,group,variable,month,ENDODONCIA MENORES DE 5 AÑOS,ENDODONCIA MENORES DE 5 AÑOS,ENDODONCIA 5 A 13 AÑOS,ENDODONCIA 5 A 13 AÑOS,ENDODONCIA 14 A 19 AÑOS,ENDODONCIA 14 A 19 AÑOS,ENDODONCIA 20 A 59 AÑOS,ENDODONCIA 20 A 59 AÑOS,ENDODONCIA 60 AÑOS Y MAS,ENDODONCIA 60 AÑOS Y MAS,ENDODONCIA EMB,ENDODONCIA EMB,ENDODONCIA POST,ENDODONCIA POST,TOTALES
SOPACHUY,atencion odontologica,endodoncia,2022-09-01,1,2,6,1,3,4,8,5,1,0,0,0,0,0,31
SORACACHI,atencion odontologica,endodoncia,2022-09-01,2,3,2,2,1,1,4,7,1,0,0,0,0,0,23
SORATA,atencion odontologica,endodoncia,2022-09-01,7,0,0,1,2,1,2,6,0,0,0,0,0,0,19
SUCRE,atencion odontologica,endodoncia,2022-09-01,60,38,119,133,48,89,210,324,36,33,0,0,0,0,1090
TACACOMA,atencion odontologica,endodoncia,2022-09-01,2,0,0,0,0,2,2,1,0,0,0,0,0,0,7
TACOBAMBA,atencion odontologica,endodoncia,2022-09-01,1,0,0,0,1,3,1,4,0,2,0,0,0,0,12
TACOPAYA,atencion odontologica,endodoncia,2022-09-01,0,0,1,0,0,0,1,4,1,3,0,0,0,0,10
TAHUA,atencion odontologica,endodoncia,2022-09-01,0,0,0,0,2,2,0,1,2,2,0,0,0,0,9
TAPACARI,atencion odontologica,endodoncia,2022-09-01,0,1,0,0,1,1,1,7,0,0,0,0,0,0,11
TARABUCO,atencion odontologica,endodoncia,2022-09-01,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
TARACO,atencion odontologica,endodoncia,2022-09-01,0,0,2,0,3,4,6,6,4,4,0,0,0,0,29
TARATA,atencion odontologica,endodoncia,2022-09-01,0,0,0,1,2,0,2,4,0,1,0,0,0,0,10
TARIJA,atencion odontologica,endodoncia,2022-09-01,18,52,75,79,25,60,167,346,43,32,0,0,0,0,897
TARVITA,atencion odontologica,endodoncia,2022-09-01,1,3,5,5,2,10,7,1,2,0,0,0,0,0,36
TEOPONTE,atencion odontologica,endodoncia,2022-09-01,0,0,2,2,0,1,2,2,0,0,0,0,0,0,9
TIAHUANACU,atencion odontologica,endodoncia,2022-09-01,0,0,0,0,0,3,4,8,0,0,0,0,0,0,15
TINGUIPAYA,atencion odontologica,endodoncia,2022-09-01,0,0,2,1,4,1,0,4,0,1,0,0,0,0,13
TIPUANI,atencion odontologica,endodoncia,2022-09-01,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3
TIQUIPAYA,atencion odontologica,endodoncia,2022-09-01,5,6,11,10,4,12,3,13,1,1,0,0,0,0,66
TIRAQUE (CBBA),atencion odontologica,endodoncia,2022-09-01,0,2,1,1,0,2,2,9,0,1,0,0,0,0,18
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,endodoncia,2022-09-01,0,0,0,1,1,3,2,0,0,1,0,0,0,0,8
TOCO,atencion odontologica,endodoncia,2022-09-01,0,0,3,0,1,3,0,0,0,0,0,0,0,0,7
TOLATA,atencion odontologica,endodoncia,2022-09-01,0,0,2,0,1,0,3,1,0,0,0,0,0,0,7
TOLEDO,atencion odontologica,endodoncia,2022-09-01,0,0,0,0,0,0,1,4,0,0,0,0,0,0,5
TOMAVE,atencion odontologica,endodoncia,2022-09-01,0,0,0,4,1,1,1,2,0,0,0,0,0,0,9
TOMINA,atencion odontologica,endodoncia,2022-09-01,0,0,7,1,0,4,1,3,0,0,0,0,0,0,16
TORO TORO,atencion odontologica,endodoncia,2022-09-01,0,0,3,0,1,1,5,12,0,2,0,0,0,0,24
TOTORA(CBBA),atencion odontologica,endodoncia,2022-09-01,5,1,1,0,0,3,2,6,0,0,0,0,0,0,18
TOTORA(ORR),atencion odontologica,endodoncia,2022-09-01,0,0,1,1,1,0,1,0,0,0,0,0,0,0,4
TRIGAL,atencion odontologica,endodoncia,2022-09-01,0,0,1,1,1,0,0,2,0,0,0,0,0,0,5
TRINIDAD,atencion odontologica,endodoncia,2022-09-01,3,15,48,31,15,6,45,85,13,5,0,0,0,0,266
TUPIZA,atencion odontologica,endodoncia,2022-09-01,1,5,13,16,1,4,5,12,7,2,0,0,0,0,66
TURCO,atencion odontologica,endodoncia,2022-09-01,0,0,0,0,0,1,3,1,0,0,0,0,0,0,5
UMALA,atencion odontologica,endodoncia,2022-09-01,1,2,2,0,0,1,0,1,0,1,0,0,0,0,8
UNCIA,atencion odontologica,endodoncia,2022-09-01,0,0,2,2,0,4,5,5,0,2,0,0,0,0,20
URIONDO (A. CONCEPCION),atencion odontologica,endodoncia,2022-09-01,0,0,1,0,3,4,15,9,0,0,0,0,0,0,32
UYUNI,atencion odontologica,endodoncia,2022-09-01,4,6,2,4,5,6,24,9,1,8,0,0,0,0,69
VACAS,atencion odontologica,endodoncia,2022-09-01,0,0,0,0,1,4,1,6,0,0,0,0,0,0,12
VALLEGRANDE,atencion odontologica,endodoncia,2022-09-01,0,0,0,5,0,0,13,9,1,3,0,0,0,0,31
VIACHA,atencion odontologica,endodoncia,2022-09-01,4,7,19,17,9,12,6,36,7,3,0,0,0,0,120
VILA VILA,atencion odontologica,endodoncia,2022-09-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
VILLA CHARCAS,atencion odontologica,endodoncia,2022-09-01,1,0,3,3,0,6,0,6,0,1,0,0,0,0,20
VILLA MONTES,atencion odontologica,endodoncia,2022-09-01,0,0,1,6,2,4,23,25,0,0,0,0,0,0,61
VILLA SERRANO,atencion odontologica,endodoncia,2022-09-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
VILLA TUNARI,atencion odontologica,endodoncia,2022-09-01,11,10,14,14,10,24,33,82,3,2,0,0,0,0,203
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,endodoncia,2022-09-01,0,0,1,3,1,4,2,13,0,0,0,0,0,0,24
VILLAZON,atencion odontologica,endodoncia,2022-09-01,3,7,7,6,5,2,9,24,8,8,0,0,0,0,79
VINTO,atencion odontologica,endodoncia,2022-09-01,1,0,2,3,3,5,6,25,4,2,0,0,0,0,51
VITICHI,atencion odontologica,endodoncia,2022-09-01,0,0,1,3,0,6,5,20,2,0,0,0,0,0,37
WALDO BALLIVIAN,atencion odontologica,endodoncia,2022-09-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
WARNES,atencion odontologica,endodoncia,2022-09-01,6,5,33,16,9,14,75,125,17,9,0,0,0,0,309
YACO,atencion odontologica,endodoncia,2022-09-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
YACUIBA,atencion odontologica,endodoncia,2022-09-01,7,1,14,12,0,15,27,50,28,2,0,0,0,0,156
YAMPARAEZ,atencion odontologica,endodoncia,2022-09-01,2,0,2,5,6,6,5,5,0,0,0,0,0,0,31
YANACACHI,atencion odontologica,endodoncia,2022-09-01,0,0,1,3,0,0,0,0,0,0,0,0,0,0,4
YAPACANI,atencion odontologica,endodoncia,2022-09-01,5,3,12,14,16,23,29,44,1,2,0,0,0,0,149
YOCALLA,atencion odontologica,endodoncia,2022-09-01,3,0,3,4,3,2,5,11,0,0,0,0,0,0,31
YOTALA,atencion odontologica,endodoncia,2022-09-01,0,1,1,3,2,2,2,7,0,0,0,0,0,0,18
YUNCHARA,atencion odontologica,endodoncia,2022-09-01,0,0,2,1,0,0,3,8,0,0,0,0,0,0,14
ZUDAÑEZ,atencion odontologica,endodoncia,2022-09-01,0,0,1,7,0,0,2,3,0,0,0,0,0,0,13
ACACIO,atencion odontologica,endodoncia,2022-10-01,0,0,0,1,1,2,0,3,0,0,0,0,0,0,7
ACHACACHI,atencion odontologica,endodoncia,2022-10-01,0,5,4,13,11,14,10,45,2,2,0,0,0,0,106
ACHOCALLA,atencion odontologica,endodoncia,2022-10-01,3,0,1,2,4,2,1,12,1,1,0,0,0,0,27
AIQUILE,atencion odontologica,endodoncia,2022-10-01,2,1,5,2,1,4,8,19,1,2,0,0,0,0,45
ALALAY,atencion odontologica,endodoncia,2022-10-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
ALCALA,atencion odontologica,endodoncia,2022-10-01,0,0,1,1,0,3,2,9,0,0,0,0,0,0,16
ALTO BENI,atencion odontologica,endodoncia,2022-10-01,0,0,0,0,1,5,0,2,0,0,0,0,0,0,8
ANCORAIMES,atencion odontologica,endodoncia,2022-10-01,1,0,1,0,3,4,1,3,0,0,0,0,0,0,13
ANDAMARCA,atencion odontologica,endodoncia,2022-10-01,0,0,1,0,0,2,1,3,0,1,0,0,0,0,8
ANTEQUERA,atencion odontologica,endodoncia,2022-10-01,0,0,0,0,1,0,2,0,1,0,0,0,0,0,4
ANZALDO,atencion odontologica,endodoncia,2022-10-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
APOLO,atencion odontologica,endodoncia,2022-10-01,1,0,0,1,0,0,0,2,0,0,0,0,0,0,4
ARAMPAMPA,atencion odontologica,endodoncia,2022-10-01,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3
ARANI,atencion odontologica,endodoncia,2022-10-01,0,0,0,1,0,1,1,4,1,0,0,0,0,0,8
ARBIETO,atencion odontologica,endodoncia,2022-10-01,9,4,11,7,0,0,1,10,0,0,0,0,0,0,42
ARQUE,atencion odontologica,endodoncia,2022-10-01,1,1,3,2,0,0,1,3,0,0,0,0,0,0,11
ASCENCION DE GUARAYOS,atencion odontologica,endodoncia,2022-10-01,0,0,10,0,0,1,3,3,0,0,0,0,0,0,17
ATOCHA,atencion odontologica,endodoncia,2022-10-01,2,4,7,9,0,5,8,12,1,0,0,0,0,0,48
AUCAPATA,atencion odontologica,endodoncia,2022-10-01,2,0,4,3,0,0,3,2,0,0,0,0,0,0,14
AYATA,atencion odontologica,endodoncia,2022-10-01,0,0,2,2,0,5,3,5,2,0,0,0,0,0,19
AYO AYO,atencion odontologica,endodoncia,2022-10-01,0,1,0,1,3,1,1,6,0,0,0,0,0,0,13
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,endodoncia,2022-10-01,2,5,25,21,7,13,27,37,2,1,0,0,0,0,140
AZURDUY,atencion odontologica,endodoncia,2022-10-01,0,0,2,0,0,1,0,0,0,0,0,0,0,0,3
BATALLAS,atencion odontologica,endodoncia,2022-10-01,0,0,0,5,0,0,4,9,0,1,0,0,0,0,19
BAURES,atencion odontologica,endodoncia,2022-10-01,0,0,0,0,0,0,0,3,2,1,0,0,0,0,6
BELEN DE ANDAMARCA,atencion odontologica,endodoncia,2022-10-01,0,0,0,0,0,0,3,2,1,0,0,0,0,0,6
BELEN DE URMIRI,atencion odontologica,endodoncia,2022-10-01,0,0,1,0,0,0,1,1,0,0,0,0,0,0,3
BERMEJO,atencion odontologica,endodoncia,2022-10-01,2,2,4,6,1,2,12,44,0,7,0,0,0,0,80
BETANZOS,atencion odontologica,endodoncia,2022-10-01,0,0,4,3,2,1,5,10,1,0,0,0,0,0,26
BOYUIBE,atencion odontologica,endodoncia,2022-10-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
BUENA VISTA,atencion odontologica,endodoncia,2022-10-01,1,1,2,1,4,2,0,1,0,2,0,0,0,0,14
CABEZAS,atencion odontologica,endodoncia,2022-10-01,0,0,0,2,3,0,5,15,0,0,0,0,0,0,25
CAIROMA,atencion odontologica,endodoncia,2022-10-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"CAIZA ""D""",atencion odontologica,endodoncia,2022-10-01,0,2,0,0,1,0,0,2,2,0,0,0,0,0,7
CAJUATA,atencion odontologica,endodoncia,2022-10-01,0,0,4,1,2,2,5,12,0,0,0,0,0,0,26
CALAMARCA,atencion odontologica,endodoncia,2022-10-01,0,0,1,2,6,5,1,6,1,0,0,0,0,0,22
CAMARGO,atencion odontologica,endodoncia,2022-10-01,0,1,14,17,2,6,8,33,1,6,0,0,0,0,88
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,endodoncia,2022-10-01,0,0,5,5,0,2,1,3,1,0,0,0,0,0,17
CAMIRI,atencion odontologica,endodoncia,2022-10-01,1,1,14,18,2,9,12,25,0,0,0,0,0,0,82
CAPINOTA,atencion odontologica,endodoncia,2022-10-01,1,3,4,7,0,1,2,20,4,1,0,0,0,0,43
CAQUIAVIRI,atencion odontologica,endodoncia,2022-10-01,0,0,0,0,0,0,2,2,0,2,0,0,0,0,6
CARACOLLO,atencion odontologica,endodoncia,2022-10-01,3,0,13,4,3,1,7,17,5,1,0,0,0,0,54
CARANAVI,atencion odontologica,endodoncia,2022-10-01,2,0,3,14,13,20,11,32,2,1,0,0,0,0,98
CARANGAS,atencion odontologica,endodoncia,2022-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CARAPARI,atencion odontologica,endodoncia,2022-10-01,0,0,6,4,1,8,5,26,1,0,0,0,0,0,51
CARIPUYO,atencion odontologica,endodoncia,2022-10-01,0,0,0,0,2,0,0,2,0,0,0,0,0,0,4
CATACORA,atencion odontologica,endodoncia,2022-10-01,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
CHALLAPATA,atencion odontologica,endodoncia,2022-10-01,1,1,0,0,2,1,1,12,0,1,0,0,0,0,19
CHAQUI,atencion odontologica,endodoncia,2022-10-01,4,0,12,4,3,6,1,6,0,0,0,0,0,0,36
CHARAGUA,atencion odontologica,endodoncia,2022-10-01,0,0,2,1,5,1,3,2,0,0,0,0,0,0,14
CHAYANTA,atencion odontologica,endodoncia,2022-10-01,0,0,4,0,0,1,0,6,0,0,0,0,0,0,11
CHIMORE,atencion odontologica,endodoncia,2022-10-01,0,0,2,3,7,3,4,9,1,0,0,0,0,0,29
CHIPAYA,atencion odontologica,endodoncia,2022-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CHOQUE COTA,atencion odontologica,endodoncia,2022-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CHUA COCANI,atencion odontologica,endodoncia,2022-10-01,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,endodoncia,2022-10-01,2,0,2,2,0,0,1,5,0,0,0,0,0,0,12
CHUMA,atencion odontologica,endodoncia,2022-10-01,0,0,0,0,2,2,3,6,1,0,0,0,0,0,14
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,endodoncia,2022-10-01,0,1,2,2,1,3,2,4,0,0,0,0,0,0,15
CKOCHAS,atencion odontologica,endodoncia,2022-10-01,0,0,1,0,2,1,1,1,0,0,0,0,0,0,6
CLIZA,atencion odontologica,endodoncia,2022-10-01,4,1,1,2,0,2,3,10,1,4,0,0,0,0,28
COBIJA,atencion odontologica,endodoncia,2022-10-01,1,4,5,16,4,2,31,36,2,4,0,0,0,0,105
COCAPATA,atencion odontologica,endodoncia,2022-10-01,0,0,0,0,0,0,3,3,2,0,0,0,0,0,8
COCHABAMBA,atencion odontologica,endodoncia,2022-10-01,43,67,114,139,38,65,178,416,167,102,0,0,0,0,1329
COLCAPIRHUA,atencion odontologica,endodoncia,2022-10-01,5,0,1,3,0,1,6,11,2,1,0,0,0,0,30
"COLCHA ""K""",atencion odontologica,endodoncia,2022-10-01,1,1,3,2,0,4,1,23,0,0,0,0,0,0,35
COLLANA,atencion odontologica,endodoncia,2022-10-01,2,3,2,1,1,0,1,8,0,0,0,0,0,0,18
COLOMI,atencion odontologica,endodoncia,2022-10-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
COLPA BELGICA,atencion odontologica,endodoncia,2022-10-01,0,0,1,0,0,0,0,3,0,0,0,0,0,0,4
COLQUECHACA,atencion odontologica,endodoncia,2022-10-01,0,4,13,11,5,23,13,42,1,1,0,0,0,0,113
COLQUENCHA,atencion odontologica,endodoncia,2022-10-01,1,0,8,1,0,3,2,3,0,0,0,0,0,0,18
COLQUIRI,atencion odontologica,endodoncia,2022-10-01,15,7,7,11,3,5,25,18,0,1,0,0,0,0,92
COMANCHE,atencion odontologica,endodoncia,2022-10-01,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3
COMARAPA,atencion odontologica,endodoncia,2022-10-01,0,2,6,16,8,7,7,27,1,1,0,0,0,0,75
COMBAYA,atencion odontologica,endodoncia,2022-10-01,0,0,0,2,0,1,1,2,0,0,0,0,0,0,6
CONCEPCION,atencion odontologica,endodoncia,2022-10-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
CORIPATA,atencion odontologica,endodoncia,2022-10-01,0,0,7,2,0,2,5,4,0,0,0,0,0,0,20
CORO CORO,atencion odontologica,endodoncia,2022-10-01,2,1,5,10,3,2,17,17,2,0,0,0,0,0,59
COROICO,atencion odontologica,endodoncia,2022-10-01,1,2,5,3,7,14,2,7,0,0,0,0,0,0,41
CORQUE,atencion odontologica,endodoncia,2022-10-01,0,0,0,1,0,0,1,1,0,1,0,0,0,0,4
COTAGAITA,atencion odontologica,endodoncia,2022-10-01,1,1,7,11,10,30,18,50,2,3,0,0,0,0,133
CUATRO CAÑADAS,atencion odontologica,endodoncia,2022-10-01,3,8,12,10,0,4,1,6,0,2,0,0,0,0,46
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,endodoncia,2022-10-01,1,0,2,0,0,1,1,3,1,1,0,0,0,0,10
CUEVO,atencion odontologica,endodoncia,2022-10-01,0,0,0,0,0,1,1,3,0,0,0,0,0,0,5
CULPINA,atencion odontologica,endodoncia,2022-10-01,1,0,4,2,0,3,5,14,1,0,0,0,0,0,30
CURAHUARA DE CARANGAS,atencion odontologica,endodoncia,2022-10-01,0,0,1,0,0,0,0,4,2,0,0,0,0,0,7
CURVA,atencion odontologica,endodoncia,2022-10-01,0,3,1,0,1,1,2,4,0,0,0,0,0,0,12
DESAGUADERO,atencion odontologica,endodoncia,2022-10-01,0,0,1,1,0,2,1,7,0,0,0,0,0,0,12
EL ALTO,atencion odontologica,endodoncia,2022-10-01,56,61,96,82,28,48,120,164,42,18,0,0,0,0,715
EL CHORO,atencion odontologica,endodoncia,2022-10-01,0,0,0,0,0,0,1,0,0,2,0,0,0,0,3
EL PUENTE(STC),atencion odontologica,endodoncia,2022-10-01,0,1,7,10,6,10,8,24,9,0,0,0,0,0,75
EL PUENTE(TJA),atencion odontologica,endodoncia,2022-10-01,0,0,0,0,0,0,12,0,0,0,0,0,0,0,12
EL TORNO,atencion odontologica,endodoncia,2022-10-01,0,2,2,0,3,3,5,8,1,4,0,0,0,0,28
EL VILLAR,atencion odontologica,endodoncia,2022-10-01,4,0,6,4,2,7,16,19,0,2,0,0,0,0,60
ENTRE RIOS TRJ,atencion odontologica,endodoncia,2022-10-01,1,0,1,9,2,5,3,11,0,0,0,0,0,0,32
ENTRE RIOS CBBA,atencion odontologica,endodoncia,2022-10-01,1,0,4,4,0,2,1,6,0,0,0,0,0,0,18
ESCARA,atencion odontologica,endodoncia,2022-10-01,0,0,1,3,0,3,0,6,0,0,0,0,0,0,13
ESCOMA,atencion odontologica,endodoncia,2022-10-01,0,0,3,3,7,4,2,14,4,1,0,0,0,0,38
EUCALIPTUS,atencion odontologica,endodoncia,2022-10-01,1,0,2,0,0,0,2,4,0,0,0,0,0,0,9
FERNANDEZ ALONSO,atencion odontologica,endodoncia,2022-10-01,0,1,1,2,1,1,3,6,2,0,0,0,0,0,17
GAIOC JATUN AYLLU YURA,atencion odontologica,endodoncia,2022-10-01,1,0,0,5,1,2,0,6,0,0,0,0,0,0,15
GENERAL SAAVEDRA,atencion odontologica,endodoncia,2022-10-01,0,0,0,1,0,1,1,1,0,0,0,0,0,0,4
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,endodoncia,2022-10-01,0,0,0,2,3,3,5,6,1,1,0,0,0,0,21
GUANAY,atencion odontologica,endodoncia,2022-10-01,1,0,11,6,0,4,13,15,2,0,0,0,0,0,52
GUAQUI,atencion odontologica,endodoncia,2022-10-01,0,0,0,0,2,0,3,10,1,1,0,0,0,0,17
GUAYARAMERIN,atencion odontologica,endodoncia,2022-10-01,0,0,1,3,1,3,0,2,0,0,0,0,0,0,10
GUTIERREZ,atencion odontologica,endodoncia,2022-10-01,0,0,1,0,4,7,0,10,0,0,0,0,0,0,22
HUACARETA,atencion odontologica,endodoncia,2022-10-01,0,0,1,0,1,1,0,1,2,0,0,0,0,0,6
HUACAYA (VILLA DE HUACAYA),atencion odontologica,endodoncia,2022-10-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
HUACHACALLA,atencion odontologica,endodoncia,2022-10-01,0,0,1,1,0,0,0,0,1,0,0,0,0,0,3
HUANUNI,atencion odontologica,endodoncia,2022-10-01,3,2,12,21,8,10,15,11,0,3,0,0,0,0,85
HUARACAJE,atencion odontologica,endodoncia,2022-10-01,0,0,0,0,0,0,3,5,0,0,0,0,0,0,8
HUARINA,atencion odontologica,endodoncia,2022-10-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
HUATAJATA,atencion odontologica,endodoncia,2022-10-01,1,0,2,0,1,0,0,3,2,0,0,0,0,0,9
HUAYLLAMARCA,atencion odontologica,endodoncia,2022-10-01,0,0,0,4,0,0,1,0,1,1,0,0,0,0,7
HUMANATA,atencion odontologica,endodoncia,2022-10-01,0,0,1,1,0,6,1,6,0,0,0,0,0,0,15
ICHOCA,atencion odontologica,endodoncia,2022-10-01,0,0,0,1,1,0,3,0,0,0,0,0,0,0,5
ICLA,atencion odontologica,endodoncia,2022-10-01,2,1,1,4,7,2,4,9,0,0,0,0,0,0,30
INCAHUASI,atencion odontologica,endodoncia,2022-10-01,3,0,2,1,0,1,2,15,1,0,0,0,0,0,25
INQUISIVI,atencion odontologica,endodoncia,2022-10-01,0,0,2,0,1,0,0,0,0,1,0,0,0,0,4
IRUPANA (VILLA DE LANZA),atencion odontologica,endodoncia,2022-10-01,2,0,1,2,0,3,3,10,0,0,0,0,0,0,21
IXIAMAS,atencion odontologica,endodoncia,2022-10-01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
JESUS DE MACHACA,atencion odontologica,endodoncia,2022-10-01,3,2,1,6,2,10,7,10,0,4,0,0,0,0,45
LA ASUNTA,atencion odontologica,endodoncia,2022-10-01,4,6,19,19,15,26,45,50,1,1,0,0,0,0,186
LA GUARDIA,atencion odontologica,endodoncia,2022-10-01,6,1,0,0,1,1,1,16,2,2,0,0,0,0,30
LA PAZ,atencion odontologica,endodoncia,2022-10-01,121,110,266,208,92,136,573,793,149,156,0,0,0,0,2604
LAGUNILLAS,atencion odontologica,endodoncia,2022-10-01,5,0,0,10,1,6,8,6,1,0,0,0,0,0,37
LAJA,atencion odontologica,endodoncia,2022-10-01,1,1,3,0,2,0,0,6,0,0,0,0,0,0,13
LAS CARRERAS,atencion odontologica,endodoncia,2022-10-01,0,0,5,1,2,1,4,5,2,1,0,0,0,0,21
LICOMA PAMPA,atencion odontologica,endodoncia,2022-10-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
LLALLAGUA,atencion odontologica,endodoncia,2022-10-01,1,0,1,2,0,3,1,16,1,2,0,0,0,0,27
LORETO,atencion odontologica,endodoncia,2022-10-01,0,0,1,0,0,0,1,1,0,0,0,0,0,0,3
LURIBAY,atencion odontologica,endodoncia,2022-10-01,0,0,2,5,1,1,4,8,0,0,0,0,0,0,21
MACHACAMARCA,atencion odontologica,endodoncia,2022-10-01,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
MACHARETI,atencion odontologica,endodoncia,2022-10-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
MAIRANA,atencion odontologica,endodoncia,2022-10-01,0,0,1,0,1,1,1,1,1,0,0,0,0,0,6
MALLA,atencion odontologica,endodoncia,2022-10-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
MAPIRI,atencion odontologica,endodoncia,2022-10-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
MECAPACA,atencion odontologica,endodoncia,2022-10-01,3,1,3,9,1,4,12,10,2,1,0,0,0,0,46
MINEROS,atencion odontologica,endodoncia,2022-10-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MIZQUE,atencion odontologica,endodoncia,2022-10-01,3,0,1,4,0,0,2,12,0,1,0,0,0,0,23
MOCOMOCO,atencion odontologica,endodoncia,2022-10-01,1,0,2,0,2,5,5,4,1,0,0,0,0,0,20
MOJOCOYA,atencion odontologica,endodoncia,2022-10-01,0,0,0,2,5,4,5,12,1,0,0,0,0,0,29
MONTEAGUDO,atencion odontologica,endodoncia,2022-10-01,1,3,10,4,5,3,13,10,2,1,0,0,0,0,52
MONTERO,atencion odontologica,endodoncia,2022-10-01,6,6,17,17,2,9,13,51,7,11,0,0,0,0,139
MORO MORO,atencion odontologica,endodoncia,2022-10-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
MOROCHATA,atencion odontologica,endodoncia,2022-10-01,4,0,0,0,0,5,6,9,1,2,0,0,0,0,27
OCURI,atencion odontologica,endodoncia,2022-10-01,0,1,1,5,1,1,2,6,1,1,0,0,0,0,19
OMEREQUE,atencion odontologica,endodoncia,2022-10-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
ORURO,atencion odontologica,endodoncia,2022-10-01,28,32,54,95,20,43,101,218,52,16,0,0,0,0,659
PADCAYA,atencion odontologica,endodoncia,2022-10-01,0,0,2,1,1,1,10,26,0,0,0,0,0,0,41
PADILLA,atencion odontologica,endodoncia,2022-10-01,1,0,5,5,1,1,4,11,4,1,0,0,0,0,33
PAILON,atencion odontologica,endodoncia,2022-10-01,1,1,1,0,0,0,5,3,0,0,0,0,0,0,11
PALCA,atencion odontologica,endodoncia,2022-10-01,5,2,2,2,1,4,7,14,0,2,0,0,0,0,39
PALOS BLANCOS,atencion odontologica,endodoncia,2022-10-01,1,0,3,0,1,2,6,5,0,0,0,0,0,0,18
PAMPA GRANDE,atencion odontologica,endodoncia,2022-10-01,0,0,0,3,0,4,1,1,1,0,0,0,0,0,10
PASORAPA,atencion odontologica,endodoncia,2022-10-01,0,0,1,2,3,0,1,6,2,0,0,0,0,0,15
PATACAMAYA,atencion odontologica,endodoncia,2022-10-01,2,3,3,6,2,2,1,6,1,0,0,0,0,0,26
PAZÑA,atencion odontologica,endodoncia,2022-10-01,3,2,0,0,0,1,9,4,0,2,0,0,0,0,21
PELECHUCO,atencion odontologica,endodoncia,2022-10-01,0,0,2,0,1,2,4,4,0,0,0,0,0,0,13
POCOATA,atencion odontologica,endodoncia,2022-10-01,0,2,2,7,0,5,4,4,1,1,0,0,0,0,26
POCONA,atencion odontologica,endodoncia,2022-10-01,0,0,0,2,1,1,4,6,1,0,0,0,0,0,15
POJO (CBBA),atencion odontologica,endodoncia,2022-10-01,0,0,4,8,4,0,2,5,0,0,0,0,0,0,23
POOPO,atencion odontologica,endodoncia,2022-10-01,2,0,3,3,0,2,7,13,0,1,0,0,0,0,31
PORCO,atencion odontologica,endodoncia,2022-10-01,3,2,0,2,0,0,0,4,0,0,0,0,0,0,11
POROMA,atencion odontologica,endodoncia,2022-10-01,1,1,3,0,0,1,3,3,0,0,0,0,0,0,12
PORONGO,atencion odontologica,endodoncia,2022-10-01,0,0,1,1,1,2,1,2,0,0,0,0,0,0,8
PORVENIR,atencion odontologica,endodoncia,2022-10-01,0,0,0,2,1,0,1,0,0,0,0,0,0,0,4
POSTRER VALLE,atencion odontologica,endodoncia,2022-10-01,0,0,0,0,0,1,2,1,0,0,0,0,0,0,4
POTOSI,atencion odontologica,endodoncia,2022-10-01,50,55,113,146,45,85,111,272,26,16,0,0,0,0,919
PRESTO,atencion odontologica,endodoncia,2022-10-01,3,0,5,10,4,5,8,13,0,1,0,0,0,0,49
