,group,variable,month,RESTAURACIONES MENORES DE 5 AÑOS,RESTAURACIONES MENORES DE 5 AÑOS,RESTAURACIONES 5 A 13 AÑOS,RESTAURACIONES 5 A 13 AÑOS,RESTAURACIONES 14 A 19 AÑOS,RESTAURACIONES 14 A 19 AÑOS,RESTAURACIONES 20 A 59 AÑOS,RESTAURACIONES 20 A 59 AÑOS,RESTAURACIONES 60 AÑOS Y MAS,RESTAURACIONES 60 AÑOS Y MAS,RESTAURACIONES EMB,RESTAURACIONES EMB,RESTAURACIONES POST,RESTAURACIONES POST,TOTALES
SANTA CRUZ DE LA SIERRA,atencion odontologica,restauraciones,2022-10-01,399,363,674,718,195,343,1514,3100,401,251,0,0,0,0,7958
SANTA ROSA,atencion odontologica,restauraciones,2022-10-01,0,0,2,2,0,0,0,0,0,0,0,0,0,0,4
SANTA ROSA DEL SARA,atencion odontologica,restauraciones,2022-10-01,3,4,32,19,18,14,28,57,0,2,0,0,0,0,177
SANTIAGO DE CALLAPA,atencion odontologica,restauraciones,2022-10-01,0,13,5,7,2,3,2,7,0,0,0,0,0,0,39
SANTIAGO DE HUARI,atencion odontologica,restauraciones,2022-10-01,15,15,39,34,13,12,61,96,14,12,0,0,0,0,311
SANTIAGO DE HUATA,atencion odontologica,restauraciones,2022-10-01,1,6,9,5,0,3,7,14,2,0,0,0,0,0,47
SANTIAGO DE MACHACA,atencion odontologica,restauraciones,2022-10-01,2,1,3,20,3,3,6,10,0,1,0,0,0,0,49
SANTIVAÑES,atencion odontologica,restauraciones,2022-10-01,2,4,32,26,4,24,32,62,2,15,0,0,0,0,203
SANTUARIO DE QUILLACAS,atencion odontologica,restauraciones,2022-10-01,3,0,14,4,10,1,3,42,7,2,0,0,0,0,86
SAPAHAQUI,atencion odontologica,restauraciones,2022-10-01,4,5,9,18,18,28,12,38,0,0,0,0,0,0,132
SENA,atencion odontologica,restauraciones,2022-10-01,4,0,8,12,3,8,5,8,0,0,0,0,0,0,48
SHINAOTA,atencion odontologica,restauraciones,2022-10-01,5,7,10,37,9,10,57,69,5,2,0,0,0,0,211
SICA SICA (VILLA AROMA),atencion odontologica,restauraciones,2022-10-01,5,3,3,10,1,5,8,19,1,3,0,0,0,0,58
SICAYA,atencion odontologica,restauraciones,2022-10-01,0,0,1,0,5,10,7,13,0,1,0,0,0,0,37
SIPE SIPE,atencion odontologica,restauraciones,2022-10-01,70,65,88,118,32,62,80,288,15,18,0,0,0,0,836
SOPACHUY,atencion odontologica,restauraciones,2022-10-01,2,0,7,15,20,26,18,55,0,4,0,0,0,0,147
SORACACHI,atencion odontologica,restauraciones,2022-10-01,2,6,38,48,13,27,25,57,5,7,0,0,0,0,228
SORATA,atencion odontologica,restauraciones,2022-10-01,6,41,25,40,17,32,50,110,1,1,0,0,0,0,323
SUCRE,atencion odontologica,restauraciones,2022-10-01,270,292,614,763,398,604,1306,2974,228,159,0,0,0,0,7608
TACACHI,atencion odontologica,restauraciones,2022-10-01,0,0,6,5,0,2,0,0,0,0,0,0,0,0,13
TACACOMA,atencion odontologica,restauraciones,2022-10-01,1,5,4,5,5,3,8,18,0,3,0,0,0,0,52
TACOBAMBA,atencion odontologica,restauraciones,2022-10-01,6,1,12,8,5,7,1,11,0,2,0,0,0,0,53
TACOPAYA,atencion odontologica,restauraciones,2022-10-01,1,5,12,19,4,5,10,23,8,5,0,0,0,0,92
TAHUA,atencion odontologica,restauraciones,2022-10-01,0,0,0,1,10,11,0,2,2,2,0,0,0,0,28
TAPACARI,atencion odontologica,restauraciones,2022-10-01,3,14,24,33,15,18,33,44,11,8,0,0,0,0,203
TARABUCO,atencion odontologica,restauraciones,2022-10-01,17,10,29,49,25,52,43,83,8,6,0,0,0,0,322
TARACO,atencion odontologica,restauraciones,2022-10-01,5,4,16,14,7,14,15,23,3,5,0,0,0,0,106
TARATA,atencion odontologica,restauraciones,2022-10-01,1,0,6,3,4,2,25,26,6,13,0,0,0,0,86
TARIJA,atencion odontologica,restauraciones,2022-10-01,104,144,343,441,130,244,589,1235,179,106,0,0,0,0,3515
TARVITA,atencion odontologica,restauraciones,2022-10-01,5,12,35,59,39,63,32,113,15,8,0,0,0,0,381
TEOPONTE,atencion odontologica,restauraciones,2022-10-01,14,5,13,23,19,9,17,31,2,3,0,0,0,0,136
TIAHUANACU,atencion odontologica,restauraciones,2022-10-01,6,4,21,12,9,14,18,27,0,3,0,0,0,0,114
TINGUIPAYA,atencion odontologica,restauraciones,2022-10-01,4,8,24,13,6,28,4,39,1,1,0,0,0,0,128
TIPUANI,atencion odontologica,restauraciones,2022-10-01,1,2,7,9,11,5,5,17,2,0,0,0,0,0,59
TIQUIPAYA,atencion odontologica,restauraciones,2022-10-01,125,173,201,228,40,94,106,275,17,11,0,0,0,0,1270
TIRAQUE (CBBA),atencion odontologica,restauraciones,2022-10-01,22,8,15,30,7,26,38,71,3,2,0,0,0,0,222
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,restauraciones,2022-10-01,7,2,20,4,4,20,24,16,0,0,0,0,0,0,97
TOCO,atencion odontologica,restauraciones,2022-10-01,3,0,17,18,7,9,4,27,0,0,0,0,0,0,85
TODOS SANTOS,atencion odontologica,restauraciones,2022-10-01,0,0,4,0,0,0,3,4,1,2,0,0,0,0,14
TOLATA,atencion odontologica,restauraciones,2022-10-01,4,1,9,16,8,5,8,41,0,1,0,0,0,0,93
TOLEDO,atencion odontologica,restauraciones,2022-10-01,0,0,5,19,2,17,22,31,2,3,0,0,0,0,101
TOMAVE,atencion odontologica,restauraciones,2022-10-01,2,10,6,7,4,12,10,36,0,2,0,0,0,0,89
TOMINA,atencion odontologica,restauraciones,2022-10-01,11,20,39,55,27,40,66,135,16,5,0,0,0,0,414
TORO TORO,atencion odontologica,restauraciones,2022-10-01,5,0,9,9,15,27,28,70,2,6,0,0,0,0,171
TOTORA(CBBA),atencion odontologica,restauraciones,2022-10-01,35,17,28,120,10,35,26,103,1,0,0,0,0,0,375
TOTORA(ORR),atencion odontologica,restauraciones,2022-10-01,4,5,11,5,0,8,22,48,2,3,0,0,0,0,108
TRIGAL,atencion odontologica,restauraciones,2022-10-01,7,4,4,11,8,7,4,23,6,1,0,0,0,0,75
TRINIDAD,atencion odontologica,restauraciones,2022-10-01,40,31,164,116,59,60,199,317,43,51,0,0,0,0,1080
TUPIZA,atencion odontologica,restauraciones,2022-10-01,2,12,12,29,16,28,62,88,26,10,0,0,0,0,285
TURCO,atencion odontologica,restauraciones,2022-10-01,6,0,7,11,4,2,15,31,4,5,0,0,0,0,85
UMALA,atencion odontologica,restauraciones,2022-10-01,2,2,10,7,1,2,10,25,1,0,0,0,0,0,60
UNCIA,atencion odontologica,restauraciones,2022-10-01,4,18,22,31,11,21,43,83,13,7,0,0,0,0,253
URIONDO (A. CONCEPCION),atencion odontologica,restauraciones,2022-10-01,6,7,25,20,22,31,62,146,4,8,0,0,0,0,331
URUBICHA,atencion odontologica,restauraciones,2022-10-01,0,0,0,0,0,3,2,1,0,0,0,0,0,0,6
UYUNI,atencion odontologica,restauraciones,2022-10-01,20,19,24,39,30,11,101,81,33,61,0,0,0,0,419
VACAS,atencion odontologica,restauraciones,2022-10-01,9,4,23,12,16,22,17,33,4,4,0,0,0,0,144
VALLEGRANDE,atencion odontologica,restauraciones,2022-10-01,4,11,52,36,18,35,38,120,7,16,0,0,0,0,337
VIACHA,atencion odontologica,restauraciones,2022-10-01,84,75,74,63,23,32,56,136,6,10,0,0,0,0,559
VILA VILA,atencion odontologica,restauraciones,2022-10-01,1,1,25,13,21,13,17,24,0,2,0,0,0,0,117
VILLA CHARCAS,atencion odontologica,restauraciones,2022-10-01,2,14,16,30,10,28,18,83,1,5,0,0,0,0,207
VILLA MONTES,atencion odontologica,restauraciones,2022-10-01,6,29,54,81,38,51,110,245,5,15,0,0,0,0,634
VILLA NUEVA (LOMA ALTA),atencion odontologica,restauraciones,2022-10-01,0,0,0,1,2,0,1,1,0,0,0,0,0,0,5
VILLA RIVERO,atencion odontologica,restauraciones,2022-10-01,0,3,2,5,0,1,0,12,0,1,0,0,0,0,24
VILLA SERRANO,atencion odontologica,restauraciones,2022-10-01,10,19,7,16,2,8,22,67,2,0,0,0,0,0,153
VILLA TUNARI,atencion odontologica,restauraciones,2022-10-01,65,84,159,193,78,166,215,581,36,20,0,0,0,0,1597
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,restauraciones,2022-10-01,10,7,32,57,15,54,19,108,0,0,0,0,0,0,302
VILLAZON,atencion odontologica,restauraciones,2022-10-01,25,16,30,27,24,24,36,132,13,7,0,0,0,0,334
VINTO,atencion odontologica,restauraciones,2022-10-01,65,36,120,115,42,92,123,389,13,46,0,0,0,0,1041
VITICHI,atencion odontologica,restauraciones,2022-10-01,0,0,11,7,1,10,11,19,1,1,0,0,0,0,61
WALDO BALLIVIAN,atencion odontologica,restauraciones,2022-10-01,2,0,5,7,11,2,21,18,0,0,0,0,0,0,66
WARNES,atencion odontologica,restauraciones,2022-10-01,1,5,16,17,2,4,20,24,1,0,0,0,0,0,90
YACO,atencion odontologica,restauraciones,2022-10-01,5,2,21,15,5,12,6,22,1,1,0,0,0,0,90
YACUIBA,atencion odontologica,restauraciones,2022-10-01,18,33,100,138,51,111,279,554,84,18,0,0,0,0,1386
YAMPARAEZ,atencion odontologica,restauraciones,2022-10-01,10,3,10,31,26,43,54,65,1,0,0,0,0,0,243
YANACACHI,atencion odontologica,restauraciones,2022-10-01,3,2,7,8,2,4,9,17,0,0,0,0,0,0,52
YAPACANI,atencion odontologica,restauraciones,2022-10-01,19,16,93,127,109,92,97,268,18,12,0,0,0,0,851
YOCALLA,atencion odontologica,restauraciones,2022-10-01,7,10,6,10,2,9,8,35,2,1,0,0,0,0,90
YOTALA,atencion odontologica,restauraciones,2022-10-01,0,1,3,9,15,42,6,49,0,8,0,0,0,0,133
YUNCHARA,atencion odontologica,restauraciones,2022-10-01,6,2,10,6,6,8,7,38,8,1,0,0,0,0,92
YUNGUYO DE LITORAL,atencion odontologica,restauraciones,2022-10-01,0,0,6,1,0,0,0,0,1,0,0,0,0,0,8
ZUDAÑEZ,atencion odontologica,restauraciones,2022-10-01,0,2,4,11,32,41,7,45,0,0,0,0,0,0,142
ACACIO,atencion odontologica,restauraciones,2022-11-01,17,7,18,8,9,15,15,56,0,4,0,0,0,0,149
ACHACACHI,atencion odontologica,restauraciones,2022-11-01,43,21,61,81,39,48,109,215,21,15,0,0,0,0,653
ACHOCALLA,atencion odontologica,restauraciones,2022-11-01,35,33,58,39,18,20,29,103,3,2,0,0,0,0,340
AIQUILE,atencion odontologica,restauraciones,2022-11-01,17,26,35,42,16,28,53,116,29,15,0,0,0,0,377
ALALAY,atencion odontologica,restauraciones,2022-11-01,0,0,6,6,6,1,1,5,0,0,0,0,0,0,25
ALCALA,atencion odontologica,restauraciones,2022-11-01,1,1,3,10,16,10,59,63,1,2,0,0,0,0,166
ALTO BENI,atencion odontologica,restauraciones,2022-11-01,1,6,9,10,5,10,9,28,0,1,0,0,0,0,79
ANCORAIMES,atencion odontologica,restauraciones,2022-11-01,7,11,2,9,11,16,5,28,20,3,0,0,0,0,112
ANDAMARCA,atencion odontologica,restauraciones,2022-11-01,9,8,12,24,6,13,10,41,3,9,0,0,0,0,135
ANTEQUERA,atencion odontologica,restauraciones,2022-11-01,3,9,18,15,9,4,17,40,4,5,0,0,0,0,124
ANZALDO,atencion odontologica,restauraciones,2022-11-01,1,4,22,22,3,15,9,14,1,8,0,0,0,0,99
APOLO,atencion odontologica,restauraciones,2022-11-01,3,8,5,8,11,7,7,11,0,0,0,0,0,0,60
ARAMPAMPA,atencion odontologica,restauraciones,2022-11-01,0,0,9,1,5,0,8,9,0,0,0,0,0,0,32
ARANI,atencion odontologica,restauraciones,2022-11-01,4,3,10,5,2,3,27,49,1,7,0,0,0,0,111
ARBIETO,atencion odontologica,restauraciones,2022-11-01,31,33,65,63,21,50,49,125,5,1,0,0,0,0,443
ARQUE,atencion odontologica,restauraciones,2022-11-01,2,7,16,7,14,15,17,44,1,5,0,0,0,0,128
ASCENCION DE GUARAYOS,atencion odontologica,restauraciones,2022-11-01,6,3,20,38,13,6,27,159,2,4,0,0,0,0,278
ATOCHA,atencion odontologica,restauraciones,2022-11-01,6,13,26,46,36,43,93,110,9,11,0,0,0,0,393
AUCAPATA,atencion odontologica,restauraciones,2022-11-01,3,1,9,18,6,5,27,29,0,0,0,0,0,0,98
AYATA,atencion odontologica,restauraciones,2022-11-01,3,5,14,45,14,30,27,49,0,3,0,0,0,0,190
AYO AYO,atencion odontologica,restauraciones,2022-11-01,3,1,4,4,8,12,4,17,3,0,0,0,0,0,56
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,restauraciones,2022-11-01,12,30,167,208,67,114,168,267,7,3,0,0,0,0,1043
AZURDUY,atencion odontologica,restauraciones,2022-11-01,0,1,5,3,5,19,23,118,0,0,0,0,0,0,174
BATALLAS,atencion odontologica,restauraciones,2022-11-01,5,5,14,22,9,11,15,56,1,2,0,0,0,0,140
BAURES,atencion odontologica,restauraciones,2022-11-01,0,4,0,9,5,3,3,14,0,0,0,0,0,0,38
BELEN DE ANDAMARCA,atencion odontologica,restauraciones,2022-11-01,6,6,3,0,0,6,9,10,2,0,0,0,0,0,42
BELEN DE URMIRI,atencion odontologica,restauraciones,2022-11-01,1,1,8,1,1,0,6,21,4,0,0,0,0,0,43
BELLA FLOR,atencion odontologica,restauraciones,2022-11-01,0,0,1,8,3,3,0,6,0,0,0,0,0,0,21
BERMEJO,atencion odontologica,restauraciones,2022-11-01,6,2,23,46,21,20,99,155,23,13,0,0,0,0,408
BETANZOS,atencion odontologica,restauraciones,2022-11-01,23,33,41,65,21,80,56,189,4,3,0,0,0,0,515
BOLIVAR,atencion odontologica,restauraciones,2022-11-01,0,0,6,1,2,6,1,8,1,0,0,0,0,0,25
BOLPEBRA,atencion odontologica,restauraciones,2022-11-01,0,0,0,4,0,0,1,0,0,0,0,0,0,0,5
BOYUIBE,atencion odontologica,restauraciones,2022-11-01,4,0,4,0,2,3,6,25,4,0,0,0,0,0,48
BUENA VISTA,atencion odontologica,restauraciones,2022-11-01,10,3,27,20,14,16,10,41,5,0,0,0,0,0,146
CABEZAS,atencion odontologica,restauraciones,2022-11-01,7,12,14,36,3,25,15,94,1,1,0,0,0,0,208
CAIROMA,atencion odontologica,restauraciones,2022-11-01,10,4,29,20,1,20,60,48,10,0,0,0,0,0,202
"CAIZA ""D""",atencion odontologica,restauraciones,2022-11-01,2,3,9,19,3,13,8,39,1,3,0,0,0,0,100
CAJUATA,atencion odontologica,restauraciones,2022-11-01,9,6,27,70,14,33,26,71,0,0,0,0,0,0,256
CALACOTO,atencion odontologica,restauraciones,2022-11-01,0,2,13,21,1,13,8,27,14,9,0,0,0,0,108
CALAMARCA,atencion odontologica,restauraciones,2022-11-01,7,12,11,14,5,36,23,45,0,1,0,0,0,0,154
CAMARGO,atencion odontologica,restauraciones,2022-11-01,21,7,32,15,31,38,38,164,13,11,0,0,0,0,370
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,restauraciones,2022-11-01,2,1,4,7,2,9,20,17,3,2,0,0,0,0,67
CAMIRI,atencion odontologica,restauraciones,2022-11-01,11,5,42,53,8,12,45,156,18,9,0,0,0,0,359
CAPINOTA,atencion odontologica,restauraciones,2022-11-01,19,41,70,110,68,63,72,214,24,19,0,0,0,0,700
CAQUIAVIRI,atencion odontologica,restauraciones,2022-11-01,8,9,14,23,32,38,9,23,2,0,0,0,0,0,158
CARACOLLO,atencion odontologica,restauraciones,2022-11-01,42,23,48,92,17,46,104,193,24,39,0,0,0,0,628
CARANAVI,atencion odontologica,restauraciones,2022-11-01,18,34,72,132,31,53,73,198,19,3,0,0,0,0,633
CARANGAS,atencion odontologica,restauraciones,2022-11-01,0,1,5,3,0,0,10,7,0,0,0,0,0,0,26
CARAPARI,atencion odontologica,restauraciones,2022-11-01,6,3,34,41,30,51,102,218,11,11,0,0,0,0,507
CARIPUYO,atencion odontologica,restauraciones,2022-11-01,0,0,0,0,3,2,3,14,3,0,0,0,0,0,25
CARMEN RIVERO TORREZ,atencion odontologica,restauraciones,2022-11-01,0,2,7,8,5,4,9,10,0,0,0,0,0,0,45
CATACORA,atencion odontologica,restauraciones,2022-11-01,0,6,2,2,2,3,3,8,1,1,0,0,0,0,28
CHACARILLA,atencion odontologica,restauraciones,2022-11-01,5,2,3,4,7,1,6,5,0,0,0,0,0,0,33
CHALLAPATA,atencion odontologica,restauraciones,2022-11-01,34,48,43,73,28,51,107,242,27,26,0,0,0,0,679
CHAQUI,atencion odontologica,restauraciones,2022-11-01,4,19,25,47,20,22,20,68,2,5,0,0,0,0,232
CHARAGUA,atencion odontologica,restauraciones,2022-11-01,4,4,8,4,7,7,35,97,4,0,0,0,0,0,170
CHARAÑA,atencion odontologica,restauraciones,2022-11-01,0,0,8,0,0,12,11,33,2,3,0,0,0,0,69
CHAYANTA,atencion odontologica,restauraciones,2022-11-01,17,14,23,27,20,47,42,94,6,10,0,0,0,0,300
CHIMORE,atencion odontologica,restauraciones,2022-11-01,11,11,31,60,22,45,56,91,5,0,0,0,0,0,332
CHIPAYA,atencion odontologica,restauraciones,2022-11-01,0,3,10,2,1,5,1,8,0,0,0,0,0,0,30
CHOQUE COTA,atencion odontologica,restauraciones,2022-11-01,14,0,8,21,7,24,16,38,5,0,0,0,0,0,133
CHUA COCANI,atencion odontologica,restauraciones,2022-11-01,7,3,7,9,10,5,10,16,1,1,0,0,0,0,69
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,restauraciones,2022-11-01,5,5,18,25,7,10,33,43,0,5,0,0,0,0,151
CHUMA,atencion odontologica,restauraciones,2022-11-01,2,7,10,10,12,35,13,39,2,1,0,0,0,0,131
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,restauraciones,2022-11-01,6,6,38,42,2,11,9,48,0,3,0,0,0,0,165
CKOCHAS,atencion odontologica,restauraciones,2022-11-01,5,16,12,7,2,35,9,51,2,0,0,0,0,0,139
CLIZA,atencion odontologica,restauraciones,2022-11-01,28,27,47,83,19,26,44,107,10,10,0,0,0,0,401
COBIJA,atencion odontologica,restauraciones,2022-11-01,33,51,121,135,48,91,204,312,33,43,0,0,0,0,1071
COCAPATA,atencion odontologica,restauraciones,2022-11-01,5,10,24,33,38,76,59,75,1,1,0,0,0,0,322
COCHABAMBA,atencion odontologica,restauraciones,2022-11-01,569,477,1089,1077,484,778,2192,3941,765,595,0,0,0,0,11967
COIPASA,atencion odontologica,restauraciones,2022-11-01,0,0,7,0,10,0,5,6,7,5,0,0,0,0,40
COLCAPIRHUA,atencion odontologica,restauraciones,2022-11-01,31,21,61,48,12,41,55,224,17,10,0,0,0,0,520
"COLCHA ""K""",atencion odontologica,restauraciones,2022-11-01,18,24,35,44,20,20,68,93,0,5,0,0,0,0,327
COLLANA,atencion odontologica,restauraciones,2022-11-01,6,0,6,11,30,18,38,26,2,0,0,0,0,0,137
COLOMI,atencion odontologica,restauraciones,2022-11-01,15,24,42,91,24,34,35,75,7,10,0,0,0,0,357
COLPA BELGICA,atencion odontologica,restauraciones,2022-11-01,0,4,3,4,13,4,22,29,10,0,0,0,0,0,89
COLQUECHACA,atencion odontologica,restauraciones,2022-11-01,4,1,4,16,7,41,14,76,1,1,0,0,0,0,165
COLQUENCHA,atencion odontologica,restauraciones,2022-11-01,15,6,25,26,17,25,18,39,2,0,0,0,0,0,173
COLQUIRI,atencion odontologica,restauraciones,2022-11-01,10,11,26,51,29,25,49,82,2,15,0,0,0,0,300
COMANCHE,atencion odontologica,restauraciones,2022-11-01,0,0,2,3,1,11,1,29,0,0,0,0,0,0,47
COMARAPA,atencion odontologica,restauraciones,2022-11-01,4,7,49,76,31,52,61,113,4,7,0,0,0,0,404
COMBAYA,atencion odontologica,restauraciones,2022-11-01,0,0,1,3,1,1,10,12,0,0,0,0,0,0,28
CONCEPCION,atencion odontologica,restauraciones,2022-11-01,2,0,2,3,4,9,3,26,0,0,0,0,0,0,49
COPACABANA,atencion odontologica,restauraciones,2022-11-01,9,4,8,35,5,11,21,44,3,2,0,0,0,0,142
CORIPATA,atencion odontologica,restauraciones,2022-11-01,11,3,14,14,8,11,21,42,3,0,0,0,0,0,127
CORO CORO,atencion odontologica,restauraciones,2022-11-01,28,12,74,66,25,36,77,67,17,0,0,0,0,0,402
COROICO,atencion odontologica,restauraciones,2022-11-01,14,16,46,39,20,36,44,127,5,5,0,0,0,0,352
CORQUE,atencion odontologica,restauraciones,2022-11-01,0,10,14,19,3,28,9,19,5,4,0,0,0,0,111
COTAGAITA,atencion odontologica,restauraciones,2022-11-01,16,14,34,65,26,56,106,298,19,6,0,0,0,0,640
COTOCA,atencion odontologica,restauraciones,2022-11-01,2,2,2,7,1,5,7,23,1,0,0,0,0,0,50
CRUZ DE MACHACAMARCA,atencion odontologica,restauraciones,2022-11-01,0,0,19,12,0,0,0,0,0,0,0,0,0,0,31
CUATRO CAÑADAS,atencion odontologica,restauraciones,2022-11-01,7,31,27,68,12,18,21,134,3,2,0,0,0,0,323
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,restauraciones,2022-11-01,4,0,6,27,0,4,15,15,3,2,0,0,0,0,76
CUEVO,atencion odontologica,restauraciones,2022-11-01,1,1,3,3,2,6,2,22,1,0,0,0,0,0,41
CULPINA,atencion odontologica,restauraciones,2022-11-01,0,8,15,18,6,15,19,52,2,5,0,0,0,0,140
CURAHUARA DE CARANGAS,atencion odontologica,restauraciones,2022-11-01,6,11,49,26,22,3,17,44,2,6,0,0,0,0,186
CURVA,atencion odontologica,restauraciones,2022-11-01,1,1,6,11,0,2,2,7,2,0,0,0,0,0,32
DESAGUADERO,atencion odontologica,restauraciones,2022-11-01,2,0,0,4,0,2,2,2,0,0,0,0,0,0,12
EL ALTO,atencion odontologica,restauraciones,2022-11-01,458,523,715,962,478,601,938,2495,182,121,0,0,0,0,7473
EL CHORO,atencion odontologica,restauraciones,2022-11-01,11,6,4,11,5,10,6,28,8,3,0,0,0,0,92
EL PUENTE(STC),atencion odontologica,restauraciones,2022-11-01,1,10,16,52,7,19,27,70,0,4,0,0,0,0,206
EL PUENTE(TJA),atencion odontologica,restauraciones,2022-11-01,8,8,19,28,10,14,33,100,4,17,0,0,0,0,241
EL TORNO,atencion odontologica,restauraciones,2022-11-01,61,66,21,30,11,28,32,137,31,17,0,0,0,0,434
EL VILLAR,atencion odontologica,restauraciones,2022-11-01,0,4,27,15,5,17,24,46,4,2,0,0,0,0,144
ENTRE RIOS TRJ,atencion odontologica,restauraciones,2022-11-01,5,6,31,56,19,46,35,139,5,9,0,0,0,0,351
ENTRE RIOS CBBA,atencion odontologica,restauraciones,2022-11-01,16,13,53,53,21,45,42,138,0,1,0,0,0,0,382
ESCARA,atencion odontologica,restauraciones,2022-11-01,4,0,15,12,2,12,0,16,0,2,0,0,0,0,63
ESCOMA,atencion odontologica,restauraciones,2022-11-01,2,4,6,12,5,3,11,28,7,5,0,0,0,0,83
ESMERALDA,atencion odontologica,restauraciones,2022-11-01,0,0,0,0,0,0,3,3,0,2,0,0,0,0,8
EUCALIPTUS,atencion odontologica,restauraciones,2022-11-01,8,4,5,19,7,21,32,71,8,5,0,0,0,0,180
FERNANDEZ ALONSO,atencion odontologica,restauraciones,2022-11-01,8,9,38,36,23,57,61,176,3,11,0,0,0,0,422
FILADELFIA,atencion odontologica,restauraciones,2022-11-01,0,0,1,0,0,1,3,8,0,0,0,0,0,0,13
GAIOC JATUN AYLLU YURA,atencion odontologica,restauraciones,2022-11-01,2,1,1,1,0,3,5,12,0,0,0,0,0,0,25
GENERAL SAAVEDRA,atencion odontologica,restauraciones,2022-11-01,2,1,18,22,11,28,7,70,3,1,0,0,0,0,163
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,restauraciones,2022-11-01,2,10,9,16,18,32,38,41,3,1,0,0,0,0,170
GUANAY,atencion odontologica,restauraciones,2022-11-01,1,2,7,6,10,17,39,39,1,1,0,0,0,0,123
GUAQUI,atencion odontologica,restauraciones,2022-11-01,0,1,2,8,4,7,12,21,1,4,0,0,0,0,60
GUAYARAMERIN,atencion odontologica,restauraciones,2022-11-01,2,21,12,42,13,27,31,84,6,5,0,0,0,0,243
GUTIERREZ,atencion odontologica,restauraciones,2022-11-01,1,2,8,3,9,19,18,76,2,2,0,0,0,0,140
HUACARETA,atencion odontologica,restauraciones,2022-11-01,2,13,15,19,21,9,22,73,1,6,0,0,0,0,181
HUACAYA (VILLA DE HUACAYA),atencion odontologica,restauraciones,2022-11-01,1,1,9,23,6,20,4,53,0,0,0,0,0,0,117
HUACHACALLA,atencion odontologica,restauraciones,2022-11-01,0,0,7,1,0,0,0,7,0,9,0,0,0,0,24
HUANUNI,atencion odontologica,restauraciones,2022-11-01,15,23,87,100,20,78,104,172,30,25,0,0,0,0,654
HUARACAJE,atencion odontologica,restauraciones,2022-11-01,8,0,6,11,1,0,12,23,1,0,0,0,0,0,62
HUARINA,atencion odontologica,restauraciones,2022-11-01,0,10,18,18,0,7,8,19,3,6,0,0,0,0,89
HUATAJATA,atencion odontologica,restauraciones,2022-11-01,1,4,8,8,1,4,2,16,1,2,0,0,0,0,47
HUAYLLAMARCA,atencion odontologica,restauraciones,2022-11-01,3,0,5,11,4,9,11,23,0,5,0,0,0,0,71
HUMANATA,atencion odontologica,restauraciones,2022-11-01,1,0,10,7,14,12,8,27,7,13,0,0,0,0,99
ICHOCA,atencion odontologica,restauraciones,2022-11-01,1,2,7,4,8,2,6,11,0,0,0,0,0,0,41
ICLA,atencion odontologica,restauraciones,2022-11-01,15,12,14,17,26,78,29,39,1,2,0,0,0,0,233
INCAHUASI,atencion odontologica,restauraciones,2022-11-01,14,3,7,23,21,23,34,67,8,4,0,0,0,0,204
INQUISIVI,atencion odontologica,restauraciones,2022-11-01,8,8,21,30,26,13,38,45,9,5,0,0,0,0,203
IRUPANA (VILLA DE LANZA),atencion odontologica,restauraciones,2022-11-01,10,43,43,55,13,12,39,67,2,1,0,0,0,0,285
IXIAMAS,atencion odontologica,restauraciones,2022-11-01,0,6,15,9,8,7,10,17,0,0,0,0,0,0,72
JESUS DE MACHACA,atencion odontologica,restauraciones,2022-11-01,9,3,13,33,37,55,41,70,9,16,0,0,0,0,286
LA ASUNTA,atencion odontologica,restauraciones,2022-11-01,46,26,89,138,60,93,91,234,5,0,0,0,0,0,782
LA GUARDIA,atencion odontologica,restauraciones,2022-11-01,16,31,40,46,18,19,47,186,13,6,0,0,0,0,422
LA PAZ,atencion odontologica,restauraciones,2022-11-01,860,741,1173,1142,424,569,1965,3700,642,462,0,0,0,0,11678
LA RIVERA,atencion odontologica,restauraciones,2022-11-01,0,2,8,1,2,2,0,14,0,0,0,0,0,0,29
LAGUNILLAS,atencion odontologica,restauraciones,2022-11-01,2,0,5,13,7,11,20,33,17,0,0,0,0,0,108
LAJA,atencion odontologica,restauraciones,2022-11-01,52,36,39,42,19,19,32,60,9,5,0,0,0,0,313
LAS CARRERAS,atencion odontologica,restauraciones,2022-11-01,2,3,10,8,4,3,14,34,5,4,0,0,0,0,87
LICOMA PAMPA,atencion odontologica,restauraciones,2022-11-01,0,0,2,0,0,4,1,10,0,0,0,0,0,0,17
LLALLAGUA,atencion odontologica,restauraciones,2022-11-01,26,17,65,51,28,73,53,242,3,10,0,0,0,0,568
LLICA,atencion odontologica,restauraciones,2022-11-01,0,0,0,1,0,1,4,18,3,3,0,0,0,0,30
LORETO,atencion odontologica,restauraciones,2022-11-01,0,0,0,0,0,2,0,0,1,0,0,0,0,0,3
