,group,variable,month,PERIODONCIA MENORES DE 5 AÑOS,PERIODONCIA MENORES DE 5 AÑOS,PERIODONCIA 5 A 13 AÑOS,PERIODONCIA 5 A 13 AÑOS,PERIODONCIA 14 A 19 AÑOS,PERIODONCIA 14 A 19 AÑOS,PERIODONCIA 20 A 59 AÑOS,PERIODONCIA 20 A 59 AÑOS,PERIODONCIA 60 AÑOS Y MAS,PERIODONCIA 60 AÑOS Y MAS,PERIODONCIA EMB,PERIODONCIA EMB,PERIODONCIA POST,PERIODONCIA POST,TOTALES
TIPUANI,atencion odontologica,periodoncia,2022-10-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
TIQUIPAYA,atencion odontologica,periodoncia,2022-10-01,0,0,4,1,4,10,31,80,4,8,0,0,0,0,142
TIRAQUE (CBBA),atencion odontologica,periodoncia,2022-10-01,0,0,0,0,0,2,6,7,0,1,0,0,0,0,16
TOCO,atencion odontologica,periodoncia,2022-10-01,0,0,0,0,0,2,1,6,3,1,0,0,0,0,13
TODOS SANTOS,atencion odontologica,periodoncia,2022-10-01,0,0,0,0,1,0,0,0,1,1,0,0,0,0,3
TOLATA,atencion odontologica,periodoncia,2022-10-01,0,0,0,2,1,0,4,9,3,2,0,0,0,0,21
TOLEDO,atencion odontologica,periodoncia,2022-10-01,0,0,0,0,0,1,4,4,2,0,0,0,0,0,11
TOMAVE,atencion odontologica,periodoncia,2022-10-01,0,0,0,0,0,1,0,4,0,0,0,0,0,0,5
TOMINA,atencion odontologica,periodoncia,2022-10-01,0,0,0,0,0,3,6,6,0,0,0,0,0,0,15
TORO TORO,atencion odontologica,periodoncia,2022-10-01,0,0,0,0,1,2,2,9,0,2,0,0,0,0,16
TOTORA(CBBA),atencion odontologica,periodoncia,2022-10-01,0,0,3,6,3,10,13,33,0,1,0,0,0,0,69
TOTORA(ORR),atencion odontologica,periodoncia,2022-10-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
TRIGAL,atencion odontologica,periodoncia,2022-10-01,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3
TRINIDAD,atencion odontologica,periodoncia,2022-10-01,0,0,6,12,8,5,56,92,9,8,0,0,0,0,196
TUPIZA,atencion odontologica,periodoncia,2022-10-01,0,0,0,0,3,1,11,15,1,1,0,0,0,0,32
TURCO,atencion odontologica,periodoncia,2022-10-01,0,0,0,0,0,0,1,2,1,0,0,0,0,0,4
UMALA,atencion odontologica,periodoncia,2022-10-01,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4
UNCIA,atencion odontologica,periodoncia,2022-10-01,0,0,0,0,0,1,5,6,1,1,0,0,0,0,14
URIONDO (A. CONCEPCION),atencion odontologica,periodoncia,2022-10-01,0,0,0,0,0,1,1,9,1,0,0,0,0,0,12
URUBICHA,atencion odontologica,periodoncia,2022-10-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
UYUNI,atencion odontologica,periodoncia,2022-10-01,0,0,0,1,2,0,9,3,2,1,0,0,0,0,18
VACAS,atencion odontologica,periodoncia,2022-10-01,0,0,0,0,2,2,3,6,0,0,0,0,0,0,13
VALLEGRANDE,atencion odontologica,periodoncia,2022-10-01,0,0,1,0,3,4,8,28,1,0,0,0,0,0,45
VIACHA,atencion odontologica,periodoncia,2022-10-01,0,0,6,8,0,1,11,24,7,1,0,0,0,0,58
VILA VILA,atencion odontologica,periodoncia,2022-10-01,0,0,0,2,3,1,3,7,0,0,0,0,0,0,16
VILLA CHARCAS,atencion odontologica,periodoncia,2022-10-01,0,0,1,0,0,0,0,3,0,0,0,0,0,0,4
VILLA MONTES,atencion odontologica,periodoncia,2022-10-01,0,0,1,7,9,3,28,44,5,2,0,0,0,0,99
VILLA RIVERO,atencion odontologica,periodoncia,2022-10-01,0,0,1,0,0,2,0,5,0,2,0,0,0,0,10
VILLA SERRANO,atencion odontologica,periodoncia,2022-10-01,0,0,2,0,0,0,0,2,1,0,0,0,0,0,5
VILLA TUNARI,atencion odontologica,periodoncia,2022-10-01,0,0,3,8,1,6,20,35,3,1,0,0,0,0,77
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,periodoncia,2022-10-01,0,0,1,0,0,1,3,16,1,0,0,0,0,0,22
VILLAZON,atencion odontologica,periodoncia,2022-10-01,0,0,1,1,3,0,3,12,2,0,0,0,0,0,22
VINTO,atencion odontologica,periodoncia,2022-10-01,0,0,5,3,3,10,10,30,1,4,0,0,0,0,66
VITICHI,atencion odontologica,periodoncia,2022-10-01,0,0,1,0,3,2,2,21,0,3,0,0,0,0,32
WALDO BALLIVIAN,atencion odontologica,periodoncia,2022-10-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
WARNES,atencion odontologica,periodoncia,2022-10-01,0,0,7,7,4,3,11,18,2,2,0,0,0,0,54
YACO,atencion odontologica,periodoncia,2022-10-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
YACUIBA,atencion odontologica,periodoncia,2022-10-01,0,0,5,0,3,9,38,51,1,4,0,0,0,0,111
YAMPARAEZ,atencion odontologica,periodoncia,2022-10-01,0,0,0,0,1,4,2,5,2,0,0,0,0,0,14
YAPACANI,atencion odontologica,periodoncia,2022-10-01,0,0,6,5,6,8,12,43,5,6,0,0,0,0,91
YOCALLA,atencion odontologica,periodoncia,2022-10-01,0,0,0,1,1,1,0,5,0,1,0,0,0,0,9
YOTALA,atencion odontologica,periodoncia,2022-10-01,0,0,0,0,2,1,0,3,0,0,0,0,0,0,6
YUNCHARA,atencion odontologica,periodoncia,2022-10-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
ACACIO,atencion odontologica,periodoncia,2022-11-01,0,0,3,0,2,2,10,10,0,0,0,0,0,0,27
ACHACACHI,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,1,6,4,33,4,2,0,0,0,0,50
ACHOCALLA,atencion odontologica,periodoncia,2022-11-01,0,0,0,1,1,2,5,21,1,2,0,0,0,0,33
AIQUILE,atencion odontologica,periodoncia,2022-11-01,0,0,0,1,1,2,7,29,3,1,0,0,0,0,44
ALALAY,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
ALTO BENI,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,1,2,1,3,0,0,0,0,0,0,7
ANCORAIMES,atencion odontologica,periodoncia,2022-11-01,0,0,0,1,0,0,0,1,1,4,0,0,0,0,7
ANDAMARCA,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,0,0,2,1,2,0,0,0,0,5
ANTEQUERA,atencion odontologica,periodoncia,2022-11-01,0,0,0,1,1,1,5,15,1,1,0,0,0,0,25
ANZALDO,atencion odontologica,periodoncia,2022-11-01,0,0,1,0,0,0,0,3,1,1,0,0,0,0,6
APOLO,atencion odontologica,periodoncia,2022-11-01,0,0,1,0,0,0,0,4,0,1,0,0,0,0,6
ARAMPAMPA,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ARANI,atencion odontologica,periodoncia,2022-11-01,0,0,0,1,1,0,10,14,0,1,0,0,0,0,27
ARBIETO,atencion odontologica,periodoncia,2022-11-01,0,0,2,7,8,11,17,52,6,7,0,0,0,0,110
ARQUE,atencion odontologica,periodoncia,2022-11-01,0,0,1,0,3,3,6,6,0,2,0,0,0,0,21
ASCENCION DE GUARAYOS,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,1,2,23,0,0,0,0,0,0,26
ATOCHA,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,5,14,31,8,3,0,0,0,0,61
AUCAPATA,atencion odontologica,periodoncia,2022-11-01,0,0,0,1,0,0,1,7,0,0,0,0,0,0,9
AYATA,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,5,4,5,0,0,0,0,0,0,14
AYO AYO,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,3,1,2,0,0,0,0,0,0,6
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,periodoncia,2022-11-01,0,0,4,7,5,12,14,47,2,2,0,0,0,0,93
AZURDUY,atencion odontologica,periodoncia,2022-11-01,0,0,1,0,1,0,2,2,0,0,0,0,0,0,6
BAURES,atencion odontologica,periodoncia,2022-11-01,0,0,0,1,0,0,0,6,1,3,0,0,0,0,11
BELEN DE ANDAMARCA,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,0,0,1,2,0,0,0,0,0,3
BELEN DE URMIRI,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
BELLA FLOR,atencion odontologica,periodoncia,2022-11-01,0,0,2,3,0,1,2,9,3,1,0,0,0,0,21
BERMEJO,atencion odontologica,periodoncia,2022-11-01,0,0,0,2,0,5,8,17,4,1,0,0,0,0,37
BETANZOS,atencion odontologica,periodoncia,2022-11-01,0,0,0,1,3,7,13,29,0,3,0,0,0,0,56
BOLIVAR,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4
BOYUIBE,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
BUENA VISTA,atencion odontologica,periodoncia,2022-11-01,0,0,0,1,3,1,4,14,0,0,0,0,0,0,23
CABEZAS,atencion odontologica,periodoncia,2022-11-01,0,0,1,0,1,5,9,35,3,7,0,0,0,0,61
CAIROMA,atencion odontologica,periodoncia,2022-11-01,0,0,2,0,0,2,2,5,1,0,0,0,0,0,12
"CAIZA ""D""",atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,0,4,7,5,0,0,0,0,0,16
CAJUATA,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
CALACOTO,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
CALAMARCA,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
CAMARGO,atencion odontologica,periodoncia,2022-11-01,0,0,1,0,0,1,8,25,0,0,0,0,0,0,35
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,periodoncia,2022-11-01,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2
CAMIRI,atencion odontologica,periodoncia,2022-11-01,0,0,6,10,6,5,9,37,5,3,0,0,0,0,81
CAPINOTA,atencion odontologica,periodoncia,2022-11-01,0,0,1,0,0,1,2,6,0,1,0,0,0,0,11
CAQUIAVIRI,atencion odontologica,periodoncia,2022-11-01,0,0,1,1,0,1,2,4,2,2,0,0,0,0,13
CARACOLLO,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,1,0,3,14,0,1,0,0,0,0,19
CARANAVI,atencion odontologica,periodoncia,2022-11-01,0,0,1,1,1,6,20,37,3,1,0,0,0,0,70
CARANGAS,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CARAPARI,atencion odontologica,periodoncia,2022-11-01,0,0,3,2,1,5,7,20,0,0,0,0,0,0,38
CARIPUYO,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CARMEN RIVERO TORREZ,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,4,4,12,1,0,0,0,0,0,21
CATACORA,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3
CHALLAPATA,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,1,11,13,41,9,13,0,0,0,0,88
CHAQUI,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,1,1,2,6,1,1,0,0,0,0,12
CHARAGUA,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
CHARAÑA,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,1,0,4,0,1,0,0,0,0,6
CHAYANTA,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,2,0,4,19,1,3,0,0,0,0,29
CHIMORE,atencion odontologica,periodoncia,2022-11-01,0,0,2,4,2,6,9,14,0,2,0,0,0,0,39
CHIPAYA,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
CHOQUE COTA,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,1,3,4,4,0,0,0,0,0,0,12
CHUA COCANI,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,1,0,3,0,0,0,0,0,0,4
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,periodoncia,2022-11-01,0,0,0,1,1,1,1,2,0,1,0,0,0,0,7
CHUMA,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,2,2,3,4,1,1,0,0,0,0,13
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,3,3,2,2,0,0,0,0,0,0,10
CKOCHAS,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,1,3,5,9,3,3,0,0,0,0,24
CLIZA,atencion odontologica,periodoncia,2022-11-01,0,0,0,1,4,0,8,21,3,4,0,0,0,0,41
COBIJA,atencion odontologica,periodoncia,2022-11-01,0,0,9,4,6,18,57,57,8,2,0,0,0,0,161
COCAPATA,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,2,0,5,0,1,0,0,0,0,8
COCHABAMBA,atencion odontologica,periodoncia,2022-11-01,0,0,17,9,56,66,356,1309,101,134,0,0,0,0,2048
COIPASA,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,0,3,1,0,0,0,0,0,0,4
COLCAPIRHUA,atencion odontologica,periodoncia,2022-11-01,0,0,2,0,4,3,20,52,2,3,0,0,0,0,86
"COLCHA ""K""",atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,0,2,4,1,0,0,0,0,0,7
COLLANA,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,0,3,2,1,0,0,0,0,0,6
COLOMI,atencion odontologica,periodoncia,2022-11-01,0,0,0,1,2,7,3,15,0,1,0,0,0,0,29
COLPA BELGICA,atencion odontologica,periodoncia,2022-11-01,0,0,0,3,2,0,3,8,1,0,0,0,0,0,17
COLQUECHACA,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
COLQUENCHA,atencion odontologica,periodoncia,2022-11-01,0,0,1,1,3,2,4,5,1,0,0,0,0,0,17
COLQUIRI,atencion odontologica,periodoncia,2022-11-01,0,0,1,2,7,2,19,19,0,0,0,0,0,0,50
COMANCHE,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4
COMARAPA,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,3,2,24,0,2,0,0,0,0,31
COMBAYA,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
CONCEPCION,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,1,0,0,4,1,0,0,0,0,0,6
COPACABANA,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,3,2,7,3,3,0,0,0,0,18
CORIPATA,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,1,2,2,7,0,0,0,0,0,0,12
CORO CORO,atencion odontologica,periodoncia,2022-11-01,0,0,4,0,5,4,23,12,12,0,0,0,0,0,60
COROICO,atencion odontologica,periodoncia,2022-11-01,0,0,1,0,0,2,1,9,0,0,0,0,0,0,13
CORQUE,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,1,0,1,0,0,1,0,0,0,0,3
COTAGAITA,atencion odontologica,periodoncia,2022-11-01,0,0,2,0,3,3,9,7,2,1,0,0,0,0,27
COTOCA,atencion odontologica,periodoncia,2022-11-01,0,0,1,1,2,0,7,31,5,1,0,0,0,0,48
CUATRO CAÑADAS,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,8,3,15,1,0,0,0,0,0,27
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,periodoncia,2022-11-01,0,0,0,1,0,0,1,2,0,0,0,0,0,0,4
CUEVO,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3
CULPINA,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,1,0,2,2,0,1,0,0,0,0,6
CURAHUARA DE CARANGAS,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,1,0,2,6,1,1,0,0,0,0,11
CURVA,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,1,1,2,0,0,0,0,0,0,4
DESAGUADERO,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
EL ALTO,atencion odontologica,periodoncia,2022-11-01,0,0,12,18,29,64,171,615,39,29,0,0,0,0,977
EL CHORO,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,1,0,4,4,0,0,0,0,0,0,9
EL PUENTE(STC),atencion odontologica,periodoncia,2022-11-01,0,0,1,7,0,6,5,17,0,0,0,0,0,0,36
EL PUENTE(TJA),atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,0,2,4,0,0,0,0,0,0,6
EL TORNO,atencion odontologica,periodoncia,2022-11-01,0,0,1,1,0,4,2,25,3,6,0,0,0,0,42
EL VILLAR,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3
ENTRE RIOS TRJ,atencion odontologica,periodoncia,2022-11-01,0,0,7,15,1,7,7,42,4,3,0,0,0,0,86
ENTRE RIOS CBBA,atencion odontologica,periodoncia,2022-11-01,0,0,1,3,1,1,6,15,2,2,0,0,0,0,31
ESCARA,atencion odontologica,periodoncia,2022-11-01,0,0,0,1,0,0,0,3,0,0,0,0,0,0,4
ESCOMA,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3
ESMERALDA,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,0,3,4,0,2,0,0,0,0,9
EUCALIPTUS,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,0,2,5,0,0,0,0,0,0,7
FERNANDEZ ALONSO,atencion odontologica,periodoncia,2022-11-01,0,0,1,0,1,3,3,12,0,1,0,0,0,0,21
FILADELFIA,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
GAIOC JATUN AYLLU YURA,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4
GENERAL SAAVEDRA,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,2,7,11,0,0,0,0,0,0,20
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,periodoncia,2022-11-01,0,0,0,0,2,1,2,5,0,0,0,0,0,0,10
GUANAY,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,0,3,9,1,0,0,0,0,0,13
GUAQUI,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
GUAYARAMERIN,atencion odontologica,periodoncia,2022-11-01,0,0,6,6,3,5,11,26,12,3,0,0,0,0,72
GUTIERREZ,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,2,0,6,8,0,0,0,0,0,0,16
HUACARETA,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,1,3,8,1,0,0,0,0,0,13
HUACAYA (VILLA DE HUACAYA),atencion odontologica,periodoncia,2022-11-01,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3
HUACHACALLA,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
HUANUNI,atencion odontologica,periodoncia,2022-11-01,0,0,3,5,4,9,18,20,0,1,0,0,0,0,60
HUARACAJE,atencion odontologica,periodoncia,2022-11-01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
HUARINA,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,2,5,1,0,0,0,0,0,0,8
HUATAJATA,atencion odontologica,periodoncia,2022-11-01,0,0,1,0,1,0,2,6,0,0,0,0,0,0,10
HUAYLLAMARCA,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,0,4,2,2,3,0,0,0,0,11
HUMANATA,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,0,1,2,3,3,0,0,0,0,9
ICHOCA,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,1,2,5,13,4,2,0,0,0,0,27
ICLA,atencion odontologica,periodoncia,2022-11-01,0,0,2,1,2,2,2,4,0,0,0,0,0,0,13
INCAHUASI,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,3,2,3,9,0,2,0,0,0,0,19
INQUISIVI,atencion odontologica,periodoncia,2022-11-01,0,0,0,1,2,1,7,13,1,0,0,0,0,0,25
IRUPANA (VILLA DE LANZA),atencion odontologica,periodoncia,2022-11-01,0,0,0,2,1,0,6,12,1,2,0,0,0,0,24
IXIAMAS,atencion odontologica,periodoncia,2022-11-01,0,0,0,2,3,0,3,8,0,0,0,0,0,0,16
JESUS DE MACHACA,atencion odontologica,periodoncia,2022-11-01,0,0,0,1,0,0,2,3,0,2,0,0,0,0,8
LA ASUNTA,atencion odontologica,periodoncia,2022-11-01,0,0,2,6,2,11,29,67,2,0,0,0,0,0,119
LA GUARDIA,atencion odontologica,periodoncia,2022-11-01,0,0,2,13,7,9,21,72,4,1,0,0,0,0,129
LA PAZ,atencion odontologica,periodoncia,2022-11-01,0,0,110,92,82,106,589,873,168,135,0,0,0,0,2155
LA RIVERA,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
LAGUNILLAS,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,0,4,7,0,0,0,0,0,0,11
LAJA,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,1,4,6,16,2,3,0,0,0,0,32
LAS CARRERAS,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,0,3,3,2,1,0,0,0,0,9
LICOMA PAMPA,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
LLALLAGUA,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,1,2,9,19,1,3,0,0,0,0,35
LURIBAY,atencion odontologica,periodoncia,2022-11-01,0,0,0,1,0,3,1,10,2,0,0,0,0,0,17
MACHACAMARCA,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,0,9,6,6,5,0,0,0,0,26
MACHARETI,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,0,1,4,1,0,0,0,0,0,6
MAGDALENA,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
MAIRANA,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,2,1,1,8,0,0,0,0,0,0,12
MALLA,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
MAPIRI,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,0,2,8,0,0,0,0,0,0,10
MECAPACA,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,1,2,2,2,0,0,0,0,0,7
MINEROS,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,1,0,0,2,0,1,0,0,0,0,4
MIZQUE,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,1,3,3,13,0,0,0,0,0,0,20
MOCOMOCO,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
MOJOCOYA,atencion odontologica,periodoncia,2022-11-01,0,0,0,1,0,4,8,20,0,2,0,0,0,0,35
MONTEAGUDO,atencion odontologica,periodoncia,2022-11-01,0,0,1,0,2,3,15,9,0,2,0,0,0,0,32
MONTERO,atencion odontologica,periodoncia,2022-11-01,0,0,10,8,19,33,73,238,17,21,0,0,0,0,419
MORO MORO,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
MOROCHATA,atencion odontologica,periodoncia,2022-11-01,0,0,1,1,1,7,2,20,3,2,0,0,0,0,37
NAZACARA DE PACAJES,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
OCURI,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,2,0,1,1,0,0,0,0,0,4
ORURO,atencion odontologica,periodoncia,2022-11-01,0,0,4,9,29,40,182,396,33,27,0,0,0,0,720
PADCAYA,atencion odontologica,periodoncia,2022-11-01,0,0,5,6,3,4,1,9,2,2,0,0,0,0,32
PADILLA,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,1,5,9,2,0,0,0,0,0,17
PAILON,atencion odontologica,periodoncia,2022-11-01,0,0,1,0,5,6,9,19,1,1,0,0,0,0,42
PALCA,atencion odontologica,periodoncia,2022-11-01,0,0,1,0,2,4,4,9,1,1,0,0,0,0,22
PALOS BLANCOS,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,4,3,8,18,2,3,0,0,0,0,38
PAMPA GRANDE,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
PAPEL PAMPA,atencion odontologica,periodoncia,2022-11-01,0,0,0,1,0,0,1,3,7,6,0,0,0,0,18
PASORAPA,atencion odontologica,periodoncia,2022-11-01,0,0,1,0,0,2,5,9,1,1,0,0,0,0,19
PATACAMAYA,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,2,2,4,8,1,2,0,0,0,0,19
PAZÑA,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,2,2,3,0,1,0,0,0,0,8
PELECHUCO,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
POCOATA,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,5,9,16,8,4,0,0,0,0,42
POCONA,atencion odontologica,periodoncia,2022-11-01,0,0,1,0,3,1,4,18,0,0,0,0,0,0,27
POJO (CBBA),atencion odontologica,periodoncia,2022-11-01,0,0,0,0,1,0,1,3,0,0,0,0,0,0,5
POOPO,atencion odontologica,periodoncia,2022-11-01,0,0,1,1,1,2,9,15,1,0,0,0,0,0,30
PORCO,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,0,2,3,0,1,0,0,0,0,6
POROMA,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,4,2,3,5,0,1,0,0,0,0,15
PORONGO,atencion odontologica,periodoncia,2022-11-01,0,0,1,1,4,4,7,7,1,2,0,0,0,0,27
PORVENIR,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,2,6,5,2,0,0,0,0,0,15
POSTRER VALLE,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
POTOSI,atencion odontologica,periodoncia,2022-11-01,0,0,1,2,7,15,45,96,10,5,0,0,0,0,181
PRESTO,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,3,4,9,14,1,0,0,0,0,0,31
PUCARANI,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,3,3,6,8,2,1,0,0,0,0,23
PUERTO ACOSTA,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,0,5,6,1,2,0,0,0,0,14
PUERTO CARABUCO,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,12,6,4,14,4,0,0,0,0,0,40
PUERTO GONZALO MORENO,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,3,5,11,1,0,0,0,0,0,20
PUERTO PEREZ,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
PUERTO QUIJARRO,atencion odontologica,periodoncia,2022-11-01,0,0,0,0,0,0,1,2,1,0,0,0,0,0,4
