,group,variable,month,CIRUGIA BUCAL MENOR MENORES DE 5 AÑOS,CIRUGIA BUCAL MENOR MENORES DE 5 AÑOS,CIRUGIA BUCAL MENOR 5 A 13 AÑOS,CIRUGIA BUCAL MENOR 5 A 13 AÑOS,CIRUGIA BUCAL MENOR 14 A 19 AÑOS,CIRUGIA BUCAL MENOR 14 A 19 AÑOS,CIRUGIA BUCAL MENOR 20 A 59 AÑOS,CIRUGIA BUCAL MENOR 20 A 59 AÑOS,CIRUGIA BUCAL MENOR 60 AÑOS Y MAS,CIRUGIA BUCAL MENOR 60 AÑOS Y MAS,CIRUGIA BUCAL MENOR EMB,CIRUGIA BUCAL MENOR EMB,CIRUGIA BUCAL MENOR POST,CIRUGIA BUCAL MENOR POST,TOTALES
EL PUENTE(STC),atencion odontologica,cirugia bucal menor,2022-10-01,0,0,23,26,4,6,8,36,3,0,0,0,0,0,106
EL PUENTE(TJA),atencion odontologica,cirugia bucal menor,2022-10-01,7,1,14,15,3,8,22,49,5,19,0,0,0,0,143
EL TORNO,atencion odontologica,cirugia bucal menor,2022-10-01,10,16,19,23,14,8,21,34,24,32,0,0,0,0,201
EL VILLAR,atencion odontologica,cirugia bucal menor,2022-10-01,1,0,8,7,6,0,10,23,5,4,0,0,0,0,64
ENTRE RIOS TRJ,atencion odontologica,cirugia bucal menor,2022-10-01,0,0,23,29,9,19,15,57,10,2,0,0,0,0,164
ENTRE RIOS CBBA,atencion odontologica,cirugia bucal menor,2022-10-01,4,2,32,17,6,2,13,30,3,2,0,0,0,0,111
ESCARA,atencion odontologica,cirugia bucal menor,2022-10-01,0,0,0,5,0,1,4,2,0,0,0,0,0,0,12
ESMERALDA,atencion odontologica,cirugia bucal menor,2022-10-01,0,0,0,0,0,0,1,2,1,2,0,0,0,0,6
EUCALIPTUS,atencion odontologica,cirugia bucal menor,2022-10-01,3,0,7,8,0,2,8,7,1,1,0,0,0,0,37
FERNANDEZ ALONSO,atencion odontologica,cirugia bucal menor,2022-10-01,0,0,12,23,6,10,7,43,2,4,0,0,0,0,107
FILADELFIA,atencion odontologica,cirugia bucal menor,2022-10-01,0,0,10,7,3,4,8,17,1,1,0,0,0,0,51
GAIOC JATUN AYLLU YURA,atencion odontologica,cirugia bucal menor,2022-10-01,0,0,18,9,2,8,3,14,3,10,0,0,0,0,67
GENERAL SAAVEDRA,atencion odontologica,cirugia bucal menor,2022-10-01,2,0,7,17,2,1,15,40,3,0,0,0,0,0,87
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,cirugia bucal menor,2022-10-01,2,4,12,12,11,6,29,27,9,9,0,0,0,0,121
GUANAY,atencion odontologica,cirugia bucal menor,2022-10-01,0,1,6,9,1,3,10,17,3,2,0,0,0,0,52
GUAQUI,atencion odontologica,cirugia bucal menor,2022-10-01,1,0,5,12,5,9,11,22,9,10,0,0,0,0,84
GUAYARAMERIN,atencion odontologica,cirugia bucal menor,2022-10-01,0,3,4,6,3,7,3,22,3,2,0,0,0,0,53
GUTIERREZ,atencion odontologica,cirugia bucal menor,2022-10-01,0,0,1,8,4,6,16,26,0,1,0,0,0,0,62
HUACARETA,atencion odontologica,cirugia bucal menor,2022-10-01,0,0,7,6,0,5,4,12,0,3,0,0,0,0,37
HUACAYA (VILLA DE HUACAYA),atencion odontologica,cirugia bucal menor,2022-10-01,0,0,2,16,2,2,4,28,0,2,0,0,0,0,56
HUACHACALLA,atencion odontologica,cirugia bucal menor,2022-10-01,1,0,3,2,0,0,1,2,5,2,0,0,0,0,16
HUANUNI,atencion odontologica,cirugia bucal menor,2022-10-01,1,1,15,35,1,8,28,55,17,18,0,0,0,0,179
HUARACAJE,atencion odontologica,cirugia bucal menor,2022-10-01,0,0,16,6,1,3,10,17,2,0,0,0,0,0,55
HUARINA,atencion odontologica,cirugia bucal menor,2022-10-01,0,4,9,11,2,4,3,22,12,8,0,0,0,0,75
HUATAJATA,atencion odontologica,cirugia bucal menor,2022-10-01,1,0,5,0,0,5,3,9,3,7,0,0,0,0,33
HUAYLLAMARCA,atencion odontologica,cirugia bucal menor,2022-10-01,0,0,5,7,0,1,5,11,6,2,0,0,0,0,37
HUMANATA,atencion odontologica,cirugia bucal menor,2022-10-01,1,0,13,5,15,7,6,9,8,2,0,0,0,0,66
ICHOCA,atencion odontologica,cirugia bucal menor,2022-10-01,0,0,0,1,0,0,1,2,0,0,0,0,0,0,4
ICLA,atencion odontologica,cirugia bucal menor,2022-10-01,2,0,3,17,2,4,10,25,0,2,0,0,0,0,65
INCAHUASI,atencion odontologica,cirugia bucal menor,2022-10-01,2,2,30,31,1,10,14,45,2,7,0,0,0,0,144
INQUISIVI,atencion odontologica,cirugia bucal menor,2022-10-01,1,0,29,26,16,26,40,52,5,15,0,0,0,0,210
IRUPANA (VILLA DE LANZA),atencion odontologica,cirugia bucal menor,2022-10-01,1,3,45,36,0,12,35,50,8,7,0,0,0,0,197
IXIAMAS,atencion odontologica,cirugia bucal menor,2022-10-01,0,1,0,3,1,0,2,1,2,0,0,0,0,0,10
JESUS DE MACHACA,atencion odontologica,cirugia bucal menor,2022-10-01,3,2,17,22,12,14,10,32,9,18,0,0,0,0,139
LA ASUNTA,atencion odontologica,cirugia bucal menor,2022-10-01,4,4,84,89,23,33,48,113,12,20,0,0,0,0,430
LA GUARDIA,atencion odontologica,cirugia bucal menor,2022-10-01,2,3,21,13,1,2,10,38,7,7,0,0,0,0,104
LA PAZ,atencion odontologica,cirugia bucal menor,2022-10-01,104,82,394,367,130,164,371,637,222,190,0,0,0,0,2661
LAGUNILLAS,atencion odontologica,cirugia bucal menor,2022-10-01,0,0,2,2,0,1,12,11,1,1,0,0,0,0,30
LAJA,atencion odontologica,cirugia bucal menor,2022-10-01,3,0,17,28,6,8,20,53,7,14,0,0,0,0,156
LAS CARRERAS,atencion odontologica,cirugia bucal menor,2022-10-01,1,0,5,15,1,1,2,7,3,2,0,0,0,0,37
LICOMA PAMPA,atencion odontologica,cirugia bucal menor,2022-10-01,0,0,3,1,0,1,1,12,4,0,0,0,0,0,22
LLALLAGUA,atencion odontologica,cirugia bucal menor,2022-10-01,8,5,27,10,2,9,15,63,12,9,0,0,0,0,160
LLICA,atencion odontologica,cirugia bucal menor,2022-10-01,0,0,5,4,2,5,3,18,1,6,0,0,0,0,44
LURIBAY,atencion odontologica,cirugia bucal menor,2022-10-01,0,0,8,17,10,8,11,21,7,4,0,0,0,0,86
MACHACAMARCA,atencion odontologica,cirugia bucal menor,2022-10-01,0,0,1,9,0,0,3,5,3,7,0,0,0,0,28
MACHARETI,atencion odontologica,cirugia bucal menor,2022-10-01,0,0,4,6,3,0,8,39,6,0,0,0,0,0,66
MAGDALENA,atencion odontologica,cirugia bucal menor,2022-10-01,0,0,12,6,4,1,4,7,2,5,0,0,0,0,41
MAIRANA,atencion odontologica,cirugia bucal menor,2022-10-01,0,1,3,5,1,2,2,11,1,0,0,0,0,0,26
MALLA,atencion odontologica,cirugia bucal menor,2022-10-01,0,0,6,9,0,3,7,9,3,1,0,0,0,0,38
MAPIRI,atencion odontologica,cirugia bucal menor,2022-10-01,0,0,3,11,0,2,1,6,0,0,0,0,0,0,23
MECAPACA,atencion odontologica,cirugia bucal menor,2022-10-01,4,3,21,42,1,10,25,61,11,6,0,0,0,0,184
MINEROS,atencion odontologica,cirugia bucal menor,2022-10-01,1,1,6,4,2,1,9,30,5,2,0,0,0,0,61
MIZQUE,atencion odontologica,cirugia bucal menor,2022-10-01,0,0,18,25,2,2,5,16,9,4,0,0,0,0,81
MOCOMOCO,atencion odontologica,cirugia bucal menor,2022-10-01,0,1,12,14,4,13,24,35,19,29,0,0,0,0,151
MOJINETE,atencion odontologica,cirugia bucal menor,2022-10-01,1,0,3,3,0,1,1,3,1,1,0,0,0,0,14
MOJOCOYA,atencion odontologica,cirugia bucal menor,2022-10-01,3,0,11,11,3,4,6,31,12,10,0,0,0,0,91
MONTEAGUDO,atencion odontologica,cirugia bucal menor,2022-10-01,1,0,36,19,3,4,26,54,10,19,0,0,0,0,172
MONTERO,atencion odontologica,cirugia bucal menor,2022-10-01,8,10,74,76,14,30,36,122,24,33,0,0,0,0,427
MORO MORO,atencion odontologica,cirugia bucal menor,2022-10-01,2,0,3,5,1,2,2,13,2,0,0,0,0,0,30
MOROCHATA,atencion odontologica,cirugia bucal menor,2022-10-01,0,2,16,10,3,20,25,49,8,8,0,0,0,0,141
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,cirugia bucal menor,2022-10-01,1,0,1,2,1,1,0,2,1,0,0,0,0,0,9
NAZACARA DE PACAJES,atencion odontologica,cirugia bucal menor,2022-10-01,0,0,0,0,0,0,0,2,2,1,0,0,0,0,5
OCURI,atencion odontologica,cirugia bucal menor,2022-10-01,0,1,7,11,5,10,12,35,14,10,0,0,0,0,105
OKINAWA,atencion odontologica,cirugia bucal menor,2022-10-01,0,0,2,0,1,0,1,4,3,2,0,0,0,0,13
OMEREQUE,atencion odontologica,cirugia bucal menor,2022-10-01,0,0,1,2,0,0,0,3,0,0,0,0,0,0,6
ORURO,atencion odontologica,cirugia bucal menor,2022-10-01,27,31,216,247,47,94,227,537,143,102,0,0,0,0,1671
PADCAYA,atencion odontologica,cirugia bucal menor,2022-10-01,2,0,15,16,3,5,31,65,6,13,0,0,0,0,156
PADILLA,atencion odontologica,cirugia bucal menor,2022-10-01,0,0,5,10,0,3,20,63,7,11,0,0,0,0,119
PAILON,atencion odontologica,cirugia bucal menor,2022-10-01,0,0,17,7,3,3,8,29,6,4,0,0,0,0,77
PALCA,atencion odontologica,cirugia bucal menor,2022-10-01,1,4,29,33,10,13,30,68,8,9,0,0,0,0,205
PALOS BLANCOS,atencion odontologica,cirugia bucal menor,2022-10-01,6,2,16,9,4,4,14,30,11,5,0,0,0,0,101
PAMPA AULLAGAS,atencion odontologica,cirugia bucal menor,2022-10-01,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3
PAMPA GRANDE,atencion odontologica,cirugia bucal menor,2022-10-01,0,0,7,7,1,5,2,4,1,13,0,0,0,0,40
PAPEL PAMPA,atencion odontologica,cirugia bucal menor,2022-10-01,0,1,5,7,0,2,3,13,5,2,0,0,0,0,38
PASORAPA,atencion odontologica,cirugia bucal menor,2022-10-01,1,0,12,11,1,1,8,35,6,2,0,0,0,0,77
PATACAMAYA,atencion odontologica,cirugia bucal menor,2022-10-01,1,2,11,13,2,12,6,33,4,12,0,0,0,0,96
PAZÑA,atencion odontologica,cirugia bucal menor,2022-10-01,2,0,6,4,1,2,3,6,1,7,0,0,0,0,32
PELECHUCO,atencion odontologica,cirugia bucal menor,2022-10-01,4,1,14,10,3,6,26,38,15,4,0,0,0,0,121
POCOATA,atencion odontologica,cirugia bucal menor,2022-10-01,4,5,27,32,14,14,18,61,16,22,0,0,0,0,213
POCONA,atencion odontologica,cirugia bucal menor,2022-10-01,1,2,21,32,9,14,22,39,8,3,0,0,0,0,151
POJO (CBBA),atencion odontologica,cirugia bucal menor,2022-10-01,0,1,12,10,2,6,8,26,7,1,0,0,0,0,73
POOPO,atencion odontologica,cirugia bucal menor,2022-10-01,0,0,21,13,6,7,15,17,4,5,0,0,0,0,88
PORCO,atencion odontologica,cirugia bucal menor,2022-10-01,0,2,3,6,1,3,2,9,2,0,0,0,0,0,28
POROMA,atencion odontologica,cirugia bucal menor,2022-10-01,1,0,24,29,6,9,20,58,8,3,0,0,0,0,158
PORONGO,atencion odontologica,cirugia bucal menor,2022-10-01,1,0,11,21,2,10,19,31,6,3,0,0,0,0,104
PORTACHUELO,atencion odontologica,cirugia bucal menor,2022-10-01,0,0,0,1,0,0,0,1,1,2,0,0,0,0,5
PORVENIR,atencion odontologica,cirugia bucal menor,2022-10-01,0,2,15,12,2,1,9,12,2,3,0,0,0,0,58
POSTRER VALLE,atencion odontologica,cirugia bucal menor,2022-10-01,0,0,3,7,2,2,0,14,0,2,0,0,0,0,30
POTOSI,atencion odontologica,cirugia bucal menor,2022-10-01,64,49,137,197,51,87,164,436,111,39,0,0,0,0,1335
PRESTO,atencion odontologica,cirugia bucal menor,2022-10-01,2,0,12,17,5,3,20,46,5,5,0,0,0,0,115
PUCARA,atencion odontologica,cirugia bucal menor,2022-10-01,1,0,1,1,3,1,1,1,0,0,0,0,0,0,9
PUCARANI,atencion odontologica,cirugia bucal menor,2022-10-01,5,4,24,29,19,28,29,86,22,21,0,0,0,0,267
PUERTO ACOSTA,atencion odontologica,cirugia bucal menor,2022-10-01,1,3,11,9,7,3,14,31,19,7,0,0,0,0,105
PUERTO CARABUCO,atencion odontologica,cirugia bucal menor,2022-10-01,1,1,9,18,6,6,11,38,15,6,0,0,0,0,111
PUERTO GONZALO MORENO,atencion odontologica,cirugia bucal menor,2022-10-01,0,0,5,9,3,0,10,10,6,1,0,0,0,0,44
PUERTO PEREZ,atencion odontologica,cirugia bucal menor,2022-10-01,1,0,2,1,4,3,5,7,6,2,0,0,0,0,31
PUERTO QUIJARRO,atencion odontologica,cirugia bucal menor,2022-10-01,0,1,5,5,3,0,9,4,4,6,0,0,0,0,37
PUERTO RICO,atencion odontologica,cirugia bucal menor,2022-10-01,0,1,13,15,0,3,7,13,0,0,0,0,0,0,52
PUERTO SUAREZ,atencion odontologica,cirugia bucal menor,2022-10-01,0,0,13,9,2,2,9,11,4,0,0,0,0,0,50
PUERTO VILLARROEL,atencion odontologica,cirugia bucal menor,2022-10-01,1,4,46,44,7,11,21,45,1,9,0,0,0,0,189
PUNA,atencion odontologica,cirugia bucal menor,2022-10-01,0,1,18,19,4,15,13,38,15,25,0,0,0,0,148
PUNATA,atencion odontologica,cirugia bucal menor,2022-10-01,2,0,21,20,4,5,7,22,8,11,0,0,0,0,100
QUIABAYA,atencion odontologica,cirugia bucal menor,2022-10-01,1,1,6,4,0,1,14,18,5,1,0,0,0,0,51
QUILLACOLLO,atencion odontologica,cirugia bucal menor,2022-10-01,13,10,75,77,12,15,47,96,27,27,0,0,0,0,399
QUIME,atencion odontologica,cirugia bucal menor,2022-10-01,1,5,23,10,5,8,35,22,3,1,0,0,0,0,113
QUIRUSILLAS,atencion odontologica,cirugia bucal menor,2022-10-01,0,0,7,7,0,2,1,15,6,0,0,0,0,0,38
RAVELO,atencion odontologica,cirugia bucal menor,2022-10-01,4,1,18,28,7,11,18,56,17,22,0,0,0,0,182
REYES,atencion odontologica,cirugia bucal menor,2022-10-01,0,0,3,2,1,2,2,13,2,1,0,0,0,0,26
RIBERALTA,atencion odontologica,cirugia bucal menor,2022-10-01,8,7,39,46,17,27,47,109,9,5,0,0,0,0,314
ROBORE,atencion odontologica,cirugia bucal menor,2022-10-01,3,0,3,8,1,0,8,10,5,0,0,0,0,0,38
RURRENABAQUE,atencion odontologica,cirugia bucal menor,2022-10-01,1,1,21,16,4,3,31,40,5,2,0,0,0,0,124
SABAYA,atencion odontologica,cirugia bucal menor,2022-10-01,0,0,6,7,1,1,4,15,2,4,0,0,0,0,40
SACABA,atencion odontologica,cirugia bucal menor,2022-10-01,6,13,118,175,30,58,51,186,68,44,0,0,0,0,749
SACABAMBA,atencion odontologica,cirugia bucal menor,2022-10-01,0,0,0,0,0,0,0,3,0,7,0,0,0,0,10
SACACA,atencion odontologica,cirugia bucal menor,2022-10-01,6,3,25,31,10,14,26,36,10,22,0,0,0,0,183
SAIPINA,atencion odontologica,cirugia bucal menor,2022-10-01,0,0,5,6,6,0,2,10,3,0,0,0,0,0,32
SALINAS DE GARCI MENDOZA,atencion odontologica,cirugia bucal menor,2022-10-01,0,0,24,11,5,3,14,32,1,5,0,0,0,0,95
SAMAIPATA,atencion odontologica,cirugia bucal menor,2022-10-01,0,1,10,10,2,1,4,11,7,0,0,0,0,0,46
SAN AGUSTIN,atencion odontologica,cirugia bucal menor,2022-10-01,0,0,1,1,0,0,1,3,2,0,0,0,0,0,8
SAN ANDRES,atencion odontologica,cirugia bucal menor,2022-10-01,0,0,3,5,5,2,4,8,3,2,0,0,0,0,32
SAN ANDRES DE MACHACA,atencion odontologica,cirugia bucal menor,2022-10-01,4,1,9,14,9,7,5,19,14,14,0,0,0,0,96
SAN ANTONIO DE ESMORUCO,atencion odontologica,cirugia bucal menor,2022-10-01,0,0,6,2,0,6,3,14,0,1,0,0,0,0,32
SAN ANTONIO DE LOMERIO,atencion odontologica,cirugia bucal menor,2022-10-01,0,0,1,1,1,1,1,10,2,2,0,0,0,0,19
SAN BENITO,atencion odontologica,cirugia bucal menor,2022-10-01,3,1,27,17,4,2,2,11,7,8,0,0,0,0,82
SAN BORJA,atencion odontologica,cirugia bucal menor,2022-10-01,6,1,30,33,12,11,30,47,4,3,0,0,0,0,177
SAN BUENA VENTURA,atencion odontologica,cirugia bucal menor,2022-10-01,0,2,7,11,4,4,5,16,1,2,0,0,0,0,52
SAN CARLOS,atencion odontologica,cirugia bucal menor,2022-10-01,4,4,13,11,7,9,10,11,7,10,0,0,0,0,86
SAN IGNACIO,atencion odontologica,cirugia bucal menor,2022-10-01,4,5,31,43,5,21,22,45,10,2,0,0,0,0,188
SAN IGNACIO DE VELASCO,atencion odontologica,cirugia bucal menor,2022-10-01,0,0,0,0,0,0,0,9,12,10,0,0,0,0,31
SAN JAVIER(BNI),atencion odontologica,cirugia bucal menor,2022-10-01,0,0,0,0,0,0,3,1,0,0,0,0,0,0,4
SAN JAVIER(STC),atencion odontologica,cirugia bucal menor,2022-10-01,1,0,1,0,0,0,3,4,2,4,0,0,0,0,15
SAN JOAQUIN,atencion odontologica,cirugia bucal menor,2022-10-01,0,0,0,0,2,4,1,12,3,1,0,0,0,0,23
SAN JOSE DE CHIQUITOS,atencion odontologica,cirugia bucal menor,2022-10-01,1,0,3,5,4,1,11,13,3,1,0,0,0,0,42
SAN JUAN DE YAPACANI,atencion odontologica,cirugia bucal menor,2022-10-01,0,0,22,21,4,12,8,13,1,5,0,0,0,0,86
SAN JULIAN,atencion odontologica,cirugia bucal menor,2022-10-01,1,2,17,15,1,10,10,57,13,8,0,0,0,0,134
SAN LORENZO(PND),atencion odontologica,cirugia bucal menor,2022-10-01,1,0,5,7,2,2,2,5,0,1,0,0,0,0,25
SAN LORENZO(TJA),atencion odontologica,cirugia bucal menor,2022-10-01,4,0,24,24,2,14,25,59,9,8,0,0,0,0,169
SAN LUCAS,atencion odontologica,cirugia bucal menor,2022-10-01,4,1,6,24,7,9,23,56,9,13,0,0,0,0,152
SAN MATIAS,atencion odontologica,cirugia bucal menor,2022-10-01,0,1,8,10,2,4,8,16,7,7,0,0,0,0,63
SAN MIGUEL DE VELASCO,atencion odontologica,cirugia bucal menor,2022-10-01,0,0,11,4,0,2,6,24,1,2,0,0,0,0,50
SAN PABLO DE LIPEZ,atencion odontologica,cirugia bucal menor,2022-10-01,1,0,1,0,0,3,2,3,0,0,0,0,0,0,10
SAN PEDRO,atencion odontologica,cirugia bucal menor,2022-10-01,0,0,7,23,9,6,11,25,5,6,0,0,0,0,92
SAN PEDRO DE BUENA VISTA,atencion odontologica,cirugia bucal menor,2022-10-01,1,2,29,17,3,8,21,63,16,7,0,0,0,0,167
SAN PEDRO DE CURAHUARA,atencion odontologica,cirugia bucal menor,2022-10-01,0,1,0,6,2,1,6,8,1,3,0,0,0,0,28
SAN PEDRO DE MACHA,atencion odontologica,cirugia bucal menor,2022-10-01,2,0,19,32,9,8,29,53,31,29,0,0,0,0,212
SAN PEDRO DE QUEMES,atencion odontologica,cirugia bucal menor,2022-10-01,0,0,2,3,0,1,0,2,0,0,0,0,0,0,8
SAN PEDRO DE TIQUINA,atencion odontologica,cirugia bucal menor,2022-10-01,1,0,9,5,2,6,9,21,3,4,0,0,0,0,60
SAN RAFAEL,atencion odontologica,cirugia bucal menor,2022-10-01,2,0,15,7,1,1,0,8,0,1,0,0,0,0,35
SAN RAMON BENI,atencion odontologica,cirugia bucal menor,2022-10-01,0,0,3,7,1,2,3,8,3,0,0,0,0,0,27
SAN RAMON SCZ,atencion odontologica,cirugia bucal menor,2022-10-01,0,0,3,6,0,2,2,6,1,1,0,0,0,0,21
SANTA ANA,atencion odontologica,cirugia bucal menor,2022-10-01,0,0,10,7,1,5,1,10,2,0,0,0,0,0,36
SANTA CRUZ DE LA SIERRA,atencion odontologica,cirugia bucal menor,2022-10-01,33,32,210,229,33,67,345,701,159,171,0,0,0,0,1980
SANTA ROSA,atencion odontologica,cirugia bucal menor,2022-10-01,1,0,8,3,1,3,6,13,2,1,0,0,0,0,38
SANTA ROSA DEL SARA,atencion odontologica,cirugia bucal menor,2022-10-01,1,0,6,12,1,3,5,27,4,2,0,0,0,0,61
SANTIAGO DE CALLAPA,atencion odontologica,cirugia bucal menor,2022-10-01,1,1,23,15,2,14,5,24,11,11,0,0,0,0,107
SANTIAGO DE HUARI,atencion odontologica,cirugia bucal menor,2022-10-01,5,0,18,12,4,3,12,23,15,24,0,0,0,0,116
SANTIAGO DE HUATA,atencion odontologica,cirugia bucal menor,2022-10-01,0,3,9,6,4,12,9,32,5,7,0,0,0,0,87
SANTIAGO DE MACHACA,atencion odontologica,cirugia bucal menor,2022-10-01,0,0,2,2,3,5,2,7,1,5,0,0,0,0,27
SANTIVAÑES,atencion odontologica,cirugia bucal menor,2022-10-01,1,0,4,6,1,0,5,7,0,2,0,0,0,0,26
SANTUARIO DE QUILLACAS,atencion odontologica,cirugia bucal menor,2022-10-01,1,0,6,5,0,1,3,5,1,2,0,0,0,0,24
SAPAHAQUI,atencion odontologica,cirugia bucal menor,2022-10-01,0,2,14,10,5,8,11,21,8,0,0,0,0,0,79
SENA,atencion odontologica,cirugia bucal menor,2022-10-01,0,1,28,30,10,11,16,39,6,3,0,0,0,0,144
SHINAOTA,atencion odontologica,cirugia bucal menor,2022-10-01,1,0,9,7,0,0,2,10,1,1,0,0,0,0,31
SICA SICA (VILLA AROMA),atencion odontologica,cirugia bucal menor,2022-10-01,1,1,21,10,9,17,13,34,8,9,0,0,0,0,123
SICAYA,atencion odontologica,cirugia bucal menor,2022-10-01,0,0,1,2,4,6,4,6,1,0,0,0,0,0,24
SIPE SIPE,atencion odontologica,cirugia bucal menor,2022-10-01,2,2,40,34,3,12,11,52,14,26,0,0,0,0,196
SOPACHUY,atencion odontologica,cirugia bucal menor,2022-10-01,0,0,2,2,2,2,6,10,0,3,0,0,0,0,27
SORACACHI,atencion odontologica,cirugia bucal menor,2022-10-01,0,3,20,27,4,8,5,20,5,9,0,0,0,0,101
SORATA,atencion odontologica,cirugia bucal menor,2022-10-01,0,4,38,42,9,10,14,24,7,4,0,0,0,0,152
SUCRE,atencion odontologica,cirugia bucal menor,2022-10-01,22,17,144,156,35,48,148,338,57,79,0,0,0,0,1044
TACACHI,atencion odontologica,cirugia bucal menor,2022-10-01,0,0,3,4,1,0,2,1,0,0,0,0,0,0,11
TACACOMA,atencion odontologica,cirugia bucal menor,2022-10-01,1,1,8,6,1,8,10,21,3,0,0,0,0,0,59
TACOBAMBA,atencion odontologica,cirugia bucal menor,2022-10-01,1,1,4,6,1,11,8,46,4,6,0,0,0,0,88
TACOPAYA,atencion odontologica,cirugia bucal menor,2022-10-01,3,0,6,11,8,7,11,20,2,6,0,0,0,0,74
TAHUA,atencion odontologica,cirugia bucal menor,2022-10-01,0,1,0,2,0,0,2,1,0,1,0,0,0,0,7
TAPACARI,atencion odontologica,cirugia bucal menor,2022-10-01,2,0,12,14,6,9,14,23,17,10,0,0,0,0,107
TARABUCO,atencion odontologica,cirugia bucal menor,2022-10-01,2,0,18,17,3,17,15,44,18,34,0,0,0,0,168
TARACO,atencion odontologica,cirugia bucal menor,2022-10-01,1,0,12,10,5,7,16,23,9,8,0,0,0,0,91
TARATA,atencion odontologica,cirugia bucal menor,2022-10-01,0,0,1,8,1,0,5,9,3,1,0,0,0,0,28
TARIJA,atencion odontologica,cirugia bucal menor,2022-10-01,17,16,132,158,45,57,196,386,58,58,0,0,0,0,1123
TARVITA,atencion odontologica,cirugia bucal menor,2022-10-01,0,3,20,20,8,17,21,43,10,18,0,0,0,0,160
TEOPONTE,atencion odontologica,cirugia bucal menor,2022-10-01,0,1,5,10,1,5,9,19,4,0,0,0,0,0,54
TIAHUANACU,atencion odontologica,cirugia bucal menor,2022-10-01,1,0,11,16,7,12,26,36,13,10,0,0,0,0,132
TINGUIPAYA,atencion odontologica,cirugia bucal menor,2022-10-01,2,1,14,22,9,16,16,42,11,19,0,0,0,0,152
TIPUANI,atencion odontologica,cirugia bucal menor,2022-10-01,0,0,2,3,1,1,1,4,2,0,0,0,0,0,14
TIQUIPAYA,atencion odontologica,cirugia bucal menor,2022-10-01,5,3,37,44,5,17,16,59,12,11,0,0,0,0,209
TIRAQUE (CBBA),atencion odontologica,cirugia bucal menor,2022-10-01,4,0,13,20,3,4,8,21,10,3,0,0,0,0,86
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,cirugia bucal menor,2022-10-01,0,0,2,3,1,6,12,7,0,1,0,0,0,0,32
TOCO,atencion odontologica,cirugia bucal menor,2022-10-01,3,0,5,11,0,5,1,4,2,1,0,0,0,0,32
TODOS SANTOS,atencion odontologica,cirugia bucal menor,2022-10-01,0,0,2,0,0,0,0,2,0,0,0,0,0,0,4
TOLATA,atencion odontologica,cirugia bucal menor,2022-10-01,2,0,9,6,2,1,4,5,11,11,0,0,0,0,51
TOLEDO,atencion odontologica,cirugia bucal menor,2022-10-01,0,0,9,5,2,4,3,12,1,0,0,0,0,0,36
TOMAVE,atencion odontologica,cirugia bucal menor,2022-10-01,0,3,3,8,5,4,4,15,1,8,0,0,0,0,51
TOMINA,atencion odontologica,cirugia bucal menor,2022-10-01,4,1,2,11,4,8,13,61,17,5,0,0,0,0,126
TORO TORO,atencion odontologica,cirugia bucal menor,2022-10-01,0,0,7,23,2,6,25,32,9,4,0,0,0,0,108
TOTORA(CBBA),atencion odontologica,cirugia bucal menor,2022-10-01,0,2,34,33,3,7,6,45,5,1,0,0,0,0,136
TOTORA(ORR),atencion odontologica,cirugia bucal menor,2022-10-01,0,0,4,7,0,1,1,8,2,0,0,0,0,0,23
TRIGAL,atencion odontologica,cirugia bucal menor,2022-10-01,0,0,7,1,2,1,5,3,1,4,0,0,0,0,24
TRINIDAD,atencion odontologica,cirugia bucal menor,2022-10-01,2,1,27,55,21,11,73,120,14,10,0,0,0,0,334
TUPIZA,atencion odontologica,cirugia bucal menor,2022-10-01,1,7,28,35,6,17,39,66,23,14,0,0,0,0,236
TURCO,atencion odontologica,cirugia bucal menor,2022-10-01,1,0,6,5,1,0,5,7,0,6,0,0,0,0,31
UMALA,atencion odontologica,cirugia bucal menor,2022-10-01,1,0,10,11,1,8,5,13,2,6,0,0,0,0,57
UNCIA,atencion odontologica,cirugia bucal menor,2022-10-01,3,3,20,22,5,9,14,31,16,10,0,0,0,0,133
URIONDO (A. CONCEPCION),atencion odontologica,cirugia bucal menor,2022-10-01,6,1,16,17,2,9,28,66,8,9,0,0,0,0,162
URUBICHA,atencion odontologica,cirugia bucal menor,2022-10-01,0,0,2,2,7,5,6,8,1,0,0,0,0,0,31
UYUNI,atencion odontologica,cirugia bucal menor,2022-10-01,14,1,10,27,14,9,11,47,21,21,0,0,0,0,175
VACAS,atencion odontologica,cirugia bucal menor,2022-10-01,1,0,12,12,8,5,5,13,3,10,0,0,0,0,69
VALLEGRANDE,atencion odontologica,cirugia bucal menor,2022-10-01,3,4,34,25,3,3,14,44,6,3,0,0,0,0,139
VIACHA,atencion odontologica,cirugia bucal menor,2022-10-01,14,6,91,73,10,24,36,100,30,38,0,0,0,0,422
VILA VILA,atencion odontologica,cirugia bucal menor,2022-10-01,2,0,3,9,3,11,8,11,8,3,0,0,0,0,58
