,group,variable,month,CONSULTA NUEVA MENORES DE 5 AÑOS,CONSULTA NUEVA MENORES DE 5 AÑOS,CONSULTA NUEVA 5 A 13 AÑOS,CONSULTA NUEVA 5 A 13 AÑOS,CONSULTA NUEVA 14 A 19 AÑOS,CONSULTA NUEVA 14 A 19 AÑOS,CONSULTA NUEVA 20 A 59 AÑOS,CONSULTA NUEVA 20 A 59 AÑOS,CONSULTA NUEVA 60 AÑOS Y MAS,CONSULTA NUEVA 60 AÑOS Y MAS,CONSULTA NUEVA EMB,CONSULTA NUEVA EMB,CONSULTA NUEVA POST,CONSULTA NUEVA POST,TOTALES
CATACORA,atencion odontologica,consulta nueva,2022-10-01,3,6,11,17,0,0,8,15,8,4,0,2,0,0,74
CHACARILLA,atencion odontologica,consulta nueva,2022-10-01,1,4,17,11,4,0,4,7,4,0,0,0,0,4,56
CHALLAPATA,atencion odontologica,consulta nueva,2022-10-01,65,58,222,220,23,100,124,374,68,71,0,66,0,1,1392
CHAQUI,atencion odontologica,consulta nueva,2022-10-01,21,19,155,149,41,58,27,119,16,22,0,4,0,0,631
CHARAGUA,atencion odontologica,consulta nueva,2022-10-01,24,16,173,154,37,57,71,184,5,4,0,7,0,0,732
CHARAÑA,atencion odontologica,consulta nueva,2022-10-01,1,0,10,5,1,12,10,25,4,2,0,0,0,0,70
CHAYANTA,atencion odontologica,consulta nueva,2022-10-01,37,40,84,122,61,78,49,232,13,26,0,18,0,3,763
CHIMORE,atencion odontologica,consulta nueva,2022-10-01,18,19,158,155,121,113,81,171,14,9,0,5,0,1,865
CHIPAYA,atencion odontologica,consulta nueva,2022-10-01,2,5,24,10,2,4,2,13,2,0,0,1,0,0,65
CHOQUE COTA,atencion odontologica,consulta nueva,2022-10-01,20,11,35,46,15,22,15,38,10,9,0,0,0,0,221
CHUA COCANI,atencion odontologica,consulta nueva,2022-10-01,13,20,17,9,6,9,19,29,13,9,0,0,0,0,144
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consulta nueva,2022-10-01,43,25,151,181,14,28,39,114,8,6,0,1,0,0,610
CHUMA,atencion odontologica,consulta nueva,2022-10-01,6,8,56,52,36,72,49,106,17,12,0,3,0,0,417
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consulta nueva,2022-10-01,13,15,53,55,10,14,5,45,2,11,0,1,0,1,225
CKOCHAS,atencion odontologica,consulta nueva,2022-10-01,12,3,15,22,9,27,16,68,9,19,0,6,0,1,207
CLIZA,atencion odontologica,consulta nueva,2022-10-01,51,64,97,157,7,31,67,174,11,51,0,2,0,3,715
COBIJA,atencion odontologica,consulta nueva,2022-10-01,151,131,173,209,50,121,311,494,46,17,0,108,0,30,1841
COCAPATA,atencion odontologica,consulta nueva,2022-10-01,56,62,146,176,49,80,70,141,23,15,0,1,0,4,823
COCHABAMBA,atencion odontologica,consulta nueva,2022-10-01,745,766,1325,1579,550,838,2115,4462,801,703,0,380,0,47,14311
COIPASA,atencion odontologica,consulta nueva,2022-10-01,0,0,15,0,7,0,6,6,11,15,0,2,0,0,62
COLCAPIRHUA,atencion odontologica,consulta nueva,2022-10-01,89,71,146,246,65,89,212,588,36,16,0,6,0,2,1566
"COLCHA ""K""",atencion odontologica,consulta nueva,2022-10-01,29,24,87,69,16,43,39,196,24,6,0,7,0,4,544
COLLANA,atencion odontologica,consulta nueva,2022-10-01,9,31,21,10,12,4,11,51,3,2,0,0,0,1,155
COLOMI,atencion odontologica,consulta nueva,2022-10-01,52,46,163,230,27,89,37,113,14,27,0,3,0,4,805
COLPA BELGICA,atencion odontologica,consulta nueva,2022-10-01,0,0,2,1,0,0,0,7,0,0,0,0,0,0,10
COLQUECHACA,atencion odontologica,consulta nueva,2022-10-01,15,5,13,17,10,31,38,115,7,7,0,4,0,0,262
COLQUENCHA,atencion odontologica,consulta nueva,2022-10-01,47,70,125,85,33,68,47,129,9,12,0,12,0,0,637
COLQUIRI,atencion odontologica,consulta nueva,2022-10-01,28,23,91,112,38,75,61,134,14,24,0,3,0,2,605
COMANCHE,atencion odontologica,consulta nueva,2022-10-01,6,2,4,5,20,13,20,28,2,0,0,0,0,0,100
COMARAPA,atencion odontologica,consulta nueva,2022-10-01,39,19,80,108,40,33,66,171,29,6,0,2,0,17,610
COMBAYA,atencion odontologica,consulta nueva,2022-10-01,1,2,18,37,0,14,10,26,5,10,0,1,0,1,125
CONCEPCION,atencion odontologica,consulta nueva,2022-10-01,0,0,0,1,0,0,0,4,0,0,0,0,0,0,5
COPACABANA,atencion odontologica,consulta nueva,2022-10-01,23,16,45,59,9,46,25,59,18,19,0,4,0,0,323
CORIPATA,atencion odontologica,consulta nueva,2022-10-01,39,32,48,50,26,44,51,65,7,3,0,1,0,0,366
CORO CORO,atencion odontologica,consulta nueva,2022-10-01,11,11,72,91,33,46,38,67,8,0,0,0,0,0,377
COROICO,atencion odontologica,consulta nueva,2022-10-01,9,27,70,54,32,55,92,144,2,4,0,17,0,2,508
CORQUE,atencion odontologica,consulta nueva,2022-10-01,18,15,51,81,7,30,26,96,9,20,0,11,0,0,364
COTAGAITA,atencion odontologica,consulta nueva,2022-10-01,55,70,161,124,64,149,158,286,36,31,0,14,0,2,1150
COTOCA,atencion odontologica,consulta nueva,2022-10-01,39,59,35,32,18,18,40,137,28,25,0,30,0,3,464
CRUZ DE MACHACAMARCA,atencion odontologica,consulta nueva,2022-10-01,3,0,18,13,0,0,4,0,0,0,0,0,0,0,38
CUATRO CAÑADAS,atencion odontologica,consulta nueva,2022-10-01,97,70,91,93,42,47,56,237,23,20,0,12,0,0,788
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consulta nueva,2022-10-01,9,0,18,17,1,11,25,20,6,12,0,0,0,0,119
CUEVO,atencion odontologica,consulta nueva,2022-10-01,0,1,5,13,3,12,18,48,1,1,0,1,0,0,103
CULPINA,atencion odontologica,consulta nueva,2022-10-01,16,12,56,47,10,37,55,120,7,14,0,20,0,1,395
CURAHUARA DE CARANGAS,atencion odontologica,consulta nueva,2022-10-01,42,19,83,111,7,17,20,73,22,28,0,0,0,0,422
CURVA,atencion odontologica,consulta nueva,2022-10-01,6,5,19,28,3,7,9,28,5,7,0,0,0,1,118
DESAGUADERO,atencion odontologica,consulta nueva,2022-10-01,3,0,9,13,10,12,12,31,15,5,0,6,0,0,116
EL ALTO,atencion odontologica,consulta nueva,2022-10-01,1028,1234,2195,3095,510,814,1091,3418,348,236,0,770,0,107,14846
EL CHORO,atencion odontologica,consulta nueva,2022-10-01,20,21,13,29,28,32,20,51,18,13,0,2,0,4,251
EL PUENTE(STC),atencion odontologica,consulta nueva,2022-10-01,4,13,248,245,27,40,46,144,8,0,0,9,0,5,789
EL PUENTE(TJA),atencion odontologica,consulta nueva,2022-10-01,20,5,55,57,13,25,52,165,14,33,0,4,0,0,443
EL TORNO,atencion odontologica,consulta nueva,2022-10-01,191,217,117,136,75,124,95,303,79,88,0,99,0,78,1602
EL VILLAR,atencion odontologica,consulta nueva,2022-10-01,20,14,139,104,22,19,63,127,6,18,0,0,0,0,532
ENTRE RIOS TRJ,atencion odontologica,consulta nueva,2022-10-01,26,60,341,355,46,75,67,235,26,9,0,4,0,1,1245
ENTRE RIOS CBBA,atencion odontologica,consulta nueva,2022-10-01,61,72,362,277,59,86,109,257,6,9,0,14,0,18,1330
ESCARA,atencion odontologica,consulta nueva,2022-10-01,8,0,35,75,11,25,5,22,0,18,0,0,0,0,199
ESCOMA,atencion odontologica,consulta nueva,2022-10-01,7,12,44,64,33,25,20,48,16,8,0,3,0,3,283
ESMERALDA,atencion odontologica,consulta nueva,2022-10-01,0,0,25,0,0,0,10,13,6,7,0,0,0,0,61
EUCALIPTUS,atencion odontologica,consulta nueva,2022-10-01,23,3,36,60,2,17,30,77,10,6,0,4,0,0,268
FERNANDEZ ALONSO,atencion odontologica,consulta nueva,2022-10-01,56,34,85,129,46,90,120,347,21,24,0,22,0,7,981
FILADELFIA,atencion odontologica,consulta nueva,2022-10-01,26,25,89,86,4,7,9,25,1,1,0,0,0,0,273
GAIOC JATUN AYLLU YURA,atencion odontologica,consulta nueva,2022-10-01,9,2,60,45,5,21,13,50,4,13,0,3,0,1,226
GENERAL SAAVEDRA,atencion odontologica,consulta nueva,2022-10-01,13,9,35,44,18,17,44,142,9,4,0,10,0,4,349
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consulta nueva,2022-10-01,33,27,89,79,26,49,69,103,32,20,0,11,0,0,538
GUANAY,atencion odontologica,consulta nueva,2022-10-01,9,7,42,91,7,17,47,67,8,3,0,4,0,2,304
GUAQUI,atencion odontologica,consulta nueva,2022-10-01,7,8,12,23,20,21,28,59,19,14,0,8,0,0,219
GUAYARAMERIN,atencion odontologica,consulta nueva,2022-10-01,4,8,15,20,5,9,10,35,4,14,0,8,0,0,132
GUTIERREZ,atencion odontologica,consulta nueva,2022-10-01,2,6,6,19,12,31,33,92,1,2,0,21,0,0,225
HUACARETA,atencion odontologica,consulta nueva,2022-10-01,0,3,20,37,15,21,36,97,10,6,0,4,0,0,249
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consulta nueva,2022-10-01,2,2,5,30,7,8,10,49,0,2,0,0,0,0,115
HUACHACALLA,atencion odontologica,consulta nueva,2022-10-01,10,0,55,22,0,0,5,11,5,10,0,0,0,0,118
HUANUNI,atencion odontologica,consulta nueva,2022-10-01,15,55,56,118,16,41,103,172,32,10,0,21,0,0,639
HUARACAJE,atencion odontologica,consulta nueva,2022-10-01,12,2,32,16,1,7,29,49,3,3,0,3,0,0,157
HUARINA,atencion odontologica,consulta nueva,2022-10-01,14,11,19,32,16,13,16,59,25,16,0,0,0,3,224
HUATAJATA,atencion odontologica,consulta nueva,2022-10-01,4,5,20,14,1,9,10,22,7,21,0,0,0,0,113
HUAYLLAMARCA,atencion odontologica,consulta nueva,2022-10-01,11,13,55,48,54,17,17,38,40,17,0,3,0,0,313
HUMANATA,atencion odontologica,consulta nueva,2022-10-01,1,0,12,6,21,19,11,24,11,5,0,0,0,0,110
ICHOCA,atencion odontologica,consulta nueva,2022-10-01,5,9,131,83,97,92,3,8,0,0,0,5,0,0,433
ICLA,atencion odontologica,consulta nueva,2022-10-01,12,36,17,55,41,51,51,108,1,7,0,10,0,0,389
INCAHUASI,atencion odontologica,consulta nueva,2022-10-01,16,3,72,86,8,21,24,179,2,11,0,1,0,5,428
INQUISIVI,atencion odontologica,consulta nueva,2022-10-01,26,34,124,121,78,111,121,163,14,27,0,3,0,0,822
IRUPANA (VILLA DE LANZA),atencion odontologica,consulta nueva,2022-10-01,48,71,188,199,59,70,125,157,15,16,0,9,0,7,964
IXIAMAS,atencion odontologica,consulta nueva,2022-10-01,12,14,35,29,8,11,8,21,3,3,0,3,0,1,148
JESUS DE MACHACA,atencion odontologica,consulta nueva,2022-10-01,36,24,75,70,55,79,36,103,23,39,0,3,0,0,543
LA ASUNTA,atencion odontologica,consulta nueva,2022-10-01,172,154,481,488,162,253,242,648,26,31,0,61,0,9,2727
LA GUARDIA,atencion odontologica,consulta nueva,2022-10-01,54,61,94,89,20,23,43,188,13,12,0,12,0,3,612
LA PAZ,atencion odontologica,consulta nueva,2022-10-01,1331,1459,2131,2113,619,951,2970,5813,952,884,0,581,0,111,19915
LAGUNILLAS,atencion odontologica,consulta nueva,2022-10-01,28,11,6,26,11,13,31,100,9,8,0,0,0,0,243
LAJA,atencion odontologica,consulta nueva,2022-10-01,77,57,83,91,44,49,75,268,21,30,0,34,0,2,831
LAS CARRERAS,atencion odontologica,consulta nueva,2022-10-01,2,0,35,64,8,7,21,60,9,8,0,2,0,0,216
LICOMA PAMPA,atencion odontologica,consulta nueva,2022-10-01,18,9,15,13,0,4,10,37,5,0,0,1,0,0,112
LLALLAGUA,atencion odontologica,consulta nueva,2022-10-01,88,65,184,157,59,83,116,373,11,30,0,26,0,2,1194
LLICA,atencion odontologica,consulta nueva,2022-10-01,8,9,17,19,4,12,26,37,4,13,0,5,0,1,155
LORETO,atencion odontologica,consulta nueva,2022-10-01,0,0,4,4,0,2,4,4,1,0,0,0,0,0,19
LURIBAY,atencion odontologica,consulta nueva,2022-10-01,8,11,62,110,27,34,32,72,10,6,0,7,0,0,379
MACHACAMARCA,atencion odontologica,consulta nueva,2022-10-01,8,15,18,36,2,6,35,67,35,47,0,4,0,0,273
MACHARETI,atencion odontologica,consulta nueva,2022-10-01,10,9,12,32,5,6,29,106,7,1,0,5,0,5,227
MAGDALENA,atencion odontologica,consulta nueva,2022-10-01,1,0,23,13,7,12,16,21,5,9,0,3,0,2,112
MAIRANA,atencion odontologica,consulta nueva,2022-10-01,12,11,49,81,34,35,30,106,11,1,0,18,0,20,408
MALLA,atencion odontologica,consulta nueva,2022-10-01,5,5,42,51,22,14,22,55,7,4,0,2,0,0,229
MAPIRI,atencion odontologica,consulta nueva,2022-10-01,11,4,13,32,6,9,7,23,2,0,0,2,0,0,109
MECAPACA,atencion odontologica,consulta nueva,2022-10-01,35,52,94,142,40,107,99,210,16,8,0,8,0,1,812
MINEROS,atencion odontologica,consulta nueva,2022-10-01,23,15,13,22,7,21,12,100,6,3,0,48,0,0,270
MIZQUE,atencion odontologica,consulta nueva,2022-10-01,39,23,74,148,33,36,65,297,34,23,0,29,0,0,801
MOCOMOCO,atencion odontologica,consulta nueva,2022-10-01,26,22,58,45,41,86,62,94,24,42,0,0,0,2,502
MOJINETE,atencion odontologica,consulta nueva,2022-10-01,1,2,4,12,1,3,6,10,3,1,0,0,0,0,43
MOJOCOYA,atencion odontologica,consulta nueva,2022-10-01,10,12,116,123,22,37,57,140,23,14,0,0,0,0,554
MONTEAGUDO,atencion odontologica,consulta nueva,2022-10-01,52,74,193,170,49,83,218,375,38,31,0,30,0,2,1315
MONTERO,atencion odontologica,consulta nueva,2022-10-01,479,393,491,532,85,245,352,1097,158,151,0,215,0,3,4201
MORO MORO,atencion odontologica,consulta nueva,2022-10-01,9,4,4,16,3,6,21,49,3,3,0,1,0,1,120
MOROCHATA,atencion odontologica,consulta nueva,2022-10-01,30,13,95,101,29,103,101,148,31,39,0,21,0,0,711
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,consulta nueva,2022-10-01,15,8,15,4,4,5,4,7,1,0,0,0,0,0,63
NAZACARA DE PACAJES,atencion odontologica,consulta nueva,2022-10-01,0,0,4,0,1,1,0,3,2,1,0,0,0,0,12
OCURI,atencion odontologica,consulta nueva,2022-10-01,27,53,148,185,23,45,35,122,40,25,0,21,0,4,728
OKINAWA,atencion odontologica,consulta nueva,2022-10-01,0,1,5,3,4,4,2,13,4,2,0,0,0,0,38
OMEREQUE,atencion odontologica,consulta nueva,2022-10-01,1,0,3,3,2,11,1,10,1,1,0,0,0,0,33
ORURO,atencion odontologica,consulta nueva,2022-10-01,536,532,1076,1215,419,558,1634,3519,413,332,0,523,0,140,10897
PADCAYA,atencion odontologica,consulta nueva,2022-10-01,17,10,57,75,20,33,94,233,28,31,0,0,0,1,599
PADILLA,atencion odontologica,consulta nueva,2022-10-01,27,38,27,47,20,30,83,215,24,15,0,11,0,9,546
PAILON,atencion odontologica,consulta nueva,2022-10-01,16,17,106,66,21,34,62,138,9,14,0,10,0,2,495
PALCA,atencion odontologica,consulta nueva,2022-10-01,52,58,117,150,42,61,85,207,18,28,0,7,0,0,825
PALOS BLANCOS,atencion odontologica,consulta nueva,2022-10-01,38,40,75,91,45,37,53,140,17,9,0,14,0,5,564
PAMPA AULLAGAS,atencion odontologica,consulta nueva,2022-10-01,8,5,2,7,9,6,7,9,0,2,0,0,0,0,55
PAMPA GRANDE,atencion odontologica,consulta nueva,2022-10-01,4,3,14,19,4,23,12,32,4,12,0,2,0,1,130
PAPEL PAMPA,atencion odontologica,consulta nueva,2022-10-01,0,13,19,28,3,9,19,26,10,8,0,2,0,1,138
PASORAPA,atencion odontologica,consulta nueva,2022-10-01,5,2,74,120,18,63,62,137,46,3,0,4,0,0,534
PATACAMAYA,atencion odontologica,consulta nueva,2022-10-01,113,64,82,102,19,35,39,124,10,22,0,36,0,18,664
PAZÑA,atencion odontologica,consulta nueva,2022-10-01,15,8,85,104,10,13,28,47,11,19,0,1,0,2,343
PELECHUCO,atencion odontologica,consulta nueva,2022-10-01,18,10,39,27,14,15,54,105,16,7,0,2,0,0,307
POCOATA,atencion odontologica,consulta nueva,2022-10-01,60,64,123,150,32,91,47,205,33,32,0,16,0,10,863
POCONA,atencion odontologica,consulta nueva,2022-10-01,25,16,86,147,24,74,53,122,14,10,0,15,0,0,586
POJO (CBBA),atencion odontologica,consulta nueva,2022-10-01,11,12,95,75,38,91,55,163,21,5,0,31,0,19,616
POOPO,atencion odontologica,consulta nueva,2022-10-01,11,25,84,63,15,33,71,117,18,28,0,10,0,0,475
PORCO,atencion odontologica,consulta nueva,2022-10-01,16,25,9,25,1,20,7,82,4,0,0,23,0,9,221
POROMA,atencion odontologica,consulta nueva,2022-10-01,13,21,149,163,44,78,55,160,13,6,0,8,0,2,712
PORONGO,atencion odontologica,consulta nueva,2022-10-01,24,35,52,84,13,43,56,121,13,11,0,6,0,2,460
PORTACHUELO,atencion odontologica,consulta nueva,2022-10-01,0,1,4,6,0,3,10,16,3,3,0,2,0,0,48
PORVENIR,atencion odontologica,consulta nueva,2022-10-01,36,20,184,179,18,23,39,88,5,6,0,19,0,3,620
POSTRER VALLE,atencion odontologica,consulta nueva,2022-10-01,13,1,29,38,9,8,9,38,0,4,0,2,0,0,151
POTOSI,atencion odontologica,consulta nueva,2022-10-01,319,312,542,593,247,410,625,1535,126,73,0,95,0,18,4895
PRESTO,atencion odontologica,consulta nueva,2022-10-01,18,8,132,147,62,53,92,185,10,9,0,5,0,2,723
PUCARA,atencion odontologica,consulta nueva,2022-10-01,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3
PUCARANI,atencion odontologica,consulta nueva,2022-10-01,51,54,85,111,55,65,59,228,42,33,0,5,0,6,794
PUERTO ACOSTA,atencion odontologica,consulta nueva,2022-10-01,12,16,35,34,16,10,34,48,25,6,0,1,0,1,238
PUERTO CARABUCO,atencion odontologica,consulta nueva,2022-10-01,5,8,47,45,40,39,40,88,23,12,0,2,0,2,351
PUERTO GONZALO MORENO,atencion odontologica,consulta nueva,2022-10-01,5,8,32,56,9,15,63,66,7,2,0,7,0,0,270
PUERTO PEREZ,atencion odontologica,consulta nueva,2022-10-01,2,2,8,7,10,9,17,24,13,3,0,4,0,0,99
PUERTO QUIJARRO,atencion odontologica,consulta nueva,2022-10-01,32,29,30,15,13,3,56,60,12,5,0,0,0,0,255
PUERTO RICO,atencion odontologica,consulta nueva,2022-10-01,3,8,25,31,3,21,25,41,2,0,0,2,0,1,162
PUERTO SUAREZ,atencion odontologica,consulta nueva,2022-10-01,3,1,15,19,12,5,19,38,8,1,0,4,0,0,125
PUERTO VILLARROEL,atencion odontologica,consulta nueva,2022-10-01,78,70,342,289,111,189,244,648,29,35,0,30,0,37,2102
PUNA,atencion odontologica,consulta nueva,2022-10-01,18,12,54,75,24,67,72,158,25,38,0,10,0,1,554
PUNATA,atencion odontologica,consulta nueva,2022-10-01,49,40,168,155,48,62,113,347,35,82,0,21,0,3,1123
QUIABAYA,atencion odontologica,consulta nueva,2022-10-01,11,11,84,80,1,1,25,43,5,2,0,3,0,0,266
QUILLACOLLO,atencion odontologica,consulta nueva,2022-10-01,281,248,533,532,185,293,453,1331,141,122,0,112,0,15,4246
QUIME,atencion odontologica,consulta nueva,2022-10-01,16,17,46,35,19,20,138,97,10,2,0,4,0,0,404
QUIRUSILLAS,atencion odontologica,consulta nueva,2022-10-01,4,1,18,24,3,8,13,46,9,0,0,2,0,1,129
RAVELO,atencion odontologica,consulta nueva,2022-10-01,62,58,171,151,70,121,72,190,56,50,0,29,0,3,1033
REYES,atencion odontologica,consulta nueva,2022-10-01,1,3,7,5,2,3,4,14,2,1,0,0,0,0,42
RIBERALTA,atencion odontologica,consulta nueva,2022-10-01,114,98,175,198,33,106,148,339,13,15,0,168,0,18,1425
ROBORE,atencion odontologica,consulta nueva,2022-10-01,9,9,17,48,6,22,44,76,10,9,0,20,0,0,270
RURRENABAQUE,atencion odontologica,consulta nueva,2022-10-01,14,28,79,87,11,22,46,106,15,4,0,10,0,4,426
SABAYA,atencion odontologica,consulta nueva,2022-10-01,10,14,34,37,6,15,35,84,9,14,0,6,0,0,264
SACABA,atencion odontologica,consulta nueva,2022-10-01,253,357,891,1091,268,412,613,1936,199,167,0,38,0,10,6235
SACABAMBA,atencion odontologica,consulta nueva,2022-10-01,0,2,5,12,4,2,4,15,4,16,0,0,0,0,64
SACACA,atencion odontologica,consulta nueva,2022-10-01,8,8,64,50,36,45,79,84,12,27,0,10,0,3,426
SAIPINA,atencion odontologica,consulta nueva,2022-10-01,7,4,10,11,14,3,10,33,3,4,0,5,0,2,106
SALINAS DE GARCI MENDOZA,atencion odontologica,consulta nueva,2022-10-01,36,37,159,150,30,56,101,185,42,34,0,22,0,3,855
SAMAIPATA,atencion odontologica,consulta nueva,2022-10-01,23,33,69,87,6,66,43,153,22,11,0,12,0,5,530
SAN AGUSTIN,atencion odontologica,consulta nueva,2022-10-01,0,0,2,5,0,0,4,4,2,0,0,0,0,0,17
SAN ANDRES,atencion odontologica,consulta nueva,2022-10-01,25,17,15,20,6,8,20,37,19,11,0,6,0,2,186
SAN ANDRES DE MACHACA,atencion odontologica,consulta nueva,2022-10-01,14,25,26,51,13,22,15,41,21,21,0,3,0,4,256
SAN ANTONIO DE ESMORUCO,atencion odontologica,consulta nueva,2022-10-01,9,2,20,11,0,12,9,42,0,1,0,2,0,4,112
SAN ANTONIO DE LOMERIO,atencion odontologica,consulta nueva,2022-10-01,2,2,6,5,1,2,8,20,6,3,0,0,0,0,55
SAN BENITO,atencion odontologica,consulta nueva,2022-10-01,66,44,141,180,53,72,62,232,25,35,0,9,0,0,919
SAN BORJA,atencion odontologica,consulta nueva,2022-10-01,14,15,118,128,23,46,56,174,13,10,0,9,0,10,616
SAN BUENA VENTURA,atencion odontologica,consulta nueva,2022-10-01,6,15,38,50,9,13,11,57,1,5,0,18,0,0,223
SAN CARLOS,atencion odontologica,consulta nueva,2022-10-01,9,17,38,58,19,28,32,103,9,8,0,5,0,7,333
SAN IGNACIO,atencion odontologica,consulta nueva,2022-10-01,36,36,152,143,30,66,74,184,14,5,0,12,0,0,752
SAN IGNACIO DE VELASCO,atencion odontologica,consulta nueva,2022-10-01,44,32,54,42,2,9,42,100,27,22,0,33,0,11,418
SAN JAVIER(BNI),atencion odontologica,consulta nueva,2022-10-01,0,0,1,2,0,3,4,6,0,0,0,0,0,0,16
SAN JAVIER(STC),atencion odontologica,consulta nueva,2022-10-01,5,5,33,33,1,0,0,0,0,0,0,7,0,1,85
SAN JOAQUIN,atencion odontologica,consulta nueva,2022-10-01,6,3,19,14,3,10,4,39,5,1,0,3,0,4,111
SAN JOSE DE CHIQUITOS,atencion odontologica,consulta nueva,2022-10-01,2,2,4,7,3,2,9,21,4,4,0,0,0,0,58
SAN JUAN DE YAPACANI,atencion odontologica,consulta nueva,2022-10-01,17,18,67,57,28,42,24,53,3,9,0,2,0,0,320
SAN JULIAN,atencion odontologica,consulta nueva,2022-10-01,44,46,60,77,25,72,73,251,32,27,0,37,0,2,746
SAN LORENZO(PND),atencion odontologica,consulta nueva,2022-10-01,1,0,6,9,2,11,5,17,0,1,0,19,0,0,71
SAN LORENZO(TJA),atencion odontologica,consulta nueva,2022-10-01,22,13,98,125,18,65,120,327,29,24,0,10,0,2,853
SAN LUCAS,atencion odontologica,consulta nueva,2022-10-01,27,23,61,117,36,70,115,278,17,14,0,25,0,0,783
SAN MATIAS,atencion odontologica,consulta nueva,2022-10-01,6,8,85,112,8,16,11,46,7,15,0,7,0,3,324
SAN MIGUEL DE VELASCO,atencion odontologica,consulta nueva,2022-10-01,3,6,32,21,14,31,36,115,11,17,0,29,0,0,315
SAN PABLO DE LIPEZ,atencion odontologica,consulta nueva,2022-10-01,3,5,2,9,6,10,9,20,2,0,0,2,0,2,70
SAN PEDRO,atencion odontologica,consulta nueva,2022-10-01,24,32,77,109,54,55,86,250,24,30,0,28,0,0,769
SAN PEDRO DE BUENA VISTA,atencion odontologica,consulta nueva,2022-10-01,27,15,310,207,406,341,163,306,39,32,0,37,0,7,1890
SAN PEDRO DE CURAHUARA,atencion odontologica,consulta nueva,2022-10-01,0,1,49,42,17,2,7,19,1,4,0,2,0,0,144
SAN PEDRO DE MACHA,atencion odontologica,consulta nueva,2022-10-01,20,12,67,79,48,75,91,211,60,51,0,8,0,3,725
SAN PEDRO DE QUEMES,atencion odontologica,consulta nueva,2022-10-01,1,0,2,3,1,1,2,6,0,0,0,0,0,0,16
SAN PEDRO DE TIQUINA,atencion odontologica,consulta nueva,2022-10-01,7,3,19,20,4,11,15,36,8,6,0,2,0,0,131
SAN RAFAEL,atencion odontologica,consulta nueva,2022-10-01,1,3,14,15,3,4,5,24,0,1,0,0,0,0,70
SAN RAMON BENI,atencion odontologica,consulta nueva,2022-10-01,0,0,4,5,1,1,4,10,1,0,0,0,0,0,26
SAN RAMON SCZ,atencion odontologica,consulta nueva,2022-10-01,49,54,124,148,1,2,4,6,1,1,0,19,0,0,409
SANTA ANA,atencion odontologica,consulta nueva,2022-10-01,2,1,26,28,12,18,16,60,3,3,0,0,0,0,169
SANTA CRUZ DE LA SIERRA,atencion odontologica,consulta nueva,2022-10-01,1260,1113,1681,1778,388,683,2663,5887,783,787,0,685,0,52,17760
SANTA ROSA,atencion odontologica,consulta nueva,2022-10-01,1,1,70,74,0,0,3,10,2,1,0,2,0,0,164
SANTA ROSA DEL SARA,atencion odontologica,consulta nueva,2022-10-01,35,52,112,115,17,38,50,156,7,6,0,6,0,0,594
SANTIAGO DE CALLAPA,atencion odontologica,consulta nueva,2022-10-01,1,17,29,24,4,19,9,36,11,12,0,1,0,2,165
SANTIAGO DE HUARI,atencion odontologica,consulta nueva,2022-10-01,27,35,84,81,21,22,100,156,30,43,0,9,0,10,618
SANTIAGO DE HUATA,atencion odontologica,consulta nueva,2022-10-01,8,20,35,23,9,28,25,70,12,8,0,1,0,0,239
SANTIAGO DE MACHACA,atencion odontologica,consulta nueva,2022-10-01,2,1,6,22,6,10,15,23,1,6,0,0,0,0,92
SANTIVAÑES,atencion odontologica,consulta nueva,2022-10-01,9,12,74,78,13,47,61,125,4,25,0,9,0,2,459
SANTUARIO DE QUILLACAS,atencion odontologica,consulta nueva,2022-10-01,16,8,42,33,19,6,10,65,14,4,0,3,0,0,220
SAPAHAQUI,atencion odontologica,consulta nueva,2022-10-01,12,14,39,39,26,42,32,71,8,2,0,3,0,0,288
SENA,atencion odontologica,consulta nueva,2022-10-01,15,15,97,110,18,25,26,66,9,3,0,23,0,7,414
SHINAOTA,atencion odontologica,consulta nueva,2022-10-01,21,17,59,77,28,33,39,181,11,7,0,19,0,8,500
SICA SICA (VILLA AROMA),atencion odontologica,consulta nueva,2022-10-01,8,5,37,31,10,28,29,77,11,14,0,0,0,0,250
SICAYA,atencion odontologica,consulta nueva,2022-10-01,11,4,4,6,10,28,13,31,1,1,0,2,0,1,112
SIPE SIPE,atencion odontologica,consulta nueva,2022-10-01,128,143,181,227,48,105,130,474,45,71,0,0,0,0,1552
SOPACHUY,atencion odontologica,consulta nueva,2022-10-01,4,10,21,21,22,27,31,82,0,5,0,3,0,0,226
SORACACHI,atencion odontologica,consulta nueva,2022-10-01,29,39,118,129,41,64,50,113,12,21,0,13,0,0,629
SORATA,atencion odontologica,consulta nueva,2022-10-01,12,56,110,139,33,52,71,188,11,5,0,30,0,8,715
SUCRE,atencion odontologica,consulta nueva,2022-10-01,537,503,925,1070,432,693,1349,3469,287,246,0,162,0,26,9699
