,group,variable,month,MEDIDAS PREVENTIVAS MENORES DE 5 AÑOS,MEDIDAS PREVENTIVAS MENORES DE 5 AÑOS,MEDIDAS PREVENTIVAS 5 A 13 AÑOS,MEDIDAS PREVENTIVAS 5 A 13 AÑOS,MEDIDAS PREVENTIVAS 14 A 19 AÑOS,MEDIDAS PREVENTIVAS 14 A 19 AÑOS,MEDIDAS PREVENTIVAS 20 A 59 AÑOS,MEDIDAS PREVENTIVAS 20 A 59 AÑOS,MEDIDAS PREVENTIVAS 60 AÑOS Y MAS,MEDIDAS PREVENTIVAS 60 AÑOS Y MAS,MEDIDAS PREVENTIVAS EMB,MEDIDAS PREVENTIVAS EMB,MEDIDAS PREVENTIVAS POST,MEDIDAS PREVENTIVAS POST,TOTALES
MOCOMOCO,atencion odontologica,medidas preventivas,2022-09-01,16,7,18,11,1,3,2,3,0,0,0,0,0,0,61
MOJINETE,atencion odontologica,medidas preventivas,2022-09-01,1,3,0,1,0,0,3,3,1,1,0,0,0,0,13
MOJOCOYA,atencion odontologica,medidas preventivas,2022-09-01,1,5,14,8,7,7,9,19,1,0,0,0,0,0,71
MONTEAGUDO,atencion odontologica,medidas preventivas,2022-09-01,8,13,43,25,5,10,20,44,0,3,0,0,0,0,171
MONTERO,atencion odontologica,medidas preventivas,2022-09-01,196,166,104,125,13,47,65,179,20,30,0,0,0,0,945
MORO MORO,atencion odontologica,medidas preventivas,2022-09-01,4,8,0,0,0,0,0,0,0,0,0,0,0,0,12
MOROCHATA,atencion odontologica,medidas preventivas,2022-09-01,11,7,40,48,24,37,9,30,1,5,0,0,0,0,212
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,medidas preventivas,2022-09-01,20,16,32,48,0,0,0,3,0,0,0,0,0,0,119
NAZACARA DE PACAJES,atencion odontologica,medidas preventivas,2022-09-01,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5
OCURI,atencion odontologica,medidas preventivas,2022-09-01,28,19,112,101,3,18,10,28,13,11,0,0,0,0,343
OKINAWA,atencion odontologica,medidas preventivas,2022-09-01,2,0,0,1,1,0,1,1,0,0,0,0,0,0,6
OMEREQUE,atencion odontologica,medidas preventivas,2022-09-01,1,0,2,0,0,0,0,1,0,0,0,0,0,0,4
ORURO,atencion odontologica,medidas preventivas,2022-09-01,212,195,392,374,162,203,703,1043,106,71,0,0,0,0,3461
PADCAYA,atencion odontologica,medidas preventivas,2022-09-01,7,14,19,1,2,2,3,11,4,2,0,0,0,0,65
PADILLA,atencion odontologica,medidas preventivas,2022-09-01,7,6,3,0,1,2,2,6,0,0,0,0,0,0,27
PAILON,atencion odontologica,medidas preventivas,2022-09-01,12,8,41,50,5,29,14,36,2,1,0,0,0,0,198
PALCA,atencion odontologica,medidas preventivas,2022-09-01,15,14,18,18,2,6,4,12,1,0,0,0,0,0,90
PALOS BLANCOS,atencion odontologica,medidas preventivas,2022-09-01,36,24,41,50,6,11,12,33,10,0,0,0,0,0,223
PAMPA AULLAGAS,atencion odontologica,medidas preventivas,2022-09-01,0,2,13,12,0,0,0,1,3,3,0,0,0,0,34
PAMPA GRANDE,atencion odontologica,medidas preventivas,2022-09-01,0,7,3,5,0,1,0,5,0,0,0,0,0,0,21
PAPEL PAMPA,atencion odontologica,medidas preventivas,2022-09-01,9,4,19,16,2,1,0,4,0,0,0,0,0,0,55
PASORAPA,atencion odontologica,medidas preventivas,2022-09-01,1,5,16,35,2,5,6,10,4,2,0,0,0,0,86
PATACAMAYA,atencion odontologica,medidas preventivas,2022-09-01,53,41,35,32,3,27,18,82,2,1,0,0,0,0,294
PAZÑA,atencion odontologica,medidas preventivas,2022-09-01,3,2,57,103,2,5,15,8,2,3,0,0,0,0,200
PELECHUCO,atencion odontologica,medidas preventivas,2022-09-01,14,14,2,6,3,1,5,7,1,0,0,0,0,0,53
POCOATA,atencion odontologica,medidas preventivas,2022-09-01,32,34,64,73,5,22,10,40,1,5,0,0,0,0,286
POCONA,atencion odontologica,medidas preventivas,2022-09-01,2,6,12,52,1,29,4,11,0,2,0,0,0,0,119
POJO (CBBA),atencion odontologica,medidas preventivas,2022-09-01,8,7,21,11,17,19,4,16,2,0,0,0,0,0,105
POOPO,atencion odontologica,medidas preventivas,2022-09-01,10,16,37,49,0,9,9,25,4,1,0,0,0,0,160
PORCO,atencion odontologica,medidas preventivas,2022-09-01,9,7,2,4,0,7,0,13,0,0,0,0,0,0,42
POROMA,atencion odontologica,medidas preventivas,2022-09-01,5,2,3,17,4,4,0,1,0,0,0,0,0,0,36
PORONGO,atencion odontologica,medidas preventivas,2022-09-01,23,20,27,43,19,19,51,88,18,21,0,0,0,0,329
PORVENIR,atencion odontologica,medidas preventivas,2022-09-01,21,14,56,58,13,24,22,55,2,3,0,0,0,0,268
POSTRER VALLE,atencion odontologica,medidas preventivas,2022-09-01,0,4,1,1,0,0,0,0,0,0,0,0,0,0,6
POTOSI,atencion odontologica,medidas preventivas,2022-09-01,71,100,87,122,16,20,38,90,6,1,0,0,0,0,551
PRESTO,atencion odontologica,medidas preventivas,2022-09-01,2,10,39,57,6,10,13,48,2,0,0,0,0,0,187
PUCARANI,atencion odontologica,medidas preventivas,2022-09-01,24,17,34,40,2,6,8,23,0,1,0,0,0,0,155
PUERTO ACOSTA,atencion odontologica,medidas preventivas,2022-09-01,45,20,28,33,2,1,2,5,2,0,0,0,0,0,138
PUERTO CARABUCO,atencion odontologica,medidas preventivas,2022-09-01,8,4,27,29,1,0,0,0,0,0,0,0,0,0,69
PUERTO GONZALO MORENO,atencion odontologica,medidas preventivas,2022-09-01,14,11,66,57,0,6,2,10,1,0,0,0,0,0,167
PUERTO PEREZ,atencion odontologica,medidas preventivas,2022-09-01,2,4,1,2,0,1,4,6,0,0,0,0,0,0,20
PUERTO QUIJARRO,atencion odontologica,medidas preventivas,2022-09-01,11,11,3,7,1,5,7,10,0,0,0,0,0,0,55
PUERTO RICO,atencion odontologica,medidas preventivas,2022-09-01,8,3,11,12,0,0,0,3,0,0,0,0,0,0,37
PUERTO SUAREZ,atencion odontologica,medidas preventivas,2022-09-01,4,2,2,5,0,1,1,3,0,0,0,0,0,0,18
PUERTO VILLARROEL,atencion odontologica,medidas preventivas,2022-09-01,23,24,66,77,20,65,33,77,0,3,0,0,0,0,388
PUNA,atencion odontologica,medidas preventivas,2022-09-01,7,12,3,4,1,4,2,12,0,4,0,0,0,0,49
PUNATA,atencion odontologica,medidas preventivas,2022-09-01,34,38,80,56,58,42,97,128,34,42,0,0,0,0,609
QUIABAYA,atencion odontologica,medidas preventivas,2022-09-01,11,13,281,371,0,0,0,4,0,0,0,0,0,0,680
QUILLACOLLO,atencion odontologica,medidas preventivas,2022-09-01,130,161,363,407,126,141,317,884,134,102,0,0,0,0,2765
QUIME,atencion odontologica,medidas preventivas,2022-09-01,4,8,31,34,1,4,34,26,3,0,0,0,0,0,145
QUIRUSILLAS,atencion odontologica,medidas preventivas,2022-09-01,0,3,3,10,0,2,0,0,1,0,0,0,0,0,19
RAVELO,atencion odontologica,medidas preventivas,2022-09-01,30,29,35,36,9,20,4,14,2,0,0,0,0,0,179
REYES,atencion odontologica,medidas preventivas,2022-09-01,3,4,50,49,9,4,0,0,0,0,0,0,0,0,119
RIBERALTA,atencion odontologica,medidas preventivas,2022-09-01,148,190,79,100,43,119,32,333,20,7,0,0,0,0,1071
ROBORE,atencion odontologica,medidas preventivas,2022-09-01,12,14,5,18,3,4,30,18,8,1,0,0,0,0,113
RURRENABAQUE,atencion odontologica,medidas preventivas,2022-09-01,7,10,7,19,8,9,28,35,8,2,0,0,0,0,133
SABAYA,atencion odontologica,medidas preventivas,2022-09-01,0,5,11,6,0,0,0,5,0,2,0,0,0,0,29
SACABA,atencion odontologica,medidas preventivas,2022-09-01,104,106,277,373,93,135,172,408,57,53,0,0,0,0,1778
SACABAMBA,atencion odontologica,medidas preventivas,2022-09-01,0,0,6,2,0,0,0,0,0,0,0,0,0,0,8
SACACA,atencion odontologica,medidas preventivas,2022-09-01,1,7,32,29,13,24,4,11,2,2,0,0,0,0,125
SAIPINA,atencion odontologica,medidas preventivas,2022-09-01,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3
SALINAS DE GARCI MENDOZA,atencion odontologica,medidas preventivas,2022-09-01,20,15,24,37,1,5,5,5,3,4,0,0,0,0,119
SAMAIPATA,atencion odontologica,medidas preventivas,2022-09-01,1,1,9,3,0,0,0,6,1,0,0,0,0,0,21
SAN AGUSTIN,atencion odontologica,medidas preventivas,2022-09-01,0,0,3,1,0,1,1,0,0,0,0,0,0,0,6
SAN ANDRES,atencion odontologica,medidas preventivas,2022-09-01,10,6,2,4,4,3,4,6,2,4,0,0,0,0,45
SAN ANDRES DE MACHACA,atencion odontologica,medidas preventivas,2022-09-01,1,2,2,6,2,0,0,2,0,0,0,0,0,0,15
SAN ANTONIO DE ESMORUCO,atencion odontologica,medidas preventivas,2022-09-01,9,1,0,0,0,2,0,5,5,0,0,0,0,0,22
SAN ANTONIO DE LOMERIO,atencion odontologica,medidas preventivas,2022-09-01,4,2,0,0,0,0,0,1,0,0,0,0,0,0,7
SAN BENITO,atencion odontologica,medidas preventivas,2022-09-01,23,14,59,71,6,54,27,65,16,18,0,0,0,0,353
SAN BORJA,atencion odontologica,medidas preventivas,2022-09-01,26,23,18,24,4,19,16,33,4,2,0,0,0,0,169
SAN BUENA VENTURA,atencion odontologica,medidas preventivas,2022-09-01,6,10,7,5,0,1,0,3,1,0,0,0,0,0,33
SAN CARLOS,atencion odontologica,medidas preventivas,2022-09-01,12,12,14,11,9,13,3,14,4,3,0,0,0,0,95
SAN IGNACIO,atencion odontologica,medidas preventivas,2022-09-01,2,5,8,22,9,10,4,22,3,0,0,0,0,0,85
SAN IGNACIO DE VELASCO,atencion odontologica,medidas preventivas,2022-09-01,12,18,5,6,0,5,7,10,1,0,0,0,0,0,64
SAN JAVIER(BNI),atencion odontologica,medidas preventivas,2022-09-01,2,1,6,6,0,1,0,2,0,0,0,0,0,0,18
SAN JAVIER(STC),atencion odontologica,medidas preventivas,2022-09-01,55,33,109,118,0,4,0,7,0,0,0,0,0,0,326
SAN JOAQUIN,atencion odontologica,medidas preventivas,2022-09-01,1,6,1,2,1,2,1,2,0,0,0,0,0,0,16
SAN JOSE DE CHIQUITOS,atencion odontologica,medidas preventivas,2022-09-01,0,0,2,4,1,5,10,1,0,8,0,0,0,0,31
SAN JUAN DE YAPACANI,atencion odontologica,medidas preventivas,2022-09-01,0,2,2,5,3,3,5,10,0,0,0,0,0,0,30
SAN JULIAN,atencion odontologica,medidas preventivas,2022-09-01,36,36,36,51,17,11,25,59,4,4,0,0,0,0,279
SAN LORENZO(PND),atencion odontologica,medidas preventivas,2022-09-01,2,12,48,44,0,0,0,9,0,0,0,0,0,0,115
SAN LORENZO(TJA),atencion odontologica,medidas preventivas,2022-09-01,5,6,25,25,8,6,5,14,1,2,0,0,0,0,97
SAN LUCAS,atencion odontologica,medidas preventivas,2022-09-01,11,24,7,4,0,4,0,9,0,0,0,0,0,0,59
SAN MATIAS,atencion odontologica,medidas preventivas,2022-09-01,11,16,7,7,0,2,2,11,0,1,0,0,0,0,57
SAN MIGUEL DE VELASCO,atencion odontologica,medidas preventivas,2022-09-01,9,10,53,56,18,40,34,109,1,12,0,0,0,0,342
SAN PABLO DE LIPEZ,atencion odontologica,medidas preventivas,2022-09-01,0,0,7,4,0,16,0,0,0,0,0,0,0,0,27
SAN PEDRO,atencion odontologica,medidas preventivas,2022-09-01,13,5,10,38,0,18,8,15,2,0,0,0,0,0,109
SAN PEDRO DE BUENA VISTA,atencion odontologica,medidas preventivas,2022-09-01,29,18,452,376,496,292,23,43,5,6,0,0,0,0,1740
SAN PEDRO DE CURAHUARA,atencion odontologica,medidas preventivas,2022-09-01,1,1,17,29,0,0,3,0,8,2,0,0,0,0,61
SAN PEDRO DE MACHA,atencion odontologica,medidas preventivas,2022-09-01,7,20,24,16,6,20,22,32,5,7,0,0,0,0,159
SAN PEDRO DE QUEMES,atencion odontologica,medidas preventivas,2022-09-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
SAN PEDRO DE TIQUINA,atencion odontologica,medidas preventivas,2022-09-01,24,22,22,15,0,2,0,4,1,2,0,0,0,0,92
SAN RAFAEL,atencion odontologica,medidas preventivas,2022-09-01,2,10,8,9,4,15,2,59,0,8,0,0,0,0,117
SAN RAMON SCZ,atencion odontologica,medidas preventivas,2022-09-01,6,9,16,18,0,0,0,4,1,0,0,0,0,0,54
SANTA ANA,atencion odontologica,medidas preventivas,2022-09-01,0,1,8,7,3,7,8,24,0,0,0,0,0,0,58
SANTA CRUZ DE LA SIERRA,atencion odontologica,medidas preventivas,2022-09-01,1135,1129,1243,1248,364,469,1588,2980,465,393,0,0,0,0,11014
SANTA ROSA,atencion odontologica,medidas preventivas,2022-09-01,3,1,1,2,0,0,1,3,0,0,0,0,0,0,11
SANTA ROSA DEL SARA,atencion odontologica,medidas preventivas,2022-09-01,28,22,86,95,3,6,14,44,2,0,0,0,0,0,300
SANTIAGO DE CALLAPA,atencion odontologica,medidas preventivas,2022-09-01,2,1,1,0,0,2,0,1,0,0,0,0,0,0,7
SANTIAGO DE HUARI,atencion odontologica,medidas preventivas,2022-09-01,28,32,31,39,12,4,7,16,0,1,0,0,0,0,170
SANTIAGO DE HUATA,atencion odontologica,medidas preventivas,2022-09-01,30,15,444,462,4,4,4,12,1,0,0,0,0,0,976
SANTIVAÑES,atencion odontologica,medidas preventivas,2022-09-01,0,6,28,25,2,9,8,22,5,3,0,0,0,0,108
SANTUARIO DE QUILLACAS,atencion odontologica,medidas preventivas,2022-09-01,1,4,31,21,11,7,1,1,0,2,0,0,0,0,79
SAPAHAQUI,atencion odontologica,medidas preventivas,2022-09-01,6,7,16,14,1,6,1,10,2,0,0,0,0,0,63
SENA,atencion odontologica,medidas preventivas,2022-09-01,18,28,6,5,0,4,0,16,1,0,0,0,0,0,78
SHINAOTA,atencion odontologica,medidas preventivas,2022-09-01,7,7,23,36,5,6,16,33,3,2,0,0,0,0,138
SICA SICA (VILLA AROMA),atencion odontologica,medidas preventivas,2022-09-01,12,2,12,12,4,2,1,3,0,0,0,0,0,0,48
SICAYA,atencion odontologica,medidas preventivas,2022-09-01,10,10,1,0,0,0,0,0,0,0,0,0,0,0,21
SIPE SIPE,atencion odontologica,medidas preventivas,2022-09-01,39,36,43,42,16,22,10,28,1,3,0,0,0,0,240
SOPACHUY,atencion odontologica,medidas preventivas,2022-09-01,1,4,2,4,2,0,1,1,0,0,0,0,0,0,15
SORACACHI,atencion odontologica,medidas preventivas,2022-09-01,14,20,60,36,0,5,6,10,5,18,0,0,0,0,174
SORATA,atencion odontologica,medidas preventivas,2022-09-01,11,19,85,88,1,1,4,4,0,0,0,0,0,0,213
SUCRE,atencion odontologica,medidas preventivas,2022-09-01,275,328,358,426,88,116,158,383,24,25,0,0,0,0,2181
TACACHI,atencion odontologica,medidas preventivas,2022-09-01,0,0,0,12,1,8,1,3,1,1,0,0,0,0,27
TACACOMA,atencion odontologica,medidas preventivas,2022-09-01,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3
TACOBAMBA,atencion odontologica,medidas preventivas,2022-09-01,3,3,34,36,1,1,2,6,0,1,0,0,0,0,87
TACOPAYA,atencion odontologica,medidas preventivas,2022-09-01,0,3,3,5,2,4,0,2,0,1,0,0,0,0,20
TAHUA,atencion odontologica,medidas preventivas,2022-09-01,4,8,20,12,21,12,0,3,3,1,0,0,0,0,84
TAPACARI,atencion odontologica,medidas preventivas,2022-09-01,7,3,4,19,12,11,13,24,2,2,0,0,0,0,97
TARABUCO,atencion odontologica,medidas preventivas,2022-09-01,4,2,0,0,0,3,0,1,0,0,0,0,0,0,10
TARACO,atencion odontologica,medidas preventivas,2022-09-01,8,13,11,17,1,4,6,1,0,3,0,0,0,0,64
TARATA,atencion odontologica,medidas preventivas,2022-09-01,0,3,4,5,0,0,2,5,1,1,0,0,0,0,21
TARIJA,atencion odontologica,medidas preventivas,2022-09-01,52,64,216,240,82,155,175,276,56,46,0,0,0,0,1362
TARVITA,atencion odontologica,medidas preventivas,2022-09-01,20,41,21,25,0,2,0,3,0,0,0,0,0,0,112
TEOPONTE,atencion odontologica,medidas preventivas,2022-09-01,11,14,68,23,6,0,4,11,2,0,0,0,0,0,139
TIAHUANACU,atencion odontologica,medidas preventivas,2022-09-01,5,7,20,11,3,8,6,23,5,2,0,0,0,0,90
TINGUIPAYA,atencion odontologica,medidas preventivas,2022-09-01,9,22,10,17,3,3,1,14,3,9,0,0,0,0,91
TIPUANI,atencion odontologica,medidas preventivas,2022-09-01,2,0,0,2,1,1,0,1,0,0,0,0,0,0,7
TIQUIPAYA,atencion odontologica,medidas preventivas,2022-09-01,76,68,116,165,15,46,48,122,14,6,0,0,0,0,676
TIRAQUE (CBBA),atencion odontologica,medidas preventivas,2022-09-01,17,10,18,29,3,12,19,42,3,10,0,0,0,0,163
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,medidas preventivas,2022-09-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
TOCO,atencion odontologica,medidas preventivas,2022-09-01,1,7,25,47,0,2,2,0,0,0,0,0,0,0,84
TOLATA,atencion odontologica,medidas preventivas,2022-09-01,4,3,7,14,0,2,0,2,0,0,0,0,0,0,32
TOLEDO,atencion odontologica,medidas preventivas,2022-09-01,3,0,5,4,0,3,3,1,3,5,0,0,0,0,27
TOMAVE,atencion odontologica,medidas preventivas,2022-09-01,5,6,0,7,0,1,3,2,0,0,0,0,0,0,24
TOMINA,atencion odontologica,medidas preventivas,2022-09-01,4,16,5,4,6,4,0,10,2,0,0,0,0,0,51
TORO TORO,atencion odontologica,medidas preventivas,2022-09-01,16,10,10,10,0,1,0,1,0,0,0,0,0,0,48
TOTORA(CBBA),atencion odontologica,medidas preventivas,2022-09-01,9,4,42,24,0,2,0,1,0,0,0,0,0,0,82
TOTORA(ORR),atencion odontologica,medidas preventivas,2022-09-01,0,14,0,2,0,0,0,4,0,0,0,0,0,0,20
TRIGAL,atencion odontologica,medidas preventivas,2022-09-01,1,0,4,6,1,0,0,0,0,0,0,0,0,0,12
TRINIDAD,atencion odontologica,medidas preventivas,2022-09-01,89,72,136,190,43,46,86,195,41,19,0,0,0,0,917
TUPIZA,atencion odontologica,medidas preventivas,2022-09-01,30,35,55,63,15,19,47,102,48,29,0,0,0,0,443
TURCO,atencion odontologica,medidas preventivas,2022-09-01,5,9,31,56,6,2,2,8,4,0,0,0,0,0,123
UMALA,atencion odontologica,medidas preventivas,2022-09-01,1,7,9,14,1,5,1,4,0,0,0,0,0,0,42
UNCIA,atencion odontologica,medidas preventivas,2022-09-01,2,8,13,29,15,14,28,38,4,13,0,0,0,0,164
URIONDO (A. CONCEPCION),atencion odontologica,medidas preventivas,2022-09-01,6,15,6,1,1,3,6,21,0,1,0,0,0,0,60
URUBICHA,atencion odontologica,medidas preventivas,2022-09-01,0,0,0,1,0,1,1,5,0,0,0,0,0,0,8
UYUNI,atencion odontologica,medidas preventivas,2022-09-01,20,24,23,30,11,12,16,42,8,26,0,0,0,0,212
VACAS,atencion odontologica,medidas preventivas,2022-09-01,0,0,17,7,5,8,9,11,3,2,0,0,0,0,62
VALLEGRANDE,atencion odontologica,medidas preventivas,2022-09-01,33,34,47,61,16,16,47,100,26,14,0,0,0,0,394
VIACHA,atencion odontologica,medidas preventivas,2022-09-01,56,102,164,152,76,55,55,89,79,16,0,0,0,0,844
VILA VILA,atencion odontologica,medidas preventivas,2022-09-01,1,5,54,57,7,5,3,5,0,0,0,0,0,0,137
VILLA CHARCAS,atencion odontologica,medidas preventivas,2022-09-01,33,19,3,6,0,6,8,13,0,0,0,0,0,0,88
VILLA MONTES,atencion odontologica,medidas preventivas,2022-09-01,24,42,22,53,32,35,134,172,26,15,0,0,0,0,555
VILLA NUEVA (LOMA ALTA),atencion odontologica,medidas preventivas,2022-09-01,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
VILLA RIVERO,atencion odontologica,medidas preventivas,2022-09-01,1,1,2,2,0,2,3,5,0,1,0,0,0,0,17
VILLA SERRANO,atencion odontologica,medidas preventivas,2022-09-01,7,0,0,4,0,0,1,1,0,0,0,0,0,0,13
VILLA TUNARI,atencion odontologica,medidas preventivas,2022-09-01,30,27,76,92,26,33,56,174,7,5,0,0,0,0,526
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,medidas preventivas,2022-09-01,25,36,10,25,6,3,9,30,2,2,0,0,0,0,148
VILLAZON,atencion odontologica,medidas preventivas,2022-09-01,78,94,27,35,1,4,3,22,8,6,0,0,0,0,278
VINTO,atencion odontologica,medidas preventivas,2022-09-01,38,32,49,64,22,43,32,77,9,10,0,0,0,0,376
VITICHI,atencion odontologica,medidas preventivas,2022-09-01,0,1,3,2,2,0,1,4,0,0,0,0,0,0,13
WALDO BALLIVIAN,atencion odontologica,medidas preventivas,2022-09-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
WARNES,atencion odontologica,medidas preventivas,2022-09-01,7,8,67,54,10,18,102,150,22,10,0,0,0,0,448
YACO,atencion odontologica,medidas preventivas,2022-09-01,19,7,4,8,4,3,0,4,0,0,0,0,0,0,49
YACUIBA,atencion odontologica,medidas preventivas,2022-09-01,30,14,144,108,11,40,110,144,51,19,0,0,0,0,671
YAMPARAEZ,atencion odontologica,medidas preventivas,2022-09-01,20,13,4,12,0,0,0,0,0,0,0,0,0,0,49
YANACACHI,atencion odontologica,medidas preventivas,2022-09-01,4,1,11,16,0,0,1,0,0,0,0,0,0,0,33
YAPACANI,atencion odontologica,medidas preventivas,2022-09-01,43,28,44,61,12,27,33,72,33,60,0,0,0,0,413
YOCALLA,atencion odontologica,medidas preventivas,2022-09-01,13,7,17,38,5,13,4,14,2,2,0,0,0,0,115
YOTALA,atencion odontologica,medidas preventivas,2022-09-01,14,7,3,4,0,2,0,9,0,0,0,0,0,0,39
YUNCHARA,atencion odontologica,medidas preventivas,2022-09-01,2,2,10,13,1,0,4,1,0,0,0,0,0,0,33
YUNGUYO DE LITORAL,atencion odontologica,medidas preventivas,2022-09-01,0,0,0,4,0,0,0,0,0,2,0,0,0,0,6
ZUDAÑEZ,atencion odontologica,medidas preventivas,2022-09-01,1,6,6,21,0,0,0,0,0,0,0,0,0,0,34
ACACIO,atencion odontologica,medidas preventivas,2022-10-01,15,63,195,276,78,53,2,19,3,1,0,0,0,0,705
ACHACACHI,atencion odontologica,medidas preventivas,2022-10-01,37,53,285,361,4,4,3,11,0,0,0,0,0,0,758
ACHOCALLA,atencion odontologica,medidas preventivas,2022-10-01,31,33,30,50,7,4,3,10,0,3,0,0,0,0,171
AIQUILE,atencion odontologica,medidas preventivas,2022-10-01,17,31,88,106,45,38,87,206,28,17,0,0,0,0,663
ALALAY,atencion odontologica,medidas preventivas,2022-10-01,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
ALCALA,atencion odontologica,medidas preventivas,2022-10-01,0,0,1,0,0,0,2,4,0,0,0,0,0,0,7
ALTO BENI,atencion odontologica,medidas preventivas,2022-10-01,19,23,19,28,0,7,2,17,1,0,0,0,0,0,116
ANCORAIMES,atencion odontologica,medidas preventivas,2022-10-01,4,10,8,21,1,0,1,0,1,0,0,0,0,0,46
ANDAMARCA,atencion odontologica,medidas preventivas,2022-10-01,2,0,5,27,3,5,0,6,2,0,0,0,0,0,50
ANTEQUERA,atencion odontologica,medidas preventivas,2022-10-01,5,20,15,21,6,0,0,3,0,0,0,0,0,0,70
ANZALDO,atencion odontologica,medidas preventivas,2022-10-01,2,0,19,28,1,3,4,7,1,2,0,0,0,0,67
APOLO,atencion odontologica,medidas preventivas,2022-10-01,5,2,14,22,9,7,9,15,1,2,0,0,0,0,86
ARAMPAMPA,atencion odontologica,medidas preventivas,2022-10-01,0,4,16,13,11,4,0,0,0,0,0,0,0,0,48
ARANI,atencion odontologica,medidas preventivas,2022-10-01,0,0,8,16,0,0,0,0,0,0,0,0,0,0,24
ARBIETO,atencion odontologica,medidas preventivas,2022-10-01,43,34,116,122,14,25,31,57,5,7,0,0,0,0,454
ARQUE,atencion odontologica,medidas preventivas,2022-10-01,0,10,33,28,7,3,6,10,0,1,0,0,0,0,98
ASCENCION DE GUARAYOS,atencion odontologica,medidas preventivas,2022-10-01,25,12,190,167,26,16,2,2,0,0,0,0,0,0,440
ATOCHA,atencion odontologica,medidas preventivas,2022-10-01,10,7,58,47,21,27,64,65,7,16,0,0,0,0,322
AUCAPATA,atencion odontologica,medidas preventivas,2022-10-01,10,2,2,0,0,2,0,3,0,0,0,0,0,0,19
AYATA,atencion odontologica,medidas preventivas,2022-10-01,27,15,12,10,8,7,0,5,2,1,0,0,0,0,87
AYO AYO,atencion odontologica,medidas preventivas,2022-10-01,1,0,1,0,0,0,0,3,0,0,0,0,0,0,5
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,medidas preventivas,2022-10-01,11,14,124,165,31,51,107,154,15,13,0,0,0,0,685
AZURDUY,atencion odontologica,medidas preventivas,2022-10-01,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
BATALLAS,atencion odontologica,medidas preventivas,2022-10-01,8,24,3,4,0,1,0,1,0,0,0,0,0,0,41
BELEN DE ANDAMARCA,atencion odontologica,medidas preventivas,2022-10-01,5,0,0,15,0,4,2,10,0,0,0,0,0,0,36
BELEN DE URMIRI,atencion odontologica,medidas preventivas,2022-10-01,0,0,0,2,1,0,4,3,2,1,0,0,0,0,13
BELLA FLOR,atencion odontologica,medidas preventivas,2022-10-01,4,7,11,7,0,1,0,2,0,0,0,0,0,0,32
BERMEJO,atencion odontologica,medidas preventivas,2022-10-01,11,12,42,47,10,11,35,112,5,7,0,0,0,0,292
BETANZOS,atencion odontologica,medidas preventivas,2022-10-01,33,32,15,12,0,3,4,15,2,1,0,0,0,0,117
BOLIVAR,atencion odontologica,medidas preventivas,2022-10-01,0,0,3,2,4,3,6,6,1,4,0,0,0,0,29
BOLPEBRA,atencion odontologica,medidas preventivas,2022-10-01,1,2,1,3,0,0,0,0,0,0,0,0,0,0,7
BOYUIBE,atencion odontologica,medidas preventivas,2022-10-01,2,0,0,2,0,0,0,2,1,0,0,0,0,0,7
BUENA VISTA,atencion odontologica,medidas preventivas,2022-10-01,73,9,15,4,2,3,0,3,1,0,0,0,0,0,110
CABEZAS,atencion odontologica,medidas preventivas,2022-10-01,43,56,27,42,0,10,10,35,2,2,0,0,0,0,227
CAIROMA,atencion odontologica,medidas preventivas,2022-10-01,12,7,35,55,0,1,1,3,0,0,0,0,0,0,114
"CAIZA ""D""",atencion odontologica,medidas preventivas,2022-10-01,7,21,6,21,1,5,4,24,2,13,0,0,0,0,104
CAJUATA,atencion odontologica,medidas preventivas,2022-10-01,14,18,19,18,1,9,9,25,0,0,0,0,0,0,113
CALACOTO,atencion odontologica,medidas preventivas,2022-10-01,5,3,6,11,0,0,0,0,0,0,0,0,0,0,25
CALAMARCA,atencion odontologica,medidas preventivas,2022-10-01,3,8,24,11,5,1,2,15,0,2,0,0,0,0,71
CAMARGO,atencion odontologica,medidas preventivas,2022-10-01,8,20,46,37,0,3,4,14,1,3,0,0,0,0,136
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,medidas preventivas,2022-10-01,7,0,25,7,0,5,0,2,0,0,0,0,0,0,46
CAMIRI,atencion odontologica,medidas preventivas,2022-10-01,79,47,120,127,6,11,28,66,25,4,0,0,0,0,513
CAPINOTA,atencion odontologica,medidas preventivas,2022-10-01,21,13,14,6,4,9,6,20,0,2,0,0,0,0,95
CAQUIAVIRI,atencion odontologica,medidas preventivas,2022-10-01,8,13,45,52,1,4,3,10,0,1,0,0,0,0,137
