,group,variable,month,PRIMERA CONSULTA MENORES DE 5 AÑOS,PRIMERA CONSULTA MENORES DE 5 AÑOS,PRIMERA CONSULTA 5 A 13 AÑOS,PRIMERA CONSULTA 5 A 13 AÑOS,PRIMERA CONSULTA 14 A 19 AÑOS,PRIMERA CONSULTA 14 A 19 AÑOS,PRIMERA CONSULTA 20 A 59 AÑOS,PRIMERA CONSULTA 20 A 59 AÑOS,PRIMERA CONSULTA 60 AÑOS Y MAS,PRIMERA CONSULTA 60 AÑOS Y MAS,PRIMERA CONSULTA EMB,PRIMERA CONSULTA EMB,PRIMERA CONSULTA POST,PRIMERA CONSULTA POST,TOTALES
POOPO,atencion odontologica,primera consulta,2022-11-01,5,2,9,8,4,3,6,14,6,4,0,10,0,0,71
PORCO,atencion odontologica,primera consulta,2022-11-01,5,2,9,8,3,10,5,11,1,0,0,22,0,2,78
POROMA,atencion odontologica,primera consulta,2022-11-01,17,21,28,26,7,17,30,48,4,5,0,12,0,0,215
PORONGO,atencion odontologica,primera consulta,2022-11-01,22,29,15,27,8,10,20,33,14,10,0,7,0,6,201
PORTACHUELO,atencion odontologica,primera consulta,2022-11-01,1,1,0,1,0,2,5,5,0,1,0,0,0,0,16
PORVENIR,atencion odontologica,primera consulta,2022-11-01,15,21,53,71,9,24,36,51,0,3,0,11,0,0,294
POSTRER VALLE,atencion odontologica,primera consulta,2022-11-01,4,4,2,3,2,1,1,6,2,0,0,0,0,0,25
POTOSI,atencion odontologica,primera consulta,2022-11-01,69,81,124,135,67,136,193,470,21,27,0,140,0,16,1479
PRESTO,atencion odontologica,primera consulta,2022-11-01,11,6,28,39,3,9,24,35,6,2,0,8,0,0,171
PUCARA,atencion odontologica,primera consulta,2022-11-01,0,0,1,0,13,5,0,2,1,0,0,0,0,0,22
PUCARANI,atencion odontologica,primera consulta,2022-11-01,12,9,33,52,16,36,42,89,19,22,0,14,0,1,345
PUERTO ACOSTA,atencion odontologica,primera consulta,2022-11-01,19,17,26,38,3,12,14,27,11,6,0,8,0,3,184
PUERTO CARABUCO,atencion odontologica,primera consulta,2022-11-01,9,9,32,40,16,23,31,40,17,9,0,3,0,2,231
PUERTO GONZALO MORENO,atencion odontologica,primera consulta,2022-11-01,16,15,37,33,9,5,11,21,1,1,0,9,0,3,161
PUERTO PEREZ,atencion odontologica,primera consulta,2022-11-01,1,0,0,1,1,5,6,14,0,3,0,6,0,0,37
PUERTO QUIJARRO,atencion odontologica,primera consulta,2022-11-01,13,12,14,5,4,5,14,26,4,4,0,4,0,0,105
PUERTO RICO,atencion odontologica,primera consulta,2022-11-01,3,2,13,19,7,7,11,20,2,1,0,11,0,0,96
PUERTO SUAREZ,atencion odontologica,primera consulta,2022-11-01,1,0,9,9,4,6,25,25,2,0,0,2,0,0,83
PUERTO VILLARROEL,atencion odontologica,primera consulta,2022-11-01,25,32,69,58,25,31,61,123,16,10,0,16,0,9,475
PUNA,atencion odontologica,primera consulta,2022-11-01,5,9,12,12,10,15,22,45,8,9,0,7,0,3,157
PUNATA,atencion odontologica,primera consulta,2022-11-01,14,10,20,15,7,15,19,94,8,12,0,20,0,27,261
QUIABAYA,atencion odontologica,primera consulta,2022-11-01,4,0,0,0,2,1,3,6,0,0,0,2,0,1,19
QUILLACOLLO,atencion odontologica,primera consulta,2022-11-01,57,50,126,131,69,71,102,242,23,35,0,23,0,9,938
QUIME,atencion odontologica,primera consulta,2022-11-01,6,4,22,27,12,7,36,35,2,6,0,0,0,5,162
QUIRUSILLAS,atencion odontologica,primera consulta,2022-11-01,2,4,3,6,1,1,4,7,2,1,0,0,0,0,31
RAVELO,atencion odontologica,primera consulta,2022-11-01,10,11,41,36,29,22,27,42,39,52,0,13,0,0,322
REYES,atencion odontologica,primera consulta,2022-11-01,0,0,3,5,2,3,5,10,1,1,0,0,0,0,30
RIBERALTA,atencion odontologica,primera consulta,2022-11-01,81,92,103,136,43,104,49,199,11,8,0,208,0,49,1083
ROBORE,atencion odontologica,primera consulta,2022-11-01,1,5,3,10,1,4,0,12,1,1,0,0,0,0,38
RURRENABAQUE,atencion odontologica,primera consulta,2022-11-01,8,6,46,47,12,14,17,42,4,4,0,0,0,0,200
SABAYA,atencion odontologica,primera consulta,2022-11-01,3,4,5,5,1,8,7,23,1,5,0,6,0,0,68
SACABA,atencion odontologica,primera consulta,2022-11-01,66,74,145,187,58,71,161,359,41,58,0,29,0,17,1266
SACABAMBA,atencion odontologica,primera consulta,2022-11-01,0,0,7,8,0,1,1,5,1,1,0,1,0,1,26
SACACA,atencion odontologica,primera consulta,2022-11-01,4,6,50,46,29,43,47,77,11,12,0,28,0,7,360
SAIPINA,atencion odontologica,primera consulta,2022-11-01,1,1,6,4,0,2,11,11,0,0,0,2,0,0,38
SALINAS DE GARCI MENDOZA,atencion odontologica,primera consulta,2022-11-01,15,16,31,35,9,16,19,28,3,10,0,6,0,5,193
SAMAIPATA,atencion odontologica,primera consulta,2022-11-01,15,6,25,27,8,11,23,64,11,6,0,16,0,7,219
SAN AGUSTIN,atencion odontologica,primera consulta,2022-11-01,2,0,2,2,0,0,2,5,0,0,0,5,0,0,18
SAN ANDRES,atencion odontologica,primera consulta,2022-11-01,16,10,9,9,6,3,8,15,7,2,0,2,0,0,87
SAN ANDRES DE MACHACA,atencion odontologica,primera consulta,2022-11-01,0,1,5,3,1,6,7,15,4,3,0,2,0,5,52
SAN ANTONIO DE ESMORUCO,atencion odontologica,primera consulta,2022-11-01,9,6,50,51,2,1,6,12,0,3,0,1,0,0,141
SAN ANTONIO DE LOMERIO,atencion odontologica,primera consulta,2022-11-01,2,1,1,3,0,7,6,13,2,0,0,4,0,0,39
SAN BENITO,atencion odontologica,primera consulta,2022-11-01,0,3,7,8,4,11,15,26,6,9,0,4,0,1,94
SAN BORJA,atencion odontologica,primera consulta,2022-11-01,16,16,41,42,14,36,44,88,33,14,0,15,0,6,365
SAN BUENA VENTURA,atencion odontologica,primera consulta,2022-11-01,13,6,12,12,5,11,5,32,2,1,0,13,0,1,113
SAN CARLOS,atencion odontologica,primera consulta,2022-11-01,11,10,26,23,14,20,15,60,11,12,0,7,0,5,214
SAN IGNACIO,atencion odontologica,primera consulta,2022-11-01,5,11,19,19,12,13,24,40,3,6,0,7,0,0,159
SAN IGNACIO DE VELASCO,atencion odontologica,primera consulta,2022-11-01,10,1,82,70,4,29,16,67,11,11,0,5,0,1,307
SAN JAVIER(BNI),atencion odontologica,primera consulta,2022-11-01,2,1,1,1,0,1,2,7,0,2,0,2,0,0,19
SAN JAVIER(STC),atencion odontologica,primera consulta,2022-11-01,3,6,3,8,0,0,5,7,4,4,0,29,0,0,69
SAN JOAQUIN,atencion odontologica,primera consulta,2022-11-01,3,9,7,14,1,6,8,23,0,2,0,2,0,3,78
SAN JOSE DE CHIQUITOS,atencion odontologica,primera consulta,2022-11-01,3,3,23,18,3,11,16,27,9,1,0,0,0,0,114
SAN JUAN DE YAPACANI,atencion odontologica,primera consulta,2022-11-01,20,16,19,14,2,6,9,23,2,1,0,6,0,1,119
SAN JULIAN,atencion odontologica,primera consulta,2022-11-01,48,61,61,84,32,63,53,98,22,17,0,25,0,2,566
SAN LORENZO(PND),atencion odontologica,primera consulta,2022-11-01,3,5,28,27,0,2,4,8,1,2,0,5,0,0,85
SAN LORENZO(TJA),atencion odontologica,primera consulta,2022-11-01,14,16,41,31,9,20,45,79,14,13,0,3,0,3,288
SAN LUCAS,atencion odontologica,primera consulta,2022-11-01,16,9,11,19,9,20,32,51,5,10,0,21,0,0,203
SAN MATIAS,atencion odontologica,primera consulta,2022-11-01,13,10,18,12,3,5,15,57,3,7,0,17,0,14,174
SAN MIGUEL DE VELASCO,atencion odontologica,primera consulta,2022-11-01,23,22,21,10,12,13,26,49,9,6,0,11,0,0,202
SAN PABLO DE LIPEZ,atencion odontologica,primera consulta,2022-11-01,1,1,4,4,0,0,3,8,1,1,0,1,0,0,24
SAN PEDRO,atencion odontologica,primera consulta,2022-11-01,18,14,38,39,11,21,35,89,9,11,0,33,0,5,323
SAN PEDRO DE BUENA VISTA,atencion odontologica,primera consulta,2022-11-01,33,36,179,180,90,56,64,92,24,36,0,17,0,5,812
SAN PEDRO DE CURAHUARA,atencion odontologica,primera consulta,2022-11-01,4,1,7,4,8,6,6,15,10,11,0,22,0,1,95
SAN PEDRO DE MACHA,atencion odontologica,primera consulta,2022-11-01,7,11,19,20,18,14,25,52,10,18,0,8,0,1,203
SAN PEDRO DE QUEMES,atencion odontologica,primera consulta,2022-11-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
SAN PEDRO DE TIQUINA,atencion odontologica,primera consulta,2022-11-01,8,4,17,9,4,8,9,30,7,8,0,5,0,0,109
SAN RAFAEL,atencion odontologica,primera consulta,2022-11-01,2,2,4,5,1,4,7,18,2,2,0,1,0,1,49
SAN RAMON BENI,atencion odontologica,primera consulta,2022-11-01,0,0,2,4,1,3,8,7,3,1,0,5,0,0,34
SAN RAMON SCZ,atencion odontologica,primera consulta,2022-11-01,41,63,3,9,2,4,3,13,2,2,0,7,0,0,149
SANTA ANA,atencion odontologica,primera consulta,2022-11-01,2,1,16,10,0,1,10,15,1,2,0,2,0,5,65
SANTA CRUZ DE LA SIERRA,atencion odontologica,primera consulta,2022-11-01,1014,437,510,493,111,239,642,1475,200,205,0,502,0,38,5866
SANTA ROSA,atencion odontologica,primera consulta,2022-11-01,2,5,7,5,1,1,1,11,4,6,0,2,0,0,45
SANTA ROSA DEL SARA,atencion odontologica,primera consulta,2022-11-01,7,8,14,6,8,9,17,31,6,2,0,2,0,0,110
SANTIAGO DE CALLAPA,atencion odontologica,primera consulta,2022-11-01,1,4,1,1,0,3,3,11,6,3,0,1,0,3,37
SANTIAGO DE HUARI,atencion odontologica,primera consulta,2022-11-01,18,3,47,49,17,20,14,14,9,6,0,4,0,1,202
SANTIAGO DE HUATA,atencion odontologica,primera consulta,2022-11-01,4,5,7,8,3,13,19,34,8,5,0,9,0,7,122
SANTIAGO DE MACHACA,atencion odontologica,primera consulta,2022-11-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
SANTIVAÑES,atencion odontologica,primera consulta,2022-11-01,6,4,16,17,3,8,17,28,5,10,0,3,0,3,120
SANTUARIO DE QUILLACAS,atencion odontologica,primera consulta,2022-11-01,0,0,5,6,3,2,8,9,1,1,0,2,0,0,37
SAPAHAQUI,atencion odontologica,primera consulta,2022-11-01,9,3,28,20,8,8,15,23,6,6,0,3,0,0,129
SENA,atencion odontologica,primera consulta,2022-11-01,3,7,26,27,18,12,20,53,4,2,0,19,0,7,198
SHINAOTA,atencion odontologica,primera consulta,2022-11-01,6,6,17,22,13,10,15,48,2,2,0,12,0,7,160
SICA SICA (VILLA AROMA),atencion odontologica,primera consulta,2022-11-01,1,4,13,11,11,8,27,46,8,15,0,4,0,0,148
SICAYA,atencion odontologica,primera consulta,2022-11-01,3,1,1,4,0,2,2,4,0,0,0,0,0,0,17
SIPE SIPE,atencion odontologica,primera consulta,2022-11-01,20,29,78,79,20,26,64,142,39,39,0,0,0,0,536
SOPACHUY,atencion odontologica,primera consulta,2022-11-01,1,2,3,2,2,5,4,13,0,2,0,5,0,0,39
SORACACHI,atencion odontologica,primera consulta,2022-11-01,6,8,28,24,13,22,19,40,10,14,0,17,0,3,204
SORATA,atencion odontologica,primera consulta,2022-11-01,13,10,22,27,8,14,19,41,5,3,0,32,0,4,198
SUCRE,atencion odontologica,primera consulta,2022-11-01,278,298,287,303,87,178,410,1019,98,75,0,321,0,10,3364
TACACHI,atencion odontologica,primera consulta,2022-11-01,0,0,4,4,1,1,2,5,1,0,0,0,0,1,19
TACACOMA,atencion odontologica,primera consulta,2022-11-01,0,1,2,5,0,6,11,17,0,1,0,2,0,0,45
TACOBAMBA,atencion odontologica,primera consulta,2022-11-01,30,28,10,11,2,2,11,30,2,4,0,7,0,7,144
TACOPAYA,atencion odontologica,primera consulta,2022-11-01,1,1,5,8,4,11,9,18,13,9,0,0,0,0,79
TAHUA,atencion odontologica,primera consulta,2022-11-01,0,0,0,0,2,2,1,2,2,1,0,3,0,0,13
TAPACARI,atencion odontologica,primera consulta,2022-11-01,5,5,21,21,8,20,24,47,8,18,0,10,0,1,188
TARABUCO,atencion odontologica,primera consulta,2022-11-01,2,6,19,24,33,37,25,42,9,21,0,8,0,0,226
TARACO,atencion odontologica,primera consulta,2022-11-01,4,4,14,15,8,8,12,24,8,6,0,7,0,0,110
TARATA,atencion odontologica,primera consulta,2022-11-01,1,2,6,3,3,2,9,15,3,3,0,0,0,0,47
TARIJA,atencion odontologica,primera consulta,2022-11-01,91,127,337,379,101,140,286,642,76,107,0,126,0,3,2415
TARVITA,atencion odontologica,primera consulta,2022-11-01,12,13,20,14,15,16,22,43,8,6,0,13,0,3,185
TEOPONTE,atencion odontologica,primera consulta,2022-11-01,1,0,6,10,4,4,12,16,6,2,0,0,0,0,61
TIAHUANACU,atencion odontologica,primera consulta,2022-11-01,4,3,64,52,3,7,20,24,3,2,0,3,0,1,186
TINGUIPAYA,atencion odontologica,primera consulta,2022-11-01,4,5,12,8,1,11,21,45,18,15,0,14,0,2,156
TIPUANI,atencion odontologica,primera consulta,2022-11-01,0,4,3,4,2,2,2,9,3,1,0,0,0,0,30
TIQUIPAYA,atencion odontologica,primera consulta,2022-11-01,29,25,57,59,13,26,33,91,8,11,0,3,0,5,360
TIRAQUE (CBBA),atencion odontologica,primera consulta,2022-11-01,3,4,17,17,9,11,14,31,6,4,0,3,0,0,119
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,primera consulta,2022-11-01,4,4,10,7,4,0,9,19,2,3,0,0,0,0,62
TOCO,atencion odontologica,primera consulta,2022-11-01,1,0,7,6,0,3,9,12,1,5,0,7,0,4,55
TODOS SANTOS,atencion odontologica,primera consulta,2022-11-01,0,0,0,0,0,0,3,0,0,0,0,0,0,1,4
TOLATA,atencion odontologica,primera consulta,2022-11-01,3,2,6,5,0,5,7,25,5,5,0,2,0,2,67
TOLEDO,atencion odontologica,primera consulta,2022-11-01,0,1,8,9,2,6,12,25,10,23,0,2,0,0,98
TOMAVE,atencion odontologica,primera consulta,2022-11-01,0,2,11,4,1,2,9,15,4,11,0,3,0,0,62
TOMINA,atencion odontologica,primera consulta,2022-11-01,1,5,17,15,6,13,24,36,2,4,0,5,0,0,128
TORO TORO,atencion odontologica,primera consulta,2022-11-01,6,4,8,9,8,17,9,34,2,1,0,11,0,2,111
TOTORA(CBBA),atencion odontologica,primera consulta,2022-11-01,3,4,21,10,10,12,21,32,2,1,0,2,0,0,118
TOTORA(ORR),atencion odontologica,primera consulta,2022-11-01,5,3,6,6,1,7,6,22,4,6,0,4,0,0,70
TRIGAL,atencion odontologica,primera consulta,2022-11-01,1,3,1,2,0,2,6,3,0,2,0,0,0,0,20
TRINIDAD,atencion odontologica,primera consulta,2022-11-01,63,77,141,116,47,77,111,324,45,17,0,95,0,5,1118
TUPIZA,atencion odontologica,primera consulta,2022-11-01,34,29,22,31,11,21,44,127,17,40,0,51,0,2,429
TURCO,atencion odontologica,primera consulta,2022-11-01,1,3,5,1,4,11,6,15,7,4,0,5,0,1,63
UMALA,atencion odontologica,primera consulta,2022-11-01,2,8,10,21,4,6,5,13,6,7,0,3,0,0,85
UNCIA,atencion odontologica,primera consulta,2022-11-01,7,9,24,31,22,25,51,86,12,11,0,19,0,1,298
URIONDO (A. CONCEPCION),atencion odontologica,primera consulta,2022-11-01,8,3,8,17,13,14,28,65,4,6,0,10,0,0,176
URUBICHA,atencion odontologica,primera consulta,2022-11-01,3,3,2,5,2,5,6,22,3,2,0,10,0,0,63
UYUNI,atencion odontologica,primera consulta,2022-11-01,15,17,28,25,14,20,46,62,9,11,0,4,0,0,251
VACAS,atencion odontologica,primera consulta,2022-11-01,3,1,7,6,3,10,8,13,3,6,0,3,0,1,64
VALLEGRANDE,atencion odontologica,primera consulta,2022-11-01,18,20,20,31,5,10,30,72,8,5,0,23,0,1,243
VIACHA,atencion odontologica,primera consulta,2022-11-01,27,37,68,60,18,35,47,163,17,15,0,74,0,8,569
VILA VILA,atencion odontologica,primera consulta,2022-11-01,9,9,36,30,29,38,7,11,2,2,0,7,0,0,180
VILLA CHARCAS,atencion odontologica,primera consulta,2022-11-01,2,1,4,10,5,13,8,28,0,4,0,6,0,0,81
VILLA MONTES,atencion odontologica,primera consulta,2022-11-01,8,9,47,52,30,31,81,146,23,13,0,13,0,0,453
VILLA NUEVA (LOMA ALTA),atencion odontologica,primera consulta,2022-11-01,1,3,5,15,2,6,6,20,1,0,0,3,0,0,62
VILLA RIVERO,atencion odontologica,primera consulta,2022-11-01,3,2,11,13,7,13,8,23,3,5,0,1,0,0,89
VILLA SERRANO,atencion odontologica,primera consulta,2022-11-01,12,9,14,12,3,2,34,104,3,2,0,3,0,2,200
VILLA TUNARI,atencion odontologica,primera consulta,2022-11-01,19,32,119,156,26,52,66,164,10,14,0,6,0,3,667
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,primera consulta,2022-11-01,9,10,19,23,7,18,16,38,1,3,0,12,0,0,156
VILLAZON,atencion odontologica,primera consulta,2022-11-01,11,12,45,20,13,27,32,108,9,9,0,44,0,6,336
VINTO,atencion odontologica,primera consulta,2022-11-01,20,16,44,36,16,21,32,66,9,13,0,1,0,0,274
VITICHI,atencion odontologica,primera consulta,2022-11-01,1,3,9,8,25,4,13,25,2,6,0,3,0,3,102
WALDO BALLIVIAN,atencion odontologica,primera consulta,2022-11-01,2,1,7,3,0,5,9,13,0,0,0,4,0,0,44
WARNES,atencion odontologica,primera consulta,2022-11-01,26,18,46,68,1,8,8,27,3,3,0,0,0,0,208
YACO,atencion odontologica,primera consulta,2022-11-01,2,4,5,4,4,2,6,7,0,2,0,2,0,0,38
YACUIBA,atencion odontologica,primera consulta,2022-11-01,25,32,148,150,30,52,123,290,18,32,0,28,0,6,934
YAMPARAEZ,atencion odontologica,primera consulta,2022-11-01,4,3,3,1,3,8,9,18,1,2,0,3,0,0,55
YANACACHI,atencion odontologica,primera consulta,2022-11-01,1,5,5,5,0,2,9,4,0,0,0,0,0,0,31
YAPACANI,atencion odontologica,primera consulta,2022-11-01,13,16,41,67,21,24,70,96,14,5,0,5,0,9,381
YOCALLA,atencion odontologica,primera consulta,2022-11-01,2,1,7,4,2,3,4,9,0,2,0,3,0,0,37
YOTALA,atencion odontologica,primera consulta,2022-11-01,6,7,2,8,5,6,10,19,5,3,0,4,0,4,79
YUNCHARA,atencion odontologica,primera consulta,2022-11-01,1,4,5,9,3,7,11,27,1,3,0,1,0,0,72
YUNGUYO DE LITORAL,atencion odontologica,primera consulta,2022-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ZUDAÑEZ,atencion odontologica,primera consulta,2022-11-01,10,8,44,43,1,12,15,10,3,2,0,6,0,0,154
ACACIO,atencion odontologica,primera consulta,2022-12-01,4,3,1,1,0,4,2,5,1,1,0,1,0,1,24
ACHACACHI,atencion odontologica,primera consulta,2022-12-01,8,3,30,32,22,23,21,64,9,9,0,5,0,3,229
ACHOCALLA,atencion odontologica,primera consulta,2022-12-01,45,50,54,58,13,23,13,71,16,16,0,14,0,6,379
AIQUILE,atencion odontologica,primera consulta,2022-12-01,2,4,11,5,4,4,3,8,3,0,0,3,0,11,58
ALALAY,atencion odontologica,primera consulta,2022-12-01,0,0,1,0,0,2,0,0,0,0,0,0,0,0,3
ALCALA,atencion odontologica,primera consulta,2022-12-01,1,1,3,3,1,2,9,9,0,0,0,1,0,1,31
ALTO BENI,atencion odontologica,primera consulta,2022-12-01,3,5,6,9,1,11,8,10,1,1,0,1,0,0,56
ANCORAIMES,atencion odontologica,primera consulta,2022-12-01,5,7,13,25,8,12,28,37,12,17,0,3,0,2,169
ANDAMARCA,atencion odontologica,primera consulta,2022-12-01,2,2,1,3,3,1,6,8,2,3,0,3,0,1,35
ANTEQUERA,atencion odontologica,primera consulta,2022-12-01,4,1,6,4,1,4,5,10,4,0,0,1,0,2,42
ANZALDO,atencion odontologica,primera consulta,2022-12-01,0,1,7,3,3,4,5,13,1,2,0,0,0,0,39
APOLO,atencion odontologica,primera consulta,2022-12-01,3,0,9,13,3,15,7,19,2,1,0,7,0,9,88
ARAMPAMPA,atencion odontologica,primera consulta,2022-12-01,3,1,2,4,1,0,1,4,4,3,0,0,0,0,23
ARANI,atencion odontologica,primera consulta,2022-12-01,0,3,3,6,7,5,9,12,0,2,0,1,0,0,48
ARBIETO,atencion odontologica,primera consulta,2022-12-01,18,18,36,35,12,20,15,46,4,2,0,2,0,0,208
ARQUE,atencion odontologica,primera consulta,2022-12-01,6,4,11,10,7,10,13,24,5,4,0,7,0,0,101
ASCENCION DE GUARAYOS,atencion odontologica,primera consulta,2022-12-01,9,11,35,38,5,15,25,74,5,6,0,12,0,2,237
ATOCHA,atencion odontologica,primera consulta,2022-12-01,9,5,33,23,16,23,42,57,5,5,0,4,0,0,222
AUCAPATA,atencion odontologica,primera consulta,2022-12-01,0,2,0,3,1,2,5,10,1,0,0,3,0,0,27
AYATA,atencion odontologica,primera consulta,2022-12-01,4,0,5,7,3,8,21,21,3,4,0,11,0,3,90
AYO AYO,atencion odontologica,primera consulta,2022-12-01,5,5,10,16,13,21,13,35,6,7,0,4,0,0,135
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,primera consulta,2022-12-01,5,3,19,18,8,8,25,49,8,13,0,4,0,13,173
AZURDUY,atencion odontologica,primera consulta,2022-12-01,4,2,4,11,3,11,2,25,1,0,0,8,0,0,71
BATALLAS,atencion odontologica,primera consulta,2022-12-01,9,13,20,25,13,12,16,49,9,7,0,7,0,0,180
BAURES,atencion odontologica,primera consulta,2022-12-01,1,0,0,4,1,2,5,14,2,2,0,0,0,0,31
BELEN DE ANDAMARCA,atencion odontologica,primera consulta,2022-12-01,0,1,1,1,0,0,0,5,1,0,0,2,0,0,11
BELEN DE URMIRI,atencion odontologica,primera consulta,2022-12-01,2,1,2,1,0,0,3,2,1,1,0,0,0,0,13
BELLA FLOR,atencion odontologica,primera consulta,2022-12-01,19,13,2,0,2,0,2,9,0,1,0,1,0,1,50
BERMEJO,atencion odontologica,primera consulta,2022-12-01,12,8,51,59,16,30,39,88,13,9,0,10,0,0,335
BETANZOS,atencion odontologica,primera consulta,2022-12-01,18,22,109,111,69,63,35,78,19,10,0,10,0,1,545
BOLIVAR,atencion odontologica,primera consulta,2022-12-01,0,0,1,6,1,1,3,5,2,1,0,2,0,2,24
BOLPEBRA,atencion odontologica,primera consulta,2022-12-01,5,3,2,12,0,1,6,2,1,0,0,4,0,0,36
BOYUIBE,atencion odontologica,primera consulta,2022-12-01,0,2,4,4,1,8,4,9,2,0,0,0,0,0,34
BUENA VISTA,atencion odontologica,primera consulta,2022-12-01,11,12,28,18,11,15,16,33,3,2,0,9,0,1,159
CABEZAS,atencion odontologica,primera consulta,2022-12-01,20,21,30,31,6,12,20,76,2,4,0,12,0,5,239
CAIROMA,atencion odontologica,primera consulta,2022-12-01,8,7,8,8,25,24,13,30,3,1,0,4,0,2,133
"CAIZA ""D""",atencion odontologica,primera consulta,2022-12-01,17,18,9,5,3,4,4,18,8,11,0,8,0,6,111
CAJUATA,atencion odontologica,primera consulta,2022-12-01,13,3,26,40,11,12,19,57,2,7,0,0,0,1,191
CALACOTO,atencion odontologica,primera consulta,2022-12-01,0,1,3,0,0,1,3,6,3,1,0,0,0,0,18
CALAMARCA,atencion odontologica,primera consulta,2022-12-01,20,10,22,14,12,15,8,42,1,3,0,7,0,0,154
CAMARGO,atencion odontologica,primera consulta,2022-12-01,3,4,28,24,9,12,14,48,2,3,0,16,0,0,163
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,primera consulta,2022-12-01,1,0,2,8,3,5,4,13,1,1,0,1,0,0,39
CAMIRI,atencion odontologica,primera consulta,2022-12-01,13,9,35,38,11,21,77,102,7,12,0,18,0,0,343
CAPINOTA,atencion odontologica,primera consulta,2022-12-01,5,9,18,34,6,13,12,30,5,1,0,0,0,1,134
CAQUIAVIRI,atencion odontologica,primera consulta,2022-12-01,5,6,14,19,7,11,13,21,5,5,0,11,0,0,117
CARACOLLO,atencion odontologica,primera consulta,2022-12-01,10,10,28,38,11,37,31,65,6,5,0,9,0,1,251
CARANAVI,atencion odontologica,primera consulta,2022-12-01,24,16,60,63,20,31,55,101,41,25,0,24,0,0,460
CARANGAS,atencion odontologica,primera consulta,2022-12-01,0,0,1,1,0,3,1,1,0,0,0,0,0,0,7
CARAPARI,atencion odontologica,primera consulta,2022-12-01,1,6,31,30,43,46,52,64,10,11,0,3,0,0,297
CARIPUYO,atencion odontologica,primera consulta,2022-12-01,4,1,4,6,3,5,8,13,4,3,0,3,0,2,56
CARMEN RIVERO TORREZ,atencion odontologica,primera consulta,2022-12-01,2,7,8,4,0,2,5,11,1,0,0,1,0,1,42
CATACORA,atencion odontologica,primera consulta,2022-12-01,0,1,2,3,1,2,3,2,1,0,0,0,0,0,15
CHACARILLA,atencion odontologica,primera consulta,2022-12-01,2,0,15,13,21,12,2,2,2,0,0,1,0,0,70
CHALLAPATA,atencion odontologica,primera consulta,2022-12-01,18,15,54,54,31,30,30,111,24,21,0,46,0,1,435
CHAQUI,atencion odontologica,primera consulta,2022-12-01,9,6,13,9,0,6,7,21,3,6,0,0,0,1,81
CHARAGUA,atencion odontologica,primera consulta,2022-12-01,5,7,17,38,15,18,25,55,6,3,0,6,0,2,197
CHARAÑA,atencion odontologica,primera consulta,2022-12-01,1,0,1,0,0,0,4,2,1,0,0,0,0,0,9
CHAYANTA,atencion odontologica,primera consulta,2022-12-01,16,12,16,17,7,17,12,38,6,13,0,10,0,3,167
CHIMORE,atencion odontologica,primera consulta,2022-12-01,9,6,30,38,15,29,28,42,6,2,0,6,0,0,211
CHIPAYA,atencion odontologica,primera consulta,2022-12-01,2,2,3,5,2,2,2,6,2,2,0,1,0,0,29
CHOQUE COTA,atencion odontologica,primera consulta,2022-12-01,1,1,1,1,1,1,2,2,0,0,0,1,0,0,11
CHUA COCANI,atencion odontologica,primera consulta,2022-12-01,1,1,1,2,0,0,3,4,0,0,0,2,0,0,14
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,primera consulta,2022-12-01,42,36,16,21,12,11,9,26,3,1,0,2,0,0,179
CHUMA,atencion odontologica,primera consulta,2022-12-01,6,6,20,29,16,11,35,35,11,8,0,3,0,1,181
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,primera consulta,2022-12-01,3,2,9,9,8,9,8,19,0,0,0,0,0,0,67
CKOCHAS,atencion odontologica,primera consulta,2022-12-01,8,4,20,15,5,6,13,33,3,6,0,14,0,1,128
CLIZA,atencion odontologica,primera consulta,2022-12-01,8,6,18,25,4,10,12,34,4,5,0,1,0,0,127
COBIJA,atencion odontologica,primera consulta,2022-12-01,49,51,60,65,23,47,79,156,6,6,0,56,0,15,613
COCAPATA,atencion odontologica,primera consulta,2022-12-01,3,5,11,7,4,7,18,19,3,0,0,2,0,0,79
COCHABAMBA,atencion odontologica,primera consulta,2022-12-01,124,141,310,370,129,195,328,935,97,106,0,90,0,18,2843
COIPASA,atencion odontologica,primera consulta,2022-12-01,2,2,3,4,2,1,9,8,2,1,0,1,0,0,35
COLCAPIRHUA,atencion odontologica,primera consulta,2022-12-01,25,10,39,39,14,29,35,71,4,3,0,13,0,5,287
"COLCHA ""K""",atencion odontologica,primera consulta,2022-12-01,2,6,14,18,6,17,13,34,6,2,0,3,0,1,122
COLLANA,atencion odontologica,primera consulta,2022-12-01,0,0,2,5,2,4,4,7,1,0,0,0,0,0,25
COLOMI,atencion odontologica,primera consulta,2022-12-01,7,6,25,23,9,22,21,35,4,4,0,8,0,0,164
