municipality,group,variable,month,Mujeres con 4ta consulta prenatal,TOTAL
ACHOCALLA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,8,8
AIQUILE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,82,82
ALCALA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,5,5
ANCORAIMES,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,22,22
ANDAMARCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,1,1
ANTEQUERA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,6,6
ANZALDO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,3,3
APOLO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,20,20
ARAMPAMPA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,4,4
ARANI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,13,13
ARBIETO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,2,2
ARQUE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,26,26
ASCENCION DE GUARAYOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,41,41
ATOCHA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,24,24
AUCAPATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,1,1
AYATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,2,2
AYO AYO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,32,32
AZURDUY,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,19,19
BATALLAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,10,10
BAURES,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,5,5
BELEN DE ANDAMARCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,1,1
BELEN DE URMIRI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,2,2
BELLA FLOR,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,2,2
BERMEJO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,63,63
BETANZOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,47,47
BOLIVAR,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,20,20
BOLPEBRA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,2,2
BOYUIBE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,6,6
BUENA VISTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,28,28
CABEZAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,29,29
CAIROMA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,8,8
"CAIZA ""D""",consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,12,12
CAJUATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,9,9
CALACOTO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,4,4
CALAMARCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,16,16
CAMARGO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,33,33
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,8,8
CAMIRI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,73,73
CAPINOTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,80,80
CAQUIAVIRI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,8,8
CARACOLLO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,15,15
CARANAVI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,83,83
CARAPARI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,11,11
CARIPUYO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,6,6
CARMEN RIVERO TORREZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,6,6
CHALLAPATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,31,31
CHAQUI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,11,11
CHARAGUA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,35,35
CHAYANTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,20,20
CHIMORE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,9,9
CHOQUE COTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,1,1
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,15,15
CHUMA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,8,8
CLIZA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,29,29
COBIJA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,62,62
COCHABAMBA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,1056,1056
COLCAPIRHUA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,80,80
"COLCHA ""K""",consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,6,6
COLLANA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,1,1
COLOMI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,35,35
COLPA BELGICA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,10,10
COLQUECHACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,34,34
COLQUENCHA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,9,9
COLQUIRI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,45,45
COMARAPA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,34,34
CONCEPCION,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,34,34
COPACABANA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,16,16
CORIPATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,25,25
CORO CORO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,10,10
COROICO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,20,20
CORQUE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,5,5
COTAGAITA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,47,47
COTOCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,49,49
CUATRO CAÑADAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,24,24
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,2,2
CUEVO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,6,6
CULPINA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,39,39
CURAHUARA DE CARANGAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,9,9
CURVA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,1,1
DESAGUADERO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,9,9
EL ALTO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,1145,1145
EL CHORO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,1,1
EL PUENTE(STC),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,19,19
EL PUENTE(TJA),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,9,9
EL TORNO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,40,40
EL VILLAR,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,8,8
ENTRE RIOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,26,26
ENTRE RIOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,21,21
ESMERALDA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,1,1
EUCALIPTUS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,14,14
EUREKA (SANTOS MERCADO),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,1,1
EXALTACION,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,1,1
FERNANDEZ ALONSO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,42,42
FILADELFIA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,5,5
GENERAL SAAVEDRA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,31,31
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,6,6
GUANAY,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,13,13
GUAQUI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,3,3
GUAYARAMERIN,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,72,72
GUTIERREZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,16,16
HUACARETA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,19,19
HUACAYA (VILLA DE HUACAYA),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,6,6
HUANUNI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,66,66
HUARACAJE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,5,5
HUAYLLAMARCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,2,2
ICHOCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,4,4
ICLA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,24,24
INCAHUASI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,59,59
INGAVI (HUMAITA),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,5,5
INQUISIVI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,9,9
IRUPANA (VILLA DE LANZA),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,7,7
IXIAMAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,8,8
JESUS DE MACHACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,19,19
LA ASUNTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,31,31
LA GUARDIA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,97,97
LA PAZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,910,910
LAGUNILLAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,3,3
LAJA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,8,8
LAS CARRERAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,7,7
LICOMA PAMPA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,3,3
LLALLAGUA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,55,55
LLICA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,5,5
LORETO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,3,3
LURIBAY,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,6,6
MACHACAMARCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,2,2
MACHARETI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,16,16
MAGDALENA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,13,13
MAIRANA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,17,17
MALLA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,1,1
MAPIRI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,34,34
MECAPACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,13,13
MINEROS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,34,34
MIZQUE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,27,27
MOCOMOCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,8,8
MOJOCOYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,9,9
MONTEAGUDO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,50,50
MONTERO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,201,201
MORO MORO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,4,4
MOROCHATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,34,34
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,4,4
OCURI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,29,29
OKINAWA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,19,19
OMEREQUE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,7,7
ORURO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,479,479
PADCAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,31,31
PADILLA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,20,20
PAILON,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,13,13
PALCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,4,4
PALOS BLANCOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,19,19
PAMPA AULLAGAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,3,3
PAMPA GRANDE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,5,5
PAPEL PAMPA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,2,2
PASORAPA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,5,5
PATACAMAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,22,22
PAZÑA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,10,10
PELECHUCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,2,2
POCOATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,32,32
POCONA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,16,16
POJO (CBBA),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,12,12
POOPO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,6,6
PORCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,14,14
POROMA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,23,23
PORONGO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,15,15
PORTACHUELO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,58,58
PORVENIR,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,13,13
POSTRER VALLE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,1,1
POTOSI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,424,424
PRESTO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,10,10
PUCARA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,1,1
PUCARANI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,31,31
PUERTO ACOSTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,14,14
PUERTO CARABUCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,3,3
PUERTO GONZALO MORENO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,17,17
PUERTO PEREZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,4,4
PUERTO QUIJARRO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,24,24
PUERTO RICO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,6,6
PUERTO SUAREZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,27,27
PUERTO VILLARROEL,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,59,59
PUNA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,43,43
PUNATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,61,61
QUIABAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,3,3
QUILLACOLLO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,275,275
QUIME,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,7,7
QUIRUSILLAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,2,2
RAVELO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,30,30
REYES,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,15,15
RIBERALTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,194,194
ROBORE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,13,13
RURRENABAQUE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,27,27
SABAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,3,3
SACABA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,217,217
SACABAMBA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,2,2
SACACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,34,34
SAIPINA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,5,5
SALINAS DE GARCI MENDOZA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,8,8
SAMAIPATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,8,8
SAN AGUSTIN,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,2,2
SAN ANDRES,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,10,10
SAN ANDRES DE MACHACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,6,6
SAN ANTONIO DE ESMORUCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,3,3
SAN ANTONIO DE LOMERIO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,8,8
SAN BENITO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,18,18
SAN BORJA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,47,47
SAN BUENA VENTURA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,23,23
SAN CARLOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,46,46
SAN IGNACIO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,35,35
SAN IGNACIO DE VELASCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,77,77
SAN JAVIER(BNI),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,2,2
SAN JAVIER(STC),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,19,19
SAN JOAQUIN,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,11,11
SAN JOSE DE CHIQUITOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,35,35
SAN JUAN DE YAPACANI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,11,11
SAN JULIAN,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,77,77
SAN LORENZO(PND),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,14,14
SAN LORENZO(TJA),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,23,23
SAN LUCAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,62,62
SAN MATIAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,4,4
SAN MIGUEL DE VELASCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,9,9
SAN PABLO DE LIPEZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,1,1
SAN PEDRO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,19,19
SAN PEDRO DE BUENA VISTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,31,31
SAN PEDRO DE CURAHUARA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,1,1
SAN PEDRO DE QUEMES,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,1,1
SAN PEDRO DE TIQUINA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,4,4
SAN PEDRO(PND),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,6,6
SAN RAFAEL,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,12,12
SAN RAMON,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,7,7
SAN RAMON,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,23,23
SANTA ANA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,61,61
SANTA CRUZ DE LA SIERRA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,2438,2438
SANTA ROSA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,25,25
SANTA ROSA DEL SARA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,33,33
SANTIAGO DE CALLAPA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,2,2
SANTIAGO DE HUARI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,10,10
SANTIAGO DE MACHACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,1,1
SANTIVAÑES,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,9,9
SANTUARIO DE QUILLACAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,5,5
SAPAHAQUI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,1,1
SENA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,19,19
SICA SICA (VILLA AROMA),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,11,11
SICAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,6,6
SIPE SIPE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,61,61
SOPACHUY,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,16,16
SORACACHI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,2,2
SORATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,15,15
SUCRE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,404,404
TACACHI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,2,2
TACACOMA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,7,7
TACOBAMBA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,4,4
TACOPAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,47,47
TAPACARI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,56,56
TARABUCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,28,28
TARACO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,1,1
TARATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,4,4
TARIJA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,250,250
TARVITA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,37,37
TEOPONTE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,8,8
TIAWANACU,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,14,14
TINGUIPAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,33,33
TIPUANI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,8,8
TIQUIPAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,72,72
TIRAQUE (CBBA),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,71,71
TOLATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,3,3
TOLEDO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,3,3
TOMAVE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,13,13
TOMINA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,20,20
TORO TORO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,20,20
TOTORA(CBBA),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,19,19
TOTORA(ORR),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,3,3
TRIGAL,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,1,1
TRINIDAD,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,179,179
TUPIZA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,93,93
TURCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,5,5
UMALA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,1,1
UNCIA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,32,32
URIONDO (A. CONCEPCION),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,31,31
URUBICHA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,16,16
UYUNI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,25,25
VACAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,17,17
VALLEGRANDE,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,15,15
VIACHA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,35,35
VILA VILA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,7,7
VILLA MONTES,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,32,32
VILLA NUEVA (LOMA ALTA),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,1,1
VILLA RIVERO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,8,8
VILLA SERRANO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,31,31
VILLA TUNARI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,66,66
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,12,12
VILLAZON,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,73,73
VINTO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,65,65
VITICHI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,10,10
WALDO BALLIVIAN,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,4,4
WARNES,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,99,99
YACO,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,3,3
YACUIBA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,86,86
YAMPARAEZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,14,14
YANACACHI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,2,2
YAPACANI,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,44,44
YOCALLA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,7,7
YOTALA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,7,7
YUNCHARA,consultas prenatales,mujeres con 4ta consulta  prenatal,2006-10-01,12,12
