municipality,group,variable,month,Nuevas a partir del 5to mes de embarazo,TOTAL
CHALLAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,41,41
CHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,9,9
CHARAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,41,41
CHARAÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,4,4
CHAYANTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,22,22
CHIMORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,43,43
CHOQUE COTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,1,1
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,14,14
CHUMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,10,10
CLIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,21,21
COBIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,21,21
COCHABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,1005,1005
COLCAPIRHUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,43,43
"COLCHA ""K""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,8,8
COLLANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,3,3
COLOMI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,37,37
COLPA BELGICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,2,2
COLQUECHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,49,49
COLQUENCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,7,7
COLQUIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,6,6
COMANCHE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,2,2
COMARAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,15,15
COMBAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,4,4
CONCEPCION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,11,11
COPACABANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,11,11
CORIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,15,15
CORO CORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,3,3
COROICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,31,31
CORQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,10,10
COTAGAITA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,16,16
COTOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,51,51
CUATRO CAÑADAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,17,17
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,4,4
CUEVO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,2,2
CULPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,14,14
CURAHUARA DE CARANGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,6,6
CURVA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,4,4
DESAGUADERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,4,4
EL ALTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,1047,1047
EL CHORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,3,3
EL PUENTE(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,12,12
EL PUENTE(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,7,7
EL TORNO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,56,56
ENTRE RIOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,18,18
ENTRE RIOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,63,63
EUCALIPTUS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,2,2
EUREKA (SANTOS MERCADO),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,3,3
EXALTACION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,2,2
FERNANDEZ ALONSO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,10,10
FILADELFIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,5,5
GENERAL SAAVEDRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,19,19
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,4,4
GUANAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,20,20
GUAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,4,4
GUAYARAMERIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,31,31
GUTIERREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,11,11
HUACARETA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,10,10
HUACHACALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,1,1
HUANUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,42,42
HUARACAJE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,1,1
HUAYLLAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,5,5
ICHOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,7,7
ICLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,11,11
INCAHUASI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,22,22
INQUISIVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,13,13
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,4,4
IXIAMAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,2,2
JESUS DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,5,5
LA ASUNTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,41,41
LA GUARDIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,44,44
LA PAZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,1455,1455
LAGUNILLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,4,4
LAJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,14,14
LAS CARRERAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,3,3
LICOMA PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,2,2
LLALLAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,62,62
LLICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,2,2
LORETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,4,4
LURIBAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,12,12
MACHACAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,4,4
MACHARETI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,2,2
MAGDALENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,7,7
MAIRANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,4,4
MALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,4,4
MAPIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,12,12
MECAPACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,9,9
MINEROS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,11,11
MIZQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,31,31
MOCOMOCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,10,10
MOJINETE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,1,1
MOJOCOYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,4,4
MONTEAGUDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,10,10
MONTERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,252,252
MOROCHATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,52,52
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,2,2
OCURI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,23,23
OKINAWA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,21,21
OMEREQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,3,3
ORURO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,497,497
PADCAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,12,12
PADILLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,10,10
PAILON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,22,22
PALCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,12,12
PALOS BLANCOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,26,26
PAMPA AULLAGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,2,2
PAMPA GRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,9,9
PAPEL PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,9,9
PASORAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,1,1
PATACAMAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,36,36
PAZÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,4,4
PELECHUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,7,7
POCOATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,32,32
POCONA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,17,17
POJO (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,26,26
POOPO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,3,3
PORCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,9,9
POROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,4,4
PORONGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,13,13
PORTACHUELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,32,32
PORVENIR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,11,11
POTOSI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,856,856
PRESTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,11,11
PUCARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,19,19
PUERTO ACOSTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,27,27
PUERTO CARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,18,18
PUERTO GONZALO MORENO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,9,9
PUERTO PEREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,2,2
PUERTO QUIJARRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,21,21
PUERTO RICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,3,3
PUERTO SILES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,1,1
PUERTO SUAREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,23,23
PUERTO VILLARROEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,105,105
PUNA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,35,35
PUNATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,33,33
QUIABAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,5,5
QUILLACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,135,135
QUIME,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,8,8
RAVELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,32,32
REYES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,5,5
RIBERALTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,130,130
ROBORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,8,8
RURRENABAQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,10,10
SABAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,6,6
SACABA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,223,223
SACABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,14,14
SACACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,20,20
SAIPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,4,4
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,8,8
SAMAIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,5,5
SAN AGUSTIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,1,1
SAN ANDRES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,15,15
SAN ANDRES DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,1,1
SAN ANTONIO DE ESMORUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,2,2
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,4,4
SAN BENITO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,8,8
SAN BORJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,54,54
SAN BUENA VENTURA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,19,19
SAN CARLOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,16,16
SAN IGNACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,21,21
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,64,64
SAN JAVIER(BNI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,1,1
SAN JAVIER(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,21,21
SAN JOAQUIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,10,10
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,16,16
SAN JUAN DE YAPACANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,9,9
SAN JULIAN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,33,33
SAN LORENZO(PND),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,7,7
SAN LORENZO(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,3,3
SAN LUCAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,32,32
SAN MATIAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,27,27
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,5,5
SAN PABLO DE LIPEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,3,3
SAN PEDRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,17,17
SAN PEDRO DE BUENA VISTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,50,50
SAN PEDRO DE CURAHUARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,4,4
SAN PEDRO DE TIQUINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,1,1
SAN RAFAEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,4,4
SAN RAMON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,1,1
SAN RAMON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,12,12
SANTA ANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,20,20
SANTA CRUZ DE LA SIERRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,2349,2349
SANTA ROSA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,8,8
SANTA ROSA DEL SARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,15,15
SANTIAGO DE CALLAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,8,8
SANTIAGO DE HUARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,9,9
SANTIAGO DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,1,1
SANTIVAÑES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,5,5
SANTUARIO DE QUILLACAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,6,6
SAPAHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,12,12
SENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,3,3
SICA SICA (VILLA AROMA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,32,32
SIPE SIPE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,41,41
SOPACHUY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,6,6
SORACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,8,8
SORATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,26,26
SUCRE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,286,286
TACACOMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,6,6
TACOBAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,15,15
TACOPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,9,9
TAPACARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,36,36
TARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,19,19
TARACO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,2,2
TARATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,9,9
TARIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,156,156
TARVITA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,13,13
TEOPONTE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,2,2
TIAWANACU,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,10,10
TINGUIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,49,49
TIPUANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,12,12
TIQUIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,47,47
TIRAQUE (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,76,76
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,2,2
TOCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,8,8
TODOS SANTOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,1,1
TOLEDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,4,4
TOMAVE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,10,10
TOMINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,10,10
TORO TORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,11,11
TOTORA(CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,27,27
TOTORA(ORR),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,8,8
TRINIDAD,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,205,205
TUPIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,185,185
TURCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,4,4
UMALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,4,4
UNCIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,44,44
URIONDO (A. CONCEPCION),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,4,4
URUBICHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,12,12
UYUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,43,43
VACAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,12,12
VALLEGRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,8,8
VIACHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,34,34
VILA VILA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,4,4
VILLA MONTES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,18,18
VILLA RIVERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,4,4
VILLA SERRANO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,6,6
VILLA TUNARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,90,90
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,10,10
VILLAZON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,15,15
VINTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,54,54
VITICHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,5,5
WARNES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,59,59
YACO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,6,6
YACUIBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,173,173
YAMPARAEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,7,7
YANACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,3,3
YAPACANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,17,17
YOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,2,2
YOTALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,6,6
YUNCHARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,3,3
ZUDAÑEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-11-01,18,18
ACACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-12-01,3,3
ACHACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-12-01,27,27
ACHOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-12-01,11,11
AIQUILE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-12-01,72,72
ALCALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-12-01,2,2
ANCORAIMES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-12-01,14,14
ANDAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-12-01,6,6
ANTEQUERA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-12-01,1,1
ANZALDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-12-01,2,2
APOLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-12-01,9,9
ARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-12-01,17,17
ARBIETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-12-01,3,3
ARQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-12-01,18,18
ASCENCION DE GUARAYOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-12-01,21,21
ATOCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-12-01,7,7
AUCAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-12-01,4,4
AYATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-12-01,10,10
AYO AYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-12-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-12-01,22,22
AZURDUY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-12-01,5,5
BATALLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-12-01,17,17
BAURES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-12-01,6,6
BELEN DE ANDAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-12-01,1,1
BERMEJO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-12-01,16,16
BETANZOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-12-01,24,24
BOLIVAR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-12-01,2,2
BOLPEBRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-12-01,1,1
BOYUIBE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-12-01,5,5
BUENA VISTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-12-01,9,9
CABEZAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-12-01,14,14
CAIROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-12-01,5,5
"CAIZA ""D""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-12-01,6,6
CAJUATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-12-01,4,4
CALACOTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-12-01,1,1
CALAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-12-01,6,6
CAMARGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-12-01,11,11
CAMIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-12-01,40,40
CAPINOTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-12-01,25,25
CAQUIAVIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-12-01,2,2
CARACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-12-01,15,15
CARANAVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-12-01,43,43
CARANGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-12-01,2,2
CARAPARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-12-01,3,3
CARIPUYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-12-01,14,14
CARMEN RIVERO TORREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-12-01,3,3
