,group,variable,month,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,TOTALES
CHUMA,vih,no de personas con prueba rapida,2019-06-01,3,3,6
CHUQUIHUTA AYLLU JUCUMANI,vih,no de personas con prueba rapida,2019-06-01,2,1,3
CKOCHAS,vih,no de personas con prueba rapida,2019-06-01,0,1,1
CLIZA,vih,no de personas con prueba rapida,2019-06-01,7,11,18
COBIJA,vih,no de personas con prueba rapida,2019-06-01,46,33,79
COCHABAMBA,vih,no de personas con prueba rapida,2019-06-01,593,883,1476
COLCAPIRHUA,vih,no de personas con prueba rapida,2019-06-01,70,76,146
COLOMI,vih,no de personas con prueba rapida,2019-06-01,1,0,1
COLPA BELGICA,vih,no de personas con prueba rapida,2019-06-01,1,1,2
COLQUECHACA,vih,no de personas con prueba rapida,2019-06-01,10,6,16
COLQUIRI,vih,no de personas con prueba rapida,2019-06-01,6,0,6
COMARAPA,vih,no de personas con prueba rapida,2019-06-01,0,3,3
COPACABANA,vih,no de personas con prueba rapida,2019-06-01,1,0,1
CORIPATA,vih,no de personas con prueba rapida,2019-06-01,5,7,12
COROICO,vih,no de personas con prueba rapida,2019-06-01,7,12,19
CORQUE,vih,no de personas con prueba rapida,2019-06-01,9,18,27
COTAGAITA,vih,no de personas con prueba rapida,2019-06-01,8,6,14
COTOCA,vih,no de personas con prueba rapida,2019-06-01,25,27,52
CUATRO CAÑADAS,vih,no de personas con prueba rapida,2019-06-01,3,33,36
CUEVO,vih,no de personas con prueba rapida,2019-06-01,1,1,2
CULPINA,vih,no de personas con prueba rapida,2019-06-01,3,25,28
CURAHUARA DE CARANGAS,vih,no de personas con prueba rapida,2019-06-01,1,1,2
CURVA,vih,no de personas con prueba rapida,2019-06-01,0,6,6
DESAGUADERO,vih,no de personas con prueba rapida,2019-06-01,0,1,1
EL ALTO,vih,no de personas con prueba rapida,2019-06-01,919,1799,2718
EL CHORO,vih,no de personas con prueba rapida,2019-06-01,0,1,1
EL PUENTE(STC),vih,no de personas con prueba rapida,2019-06-01,32,29,61
EL TORNO,vih,no de personas con prueba rapida,2019-06-01,92,369,461
ENTRE RIOS TRJ,vih,no de personas con prueba rapida,2019-06-01,24,48,72
ENTRE RIOS CBBA,vih,no de personas con prueba rapida,2019-06-01,20,160,180
ESCARA,vih,no de personas con prueba rapida,2019-06-01,0,1,1
ESCOMA,vih,no de personas con prueba rapida,2019-06-01,10,14,24
EUCALIPTUS,vih,no de personas con prueba rapida,2019-06-01,2,10,12
FERNANDEZ ALONSO,vih,no de personas con prueba rapida,2019-06-01,56,70,126
GRAL. J.J. PEREZ (CHARAZANI),vih,no de personas con prueba rapida,2019-06-01,1,2,3
GUANAY,vih,no de personas con prueba rapida,2019-06-01,3,0,3
GUAYARAMERIN,vih,no de personas con prueba rapida,2019-06-01,141,289,430
GUTIERREZ,vih,no de personas con prueba rapida,2019-06-01,0,1,1
HUACARETA,vih,no de personas con prueba rapida,2019-06-01,1,1,2
HUACAYA (VILLA DE HUACAYA),vih,no de personas con prueba rapida,2019-06-01,0,2,2
HUANUNI,vih,no de personas con prueba rapida,2019-06-01,50,48,98
HUARINA,vih,no de personas con prueba rapida,2019-06-01,0,2,2
ICLA,vih,no de personas con prueba rapida,2019-06-01,1,12,13
INCAHUASI,vih,no de personas con prueba rapida,2019-06-01,8,37,45
INGAVI (HUMAITA),vih,no de personas con prueba rapida,2019-06-01,9,15,24
IRUPANA (VILLA DE LANZA),vih,no de personas con prueba rapida,2019-06-01,11,7,18
JESUS DE MACHACA,vih,no de personas con prueba rapida,2019-06-01,2,2,4
LA ASUNTA,vih,no de personas con prueba rapida,2019-06-01,15,22,37
LA GUARDIA,vih,no de personas con prueba rapida,2019-06-01,46,241,287
LA PAZ,vih,no de personas con prueba rapida,2019-06-01,1353,1665,3018
LA RIVERA,vih,no de personas con prueba rapida,2019-06-01,1,3,4
LAGUNILLAS,vih,no de personas con prueba rapida,2019-06-01,0,1,1
LAJA,vih,no de personas con prueba rapida,2019-06-01,1,3,4
LAS CARRERAS,vih,no de personas con prueba rapida,2019-06-01,0,2,2
LLALLAGUA,vih,no de personas con prueba rapida,2019-06-01,9,8,17
MACHACAMARCA,vih,no de personas con prueba rapida,2019-06-01,1,5,6
MACHARETI,vih,no de personas con prueba rapida,2019-06-01,7,8,15
MAIRANA,vih,no de personas con prueba rapida,2019-06-01,2,5,7
MAPIRI,vih,no de personas con prueba rapida,2019-06-01,3,1,4
MINEROS,vih,no de personas con prueba rapida,2019-06-01,1,2,3
MIZQUE,vih,no de personas con prueba rapida,2019-06-01,17,28,45
MOJOCOYA,vih,no de personas con prueba rapida,2019-06-01,1,6,7
MONTEAGUDO,vih,no de personas con prueba rapida,2019-06-01,21,76,97
MONTERO,vih,no de personas con prueba rapida,2019-06-01,390,600,990
MOROCHATA,vih,no de personas con prueba rapida,2019-06-01,0,4,4
OCURI,vih,no de personas con prueba rapida,2019-06-01,0,7,7
OKINAWA,vih,no de personas con prueba rapida,2019-06-01,1,10,11
OMEREQUE,vih,no de personas con prueba rapida,2019-06-01,0,5,5
ORURO,vih,no de personas con prueba rapida,2019-06-01,288,567,855
PADCAYA,vih,no de personas con prueba rapida,2019-06-01,0,1,1
PADILLA,vih,no de personas con prueba rapida,2019-06-01,0,11,11
PAILON,vih,no de personas con prueba rapida,2019-06-01,33,61,94
PAMPA GRANDE,vih,no de personas con prueba rapida,2019-06-01,3,5,8
PASORAPA,vih,no de personas con prueba rapida,2019-06-01,2,1,3
PATACAMAYA,vih,no de personas con prueba rapida,2019-06-01,3,6,9
PAZÑA,vih,no de personas con prueba rapida,2019-06-01,94,13,107
PELECHUCO,vih,no de personas con prueba rapida,2019-06-01,2,0,2
POCONA,vih,no de personas con prueba rapida,2019-06-01,71,70,141
POJO (CBBA),vih,no de personas con prueba rapida,2019-06-01,4,3,7
POOPO,vih,no de personas con prueba rapida,2019-06-01,14,25,39
PORCO,vih,no de personas con prueba rapida,2019-06-01,6,80,86
POROMA,vih,no de personas con prueba rapida,2019-06-01,1,1,2
PORONGO,vih,no de personas con prueba rapida,2019-06-01,2,1,3
PORTACHUELO,vih,no de personas con prueba rapida,2019-06-01,6,0,6
PORVENIR,vih,no de personas con prueba rapida,2019-06-01,2,1,3
POTOSI,vih,no de personas con prueba rapida,2019-06-01,12,23,35
PRESTO,vih,no de personas con prueba rapida,2019-06-01,0,2,2
PUERTO GONZALO MORENO,vih,no de personas con prueba rapida,2019-06-01,5,16,21
PUERTO QUIJARRO,vih,no de personas con prueba rapida,2019-06-01,5,1,6
PUERTO RICO,vih,no de personas con prueba rapida,2019-06-01,2,8,10
PUERTO SUAREZ,vih,no de personas con prueba rapida,2019-06-01,1,3,4
PUERTO VILLARROEL,vih,no de personas con prueba rapida,2019-06-01,177,326,503
PUNA,vih,no de personas con prueba rapida,2019-06-01,0,14,14
PUNATA,vih,no de personas con prueba rapida,2019-06-01,41,60,101
QUILLACOLLO,vih,no de personas con prueba rapida,2019-06-01,116,190,306
QUIME,vih,no de personas con prueba rapida,2019-06-01,0,1,1
QUIRUSILLAS,vih,no de personas con prueba rapida,2019-06-01,0,3,3
RAVELO,vih,no de personas con prueba rapida,2019-06-01,1,0,1
RIBERALTA,vih,no de personas con prueba rapida,2019-06-01,191,330,521
ROBORE,vih,no de personas con prueba rapida,2019-06-01,3,1,4
RURRENABAQUE,vih,no de personas con prueba rapida,2019-06-01,28,94,122
SABAYA,vih,no de personas con prueba rapida,2019-06-01,23,32,55
SACABA,vih,no de personas con prueba rapida,2019-06-01,114,248,362
SALINAS DE GARCI MENDOZA,vih,no de personas con prueba rapida,2019-06-01,37,33,70
SAMAIPATA,vih,no de personas con prueba rapida,2019-06-01,13,40,53
SAN BENITO,vih,no de personas con prueba rapida,2019-06-01,7,5,12
SAN BORJA,vih,no de personas con prueba rapida,2019-06-01,30,4,34
SAN BUENA VENTURA,vih,no de personas con prueba rapida,2019-06-01,4,6,10
SAN CARLOS,vih,no de personas con prueba rapida,2019-06-01,35,58,93
SAN IGNACIO,vih,no de personas con prueba rapida,2019-06-01,4,0,4
SAN IGNACIO DE VELASCO,vih,no de personas con prueba rapida,2019-06-01,15,9,24
SAN JAVIER(STC),vih,no de personas con prueba rapida,2019-06-01,6,4,10
SAN JOSE DE CHIQUITOS,vih,no de personas con prueba rapida,2019-06-01,23,141,164
SAN JUAN DE YAPACANI,vih,no de personas con prueba rapida,2019-06-01,1,1,2
SAN JULIAN,vih,no de personas con prueba rapida,2019-06-01,21,66,87
SAN LORENZO(TJA),vih,no de personas con prueba rapida,2019-06-01,30,23,53
SAN LUCAS,vih,no de personas con prueba rapida,2019-06-01,11,38,49
SAN MATIAS,vih,no de personas con prueba rapida,2019-06-01,4,10,14
SAN MIGUEL DE VELASCO,vih,no de personas con prueba rapida,2019-06-01,2,3,5
SAN PEDRO,vih,no de personas con prueba rapida,2019-06-01,111,251,362
SAN PEDRO DE BUENA VISTA,vih,no de personas con prueba rapida,2019-06-01,37,34,71
SAN PEDRO DE QUEMES,vih,no de personas con prueba rapida,2019-06-01,0,3,3
SAN PEDRO DE TIQUINA,vih,no de personas con prueba rapida,2019-06-01,0,4,4
SAN RAMON BENI,vih,no de personas con prueba rapida,2019-06-01,2,3,5
SAN RAMON SCZ,vih,no de personas con prueba rapida,2019-06-01,0,1,1
SANTA ANA,vih,no de personas con prueba rapida,2019-06-01,13,13,26
SANTA CRUZ DE LA SIERRA,vih,no de personas con prueba rapida,2019-06-01,1121,1847,2968
SANTA ROSA,vih,no de personas con prueba rapida,2019-06-01,4,2,6
SANTA ROSA DEL SARA,vih,no de personas con prueba rapida,2019-06-01,4,8,12
SANTIAGO DE HUARI,vih,no de personas con prueba rapida,2019-06-01,15,9,24
SANTIVAÑES,vih,no de personas con prueba rapida,2019-06-01,2,2,4
SANTUARIO DE QUILLACAS,vih,no de personas con prueba rapida,2019-06-01,0,4,4
SENA,vih,no de personas con prueba rapida,2019-06-01,0,6,6
SHINAOTA,vih,no de personas con prueba rapida,2019-06-01,24,28,52
SICA SICA (VILLA AROMA),vih,no de personas con prueba rapida,2019-06-01,0,1,1
SICAYA,vih,no de personas con prueba rapida,2019-06-01,1,2,3
SIPE SIPE,vih,no de personas con prueba rapida,2019-06-01,16,19,35
SOPACHUY,vih,no de personas con prueba rapida,2019-06-01,5,13,18
SORACACHI,vih,no de personas con prueba rapida,2019-06-01,0,1,1
SORATA,vih,no de personas con prueba rapida,2019-06-01,2,1,3
SUCRE,vih,no de personas con prueba rapida,2019-06-01,671,370,1041
TACACOMA,vih,no de personas con prueba rapida,2019-06-01,6,4,10
TACOPAYA,vih,no de personas con prueba rapida,2019-06-01,5,10,15
TAPACARI,vih,no de personas con prueba rapida,2019-06-01,7,14,21
TARABUCO,vih,no de personas con prueba rapida,2019-06-01,41,149,190
TARACO,vih,no de personas con prueba rapida,2019-06-01,2,12,14
TARATA,vih,no de personas con prueba rapida,2019-06-01,3,2,5
TARIJA,vih,no de personas con prueba rapida,2019-06-01,87,191,278
TARVITA,vih,no de personas con prueba rapida,2019-06-01,1,20,21
TEOPONTE,vih,no de personas con prueba rapida,2019-06-01,2,2,4
TIAHUANACU,vih,no de personas con prueba rapida,2019-06-01,0,2,2
TIPUANI,vih,no de personas con prueba rapida,2019-06-01,3,2,5
TIQUIPAYA,vih,no de personas con prueba rapida,2019-06-01,4,6,10
TOLATA,vih,no de personas con prueba rapida,2019-06-01,4,5,9
TOLEDO,vih,no de personas con prueba rapida,2019-06-01,4,12,16
TOMINA,vih,no de personas con prueba rapida,2019-06-01,1,2,3
TOTORA(CBBA),vih,no de personas con prueba rapida,2019-06-01,9,28,37
TOTORA(ORR),vih,no de personas con prueba rapida,2019-06-01,2,2,4
TRINIDAD,vih,no de personas con prueba rapida,2019-06-01,222,199,421
TUPIZA,vih,no de personas con prueba rapida,2019-06-01,77,177,254
UNCIA,vih,no de personas con prueba rapida,2019-06-01,4,8,12
URUBICHA,vih,no de personas con prueba rapida,2019-06-01,57,93,150
UYUNI,vih,no de personas con prueba rapida,2019-06-01,1,25,26
VACAS,vih,no de personas con prueba rapida,2019-06-01,2,3,5
VALLEGRANDE,vih,no de personas con prueba rapida,2019-06-01,13,17,30
VIACHA,vih,no de personas con prueba rapida,2019-06-01,35,97,132
VILLA CHARCAS,vih,no de personas con prueba rapida,2019-06-01,5,7,12
VILLA MONTES,vih,no de personas con prueba rapida,2019-06-01,11,18,29
VILLA RIVERO,vih,no de personas con prueba rapida,2019-06-01,5,4,9
VILLA SERRANO,vih,no de personas con prueba rapida,2019-06-01,2,5,7
VILLA TUNARI,vih,no de personas con prueba rapida,2019-06-01,96,69,165
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de personas con prueba rapida,2019-06-01,1,26,27
VILLAZON,vih,no de personas con prueba rapida,2019-06-01,64,83,147
VINTO,vih,no de personas con prueba rapida,2019-06-01,20,55,75
WARNES,vih,no de personas con prueba rapida,2019-06-01,34,58,92
YACUIBA,vih,no de personas con prueba rapida,2019-06-01,32,68,100
YAMPARAEZ,vih,no de personas con prueba rapida,2019-06-01,1,4,5
YAPACANI,vih,no de personas con prueba rapida,2019-06-01,46,106,152
YOTALA,vih,no de personas con prueba rapida,2019-06-01,0,1,1
YUNCHARA,vih,no de personas con prueba rapida,2019-06-01,3,0,3
ZUDAÑEZ,vih,no de personas con prueba rapida,2019-06-01,4,15,19
AIQUILE,vih,no de personas con prueba rapida,2019-07-01,25,21,46
ALTO BENI,vih,no de personas con prueba rapida,2019-07-01,0,2,2
ANTEQUERA,vih,no de personas con prueba rapida,2019-07-01,2,6,8
APOLO,vih,no de personas con prueba rapida,2019-07-01,1,4,5
ARANI,vih,no de personas con prueba rapida,2019-07-01,2,0,2
ARBIETO,vih,no de personas con prueba rapida,2019-07-01,1,7,8
ARQUE,vih,no de personas con prueba rapida,2019-07-01,2,22,24
ASCENCION DE GUARAYOS,vih,no de personas con prueba rapida,2019-07-01,37,115,152
ATOCHA,vih,no de personas con prueba rapida,2019-07-01,1,1,2
AYATA,vih,no de personas con prueba rapida,2019-07-01,1,1,2
AYOPAYA (V. DE INDEPENDENCIA),vih,no de personas con prueba rapida,2019-07-01,2,6,8
AZURDUY,vih,no de personas con prueba rapida,2019-07-01,8,26,34
BELEN DE ANDAMARCA,vih,no de personas con prueba rapida,2019-07-01,2,6,8
BELLA FLOR,vih,no de personas con prueba rapida,2019-07-01,0,1,1
BERMEJO,vih,no de personas con prueba rapida,2019-07-01,24,54,78
BETANZOS,vih,no de personas con prueba rapida,2019-07-01,0,1,1
BOLIVAR,vih,no de personas con prueba rapida,2019-07-01,0,2,2
BOLPEBRA,vih,no de personas con prueba rapida,2019-07-01,1,0,1
BOYUIBE,vih,no de personas con prueba rapida,2019-07-01,1,2,3
BUENA VISTA,vih,no de personas con prueba rapida,2019-07-01,2,1,3
CABEZAS,vih,no de personas con prueba rapida,2019-07-01,20,30,50
"CAIZA ""D""",vih,no de personas con prueba rapida,2019-07-01,1,2,3
CAJUATA,vih,no de personas con prueba rapida,2019-07-01,3,0,3
CALACOTO,vih,no de personas con prueba rapida,2019-07-01,0,5,5
CALAMARCA,vih,no de personas con prueba rapida,2019-07-01,1,3,4
CAMARGO,vih,no de personas con prueba rapida,2019-07-01,7,22,29
CAMATAQUI (C. VILLA ABECIA),vih,no de personas con prueba rapida,2019-07-01,0,7,7
CAMIRI,vih,no de personas con prueba rapida,2019-07-01,18,33,51
CAPINOTA,vih,no de personas con prueba rapida,2019-07-01,11,18,29
CARACOLLO,vih,no de personas con prueba rapida,2019-07-01,22,14,36
CARANAVI,vih,no de personas con prueba rapida,2019-07-01,64,32,96
CARMEN RIVERO TORREZ,vih,no de personas con prueba rapida,2019-07-01,19,9,28
CHALLAPATA,vih,no de personas con prueba rapida,2019-07-01,11,64,75
CHAQUI,vih,no de personas con prueba rapida,2019-07-01,0,1,1
CHARAGUA,vih,no de personas con prueba rapida,2019-07-01,18,17,35
CHARAÑA,vih,no de personas con prueba rapida,2019-07-01,1,2,3
CHAYANTA,vih,no de personas con prueba rapida,2019-07-01,1,0,1
CHIMORE,vih,no de personas con prueba rapida,2019-07-01,40,39,79
CHUMA,vih,no de personas con prueba rapida,2019-07-01,3,4,7
CKOCHAS,vih,no de personas con prueba rapida,2019-07-01,0,5,5
CLIZA,vih,no de personas con prueba rapida,2019-07-01,18,0,18
COBIJA,vih,no de personas con prueba rapida,2019-07-01,84,75,159
COCHABAMBA,vih,no de personas con prueba rapida,2019-07-01,1678,1578,3256
COIPASA,vih,no de personas con prueba rapida,2019-07-01,0,3,3
COLCAPIRHUA,vih,no de personas con prueba rapida,2019-07-01,57,95,152
COLOMI,vih,no de personas con prueba rapida,2019-07-01,1,4,5
COLPA BELGICA,vih,no de personas con prueba rapida,2019-07-01,0,3,3
COLQUECHACA,vih,no de personas con prueba rapida,2019-07-01,1,0,1
COLQUENCHA,vih,no de personas con prueba rapida,2019-07-01,0,6,6
COMARAPA,vih,no de personas con prueba rapida,2019-07-01,14,8,22
CONCEPCION,vih,no de personas con prueba rapida,2019-07-01,5,2,7
COPACABANA,vih,no de personas con prueba rapida,2019-07-01,3,1,4
CORIPATA,vih,no de personas con prueba rapida,2019-07-01,6,6,12
COROICO,vih,no de personas con prueba rapida,2019-07-01,14,13,27
CORQUE,vih,no de personas con prueba rapida,2019-07-01,6,23,29
COTAGAITA,vih,no de personas con prueba rapida,2019-07-01,0,4,4
COTOCA,vih,no de personas con prueba rapida,2019-07-01,27,23,50
CUATRO CAÑADAS,vih,no de personas con prueba rapida,2019-07-01,25,67,92
CULPINA,vih,no de personas con prueba rapida,2019-07-01,4,19,23
CURVA,vih,no de personas con prueba rapida,2019-07-01,0,2,2
EL ALTO,vih,no de personas con prueba rapida,2019-07-01,928,1792,2720
EL PUENTE(STC),vih,no de personas con prueba rapida,2019-07-01,22,25,47
EL TORNO,vih,no de personas con prueba rapida,2019-07-01,52,139,191
ENTRE RIOS TRJ,vih,no de personas con prueba rapida,2019-07-01,6,3,9
ENTRE RIOS CBBA,vih,no de personas con prueba rapida,2019-07-01,13,170,183
ESCARA,vih,no de personas con prueba rapida,2019-07-01,0,8,8
ESCOMA,vih,no de personas con prueba rapida,2019-07-01,0,1,1
ESMERALDA,vih,no de personas con prueba rapida,2019-07-01,12,11,23
EUCALIPTUS,vih,no de personas con prueba rapida,2019-07-01,3,5,8
FERNANDEZ ALONSO,vih,no de personas con prueba rapida,2019-07-01,18,27,45
FILADELFIA,vih,no de personas con prueba rapida,2019-07-01,1,1,2
GENERAL SAAVEDRA,vih,no de personas con prueba rapida,2019-07-01,1,1,2
GRAL. J.J. PEREZ (CHARAZANI),vih,no de personas con prueba rapida,2019-07-01,1,1,2
GUANAY,vih,no de personas con prueba rapida,2019-07-01,4,2,6
GUAYARAMERIN,vih,no de personas con prueba rapida,2019-07-01,4,4,8
HUACARETA,vih,no de personas con prueba rapida,2019-07-01,1,4,5
HUACHACALLA,vih,no de personas con prueba rapida,2019-07-01,2,3,5
HUANUNI,vih,no de personas con prueba rapida,2019-07-01,47,93,140
HUARINA,vih,no de personas con prueba rapida,2019-07-01,3,2,5
HUAYLLAMARCA,vih,no de personas con prueba rapida,2019-07-01,2,2,4
ICLA,vih,no de personas con prueba rapida,2019-07-01,0,6,6
INCAHUASI,vih,no de personas con prueba rapida,2019-07-01,2,17,19
IRUPANA (VILLA DE LANZA),vih,no de personas con prueba rapida,2019-07-01,2,1,3
JESUS DE MACHACA,vih,no de personas con prueba rapida,2019-07-01,3,7,10
LA ASUNTA,vih,no de personas con prueba rapida,2019-07-01,3,0,3
LA GUARDIA,vih,no de personas con prueba rapida,2019-07-01,43,105,148
LA PAZ,vih,no de personas con prueba rapida,2019-07-01,1553,1693,3246
LAJA,vih,no de personas con prueba rapida,2019-07-01,4,10,14
LLALLAGUA,vih,no de personas con prueba rapida,2019-07-01,13,18,31
MACHACAMARCA,vih,no de personas con prueba rapida,2019-07-01,2,5,7
MACHARETI,vih,no de personas con prueba rapida,2019-07-01,2,4,6
MAIRANA,vih,no de personas con prueba rapida,2019-07-01,2,14,16
MAPIRI,vih,no de personas con prueba rapida,2019-07-01,2,3,5
MINEROS,vih,no de personas con prueba rapida,2019-07-01,1,5,6
MIZQUE,vih,no de personas con prueba rapida,2019-07-01,23,21,44
MOJOCOYA,vih,no de personas con prueba rapida,2019-07-01,0,4,4
MONTEAGUDO,vih,no de personas con prueba rapida,2019-07-01,20,78,98
MONTERO,vih,no de personas con prueba rapida,2019-07-01,381,504,885
OCURI,vih,no de personas con prueba rapida,2019-07-01,3,12,15
OKINAWA,vih,no de personas con prueba rapida,2019-07-01,1,3,4
OMEREQUE,vih,no de personas con prueba rapida,2019-07-01,10,10,20
ORURO,vih,no de personas con prueba rapida,2019-07-01,308,1055,1363
PADILLA,vih,no de personas con prueba rapida,2019-07-01,10,9,19
PAILON,vih,no de personas con prueba rapida,2019-07-01,89,110,199
PALCA,vih,no de personas con prueba rapida,2019-07-01,1,0,1
PALOS BLANCOS,vih,no de personas con prueba rapida,2019-07-01,1,0,1
PAMPA AULLAGAS,vih,no de personas con prueba rapida,2019-07-01,3,3,6
PAMPA GRANDE,vih,no de personas con prueba rapida,2019-07-01,3,2,5
PASORAPA,vih,no de personas con prueba rapida,2019-07-01,3,2,5
PATACAMAYA,vih,no de personas con prueba rapida,2019-07-01,20,23,43
PAZÑA,vih,no de personas con prueba rapida,2019-07-01,2,2,4
PELECHUCO,vih,no de personas con prueba rapida,2019-07-01,1,0,1
POCOATA,vih,no de personas con prueba rapida,2019-07-01,2,1,3
POCONA,vih,no de personas con prueba rapida,2019-07-01,0,3,3
POJO (CBBA),vih,no de personas con prueba rapida,2019-07-01,2,3,5
POOPO,vih,no de personas con prueba rapida,2019-07-01,16,52,68
PORCO,vih,no de personas con prueba rapida,2019-07-01,2,2,4
PORONGO,vih,no de personas con prueba rapida,2019-07-01,1,3,4
PORTACHUELO,vih,no de personas con prueba rapida,2019-07-01,9,1,10
PORVENIR,vih,no de personas con prueba rapida,2019-07-01,10,29,39
POTOSI,vih,no de personas con prueba rapida,2019-07-01,17,51,68
PRESTO,vih,no de personas con prueba rapida,2019-07-01,1,1,2
PUERTO GONZALO MORENO,vih,no de personas con prueba rapida,2019-07-01,0,3,3
PUERTO QUIJARRO,vih,no de personas con prueba rapida,2019-07-01,3,5,8
PUERTO RICO,vih,no de personas con prueba rapida,2019-07-01,0,10,10
PUERTO VILLARROEL,vih,no de personas con prueba rapida,2019-07-01,249,355,604
PUNA,vih,no de personas con prueba rapida,2019-07-01,0,6,6
PUNATA,vih,no de personas con prueba rapida,2019-07-01,50,63,113
QUILLACOLLO,vih,no de personas con prueba rapida,2019-07-01,156,251,407
QUIME,vih,no de personas con prueba rapida,2019-07-01,0,1,1
RAVELO,vih,no de personas con prueba rapida,2019-07-01,0,1,1
REYES,vih,no de personas con prueba rapida,2019-07-01,2,0,2
RIBERALTA,vih,no de personas con prueba rapida,2019-07-01,259,240,499
ROBORE,vih,no de personas con prueba rapida,2019-07-01,3,7,10
RURRENABAQUE,vih,no de personas con prueba rapida,2019-07-01,17,24,41
SABAYA,vih,no de personas con prueba rapida,2019-07-01,7,31,38
SACABA,vih,no de personas con prueba rapida,2019-07-01,108,517,625
SACACA,vih,no de personas con prueba rapida,2019-07-01,0,3,3
SAIPINA,vih,no de personas con prueba rapida,2019-07-01,1,0,1
SALINAS DE GARCI MENDOZA,vih,no de personas con prueba rapida,2019-07-01,31,27,58
SAMAIPATA,vih,no de personas con prueba rapida,2019-07-01,5,8,13
SAN ANTONIO DE LOMERIO,vih,no de personas con prueba rapida,2019-07-01,1,0,1
SAN BENITO,vih,no de personas con prueba rapida,2019-07-01,1,2,3
SAN BORJA,vih,no de personas con prueba rapida,2019-07-01,37,25,62
SAN BUENA VENTURA,vih,no de personas con prueba rapida,2019-07-01,5,15,20
SAN CARLOS,vih,no de personas con prueba rapida,2019-07-01,20,37,57
SAN IGNACIO,vih,no de personas con prueba rapida,2019-07-01,6,1,7
SAN IGNACIO DE VELASCO,vih,no de personas con prueba rapida,2019-07-01,16,24,40
SAN JAVIER(STC),vih,no de personas con prueba rapida,2019-07-01,6,4,10
SAN JOSE DE CHIQUITOS,vih,no de personas con prueba rapida,2019-07-01,45,150,195
SAN JUAN DE YAPACANI,vih,no de personas con prueba rapida,2019-07-01,2,2,4
SAN JULIAN,vih,no de personas con prueba rapida,2019-07-01,34,75,109
SAN LORENZO(TJA),vih,no de personas con prueba rapida,2019-07-01,1,0,1
SAN LUCAS,vih,no de personas con prueba rapida,2019-07-01,8,67,75
SAN MATIAS,vih,no de personas con prueba rapida,2019-07-01,1,1,2
SAN MIGUEL DE VELASCO,vih,no de personas con prueba rapida,2019-07-01,5,13,18
SAN PEDRO,vih,no de personas con prueba rapida,2019-07-01,53,137,190
SAN PEDRO DE BUENA VISTA,vih,no de personas con prueba rapida,2019-07-01,3,17,20
SAN PEDRO DE TIQUINA,vih,no de personas con prueba rapida,2019-07-01,1,0,1
SAN RAFAEL,vih,no de personas con prueba rapida,2019-07-01,3,0,3
SAN RAMON BENI,vih,no de personas con prueba rapida,2019-07-01,2,5,7
SAN RAMON SCZ,vih,no de personas con prueba rapida,2019-07-01,0,3,3
SANTA ANA,vih,no de personas con prueba rapida,2019-07-01,16,14,30
SANTA CRUZ DE LA SIERRA,vih,no de personas con prueba rapida,2019-07-01,1847,2358,4205
SANTA ROSA,vih,no de personas con prueba rapida,2019-07-01,8,2,10
SANTA ROSA DEL SARA,vih,no de personas con prueba rapida,2019-07-01,5,7,12
SANTIAGO DE HUARI,vih,no de personas con prueba rapida,2019-07-01,5,19,24
SANTIVAÑES,vih,no de personas con prueba rapida,2019-07-01,2,2,4
SANTUARIO DE QUILLACAS,vih,no de personas con prueba rapida,2019-07-01,2,1,3
SENA,vih,no de personas con prueba rapida,2019-07-01,3,4,7
SHINAOTA,vih,no de personas con prueba rapida,2019-07-01,25,21,46
SICA SICA (VILLA AROMA),vih,no de personas con prueba rapida,2019-07-01,2,3,5
SICAYA,vih,no de personas con prueba rapida,2019-07-01,0,6,6
SIPE SIPE,vih,no de personas con prueba rapida,2019-07-01,9,12,21
SOPACHUY,vih,no de personas con prueba rapida,2019-07-01,4,22,26
SORATA,vih,no de personas con prueba rapida,2019-07-01,4,1,5
SUCRE,vih,no de personas con prueba rapida,2019-07-01,611,244,855
TACACOMA,vih,no de personas con prueba rapida,2019-07-01,1,4,5
TACOBAMBA,vih,no de personas con prueba rapida,2019-07-01,1,0,1
TACOPAYA,vih,no de personas con prueba rapida,2019-07-01,10,7,17
TAPACARI,vih,no de personas con prueba rapida,2019-07-01,37,35,72
TARABUCO,vih,no de personas con prueba rapida,2019-07-01,12,90,102
TARATA,vih,no de personas con prueba rapida,2019-07-01,0,2,2
TARIJA,vih,no de personas con prueba rapida,2019-07-01,59,42,101
TARVITA,vih,no de personas con prueba rapida,2019-07-01,4,15,19
TEOPONTE,vih,no de personas con prueba rapida,2019-07-01,1,3,4
TIAHUANACU,vih,no de personas con prueba rapida,2019-07-01,0,7,7
TIPUANI,vih,no de personas con prueba rapida,2019-07-01,1,3,4
TIQUIPAYA,vih,no de personas con prueba rapida,2019-07-01,2,7,9
TOCO,vih,no de personas con prueba rapida,2019-07-01,1,0,1
TOLATA,vih,no de personas con prueba rapida,2019-07-01,8,13,21
TOLEDO,vih,no de personas con prueba rapida,2019-07-01,5,9,14
TOMINA,vih,no de personas con prueba rapida,2019-07-01,3,2,5
TOTORA(CBBA),vih,no de personas con prueba rapida,2019-07-01,14,33,47
