,group,variable,month,MEDIDAS PREVENTIVAS MENORES DE 5 AÑOS,MEDIDAS PREVENTIVAS MENORES DE 5 AÑOS,MEDIDAS PREVENTIVAS 5 A 13 AÑOS,MEDIDAS PREVENTIVAS 5 A 13 AÑOS,MEDIDAS PREVENTIVAS 14 A 19 AÑOS,MEDIDAS PREVENTIVAS 14 A 19 AÑOS,MEDIDAS PREVENTIVAS 20 A 59 AÑOS,MEDIDAS PREVENTIVAS 20 A 59 AÑOS,MEDIDAS PREVENTIVAS 60 AÑOS Y MAS,MEDIDAS PREVENTIVAS 60 AÑOS Y MAS,MEDIDAS PREVENTIVAS EMB,MEDIDAS PREVENTIVAS EMB,MEDIDAS PREVENTIVAS POST,MEDIDAS PREVENTIVAS POST,TOTALES
ACACIO,atencion odontologica,medidas preventivas,2020-11-01,0,0,21,24,13,16,0,1,0,0,0,0,0,0,75
ACHACACHI,atencion odontologica,medidas preventivas,2020-11-01,22,18,30,20,10,13,1,14,2,3,0,0,0,0,133
ACHOCALLA,atencion odontologica,medidas preventivas,2020-11-01,68,57,149,149,24,13,2,28,5,5,0,0,0,0,500
AIQUILE,atencion odontologica,medidas preventivas,2020-11-01,22,20,91,171,87,80,43,138,66,17,0,0,0,0,735
ALALAY,atencion odontologica,medidas preventivas,2020-11-01,0,0,0,2,0,9,0,4,0,2,0,0,0,0,17
ALCALA,atencion odontologica,medidas preventivas,2020-11-01,13,10,1,0,1,1,0,3,0,0,0,0,0,0,29
ALTO BENI,atencion odontologica,medidas preventivas,2020-11-01,12,26,19,28,4,10,16,17,6,2,0,0,0,0,140
ANCORAIMES,atencion odontologica,medidas preventivas,2020-11-01,2,1,2,0,0,1,0,3,1,0,0,0,0,0,10
ANDAMARCA,atencion odontologica,medidas preventivas,2020-11-01,10,32,23,18,2,0,2,5,0,0,0,0,0,0,92
ANTEQUERA,atencion odontologica,medidas preventivas,2020-11-01,5,1,18,44,7,28,3,7,1,5,0,0,0,0,119
ANZALDO,atencion odontologica,medidas preventivas,2020-11-01,2,1,3,8,1,4,5,9,2,6,0,0,0,0,41
APOLO,atencion odontologica,medidas preventivas,2020-11-01,2,16,17,12,0,13,0,2,0,0,0,0,0,0,62
ARAMPAMPA,atencion odontologica,medidas preventivas,2020-11-01,4,1,9,7,0,0,3,4,0,2,0,0,0,0,30
ARANI,atencion odontologica,medidas preventivas,2020-11-01,7,5,33,43,6,16,8,18,0,3,0,0,0,0,139
ARBIETO,atencion odontologica,medidas preventivas,2020-11-01,27,46,57,57,8,39,11,29,4,1,0,0,0,0,279
ARQUE,atencion odontologica,medidas preventivas,2020-11-01,16,28,10,20,5,1,5,20,3,1,0,0,0,0,109
ASCENCION DE GUARAYOS,atencion odontologica,medidas preventivas,2020-11-01,23,19,6,5,4,6,5,7,3,4,0,0,0,0,82
ATOCHA,atencion odontologica,medidas preventivas,2020-11-01,8,3,19,35,7,29,31,44,8,5,0,0,0,0,189
AUCAPATA,atencion odontologica,medidas preventivas,2020-11-01,2,1,3,2,1,6,11,10,1,0,0,0,0,0,37
AYATA,atencion odontologica,medidas preventivas,2020-11-01,17,2,3,3,0,0,0,0,0,0,0,0,0,0,25
AYO AYO,atencion odontologica,medidas preventivas,2020-11-01,4,6,0,0,0,0,0,1,0,0,0,0,0,0,11
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,medidas preventivas,2020-11-01,42,38,66,81,9,43,73,112,7,7,0,0,0,0,478
AZURDUY,atencion odontologica,medidas preventivas,2020-11-01,0,7,0,1,0,0,0,4,0,0,0,0,0,0,12
BATALLAS,atencion odontologica,medidas preventivas,2020-11-01,6,1,0,0,0,0,0,0,0,0,0,0,0,0,7
BAURES,atencion odontologica,medidas preventivas,2020-11-01,0,0,0,0,3,0,3,2,1,0,0,0,0,0,9
BELEN DE ANDAMARCA,atencion odontologica,medidas preventivas,2020-11-01,14,7,10,0,0,2,2,12,3,2,0,0,0,0,52
BELEN DE URMIRI,atencion odontologica,medidas preventivas,2020-11-01,0,4,0,2,0,1,4,5,1,1,0,0,0,0,18
BELLA FLOR,atencion odontologica,medidas preventivas,2020-11-01,0,2,8,7,0,4,0,1,0,0,0,0,0,0,22
BERMEJO,atencion odontologica,medidas preventivas,2020-11-01,0,4,7,11,3,11,14,32,1,3,0,0,0,0,86
BETANZOS,atencion odontologica,medidas preventivas,2020-11-01,29,32,9,5,0,3,0,18,3,2,0,0,0,0,101
BOLIVAR,atencion odontologica,medidas preventivas,2020-11-01,0,0,3,8,3,4,5,9,1,1,0,0,0,0,34
BOLPEBRA,atencion odontologica,medidas preventivas,2020-11-01,1,1,3,1,1,1,0,0,0,0,0,0,0,0,8
BOYUIBE,atencion odontologica,medidas preventivas,2020-11-01,0,1,0,2,0,0,0,0,0,0,0,0,0,0,3
BUENA VISTA,atencion odontologica,medidas preventivas,2020-11-01,3,1,3,3,0,1,0,3,0,0,0,0,0,0,14
CABEZAS,atencion odontologica,medidas preventivas,2020-11-01,28,15,21,20,1,6,3,11,0,0,0,0,0,0,105
CAIROMA,atencion odontologica,medidas preventivas,2020-11-01,5,10,25,16,4,2,0,5,0,0,0,0,0,0,67
"CAIZA ""D""",atencion odontologica,medidas preventivas,2020-11-01,3,3,1,1,0,2,0,2,0,1,0,0,0,0,13
CAJUATA,atencion odontologica,medidas preventivas,2020-11-01,0,1,0,1,0,4,0,6,0,0,0,0,0,0,12
CALACOTO,atencion odontologica,medidas preventivas,2020-11-01,4,8,0,0,0,0,0,0,0,0,0,0,0,0,12
CALAMARCA,atencion odontologica,medidas preventivas,2020-11-01,5,4,6,3,0,5,0,4,0,0,0,0,0,0,27
CAMARGO,atencion odontologica,medidas preventivas,2020-11-01,3,1,3,8,1,3,0,1,0,0,0,0,0,0,20
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,medidas preventivas,2020-11-01,0,0,0,1,1,4,2,0,0,0,0,0,0,0,8
CAMIRI,atencion odontologica,medidas preventivas,2020-11-01,62,65,34,24,1,2,11,26,14,1,0,0,0,0,240
CAPINOTA,atencion odontologica,medidas preventivas,2020-11-01,35,33,73,71,72,64,67,131,28,7,0,0,0,0,581
CAQUIAVIRI,atencion odontologica,medidas preventivas,2020-11-01,2,1,0,0,0,0,0,1,0,0,0,0,0,0,4
CARACOLLO,atencion odontologica,medidas preventivas,2020-11-01,6,17,13,16,2,13,10,17,2,1,0,0,0,0,97
CARANAVI,atencion odontologica,medidas preventivas,2020-11-01,22,15,7,3,1,7,3,9,0,0,0,0,0,0,67
CARANGAS,atencion odontologica,medidas preventivas,2020-11-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CARAPARI,atencion odontologica,medidas preventivas,2020-11-01,2,2,18,5,2,9,9,13,2,0,0,0,0,0,62
CARIPUYO,atencion odontologica,medidas preventivas,2020-11-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
CARMEN RIVERO TORREZ,atencion odontologica,medidas preventivas,2020-11-01,1,0,5,4,6,0,0,0,0,0,0,0,0,0,16
CATACORA,atencion odontologica,medidas preventivas,2020-11-01,1,0,0,0,0,0,2,0,0,0,0,0,0,0,3
CHACARILLA,atencion odontologica,medidas preventivas,2020-11-01,3,1,0,0,0,0,0,2,0,0,0,0,0,0,6
CHALLAPATA,atencion odontologica,medidas preventivas,2020-11-01,31,52,47,49,29,18,3,8,2,0,0,0,0,0,239
CHAQUI,atencion odontologica,medidas preventivas,2020-11-01,15,11,7,5,3,3,0,4,0,0,0,0,0,0,48
CHARAGUA,atencion odontologica,medidas preventivas,2020-11-01,72,66,5,5,1,4,4,25,3,5,0,0,0,0,190
CHARAÑA,atencion odontologica,medidas preventivas,2020-11-01,1,1,2,5,0,1,0,1,0,0,0,0,0,0,11
CHAYANTA,atencion odontologica,medidas preventivas,2020-11-01,17,41,6,14,0,1,2,19,0,0,0,0,0,0,100
CHIMORE,atencion odontologica,medidas preventivas,2020-11-01,20,34,12,13,4,16,7,10,2,0,0,0,0,0,118
CHIPAYA,atencion odontologica,medidas preventivas,2020-11-01,2,2,3,9,0,3,0,5,0,0,0,0,0,0,24
CHOQUE COTA,atencion odontologica,medidas preventivas,2020-11-01,2,0,7,4,6,2,6,16,6,6,0,0,0,0,55
CHUA COCANI,atencion odontologica,medidas preventivas,2020-11-01,2,5,5,4,1,3,2,13,2,3,0,0,0,0,40
CHUMA,atencion odontologica,medidas preventivas,2020-11-01,5,2,1,1,3,1,1,6,2,0,0,0,0,0,22
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,medidas preventivas,2020-11-01,1,5,30,24,4,18,11,20,6,8,0,0,0,0,127
CKOCHAS,atencion odontologica,medidas preventivas,2020-11-01,24,10,2,11,1,8,7,25,0,0,0,0,0,0,88
CLIZA,atencion odontologica,medidas preventivas,2020-11-01,4,17,36,47,6,14,4,9,1,1,0,0,0,0,139
COBIJA,atencion odontologica,medidas preventivas,2020-11-01,103,105,103,92,24,44,32,119,8,5,0,0,0,0,635
COCAPATA,atencion odontologica,medidas preventivas,2020-11-01,19,13,7,2,0,0,0,1,0,0,0,0,0,0,42
COCHABAMBA,atencion odontologica,medidas preventivas,2020-11-01,598,692,1402,1666,693,896,1624,2705,805,568,0,0,0,0,11649
COIPASA,atencion odontologica,medidas preventivas,2020-11-01,0,0,0,1,0,1,0,1,0,3,0,0,0,0,6
COLCAPIRHUA,atencion odontologica,medidas preventivas,2020-11-01,58,32,37,42,6,16,17,51,7,1,0,0,0,0,267
"COLCHA ""K""",atencion odontologica,medidas preventivas,2020-11-01,1,3,4,10,1,5,3,6,1,1,0,0,0,0,35
COLLANA,atencion odontologica,medidas preventivas,2020-11-01,1,1,3,2,0,3,3,5,1,0,0,0,0,0,19
COLOMI,atencion odontologica,medidas preventivas,2020-11-01,24,12,40,24,5,26,12,21,8,10,0,0,0,0,182
COLPA BELGICA,atencion odontologica,medidas preventivas,2020-11-01,2,5,16,7,0,4,2,10,0,0,0,0,0,0,46
COLQUECHACA,atencion odontologica,medidas preventivas,2020-11-01,25,22,81,119,16,71,31,76,12,15,0,0,0,0,468
COLQUENCHA,atencion odontologica,medidas preventivas,2020-11-01,9,20,20,11,3,15,1,26,5,2,0,0,0,0,112
COLQUIRI,atencion odontologica,medidas preventivas,2020-11-01,10,14,12,24,2,3,7,17,3,1,0,0,0,0,93
COMANCHE,atencion odontologica,medidas preventivas,2020-11-01,0,3,0,1,0,3,0,0,0,0,0,0,0,0,7
COMARAPA,atencion odontologica,medidas preventivas,2020-11-01,1,0,1,4,0,1,2,5,0,3,0,0,0,0,17
COPACABANA,atencion odontologica,medidas preventivas,2020-11-01,3,8,1,2,0,0,1,0,0,0,0,0,0,0,15
CORIPATA,atencion odontologica,medidas preventivas,2020-11-01,8,10,3,3,0,2,0,0,0,0,0,0,0,0,26
CORO CORO,atencion odontologica,medidas preventivas,2020-11-01,3,3,7,15,5,8,6,2,1,0,0,0,0,0,50
COROICO,atencion odontologica,medidas preventivas,2020-11-01,5,5,14,22,9,6,0,1,0,0,0,0,0,0,62
CORQUE,atencion odontologica,medidas preventivas,2020-11-01,3,3,3,18,0,3,2,6,1,3,0,0,0,0,42
COTAGAITA,atencion odontologica,medidas preventivas,2020-11-01,41,15,12,15,2,8,4,8,12,13,0,0,0,0,130
COTOCA,atencion odontologica,medidas preventivas,2020-11-01,8,16,5,3,2,4,5,13,2,0,0,0,0,0,58
CRUZ DE MACHACAMARCA,atencion odontologica,medidas preventivas,2020-11-01,0,0,2,2,0,0,1,0,1,0,0,0,0,0,6
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,medidas preventivas,2020-11-01,6,13,15,38,4,8,6,8,0,3,0,0,0,0,101
CUEVO,atencion odontologica,medidas preventivas,2020-11-01,3,5,1,0,1,2,0,5,0,0,0,0,0,0,17
CULPINA,atencion odontologica,medidas preventivas,2020-11-01,22,44,5,6,5,5,5,17,0,0,0,0,0,0,109
CURAHUARA DE CARANGAS,atencion odontologica,medidas preventivas,2020-11-01,4,2,6,2,0,1,0,4,0,0,0,0,0,0,19
CURVA,atencion odontologica,medidas preventivas,2020-11-01,4,7,1,3,1,2,2,5,1,0,0,0,0,0,26
DESAGUADERO,atencion odontologica,medidas preventivas,2020-11-01,1,4,5,9,2,6,1,6,0,0,0,0,0,0,34
EL ALTO,atencion odontologica,medidas preventivas,2020-11-01,463,525,806,801,247,364,219,611,67,27,0,0,0,0,4130
EL CHORO,atencion odontologica,medidas preventivas,2020-11-01,0,3,12,4,1,3,3,15,1,4,0,0,0,0,46
EL PUENTE(STC),atencion odontologica,medidas preventivas,2020-11-01,18,20,15,17,2,4,0,26,0,0,0,0,0,0,102
EL PUENTE(TJA),atencion odontologica,medidas preventivas,2020-11-01,5,1,3,4,7,4,2,2,0,0,0,0,0,0,28
EL TORNO,atencion odontologica,medidas preventivas,2020-11-01,249,265,8,4,2,3,7,13,0,1,0,0,0,0,552
EL VILLAR,atencion odontologica,medidas preventivas,2020-11-01,5,0,6,10,5,8,0,1,0,0,0,0,0,0,35
ENTRE RIOS TRJ,atencion odontologica,medidas preventivas,2020-11-01,7,4,8,14,1,3,1,6,0,0,0,0,0,0,44
ENTRE RIOS CBBA,atencion odontologica,medidas preventivas,2020-11-01,51,29,47,78,33,35,7,50,5,3,0,0,0,0,338
ESCARA,atencion odontologica,medidas preventivas,2020-11-01,0,8,4,9,0,5,0,1,0,0,0,0,0,0,27
ESCOMA,atencion odontologica,medidas preventivas,2020-11-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
ESMERALDA,atencion odontologica,medidas preventivas,2020-11-01,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3
EUCALIPTUS,atencion odontologica,medidas preventivas,2020-11-01,0,1,6,2,0,2,2,0,0,0,0,0,0,0,13
FILADELFIA,atencion odontologica,medidas preventivas,2020-11-01,34,28,45,49,0,2,2,12,0,0,0,0,0,0,172
GENERAL SAAVEDRA,atencion odontologica,medidas preventivas,2020-11-01,0,0,2,3,2,1,0,3,0,0,0,0,0,0,11
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,medidas preventivas,2020-11-01,12,6,7,12,5,8,7,12,0,0,0,0,0,0,69
GUANAY,atencion odontologica,medidas preventivas,2020-11-01,2,8,7,2,1,4,1,9,0,2,0,0,0,0,36
GUAQUI,atencion odontologica,medidas preventivas,2020-11-01,3,1,1,0,0,0,1,2,1,5,0,0,0,0,14
GUAYARAMERIN,atencion odontologica,medidas preventivas,2020-11-01,5,14,5,6,11,3,9,12,0,3,0,0,0,0,68
GUTIERREZ,atencion odontologica,medidas preventivas,2020-11-01,53,52,4,8,1,2,2,8,11,24,0,0,0,0,165
HUACARETA,atencion odontologica,medidas preventivas,2020-11-01,1,20,1,7,1,3,2,2,0,0,0,0,0,0,37
HUACAYA (VILLA DE HUACAYA),atencion odontologica,medidas preventivas,2020-11-01,3,3,6,13,0,0,1,3,0,0,0,0,0,0,29
HUACHACALLA,atencion odontologica,medidas preventivas,2020-11-01,0,0,14,1,0,0,0,0,0,0,0,0,0,0,15
HUANUNI,atencion odontologica,medidas preventivas,2020-11-01,21,27,101,98,29,31,21,73,1,8,0,0,0,0,410
HUARACAJE,atencion odontologica,medidas preventivas,2020-11-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUATAJATA,atencion odontologica,medidas preventivas,2020-11-01,2,0,8,6,1,4,0,4,1,0,0,0,0,0,26
HUAYLLAMARCA,atencion odontologica,medidas preventivas,2020-11-01,11,5,9,19,5,6,1,5,2,2,0,0,0,0,65
HUMANATA,atencion odontologica,medidas preventivas,2020-11-01,4,4,28,14,10,17,35,44,15,16,0,0,0,0,187
ICHOCA,atencion odontologica,medidas preventivas,2020-11-01,1,1,4,5,0,5,2,2,2,1,0,0,0,0,23
ICLA,atencion odontologica,medidas preventivas,2020-11-01,32,33,2,1,2,1,0,10,1,1,0,0,0,0,83
INCAHUASI,atencion odontologica,medidas preventivas,2020-11-01,0,0,13,20,2,0,0,7,0,1,0,0,0,0,43
INQUISIVI,atencion odontologica,medidas preventivas,2020-11-01,6,8,3,1,0,0,0,0,0,0,0,0,0,0,18
IRUPANA (VILLA DE LANZA),atencion odontologica,medidas preventivas,2020-11-01,26,44,13,31,0,3,1,19,0,0,0,0,0,0,137
IXIAMAS,atencion odontologica,medidas preventivas,2020-11-01,0,0,2,3,0,2,0,5,2,0,0,0,0,0,14
JESUS DE MACHACA,atencion odontologica,medidas preventivas,2020-11-01,21,21,23,19,24,27,20,31,14,7,0,0,0,0,207
LA ASUNTA,atencion odontologica,medidas preventivas,2020-11-01,11,19,30,22,7,11,15,25,1,0,0,0,0,0,141
LA GUARDIA,atencion odontologica,medidas preventivas,2020-11-01,54,47,2,10,0,3,4,21,7,10,0,0,0,0,158
LA PAZ,atencion odontologica,medidas preventivas,2020-11-01,790,763,1214,1208,431,559,1204,1368,318,286,0,0,0,0,8141
LA RIVERA,atencion odontologica,medidas preventivas,2020-11-01,4,0,0,0,2,0,0,2,0,0,0,0,0,0,8
LAGUNILLAS,atencion odontologica,medidas preventivas,2020-11-01,0,0,2,6,2,0,0,3,0,0,0,0,0,0,13
LAJA,atencion odontologica,medidas preventivas,2020-11-01,6,13,0,0,0,4,0,0,0,0,0,0,0,0,23
LAS CARRERAS,atencion odontologica,medidas preventivas,2020-11-01,0,0,1,6,0,1,0,1,0,0,0,0,0,0,9
LLALLAGUA,atencion odontologica,medidas preventivas,2020-11-01,48,57,27,30,24,33,18,51,23,14,0,0,0,0,325
LLICA,atencion odontologica,medidas preventivas,2020-11-01,2,0,4,3,0,2,2,8,3,1,0,0,0,0,25
LORETO,atencion odontologica,medidas preventivas,2020-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
LURIBAY,atencion odontologica,medidas preventivas,2020-11-01,2,0,0,0,0,0,1,3,0,0,0,0,0,0,6
MACHACAMARCA,atencion odontologica,medidas preventivas,2020-11-01,8,5,11,23,2,1,2,12,0,3,0,0,0,0,67
MACHARETI,atencion odontologica,medidas preventivas,2020-11-01,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
MAGDALENA,atencion odontologica,medidas preventivas,2020-11-01,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4
MAIRANA,atencion odontologica,medidas preventivas,2020-11-01,14,14,23,15,2,8,5,16,0,1,0,0,0,0,98
MALLA,atencion odontologica,medidas preventivas,2020-11-01,0,1,1,2,3,1,3,6,1,0,0,0,0,0,18
MAPIRI,atencion odontologica,medidas preventivas,2020-11-01,5,4,6,8,0,0,0,1,0,0,0,0,0,0,24
MECAPACA,atencion odontologica,medidas preventivas,2020-11-01,4,9,5,0,0,3,3,3,0,0,0,0,0,0,27
MIZQUE,atencion odontologica,medidas preventivas,2020-11-01,8,2,4,7,2,1,1,4,1,0,0,0,0,0,30
MOCOMOCO,atencion odontologica,medidas preventivas,2020-11-01,1,2,2,4,0,3,2,4,0,1,0,0,0,0,19
MOJINETE,atencion odontologica,medidas preventivas,2020-11-01,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3
MOJOCOYA,atencion odontologica,medidas preventivas,2020-11-01,22,7,22,17,6,9,8,29,3,2,0,0,0,0,125
MONTEAGUDO,atencion odontologica,medidas preventivas,2020-11-01,10,9,18,27,16,16,2,11,1,1,0,0,0,0,111
MONTERO,atencion odontologica,medidas preventivas,2020-11-01,4,0,9,7,2,6,10,19,1,1,0,0,0,0,59
MORO MORO,atencion odontologica,medidas preventivas,2020-11-01,0,10,0,1,1,0,0,0,0,0,0,0,0,0,12
MOROCHATA,atencion odontologica,medidas preventivas,2020-11-01,1,1,6,18,9,17,5,12,2,4,0,0,0,0,75
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,medidas preventivas,2020-11-01,3,1,2,3,0,1,0,0,0,0,0,0,0,0,10
NAZACARA DE PACAJES,atencion odontologica,medidas preventivas,2020-11-01,4,4,0,0,0,0,1,1,0,0,0,0,0,0,10
OCURI,atencion odontologica,medidas preventivas,2020-11-01,39,48,47,63,26,40,9,38,78,62,0,0,0,0,450
OKINAWA,atencion odontologica,medidas preventivas,2020-11-01,0,0,0,0,2,1,0,1,0,0,0,0,0,0,4
OMEREQUE,atencion odontologica,medidas preventivas,2020-11-01,0,1,1,0,0,4,1,5,0,0,0,0,0,0,12
ORURO,atencion odontologica,medidas preventivas,2020-11-01,159,197,346,416,126,246,259,476,52,25,0,0,0,0,2302
PADCAYA,atencion odontologica,medidas preventivas,2020-11-01,5,0,0,1,1,4,1,3,0,0,0,0,0,0,15
PADILLA,atencion odontologica,medidas preventivas,2020-11-01,6,2,13,3,0,0,0,4,0,0,0,0,0,0,28
PAILON,atencion odontologica,medidas preventivas,2020-11-01,7,1,0,4,0,3,1,7,1,1,0,0,0,0,25
PALCA,atencion odontologica,medidas preventivas,2020-11-01,22,21,15,20,1,8,0,8,2,1,0,0,0,0,98
PALOS BLANCOS,atencion odontologica,medidas preventivas,2020-11-01,13,14,12,15,3,6,2,9,1,0,0,0,0,0,75
PAMPA GRANDE,atencion odontologica,medidas preventivas,2020-11-01,1,3,1,1,1,3,0,2,1,0,0,0,0,0,13
PAPEL PAMPA,atencion odontologica,medidas preventivas,2020-11-01,1,0,3,11,0,0,0,1,0,0,0,0,0,0,16
PASORAPA,atencion odontologica,medidas preventivas,2020-11-01,0,2,8,11,2,11,8,20,9,4,0,0,0,0,75
PATACAMAYA,atencion odontologica,medidas preventivas,2020-11-01,58,34,21,18,0,0,0,0,0,0,0,0,0,0,131
PAZÑA,atencion odontologica,medidas preventivas,2020-11-01,5,9,16,19,0,7,0,5,1,0,0,0,0,0,62
PELECHUCO,atencion odontologica,medidas preventivas,2020-11-01,34,23,13,11,1,0,1,4,0,0,0,0,0,0,87
POCOATA,atencion odontologica,medidas preventivas,2020-11-01,26,39,16,15,1,25,10,49,7,12,0,0,0,0,200
POCONA,atencion odontologica,medidas preventivas,2020-11-01,9,5,22,12,1,1,2,6,0,2,0,0,0,0,60
POJO (CBBA),atencion odontologica,medidas preventivas,2020-11-01,6,11,7,19,2,13,5,8,0,0,0,0,0,0,71
POOPO,atencion odontologica,medidas preventivas,2020-11-01,4,7,22,31,10,7,3,25,1,2,0,0,0,0,112
PORCO,atencion odontologica,medidas preventivas,2020-11-01,5,5,5,10,1,5,0,26,0,0,0,0,0,0,57
POROMA,atencion odontologica,medidas preventivas,2020-11-01,1,2,6,3,0,0,0,2,0,0,0,0,0,0,14
PORONGO,atencion odontologica,medidas preventivas,2020-11-01,24,10,40,45,13,16,38,67,6,6,0,0,0,0,265
PORTACHUELO,atencion odontologica,medidas preventivas,2020-11-01,5,0,5,1,0,0,0,0,0,0,0,0,0,0,11
PORVENIR,atencion odontologica,medidas preventivas,2020-11-01,2,2,4,6,1,6,4,13,0,0,0,0,0,0,38
POSTRER VALLE,atencion odontologica,medidas preventivas,2020-11-01,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4
POTOSI,atencion odontologica,medidas preventivas,2020-11-01,53,37,77,92,10,33,15,48,1,1,0,0,0,0,367
PRESTO,atencion odontologica,medidas preventivas,2020-11-01,17,15,10,26,20,21,34,77,9,1,0,0,0,0,230
PUCARA,atencion odontologica,medidas preventivas,2020-11-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PUCARANI,atencion odontologica,medidas preventivas,2020-11-01,15,19,12,10,0,5,7,15,1,1,0,0,0,0,85
PUERTO ACOSTA,atencion odontologica,medidas preventivas,2020-11-01,17,5,0,5,1,9,0,5,0,0,0,0,0,0,42
PUERTO CARABUCO,atencion odontologica,medidas preventivas,2020-11-01,7,6,4,6,3,8,3,3,1,1,0,0,0,0,42
PUERTO GONZALO MORENO,atencion odontologica,medidas preventivas,2020-11-01,46,27,8,57,9,8,2,3,0,0,0,0,0,0,160
PUERTO PEREZ,atencion odontologica,medidas preventivas,2020-11-01,2,1,0,3,0,0,0,3,0,0,0,0,0,0,9
PUERTO QUIJARRO,atencion odontologica,medidas preventivas,2020-11-01,2,7,1,0,0,0,0,0,0,1,0,0,0,0,11
PUERTO RICO,atencion odontologica,medidas preventivas,2020-11-01,8,6,11,27,0,7,1,4,1,0,0,0,0,0,65
PUERTO SUAREZ,atencion odontologica,medidas preventivas,2020-11-01,5,3,3,1,0,0,1,1,0,0,0,0,0,0,14
PUERTO VILLARROEL,atencion odontologica,medidas preventivas,2020-11-01,20,29,47,76,17,55,14,25,1,0,0,0,0,0,284
PUNA,atencion odontologica,medidas preventivas,2020-11-01,4,3,1,2,0,6,1,5,0,0,0,0,0,0,22
PUNATA,atencion odontologica,medidas preventivas,2020-11-01,62,8,65,125,65,39,54,143,15,18,0,0,0,0,594
QUIABAYA,atencion odontologica,medidas preventivas,2020-11-01,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4
QUILLACOLLO,atencion odontologica,medidas preventivas,2020-11-01,96,76,250,336,164,247,195,452,116,70,0,0,0,0,2002
QUIME,atencion odontologica,medidas preventivas,2020-11-01,8,18,14,14,0,5,2,2,0,0,0,0,0,0,63
QUIRUSILLAS,atencion odontologica,medidas preventivas,2020-11-01,0,0,0,3,2,0,0,2,0,0,0,0,0,0,7
RAVELO,atencion odontologica,medidas preventivas,2020-11-01,10,11,33,30,11,13,12,42,18,23,0,0,0,0,203
RIBERALTA,atencion odontologica,medidas preventivas,2020-11-01,22,33,13,16,2,11,6,43,0,3,0,0,0,0,149
ROBORE,atencion odontologica,medidas preventivas,2020-11-01,10,2,22,20,14,26,38,70,26,15,0,0,0,0,243
RURRENABAQUE,atencion odontologica,medidas preventivas,2020-11-01,5,2,10,11,8,3,4,12,3,1,0,0,0,0,59
SABAYA,atencion odontologica,medidas preventivas,2020-11-01,4,1,5,4,0,3,2,0,5,0,0,0,0,0,24
SACABA,atencion odontologica,medidas preventivas,2020-11-01,122,128,427,398,126,259,132,351,34,42,0,0,0,0,2019
SACABAMBA,atencion odontologica,medidas preventivas,2020-11-01,1,0,3,2,1,5,3,5,0,2,0,0,0,0,22
SACACA,atencion odontologica,medidas preventivas,2020-11-01,2,0,0,0,0,7,0,2,6,5,0,0,0,0,22
SAIPINA,atencion odontologica,medidas preventivas,2020-11-01,7,8,3,1,1,2,0,7,1,0,0,0,0,0,30
SALINAS DE GARCI MENDOZA,atencion odontologica,medidas preventivas,2020-11-01,9,9,17,17,2,4,4,12,1,2,0,0,0,0,77
SAMAIPATA,atencion odontologica,medidas preventivas,2020-11-01,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3
SAN AGUSTIN,atencion odontologica,medidas preventivas,2020-11-01,1,1,1,3,0,1,0,1,0,0,0,0,0,0,8
SAN ANDRES,atencion odontologica,medidas preventivas,2020-11-01,3,3,2,1,0,0,0,0,0,0,0,0,0,0,9
SAN ANDRES DE MACHACA,atencion odontologica,medidas preventivas,2020-11-01,0,0,3,3,0,2,0,0,1,0,0,0,0,0,9
SAN ANTONIO DE LOMERIO,atencion odontologica,medidas preventivas,2020-11-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
SAN BENITO,atencion odontologica,medidas preventivas,2020-11-01,15,27,29,41,19,52,22,59,7,9,0,0,0,0,280
SAN BORJA,atencion odontologica,medidas preventivas,2020-11-01,9,10,22,20,5,10,1,3,0,0,0,0,0,0,80
SAN BUENA VENTURA,atencion odontologica,medidas preventivas,2020-11-01,0,3,5,3,0,3,0,8,0,0,0,0,0,0,22
SAN CARLOS,atencion odontologica,medidas preventivas,2020-11-01,5,11,3,2,4,2,0,3,0,0,0,0,0,0,30
SAN IGNACIO,atencion odontologica,medidas preventivas,2020-11-01,24,17,48,48,8,13,33,48,6,3,0,0,0,0,248
SAN IGNACIO DE VELASCO,atencion odontologica,medidas preventivas,2020-11-01,2,2,6,10,11,4,1,3,2,0,0,0,0,0,41
