,group,variable,month,RESTAURACIONES MENORES DE 5 AÑOS,RESTAURACIONES MENORES DE 5 AÑOS,RESTAURACIONES 5 A 13 AÑOS,RESTAURACIONES 5 A 13 AÑOS,RESTAURACIONES 14 A 19 AÑOS,RESTAURACIONES 14 A 19 AÑOS,RESTAURACIONES 20 A 59 AÑOS,RESTAURACIONES 20 A 59 AÑOS,RESTAURACIONES 60 AÑOS Y MAS,RESTAURACIONES 60 AÑOS Y MAS,RESTAURACIONES EMB,RESTAURACIONES EMB,RESTAURACIONES POST,RESTAURACIONES POST,TOTALES
NAZACARA DE PACAJES,atencion odontologica,restauraciones,2020-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
OCURI,atencion odontologica,restauraciones,2020-11-01,4,1,3,7,4,27,13,48,3,3,0,0,0,0,113
OKINAWA,atencion odontologica,restauraciones,2020-11-01,0,0,1,3,3,2,1,7,1,0,0,0,0,0,18
OMEREQUE,atencion odontologica,restauraciones,2020-11-01,0,0,0,0,0,8,1,3,1,0,0,0,0,0,13
ORURO,atencion odontologica,restauraciones,2020-11-01,273,301,587,729,272,568,660,1295,156,105,0,0,0,0,4946
PADCAYA,atencion odontologica,restauraciones,2020-11-01,1,0,3,13,8,15,8,41,2,0,0,0,0,0,91
PADILLA,atencion odontologica,restauraciones,2020-11-01,21,14,33,13,10,18,21,70,7,2,0,0,0,0,209
PAILON,atencion odontologica,restauraciones,2020-11-01,15,9,14,21,4,12,5,58,3,3,0,0,0,0,144
PALCA,atencion odontologica,restauraciones,2020-11-01,15,8,28,44,18,20,24,70,7,2,0,0,0,0,236
PALOS BLANCOS,atencion odontologica,restauraciones,2020-11-01,16,4,27,41,11,32,19,37,4,0,0,0,0,0,191
PAMPA GRANDE,atencion odontologica,restauraciones,2020-11-01,3,0,6,5,6,14,6,12,3,0,0,0,0,0,55
PAPEL PAMPA,atencion odontologica,restauraciones,2020-11-01,1,4,1,6,2,13,5,23,9,4,0,0,0,0,68
PASORAPA,atencion odontologica,restauraciones,2020-11-01,1,7,15,15,2,8,30,49,10,2,0,0,0,0,139
PATACAMAYA,atencion odontologica,restauraciones,2020-11-01,9,20,40,67,11,38,9,66,5,0,0,0,0,0,265
PAZÑA,atencion odontologica,restauraciones,2020-11-01,8,3,1,12,4,3,5,24,3,0,0,0,0,0,63
PELECHUCO,atencion odontologica,restauraciones,2020-11-01,29,30,32,30,15,11,24,51,0,6,0,0,0,0,228
POCOATA,atencion odontologica,restauraciones,2020-11-01,13,13,27,37,9,66,22,61,7,8,0,0,0,0,263
POCONA,atencion odontologica,restauraciones,2020-11-01,4,5,44,31,6,26,13,47,8,2,0,0,0,0,186
POJO (CBBA),atencion odontologica,restauraciones,2020-11-01,18,11,32,62,5,83,27,88,3,3,0,0,0,0,332
POOPO,atencion odontologica,restauraciones,2020-11-01,10,12,34,82,26,61,19,95,4,7,0,0,0,0,350
PORCO,atencion odontologica,restauraciones,2020-11-01,1,4,8,7,1,3,1,22,1,0,0,0,0,0,48
POROMA,atencion odontologica,restauraciones,2020-11-01,0,4,6,7,0,8,4,9,0,0,0,0,0,0,38
PORONGO,atencion odontologica,restauraciones,2020-11-01,4,2,20,33,24,34,15,70,4,5,0,0,0,0,211
PORVENIR,atencion odontologica,restauraciones,2020-11-01,0,0,0,9,3,6,7,12,1,0,0,0,0,0,38
POSTRER VALLE,atencion odontologica,restauraciones,2020-11-01,3,4,2,5,4,2,2,14,0,1,0,0,0,0,37
POTOSI,atencion odontologica,restauraciones,2020-11-01,83,62,136,135,49,153,131,405,19,21,0,0,0,0,1194
PRESTO,atencion odontologica,restauraciones,2020-11-01,13,7,7,14,26,41,29,66,5,0,0,0,0,0,208
PUCARA,atencion odontologica,restauraciones,2020-11-01,2,0,0,0,0,18,0,20,0,0,0,0,0,0,40
PUCARANI,atencion odontologica,restauraciones,2020-11-01,15,14,39,42,12,53,22,86,6,8,0,0,0,0,297
PUERTO ACOSTA,atencion odontologica,restauraciones,2020-11-01,0,1,6,10,5,15,14,40,3,3,0,0,0,0,97
PUERTO CARABUCO,atencion odontologica,restauraciones,2020-11-01,3,4,6,11,11,21,11,22,5,4,0,0,0,0,98
PUERTO GONZALO MORENO,atencion odontologica,restauraciones,2020-11-01,6,2,6,13,11,6,3,7,0,0,0,0,0,0,54
PUERTO PEREZ,atencion odontologica,restauraciones,2020-11-01,1,0,4,4,1,4,1,6,2,1,0,0,0,0,24
PUERTO QUIJARRO,atencion odontologica,restauraciones,2020-11-01,0,0,8,1,0,3,5,5,0,6,0,0,0,0,28
PUERTO RICO,atencion odontologica,restauraciones,2020-11-01,0,3,5,14,3,19,16,51,1,0,0,0,0,0,112
PUERTO VILLARROEL,atencion odontologica,restauraciones,2020-11-01,29,26,78,145,44,112,82,217,5,5,0,0,0,0,743
PUNA,atencion odontologica,restauraciones,2020-11-01,1,4,11,20,9,23,20,53,2,4,0,0,0,0,147
PUNATA,atencion odontologica,restauraciones,2020-11-01,41,21,66,92,57,62,44,173,19,15,0,0,0,0,590
QUIABAYA,atencion odontologica,restauraciones,2020-11-01,6,6,2,1,0,7,4,15,0,0,0,0,0,0,41
QUILLACOLLO,atencion odontologica,restauraciones,2020-11-01,92,91,139,258,75,162,191,570,64,47,0,0,0,0,1689
QUIME,atencion odontologica,restauraciones,2020-11-01,15,8,18,65,7,16,78,47,0,0,0,0,0,0,254
QUIRUSILLAS,atencion odontologica,restauraciones,2020-11-01,0,0,0,5,1,0,0,4,0,0,0,0,0,0,10
RAVELO,atencion odontologica,restauraciones,2020-11-01,12,9,35,36,23,43,31,74,3,9,0,0,0,0,275
REYES,atencion odontologica,restauraciones,2020-11-01,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3
RIBERALTA,atencion odontologica,restauraciones,2020-11-01,5,9,12,6,6,8,7,22,0,0,0,0,0,0,75
ROBORE,atencion odontologica,restauraciones,2020-11-01,5,3,9,10,18,19,46,43,28,6,0,0,0,0,187
RURRENABAQUE,atencion odontologica,restauraciones,2020-11-01,2,3,4,30,11,21,17,23,5,2,0,0,0,0,118
SABAYA,atencion odontologica,restauraciones,2020-11-01,7,6,7,31,2,5,12,36,11,9,0,0,0,0,126
SACABA,atencion odontologica,restauraciones,2020-11-01,176,135,369,379,204,387,288,790,45,76,0,0,0,0,2849
SACABAMBA,atencion odontologica,restauraciones,2020-11-01,3,0,4,1,4,9,7,16,0,4,0,0,0,0,48
SACACA,atencion odontologica,restauraciones,2020-11-01,2,3,1,6,0,15,4,25,0,2,0,0,0,0,58
SAIPINA,atencion odontologica,restauraciones,2020-11-01,2,2,4,7,0,4,4,29,2,1,0,0,0,0,55
SALINAS DE GARCI MENDOZA,atencion odontologica,restauraciones,2020-11-01,12,14,22,16,16,30,53,49,19,17,0,0,0,0,248
SAMAIPATA,atencion odontologica,restauraciones,2020-11-01,2,1,1,0,0,1,7,4,0,0,0,0,0,0,16
SAN AGUSTIN,atencion odontologica,restauraciones,2020-11-01,0,0,1,1,0,0,3,2,0,1,0,0,0,0,8
SAN ANDRES,atencion odontologica,restauraciones,2020-11-01,0,1,3,2,0,4,1,3,1,0,0,0,0,0,15
SAN ANDRES DE MACHACA,atencion odontologica,restauraciones,2020-11-01,4,4,2,10,4,16,19,34,14,10,0,0,0,0,117
SAN ANTONIO DE ESMORUCO,atencion odontologica,restauraciones,2020-11-01,0,0,0,1,1,6,2,5,0,0,0,0,0,0,15
SAN BENITO,atencion odontologica,restauraciones,2020-11-01,10,16,21,37,9,29,7,51,5,3,0,0,0,0,188
SAN BORJA,atencion odontologica,restauraciones,2020-11-01,4,11,13,44,7,45,23,70,10,3,0,0,0,0,230
SAN BUENA VENTURA,atencion odontologica,restauraciones,2020-11-01,0,2,11,17,10,25,9,39,2,1,0,0,0,0,116
SAN CARLOS,atencion odontologica,restauraciones,2020-11-01,3,17,5,10,8,17,24,30,5,3,0,0,0,0,122
SAN IGNACIO,atencion odontologica,restauraciones,2020-11-01,2,0,13,4,2,11,4,25,4,0,0,0,0,0,65
SAN IGNACIO DE VELASCO,atencion odontologica,restauraciones,2020-11-01,24,7,18,20,23,19,23,67,16,3,0,0,0,0,220
SAN JAVIER(STC),atencion odontologica,restauraciones,2020-11-01,2,0,1,0,0,1,1,19,2,0,0,0,0,0,26
SAN JOAQUIN,atencion odontologica,restauraciones,2020-11-01,4,3,6,18,11,24,19,47,0,0,0,0,0,0,132
SAN JUAN DE YAPACANI,atencion odontologica,restauraciones,2020-11-01,10,17,37,40,15,25,9,44,12,3,0,0,0,0,212
SAN JULIAN,atencion odontologica,restauraciones,2020-11-01,9,26,19,42,22,29,53,114,21,18,0,0,0,0,353
SAN LORENZO(PND),atencion odontologica,restauraciones,2020-11-01,0,2,1,1,0,0,0,2,0,0,0,0,0,0,6
SAN LORENZO(TJA),atencion odontologica,restauraciones,2020-11-01,1,1,10,16,5,16,10,59,1,1,0,0,0,0,120
SAN LUCAS,atencion odontologica,restauraciones,2020-11-01,16,18,20,26,17,52,30,88,1,0,0,0,0,0,268
SAN MATIAS,atencion odontologica,restauraciones,2020-11-01,6,5,0,1,0,1,0,1,0,0,0,0,0,0,14
SAN MIGUEL DE VELASCO,atencion odontologica,restauraciones,2020-11-01,0,0,12,16,28,18,22,37,0,2,0,0,0,0,135
SAN PABLO DE LIPEZ,atencion odontologica,restauraciones,2020-11-01,0,2,5,9,0,4,3,13,0,2,0,0,0,0,38
SAN PEDRO,atencion odontologica,restauraciones,2020-11-01,4,0,4,7,3,5,15,19,2,6,0,0,0,0,65
SAN PEDRO DE BUENA VISTA,atencion odontologica,restauraciones,2020-11-01,13,11,55,50,12,62,42,174,4,10,0,0,0,0,433
SAN PEDRO DE CURAHUARA,atencion odontologica,restauraciones,2020-11-01,0,4,5,6,5,4,9,2,0,0,0,0,0,0,35
SAN PEDRO DE QUEMES,atencion odontologica,restauraciones,2020-11-01,0,0,2,0,0,3,0,3,1,0,0,0,0,0,9
SAN PEDRO DE TIQUINA,atencion odontologica,restauraciones,2020-11-01,2,0,1,3,0,4,4,13,0,0,0,0,0,0,27
SAN RAFAEL,atencion odontologica,restauraciones,2020-11-01,7,0,3,1,3,10,14,36,0,0,0,0,0,0,74
SAN RAMON BENI,atencion odontologica,restauraciones,2020-11-01,1,3,5,12,8,12,18,16,0,0,0,0,0,0,75
SAN RAMON SCZ,atencion odontologica,restauraciones,2020-11-01,2,0,0,4,1,10,2,9,0,0,0,0,0,0,28
SANTA ANA,atencion odontologica,restauraciones,2020-11-01,0,0,6,5,4,7,1,12,0,0,0,0,0,0,35
SANTA CRUZ DE LA SIERRA,atencion odontologica,restauraciones,2020-11-01,126,120,170,207,95,143,508,567,140,91,0,0,0,0,2167
SANTA ROSA DEL SARA,atencion odontologica,restauraciones,2020-11-01,0,4,23,23,23,19,26,51,3,0,0,0,0,0,172
SANTIAGO DE CALLAPA,atencion odontologica,restauraciones,2020-11-01,6,8,8,10,0,0,3,2,0,0,0,0,0,0,37
SANTIAGO DE HUARI,atencion odontologica,restauraciones,2020-11-01,12,16,67,49,10,20,36,87,14,21,0,0,0,0,332
SANTIAGO DE HUATA,atencion odontologica,restauraciones,2020-11-01,1,7,2,18,4,18,0,8,1,0,0,0,0,0,59
SANTIAGO DE MACHACA,atencion odontologica,restauraciones,2020-11-01,0,0,0,3,0,0,1,4,0,0,0,0,0,0,8
SANTIVAÑES,atencion odontologica,restauraciones,2020-11-01,12,1,30,14,14,26,22,70,3,24,0,0,0,0,216
SANTUARIO DE QUILLACAS,atencion odontologica,restauraciones,2020-11-01,4,6,11,20,27,15,10,28,0,0,0,0,0,0,121
SAPAHAQUI,atencion odontologica,restauraciones,2020-11-01,5,0,4,9,14,24,5,16,1,0,0,0,0,0,78
SENA,atencion odontologica,restauraciones,2020-11-01,0,0,0,8,0,0,0,6,0,0,0,0,0,0,14
SHINAOTA,atencion odontologica,restauraciones,2020-11-01,1,3,1,7,2,2,18,8,1,0,0,0,0,0,43
SICA SICA (VILLA AROMA),atencion odontologica,restauraciones,2020-11-01,1,2,2,7,4,2,7,19,2,0,0,0,0,0,46
SICAYA,atencion odontologica,restauraciones,2020-11-01,2,0,0,2,1,10,2,18,0,0,0,0,0,0,35
SIPE SIPE,atencion odontologica,restauraciones,2020-11-01,16,23,13,18,1,7,7,21,2,3,0,0,0,0,111
SOPACHUY,atencion odontologica,restauraciones,2020-11-01,3,3,4,12,3,14,9,25,0,0,0,0,0,0,73
SORACACHI,atencion odontologica,restauraciones,2020-11-01,13,5,28,38,45,31,27,96,14,9,0,0,0,0,306
SORATA,atencion odontologica,restauraciones,2020-11-01,7,17,32,34,18,82,38,105,10,0,0,0,0,0,343
SUCRE,atencion odontologica,restauraciones,2020-11-01,186,142,428,672,268,476,581,1033,130,74,0,0,0,0,3990
TACACHI,atencion odontologica,restauraciones,2020-11-01,4,6,1,5,0,0,6,8,0,0,0,0,0,0,30
TACACOMA,atencion odontologica,restauraciones,2020-11-01,1,4,3,4,5,10,6,20,0,0,0,0,0,0,53
TACOBAMBA,atencion odontologica,restauraciones,2020-11-01,0,0,0,1,0,6,4,4,0,0,0,0,0,0,15
TACOPAYA,atencion odontologica,restauraciones,2020-11-01,1,2,9,2,4,14,6,24,13,12,0,0,0,0,87
TAHUA,atencion odontologica,restauraciones,2020-11-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TAPACARI,atencion odontologica,restauraciones,2020-11-01,29,16,22,42,24,27,34,74,6,10,0,0,0,0,284
TARABUCO,atencion odontologica,restauraciones,2020-11-01,1,11,11,2,3,11,17,34,2,3,0,0,0,0,95
TARACO,atencion odontologica,restauraciones,2020-11-01,3,0,0,2,7,9,8,30,13,2,0,0,0,0,74
TARATA,atencion odontologica,restauraciones,2020-11-01,1,5,5,6,9,8,5,34,1,11,0,0,0,0,85
TARIJA,atencion odontologica,restauraciones,2020-11-01,29,41,126,145,82,174,238,556,56,33,0,0,0,0,1480
TARVITA,atencion odontologica,restauraciones,2020-11-01,3,0,4,16,12,42,18,55,0,6,0,0,0,0,156
TEOPONTE,atencion odontologica,restauraciones,2020-11-01,20,8,29,37,11,32,23,40,3,2,0,0,0,0,205
TIAHUANACU,atencion odontologica,restauraciones,2020-11-01,0,5,5,9,4,27,6,21,1,0,0,0,0,0,78
TINGUIPAYA,atencion odontologica,restauraciones,2020-11-01,4,7,9,14,11,33,11,33,0,1,0,0,0,0,123
TIPUANI,atencion odontologica,restauraciones,2020-11-01,0,3,1,10,1,17,2,10,6,0,0,0,0,0,50
TIQUIPAYA,atencion odontologica,restauraciones,2020-11-01,22,29,62,35,10,55,21,65,1,4,0,0,0,0,304
TIRAQUE (CBBA),atencion odontologica,restauraciones,2020-11-01,9,3,16,43,28,71,14,63,9,3,0,0,0,0,259
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,restauraciones,2020-11-01,0,3,3,1,2,0,2,6,0,0,0,0,0,0,17
TOCO,atencion odontologica,restauraciones,2020-11-01,0,5,12,2,5,15,1,10,0,1,0,0,0,0,51
TODOS SANTOS,atencion odontologica,restauraciones,2020-11-01,2,0,1,0,1,0,2,7,0,0,0,0,0,0,13
TOLATA,atencion odontologica,restauraciones,2020-11-01,2,5,9,10,0,2,0,7,1,0,0,0,0,0,36
TOLEDO,atencion odontologica,restauraciones,2020-11-01,0,6,24,15,16,7,8,16,6,5,0,0,0,0,103
TOMAVE,atencion odontologica,restauraciones,2020-11-01,6,9,7,19,10,18,14,27,1,1,0,0,0,0,112
TOMINA,atencion odontologica,restauraciones,2020-11-01,3,2,31,19,8,46,29,43,0,2,0,0,0,0,183
TORO TORO,atencion odontologica,restauraciones,2020-11-01,5,3,3,20,9,16,22,87,1,0,0,0,0,0,166
TOTORA(CBBA),atencion odontologica,restauraciones,2020-11-01,9,3,6,9,5,5,6,25,0,0,0,0,0,0,68
TOTORA(ORR),atencion odontologica,restauraciones,2020-11-01,6,7,7,8,7,16,13,37,2,0,0,0,0,0,103
TRIGAL,atencion odontologica,restauraciones,2020-11-01,0,0,6,8,8,6,6,18,2,5,0,0,0,0,59
TRINIDAD,atencion odontologica,restauraciones,2020-11-01,28,33,93,66,14,40,69,145,26,14,0,0,0,0,528
TUPIZA,atencion odontologica,restauraciones,2020-11-01,8,8,21,24,25,15,51,38,18,2,0,0,0,0,210
TURCO,atencion odontologica,restauraciones,2020-11-01,13,2,18,12,3,29,12,42,9,10,0,0,0,0,150
UMALA,atencion odontologica,restauraciones,2020-11-01,2,0,0,0,0,1,0,1,0,0,0,0,0,0,4
UNCIA,atencion odontologica,restauraciones,2020-11-01,19,9,17,42,20,60,43,111,14,9,0,0,0,0,344
URIONDO (A. CONCEPCION),atencion odontologica,restauraciones,2020-11-01,4,7,11,38,13,32,28,79,4,4,0,0,0,0,220
UYUNI,atencion odontologica,restauraciones,2020-11-01,12,10,20,62,13,47,35,81,26,3,0,0,0,0,309
VACAS,atencion odontologica,restauraciones,2020-11-01,10,11,24,56,12,53,23,65,1,4,0,0,0,0,259
VALLEGRANDE,atencion odontologica,restauraciones,2020-11-01,0,3,12,41,19,37,28,51,13,5,0,0,0,0,209
VIACHA,atencion odontologica,restauraciones,2020-11-01,39,71,104,115,43,159,96,195,25,26,0,0,0,0,873
VILA VILA,atencion odontologica,restauraciones,2020-11-01,7,3,8,6,2,8,2,12,0,0,0,0,0,0,48
VILLA CHARCAS,atencion odontologica,restauraciones,2020-11-01,0,0,3,7,2,5,3,4,0,1,0,0,0,0,25
VILLA MONTES,atencion odontologica,restauraciones,2020-11-01,7,9,10,15,11,14,20,31,5,0,0,0,0,0,122
VILLA RIVERO,atencion odontologica,restauraciones,2020-11-01,5,21,8,22,7,16,22,90,1,2,0,0,0,0,194
VILLA SERRANO,atencion odontologica,restauraciones,2020-11-01,0,6,1,7,6,17,11,31,3,0,0,0,0,0,82
VILLA TUNARI,atencion odontologica,restauraciones,2020-11-01,72,54,113,171,58,136,108,273,8,16,0,0,0,0,1009
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,restauraciones,2020-11-01,2,2,7,11,7,16,17,27,0,0,0,0,0,0,89
VILLAZON,atencion odontologica,restauraciones,2020-11-01,3,1,10,26,13,54,30,69,4,15,0,0,0,0,225
VINTO,atencion odontologica,restauraciones,2020-11-01,65,68,133,162,59,150,88,339,7,6,0,0,0,0,1077
VITICHI,atencion odontologica,restauraciones,2020-11-01,1,1,4,5,11,10,12,32,2,1,0,0,0,0,79
WALDO BALLIVIAN,atencion odontologica,restauraciones,2020-11-01,7,0,3,5,5,11,6,11,0,0,0,0,0,0,48
WARNES,atencion odontologica,restauraciones,2020-11-01,7,6,29,21,9,16,42,69,4,6,0,0,0,0,209
YACO,atencion odontologica,restauraciones,2020-11-01,0,2,0,0,1,2,0,10,0,0,0,0,0,0,15
YACUIBA,atencion odontologica,restauraciones,2020-11-01,0,9,14,13,11,10,34,70,23,6,0,0,0,0,190
YAMPARAEZ,atencion odontologica,restauraciones,2020-11-01,4,4,4,4,4,9,2,16,0,0,0,0,0,0,47
YANACACHI,atencion odontologica,restauraciones,2020-11-01,0,4,0,2,0,1,0,0,0,0,0,0,0,0,7
YAPACANI,atencion odontologica,restauraciones,2020-11-01,18,22,56,90,33,77,48,168,2,0,0,0,0,0,514
YOCALLA,atencion odontologica,restauraciones,2020-11-01,4,3,9,17,4,20,6,36,2,2,0,0,0,0,103
YOTALA,atencion odontologica,restauraciones,2020-11-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
YUNCHARA,atencion odontologica,restauraciones,2020-11-01,0,2,18,12,0,4,4,18,1,0,0,0,0,0,59
YUNGUYO DE LITORAL,atencion odontologica,restauraciones,2020-11-01,0,0,2,1,0,0,5,3,4,4,0,0,0,0,19
ZUDAÑEZ,atencion odontologica,restauraciones,2020-11-01,0,0,3,5,3,24,20,26,0,0,0,0,0,0,81
ACACIO,atencion odontologica,restauraciones,2020-12-01,0,2,3,6,4,4,0,4,0,0,0,0,0,0,23
ACHACACHI,atencion odontologica,restauraciones,2020-12-01,20,29,35,78,33,85,50,132,14,6,0,0,0,0,482
ACHOCALLA,atencion odontologica,restauraciones,2020-12-01,21,30,63,109,16,54,25,150,9,11,0,0,0,0,488
AIQUILE,atencion odontologica,restauraciones,2020-12-01,9,31,15,15,16,4,19,55,9,22,0,0,0,0,195
ALALAY,atencion odontologica,restauraciones,2020-12-01,0,0,0,4,0,6,0,2,0,0,0,0,0,0,12
ALCALA,atencion odontologica,restauraciones,2020-12-01,3,9,9,3,6,19,3,22,0,0,0,0,0,0,74
ALTO BENI,atencion odontologica,restauraciones,2020-12-01,2,0,10,21,5,25,17,20,1,0,0,0,0,0,101
ANCORAIMES,atencion odontologica,restauraciones,2020-12-01,7,5,6,2,14,15,7,21,6,4,0,0,0,0,87
ANDAMARCA,atencion odontologica,restauraciones,2020-12-01,1,6,13,7,1,12,16,41,0,2,0,0,0,0,99
ANTEQUERA,atencion odontologica,restauraciones,2020-12-01,2,15,5,22,0,9,8,41,14,2,0,0,0,0,118
ANZALDO,atencion odontologica,restauraciones,2020-12-01,1,0,0,3,0,4,2,2,0,1,0,0,0,0,13
APOLO,atencion odontologica,restauraciones,2020-12-01,3,8,10,9,1,0,0,8,0,0,0,0,0,0,39
ARAMPAMPA,atencion odontologica,restauraciones,2020-12-01,4,3,2,2,0,18,0,9,0,1,0,0,0,0,39
ARANI,atencion odontologica,restauraciones,2020-12-01,15,2,18,9,12,16,12,33,0,2,0,0,0,0,119
ARBIETO,atencion odontologica,restauraciones,2020-12-01,17,21,38,68,19,79,28,76,6,3,0,0,0,0,355
ARQUE,atencion odontologica,restauraciones,2020-12-01,1,13,19,26,10,29,19,58,1,6,0,0,0,0,182
ASCENCION DE GUARAYOS,atencion odontologica,restauraciones,2020-12-01,23,16,23,19,4,12,11,67,0,3,0,0,0,0,178
ATOCHA,atencion odontologica,restauraciones,2020-12-01,17,9,37,50,37,72,34,78,5,3,0,0,0,0,342
AUCAPATA,atencion odontologica,restauraciones,2020-12-01,2,0,0,0,2,4,3,8,0,0,0,0,0,0,19
AYATA,atencion odontologica,restauraciones,2020-12-01,1,4,6,5,2,17,18,41,1,0,0,0,0,0,95
AYO AYO,atencion odontologica,restauraciones,2020-12-01,0,0,4,0,0,5,2,6,2,2,0,0,0,0,21
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,restauraciones,2020-12-01,11,1,31,51,11,48,52,86,4,7,0,0,0,0,302
AZURDUY,atencion odontologica,restauraciones,2020-12-01,0,0,18,3,0,0,4,47,1,0,0,0,0,0,73
BATALLAS,atencion odontologica,restauraciones,2020-12-01,2,3,2,11,2,10,3,19,0,2,0,0,0,0,54
BAURES,atencion odontologica,restauraciones,2020-12-01,2,0,4,3,0,0,5,5,0,1,0,0,0,0,20
BELEN DE ANDAMARCA,atencion odontologica,restauraciones,2020-12-01,2,11,0,1,1,0,3,4,1,0,0,0,0,0,23
BELEN DE URMIRI,atencion odontologica,restauraciones,2020-12-01,0,0,1,1,0,4,3,2,1,2,0,0,0,0,14
BELLA FLOR,atencion odontologica,restauraciones,2020-12-01,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
BERMEJO,atencion odontologica,restauraciones,2020-12-01,6,7,19,22,18,30,18,58,2,0,0,0,0,0,180
BETANZOS,atencion odontologica,restauraciones,2020-12-01,23,26,36,37,22,58,39,80,4,3,0,0,0,0,328
BOLIVAR,atencion odontologica,restauraciones,2020-12-01,0,0,6,2,8,15,4,15,0,0,0,0,0,0,50
BOYUIBE,atencion odontologica,restauraciones,2020-12-01,0,0,4,3,3,4,4,42,1,0,0,0,0,0,61
BUENA VISTA,atencion odontologica,restauraciones,2020-12-01,7,1,2,6,3,3,2,5,0,1,0,0,0,0,30
CABEZAS,atencion odontologica,restauraciones,2020-12-01,9,2,19,28,10,37,18,83,1,0,0,0,0,0,207
CAIROMA,atencion odontologica,restauraciones,2020-12-01,6,5,2,7,3,16,15,49,0,0,0,0,0,0,103
"CAIZA ""D""",atencion odontologica,restauraciones,2020-12-01,1,1,18,15,3,10,11,38,0,2,0,0,0,0,99
CAJUATA,atencion odontologica,restauraciones,2020-12-01,5,3,3,5,3,8,2,11,0,1,0,0,0,0,41
CALACOTO,atencion odontologica,restauraciones,2020-12-01,0,0,2,4,6,2,2,10,2,0,0,0,0,0,28
CALAMARCA,atencion odontologica,restauraciones,2020-12-01,7,21,14,27,6,24,11,43,0,1,0,0,0,0,154
CAMARGO,atencion odontologica,restauraciones,2020-12-01,2,3,7,5,3,32,10,27,5,0,0,0,0,0,94
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,restauraciones,2020-12-01,1,0,4,12,6,28,22,32,0,0,0,0,0,0,105
CAMIRI,atencion odontologica,restauraciones,2020-12-01,28,20,16,20,10,3,29,100,32,14,0,0,0,0,272
CAPINOTA,atencion odontologica,restauraciones,2020-12-01,7,17,57,56,51,43,24,93,7,2,0,0,0,0,357
CAQUIAVIRI,atencion odontologica,restauraciones,2020-12-01,0,2,4,7,5,1,2,5,0,0,0,0,0,0,26
CARACOLLO,atencion odontologica,restauraciones,2020-12-01,27,10,22,48,24,25,36,97,5,9,0,0,0,0,303
CARANAVI,atencion odontologica,restauraciones,2020-12-01,25,40,41,57,19,62,39,176,10,2,0,0,0,0,471
CARANGAS,atencion odontologica,restauraciones,2020-12-01,0,0,0,4,0,10,11,15,0,4,0,0,0,0,44
CARAPARI,atencion odontologica,restauraciones,2020-12-01,1,2,12,12,12,26,48,78,3,2,0,0,0,0,196
CARIPUYO,atencion odontologica,restauraciones,2020-12-01,3,0,3,17,2,6,3,27,0,0,0,0,0,0,61
CARMEN RIVERO TORREZ,atencion odontologica,restauraciones,2020-12-01,0,0,0,1,0,0,5,1,0,0,0,0,0,0,7
CATACORA,atencion odontologica,restauraciones,2020-12-01,2,0,0,0,2,5,1,3,2,0,0,0,0,0,15
CHACARILLA,atencion odontologica,restauraciones,2020-12-01,2,7,0,5,1,1,5,9,0,1,0,0,0,0,31
CHALLAPATA,atencion odontologica,restauraciones,2020-12-01,14,35,49,49,38,55,46,172,21,2,0,0,0,0,481
CHAQUI,atencion odontologica,restauraciones,2020-12-01,7,7,15,10,11,25,8,25,1,1,0,0,0,0,110
CHARAGUA,atencion odontologica,restauraciones,2020-12-01,10,3,4,8,6,12,8,31,2,4,0,0,0,0,88
CHARAÑA,atencion odontologica,restauraciones,2020-12-01,0,0,0,0,0,0,2,13,0,5,0,0,0,0,20
CHAYANTA,atencion odontologica,restauraciones,2020-12-01,1,7,18,18,15,27,15,51,1,1,0,0,0,0,154
CHIMORE,atencion odontologica,restauraciones,2020-12-01,11,15,13,27,22,39,48,93,7,3,0,0,0,0,278
CHIPAYA,atencion odontologica,restauraciones,2020-12-01,0,0,3,1,0,0,0,3,0,4,0,0,0,0,11
CHOQUE COTA,atencion odontologica,restauraciones,2020-12-01,0,0,4,4,4,0,0,10,0,2,0,0,0,0,24
CHUA COCANI,atencion odontologica,restauraciones,2020-12-01,1,2,0,2,5,1,1,2,0,1,0,0,0,0,15
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,restauraciones,2020-12-01,2,0,0,0,0,0,3,3,0,0,0,0,0,0,8
CHUMA,atencion odontologica,restauraciones,2020-12-01,1,6,5,18,21,50,42,66,2,1,0,0,0,0,212
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,restauraciones,2020-12-01,0,1,2,10,1,9,9,19,0,0,0,0,0,0,51
CKOCHAS,atencion odontologica,restauraciones,2020-12-01,2,1,9,3,0,14,5,18,1,0,0,0,0,0,53
CLIZA,atencion odontologica,restauraciones,2020-12-01,20,34,79,59,15,40,26,77,11,13,0,0,0,0,374
