,group,variable,month,ENDODONCIA MENORES DE 5 AÑOS,ENDODONCIA MENORES DE 5 AÑOS,ENDODONCIA 5 A 13 AÑOS,ENDODONCIA 5 A 13 AÑOS,ENDODONCIA 14 A 19 AÑOS,ENDODONCIA 14 A 19 AÑOS,ENDODONCIA 20 A 59 AÑOS,ENDODONCIA 20 A 59 AÑOS,ENDODONCIA 60 AÑOS Y MAS,ENDODONCIA 60 AÑOS Y MAS,ENDODONCIA EMB,ENDODONCIA EMB,ENDODONCIA POST,ENDODONCIA POST,TOTALES
SAN PEDRO DE BUENA VISTA,atencion odontologica,endodoncia,2020-10-01,0,2,2,6,1,3,4,12,1,3,0,0,0,0,34
SAN PEDRO DE CURAHUARA,atencion odontologica,endodoncia,2020-10-01,0,1,0,0,0,0,2,3,0,0,0,0,0,0,6
SAN PEDRO DE TIQUINA,atencion odontologica,endodoncia,2020-10-01,0,0,0,0,1,1,2,1,0,0,0,0,0,0,5
SAN RAFAEL,atencion odontologica,endodoncia,2020-10-01,3,0,1,0,0,2,0,3,0,0,0,0,0,0,9
SAN RAMON BENI,atencion odontologica,endodoncia,2020-10-01,0,0,2,0,1,1,3,3,0,0,0,0,0,0,10
SANTA ANA,atencion odontologica,endodoncia,2020-10-01,0,0,0,0,0,8,0,1,0,0,0,0,0,0,9
SANTA CRUZ DE LA SIERRA,atencion odontologica,endodoncia,2020-10-01,20,37,48,56,26,36,169,284,45,39,0,0,0,0,760
SANTA ROSA,atencion odontologica,endodoncia,2020-10-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
SANTA ROSA DEL SARA,atencion odontologica,endodoncia,2020-10-01,0,0,3,2,2,1,1,7,0,0,0,0,0,0,16
SANTIAGO DE HUARI,atencion odontologica,endodoncia,2020-10-01,0,1,2,0,0,0,2,2,2,1,0,0,0,0,10
SANTIAGO DE HUATA,atencion odontologica,endodoncia,2020-10-01,0,0,1,1,0,3,1,3,0,1,0,0,0,0,10
SANTIAGO DE MACHACA,atencion odontologica,endodoncia,2020-10-01,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2
SANTIVAÑES,atencion odontologica,endodoncia,2020-10-01,0,0,5,1,2,1,1,3,2,3,0,0,0,0,18
SANTUARIO DE QUILLACAS,atencion odontologica,endodoncia,2020-10-01,0,0,1,1,0,1,0,2,0,0,0,0,0,0,5
SENA,atencion odontologica,endodoncia,2020-10-01,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3
SIPE SIPE,atencion odontologica,endodoncia,2020-10-01,3,1,0,5,0,0,0,2,0,0,0,0,0,0,11
SOPACHUY,atencion odontologica,endodoncia,2020-10-01,0,1,1,0,2,0,4,3,0,0,0,0,0,0,11
SORACACHI,atencion odontologica,endodoncia,2020-10-01,0,0,0,4,0,2,7,5,1,2,0,0,0,0,21
SORATA,atencion odontologica,endodoncia,2020-10-01,1,6,11,9,1,8,5,15,0,1,0,0,0,0,57
SUCRE,atencion odontologica,endodoncia,2020-10-01,8,24,12,30,6,18,47,61,3,3,0,0,0,0,212
TACACHI,atencion odontologica,endodoncia,2020-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TACACOMA,atencion odontologica,endodoncia,2020-10-01,1,0,0,3,0,7,10,18,1,0,0,0,0,0,40
TACOPAYA,atencion odontologica,endodoncia,2020-10-01,0,0,0,1,2,2,2,11,1,7,0,0,0,0,26
TAHUA,atencion odontologica,endodoncia,2020-10-01,0,0,0,0,0,2,0,1,0,1,0,0,0,0,4
TAPACARI,atencion odontologica,endodoncia,2020-10-01,0,1,1,2,0,2,0,2,0,0,0,0,0,0,8
TARABUCO,atencion odontologica,endodoncia,2020-10-01,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
TARACO,atencion odontologica,endodoncia,2020-10-01,1,0,0,2,1,0,1,6,4,1,0,0,0,0,16
TARATA,atencion odontologica,endodoncia,2020-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TARIJA,atencion odontologica,endodoncia,2020-10-01,9,6,27,20,6,10,53,115,19,16,0,0,0,0,281
TARVITA,atencion odontologica,endodoncia,2020-10-01,0,2,0,2,0,4,5,8,0,2,0,0,0,0,23
TEOPONTE,atencion odontologica,endodoncia,2020-10-01,0,0,1,0,0,4,2,1,0,0,0,0,0,0,8
TIAHUANACU,atencion odontologica,endodoncia,2020-10-01,2,0,0,0,1,8,1,6,0,0,0,0,0,0,18
TINGUIPAYA,atencion odontologica,endodoncia,2020-10-01,1,0,1,3,0,2,5,11,0,0,0,0,0,0,23
TIQUIPAYA,atencion odontologica,endodoncia,2020-10-01,6,12,4,21,0,2,2,10,0,0,0,0,0,0,57
TIRAQUE (CBBA),atencion odontologica,endodoncia,2020-10-01,4,0,4,0,0,6,1,1,0,0,0,0,0,0,16
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,endodoncia,2020-10-01,1,0,0,2,0,0,0,0,0,0,0,0,0,0,3
TOCO,atencion odontologica,endodoncia,2020-10-01,0,1,2,5,0,0,0,4,0,0,0,0,0,0,12
TOLATA,atencion odontologica,endodoncia,2020-10-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
TOLEDO,atencion odontologica,endodoncia,2020-10-01,0,0,0,0,0,0,0,3,1,0,0,0,0,0,4
TOMAVE,atencion odontologica,endodoncia,2020-10-01,1,0,0,0,0,1,0,2,1,0,0,0,0,0,5
TOMINA,atencion odontologica,endodoncia,2020-10-01,3,0,0,0,0,0,0,1,0,0,0,0,0,0,4
TORO TORO,atencion odontologica,endodoncia,2020-10-01,1,0,1,3,1,4,1,7,0,0,0,0,0,0,18
TOTORA(CBBA),atencion odontologica,endodoncia,2020-10-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
TOTORA(ORR),atencion odontologica,endodoncia,2020-10-01,1,0,4,0,0,1,1,4,0,0,0,0,0,0,11
TRIGAL,atencion odontologica,endodoncia,2020-10-01,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
TRINIDAD,atencion odontologica,endodoncia,2020-10-01,2,0,12,7,0,3,1,9,9,1,0,0,0,0,44
TUPIZA,atencion odontologica,endodoncia,2020-10-01,1,5,5,4,1,1,3,12,1,3,0,0,0,0,36
TURCO,atencion odontologica,endodoncia,2020-10-01,0,0,1,0,0,2,0,3,0,0,0,0,0,0,6
UNCIA,atencion odontologica,endodoncia,2020-10-01,1,0,4,1,0,5,5,11,1,0,0,0,0,0,28
URIONDO (A. CONCEPCION),atencion odontologica,endodoncia,2020-10-01,1,2,1,2,1,1,3,15,1,4,0,0,0,0,31
URUBICHA,atencion odontologica,endodoncia,2020-10-01,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
UYUNI,atencion odontologica,endodoncia,2020-10-01,0,3,6,14,2,18,4,20,5,0,0,0,0,0,72
VACAS,atencion odontologica,endodoncia,2020-10-01,2,1,0,2,1,2,2,9,0,2,0,0,0,0,21
VALLEGRANDE,atencion odontologica,endodoncia,2020-10-01,0,0,2,0,0,0,7,8,2,9,0,0,0,0,28
VIACHA,atencion odontologica,endodoncia,2020-10-01,0,3,10,6,3,8,2,18,3,1,0,0,0,0,54
VILLA MONTES,atencion odontologica,endodoncia,2020-10-01,1,1,0,0,0,1,2,2,0,0,0,0,0,0,7
VILLA RIVERO,atencion odontologica,endodoncia,2020-10-01,2,2,1,1,4,0,3,11,0,0,0,0,0,0,24
VILLA TUNARI,atencion odontologica,endodoncia,2020-10-01,6,6,24,15,4,27,18,55,5,6,0,0,0,0,166
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,endodoncia,2020-10-01,0,0,2,2,1,1,0,0,1,0,0,0,0,0,7
VILLAZON,atencion odontologica,endodoncia,2020-10-01,6,7,3,17,0,4,8,6,0,1,0,0,0,0,52
VINTO,atencion odontologica,endodoncia,2020-10-01,6,5,11,18,8,6,6,18,5,3,0,0,0,0,86
VITICHI,atencion odontologica,endodoncia,2020-10-01,1,3,12,5,4,13,4,21,1,1,0,0,0,0,65
WALDO BALLIVIAN,atencion odontologica,endodoncia,2020-10-01,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
WARNES,atencion odontologica,endodoncia,2020-10-01,0,0,13,12,0,2,13,12,0,2,0,0,0,0,54
YACUIBA,atencion odontologica,endodoncia,2020-10-01,0,0,6,0,0,0,16,13,6,0,0,0,0,0,41
YAMPARAEZ,atencion odontologica,endodoncia,2020-10-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
YAPACANI,atencion odontologica,endodoncia,2020-10-01,4,1,6,9,2,16,15,18,0,0,0,0,0,0,71
YOCALLA,atencion odontologica,endodoncia,2020-10-01,0,0,1,0,0,3,1,1,0,0,0,0,0,0,6
YUNCHARA,atencion odontologica,endodoncia,2020-10-01,0,0,2,0,0,1,1,4,0,0,0,0,0,0,8
ACHACACHI,atencion odontologica,endodoncia,2020-11-01,6,1,4,5,10,8,9,29,1,4,0,0,0,0,77
ACHOCALLA,atencion odontologica,endodoncia,2020-11-01,2,3,2,4,0,4,2,8,0,2,0,0,0,0,27
AIQUILE,atencion odontologica,endodoncia,2020-11-01,1,1,3,4,8,0,1,14,0,3,0,0,0,0,35
ALALAY,atencion odontologica,endodoncia,2020-11-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
ALCALA,atencion odontologica,endodoncia,2020-11-01,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
ALTO BENI,atencion odontologica,endodoncia,2020-11-01,0,0,1,1,1,0,1,2,0,0,0,0,0,0,6
ANCORAIMES,atencion odontologica,endodoncia,2020-11-01,0,0,3,1,1,7,2,5,0,3,0,0,0,0,22
ANDAMARCA,atencion odontologica,endodoncia,2020-11-01,2,0,1,0,0,0,0,3,0,0,0,0,0,0,6
ANTEQUERA,atencion odontologica,endodoncia,2020-11-01,0,0,0,4,0,2,2,4,0,1,0,0,0,0,13
ANZALDO,atencion odontologica,endodoncia,2020-11-01,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2
APOLO,atencion odontologica,endodoncia,2020-11-01,0,1,0,0,1,1,0,1,0,0,0,0,0,0,4
ARAMPAMPA,atencion odontologica,endodoncia,2020-11-01,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3
ARANI,atencion odontologica,endodoncia,2020-11-01,1,0,0,0,0,1,2,2,0,0,0,0,0,0,6
ARBIETO,atencion odontologica,endodoncia,2020-11-01,8,8,4,9,3,3,3,8,0,0,0,0,0,0,46
ARQUE,atencion odontologica,endodoncia,2020-11-01,0,0,0,0,2,4,1,4,0,0,0,0,0,0,11
ASCENCION DE GUARAYOS,atencion odontologica,endodoncia,2020-11-01,0,0,5,5,4,0,0,0,0,0,0,0,0,0,14
ATOCHA,atencion odontologica,endodoncia,2020-11-01,7,4,11,35,4,28,48,51,2,4,0,0,0,0,194
AUCAPATA,atencion odontologica,endodoncia,2020-11-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
AYATA,atencion odontologica,endodoncia,2020-11-01,0,0,1,1,0,0,2,10,0,0,0,0,0,0,14
AYO AYO,atencion odontologica,endodoncia,2020-11-01,0,0,0,0,0,1,2,1,0,1,0,0,0,0,5
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,endodoncia,2020-11-01,10,3,5,10,0,8,17,19,2,0,0,0,0,0,74
AZURDUY,atencion odontologica,endodoncia,2020-11-01,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
BATALLAS,atencion odontologica,endodoncia,2020-11-01,0,1,0,1,0,2,1,8,1,0,0,0,0,0,14
BAURES,atencion odontologica,endodoncia,2020-11-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
BELEN DE ANDAMARCA,atencion odontologica,endodoncia,2020-11-01,0,0,0,3,0,0,0,1,0,0,0,0,0,0,4
BELEN DE URMIRI,atencion odontologica,endodoncia,2020-11-01,0,1,0,0,0,2,4,1,0,0,0,0,0,0,8
BERMEJO,atencion odontologica,endodoncia,2020-11-01,1,0,2,1,1,2,7,3,0,0,0,0,0,0,17
BETANZOS,atencion odontologica,endodoncia,2020-11-01,3,0,4,4,0,1,5,5,0,0,0,0,0,0,22
BOLIVAR,atencion odontologica,endodoncia,2020-11-01,0,0,0,0,0,0,1,4,0,1,0,0,0,0,6
BOYUIBE,atencion odontologica,endodoncia,2020-11-01,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
BUENA VISTA,atencion odontologica,endodoncia,2020-11-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CABEZAS,atencion odontologica,endodoncia,2020-11-01,0,0,2,0,0,0,0,0,0,1,0,0,0,0,3
CAIROMA,atencion odontologica,endodoncia,2020-11-01,1,0,0,15,0,25,8,9,0,0,0,0,0,0,58
"CAIZA ""D""",atencion odontologica,endodoncia,2020-11-01,0,1,2,0,0,3,1,7,0,1,0,0,0,0,15
CAJUATA,atencion odontologica,endodoncia,2020-11-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
CALAMARCA,atencion odontologica,endodoncia,2020-11-01,0,0,1,2,1,1,2,4,0,0,0,0,0,0,11
CAMARGO,atencion odontologica,endodoncia,2020-11-01,2,1,4,2,2,8,3,7,0,1,0,0,0,0,30
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,endodoncia,2020-11-01,0,0,1,0,0,0,1,2,0,0,0,0,0,0,4
CAMIRI,atencion odontologica,endodoncia,2020-11-01,0,1,0,0,0,0,6,13,2,0,0,0,0,0,22
CAPINOTA,atencion odontologica,endodoncia,2020-11-01,0,1,3,5,4,6,0,5,11,0,0,0,0,0,35
CARACOLLO,atencion odontologica,endodoncia,2020-11-01,1,0,0,4,1,1,2,3,1,0,0,0,0,0,13
CARANAVI,atencion odontologica,endodoncia,2020-11-01,0,2,5,11,4,14,14,42,2,0,0,0,0,0,94
CARAPARI,atencion odontologica,endodoncia,2020-11-01,1,0,1,7,3,2,8,10,0,0,0,0,0,0,32
CARIPUYO,atencion odontologica,endodoncia,2020-11-01,1,2,0,0,0,2,0,0,0,0,0,0,0,0,5
CARMEN RIVERO TORREZ,atencion odontologica,endodoncia,2020-11-01,0,0,3,0,0,0,0,16,0,0,0,0,0,0,19
CHACARILLA,atencion odontologica,endodoncia,2020-11-01,0,0,0,1,0,0,2,1,1,0,0,0,0,0,5
CHALLAPATA,atencion odontologica,endodoncia,2020-11-01,5,4,1,8,2,2,2,5,1,1,0,0,0,0,31
CHAQUI,atencion odontologica,endodoncia,2020-11-01,2,0,1,0,0,2,4,3,0,2,0,0,0,0,14
CHARAGUA,atencion odontologica,endodoncia,2020-11-01,2,0,2,3,3,0,1,4,1,1,0,0,0,0,17
CHAYANTA,atencion odontologica,endodoncia,2020-11-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
CHIMORE,atencion odontologica,endodoncia,2020-11-01,1,0,1,0,1,6,2,3,0,0,0,0,0,0,14
CHUA COCANI,atencion odontologica,endodoncia,2020-11-01,1,0,1,0,0,0,0,1,0,0,0,0,0,0,3
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,endodoncia,2020-11-01,0,0,2,0,0,0,2,2,0,0,0,0,0,0,6
CHUMA,atencion odontologica,endodoncia,2020-11-01,2,0,1,0,2,2,8,5,0,0,0,0,0,0,20
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,endodoncia,2020-11-01,1,0,1,3,0,3,5,2,1,0,0,0,0,0,16
CKOCHAS,atencion odontologica,endodoncia,2020-11-01,0,0,0,1,0,1,1,5,0,1,0,0,0,0,9
CLIZA,atencion odontologica,endodoncia,2020-11-01,2,0,7,8,2,3,4,12,2,3,0,0,0,0,43
COBIJA,atencion odontologica,endodoncia,2020-11-01,0,1,3,3,0,2,7,17,2,0,0,0,0,0,35
COCAPATA,atencion odontologica,endodoncia,2020-11-01,1,0,0,1,0,4,0,5,0,0,0,0,0,0,11
COCHABAMBA,atencion odontologica,endodoncia,2020-11-01,73,58,124,138,62,102,252,407,148,83,0,0,0,0,1447
COLCAPIRHUA,atencion odontologica,endodoncia,2020-11-01,0,3,1,8,0,0,0,0,1,0,0,0,0,0,13
"COLCHA ""K""",atencion odontologica,endodoncia,2020-11-01,0,0,1,1,0,1,1,2,0,0,0,0,0,0,6
COLLANA,atencion odontologica,endodoncia,2020-11-01,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3
COLOMI,atencion odontologica,endodoncia,2020-11-01,0,1,3,1,0,2,2,1,0,0,0,0,0,0,10
COLPA BELGICA,atencion odontologica,endodoncia,2020-11-01,0,0,2,2,0,1,2,8,0,0,0,0,0,0,15
COLQUECHACA,atencion odontologica,endodoncia,2020-11-01,4,6,10,31,15,27,13,30,0,2,0,0,0,0,138
COLQUENCHA,atencion odontologica,endodoncia,2020-11-01,1,3,2,4,0,3,2,8,0,1,0,0,0,0,24
COLQUIRI,atencion odontologica,endodoncia,2020-11-01,3,3,1,11,1,8,4,14,2,1,0,0,0,0,48
COMARAPA,atencion odontologica,endodoncia,2020-11-01,0,0,0,0,0,2,2,0,0,0,0,0,0,0,4
COMBAYA,atencion odontologica,endodoncia,2020-11-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
COPACABANA,atencion odontologica,endodoncia,2020-11-01,0,0,0,0,3,1,0,3,0,0,0,0,0,0,7
CORIPATA,atencion odontologica,endodoncia,2020-11-01,0,0,5,3,0,0,0,1,1,0,0,0,0,0,10
CORO CORO,atencion odontologica,endodoncia,2020-11-01,0,1,0,0,0,1,0,2,0,0,0,0,0,0,4
COROICO,atencion odontologica,endodoncia,2020-11-01,0,0,0,5,0,6,1,4,0,3,0,0,0,0,19
CORQUE,atencion odontologica,endodoncia,2020-11-01,0,0,1,1,0,0,0,2,0,0,0,0,0,0,4
COTAGAITA,atencion odontologica,endodoncia,2020-11-01,5,0,8,9,6,15,8,27,0,9,0,0,0,0,87
COTOCA,atencion odontologica,endodoncia,2020-11-01,0,0,0,0,0,0,8,7,0,0,0,0,0,0,15
CUATRO CAÑADAS,atencion odontologica,endodoncia,2020-11-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,endodoncia,2020-11-01,0,0,1,0,1,1,2,3,0,0,0,0,0,0,8
CULPINA,atencion odontologica,endodoncia,2020-11-01,1,0,2,1,3,2,7,10,0,0,0,0,0,0,26
CURAHUARA DE CARANGAS,atencion odontologica,endodoncia,2020-11-01,2,2,2,0,0,0,2,3,0,0,0,0,0,0,11
CURVA,atencion odontologica,endodoncia,2020-11-01,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3
DESAGUADERO,atencion odontologica,endodoncia,2020-11-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
EL ALTO,atencion odontologica,endodoncia,2020-11-01,30,24,52,54,8,20,34,81,4,2,0,0,0,0,309
EL CHORO,atencion odontologica,endodoncia,2020-11-01,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
EL PUENTE(STC),atencion odontologica,endodoncia,2020-11-01,0,0,3,9,0,11,6,21,1,0,0,0,0,0,51
EL PUENTE(TJA),atencion odontologica,endodoncia,2020-11-01,0,0,2,1,3,3,2,11,0,2,0,0,0,0,24
EL TORNO,atencion odontologica,endodoncia,2020-11-01,0,0,1,0,1,4,4,12,4,2,0,0,0,0,28
EL VILLAR,atencion odontologica,endodoncia,2020-11-01,0,0,0,0,1,0,0,5,0,0,0,0,0,0,6
ENTRE RIOS TRJ,atencion odontologica,endodoncia,2020-11-01,0,1,2,0,1,0,0,7,1,0,0,0,0,0,12
ENTRE RIOS CBBA,atencion odontologica,endodoncia,2020-11-01,1,1,1,4,0,0,1,0,1,1,0,0,0,0,10
ESCARA,atencion odontologica,endodoncia,2020-11-01,0,0,0,1,0,0,2,0,0,0,0,0,0,0,3
ESCOMA,atencion odontologica,endodoncia,2020-11-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ESMERALDA,atencion odontologica,endodoncia,2020-11-01,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
EUCALIPTUS,atencion odontologica,endodoncia,2020-11-01,0,1,0,4,0,0,0,0,0,0,0,0,0,0,5
FERNANDEZ ALONSO,atencion odontologica,endodoncia,2020-11-01,1,1,1,1,0,0,0,5,0,0,0,0,0,0,9
GENERAL SAAVEDRA,atencion odontologica,endodoncia,2020-11-01,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,endodoncia,2020-11-01,0,1,0,0,5,5,7,3,1,0,0,0,0,0,22
GUANAY,atencion odontologica,endodoncia,2020-11-01,0,2,1,2,2,2,3,16,2,0,0,0,0,0,30
GUAQUI,atencion odontologica,endodoncia,2020-11-01,2,0,0,1,3,8,5,12,2,1,0,0,0,0,34
GUAYARAMERIN,atencion odontologica,endodoncia,2020-11-01,0,0,2,3,0,0,1,4,1,0,0,0,0,0,11
GUTIERREZ,atencion odontologica,endodoncia,2020-11-01,0,0,0,6,1,3,2,11,1,0,0,0,0,0,24
HUACARETA,atencion odontologica,endodoncia,2020-11-01,0,0,2,2,3,2,3,4,0,0,0,0,0,0,16
HUACAYA (VILLA DE HUACAYA),atencion odontologica,endodoncia,2020-11-01,0,0,0,4,0,5,0,2,0,0,0,0,0,0,11
HUACHACALLA,atencion odontologica,endodoncia,2020-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
HUANUNI,atencion odontologica,endodoncia,2020-11-01,2,6,8,5,8,6,16,20,5,0,0,0,0,0,76
HUARINA,atencion odontologica,endodoncia,2020-11-01,0,0,0,1,0,0,0,0,0,2,0,0,0,0,3
HUATAJATA,atencion odontologica,endodoncia,2020-11-01,0,2,5,1,0,0,2,8,2,0,0,0,0,0,20
HUAYLLAMARCA,atencion odontologica,endodoncia,2020-11-01,0,0,1,0,0,1,1,2,0,0,0,0,0,0,5
HUMANATA,atencion odontologica,endodoncia,2020-11-01,0,0,1,3,0,2,3,2,1,3,0,0,0,0,15
ICLA,atencion odontologica,endodoncia,2020-11-01,3,1,2,3,0,4,0,3,0,0,0,0,0,0,16
INCAHUASI,atencion odontologica,endodoncia,2020-11-01,0,0,2,1,1,0,2,9,2,1,0,0,0,0,18
INQUISIVI,atencion odontologica,endodoncia,2020-11-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
IRUPANA (VILLA DE LANZA),atencion odontologica,endodoncia,2020-11-01,3,2,3,2,0,5,5,8,0,0,0,0,0,0,28
JESUS DE MACHACA,atencion odontologica,endodoncia,2020-11-01,0,1,0,7,7,18,5,13,2,0,0,0,0,0,53
LA ASUNTA,atencion odontologica,endodoncia,2020-11-01,0,1,2,3,6,6,7,24,0,0,0,0,0,0,49
LA PAZ,atencion odontologica,endodoncia,2020-11-01,94,63,218,130,70,140,294,555,106,56,0,0,0,0,1726
LAGUNILLAS,atencion odontologica,endodoncia,2020-11-01,0,0,1,0,0,0,3,5,0,0,0,0,0,0,9
LAJA,atencion odontologica,endodoncia,2020-11-01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
LAS CARRERAS,atencion odontologica,endodoncia,2020-11-01,0,0,0,0,1,0,2,3,1,0,0,0,0,0,7
LLALLAGUA,atencion odontologica,endodoncia,2020-11-01,0,0,7,4,1,8,5,10,8,0,0,0,0,0,43
LLICA,atencion odontologica,endodoncia,2020-11-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
LORETO,atencion odontologica,endodoncia,2020-11-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
LURIBAY,atencion odontologica,endodoncia,2020-11-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
MACHACAMARCA,atencion odontologica,endodoncia,2020-11-01,0,0,2,8,0,2,0,9,1,6,0,0,0,0,28
MAIRANA,atencion odontologica,endodoncia,2020-11-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
MAPIRI,atencion odontologica,endodoncia,2020-11-01,0,0,0,3,0,0,0,2,0,0,0,0,0,0,5
MECAPACA,atencion odontologica,endodoncia,2020-11-01,0,12,11,8,6,13,16,16,1,0,0,0,0,0,83
MIZQUE,atencion odontologica,endodoncia,2020-11-01,3,0,1,2,1,1,0,3,0,0,0,0,0,0,11
MOCOMOCO,atencion odontologica,endodoncia,2020-11-01,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3
MOJOCOYA,atencion odontologica,endodoncia,2020-11-01,3,0,3,6,2,4,1,13,0,0,0,0,0,0,32
MONTEAGUDO,atencion odontologica,endodoncia,2020-11-01,2,0,3,5,4,7,6,9,0,0,0,0,0,0,36
MONTERO,atencion odontologica,endodoncia,2020-11-01,0,1,2,10,0,5,0,5,1,0,0,0,0,0,24
MOROCHATA,atencion odontologica,endodoncia,2020-11-01,0,0,2,2,2,3,4,7,2,0,0,0,0,0,22
OCURI,atencion odontologica,endodoncia,2020-11-01,0,0,0,1,1,2,3,9,1,1,0,0,0,0,18
OKINAWA,atencion odontologica,endodoncia,2020-11-01,0,0,0,0,0,0,3,2,0,0,0,0,0,0,5
ORURO,atencion odontologica,endodoncia,2020-11-01,31,31,77,93,27,57,99,165,29,8,0,0,0,0,617
PADCAYA,atencion odontologica,endodoncia,2020-11-01,0,0,0,4,0,0,2,3,0,0,0,0,0,0,9
PADILLA,atencion odontologica,endodoncia,2020-11-01,1,0,4,0,0,0,1,2,0,0,0,0,0,0,8
PAILON,atencion odontologica,endodoncia,2020-11-01,0,4,1,1,1,1,3,10,1,1,0,0,0,0,23
PALCA,atencion odontologica,endodoncia,2020-11-01,4,4,2,16,1,3,13,9,0,0,0,0,0,0,52
PALOS BLANCOS,atencion odontologica,endodoncia,2020-11-01,0,3,1,3,0,5,2,13,1,0,0,0,0,0,28
PAMPA GRANDE,atencion odontologica,endodoncia,2020-11-01,0,1,3,1,0,4,0,5,0,0,0,0,0,0,14
PAPEL PAMPA,atencion odontologica,endodoncia,2020-11-01,0,3,0,1,0,2,4,10,2,3,0,0,0,0,25
PASORAPA,atencion odontologica,endodoncia,2020-11-01,0,0,1,0,0,1,0,3,0,0,0,0,0,0,5
PATACAMAYA,atencion odontologica,endodoncia,2020-11-01,4,6,9,11,0,3,0,10,1,0,0,0,0,0,44
PAZÑA,atencion odontologica,endodoncia,2020-11-01,0,2,0,1,0,0,1,3,1,0,0,0,0,0,8
PELECHUCO,atencion odontologica,endodoncia,2020-11-01,0,0,1,2,2,0,3,5,0,0,0,0,0,0,13
POCOATA,atencion odontologica,endodoncia,2020-11-01,0,0,2,1,0,1,3,5,0,4,0,0,0,0,16
POCONA,atencion odontologica,endodoncia,2020-11-01,0,0,1,3,0,1,3,3,0,0,0,0,0,0,11
POJO (CBBA),atencion odontologica,endodoncia,2020-11-01,3,1,2,6,1,17,3,12,0,2,0,0,0,0,47
POOPO,atencion odontologica,endodoncia,2020-11-01,1,0,0,8,0,0,1,4,0,0,0,0,0,0,14
PORCO,atencion odontologica,endodoncia,2020-11-01,0,3,1,2,0,1,0,4,0,0,0,0,0,0,11
POROMA,atencion odontologica,endodoncia,2020-11-01,0,0,1,0,0,1,0,1,0,0,0,0,0,0,3
PORONGO,atencion odontologica,endodoncia,2020-11-01,0,0,0,3,0,0,0,3,0,2,0,0,0,0,8
PORVENIR,atencion odontologica,endodoncia,2020-11-01,0,2,0,5,0,0,0,5,0,0,0,0,0,0,12
POSTRER VALLE,atencion odontologica,endodoncia,2020-11-01,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3
POTOSI,atencion odontologica,endodoncia,2020-11-01,40,13,43,49,10,40,37,123,3,9,0,0,0,0,367
PRESTO,atencion odontologica,endodoncia,2020-11-01,1,1,1,3,9,8,8,20,0,0,0,0,0,0,51
PUCARA,atencion odontologica,endodoncia,2020-11-01,0,0,0,0,0,4,0,6,0,0,0,0,0,0,10
