,group,variable,month,CIRUGIA BUCAL MENOR MENORES DE 5 AÑOS,CIRUGIA BUCAL MENOR MENORES DE 5 AÑOS,CIRUGIA BUCAL MENOR 5 A 13 AÑOS,CIRUGIA BUCAL MENOR 5 A 13 AÑOS,CIRUGIA BUCAL MENOR 14 A 19 AÑOS,CIRUGIA BUCAL MENOR 14 A 19 AÑOS,CIRUGIA BUCAL MENOR 20 A 59 AÑOS,CIRUGIA BUCAL MENOR 20 A 59 AÑOS,CIRUGIA BUCAL MENOR 60 AÑOS Y MAS,CIRUGIA BUCAL MENOR 60 AÑOS Y MAS,CIRUGIA BUCAL MENOR EMB,CIRUGIA BUCAL MENOR EMB,CIRUGIA BUCAL MENOR POST,CIRUGIA BUCAL MENOR POST,TOTALES
GUTIERREZ,atencion odontologica,cirugia bucal menor,2020-10-01,1,0,4,7,3,8,5,15,3,0,0,0,0,0,46
HUACARETA,atencion odontologica,cirugia bucal menor,2020-10-01,0,0,5,8,4,4,11,59,5,4,0,0,0,0,100
HUACAYA (VILLA DE HUACAYA),atencion odontologica,cirugia bucal menor,2020-10-01,0,0,0,8,5,3,3,16,2,0,0,0,0,0,37
HUACHACALLA,atencion odontologica,cirugia bucal menor,2020-10-01,0,0,0,0,0,1,0,1,1,0,0,0,0,0,3
HUANUNI,atencion odontologica,cirugia bucal menor,2020-10-01,6,9,42,35,10,20,25,54,0,4,0,0,0,0,205
HUARINA,atencion odontologica,cirugia bucal menor,2020-10-01,0,0,5,2,0,4,5,11,4,3,0,0,0,0,34
HUATAJATA,atencion odontologica,cirugia bucal menor,2020-10-01,0,0,3,1,0,3,2,6,4,1,0,0,0,0,20
HUAYLLAMARCA,atencion odontologica,cirugia bucal menor,2020-10-01,0,1,5,5,0,2,1,2,5,2,0,0,0,0,23
HUMANATA,atencion odontologica,cirugia bucal menor,2020-10-01,0,3,2,7,6,6,12,26,15,3,0,0,0,0,80
ICHOCA,atencion odontologica,cirugia bucal menor,2020-10-01,0,0,2,2,3,3,3,7,4,1,0,0,0,0,25
ICLA,atencion odontologica,cirugia bucal menor,2020-10-01,0,1,4,7,7,8,20,24,3,9,0,0,0,0,83
INCAHUASI,atencion odontologica,cirugia bucal menor,2020-10-01,0,1,16,22,6,16,8,55,3,7,0,0,0,0,134
INQUISIVI,atencion odontologica,cirugia bucal menor,2020-10-01,4,5,13,30,4,16,34,44,15,15,0,0,0,0,180
IRUPANA (VILLA DE LANZA),atencion odontologica,cirugia bucal menor,2020-10-01,9,6,32,29,1,17,21,32,13,0,0,0,0,0,160
IXIAMAS,atencion odontologica,cirugia bucal menor,2020-10-01,0,0,9,13,9,0,4,17,1,0,0,0,0,0,53
JESUS DE MACHACA,atencion odontologica,cirugia bucal menor,2020-10-01,3,1,11,21,13,33,12,46,9,9,0,0,0,0,158
LA ASUNTA,atencion odontologica,cirugia bucal menor,2020-10-01,2,2,49,38,15,22,43,80,11,2,0,0,0,0,264
LA GUARDIA,atencion odontologica,cirugia bucal menor,2020-10-01,0,1,3,2,0,1,1,2,1,0,0,0,0,0,11
LA PAZ,atencion odontologica,cirugia bucal menor,2020-10-01,74,57,322,366,64,214,256,557,179,129,0,0,0,0,2218
LA RIVERA,atencion odontologica,cirugia bucal menor,2020-10-01,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3
LAGUNILLAS,atencion odontologica,cirugia bucal menor,2020-10-01,0,0,1,0,1,1,3,19,1,0,0,0,0,0,26
LAJA,atencion odontologica,cirugia bucal menor,2020-10-01,6,7,25,38,2,32,18,71,20,14,0,0,0,0,233
LAS CARRERAS,atencion odontologica,cirugia bucal menor,2020-10-01,0,0,3,2,0,0,1,4,1,0,0,0,0,0,11
LLALLAGUA,atencion odontologica,cirugia bucal menor,2020-10-01,8,5,23,34,2,19,15,43,7,3,0,0,0,0,159
LLICA,atencion odontologica,cirugia bucal menor,2020-10-01,0,0,2,1,4,1,3,9,2,2,0,0,0,0,24
LORETO,atencion odontologica,cirugia bucal menor,2020-10-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
LURIBAY,atencion odontologica,cirugia bucal menor,2020-10-01,1,0,1,4,1,1,4,6,2,2,0,0,0,0,22
MACHACAMARCA,atencion odontologica,cirugia bucal menor,2020-10-01,0,1,10,15,0,4,6,12,5,9,0,0,0,0,62
MACHARETI,atencion odontologica,cirugia bucal menor,2020-10-01,0,0,4,4,0,3,3,16,1,0,0,0,0,0,31
MAGDALENA,atencion odontologica,cirugia bucal menor,2020-10-01,0,1,5,2,0,1,2,6,1,0,0,0,0,0,18
MALLA,atencion odontologica,cirugia bucal menor,2020-10-01,0,0,1,3,1,1,0,10,2,3,0,0,0,0,21
MAPIRI,atencion odontologica,cirugia bucal menor,2020-10-01,2,0,0,10,1,0,3,12,0,1,0,0,0,0,29
MECAPACA,atencion odontologica,cirugia bucal menor,2020-10-01,0,2,23,16,1,8,19,33,4,9,0,0,0,0,115
MINEROS,atencion odontologica,cirugia bucal menor,2020-10-01,0,0,3,3,0,0,0,1,1,0,0,0,0,0,8
MIZQUE,atencion odontologica,cirugia bucal menor,2020-10-01,0,1,14,24,1,6,9,17,5,14,0,0,0,0,91
MOCOMOCO,atencion odontologica,cirugia bucal menor,2020-10-01,1,1,8,8,4,18,23,42,6,14,0,0,0,0,125
MOJINETE,atencion odontologica,cirugia bucal menor,2020-10-01,0,0,1,1,0,1,1,5,1,1,0,0,0,0,11
MOJOCOYA,atencion odontologica,cirugia bucal menor,2020-10-01,0,0,11,12,6,15,12,32,3,0,0,0,0,0,91
MONTEAGUDO,atencion odontologica,cirugia bucal menor,2020-10-01,1,1,12,18,11,8,20,23,9,2,0,0,0,0,105
MONTERO,atencion odontologica,cirugia bucal menor,2020-10-01,5,8,57,62,15,23,27,134,19,15,0,0,0,0,365
MORO MORO,atencion odontologica,cirugia bucal menor,2020-10-01,0,0,2,2,0,0,2,4,1,0,0,0,0,0,11
MOROCHATA,atencion odontologica,cirugia bucal menor,2020-10-01,2,1,10,23,6,15,29,51,17,21,0,0,0,0,175
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,cirugia bucal menor,2020-10-01,0,0,0,1,3,1,1,0,1,0,0,0,0,0,7
NAZACARA DE PACAJES,atencion odontologica,cirugia bucal menor,2020-10-01,0,0,0,1,0,4,0,3,1,0,0,0,0,0,9
OCURI,atencion odontologica,cirugia bucal menor,2020-10-01,3,0,4,16,7,12,6,40,18,10,0,0,0,0,116
OKINAWA,atencion odontologica,cirugia bucal menor,2020-10-01,0,1,2,1,0,5,2,6,1,0,0,0,0,0,18
OMEREQUE,atencion odontologica,cirugia bucal menor,2020-10-01,0,1,4,1,0,3,5,9,0,3,0,0,0,0,26
ORURO,atencion odontologica,cirugia bucal menor,2020-10-01,27,30,224,240,35,114,191,388,92,69,0,0,0,0,1410
PADCAYA,atencion odontologica,cirugia bucal menor,2020-10-01,0,0,5,1,1,1,3,15,0,0,0,0,0,0,26
PADILLA,atencion odontologica,cirugia bucal menor,2020-10-01,3,0,10,5,2,7,25,42,3,1,0,0,0,0,98
PAILON,atencion odontologica,cirugia bucal menor,2020-10-01,1,2,11,26,1,7,14,38,1,4,0,0,0,0,105
PALCA,atencion odontologica,cirugia bucal menor,2020-10-01,2,1,18,22,5,16,30,32,17,18,0,0,0,0,161
PALOS BLANCOS,atencion odontologica,cirugia bucal menor,2020-10-01,2,0,17,8,4,7,8,25,0,3,0,0,0,0,74
PAMPA GRANDE,atencion odontologica,cirugia bucal menor,2020-10-01,0,0,1,8,0,4,3,15,0,14,0,0,0,0,45
PAPEL PAMPA,atencion odontologica,cirugia bucal menor,2020-10-01,1,1,3,5,1,6,6,18,15,4,0,0,0,0,60
PASORAPA,atencion odontologica,cirugia bucal menor,2020-10-01,0,0,2,5,0,5,3,7,4,1,0,0,0,0,27
PATACAMAYA,atencion odontologica,cirugia bucal menor,2020-10-01,1,3,19,9,1,6,9,41,2,2,0,0,0,0,93
PAZÑA,atencion odontologica,cirugia bucal menor,2020-10-01,1,0,11,13,2,10,5,12,4,2,0,0,0,0,60
PELECHUCO,atencion odontologica,cirugia bucal menor,2020-10-01,1,0,2,3,3,9,11,16,5,0,0,0,0,0,50
POCOATA,atencion odontologica,cirugia bucal menor,2020-10-01,4,1,12,22,4,11,18,43,11,18,0,0,0,0,144
POCONA,atencion odontologica,cirugia bucal menor,2020-10-01,0,0,4,3,4,6,2,2,2,4,0,0,0,0,27
POJO (CBBA),atencion odontologica,cirugia bucal menor,2020-10-01,1,0,13,13,4,12,8,38,3,7,0,0,0,0,99
POOPO,atencion odontologica,cirugia bucal menor,2020-10-01,1,0,4,8,1,7,6,10,1,1,0,0,0,0,39
PORCO,atencion odontologica,cirugia bucal menor,2020-10-01,1,1,3,9,0,1,2,19,0,3,0,0,0,0,39
POROMA,atencion odontologica,cirugia bucal menor,2020-10-01,1,0,2,5,1,8,20,29,4,3,0,0,0,0,73
PORONGO,atencion odontologica,cirugia bucal menor,2020-10-01,1,4,12,22,14,13,6,39,7,2,0,0,0,0,120
PORTACHUELO,atencion odontologica,cirugia bucal menor,2020-10-01,0,0,2,4,0,0,0,8,0,0,0,0,0,0,14
PORVENIR,atencion odontologica,cirugia bucal menor,2020-10-01,0,0,8,7,7,3,7,11,2,0,0,0,0,0,45
POSTRER VALLE,atencion odontologica,cirugia bucal menor,2020-10-01,1,0,3,3,0,4,3,9,0,0,0,0,0,0,23
POTOSI,atencion odontologica,cirugia bucal menor,2020-10-01,34,37,98,106,33,73,67,240,21,23,0,0,0,0,732
PRESTO,atencion odontologica,cirugia bucal menor,2020-10-01,0,3,7,3,1,2,10,26,2,2,0,0,0,0,56
PUCARA,atencion odontologica,cirugia bucal menor,2020-10-01,0,1,8,0,0,0,2,1,2,0,0,0,0,0,14
PUCARANI,atencion odontologica,cirugia bucal menor,2020-10-01,13,6,41,54,13,24,31,79,21,10,0,0,0,0,292
PUERTO ACOSTA,atencion odontologica,cirugia bucal menor,2020-10-01,5,3,16,13,10,15,27,30,17,15,0,0,0,0,151
PUERTO CARABUCO,atencion odontologica,cirugia bucal menor,2020-10-01,0,0,12,10,12,11,11,23,15,6,0,0,0,0,100
PUERTO GONZALO MORENO,atencion odontologica,cirugia bucal menor,2020-10-01,3,0,11,11,6,4,7,13,2,1,0,0,0,0,58
PUERTO PEREZ,atencion odontologica,cirugia bucal menor,2020-10-01,0,1,9,3,1,4,1,5,4,0,0,0,0,0,28
PUERTO QUIJARRO,atencion odontologica,cirugia bucal menor,2020-10-01,0,0,4,0,0,1,1,1,0,0,0,0,0,0,7
PUERTO RICO,atencion odontologica,cirugia bucal menor,2020-10-01,1,1,10,32,5,5,18,22,1,0,0,0,0,0,95
PUERTO SUAREZ,atencion odontologica,cirugia bucal menor,2020-10-01,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
PUERTO VILLARROEL,atencion odontologica,cirugia bucal menor,2020-10-01,5,8,51,38,8,13,13,60,17,9,0,0,0,0,222
PUNA,atencion odontologica,cirugia bucal menor,2020-10-01,3,1,7,7,5,4,13,15,3,16,0,0,0,0,74
PUNATA,atencion odontologica,cirugia bucal menor,2020-10-01,4,0,15,15,1,8,3,12,0,1,0,0,0,0,59
QUIABAYA,atencion odontologica,cirugia bucal menor,2020-10-01,0,0,11,12,3,8,9,11,2,1,0,0,0,0,57
QUILLACOLLO,atencion odontologica,cirugia bucal menor,2020-10-01,11,9,66,44,9,17,35,81,24,16,0,0,0,0,312
QUIME,atencion odontologica,cirugia bucal menor,2020-10-01,8,5,34,27,6,18,36,46,3,4,0,0,0,0,187
RAVELO,atencion odontologica,cirugia bucal menor,2020-10-01,4,4,13,18,7,14,18,52,22,28,0,0,0,0,180
REYES,atencion odontologica,cirugia bucal menor,2020-10-01,0,0,8,7,1,1,3,12,1,2,0,0,0,0,35
RIBERALTA,atencion odontologica,cirugia bucal menor,2020-10-01,2,2,20,24,10,24,33,79,8,4,0,0,0,0,206
ROBORE,atencion odontologica,cirugia bucal menor,2020-10-01,0,0,10,3,3,3,1,1,1,0,0,0,0,0,22
RURRENABAQUE,atencion odontologica,cirugia bucal menor,2020-10-01,0,1,7,8,0,0,4,10,1,0,0,0,0,0,31
SABAYA,atencion odontologica,cirugia bucal menor,2020-10-01,0,0,7,5,2,2,5,9,4,5,0,0,0,0,39
SACABA,atencion odontologica,cirugia bucal menor,2020-10-01,5,12,105,109,15,40,46,86,36,25,0,0,0,0,479
SACABAMBA,atencion odontologica,cirugia bucal menor,2020-10-01,1,0,0,5,2,4,1,3,4,6,0,0,0,0,26
SACACA,atencion odontologica,cirugia bucal menor,2020-10-01,1,0,9,11,3,10,13,29,0,3,0,0,0,0,79
SAIPINA,atencion odontologica,cirugia bucal menor,2020-10-01,0,0,5,1,0,1,1,7,0,0,0,0,0,0,15
SALINAS DE GARCI MENDOZA,atencion odontologica,cirugia bucal menor,2020-10-01,0,0,9,14,6,13,16,27,11,5,0,0,0,0,101
SAMAIPATA,atencion odontologica,cirugia bucal menor,2020-10-01,0,0,2,1,2,2,3,3,0,0,0,0,0,0,13
SAN ANDRES,atencion odontologica,cirugia bucal menor,2020-10-01,0,0,1,1,4,2,8,7,4,2,0,0,0,0,29
SAN ANDRES DE MACHACA,atencion odontologica,cirugia bucal menor,2020-10-01,0,0,10,8,3,3,6,25,13,11,0,0,0,0,79
SAN ANTONIO DE ESMORUCO,atencion odontologica,cirugia bucal menor,2020-10-01,0,0,1,3,0,4,0,4,1,0,0,0,0,0,13
SAN ANTONIO DE LOMERIO,atencion odontologica,cirugia bucal menor,2020-10-01,0,0,4,0,4,6,5,20,1,3,0,0,0,0,43
SAN BENITO,atencion odontologica,cirugia bucal menor,2020-10-01,2,4,13,13,0,2,3,6,1,8,0,0,0,0,52
SAN BORJA,atencion odontologica,cirugia bucal menor,2020-10-01,0,1,15,34,20,34,21,68,6,8,0,0,0,0,207
SAN BUENA VENTURA,atencion odontologica,cirugia bucal menor,2020-10-01,3,0,10,11,7,7,9,18,2,6,0,0,0,0,73
SAN CARLOS,atencion odontologica,cirugia bucal menor,2020-10-01,0,0,2,5,2,1,4,6,6,2,0,0,0,0,28
SAN IGNACIO,atencion odontologica,cirugia bucal menor,2020-10-01,0,0,43,30,5,16,34,34,4,3,0,0,0,0,169
SAN IGNACIO DE VELASCO,atencion odontologica,cirugia bucal menor,2020-10-01,0,0,1,0,2,2,2,15,12,3,0,0,0,0,37
SAN JAVIER(BNI),atencion odontologica,cirugia bucal menor,2020-10-01,0,0,0,1,0,1,1,1,0,2,0,0,0,0,6
SAN JAVIER(STC),atencion odontologica,cirugia bucal menor,2020-10-01,0,0,2,1,0,0,1,3,1,11,0,0,0,0,19
SAN JOAQUIN,atencion odontologica,cirugia bucal menor,2020-10-01,2,3,5,14,3,5,6,13,1,0,0,0,0,0,52
SAN JOSE DE CHIQUITOS,atencion odontologica,cirugia bucal menor,2020-10-01,0,0,10,7,1,7,3,11,6,0,0,0,0,0,45
SAN JUAN DE YAPACANI,atencion odontologica,cirugia bucal menor,2020-10-01,0,0,8,11,14,9,16,12,2,1,0,0,0,0,73
SAN JULIAN,atencion odontologica,cirugia bucal menor,2020-10-01,3,3,36,52,6,7,13,41,14,5,0,0,0,0,180
SAN LORENZO(PND),atencion odontologica,cirugia bucal menor,2020-10-01,2,0,3,6,4,2,3,14,0,4,0,0,0,0,38
SAN LORENZO(TJA),atencion odontologica,cirugia bucal menor,2020-10-01,2,1,23,7,4,6,14,38,4,3,0,0,0,0,102
SAN LUCAS,atencion odontologica,cirugia bucal menor,2020-10-01,4,0,23,21,8,25,15,84,12,15,0,0,0,0,207
SAN MATIAS,atencion odontologica,cirugia bucal menor,2020-10-01,0,0,0,2,2,1,0,2,1,4,0,0,0,0,12
SAN MIGUEL DE VELASCO,atencion odontologica,cirugia bucal menor,2020-10-01,0,0,5,9,0,0,4,1,2,3,0,0,0,0,24
SAN PABLO DE LIPEZ,atencion odontologica,cirugia bucal menor,2020-10-01,0,0,4,4,1,3,4,6,0,0,0,0,0,0,22
SAN PEDRO,atencion odontologica,cirugia bucal menor,2020-10-01,3,0,16,26,8,5,11,42,6,4,0,0,0,0,121
SAN PEDRO DE BUENA VISTA,atencion odontologica,cirugia bucal menor,2020-10-01,4,6,27,23,6,9,30,73,11,12,0,0,0,0,201
SAN PEDRO DE CURAHUARA,atencion odontologica,cirugia bucal menor,2020-10-01,0,0,0,2,2,1,0,6,0,1,0,0,0,0,12
SAN PEDRO DE QUEMES,atencion odontologica,cirugia bucal menor,2020-10-01,0,0,2,0,0,0,3,2,0,0,0,0,0,0,7
SAN PEDRO DE TIQUINA,atencion odontologica,cirugia bucal menor,2020-10-01,2,0,5,7,5,11,15,18,8,1,0,0,0,0,72
SAN RAFAEL,atencion odontologica,cirugia bucal menor,2020-10-01,0,0,8,4,2,1,1,37,0,1,0,0,0,0,54
SAN RAMON BENI,atencion odontologica,cirugia bucal menor,2020-10-01,0,0,4,6,6,12,6,4,3,0,0,0,0,0,41
SAN RAMON SCZ,atencion odontologica,cirugia bucal menor,2020-10-01,0,1,2,5,0,3,1,6,4,3,0,0,0,0,25
SANTA ANA,atencion odontologica,cirugia bucal menor,2020-10-01,0,0,7,1,2,8,7,19,1,0,0,0,0,0,45
SANTA CRUZ DE LA SIERRA,atencion odontologica,cirugia bucal menor,2020-10-01,22,20,76,73,16,56,174,331,81,52,0,0,0,0,901
SANTA ROSA,atencion odontologica,cirugia bucal menor,2020-10-01,0,1,4,1,2,1,5,7,0,0,0,0,0,0,21
SANTA ROSA DEL SARA,atencion odontologica,cirugia bucal menor,2020-10-01,0,1,11,5,5,8,6,16,6,1,0,0,0,0,59
SANTIAGO DE CALLAPA,atencion odontologica,cirugia bucal menor,2020-10-01,1,0,6,7,2,7,4,14,14,2,0,0,0,0,57
SANTIAGO DE HUARI,atencion odontologica,cirugia bucal menor,2020-10-01,0,0,17,5,0,15,6,19,7,12,0,0,0,0,81
SANTIAGO DE HUATA,atencion odontologica,cirugia bucal menor,2020-10-01,0,2,3,5,4,2,4,11,2,4,0,0,0,0,37
SANTIAGO DE MACHACA,atencion odontologica,cirugia bucal menor,2020-10-01,1,2,5,9,2,3,5,20,9,5,0,0,0,0,61
SANTIVAÑES,atencion odontologica,cirugia bucal menor,2020-10-01,1,1,12,13,2,6,5,15,7,10,0,0,0,0,72
SANTUARIO DE QUILLACAS,atencion odontologica,cirugia bucal menor,2020-10-01,0,4,21,10,2,1,12,14,3,7,0,0,0,0,74
SAPAHAQUI,atencion odontologica,cirugia bucal menor,2020-10-01,0,1,6,7,2,8,4,5,1,0,0,0,0,0,34
SENA,atencion odontologica,cirugia bucal menor,2020-10-01,1,1,17,5,6,0,12,13,2,1,0,0,0,0,58
SHINAOTA,atencion odontologica,cirugia bucal menor,2020-10-01,0,1,4,3,0,0,0,3,0,0,0,0,0,0,11
SICA SICA (VILLA AROMA),atencion odontologica,cirugia bucal menor,2020-10-01,3,1,21,7,5,12,23,45,2,6,0,0,0,0,125
SICAYA,atencion odontologica,cirugia bucal menor,2020-10-01,0,1,8,4,2,5,1,9,2,2,0,0,0,0,34
SIPE SIPE,atencion odontologica,cirugia bucal menor,2020-10-01,11,8,20,30,2,8,9,21,8,14,0,0,0,0,131
SOPACHUY,atencion odontologica,cirugia bucal menor,2020-10-01,0,0,3,5,1,3,3,6,3,5,0,0,0,0,29
SORACACHI,atencion odontologica,cirugia bucal menor,2020-10-01,1,0,10,23,4,6,11,15,10,9,0,0,0,0,89
SORATA,atencion odontologica,cirugia bucal menor,2020-10-01,3,1,17,30,4,9,14,27,6,6,0,0,0,0,117
SUCRE,atencion odontologica,cirugia bucal menor,2020-10-01,38,45,72,82,9,36,82,169,34,14,0,0,0,0,581
TACACHI,atencion odontologica,cirugia bucal menor,2020-10-01,0,1,0,1,0,0,1,1,0,2,0,0,0,0,6
TACACOMA,atencion odontologica,cirugia bucal menor,2020-10-01,1,0,5,11,4,7,11,18,0,4,0,0,0,0,61
TACOBAMBA,atencion odontologica,cirugia bucal menor,2020-10-01,0,0,5,5,1,4,1,6,2,0,0,0,0,0,24
TACOPAYA,atencion odontologica,cirugia bucal menor,2020-10-01,1,0,6,10,5,18,24,34,23,25,0,0,0,0,146
TAHUA,atencion odontologica,cirugia bucal menor,2020-10-01,0,0,3,2,0,1,0,3,1,1,0,0,0,0,11
TAPACARI,atencion odontologica,cirugia bucal menor,2020-10-01,3,1,8,17,7,9,23,41,18,14,0,0,0,0,141
TARABUCO,atencion odontologica,cirugia bucal menor,2020-10-01,3,4,13,12,6,13,12,28,13,15,0,0,0,0,119
TARACO,atencion odontologica,cirugia bucal menor,2020-10-01,1,1,0,4,3,6,7,13,10,11,0,0,0,0,56
TARATA,atencion odontologica,cirugia bucal menor,2020-10-01,0,0,3,6,2,1,1,7,3,2,0,0,0,0,25
TARIJA,atencion odontologica,cirugia bucal menor,2020-10-01,6,4,58,65,18,31,88,175,22,20,0,0,0,0,487
TARVITA,atencion odontologica,cirugia bucal menor,2020-10-01,7,3,21,19,5,17,23,90,13,12,0,0,0,0,210
TEOPONTE,atencion odontologica,cirugia bucal menor,2020-10-01,0,3,6,8,0,2,3,12,1,1,0,0,0,0,36
TIAHUANACU,atencion odontologica,cirugia bucal menor,2020-10-01,1,2,19,19,7,23,18,54,15,18,0,0,0,0,176
TINGUIPAYA,atencion odontologica,cirugia bucal menor,2020-10-01,1,0,11,15,3,7,19,32,23,13,0,0,0,0,124
TIPUANI,atencion odontologica,cirugia bucal menor,2020-10-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
TIQUIPAYA,atencion odontologica,cirugia bucal menor,2020-10-01,1,7,29,45,6,21,16,30,3,4,0,0,0,0,162
TIRAQUE (CBBA),atencion odontologica,cirugia bucal menor,2020-10-01,4,3,26,23,3,10,6,15,4,7,0,0,0,0,101
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,cirugia bucal menor,2020-10-01,0,1,1,2,0,1,1,1,2,1,0,0,0,0,10
TOCO,atencion odontologica,cirugia bucal menor,2020-10-01,0,1,17,12,2,0,1,2,1,0,0,0,0,0,36
TODOS SANTOS,atencion odontologica,cirugia bucal menor,2020-10-01,1,0,2,0,0,1,0,0,0,2,0,0,0,0,6
TOLATA,atencion odontologica,cirugia bucal menor,2020-10-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
TOLEDO,atencion odontologica,cirugia bucal menor,2020-10-01,1,0,6,1,0,5,2,3,5,1,0,0,0,0,24
TOMAVE,atencion odontologica,cirugia bucal menor,2020-10-01,4,6,18,15,10,6,22,31,11,12,0,0,0,0,135
TOMINA,atencion odontologica,cirugia bucal menor,2020-10-01,0,0,7,7,4,7,5,28,1,1,0,0,0,0,60
TORO TORO,atencion odontologica,cirugia bucal menor,2020-10-01,0,1,5,21,5,6,14,31,6,7,0,0,0,0,96
TOTORA(CBBA),atencion odontologica,cirugia bucal menor,2020-10-01,2,0,11,5,1,20,8,18,4,6,0,0,0,0,75
TOTORA(ORR),atencion odontologica,cirugia bucal menor,2020-10-01,0,0,12,3,0,4,3,8,6,3,0,0,0,0,39
TRIGAL,atencion odontologica,cirugia bucal menor,2020-10-01,0,0,2,4,0,2,1,3,1,4,0,0,0,0,17
TRINIDAD,atencion odontologica,cirugia bucal menor,2020-10-01,3,2,87,98,19,20,120,168,33,16,0,0,0,0,566
TUPIZA,atencion odontologica,cirugia bucal menor,2020-10-01,2,3,7,12,4,15,20,32,5,2,0,0,0,0,102
TURCO,atencion odontologica,cirugia bucal menor,2020-10-01,2,0,6,11,0,2,5,11,6,7,0,0,0,0,50
UMALA,atencion odontologica,cirugia bucal menor,2020-10-01,0,0,3,3,0,0,4,7,2,3,0,0,0,0,22
UNCIA,atencion odontologica,cirugia bucal menor,2020-10-01,14,2,32,25,5,14,23,40,5,17,0,0,0,0,177
URIONDO (A. CONCEPCION),atencion odontologica,cirugia bucal menor,2020-10-01,1,3,18,12,4,12,30,42,7,4,0,0,0,0,133
URUBICHA,atencion odontologica,cirugia bucal menor,2020-10-01,4,0,0,0,0,0,0,7,0,1,0,0,0,0,12
UYUNI,atencion odontologica,cirugia bucal menor,2020-10-01,1,1,17,27,9,13,14,23,10,13,0,0,0,0,128
VACAS,atencion odontologica,cirugia bucal menor,2020-10-01,2,0,14,16,5,12,6,19,1,10,0,0,0,0,85
VALLEGRANDE,atencion odontologica,cirugia bucal menor,2020-10-01,0,1,6,6,3,1,3,24,7,3,0,0,0,0,54
VIACHA,atencion odontologica,cirugia bucal menor,2020-10-01,8,14,60,81,16,40,50,125,41,38,0,0,0,0,473
VILA VILA,atencion odontologica,cirugia bucal menor,2020-10-01,0,0,5,1,0,3,2,3,0,0,0,0,0,0,14
VILLA CHARCAS,atencion odontologica,cirugia bucal menor,2020-10-01,2,0,0,0,0,1,4,6,0,3,0,0,0,0,16
VILLA MONTES,atencion odontologica,cirugia bucal menor,2020-10-01,2,1,8,16,6,13,25,62,4,4,0,0,0,0,141
VILLA NUEVA (LOMA ALTA),atencion odontologica,cirugia bucal menor,2020-10-01,0,0,0,5,0,3,0,2,0,0,0,0,0,0,10
VILLA RIVERO,atencion odontologica,cirugia bucal menor,2020-10-01,0,1,5,4,5,2,2,15,0,3,0,0,0,0,37
VILLA SERRANO,atencion odontologica,cirugia bucal menor,2020-10-01,2,0,0,1,0,1,1,7,1,0,0,0,0,0,13
VILLA TUNARI,atencion odontologica,cirugia bucal menor,2020-10-01,8,5,48,52,7,24,12,75,3,2,0,0,0,0,236
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,cirugia bucal menor,2020-10-01,0,0,14,8,7,7,15,38,8,2,0,0,0,0,99
VILLAZON,atencion odontologica,cirugia bucal menor,2020-10-01,1,4,32,46,11,33,34,73,19,28,0,0,0,0,281
VINTO,atencion odontologica,cirugia bucal menor,2020-10-01,11,5,60,59,15,22,16,63,6,6,0,0,0,0,263
VITICHI,atencion odontologica,cirugia bucal menor,2020-10-01,0,0,4,8,3,8,18,27,8,8,0,0,0,0,84
WALDO BALLIVIAN,atencion odontologica,cirugia bucal menor,2020-10-01,0,1,3,5,4,8,8,13,0,2,0,0,0,0,44
WARNES,atencion odontologica,cirugia bucal menor,2020-10-01,3,4,15,22,2,7,2,29,5,2,0,0,0,0,91
YACO,atencion odontologica,cirugia bucal menor,2020-10-01,3,3,7,3,1,2,7,18,2,5,0,0,0,0,51
YACUIBA,atencion odontologica,cirugia bucal menor,2020-10-01,1,0,6,9,3,3,13,26,2,1,0,0,0,0,64
YAMPARAEZ,atencion odontologica,cirugia bucal menor,2020-10-01,1,2,2,3,2,3,6,5,4,0,0,0,0,0,28
YAPACANI,atencion odontologica,cirugia bucal menor,2020-10-01,6,4,7,20,6,14,12,32,6,3,0,0,0,0,110
YOCALLA,atencion odontologica,cirugia bucal menor,2020-10-01,0,0,2,1,0,4,2,9,1,0,0,0,0,0,19
YOTALA,atencion odontologica,cirugia bucal menor,2020-10-01,0,0,0,0,0,2,0,2,3,0,0,0,0,0,7
YUNCHARA,atencion odontologica,cirugia bucal menor,2020-10-01,4,0,8,13,1,1,9,8,2,2,0,0,0,0,48
YUNGUYO DE LITORAL,atencion odontologica,cirugia bucal menor,2020-10-01,0,0,0,0,0,0,1,0,0,2,0,0,0,0,3
ZUDAÑEZ,atencion odontologica,cirugia bucal menor,2020-10-01,1,0,6,9,1,0,5,21,1,0,0,0,0,0,44
ACACIO,atencion odontologica,cirugia bucal menor,2020-11-01,0,2,4,11,2,6,4,20,2,2,0,0,0,0,53
ACHACACHI,atencion odontologica,cirugia bucal menor,2020-11-01,8,5,31,24,15,17,32,79,18,29,0,0,0,0,258
