,group,variable,month,CONSULTA REPETIDA MENORES DE 5 AÑOS,CONSULTA REPETIDA MENORES DE 5 AÑOS,CONSULTA REPETIDA 5 A 13 AÑOS,CONSULTA REPETIDA 5 A 13 AÑOS,CONSULTA REPETIDA 14 A 19 AÑOS,CONSULTA REPETIDA 14 A 19 AÑOS,CONSULTA REPETIDA 20 A 59 AÑOS,CONSULTA REPETIDA 20 A 59 AÑOS,CONSULTA REPETIDA 60 AÑOS Y MAS,CONSULTA REPETIDA 60 AÑOS Y MAS,CONSULTA REPETIDA EMB,CONSULTA REPETIDA EMB,CONSULTA REPETIDA POST,CONSULTA REPETIDA POST,TOTALES
ARANI,atencion odontologica,consulta repetida,2020-10-01,4,1,4,4,7,17,16,21,0,0,0,0,0,0,74
ARBIETO,atencion odontologica,consulta repetida,2020-10-01,2,2,3,4,2,8,4,6,1,0,0,0,0,1,33
ARQUE,atencion odontologica,consulta repetida,2020-10-01,1,3,3,4,1,16,3,25,0,1,0,1,0,6,64
ASCENCION DE GUARAYOS,atencion odontologica,consulta repetida,2020-10-01,2,1,2,2,2,4,2,3,0,0,0,2,0,2,22
ATOCHA,atencion odontologica,consulta repetida,2020-10-01,1,3,8,31,22,56,59,68,3,11,0,0,0,0,262
AYO AYO,atencion odontologica,consulta repetida,2020-10-01,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consulta repetida,2020-10-01,4,0,7,5,6,16,16,32,4,4,0,0,0,0,94
AZURDUY,atencion odontologica,consulta repetida,2020-10-01,0,0,1,2,6,11,4,21,0,1,0,0,0,0,46
BAURES,atencion odontologica,consulta repetida,2020-10-01,0,0,1,0,2,2,1,5,0,2,0,0,0,0,13
BELEN DE ANDAMARCA,atencion odontologica,consulta repetida,2020-10-01,0,1,0,0,0,0,5,3,0,0,0,0,0,0,9
BERMEJO,atencion odontologica,consulta repetida,2020-10-01,0,0,0,4,2,1,13,3,1,0,0,0,0,0,24
BETANZOS,atencion odontologica,consulta repetida,2020-10-01,8,6,7,24,2,10,13,58,0,1,0,7,0,4,140
BOLIVAR,atencion odontologica,consulta repetida,2020-10-01,0,0,1,0,0,1,0,1,0,0,0,0,0,0,3
BOYUIBE,atencion odontologica,consulta repetida,2020-10-01,0,0,2,0,0,1,0,0,0,0,0,0,0,0,3
BUENA VISTA,atencion odontologica,consulta repetida,2020-10-01,0,1,0,1,0,0,0,2,0,0,0,0,0,0,4
CABEZAS,atencion odontologica,consulta repetida,2020-10-01,1,1,0,0,2,0,0,1,0,0,0,0,0,0,5
CAIROMA,atencion odontologica,consulta repetida,2020-10-01,1,1,5,12,0,22,6,21,0,0,0,0,0,0,68
"CAIZA ""D""",atencion odontologica,consulta repetida,2020-10-01,4,2,1,1,0,2,0,13,4,3,0,1,0,0,31
CALAMARCA,atencion odontologica,consulta repetida,2020-10-01,0,0,0,2,0,0,2,5,0,0,0,0,0,0,9
CAMARGO,atencion odontologica,consulta repetida,2020-10-01,0,3,5,8,11,15,14,33,0,0,0,4,0,4,97
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consulta repetida,2020-10-01,0,5,1,1,0,2,7,8,0,0,0,0,0,0,24
CAMIRI,atencion odontologica,consulta repetida,2020-10-01,8,4,4,4,0,0,7,22,1,0,0,1,0,0,51
CAPINOTA,atencion odontologica,consulta repetida,2020-10-01,1,0,2,1,0,1,3,6,0,0,0,0,0,0,14
CARACOLLO,atencion odontologica,consulta repetida,2020-10-01,11,24,6,21,2,8,6,14,1,5,0,1,0,0,99
CARANAVI,atencion odontologica,consulta repetida,2020-10-01,3,2,5,6,6,4,7,6,1,0,0,1,0,0,41
CARANGAS,atencion odontologica,consulta repetida,2020-10-01,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6
CARAPARI,atencion odontologica,consulta repetida,2020-10-01,0,0,2,0,4,4,4,7,0,0,0,0,0,1,22
CARIPUYO,atencion odontologica,consulta repetida,2020-10-01,0,0,0,1,0,5,1,4,0,1,0,2,0,0,14
CARMEN RIVERO TORREZ,atencion odontologica,consulta repetida,2020-10-01,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3
CHALLAPATA,atencion odontologica,consulta repetida,2020-10-01,4,4,4,0,0,1,3,3,1,0,0,0,0,0,20
CHAQUI,atencion odontologica,consulta repetida,2020-10-01,0,0,4,2,2,8,1,19,0,5,0,5,0,2,48
CHARAGUA,atencion odontologica,consulta repetida,2020-10-01,0,0,0,0,1,0,4,7,0,0,0,3,0,0,15
CHARAÑA,atencion odontologica,consulta repetida,2020-10-01,0,0,1,1,1,1,4,15,0,0,0,0,0,0,23
CHAYANTA,atencion odontologica,consulta repetida,2020-10-01,1,2,8,2,0,0,0,0,1,0,0,0,0,0,14
CHIMORE,atencion odontologica,consulta repetida,2020-10-01,0,0,0,0,1,0,1,2,0,0,0,0,0,0,4
CHIPAYA,atencion odontologica,consulta repetida,2020-10-01,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
CHUA COCANI,atencion odontologica,consulta repetida,2020-10-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consulta repetida,2020-10-01,0,0,1,0,5,2,1,3,0,0,0,0,0,0,12
CHUMA,atencion odontologica,consulta repetida,2020-10-01,0,1,11,4,1,10,18,16,1,3,0,0,0,0,65
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consulta repetida,2020-10-01,3,0,8,13,5,19,1,27,3,5,0,0,0,0,84
CKOCHAS,atencion odontologica,consulta repetida,2020-10-01,0,2,0,2,7,5,1,4,0,0,0,0,0,0,21
CLIZA,atencion odontologica,consulta repetida,2020-10-01,2,0,15,6,2,8,3,21,1,4,0,0,0,0,62
COBIJA,atencion odontologica,consulta repetida,2020-10-01,1,3,32,15,10,10,19,52,3,3,0,1,0,0,149
COCAPATA,atencion odontologica,consulta repetida,2020-10-01,6,2,9,18,8,7,7,27,0,1,0,5,0,0,90
COCHABAMBA,atencion odontologica,consulta repetida,2020-10-01,172,179,287,221,239,260,707,1113,283,205,0,9,0,0,3675
COLCAPIRHUA,atencion odontologica,consulta repetida,2020-10-01,0,0,0,1,0,2,0,5,0,0,0,0,0,0,8
"COLCHA ""K""",atencion odontologica,consulta repetida,2020-10-01,0,1,0,0,0,1,1,4,1,0,0,0,0,0,8
COLLANA,atencion odontologica,consulta repetida,2020-10-01,0,1,3,4,4,1,1,1,0,0,0,0,0,0,15
COLOMI,atencion odontologica,consulta repetida,2020-10-01,0,0,0,2,0,2,0,1,0,0,0,0,0,0,5
COLPA BELGICA,atencion odontologica,consulta repetida,2020-10-01,0,16,0,0,0,1,0,9,0,0,0,0,0,0,26
COLQUECHACA,atencion odontologica,consulta repetida,2020-10-01,7,5,16,27,10,60,29,99,8,3,0,1,0,1,266
COLQUENCHA,atencion odontologica,consulta repetida,2020-10-01,0,0,0,0,0,1,5,10,0,0,0,0,0,0,16
COLQUIRI,atencion odontologica,consulta repetida,2020-10-01,5,1,7,12,17,16,18,12,2,5,0,0,0,0,95
CORIPATA,atencion odontologica,consulta repetida,2020-10-01,0,0,2,2,3,3,3,14,0,0,0,0,0,1,28
CORO CORO,atencion odontologica,consulta repetida,2020-10-01,1,0,3,5,2,2,9,11,0,0,0,0,0,0,33
COROICO,atencion odontologica,consulta repetida,2020-10-01,0,0,2,2,1,2,0,0,0,1,0,0,0,0,8
CORQUE,atencion odontologica,consulta repetida,2020-10-01,3,0,0,6,3,3,2,2,0,0,0,0,0,0,19
COTAGAITA,atencion odontologica,consulta repetida,2020-10-01,2,0,2,6,6,5,2,28,4,5,0,9,0,0,69
COTOCA,atencion odontologica,consulta repetida,2020-10-01,3,5,0,0,0,0,7,0,0,0,0,0,0,0,15
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consulta repetida,2020-10-01,14,11,22,38,0,9,19,50,3,4,0,2,0,3,175
CUEVO,atencion odontologica,consulta repetida,2020-10-01,0,0,0,3,0,1,2,2,0,0,0,0,0,0,8
CULPINA,atencion odontologica,consulta repetida,2020-10-01,2,0,2,9,8,13,13,29,1,2,0,1,0,1,81
CURAHUARA DE CARANGAS,atencion odontologica,consulta repetida,2020-10-01,0,1,2,1,0,3,4,1,1,2,0,0,0,0,15
DESAGUADERO,atencion odontologica,consulta repetida,2020-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
EL ALTO,atencion odontologica,consulta repetida,2020-10-01,49,65,141,145,81,130,101,226,49,39,0,22,0,2,1050
EL CHORO,atencion odontologica,consulta repetida,2020-10-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
EL PUENTE(STC),atencion odontologica,consulta repetida,2020-10-01,0,0,0,1,0,6,1,15,3,0,0,0,0,0,26
EL PUENTE(TJA),atencion odontologica,consulta repetida,2020-10-01,0,3,4,0,0,4,6,23,0,2,0,0,0,0,42
EL TORNO,atencion odontologica,consulta repetida,2020-10-01,11,3,3,2,3,3,5,20,5,0,0,2,0,0,57
EL VILLAR,atencion odontologica,consulta repetida,2020-10-01,0,1,0,2,0,1,4,4,0,0,0,0,0,0,12
ENTRE RIOS TRJ,atencion odontologica,consulta repetida,2020-10-01,0,0,3,2,4,2,1,3,0,0,0,0,0,0,15
ENTRE RIOS CBBA,atencion odontologica,consulta repetida,2020-10-01,5,4,1,4,1,4,1,9,0,1,0,0,0,1,31
ESCARA,atencion odontologica,consulta repetida,2020-10-01,0,0,2,0,0,0,0,3,1,0,0,0,0,0,6
ESCOMA,atencion odontologica,consulta repetida,2020-10-01,0,0,0,0,4,3,8,2,0,0,0,0,0,0,17
ESMERALDA,atencion odontologica,consulta repetida,2020-10-01,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
EUCALIPTUS,atencion odontologica,consulta repetida,2020-10-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
EXALTACION,atencion odontologica,consulta repetida,2020-10-01,1,0,2,2,0,0,2,3,0,0,0,0,0,0,10
FILADELFIA,atencion odontologica,consulta repetida,2020-10-01,0,2,0,2,0,0,0,0,0,0,0,0,0,0,4
GENERAL SAAVEDRA,atencion odontologica,consulta repetida,2020-10-01,0,0,0,0,0,0,0,2,2,0,0,0,0,0,4
GUANAY,atencion odontologica,consulta repetida,2020-10-01,0,0,8,10,3,9,8,16,3,1,0,1,0,3,62
GUAQUI,atencion odontologica,consulta repetida,2020-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
GUAYARAMERIN,atencion odontologica,consulta repetida,2020-10-01,4,21,50,99,38,32,83,177,15,14,0,0,0,0,533
GUTIERREZ,atencion odontologica,consulta repetida,2020-10-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
HUACARETA,atencion odontologica,consulta repetida,2020-10-01,0,0,3,2,7,10,5,3,3,1,0,0,0,0,34
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consulta repetida,2020-10-01,0,0,8,4,6,2,2,8,0,0,0,0,0,0,30
HUACHACALLA,atencion odontologica,consulta repetida,2020-10-01,1,0,0,0,1,4,5,10,0,0,0,1,0,0,22
HUANUNI,atencion odontologica,consulta repetida,2020-10-01,9,3,28,33,27,27,32,52,2,2,0,1,0,0,216
HUARINA,atencion odontologica,consulta repetida,2020-10-01,0,0,1,1,0,1,0,1,1,1,0,0,0,0,6
HUATAJATA,atencion odontologica,consulta repetida,2020-10-01,0,2,3,2,0,0,0,3,1,2,0,0,0,0,13
HUAYLLAMARCA,atencion odontologica,consulta repetida,2020-10-01,0,0,1,2,0,1,1,15,1,3,0,0,0,0,24
HUMANATA,atencion odontologica,consulta repetida,2020-10-01,3,4,3,8,4,3,7,20,8,2,0,0,0,0,62
ICLA,atencion odontologica,consulta repetida,2020-10-01,0,0,1,0,0,5,0,1,0,0,0,0,0,0,7
INCAHUASI,atencion odontologica,consulta repetida,2020-10-01,1,0,1,6,1,1,2,12,0,1,0,1,0,0,26
INQUISIVI,atencion odontologica,consulta repetida,2020-10-01,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
IRUPANA (VILLA DE LANZA),atencion odontologica,consulta repetida,2020-10-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
IXIAMAS,atencion odontologica,consulta repetida,2020-10-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
JESUS DE MACHACA,atencion odontologica,consulta repetida,2020-10-01,2,2,3,8,4,7,2,21,2,2,0,0,0,1,54
LA ASUNTA,atencion odontologica,consulta repetida,2020-10-01,0,0,6,4,3,3,10,33,0,0,0,0,0,1,60
LA GUARDIA,atencion odontologica,consulta repetida,2020-10-01,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4
LA PAZ,atencion odontologica,consulta repetida,2020-10-01,176,119,395,384,174,344,542,1022,299,252,0,6,0,1,3714
LAGUNILLAS,atencion odontologica,consulta repetida,2020-10-01,0,0,4,0,0,2,2,19,7,0,0,0,0,0,34
LAJA,atencion odontologica,consulta repetida,2020-10-01,2,1,1,0,0,0,0,1,0,1,0,0,0,0,6
LAS CARRERAS,atencion odontologica,consulta repetida,2020-10-01,0,2,3,0,0,6,8,16,0,0,0,0,0,0,35
LLALLAGUA,atencion odontologica,consulta repetida,2020-10-01,2,0,14,11,1,28,3,27,7,1,0,7,0,0,101
LLICA,atencion odontologica,consulta repetida,2020-10-01,1,1,0,2,0,8,2,7,0,0,0,2,0,0,23
MACHACAMARCA,atencion odontologica,consulta repetida,2020-10-01,1,0,8,14,2,15,3,22,2,14,0,1,0,2,84
MACHARETI,atencion odontologica,consulta repetida,2020-10-01,0,1,0,0,0,1,0,6,0,0,0,5,0,0,13
MAGDALENA,atencion odontologica,consulta repetida,2020-10-01,0,0,0,3,0,0,3,5,2,0,0,0,0,0,13
MAPIRI,atencion odontologica,consulta repetida,2020-10-01,0,0,0,2,0,1,0,3,0,0,0,0,0,0,6
MECAPACA,atencion odontologica,consulta repetida,2020-10-01,0,0,2,0,0,2,2,1,0,0,0,0,0,1,8
MIZQUE,atencion odontologica,consulta repetida,2020-10-01,0,0,2,4,1,11,7,14,1,0,0,3,0,0,43
MOCOMOCO,atencion odontologica,consulta repetida,2020-10-01,0,0,0,1,0,0,2,1,0,0,0,0,0,0,4
MOJOCOYA,atencion odontologica,consulta repetida,2020-10-01,0,0,3,3,7,6,10,18,0,1,0,0,0,0,48
MONTEAGUDO,atencion odontologica,consulta repetida,2020-10-01,1,1,2,5,1,7,2,10,4,4,0,0,0,0,37
MONTERO,atencion odontologica,consulta repetida,2020-10-01,0,0,12,10,5,13,12,50,3,9,0,0,0,0,114
MORO MORO,atencion odontologica,consulta repetida,2020-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
MOROCHATA,atencion odontologica,consulta repetida,2020-10-01,0,0,0,0,2,0,3,2,0,0,0,0,0,0,7
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,consulta repetida,2020-10-01,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3
OCURI,atencion odontologica,consulta repetida,2020-10-01,1,0,0,1,0,0,0,1,0,0,0,0,0,0,3
OMEREQUE,atencion odontologica,consulta repetida,2020-10-01,1,0,1,4,0,5,12,21,0,2,0,1,0,0,47
ORURO,atencion odontologica,consulta repetida,2020-10-01,93,66,237,207,99,261,336,699,138,78,0,39,0,34,2287
PADCAYA,atencion odontologica,consulta repetida,2020-10-01,0,0,4,11,3,3,4,8,2,1,0,0,0,0,36
PADILLA,atencion odontologica,consulta repetida,2020-10-01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
PAILON,atencion odontologica,consulta repetida,2020-10-01,10,10,6,2,5,5,8,28,1,2,0,0,0,0,77
PALCA,atencion odontologica,consulta repetida,2020-10-01,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3
PALOS BLANCOS,atencion odontologica,consulta repetida,2020-10-01,2,0,1,4,5,4,1,3,0,0,0,0,0,2,22
PAPEL PAMPA,atencion odontologica,consulta repetida,2020-10-01,0,0,2,5,0,0,0,2,4,3,0,0,0,0,16
PASORAPA,atencion odontologica,consulta repetida,2020-10-01,0,0,0,0,0,0,0,5,1,1,0,1,0,0,8
PAZÑA,atencion odontologica,consulta repetida,2020-10-01,1,0,0,6,0,4,6,14,7,8,0,0,0,0,46
POCOATA,atencion odontologica,consulta repetida,2020-10-01,0,2,1,1,0,4,3,27,5,0,0,3,0,2,48
POCONA,atencion odontologica,consulta repetida,2020-10-01,0,0,0,12,0,12,1,6,1,0,0,11,0,11,54
POJO (CBBA),atencion odontologica,consulta repetida,2020-10-01,0,1,9,12,4,22,13,51,1,0,0,7,0,2,122
POOPO,atencion odontologica,consulta repetida,2020-10-01,0,0,8,9,2,2,12,20,2,1,0,0,0,0,56
PORCO,atencion odontologica,consulta repetida,2020-10-01,0,1,1,1,1,1,0,3,0,0,0,1,0,0,9
POROMA,atencion odontologica,consulta repetida,2020-10-01,0,0,1,0,2,1,1,1,0,0,0,1,0,0,7
PORVENIR,atencion odontologica,consulta repetida,2020-10-01,0,0,1,5,1,2,1,6,1,0,0,0,0,0,17
POSTRER VALLE,atencion odontologica,consulta repetida,2020-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
POTOSI,atencion odontologica,consulta repetida,2020-10-01,48,37,97,107,31,100,101,228,7,3,0,19,0,9,787
PRESTO,atencion odontologica,consulta repetida,2020-10-01,0,0,0,0,0,3,9,1,0,0,0,0,0,0,13
PUCARA,atencion odontologica,consulta repetida,2020-10-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
PUCARANI,atencion odontologica,consulta repetida,2020-10-01,0,0,0,2,0,6,1,6,0,0,0,0,0,0,15
PUERTO ACOSTA,atencion odontologica,consulta repetida,2020-10-01,0,0,0,0,0,2,5,5,0,0,0,0,0,0,12
PUERTO CARABUCO,atencion odontologica,consulta repetida,2020-10-01,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3
PUERTO GONZALO MORENO,atencion odontologica,consulta repetida,2020-10-01,0,0,0,0,4,1,0,0,1,0,0,0,0,0,6
PUERTO PEREZ,atencion odontologica,consulta repetida,2020-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
PUERTO QUIJARRO,atencion odontologica,consulta repetida,2020-10-01,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3
PUERTO RICO,atencion odontologica,consulta repetida,2020-10-01,0,0,0,6,2,19,15,28,0,0,0,0,0,1,71
PUERTO VILLARROEL,atencion odontologica,consulta repetida,2020-10-01,6,10,28,38,7,68,14,47,13,2,0,10,0,2,245
PUNA,atencion odontologica,consulta repetida,2020-10-01,1,2,3,3,0,3,2,8,0,0,0,0,0,0,22
PUNATA,atencion odontologica,consulta repetida,2020-10-01,4,1,14,12,5,23,30,56,16,3,0,0,0,0,164
QUIABAYA,atencion odontologica,consulta repetida,2020-10-01,0,0,0,0,0,0,5,4,0,0,0,0,0,0,9
QUILLACOLLO,atencion odontologica,consulta repetida,2020-10-01,3,12,16,18,9,32,29,64,16,10,0,1,0,1,211
QUIME,atencion odontologica,consulta repetida,2020-10-01,13,1,4,8,0,3,22,4,1,0,0,0,0,0,56
RAVELO,atencion odontologica,consulta repetida,2020-10-01,7,6,2,2,1,4,0,0,0,0,0,1,0,0,23
REYES,atencion odontologica,consulta repetida,2020-10-01,0,0,4,0,0,1,1,2,0,0,0,0,0,0,8
RIBERALTA,atencion odontologica,consulta repetida,2020-10-01,0,4,3,3,3,8,5,12,0,0,0,3,0,1,42
ROBORE,atencion odontologica,consulta repetida,2020-10-01,6,2,27,22,11,24,12,54,9,13,0,0,0,0,180
RURRENABAQUE,atencion odontologica,consulta repetida,2020-10-01,0,0,2,2,1,4,3,12,1,0,0,0,0,0,25
SABAYA,atencion odontologica,consulta repetida,2020-10-01,1,0,1,6,2,0,3,14,1,1,0,0,0,0,29
SACABA,atencion odontologica,consulta repetida,2020-10-01,18,4,16,21,13,21,21,41,25,5,0,0,0,0,185
SACACA,atencion odontologica,consulta repetida,2020-10-01,0,0,0,2,0,0,1,4,0,0,0,0,0,0,7
SAIPINA,atencion odontologica,consulta repetida,2020-10-01,0,0,4,7,0,1,1,12,0,0,0,0,0,0,25
SALINAS DE GARCI MENDOZA,atencion odontologica,consulta repetida,2020-10-01,0,0,3,4,7,26,17,31,4,2,0,0,0,0,94
SAN ANDRES DE MACHACA,atencion odontologica,consulta repetida,2020-10-01,0,0,4,6,0,2,0,1,0,0,0,0,0,0,13
SAN ANTONIO DE ESMORUCO,atencion odontologica,consulta repetida,2020-10-01,0,0,0,2,0,2,0,2,0,0,0,0,0,0,6
SAN ANTONIO DE LOMERIO,atencion odontologica,consulta repetida,2020-10-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
SAN BENITO,atencion odontologica,consulta repetida,2020-10-01,6,3,10,10,5,19,11,45,2,8,0,1,0,1,121
SAN BORJA,atencion odontologica,consulta repetida,2020-10-01,0,0,0,0,0,0,5,5,0,0,0,0,0,0,10
SAN BUENA VENTURA,atencion odontologica,consulta repetida,2020-10-01,0,0,0,0,0,0,0,0,1,3,0,0,0,0,4
SAN CARLOS,atencion odontologica,consulta repetida,2020-10-01,4,1,15,9,3,3,5,20,1,0,0,1,0,2,64
SAN IGNACIO,atencion odontologica,consulta repetida,2020-10-01,0,0,11,0,0,0,0,0,0,0,0,0,0,0,11
SAN IGNACIO DE VELASCO,atencion odontologica,consulta repetida,2020-10-01,0,0,18,12,14,20,15,26,1,1,0,0,0,1,108
SAN JAVIER(STC),atencion odontologica,consulta repetida,2020-10-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAN JOAQUIN,atencion odontologica,consulta repetida,2020-10-01,5,1,10,5,3,12,11,14,0,0,0,0,0,2,63
SAN JOSE DE CHIQUITOS,atencion odontologica,consulta repetida,2020-10-01,0,4,5,3,1,6,3,5,2,0,0,0,0,0,29
SAN JULIAN,atencion odontologica,consulta repetida,2020-10-01,8,16,2,1,0,0,1,4,0,0,0,0,0,0,32
SAN LORENZO(TJA),atencion odontologica,consulta repetida,2020-10-01,0,0,3,0,1,1,6,9,0,1,0,0,0,0,21
SAN LUCAS,atencion odontologica,consulta repetida,2020-10-01,1,1,5,4,5,12,15,25,2,1,0,0,0,0,71
SAN MATIAS,atencion odontologica,consulta repetida,2020-10-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
SAN MIGUEL DE VELASCO,atencion odontologica,consulta repetida,2020-10-01,0,0,4,6,10,7,11,24,1,0,0,0,0,0,63
SAN PEDRO,atencion odontologica,consulta repetida,2020-10-01,0,0,1,2,0,0,1,14,1,0,0,0,0,0,19
SAN PEDRO DE BUENA VISTA,atencion odontologica,consulta repetida,2020-10-01,0,0,4,3,4,11,7,17,1,3,0,2,0,2,54
SAN PEDRO DE CURAHUARA,atencion odontologica,consulta repetida,2020-10-01,0,1,0,0,0,0,2,1,0,0,0,0,0,0,4
SAN RAFAEL,atencion odontologica,consulta repetida,2020-10-01,2,1,0,0,0,1,1,4,0,0,0,0,0,0,9
SAN RAMON BENI,atencion odontologica,consulta repetida,2020-10-01,0,0,1,0,1,0,1,1,0,0,0,0,0,0,4
SANTA CRUZ DE LA SIERRA,atencion odontologica,consulta repetida,2020-10-01,79,108,197,201,82,141,754,973,174,120,0,19,0,11,2859
SANTA ROSA DEL SARA,atencion odontologica,consulta repetida,2020-10-01,0,0,6,0,0,2,0,7,0,0,0,0,0,0,15
SANTIAGO DE HUARI,atencion odontologica,consulta repetida,2020-10-01,2,5,6,15,4,21,22,31,13,7,0,0,0,0,126
SANTIVAÑES,atencion odontologica,consulta repetida,2020-10-01,0,1,5,1,2,9,1,7,3,1,0,0,0,0,30
SANTUARIO DE QUILLACAS,atencion odontologica,consulta repetida,2020-10-01,3,1,1,15,4,3,3,13,0,3,0,0,0,0,46
SENA,atencion odontologica,consulta repetida,2020-10-01,0,1,2,0,4,0,2,1,0,0,0,0,0,0,10
SHINAOTA,atencion odontologica,consulta repetida,2020-10-01,0,0,0,1,0,0,5,5,0,0,0,0,0,0,11
SICAYA,atencion odontologica,consulta repetida,2020-10-01,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
SIPE SIPE,atencion odontologica,consulta repetida,2020-10-01,62,43,27,39,1,1,2,12,1,3,0,2,0,0,193
SOPACHUY,atencion odontologica,consulta repetida,2020-10-01,0,2,2,1,2,0,6,7,0,0,0,0,0,0,20
SORACACHI,atencion odontologica,consulta repetida,2020-10-01,0,0,2,13,1,9,32,33,11,10,0,5,0,0,116
SORATA,atencion odontologica,consulta repetida,2020-10-01,0,4,2,4,0,0,0,4,0,0,0,0,0,0,14
SUCRE,atencion odontologica,consulta repetida,2020-10-01,27,36,77,97,60,81,150,270,29,19,0,1,0,0,847
TACACHI,atencion odontologica,consulta repetida,2020-10-01,3,0,0,8,1,0,4,10,0,4,0,0,0,0,30
TACACOMA,atencion odontologica,consulta repetida,2020-10-01,0,0,0,2,0,4,1,16,0,0,0,0,0,0,23
TACOPAYA,atencion odontologica,consulta repetida,2020-10-01,2,0,3,9,4,14,15,26,9,13,0,1,0,1,97
TAHUA,atencion odontologica,consulta repetida,2020-10-01,0,0,0,0,0,4,2,0,0,0,0,0,0,0,6
TAPACARI,atencion odontologica,consulta repetida,2020-10-01,2,1,15,2,2,8,5,7,1,1,0,0,0,1,45
TARABUCO,atencion odontologica,consulta repetida,2020-10-01,0,0,0,0,0,0,3,3,1,0,0,0,0,0,7
TARACO,atencion odontologica,consulta repetida,2020-10-01,0,0,0,1,0,0,0,4,1,1,0,0,0,0,7
TARATA,atencion odontologica,consulta repetida,2020-10-01,0,0,0,0,2,6,0,20,4,5,0,0,0,0,37
TARIJA,atencion odontologica,consulta repetida,2020-10-01,12,8,54,48,46,66,161,207,58,35,0,0,0,0,695
TARVITA,atencion odontologica,consulta repetida,2020-10-01,0,0,4,4,5,8,8,10,0,0,0,0,0,1,40
TEOPONTE,atencion odontologica,consulta repetida,2020-10-01,0,0,0,0,0,5,1,6,1,0,0,0,0,1,14
TIAHUANACU,atencion odontologica,consulta repetida,2020-10-01,1,1,0,0,0,1,0,11,1,0,0,0,0,0,15
TINGUIPAYA,atencion odontologica,consulta repetida,2020-10-01,0,0,1,4,0,0,3,7,0,0,0,0,0,0,15
TIPUANI,atencion odontologica,consulta repetida,2020-10-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
TIQUIPAYA,atencion odontologica,consulta repetida,2020-10-01,13,6,5,8,0,1,2,19,0,0,0,3,0,0,57
TIRAQUE (CBBA),atencion odontologica,consulta repetida,2020-10-01,4,0,23,2,7,15,11,13,0,2,0,0,0,2,79
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,consulta repetida,2020-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TOCO,atencion odontologica,consulta repetida,2020-10-01,4,0,3,2,1,7,0,5,0,0,0,0,0,0,22
TOLEDO,atencion odontologica,consulta repetida,2020-10-01,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
TOMAVE,atencion odontologica,consulta repetida,2020-10-01,0,0,0,2,0,1,3,4,3,0,0,0,0,0,13
TOMINA,atencion odontologica,consulta repetida,2020-10-01,6,0,5,1,0,0,0,2,0,0,0,0,0,0,14
TORO TORO,atencion odontologica,consulta repetida,2020-10-01,1,0,1,2,1,1,7,6,0,0,0,0,0,0,19
TOTORA(CBBA),atencion odontologica,consulta repetida,2020-10-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
TOTORA(ORR),atencion odontologica,consulta repetida,2020-10-01,1,1,9,0,1,4,3,12,0,1,0,0,0,0,32
TRIGAL,atencion odontologica,consulta repetida,2020-10-01,0,0,0,0,2,0,0,2,0,1,0,0,0,0,5
