,group,variable,month,CONSULTA NUEVA MENORES DE 5 AÑOS,CONSULTA NUEVA MENORES DE 5 AÑOS,CONSULTA NUEVA 5 A 13 AÑOS,CONSULTA NUEVA 5 A 13 AÑOS,CONSULTA NUEVA 14 A 19 AÑOS,CONSULTA NUEVA 14 A 19 AÑOS,CONSULTA NUEVA 20 A 59 AÑOS,CONSULTA NUEVA 20 A 59 AÑOS,CONSULTA NUEVA 60 AÑOS Y MAS,CONSULTA NUEVA 60 AÑOS Y MAS,CONSULTA NUEVA EMB,CONSULTA NUEVA EMB,CONSULTA NUEVA POST,CONSULTA NUEVA POST,TOTALES
ANZALDO,atencion odontologica,consulta nueva,2020-10-01,5,3,2,15,9,28,20,39,3,8,0,0,0,0,132
APOLO,atencion odontologica,consulta nueva,2020-10-01,9,16,10,12,4,20,12,34,9,0,0,3,0,0,129
ARAMPAMPA,atencion odontologica,consulta nueva,2020-10-01,2,5,10,11,0,5,12,26,4,2,0,6,0,0,83
ARANI,atencion odontologica,consulta nueva,2020-10-01,24,17,70,67,26,58,43,128,15,19,0,7,0,0,474
ARBIETO,atencion odontologica,consulta nueva,2020-10-01,66,70,112,176,32,93,48,185,8,17,0,5,0,3,815
ARQUE,atencion odontologica,consulta nueva,2020-10-01,29,25,35,53,9,43,39,83,0,22,0,8,0,15,361
ASCENCION DE GUARAYOS,atencion odontologica,consulta nueva,2020-10-01,107,118,37,37,4,10,7,58,6,4,0,26,0,4,418
ATOCHA,atencion odontologica,consulta nueva,2020-10-01,9,13,42,80,65,62,105,123,12,24,0,4,0,0,539
AUCAPATA,atencion odontologica,consulta nueva,2020-10-01,2,1,6,8,2,11,17,31,2,4,0,2,0,4,90
AYATA,atencion odontologica,consulta nueva,2020-10-01,11,10,17,40,3,35,39,91,12,8,0,6,0,6,278
AYO AYO,atencion odontologica,consulta nueva,2020-10-01,3,1,8,9,11,17,5,22,1,7,0,1,0,0,85
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consulta nueva,2020-10-01,28,37,69,77,32,79,102,208,14,34,0,27,0,14,721
AZURDUY,atencion odontologica,consulta nueva,2020-10-01,2,3,20,49,11,54,46,238,5,33,0,24,0,0,485
BATALLAS,atencion odontologica,consulta nueva,2020-10-01,8,4,23,18,7,24,10,41,15,12,0,10,0,5,177
BAURES,atencion odontologica,consulta nueva,2020-10-01,0,1,2,6,3,2,9,15,1,3,0,0,0,0,42
BELEN DE ANDAMARCA,atencion odontologica,consulta nueva,2020-10-01,3,5,4,2,0,3,0,17,1,0,0,0,0,0,35
BELEN DE URMIRI,atencion odontologica,consulta nueva,2020-10-01,0,0,0,2,2,7,18,12,3,6,0,1,0,0,51
BELLA FLOR,atencion odontologica,consulta nueva,2020-10-01,4,4,7,5,1,0,0,5,0,0,0,0,0,0,26
BERMEJO,atencion odontologica,consulta nueva,2020-10-01,3,2,6,11,5,11,23,35,4,5,0,0,0,0,105
BETANZOS,atencion odontologica,consulta nueva,2020-10-01,29,48,48,57,17,65,64,167,16,21,0,28,0,6,566
BOLIVAR,atencion odontologica,consulta nueva,2020-10-01,1,2,27,19,11,35,16,54,7,4,0,1,0,0,177
BOLPEBRA,atencion odontologica,consulta nueva,2020-10-01,2,2,7,5,2,1,0,0,0,0,0,0,0,0,19
BOYUIBE,atencion odontologica,consulta nueva,2020-10-01,13,6,11,7,3,5,4,33,8,7,0,0,0,2,99
BUENA VISTA,atencion odontologica,consulta nueva,2020-10-01,8,5,10,16,4,2,14,38,4,2,0,1,0,0,104
CABEZAS,atencion odontologica,consulta nueva,2020-10-01,28,35,23,40,8,17,17,49,14,13,0,4,0,5,253
CAIROMA,atencion odontologica,consulta nueva,2020-10-01,11,5,15,14,7,32,25,54,3,2,0,2,0,2,172
"CAIZA ""D""",atencion odontologica,consulta nueva,2020-10-01,16,27,21,14,5,4,6,42,4,14,0,4,0,1,158
CAJUATA,atencion odontologica,consulta nueva,2020-10-01,0,0,6,9,3,11,8,28,4,5,0,15,0,0,89
CALACOTO,atencion odontologica,consulta nueva,2020-10-01,15,20,12,15,4,8,6,16,3,0,0,2,0,0,101
CALAMARCA,atencion odontologica,consulta nueva,2020-10-01,9,16,28,24,13,24,19,60,8,6,0,3,0,1,211
CAMARGO,atencion odontologica,consulta nueva,2020-10-01,3,8,32,50,32,41,34,100,3,8,0,27,0,2,340
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consulta nueva,2020-10-01,0,1,13,9,5,8,14,22,9,2,0,0,0,0,83
CAMIRI,atencion odontologica,consulta nueva,2020-10-01,33,32,22,23,5,12,39,64,16,13,0,25,0,7,291
CAPINOTA,atencion odontologica,consulta nueva,2020-10-01,62,68,93,139,25,44,60,154,35,13,0,7,0,9,709
CAQUIAVIRI,atencion odontologica,consulta nueva,2020-10-01,0,2,10,8,17,12,9,27,4,1,0,10,0,0,100
CARACOLLO,atencion odontologica,consulta nueva,2020-10-01,37,28,51,98,26,38,50,104,18,14,0,20,0,4,488
CARANAVI,atencion odontologica,consulta nueva,2020-10-01,19,39,20,43,8,17,28,54,12,1,0,8,0,0,249
CARANGAS,atencion odontologica,consulta nueva,2020-10-01,0,0,2,5,8,8,2,19,2,0,0,0,0,0,46
CARAPARI,atencion odontologica,consulta nueva,2020-10-01,2,3,20,34,16,17,39,91,5,2,0,0,0,0,229
CARIPUYO,atencion odontologica,consulta nueva,2020-10-01,9,11,19,21,6,32,21,67,9,7,0,4,0,0,206
CARMEN RIVERO TORREZ,atencion odontologica,consulta nueva,2020-10-01,10,5,15,10,11,9,19,28,4,2,0,2,0,1,116
CATACORA,atencion odontologica,consulta nueva,2020-10-01,8,0,12,13,1,16,12,11,0,3,0,1,0,2,79
CHACARILLA,atencion odontologica,consulta nueva,2020-10-01,6,2,11,1,1,9,7,9,5,3,0,0,0,4,58
CHALLAPATA,atencion odontologica,consulta nueva,2020-10-01,77,60,134,117,58,123,91,262,18,34,0,47,0,3,1024
CHAQUI,atencion odontologica,consulta nueva,2020-10-01,6,5,10,6,8,25,6,55,4,11,0,17,0,2,155
CHARAGUA,atencion odontologica,consulta nueva,2020-10-01,70,68,16,16,10,24,25,74,21,28,0,12,0,22,386
CHARAÑA,atencion odontologica,consulta nueva,2020-10-01,5,1,5,6,3,2,10,33,0,4,0,1,0,0,70
CHAYANTA,atencion odontologica,consulta nueva,2020-10-01,19,4,15,18,8,23,7,43,14,6,0,16,0,1,174
CHIMORE,atencion odontologica,consulta nueva,2020-10-01,3,6,14,27,14,27,14,37,4,4,0,4,0,0,154
CHIPAYA,atencion odontologica,consulta nueva,2020-10-01,6,1,17,6,3,0,8,10,7,6,0,1,0,0,65
CHOQUE COTA,atencion odontologica,consulta nueva,2020-10-01,0,5,12,4,0,9,10,25,10,4,0,0,0,0,79
CHUA COCANI,atencion odontologica,consulta nueva,2020-10-01,8,14,4,13,3,4,1,14,0,4,0,0,0,0,65
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consulta nueva,2020-10-01,10,0,23,7,14,11,16,20,2,0,0,0,0,0,103
CHUMA,atencion odontologica,consulta nueva,2020-10-01,10,26,36,34,13,68,79,134,11,18,0,7,0,2,438
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consulta nueva,2020-10-01,0,0,13,1,3,42,8,28,4,3,0,2,0,2,106
CKOCHAS,atencion odontologica,consulta nueva,2020-10-01,33,19,10,19,10,26,45,58,7,10,0,17,0,1,255
CLIZA,atencion odontologica,consulta nueva,2020-10-01,25,15,89,89,5,75,22,94,17,35,0,0,0,0,466
COBIJA,atencion odontologica,consulta nueva,2020-10-01,144,125,154,196,45,142,187,386,34,29,0,116,0,20,1578
COCAPATA,atencion odontologica,consulta nueva,2020-10-01,11,19,42,41,20,32,34,109,9,9,0,6,0,1,333
COCHABAMBA,atencion odontologica,consulta nueva,2020-10-01,618,642,1181,1304,485,807,1306,2608,531,376,0,145,0,25,10028
COIPASA,atencion odontologica,consulta nueva,2020-10-01,0,0,0,2,2,4,6,6,4,2,0,4,0,0,30
COLCAPIRHUA,atencion odontologica,consulta nueva,2020-10-01,15,14,26,37,15,20,8,68,5,9,0,5,0,0,222
"COLCHA ""K""",atencion odontologica,consulta nueva,2020-10-01,8,10,18,24,3,12,28,77,11,10,0,5,0,0,206
COLLANA,atencion odontologica,consulta nueva,2020-10-01,20,12,52,63,50,39,28,77,9,5,0,28,0,2,385
COLOMI,atencion odontologica,consulta nueva,2020-10-01,17,13,26,39,8,11,17,28,10,12,0,4,0,5,190
COLPA BELGICA,atencion odontologica,consulta nueva,2020-10-01,3,6,48,23,14,7,9,47,2,5,0,2,0,0,166
COLQUECHACA,atencion odontologica,consulta nueva,2020-10-01,29,43,88,97,40,176,127,354,53,38,0,25,0,5,1075
COLQUENCHA,atencion odontologica,consulta nueva,2020-10-01,36,11,58,54,17,36,42,121,6,7,0,14,0,1,403
COLQUIRI,atencion odontologica,consulta nueva,2020-10-01,17,15,52,67,22,41,40,66,18,8,0,3,0,2,351
COMANCHE,atencion odontologica,consulta nueva,2020-10-01,0,0,3,4,1,3,0,14,3,4,0,0,0,0,32
COMARAPA,atencion odontologica,consulta nueva,2020-10-01,4,2,5,10,2,13,6,31,3,0,0,0,0,3,79
COMBAYA,atencion odontologica,consulta nueva,2020-10-01,0,0,3,5,5,4,10,2,6,7,0,0,0,0,42
COPACABANA,atencion odontologica,consulta nueva,2020-10-01,3,3,8,3,1,13,4,28,5,6,0,28,0,0,102
CORIPATA,atencion odontologica,consulta nueva,2020-10-01,13,24,31,28,11,15,17,27,2,0,0,0,0,2,170
CORO CORO,atencion odontologica,consulta nueva,2020-10-01,6,2,23,22,13,6,19,23,1,2,0,0,0,0,117
COROICO,atencion odontologica,consulta nueva,2020-10-01,14,8,29,63,27,53,55,84,5,10,0,8,0,1,357
CORQUE,atencion odontologica,consulta nueva,2020-10-01,13,6,14,41,14,37,25,85,9,3,0,4,0,0,251
COTAGAITA,atencion odontologica,consulta nueva,2020-10-01,18,27,30,49,26,33,68,114,34,20,0,13,0,4,436
COTOCA,atencion odontologica,consulta nueva,2020-10-01,76,103,105,104,37,67,99,321,23,23,0,12,0,2,972
CRUZ DE MACHACAMARCA,atencion odontologica,consulta nueva,2020-10-01,0,0,2,4,0,0,0,8,0,0,0,0,0,0,14
CUATRO CAÑADAS,atencion odontologica,consulta nueva,2020-10-01,0,0,0,0,0,1,0,5,0,0,0,0,0,0,6
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consulta nueva,2020-10-01,10,17,39,61,0,29,31,66,2,13,0,6,0,3,277
CUEVO,atencion odontologica,consulta nueva,2020-10-01,0,1,7,9,2,15,7,27,4,2,0,4,0,0,78
CULPINA,atencion odontologica,consulta nueva,2020-10-01,23,21,39,43,23,32,45,83,14,7,0,5,0,4,339
CURAHUARA DE CARANGAS,atencion odontologica,consulta nueva,2020-10-01,24,28,18,23,2,21,13,28,9,5,0,1,0,1,173
CURVA,atencion odontologica,consulta nueva,2020-10-01,3,5,8,4,2,13,8,20,0,0,0,9,0,4,76
DESAGUADERO,atencion odontologica,consulta nueva,2020-10-01,16,16,11,22,7,18,4,37,6,0,0,5,0,0,142
EL ALTO,atencion odontologica,consulta nueva,2020-10-01,451,499,857,971,289,524,411,1347,199,112,0,307,0,27,5994
EL CHORO,atencion odontologica,consulta nueva,2020-10-01,2,16,16,18,6,5,11,26,16,11,0,0,0,0,127
EL PUENTE(STC),atencion odontologica,consulta nueva,2020-10-01,16,35,30,63,4,30,18,98,18,7,0,1,0,2,322
EL PUENTE(TJA),atencion odontologica,consulta nueva,2020-10-01,5,6,37,32,7,13,36,101,9,16,0,4,0,0,266
EL TORNO,atencion odontologica,consulta nueva,2020-10-01,356,375,57,83,43,97,83,336,59,31,0,78,0,43,1641
EL VILLAR,atencion odontologica,consulta nueva,2020-10-01,10,1,6,8,2,8,12,28,4,2,0,4,0,0,85
ENTRE RIOS TRJ,atencion odontologica,consulta nueva,2020-10-01,11,3,28,38,3,16,38,68,3,2,0,3,0,1,214
ENTRE RIOS CBBA,atencion odontologica,consulta nueva,2020-10-01,55,57,107,230,57,176,66,220,11,10,0,24,0,14,1027
ESCARA,atencion odontologica,consulta nueva,2020-10-01,0,4,14,8,0,22,6,6,8,1,0,0,0,0,69
ESCOMA,atencion odontologica,consulta nueva,2020-10-01,0,4,5,3,4,4,11,18,4,2,0,1,0,1,57
ESMERALDA,atencion odontologica,consulta nueva,2020-10-01,0,0,3,6,0,0,2,12,0,3,0,0,0,0,26
EUCALIPTUS,atencion odontologica,consulta nueva,2020-10-01,4,5,17,4,3,9,13,25,1,3,0,7,0,1,92
EXALTACION,atencion odontologica,consulta nueva,2020-10-01,2,3,14,12,8,10,10,21,0,0,0,1,0,0,81
FERNANDEZ ALONSO,atencion odontologica,consulta nueva,2020-10-01,1,2,10,13,9,11,15,49,3,2,0,2,0,1,118
FILADELFIA,atencion odontologica,consulta nueva,2020-10-01,19,33,34,38,4,27,2,5,0,0,0,4,0,0,166
GENERAL SAAVEDRA,atencion odontologica,consulta nueva,2020-10-01,7,7,8,8,3,8,2,12,1,6,0,1,0,0,63
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consulta nueva,2020-10-01,15,30,17,33,32,28,67,107,31,37,0,4,0,3,404
GUANAY,atencion odontologica,consulta nueva,2020-10-01,3,4,15,8,1,9,17,32,1,1,0,4,0,2,97
GUAQUI,atencion odontologica,consulta nueva,2020-10-01,4,8,14,28,23,57,28,95,33,39,0,11,0,9,349
GUAYARAMERIN,atencion odontologica,consulta nueva,2020-10-01,26,21,42,42,27,46,20,109,6,3,0,66,0,6,414
GUTIERREZ,atencion odontologica,consulta nueva,2020-10-01,7,4,6,6,6,11,8,29,3,0,0,0,0,0,80
HUACARETA,atencion odontologica,consulta nueva,2020-10-01,0,7,18,23,14,42,28,113,11,7,0,0,0,0,263
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consulta nueva,2020-10-01,8,5,14,46,5,8,8,37,5,0,0,8,0,0,144
HUACHACALLA,atencion odontologica,consulta nueva,2020-10-01,1,0,14,0,1,14,7,13,3,0,0,1,0,1,55
HUANUNI,atencion odontologica,consulta nueva,2020-10-01,30,48,211,258,70,156,110,260,16,17,0,5,0,3,1184
HUARINA,atencion odontologica,consulta nueva,2020-10-01,4,1,6,6,1,9,11,18,10,6,0,1,0,0,73
HUATAJATA,atencion odontologica,consulta nueva,2020-10-01,7,3,5,5,0,6,4,21,7,4,0,0,0,0,62
HUAYLLAMARCA,atencion odontologica,consulta nueva,2020-10-01,14,11,33,55,9,45,12,69,21,24,0,1,0,6,300
HUMANATA,atencion odontologica,consulta nueva,2020-10-01,2,1,3,7,4,3,11,20,8,2,0,1,0,0,62
ICHOCA,atencion odontologica,consulta nueva,2020-10-01,6,5,14,20,4,6,11,16,14,4,0,0,0,0,100
ICLA,atencion odontologica,consulta nueva,2020-10-01,0,3,16,14,13,17,24,51,4,10,0,10,0,0,162
INCAHUASI,atencion odontologica,consulta nueva,2020-10-01,3,1,28,30,18,28,17,92,3,7,0,5,0,10,242
INQUISIVI,atencion odontologica,consulta nueva,2020-10-01,15,14,26,40,14,26,43,64,16,16,0,1,0,5,280
IRUPANA (VILLA DE LANZA),atencion odontologica,consulta nueva,2020-10-01,27,36,47,63,5,31,57,71,16,1,0,4,0,9,367
IXIAMAS,atencion odontologica,consulta nueva,2020-10-01,14,9,19,40,9,2,7,34,2,0,0,1,0,0,137
JESUS DE MACHACA,atencion odontologica,consulta nueva,2020-10-01,16,14,28,47,33,81,24,102,19,7,0,10,0,3,384
LA ASUNTA,atencion odontologica,consulta nueva,2020-10-01,32,47,118,152,41,96,134,256,14,4,0,23,0,12,929
LA GUARDIA,atencion odontologica,consulta nueva,2020-10-01,205,140,11,12,0,11,10,52,47,52,0,13,0,31,584
LA PAZ,atencion odontologica,consulta nueva,2020-10-01,979,992,1256,1521,504,850,1335,2964,584,465,0,286,0,70,11806
LA RIVERA,atencion odontologica,consulta nueva,2020-10-01,3,0,2,6,7,8,0,7,0,0,0,0,0,0,33
LAGUNILLAS,atencion odontologica,consulta nueva,2020-10-01,0,3,4,13,14,3,22,52,5,0,0,2,0,0,118
LAJA,atencion odontologica,consulta nueva,2020-10-01,105,73,56,61,2,58,24,127,50,55,0,47,0,3,661
LAS CARRERAS,atencion odontologica,consulta nueva,2020-10-01,2,6,18,15,4,14,13,44,3,0,0,5,0,0,124
LLALLAGUA,atencion odontologica,consulta nueva,2020-10-01,84,61,65,97,28,66,40,191,26,15,0,37,0,3,713
LLICA,atencion odontologica,consulta nueva,2020-10-01,1,7,3,5,8,18,9,25,3,4,0,4,0,0,87
LORETO,atencion odontologica,consulta nueva,2020-10-01,1,2,2,0,0,0,1,1,0,0,0,0,0,0,7
LURIBAY,atencion odontologica,consulta nueva,2020-10-01,7,1,4,6,2,1,6,16,3,4,0,2,0,2,54
MACHACAMARCA,atencion odontologica,consulta nueva,2020-10-01,11,11,26,41,10,32,25,55,23,29,0,3,0,1,267
MACHARETI,atencion odontologica,consulta nueva,2020-10-01,0,1,4,9,2,6,3,24,1,0,0,9,0,0,59
MAGDALENA,atencion odontologica,consulta nueva,2020-10-01,0,1,5,5,4,6,4,13,5,0,0,0,0,0,43
MAIRANA,atencion odontologica,consulta nueva,2020-10-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
MALLA,atencion odontologica,consulta nueva,2020-10-01,0,0,1,7,9,2,7,21,3,3,0,6,0,2,61
MAPIRI,atencion odontologica,consulta nueva,2020-10-01,3,5,8,21,4,16,20,62,3,1,0,2,0,1,146
MECAPACA,atencion odontologica,consulta nueva,2020-10-01,20,31,78,47,13,45,49,79,16,12,0,5,0,8,403
MINEROS,atencion odontologica,consulta nueva,2020-10-01,1,0,5,5,0,2,0,3,7,5,0,2,0,0,30
MIZQUE,atencion odontologica,consulta nueva,2020-10-01,22,12,56,92,7,51,45,103,19,33,0,4,0,0,444
MOCOMOCO,atencion odontologica,consulta nueva,2020-10-01,9,5,5,7,15,25,34,48,7,15,0,0,0,0,170
MOJINETE,atencion odontologica,consulta nueva,2020-10-01,0,0,6,3,0,2,3,13,2,3,0,2,0,2,36
MOJOCOYA,atencion odontologica,consulta nueva,2020-10-01,0,0,23,30,18,25,32,91,7,4,0,5,0,1,236
MONTEAGUDO,atencion odontologica,consulta nueva,2020-10-01,7,10,48,40,43,66,71,104,25,4,0,2,0,1,421
MONTERO,atencion odontologica,consulta nueva,2020-10-01,163,151,197,215,64,153,162,618,81,102,0,163,0,13,2082
MORO MORO,atencion odontologica,consulta nueva,2020-10-01,0,4,3,3,0,3,8,11,2,0,0,0,0,0,34
MOROCHATA,atencion odontologica,consulta nueva,2020-10-01,7,7,10,29,29,20,47,96,21,23,0,8,0,0,297
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,consulta nueva,2020-10-01,2,0,4,2,0,2,9,0,0,0,0,1,0,0,20
NAZACARA DE PACAJES,atencion odontologica,consulta nueva,2020-10-01,5,5,1,1,0,5,0,3,1,0,0,1,0,3,25
OCURI,atencion odontologica,consulta nueva,2020-10-01,68,53,123,161,83,112,22,144,123,129,0,61,0,20,1099
OKINAWA,atencion odontologica,consulta nueva,2020-10-01,0,1,2,1,0,5,2,6,1,0,0,0,0,0,18
OMEREQUE,atencion odontologica,consulta nueva,2020-10-01,1,1,5,1,1,4,7,15,1,1,0,2,0,0,39
ORURO,atencion odontologica,consulta nueva,2020-10-01,315,438,858,995,310,702,809,1991,266,204,0,355,0,82,7325
PADCAYA,atencion odontologica,consulta nueva,2020-10-01,1,4,12,5,5,6,14,35,4,3,0,0,0,0,89
PADILLA,atencion odontologica,consulta nueva,2020-10-01,15,14,19,24,12,13,43,80,5,10,0,9,0,1,245
PAILON,atencion odontologica,consulta nueva,2020-10-01,39,49,49,73,18,37,54,206,20,10,0,12,0,12,579
PALCA,atencion odontologica,consulta nueva,2020-10-01,42,30,52,60,21,50,77,108,39,29,0,7,0,1,516
PALOS BLANCOS,atencion odontologica,consulta nueva,2020-10-01,26,37,56,93,54,69,45,89,5,4,0,9,0,7,494
PAMPA GRANDE,atencion odontologica,consulta nueva,2020-10-01,2,7,15,20,2,36,12,42,2,14,0,3,0,3,158
PAPEL PAMPA,atencion odontologica,consulta nueva,2020-10-01,4,6,9,10,3,12,9,39,25,22,0,0,0,0,139
PASORAPA,atencion odontologica,consulta nueva,2020-10-01,7,2,35,26,6,22,22,82,30,8,0,5,0,2,247
PATACAMAYA,atencion odontologica,consulta nueva,2020-10-01,10,9,27,11,2,9,11,50,2,2,0,3,0,8,144
PAZÑA,atencion odontologica,consulta nueva,2020-10-01,8,4,16,21,2,26,12,33,10,6,0,4,0,0,142
PELECHUCO,atencion odontologica,consulta nueva,2020-10-01,14,24,12,18,6,14,21,33,6,2,0,4,0,1,155
POCOATA,atencion odontologica,consulta nueva,2020-10-01,65,62,74,149,12,79,76,236,28,39,0,44,0,13,877
POCONA,atencion odontologica,consulta nueva,2020-10-01,8,0,12,22,13,41,13,28,2,6,0,43,0,42,230
POJO (CBBA),atencion odontologica,consulta nueva,2020-10-01,20,30,47,97,17,121,57,160,13,9,0,12,0,16,599
POOPO,atencion odontologica,consulta nueva,2020-10-01,14,16,37,60,14,19,46,84,17,21,0,9,0,0,337
PORCO,atencion odontologica,consulta nueva,2020-10-01,14,11,26,39,6,21,24,107,16,31,0,35,0,6,336
POROMA,atencion odontologica,consulta nueva,2020-10-01,2,3,2,12,2,9,27,37,6,5,0,2,0,1,108
PORONGO,atencion odontologica,consulta nueva,2020-10-01,25,39,79,102,32,51,50,141,32,20,0,7,0,2,580
PORTACHUELO,atencion odontologica,consulta nueva,2020-10-01,0,0,5,13,0,0,0,11,1,0,0,3,0,5,38
PORVENIR,atencion odontologica,consulta nueva,2020-10-01,0,2,15,15,10,12,16,31,3,1,0,7,0,0,112
POSTRER VALLE,atencion odontologica,consulta nueva,2020-10-01,11,17,7,8,0,11,7,25,0,0,0,0,0,3,89
POTOSI,atencion odontologica,consulta nueva,2020-10-01,185,149,271,298,69,185,184,616,36,37,0,63,0,23,2116
PRESTO,atencion odontologica,consulta nueva,2020-10-01,0,3,14,6,4,38,25,75,4,5,0,6,0,0,180
PUCARA,atencion odontologica,consulta nueva,2020-10-01,1,1,7,0,0,0,5,10,2,0,0,0,0,0,26
PUCARANI,atencion odontologica,consulta nueva,2020-10-01,60,43,82,92,39,72,83,222,35,20,0,23,0,10,781
PUERTO ACOSTA,atencion odontologica,consulta nueva,2020-10-01,12,10,14,18,24,28,45,41,11,13,0,1,0,0,217
PUERTO CARABUCO,atencion odontologica,consulta nueva,2020-10-01,11,11,19,17,32,42,24,59,17,12,0,3,0,0,247
PUERTO GONZALO MORENO,atencion odontologica,consulta nueva,2020-10-01,34,9,26,29,18,21,27,33,5,7,0,6,0,3,218
PUERTO PEREZ,atencion odontologica,consulta nueva,2020-10-01,6,7,18,9,2,17,5,32,6,0,0,7,0,0,109
PUERTO QUIJARRO,atencion odontologica,consulta nueva,2020-10-01,12,12,6,1,0,4,2,2,0,0,0,1,0,0,40
PUERTO RICO,atencion odontologica,consulta nueva,2020-10-01,12,12,43,97,13,25,60,102,3,0,0,6,0,1,374
PUERTO SUAREZ,atencion odontologica,consulta nueva,2020-10-01,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
PUERTO VILLARROEL,atencion odontologica,consulta nueva,2020-10-01,78,68,217,319,87,245,142,436,46,31,0,67,0,35,1771
PUNA,atencion odontologica,consulta nueva,2020-10-01,8,3,14,20,7,16,26,59,11,21,0,3,0,0,188
PUNATA,atencion odontologica,consulta nueva,2020-10-01,42,30,65,110,51,82,70,204,14,20,0,7,0,0,695
QUIABAYA,atencion odontologica,consulta nueva,2020-10-01,11,1,13,14,5,13,15,26,3,2,0,0,0,0,103
QUILLACOLLO,atencion odontologica,consulta nueva,2020-10-01,134,186,508,412,105,375,214,786,81,73,0,12,0,22,2908
QUIME,atencion odontologica,consulta nueva,2020-10-01,27,10,55,45,12,34,78,89,3,4,0,1,0,0,358
QUIRUSILLAS,atencion odontologica,consulta nueva,2020-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
RAVELO,atencion odontologica,consulta nueva,2020-10-01,32,35,90,104,38,75,101,204,55,61,0,29,0,16,840
REYES,atencion odontologica,consulta nueva,2020-10-01,0,0,7,8,2,2,5,19,2,3,0,0,0,0,48
RIBERALTA,atencion odontologica,consulta nueva,2020-10-01,37,34,41,40,17,68,62,176,13,7,0,49,0,11,555
ROBORE,atencion odontologica,consulta nueva,2020-10-01,4,2,11,13,8,4,6,19,4,2,0,0,0,0,73
RURRENABAQUE,atencion odontologica,consulta nueva,2020-10-01,8,6,20,24,7,22,9,37,8,2,0,10,0,5,158
SABAYA,atencion odontologica,consulta nueva,2020-10-01,7,16,23,23,6,24,13,57,26,15,0,16,0,1,227
SACABA,atencion odontologica,consulta nueva,2020-10-01,196,229,595,622,202,423,298,849,117,102,0,15,0,5,3653
SACABAMBA,atencion odontologica,consulta nueva,2020-10-01,5,3,6,10,5,20,10,30,12,18,0,0,0,5,124
SACACA,atencion odontologica,consulta nueva,2020-10-01,4,2,10,23,11,20,25,61,0,5,0,4,0,3,168
SAIPINA,atencion odontologica,consulta nueva,2020-10-01,6,2,13,6,0,6,6,27,2,0,0,2,0,0,70
SALINAS DE GARCI MENDOZA,atencion odontologica,consulta nueva,2020-10-01,18,19,59,79,40,60,90,113,41,20,0,10,0,5,554
SAMAIPATA,atencion odontologica,consulta nueva,2020-10-01,0,0,2,1,2,2,4,4,0,0,0,0,0,0,15
SAN ANDRES,atencion odontologica,consulta nueva,2020-10-01,6,14,18,23,20,25,31,23,2,4,0,1,0,0,167
SAN ANDRES DE MACHACA,atencion odontologica,consulta nueva,2020-10-01,20,10,28,31,10,17,26,60,44,49,0,4,0,2,301
SAN ANTONIO DE ESMORUCO,atencion odontologica,consulta nueva,2020-10-01,0,0,1,20,0,18,0,11,1,5,0,1,0,4,61
SAN ANTONIO DE LOMERIO,atencion odontologica,consulta nueva,2020-10-01,0,0,4,0,4,6,6,20,1,2,0,1,0,0,44
SAN BENITO,atencion odontologica,consulta nueva,2020-10-01,64,43,97,93,19,64,65,139,36,77,0,6,0,5,708
SAN BORJA,atencion odontologica,consulta nueva,2020-10-01,12,19,116,91,33,84,33,117,7,12,0,9,0,6,539
SAN BUENA VENTURA,atencion odontologica,consulta nueva,2020-10-01,14,5,24,25,13,19,13,65,4,9,0,13,0,1,205
SAN CARLOS,atencion odontologica,consulta nueva,2020-10-01,14,3,19,19,11,13,18,32,10,2,0,9,0,14,164
SAN IGNACIO,atencion odontologica,consulta nueva,2020-10-01,2,9,38,41,13,14,55,63,22,8,0,0,0,0,265
SAN IGNACIO DE VELASCO,atencion odontologica,consulta nueva,2020-10-01,72,58,36,29,38,40,37,98,22,5,0,17,0,24,476
SAN JAVIER(BNI),atencion odontologica,consulta nueva,2020-10-01,4,6,0,4,0,4,1,5,0,2,0,1,0,0,27
SAN JAVIER(STC),atencion odontologica,consulta nueva,2020-10-01,5,2,2,2,2,2,2,9,2,2,0,4,0,0,34
SAN JOAQUIN,atencion odontologica,consulta nueva,2020-10-01,14,10,21,23,12,25,33,55,3,2,0,5,0,8,211
SAN JOSE DE CHIQUITOS,atencion odontologica,consulta nueva,2020-10-01,0,4,15,23,5,13,8,21,6,3,0,0,0,0,98
SAN JUAN DE YAPACANI,atencion odontologica,consulta nueva,2020-10-01,15,17,22,43,15,17,17,48,6,7,0,2,0,4,213
SAN JULIAN,atencion odontologica,consulta nueva,2020-10-01,101,108,74,128,20,57,66,178,29,16,0,58,0,39,874
