,group,variable,month,APLICACIÓN DE FLUOR MENORES DE 5 AÑOS,APLICACIÓN DE FLUOR MENORES DE 5 AÑOS,APLICACIÓN DE FLUOR 5 A 13 AÑOS,APLICACIÓN DE FLUOR 5 A 13 AÑOS,APLICACIÓN DE FLUOR 14 A 19 AÑOS,APLICACIÓN DE FLUOR 14 A 19 AÑOS,APLICACIÓN DE FLUOR 20 A 59 AÑOS,APLICACIÓN DE FLUOR 20 A 59 AÑOS,APLICACIÓN DE FLUOR 60 AÑOS Y MAS,APLICACIÓN DE FLUOR 60 AÑOS Y MAS,APLICACIÓN DE FLUOR EMB,APLICACIÓN DE FLUOR EMB,APLICACIÓN DE FLUOR POST,APLICACIÓN DE FLUOR POST,TOTALES
SAN BORJA,atencion odontologica,aplicacion de fluor,2020-10-01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
SAN BUENA VENTURA,atencion odontologica,aplicacion de fluor,2020-10-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
SAN CARLOS,atencion odontologica,aplicacion de fluor,2020-10-01,3,2,4,3,0,0,0,0,0,0,0,0,0,0,12
SAN IGNACIO,atencion odontologica,aplicacion de fluor,2020-10-01,1,2,0,0,0,0,0,1,0,0,0,0,0,0,4
SAN IGNACIO DE VELASCO,atencion odontologica,aplicacion de fluor,2020-10-01,31,20,7,3,2,4,0,0,0,0,0,0,0,0,67
SAN JAVIER(STC),atencion odontologica,aplicacion de fluor,2020-10-01,16,18,0,0,1,0,1,33,0,0,0,0,0,0,69
SAN JUAN DE YAPACANI,atencion odontologica,aplicacion de fluor,2020-10-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
SAN JULIAN,atencion odontologica,aplicacion de fluor,2020-10-01,42,39,11,11,2,5,3,24,0,1,0,0,0,0,138
SAN LORENZO(PND),atencion odontologica,aplicacion de fluor,2020-10-01,4,8,12,10,0,1,0,2,0,0,0,0,0,0,37
SAN LORENZO(TJA),atencion odontologica,aplicacion de fluor,2020-10-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
SAN LUCAS,atencion odontologica,aplicacion de fluor,2020-10-01,0,2,2,0,0,1,0,3,0,0,0,0,0,0,8
SAN MATIAS,atencion odontologica,aplicacion de fluor,2020-10-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
SAN MIGUEL DE VELASCO,atencion odontologica,aplicacion de fluor,2020-10-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
SAN PABLO DE LIPEZ,atencion odontologica,aplicacion de fluor,2020-10-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
SAN PEDRO DE BUENA VISTA,atencion odontologica,aplicacion de fluor,2020-10-01,5,5,11,10,5,12,21,29,5,2,0,0,0,0,105
SAN PEDRO DE TIQUINA,atencion odontologica,aplicacion de fluor,2020-10-01,6,5,6,14,0,1,0,0,0,0,0,0,0,0,32
SAN RAFAEL,atencion odontologica,aplicacion de fluor,2020-10-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
SANTA CRUZ DE LA SIERRA,atencion odontologica,aplicacion de fluor,2020-10-01,30,34,28,27,31,42,30,33,10,8,0,0,0,0,273
SANTA ROSA DEL SARA,atencion odontologica,aplicacion de fluor,2020-10-01,12,5,1,1,0,1,0,2,0,0,0,0,0,0,22
SANTIAGO DE HUARI,atencion odontologica,aplicacion de fluor,2020-10-01,0,5,2,5,0,1,0,4,0,0,0,0,0,0,17
SANTIAGO DE HUATA,atencion odontologica,aplicacion de fluor,2020-10-01,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
SANTIAGO DE MACHACA,atencion odontologica,aplicacion de fluor,2020-10-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SANTIVAÑES,atencion odontologica,aplicacion de fluor,2020-10-01,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
SAPAHAQUI,atencion odontologica,aplicacion de fluor,2020-10-01,0,1,0,2,0,0,0,0,0,0,0,0,0,0,3
SENA,atencion odontologica,aplicacion de fluor,2020-10-01,16,13,22,13,1,1,1,6,0,0,0,0,0,0,73
SICA SICA (VILLA AROMA),atencion odontologica,aplicacion de fluor,2020-10-01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SICAYA,atencion odontologica,aplicacion de fluor,2020-10-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SORACACHI,atencion odontologica,aplicacion de fluor,2020-10-01,3,0,0,0,0,1,0,0,0,0,0,0,0,0,4
SORATA,atencion odontologica,aplicacion de fluor,2020-10-01,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
SUCRE,atencion odontologica,aplicacion de fluor,2020-10-01,5,7,3,3,3,2,2,10,0,0,0,0,0,0,35
TAHUA,atencion odontologica,aplicacion de fluor,2020-10-01,3,3,2,0,0,0,0,0,0,0,0,0,0,0,8
TAPACARI,atencion odontologica,aplicacion de fluor,2020-10-01,1,0,0,2,0,0,0,4,0,0,0,0,0,0,7
TARABUCO,atencion odontologica,aplicacion de fluor,2020-10-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
TARACO,atencion odontologica,aplicacion de fluor,2020-10-01,3,2,1,0,0,0,0,0,0,0,0,0,0,0,6
TARIJA,atencion odontologica,aplicacion de fluor,2020-10-01,0,1,0,5,0,1,16,4,0,0,0,0,0,0,27
TARVITA,atencion odontologica,aplicacion de fluor,2020-10-01,27,19,6,7,0,0,0,3,0,0,0,0,0,0,62
TEOPONTE,atencion odontologica,aplicacion de fluor,2020-10-01,2,0,2,2,0,0,0,0,0,0,0,0,0,0,6
TIAHUANACU,atencion odontologica,aplicacion de fluor,2020-10-01,2,0,2,1,0,0,0,0,0,0,0,0,0,0,5
TINGUIPAYA,atencion odontologica,aplicacion de fluor,2020-10-01,0,0,3,1,0,1,0,1,1,1,0,0,0,0,8
TIPUANI,atencion odontologica,aplicacion de fluor,2020-10-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
TIQUIPAYA,atencion odontologica,aplicacion de fluor,2020-10-01,0,3,0,0,0,1,0,0,0,0,0,0,0,0,4
TIRAQUE (CBBA),atencion odontologica,aplicacion de fluor,2020-10-01,1,2,3,4,0,3,0,4,0,0,0,0,0,0,17
TOCO,atencion odontologica,aplicacion de fluor,2020-10-01,0,1,1,2,0,1,1,0,0,0,0,0,0,0,6
TOLEDO,atencion odontologica,aplicacion de fluor,2020-10-01,0,0,0,4,0,2,0,2,0,0,0,0,0,0,8
TOMAVE,atencion odontologica,aplicacion de fluor,2020-10-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
TORO TORO,atencion odontologica,aplicacion de fluor,2020-10-01,1,1,0,0,0,0,1,4,0,0,0,0,0,0,7
TOTORA(ORR),atencion odontologica,aplicacion de fluor,2020-10-01,0,0,1,0,0,0,1,2,0,0,0,0,0,0,4
TRIGAL,atencion odontologica,aplicacion de fluor,2020-10-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TRINIDAD,atencion odontologica,aplicacion de fluor,2020-10-01,12,6,8,10,0,1,2,8,0,1,0,0,0,0,48
TUPIZA,atencion odontologica,aplicacion de fluor,2020-10-01,7,6,0,0,0,2,0,0,0,0,0,0,0,0,15
TURCO,atencion odontologica,aplicacion de fluor,2020-10-01,0,1,2,2,0,1,2,3,1,2,0,0,0,0,14
UNCIA,atencion odontologica,aplicacion de fluor,2020-10-01,0,5,0,12,0,2,1,3,1,0,0,0,0,0,24
UYUNI,atencion odontologica,aplicacion de fluor,2020-10-01,0,0,1,5,1,0,1,7,0,0,0,0,0,0,15
VACAS,atencion odontologica,aplicacion de fluor,2020-10-01,0,1,0,2,1,1,0,2,0,0,0,0,0,0,7
VALLEGRANDE,atencion odontologica,aplicacion de fluor,2020-10-01,0,3,1,0,1,0,0,5,0,0,0,0,0,0,10
VIACHA,atencion odontologica,aplicacion de fluor,2020-10-01,5,1,4,4,0,3,0,3,0,0,0,0,0,0,20
VILA VILA,atencion odontologica,aplicacion de fluor,2020-10-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
VILLA NUEVA (LOMA ALTA),atencion odontologica,aplicacion de fluor,2020-10-01,1,2,2,3,0,0,0,0,0,0,0,0,0,0,8
VILLA RIVERO,atencion odontologica,aplicacion de fluor,2020-10-01,2,5,5,4,0,0,0,3,0,0,0,0,0,0,19
VILLA TUNARI,atencion odontologica,aplicacion de fluor,2020-10-01,0,2,1,1,0,1,0,1,0,0,0,0,0,0,6
VILLAZON,atencion odontologica,aplicacion de fluor,2020-10-01,0,1,0,15,1,4,3,4,0,0,0,0,0,0,28
VINTO,atencion odontologica,aplicacion de fluor,2020-10-01,3,0,3,2,2,6,0,0,0,0,0,0,0,0,16
WARNES,atencion odontologica,aplicacion de fluor,2020-10-01,3,4,9,6,1,1,0,3,0,0,0,0,0,0,27
YAMPARAEZ,atencion odontologica,aplicacion de fluor,2020-10-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
YAPACANI,atencion odontologica,aplicacion de fluor,2020-10-01,14,4,3,8,1,8,0,8,0,0,0,0,0,0,46
YOTALA,atencion odontologica,aplicacion de fluor,2020-10-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ACACIO,atencion odontologica,aplicacion de fluor,2020-11-01,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
ACHACACHI,atencion odontologica,aplicacion de fluor,2020-11-01,4,7,5,4,1,6,0,7,0,0,0,0,0,0,34
ACHOCALLA,atencion odontologica,aplicacion de fluor,2020-11-01,14,10,34,23,1,0,0,4,0,0,0,0,0,0,86
AIQUILE,atencion odontologica,aplicacion de fluor,2020-11-01,0,0,3,5,2,3,0,0,2,0,0,0,0,0,15
ALALAY,atencion odontologica,aplicacion de fluor,2020-11-01,0,0,0,1,0,1,0,2,0,1,0,0,0,0,5
ALCALA,atencion odontologica,aplicacion de fluor,2020-11-01,0,1,1,0,0,0,0,1,0,0,0,0,0,0,3
ALTO BENI,atencion odontologica,aplicacion de fluor,2020-11-01,2,4,0,2,0,0,0,0,0,0,0,0,0,0,8
ANCORAIMES,atencion odontologica,aplicacion de fluor,2020-11-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
ANDAMARCA,atencion odontologica,aplicacion de fluor,2020-11-01,2,7,3,4,1,0,0,2,0,0,0,0,0,0,19
ANTEQUERA,atencion odontologica,aplicacion de fluor,2020-11-01,0,0,0,1,0,3,0,0,0,0,0,0,0,0,4
APOLO,atencion odontologica,aplicacion de fluor,2020-11-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
ARAMPAMPA,atencion odontologica,aplicacion de fluor,2020-11-01,0,0,4,4,0,0,0,0,0,0,0,0,0,0,8
ARANI,atencion odontologica,aplicacion de fluor,2020-11-01,0,0,0,2,1,1,2,2,0,1,0,0,0,0,9
ARBIETO,atencion odontologica,aplicacion de fluor,2020-11-01,3,2,0,0,0,0,0,0,0,0,0,0,0,0,5
ARQUE,atencion odontologica,aplicacion de fluor,2020-11-01,0,4,3,5,2,0,1,6,1,0,0,0,0,0,22
ASCENCION DE GUARAYOS,atencion odontologica,aplicacion de fluor,2020-11-01,17,14,6,5,4,6,5,7,3,4,0,0,0,0,71
ATOCHA,atencion odontologica,aplicacion de fluor,2020-11-01,0,0,2,2,0,5,0,1,0,0,0,0,0,0,10
AYATA,atencion odontologica,aplicacion de fluor,2020-11-01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,aplicacion de fluor,2020-11-01,3,7,7,9,0,1,1,3,0,1,0,0,0,0,32
BATALLAS,atencion odontologica,aplicacion de fluor,2020-11-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
BELEN DE ANDAMARCA,atencion odontologica,aplicacion de fluor,2020-11-01,7,3,5,0,0,1,1,6,1,1,0,0,0,0,25
BELEN DE URMIRI,atencion odontologica,aplicacion de fluor,2020-11-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
BELLA FLOR,atencion odontologica,aplicacion de fluor,2020-11-01,0,1,4,2,0,0,0,0,0,0,0,0,0,0,7
BETANZOS,atencion odontologica,aplicacion de fluor,2020-11-01,8,9,3,0,0,1,0,0,0,0,0,0,0,0,21
BOLIVAR,atencion odontologica,aplicacion de fluor,2020-11-01,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3
BOLPEBRA,atencion odontologica,aplicacion de fluor,2020-11-01,1,1,2,1,1,0,0,0,0,0,0,0,0,0,6
BOYUIBE,atencion odontologica,aplicacion de fluor,2020-11-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
CABEZAS,atencion odontologica,aplicacion de fluor,2020-11-01,24,8,2,5,0,2,0,7,1,1,0,0,0,0,50
CAIROMA,atencion odontologica,aplicacion de fluor,2020-11-01,4,6,2,1,0,0,0,0,0,0,0,0,0,0,13
"CAIZA ""D""",atencion odontologica,aplicacion de fluor,2020-11-01,0,1,1,1,0,1,0,0,0,0,0,0,0,0,4
CAJUATA,atencion odontologica,aplicacion de fluor,2020-11-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CALACOTO,atencion odontologica,aplicacion de fluor,2020-11-01,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4
CALAMARCA,atencion odontologica,aplicacion de fluor,2020-11-01,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,aplicacion de fluor,2020-11-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CAMIRI,atencion odontologica,aplicacion de fluor,2020-11-01,29,26,25,18,1,1,6,6,4,0,0,0,0,0,116
CAQUIAVIRI,atencion odontologica,aplicacion de fluor,2020-11-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
CARACOLLO,atencion odontologica,aplicacion de fluor,2020-11-01,1,3,2,0,1,2,0,2,1,0,0,0,0,0,12
CARANAVI,atencion odontologica,aplicacion de fluor,2020-11-01,7,16,0,1,0,0,0,0,0,0,0,0,0,0,24
CARAPARI,atencion odontologica,aplicacion de fluor,2020-11-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
CARMEN RIVERO TORREZ,atencion odontologica,aplicacion de fluor,2020-11-01,1,0,5,4,6,0,0,0,0,0,0,0,0,0,16
CHACARILLA,atencion odontologica,aplicacion de fluor,2020-11-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
CHALLAPATA,atencion odontologica,aplicacion de fluor,2020-11-01,1,6,3,3,1,1,1,2,0,0,0,0,0,0,18
CHAQUI,atencion odontologica,aplicacion de fluor,2020-11-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
CHARAGUA,atencion odontologica,aplicacion de fluor,2020-11-01,44,45,5,3,0,2,0,11,1,3,0,0,0,0,114
CHARAÑA,atencion odontologica,aplicacion de fluor,2020-11-01,1,1,2,0,0,0,0,0,0,0,0,0,0,0,4
CHAYANTA,atencion odontologica,aplicacion de fluor,2020-11-01,2,3,0,1,0,0,1,9,0,0,0,0,0,0,16
CHOQUE COTA,atencion odontologica,aplicacion de fluor,2020-11-01,1,0,1,2,3,1,3,8,3,3,0,0,0,0,25
CHUA COCANI,atencion odontologica,aplicacion de fluor,2020-11-01,0,1,1,0,0,2,0,2,0,0,0,0,0,0,6
CHUMA,atencion odontologica,aplicacion de fluor,2020-11-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,aplicacion de fluor,2020-11-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
CKOCHAS,atencion odontologica,aplicacion de fluor,2020-11-01,1,2,0,2,0,1,0,6,0,0,0,0,0,0,12
CLIZA,atencion odontologica,aplicacion de fluor,2020-11-01,0,0,2,2,0,2,0,0,0,0,0,0,0,0,6
COBIJA,atencion odontologica,aplicacion de fluor,2020-11-01,46,36,8,10,3,3,1,9,0,0,0,0,0,0,116
COCAPATA,atencion odontologica,aplicacion de fluor,2020-11-01,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
COCHABAMBA,atencion odontologica,aplicacion de fluor,2020-11-01,59,82,85,115,37,50,39,76,11,8,0,0,0,0,562
COLCAPIRHUA,atencion odontologica,aplicacion de fluor,2020-11-01,17,8,7,4,0,1,2,11,0,0,0,0,0,0,50
"COLCHA ""K""",atencion odontologica,aplicacion de fluor,2020-11-01,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3
COLOMI,atencion odontologica,aplicacion de fluor,2020-11-01,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
COLPA BELGICA,atencion odontologica,aplicacion de fluor,2020-11-01,1,3,7,3,0,2,1,5,0,0,0,0,0,0,22
COLQUECHACA,atencion odontologica,aplicacion de fluor,2020-11-01,1,1,5,5,0,2,0,2,1,2,0,0,0,0,19
COLQUENCHA,atencion odontologica,aplicacion de fluor,2020-11-01,1,4,1,0,0,0,0,1,0,0,0,0,0,0,7
COLQUIRI,atencion odontologica,aplicacion de fluor,2020-11-01,3,9,8,13,1,0,2,3,0,0,0,0,0,0,39
COMANCHE,atencion odontologica,aplicacion de fluor,2020-11-01,0,3,0,1,0,0,0,0,0,0,0,0,0,0,4
COMARAPA,atencion odontologica,aplicacion de fluor,2020-11-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
COPACABANA,atencion odontologica,aplicacion de fluor,2020-11-01,3,4,0,2,0,0,0,0,0,0,0,0,0,0,9
CORIPATA,atencion odontologica,aplicacion de fluor,2020-11-01,7,2,0,0,0,0,0,0,0,0,0,0,0,0,9
CORO CORO,atencion odontologica,aplicacion de fluor,2020-11-01,1,0,1,6,0,0,0,0,0,0,0,0,0,0,8
CORQUE,atencion odontologica,aplicacion de fluor,2020-11-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
COTAGAITA,atencion odontologica,aplicacion de fluor,2020-11-01,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
COTOCA,atencion odontologica,aplicacion de fluor,2020-11-01,4,5,5,0,0,2,1,2,2,0,0,0,0,0,21
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,aplicacion de fluor,2020-11-01,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
CUEVO,atencion odontologica,aplicacion de fluor,2020-11-01,3,5,1,0,1,2,0,5,0,0,0,0,0,0,17
CULPINA,atencion odontologica,aplicacion de fluor,2020-11-01,3,4,1,1,0,0,1,0,0,0,0,0,0,0,10
CURAHUARA DE CARANGAS,atencion odontologica,aplicacion de fluor,2020-11-01,0,1,1,1,0,0,0,1,0,0,0,0,0,0,4
CURVA,atencion odontologica,aplicacion de fluor,2020-11-01,2,3,0,1,0,1,0,1,0,0,0,0,0,0,8
DESAGUADERO,atencion odontologica,aplicacion de fluor,2020-11-01,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
EL ALTO,atencion odontologica,aplicacion de fluor,2020-11-01,143,126,113,104,28,37,20,68,3,2,0,0,0,0,644
EL CHORO,atencion odontologica,aplicacion de fluor,2020-11-01,0,0,0,1,0,1,1,4,0,0,0,0,0,0,7
EL PUENTE(STC),atencion odontologica,aplicacion de fluor,2020-11-01,9,6,7,6,1,1,0,13,0,0,0,0,0,0,43
EL TORNO,atencion odontologica,aplicacion de fluor,2020-11-01,101,122,4,1,1,2,6,8,0,1,0,0,0,0,246
EL VILLAR,atencion odontologica,aplicacion de fluor,2020-11-01,1,0,2,0,0,1,0,0,0,0,0,0,0,0,4
ENTRE RIOS CBBA,atencion odontologica,aplicacion de fluor,2020-11-01,1,0,0,4,1,1,0,2,0,0,0,0,0,0,9
ESCARA,atencion odontologica,aplicacion de fluor,2020-11-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ESCOMA,atencion odontologica,aplicacion de fluor,2020-11-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ESMERALDA,atencion odontologica,aplicacion de fluor,2020-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
EUCALIPTUS,atencion odontologica,aplicacion de fluor,2020-11-01,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
FILADELFIA,atencion odontologica,aplicacion de fluor,2020-11-01,18,15,16,18,0,0,0,0,0,0,0,0,0,0,67
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,aplicacion de fluor,2020-11-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
GUANAY,atencion odontologica,aplicacion de fluor,2020-11-01,1,3,1,1,0,0,0,2,0,0,0,0,0,0,8
GUAQUI,atencion odontologica,aplicacion de fluor,2020-11-01,3,1,0,0,0,0,0,0,0,1,0,0,0,0,5
GUAYARAMERIN,atencion odontologica,aplicacion de fluor,2020-11-01,2,3,6,6,10,1,5,6,0,1,0,0,0,0,40
GUTIERREZ,atencion odontologica,aplicacion de fluor,2020-11-01,37,34,3,5,0,1,0,4,0,0,0,0,0,0,84
HUACARETA,atencion odontologica,aplicacion de fluor,2020-11-01,1,0,1,3,0,0,0,1,0,0,0,0,0,0,6
HUACHACALLA,atencion odontologica,aplicacion de fluor,2020-11-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
HUANUNI,atencion odontologica,aplicacion de fluor,2020-11-01,2,3,4,3,3,5,2,11,0,0,0,0,0,0,33
HUARACAJE,atencion odontologica,aplicacion de fluor,2020-11-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUATAJATA,atencion odontologica,aplicacion de fluor,2020-11-01,0,0,2,0,0,1,0,0,0,0,0,0,0,0,3
HUAYLLAMARCA,atencion odontologica,aplicacion de fluor,2020-11-01,1,1,1,0,0,2,0,0,0,0,0,0,0,0,5
HUMANATA,atencion odontologica,aplicacion de fluor,2020-11-01,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
ICHOCA,atencion odontologica,aplicacion de fluor,2020-11-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ICLA,atencion odontologica,aplicacion de fluor,2020-11-01,1,0,1,0,0,0,0,1,0,0,0,0,0,0,3
INQUISIVI,atencion odontologica,aplicacion de fluor,2020-11-01,1,4,0,0,0,0,0,0,0,0,0,0,0,0,5
IRUPANA (VILLA DE LANZA),atencion odontologica,aplicacion de fluor,2020-11-01,8,9,1,5,0,1,1,4,0,0,0,0,0,0,29
JESUS DE MACHACA,atencion odontologica,aplicacion de fluor,2020-11-01,4,3,3,1,2,1,0,0,0,0,0,0,0,0,14
LA ASUNTA,atencion odontologica,aplicacion de fluor,2020-11-01,9,9,15,4,0,1,0,0,0,0,0,0,0,0,38
LA GUARDIA,atencion odontologica,aplicacion de fluor,2020-11-01,52,47,2,10,0,3,4,21,7,10,0,0,0,0,156
LA PAZ,atencion odontologica,aplicacion de fluor,2020-11-01,208,216,227,224,35,42,168,104,28,36,0,0,0,0,1288
LA RIVERA,atencion odontologica,aplicacion de fluor,2020-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
LAGUNILLAS,atencion odontologica,aplicacion de fluor,2020-11-01,0,0,1,1,1,0,0,2,0,0,0,0,0,0,5
LAJA,atencion odontologica,aplicacion de fluor,2020-11-01,3,3,0,0,0,1,0,0,0,0,0,0,0,0,7
LLALLAGUA,atencion odontologica,aplicacion de fluor,2020-11-01,2,2,1,2,3,3,0,10,0,0,0,0,0,0,23
LURIBAY,atencion odontologica,aplicacion de fluor,2020-11-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MACHACAMARCA,atencion odontologica,aplicacion de fluor,2020-11-01,1,1,2,1,0,0,0,1,0,1,0,0,0,0,7
MAIRANA,atencion odontologica,aplicacion de fluor,2020-11-01,7,7,7,6,1,4,2,9,0,7,0,0,0,0,50
MAPIRI,atencion odontologica,aplicacion de fluor,2020-11-01,1,1,3,4,0,0,0,0,0,0,0,0,0,0,9
MECAPACA,atencion odontologica,aplicacion de fluor,2020-11-01,4,9,0,0,0,0,0,0,0,0,0,0,0,0,13
MIZQUE,atencion odontologica,aplicacion de fluor,2020-11-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
MOCOMOCO,atencion odontologica,aplicacion de fluor,2020-11-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
MOJOCOYA,atencion odontologica,aplicacion de fluor,2020-11-01,0,0,0,0,0,1,2,4,0,0,0,0,0,0,7
MONTEAGUDO,atencion odontologica,aplicacion de fluor,2020-11-01,1,4,1,4,2,1,0,4,0,0,0,0,0,0,17
MONTERO,atencion odontologica,aplicacion de fluor,2020-11-01,1,0,1,0,0,0,0,1,0,0,0,0,0,0,3
NAZACARA DE PACAJES,atencion odontologica,aplicacion de fluor,2020-11-01,2,2,0,0,0,0,1,0,0,0,0,0,0,0,5
OCURI,atencion odontologica,aplicacion de fluor,2020-11-01,1,0,5,3,0,0,0,2,0,0,0,0,0,0,11
OKINAWA,atencion odontologica,aplicacion de fluor,2020-11-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
OMEREQUE,atencion odontologica,aplicacion de fluor,2020-11-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
ORURO,atencion odontologica,aplicacion de fluor,2020-11-01,10,13,19,40,6,20,26,75,4,2,0,0,0,0,215
PADCAYA,atencion odontologica,aplicacion de fluor,2020-11-01,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
PADILLA,atencion odontologica,aplicacion de fluor,2020-11-01,1,2,1,0,0,0,0,1,0,0,0,0,0,0,5
PAILON,atencion odontologica,aplicacion de fluor,2020-11-01,2,1,0,1,0,1,0,1,1,0,0,0,0,0,7
PALCA,atencion odontologica,aplicacion de fluor,2020-11-01,3,3,1,0,0,0,0,0,0,0,0,0,0,0,7
PALOS BLANCOS,atencion odontologica,aplicacion de fluor,2020-11-01,6,5,2,4,0,1,0,2,0,0,0,0,0,0,20
PAMPA GRANDE,atencion odontologica,aplicacion de fluor,2020-11-01,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
PASORAPA,atencion odontologica,aplicacion de fluor,2020-11-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
PATACAMAYA,atencion odontologica,aplicacion de fluor,2020-11-01,3,5,0,0,0,0,0,0,0,0,0,0,0,0,8
PAZÑA,atencion odontologica,aplicacion de fluor,2020-11-01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
PELECHUCO,atencion odontologica,aplicacion de fluor,2020-11-01,13,7,3,1,1,0,1,1,0,0,0,0,0,0,27
POCOATA,atencion odontologica,aplicacion de fluor,2020-11-01,0,3,5,8,1,10,6,18,1,3,0,0,0,0,55
POCONA,atencion odontologica,aplicacion de fluor,2020-11-01,2,1,4,4,0,0,1,0,0,0,0,0,0,0,12
POJO (CBBA),atencion odontologica,aplicacion de fluor,2020-11-01,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
POOPO,atencion odontologica,aplicacion de fluor,2020-11-01,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
PORCO,atencion odontologica,aplicacion de fluor,2020-11-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
POROMA,atencion odontologica,aplicacion de fluor,2020-11-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PORONGO,atencion odontologica,aplicacion de fluor,2020-11-01,19,7,29,34,12,14,34,63,6,6,0,0,0,0,224
PORVENIR,atencion odontologica,aplicacion de fluor,2020-11-01,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3
POTOSI,atencion odontologica,aplicacion de fluor,2020-11-01,9,6,4,9,0,2,2,8,0,0,0,0,0,0,40
PRESTO,atencion odontologica,aplicacion de fluor,2020-11-01,3,4,0,2,0,1,0,1,0,0,0,0,0,0,11
PUCARA,atencion odontologica,aplicacion de fluor,2020-11-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
