,group,variable,month,PRIMERA CONSULTA MENORES DE 5 AÑOS,PRIMERA CONSULTA MENORES DE 5 AÑOS,PRIMERA CONSULTA 5 A 13 AÑOS,PRIMERA CONSULTA 5 A 13 AÑOS,PRIMERA CONSULTA 14 A 19 AÑOS,PRIMERA CONSULTA 14 A 19 AÑOS,PRIMERA CONSULTA 20 A 59 AÑOS,PRIMERA CONSULTA 20 A 59 AÑOS,PRIMERA CONSULTA 60 AÑOS Y MAS,PRIMERA CONSULTA 60 AÑOS Y MAS,PRIMERA CONSULTA EMB,PRIMERA CONSULTA EMB,PRIMERA CONSULTA POST,PRIMERA CONSULTA POST,TOTALES
ACHACACHI,atencion odontologica,primera consulta,2020-10-01,21,17,38,40,21,15,25,65,14,18,0,1,0,4,279
ACHOCALLA,atencion odontologica,primera consulta,2020-10-01,26,19,61,59,6,22,19,63,13,5,0,11,0,3,307
AIQUILE,atencion odontologica,primera consulta,2020-10-01,2,2,1,5,2,2,3,17,1,2,0,0,0,1,38
ALALAY,atencion odontologica,primera consulta,2020-10-01,0,0,1,1,0,1,1,2,0,0,0,0,0,0,6
ALCALA,atencion odontologica,primera consulta,2020-10-01,1,0,2,5,2,5,7,16,0,2,0,5,0,1,46
ALTO BENI,atencion odontologica,primera consulta,2020-10-01,8,4,10,16,3,7,10,26,2,2,0,1,0,1,90
ANCORAIMES,atencion odontologica,primera consulta,2020-10-01,7,7,19,17,8,14,19,49,8,19,0,1,0,0,168
ANDAMARCA,atencion odontologica,primera consulta,2020-10-01,4,2,2,1,4,3,6,14,2,2,0,4,0,1,45
ANTEQUERA,atencion odontologica,primera consulta,2020-10-01,4,0,6,5,2,2,11,10,2,4,0,2,0,0,48
ANZALDO,atencion odontologica,primera consulta,2020-10-01,2,0,1,6,4,11,7,12,1,2,0,0,0,0,46
APOLO,atencion odontologica,primera consulta,2020-10-01,4,8,6,6,1,9,5,16,2,0,0,2,0,0,59
ARAMPAMPA,atencion odontologica,primera consulta,2020-10-01,12,11,31,22,3,10,27,26,5,9,0,2,0,0,158
ARANI,atencion odontologica,primera consulta,2020-10-01,4,5,12,14,5,10,7,22,5,6,0,0,0,0,90
ARBIETO,atencion odontologica,primera consulta,2020-10-01,20,24,39,35,6,20,13,40,1,5,0,0,0,1,204
ARQUE,atencion odontologica,primera consulta,2020-10-01,10,6,12,16,3,14,17,28,0,11,0,4,0,3,124
ASCENCION DE GUARAYOS,atencion odontologica,primera consulta,2020-10-01,124,137,55,39,4,12,9,41,16,16,0,31,0,4,488
ATOCHA,atencion odontologica,primera consulta,2020-10-01,2,5,11,14,14,8,27,32,0,5,0,4,0,0,122
AUCAPATA,atencion odontologica,primera consulta,2020-10-01,0,1,1,2,0,1,5,7,2,0,0,1,0,3,23
AYATA,atencion odontologica,primera consulta,2020-10-01,5,8,9,13,1,12,24,37,10,6,0,3,0,4,132
AYO AYO,atencion odontologica,primera consulta,2020-10-01,2,1,4,5,5,9,4,13,1,4,0,1,0,0,49
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,primera consulta,2020-10-01,18,25,45,45,13,27,55,90,8,14,0,15,0,12,367
AZURDUY,atencion odontologica,primera consulta,2020-10-01,1,0,4,6,1,7,9,39,1,3,0,20,0,0,91
BATALLAS,atencion odontologica,primera consulta,2020-10-01,6,2,14,7,5,15,9,22,7,9,0,6,0,2,104
BAURES,atencion odontologica,primera consulta,2020-10-01,0,0,0,4,3,2,3,8,1,0,0,0,0,0,21
BELEN DE ANDAMARCA,atencion odontologica,primera consulta,2020-10-01,1,2,1,0,0,1,0,6,1,0,0,0,0,0,12
BELEN DE URMIRI,atencion odontologica,primera consulta,2020-10-01,0,0,0,0,0,2,3,3,2,1,0,1,0,0,12
BELLA FLOR,atencion odontologica,primera consulta,2020-10-01,7,4,5,4,1,0,0,4,0,0,0,0,0,0,25
BERMEJO,atencion odontologica,primera consulta,2020-10-01,1,2,5,5,6,7,16,27,5,4,0,2,0,0,80
BETANZOS,atencion odontologica,primera consulta,2020-10-01,19,16,21,19,10,24,25,70,18,21,0,13,0,3,259
BOLIVAR,atencion odontologica,primera consulta,2020-10-01,1,1,5,4,2,8,8,8,1,1,0,1,0,0,40
BOLPEBRA,atencion odontologica,primera consulta,2020-10-01,2,2,7,5,2,1,0,0,0,0,0,0,0,0,19
BOYUIBE,atencion odontologica,primera consulta,2020-10-01,10,5,5,4,2,1,1,16,4,2,0,0,0,1,51
BUENA VISTA,atencion odontologica,primera consulta,2020-10-01,4,3,8,10,3,2,8,23,3,1,0,1,0,0,66
CABEZAS,atencion odontologica,primera consulta,2020-10-01,25,35,21,38,5,16,17,58,9,10,0,21,0,6,261
CAIROMA,atencion odontologica,primera consulta,2020-10-01,3,0,2,5,2,5,5,15,2,1,0,2,0,1,43
"CAIZA ""D""",atencion odontologica,primera consulta,2020-10-01,15,23,40,40,9,14,16,44,7,18,0,15,0,2,243
CAJUATA,atencion odontologica,primera consulta,2020-10-01,0,0,3,6,2,4,5,14,2,2,0,11,0,0,49
CALACOTO,atencion odontologica,primera consulta,2020-10-01,5,6,4,3,3,3,2,5,0,0,0,1,0,0,32
CALAMARCA,atencion odontologica,primera consulta,2020-10-01,4,4,7,5,3,4,5,24,2,3,0,2,0,1,64
CAMARGO,atencion odontologica,primera consulta,2020-10-01,1,1,7,8,6,11,6,25,2,3,0,10,0,0,80
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,primera consulta,2020-10-01,0,2,7,8,4,6,6,11,0,2,0,1,0,0,47
CAMIRI,atencion odontologica,primera consulta,2020-10-01,15,16,10,9,2,8,15,29,4,5,0,20,0,3,136
CAPINOTA,atencion odontologica,primera consulta,2020-10-01,12,21,23,31,11,7,17,36,5,3,0,1,0,2,169
CAQUIAVIRI,atencion odontologica,primera consulta,2020-10-01,3,2,6,5,5,4,4,14,1,1,0,3,0,0,48
CARACOLLO,atencion odontologica,primera consulta,2020-10-01,14,12,16,26,17,18,20,44,6,6,0,14,0,3,196
CARANAVI,atencion odontologica,primera consulta,2020-10-01,11,16,8,18,7,9,13,14,6,1,0,2,0,0,105
CARANGAS,atencion odontologica,primera consulta,2020-10-01,0,0,0,2,0,1,1,1,1,0,0,0,0,0,6
CARAPARI,atencion odontologica,primera consulta,2020-10-01,2,2,14,15,9,5,22,38,1,1,0,0,0,0,109
CARIPUYO,atencion odontologica,primera consulta,2020-10-01,5,7,10,12,4,10,12,26,7,5,0,1,0,0,99
CARMEN RIVERO TORREZ,atencion odontologica,primera consulta,2020-10-01,4,2,9,7,6,3,8,20,1,1,0,1,0,1,63
CATACORA,atencion odontologica,primera consulta,2020-10-01,4,0,2,5,1,2,6,4,0,0,0,1,0,0,25
CHACARILLA,atencion odontologica,primera consulta,2020-10-01,3,1,4,1,1,3,4,2,3,1,0,0,0,1,24
CHALLAPATA,atencion odontologica,primera consulta,2020-10-01,25,26,43,29,22,45,42,119,10,14,0,67,0,3,445
CHAQUI,atencion odontologica,primera consulta,2020-10-01,4,2,3,3,2,8,6,19,3,5,0,7,0,1,63
CHARAGUA,atencion odontologica,primera consulta,2020-10-01,26,23,7,10,7,11,17,37,14,23,0,7,0,6,188
CHARAÑA,atencion odontologica,primera consulta,2020-10-01,0,0,2,0,1,1,2,8,0,3,0,0,0,0,17
CHAYANTA,atencion odontologica,primera consulta,2020-10-01,7,5,2,9,5,15,7,23,7,6,0,9,0,1,96
CHIMORE,atencion odontologica,primera consulta,2020-10-01,2,3,8,8,4,7,5,15,3,1,0,1,0,0,57
CHIPAYA,atencion odontologica,primera consulta,2020-10-01,0,1,2,0,1,1,4,7,4,2,0,1,0,1,24
CHOQUE COTA,atencion odontologica,primera consulta,2020-10-01,0,1,0,0,0,0,2,1,2,0,0,0,0,0,6
CHUA COCANI,atencion odontologica,primera consulta,2020-10-01,1,4,0,3,1,2,0,0,0,1,0,0,0,0,12
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,primera consulta,2020-10-01,3,0,6,1,2,1,5,7,1,0,0,0,0,0,26
CHUMA,atencion odontologica,primera consulta,2020-10-01,3,7,11,10,4,8,20,44,4,4,0,2,0,1,118
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,primera consulta,2020-10-01,0,0,4,2,3,6,3,13,1,2,0,2,0,0,36
CKOCHAS,atencion odontologica,primera consulta,2020-10-01,14,6,10,10,4,7,25,37,9,10,0,9,0,1,142
CLIZA,atencion odontologica,primera consulta,2020-10-01,5,4,14,10,2,12,5,25,6,5,0,0,0,0,88
COBIJA,atencion odontologica,primera consulta,2020-10-01,66,60,73,74,20,80,65,199,10,13,0,89,0,15,764
COCAPATA,atencion odontologica,primera consulta,2020-10-01,2,5,15,18,12,13,19,48,2,4,0,11,0,0,149
COCHABAMBA,atencion odontologica,primera consulta,2020-10-01,185,170,222,247,89,154,246,547,68,61,0,54,0,8,2051
COIPASA,atencion odontologica,primera consulta,2020-10-01,0,0,0,1,1,0,3,3,1,0,0,2,0,0,11
COLCAPIRHUA,atencion odontologica,primera consulta,2020-10-01,14,16,10,13,5,5,4,25,3,4,0,7,0,0,106
"COLCHA ""K""",atencion odontologica,primera consulta,2020-10-01,2,2,4,15,4,3,19,30,7,5,0,5,0,0,96
COLLANA,atencion odontologica,primera consulta,2020-10-01,3,2,7,9,6,6,7,11,1,1,0,2,0,1,56
COLOMI,atencion odontologica,primera consulta,2020-10-01,15,11,22,34,7,29,12,32,20,21,0,8,0,4,215
COLPA BELGICA,atencion odontologica,primera consulta,2020-10-01,1,2,9,7,4,2,2,19,1,3,0,1,0,0,51
COLQUECHACA,atencion odontologica,primera consulta,2020-10-01,24,24,36,51,18,58,62,126,44,34,0,29,0,11,517
COLQUENCHA,atencion odontologica,primera consulta,2020-10-01,9,6,13,12,10,15,17,41,5,4,0,8,0,0,140
COLQUIRI,atencion odontologica,primera consulta,2020-10-01,10,7,22,19,9,9,17,30,10,4,0,3,0,2,142
COMANCHE,atencion odontologica,primera consulta,2020-10-01,0,0,1,1,1,1,1,7,3,2,0,0,0,0,17
COMARAPA,atencion odontologica,primera consulta,2020-10-01,1,0,3,5,1,5,3,8,2,0,0,0,0,2,30
COMBAYA,atencion odontologica,primera consulta,2020-10-01,0,0,1,2,3,2,2,1,2,1,0,0,0,0,14
COPACABANA,atencion odontologica,primera consulta,2020-10-01,7,6,2,8,1,9,5,56,15,13,0,46,0,0,168
CORIPATA,atencion odontologica,primera consulta,2020-10-01,4,6,6,5,5,4,5,11,2,0,0,0,0,0,48
CORO CORO,atencion odontologica,primera consulta,2020-10-01,0,0,10,2,3,1,5,10,2,1,0,0,0,0,34
COROICO,atencion odontologica,primera consulta,2020-10-01,2,1,10,11,9,4,24,19,0,2,0,8,0,0,90
CORQUE,atencion odontologica,primera consulta,2020-10-01,3,1,4,8,3,7,5,15,2,1,0,2,0,0,51
COTAGAITA,atencion odontologica,primera consulta,2020-10-01,24,23,22,31,8,20,38,54,24,21,0,11,0,2,278
COTOCA,atencion odontologica,primera consulta,2020-10-01,36,33,49,44,10,30,26,110,9,11,0,9,0,0,367
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,primera consulta,2020-10-01,5,4,8,13,0,3,6,17,1,1,0,1,0,1,60
CUEVO,atencion odontologica,primera consulta,2020-10-01,0,1,0,5,2,4,5,18,1,1,0,2,0,0,39
CULPINA,atencion odontologica,primera consulta,2020-10-01,4,2,14,12,6,9,21,27,1,2,0,3,0,1,102
CURAHUARA DE CARANGAS,atencion odontologica,primera consulta,2020-10-01,5,5,2,2,0,10,5,14,2,2,0,8,0,1,56
CURVA,atencion odontologica,primera consulta,2020-10-01,2,1,4,3,0,6,1,5,0,0,0,5,0,4,31
DESAGUADERO,atencion odontologica,primera consulta,2020-10-01,4,4,4,9,2,3,3,13,0,0,0,3,0,0,45
EL ALTO,atencion odontologica,primera consulta,2020-10-01,167,168,260,288,85,191,155,572,56,35,0,236,0,14,2227
EL CHORO,atencion odontologica,primera consulta,2020-10-01,0,3,2,4,2,2,3,7,5,4,0,0,0,0,32
EL PUENTE(STC),atencion odontologica,primera consulta,2020-10-01,6,12,7,9,2,3,4,19,2,1,0,0,0,0,65
EL PUENTE(TJA),atencion odontologica,primera consulta,2020-10-01,2,3,12,9,5,3,15,47,4,9,0,2,0,0,111
EL TORNO,atencion odontologica,primera consulta,2020-10-01,93,91,32,44,25,54,51,135,25,12,0,28,0,15,605
EL VILLAR,atencion odontologica,primera consulta,2020-10-01,4,3,5,5,2,7,9,24,1,1,0,12,0,0,73
ENTRE RIOS TRJ,atencion odontologica,primera consulta,2020-10-01,9,3,19,22,3,7,34,36,1,2,0,3,0,0,139
ENTRE RIOS CBBA,atencion odontologica,primera consulta,2020-10-01,12,16,22,38,7,30,18,58,6,5,0,6,0,3,221
ESCARA,atencion odontologica,primera consulta,2020-10-01,0,0,1,1,0,2,4,1,2,1,0,0,0,0,12
ESCOMA,atencion odontologica,primera consulta,2020-10-01,0,3,3,2,2,2,5,5,2,1,0,0,0,0,25
ESMERALDA,atencion odontologica,primera consulta,2020-10-01,1,0,2,2,0,0,2,5,0,0,0,0,0,0,12
EUCALIPTUS,atencion odontologica,primera consulta,2020-10-01,3,2,6,2,1,3,7,12,0,1,0,5,0,1,43
EXALTACION,atencion odontologica,primera consulta,2020-10-01,2,3,14,12,8,10,11,21,0,0,0,1,0,0,82
FERNANDEZ ALONSO,atencion odontologica,primera consulta,2020-10-01,1,1,8,8,6,8,13,29,3,2,0,0,0,1,80
FILADELFIA,atencion odontologica,primera consulta,2020-10-01,11,17,16,18,4,17,5,14,0,0,0,5,0,0,107
GENERAL SAAVEDRA,atencion odontologica,primera consulta,2020-10-01,10,6,5,7,3,6,4,14,2,4,0,1,0,0,62
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,primera consulta,2020-10-01,4,6,8,11,6,9,21,38,4,9,0,2,0,1,119
GUANAY,atencion odontologica,primera consulta,2020-10-01,0,1,7,5,0,7,6,12,2,1,0,2,0,2,45
GUAQUI,atencion odontologica,primera consulta,2020-10-01,1,7,9,11,10,19,19,50,17,18,0,10,0,5,176
GUAYARAMERIN,atencion odontologica,primera consulta,2020-10-01,28,21,33,48,21,44,29,123,8,5,0,75,0,3,438
GUTIERREZ,atencion odontologica,primera consulta,2020-10-01,4,6,1,2,5,8,6,14,2,0,0,0,0,0,48
HUACARETA,atencion odontologica,primera consulta,2020-10-01,4,7,8,9,2,6,9,26,0,0,0,7,0,0,78
HUACAYA (VILLA DE HUACAYA),atencion odontologica,primera consulta,2020-10-01,2,1,8,12,4,6,3,12,0,0,0,2,0,0,50
HUACHACALLA,atencion odontologica,primera consulta,2020-10-01,1,0,1,0,0,2,4,7,0,0,0,0,0,1,16
HUANUNI,atencion odontologica,primera consulta,2020-10-01,8,14,63,63,21,33,37,104,14,11,0,22,0,4,394
HUARINA,atencion odontologica,primera consulta,2020-10-01,1,0,4,4,2,4,5,6,3,2,0,0,0,0,31
HUATAJATA,atencion odontologica,primera consulta,2020-10-01,2,1,1,2,0,2,1,3,3,2,0,0,0,0,17
HUAYLLAMARCA,atencion odontologica,primera consulta,2020-10-01,5,6,7,15,6,8,4,22,10,11,0,1,0,1,96
HUMANATA,atencion odontologica,primera consulta,2020-10-01,2,1,2,6,1,3,10,8,3,1,0,1,0,0,38
ICHOCA,atencion odontologica,primera consulta,2020-10-01,6,5,13,15,4,5,10,16,12,4,0,0,0,0,90
ICLA,atencion odontologica,primera consulta,2020-10-01,0,0,6,3,5,3,5,19,2,1,0,5,0,0,49
INCAHUASI,atencion odontologica,primera consulta,2020-10-01,29,26,14,21,8,27,10,62,2,3,0,27,0,19,248
INQUISIVI,atencion odontologica,primera consulta,2020-10-01,10,11,14,18,4,8,23,29,7,7,0,0,0,2,133
IRUPANA (VILLA DE LANZA),atencion odontologica,primera consulta,2020-10-01,6,5,13,12,2,5,13,15,0,1,0,3,0,1,76
IXIAMAS,atencion odontologica,primera consulta,2020-10-01,4,2,6,11,5,1,6,17,1,0,0,1,0,0,54
JESUS DE MACHACA,atencion odontologica,primera consulta,2020-10-01,10,8,10,19,11,23,11,44,9,5,0,5,0,2,157
LA ASUNTA,atencion odontologica,primera consulta,2020-10-01,17,22,46,47,13,27,54,90,10,3,0,15,0,4,348
LA GUARDIA,atencion odontologica,primera consulta,2020-10-01,5,3,8,7,0,4,4,6,1,0,0,1,0,3,42
LA PAZ,atencion odontologica,primera consulta,2020-10-01,376,337,322,405,161,235,558,891,146,168,0,151,0,28,3778
LA RIVERA,atencion odontologica,primera consulta,2020-10-01,0,0,1,2,1,1,1,2,0,0,0,0,0,0,8
LAGUNILLAS,atencion odontologica,primera consulta,2020-10-01,0,1,1,2,1,2,9,15,1,0,0,0,0,0,32
LAJA,atencion odontologica,primera consulta,2020-10-01,17,14,7,9,2,11,6,39,19,23,0,20,0,2,169
LAS CARRERAS,atencion odontologica,primera consulta,2020-10-01,5,2,23,18,5,7,4,15,2,0,0,4,0,0,85
LLALLAGUA,atencion odontologica,primera consulta,2020-10-01,26,20,22,28,6,20,16,62,8,4,0,22,0,2,236
LLICA,atencion odontologica,primera consulta,2020-10-01,0,3,1,1,2,2,4,10,1,2,0,2,0,0,28
LORETO,atencion odontologica,primera consulta,2020-10-01,1,2,2,0,0,0,1,1,0,0,0,0,0,0,7
LURIBAY,atencion odontologica,primera consulta,2020-10-01,5,0,2,3,0,0,1,6,2,4,0,0,0,2,25
MACHACAMARCA,atencion odontologica,primera consulta,2020-10-01,2,3,10,11,4,7,9,15,3,4,0,4,0,0,72
MACHARETI,atencion odontologica,primera consulta,2020-10-01,0,2,3,5,2,5,3,8,0,0,0,3,0,0,31
MAGDALENA,atencion odontologica,primera consulta,2020-10-01,0,1,3,3,1,3,3,4,1,0,0,0,0,0,19
MALLA,atencion odontologica,primera consulta,2020-10-01,1,0,0,3,2,1,2,8,1,1,0,2,0,1,22
MAPIRI,atencion odontologica,primera consulta,2020-10-01,1,3,3,7,2,6,12,25,1,0,0,0,0,1,61
MECAPACA,atencion odontologica,primera consulta,2020-10-01,10,12,17,18,4,9,22,25,1,3,0,5,0,1,127
MINEROS,atencion odontologica,primera consulta,2020-10-01,1,0,2,2,0,2,0,2,4,5,0,2,0,0,20
MIZQUE,atencion odontologica,primera consulta,2020-10-01,8,6,25,43,3,21,17,47,7,11,0,1,0,0,189
MOCOMOCO,atencion odontologica,primera consulta,2020-10-01,4,2,6,11,3,13,26,36,3,9,0,0,0,0,113
MOJINETE,atencion odontologica,primera consulta,2020-10-01,0,0,2,1,0,1,1,4,0,1,0,0,0,1,11
MOJOCOYA,atencion odontologica,primera consulta,2020-10-01,1,3,12,9,6,6,12,26,3,2,0,1,0,0,81
MONTEAGUDO,atencion odontologica,primera consulta,2020-10-01,5,4,16,11,16,11,17,28,9,2,0,0,0,1,120
MONTERO,atencion odontologica,primera consulta,2020-10-01,127,120,89,93,21,82,95,320,48,61,0,131,0,8,1195
MORO MORO,atencion odontologica,primera consulta,2020-10-01,0,1,1,3,1,3,6,11,1,0,0,0,0,0,27
MOROCHATA,atencion odontologica,primera consulta,2020-10-01,3,2,6,4,7,6,20,34,7,9,0,3,0,0,101
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,primera consulta,2020-10-01,4,8,15,22,4,6,6,0,0,1,0,3,0,2,71
NAZACARA DE PACAJES,atencion odontologica,primera consulta,2020-10-01,0,3,0,0,0,1,0,2,1,0,0,0,0,1,8
OCURI,atencion odontologica,primera consulta,2020-10-01,27,31,60,65,24,37,10,42,55,66,0,23,0,5,445
OKINAWA,atencion odontologica,primera consulta,2020-10-01,0,0,1,1,0,3,2,3,0,0,0,0,0,0,10
OMEREQUE,atencion odontologica,primera consulta,2020-10-01,0,0,4,1,1,3,7,11,0,0,0,1,0,0,28
ORURO,atencion odontologica,primera consulta,2020-10-01,135,155,294,337,122,221,271,820,83,86,0,275,0,31,2830
PADCAYA,atencion odontologica,primera consulta,2020-10-01,1,2,7,3,5,2,9,22,2,1,0,1,0,0,55
PADILLA,atencion odontologica,primera consulta,2020-10-01,11,6,14,13,7,11,32,40,2,4,0,9,0,1,150
PAILON,atencion odontologica,primera consulta,2020-10-01,11,12,20,28,11,13,24,80,5,4,0,5,0,6,219
PALCA,atencion odontologica,primera consulta,2020-10-01,17,7,20,17,6,22,35,41,24,9,0,3,0,1,202
PALOS BLANCOS,atencion odontologica,primera consulta,2020-10-01,7,12,23,30,22,32,17,32,2,1,0,7,0,2,187
PAMPA GRANDE,atencion odontologica,primera consulta,2020-10-01,1,6,12,7,2,13,7,14,0,4,0,2,0,1,69
PAPEL PAMPA,atencion odontologica,primera consulta,2020-10-01,2,4,1,1,2,4,4,8,10,14,0,2,0,0,52
PASORAPA,atencion odontologica,primera consulta,2020-10-01,2,1,6,5,2,7,10,22,7,2,0,1,0,1,66
PATACAMAYA,atencion odontologica,primera consulta,2020-10-01,4,6,9,11,1,6,7,22,1,1,0,1,0,3,72
PAZÑA,atencion odontologica,primera consulta,2020-10-01,1,1,8,7,2,12,6,16,5,5,0,6,0,0,69
PELECHUCO,atencion odontologica,primera consulta,2020-10-01,7,8,4,5,2,7,10,18,2,2,0,3,0,1,69
POCOATA,atencion odontologica,primera consulta,2020-10-01,6,15,26,37,4,17,25,56,7,12,0,10,0,3,218
POCONA,atencion odontologica,primera consulta,2020-10-01,2,0,3,4,5,7,7,9,0,4,0,54,0,53,148
POJO (CBBA),atencion odontologica,primera consulta,2020-10-01,6,6,16,26,7,23,20,41,6,1,0,3,0,6,161
POOPO,atencion odontologica,primera consulta,2020-10-01,2,4,6,10,4,5,14,20,2,4,0,5,0,0,76
PORCO,atencion odontologica,primera consulta,2020-10-01,21,17,31,28,4,17,20,80,11,25,0,31,0,3,288
POROMA,atencion odontologica,primera consulta,2020-10-01,53,44,16,19,6,21,32,47,11,12,0,35,0,4,300
PORONGO,atencion odontologica,primera consulta,2020-10-01,18,24,40,50,16,26,37,78,22,15,0,6,0,2,334
PORTACHUELO,atencion odontologica,primera consulta,2020-10-01,0,0,4,9,0,0,0,5,1,0,0,0,0,4,23
PORVENIR,atencion odontologica,primera consulta,2020-10-01,0,1,3,6,2,8,8,26,3,1,0,12,0,0,70
POSTRER VALLE,atencion odontologica,primera consulta,2020-10-01,10,16,3,2,0,2,1,8,0,0,0,0,0,3,45
POTOSI,atencion odontologica,primera consulta,2020-10-01,95,88,106,107,36,85,88,282,40,26,0,95,0,17,1065
PRESTO,atencion odontologica,primera consulta,2020-10-01,0,0,1,1,0,6,3,19,1,0,0,10,0,0,41
PUCARA,atencion odontologica,primera consulta,2020-10-01,1,0,2,0,0,0,4,2,2,1,0,1,0,0,13
PUCARANI,atencion odontologica,primera consulta,2020-10-01,24,10,36,39,15,25,36,82,15,10,0,16,0,3,311
PUERTO ACOSTA,atencion odontologica,primera consulta,2020-10-01,2,4,7,11,3,3,16,15,9,5,0,1,0,0,76
PUERTO CARABUCO,atencion odontologica,primera consulta,2020-10-01,6,10,7,6,8,11,12,16,5,3,0,3,0,0,87
PUERTO GONZALO MORENO,atencion odontologica,primera consulta,2020-10-01,18,10,19,24,5,11,10,18,4,3,0,7,0,2,131
PUERTO PEREZ,atencion odontologica,primera consulta,2020-10-01,5,2,10,5,2,9,2,16,4,0,0,7,0,0,62
PUERTO QUIJARRO,atencion odontologica,primera consulta,2020-10-01,3,4,3,0,0,2,0,0,0,0,0,1,0,0,13
PUERTO RICO,atencion odontologica,primera consulta,2020-10-01,11,9,25,40,10,14,27,46,1,0,0,5,0,1,189
PUERTO SUAREZ,atencion odontologica,primera consulta,2020-10-01,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
PUERTO VILLARROEL,atencion odontologica,primera consulta,2020-10-01,22,20,45,60,23,117,63,127,11,11,0,19,0,7,525
PUNA,atencion odontologica,primera consulta,2020-10-01,2,1,9,11,6,9,14,35,6,8,0,6,0,0,107
PUNATA,atencion odontologica,primera consulta,2020-10-01,13,10,15,20,8,24,23,64,6,5,0,3,0,0,191
QUIABAYA,atencion odontologica,primera consulta,2020-10-01,2,0,5,8,4,4,6,7,2,2,0,0,0,0,40
QUILLACOLLO,atencion odontologica,primera consulta,2020-10-01,68,83,88,76,21,53,42,132,14,15,0,5,0,4,601
QUIME,atencion odontologica,primera consulta,2020-10-01,8,1,3,5,1,1,4,6,1,2,0,0,0,0,32
QUIRUSILLAS,atencion odontologica,primera consulta,2020-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
RAVELO,atencion odontologica,primera consulta,2020-10-01,11,12,54,55,28,30,63,91,31,31,0,17,0,3,426
REYES,atencion odontologica,primera consulta,2020-10-01,0,1,9,7,2,1,5,19,2,3,0,0,0,0,49
RIBERALTA,atencion odontologica,primera consulta,2020-10-01,32,29,34,25,18,53,49,125,11,7,0,37,0,4,424
ROBORE,atencion odontologica,primera consulta,2020-10-01,1,0,5,3,3,1,1,7,2,3,0,0,0,0,26
RURRENABAQUE,atencion odontologica,primera consulta,2020-10-01,6,2,5,7,1,4,9,18,1,0,0,8,0,2,63
SABAYA,atencion odontologica,primera consulta,2020-10-01,3,3,12,10,5,11,8,27,9,5,0,11,0,1,105
SACABA,atencion odontologica,primera consulta,2020-10-01,40,51,99,115,45,86,106,274,42,43,0,6,0,24,931
SACABAMBA,atencion odontologica,primera consulta,2020-10-01,1,1,2,2,2,4,3,6,2,2,0,0,0,1,26
SACACA,atencion odontologica,primera consulta,2020-10-01,2,0,4,13,2,11,17,25,0,2,0,1,0,1,78
SAIPINA,atencion odontologica,primera consulta,2020-10-01,5,2,8,2,0,4,2,12,1,0,0,2,0,0,38
SALINAS DE GARCI MENDOZA,atencion odontologica,primera consulta,2020-10-01,8,4,12,13,10,15,27,43,13,9,0,9,0,4,167
SAMAIPATA,atencion odontologica,primera consulta,2020-10-01,0,0,2,1,2,2,3,3,0,0,0,0,0,0,13
SAN ANDRES,atencion odontologica,primera consulta,2020-10-01,3,8,12,14,15,17,18,27,2,4,0,1,0,0,121
SAN ANDRES DE MACHACA,atencion odontologica,primera consulta,2020-10-01,6,5,10,10,5,6,9,16,23,33,0,3,0,1,127
SAN ANTONIO DE ESMORUCO,atencion odontologica,primera consulta,2020-10-01,0,0,0,3,0,1,0,3,1,1,0,1,0,1,11
SAN ANTONIO DE LOMERIO,atencion odontologica,primera consulta,2020-10-01,0,0,3,0,2,5,6,12,1,2,0,1,0,0,32
SAN BENITO,atencion odontologica,primera consulta,2020-10-01,10,8,15,12,3,7,13,24,15,24,0,1,0,0,132
SAN BORJA,atencion odontologica,primera consulta,2020-10-01,12,9,89,32,21,31,26,42,7,4,0,8,0,3,284
SAN BUENA VENTURA,atencion odontologica,primera consulta,2020-10-01,5,3,15,15,6,11,11,39,3,4,0,9,0,1,122
SAN CARLOS,atencion odontologica,primera consulta,2020-10-01,8,7,18,13,7,6,9,18,3,3,0,13,0,8,113
SAN IGNACIO,atencion odontologica,primera consulta,2020-10-01,5,10,6,10,7,3,9,10,4,2,0,3,0,0,69
SAN IGNACIO DE VELASCO,atencion odontologica,primera consulta,2020-10-01,72,58,8,10,15,20,12,56,21,4,0,17,0,24,317
SAN JAVIER(BNI),atencion odontologica,primera consulta,2020-10-01,3,4,0,4,0,2,1,3,0,1,0,0,0,0,18
SAN JAVIER(STC),atencion odontologica,primera consulta,2020-10-01,19,19,2,2,3,2,2,6,2,13,0,38,0,0,108
SAN JOAQUIN,atencion odontologica,primera consulta,2020-10-01,6,2,9,6,5,6,9,15,1,0,0,4,0,0,63
SAN JOSE DE CHIQUITOS,atencion odontologica,primera consulta,2020-10-01,0,3,12,21,5,11,5,20,6,2,0,0,0,0,85
