,group,variable,month,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA FUERA,ANTIAMARÍLICA DOSIS ÚNICA FUERA,TOTALES
SAN BUENA VENTURA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,0,0,2,2
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,1,1,0,0,2
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,6,5,3,3,17
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,3,3,2,1,9
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,1,2,4,7
SAN JOAQUIN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,1,0,1,1,3
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,1,1,2,2,6
SAN JUAN DE YAPACANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,0,1,0,1
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,1,0,0,0,1
SAN LORENZO(PND),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,1,0,0,2,3
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,1,0,0,1
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,5,0,2,2,9
SAN PABLO DE LIPEZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,1,0,0,0,1
SAN PEDRO DE MACHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,1,0,0,0,1
SAN RAMON BENI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,1,0,0,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,2,1,8,7,18
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,112,68,21,19,220
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,2,0,0,0,2
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,0,1,0,1
SANTIAGO DE HUATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,2,1,0,3
SANTIVAÑES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,1,0,1,0,2
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,1,0,1,2
SENA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,2,0,0,0,2
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,1,2,0,0,3
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,0,0,1,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,1,0,1,2,4
SOPACHUY,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,0,1,0,1
SORATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,1,0,2,3
SUCRE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,7,15,1,1,24
TACACOMA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,1,0,0,4,5
TAPACARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,0,1,0,1
TARABUCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,1,0,0,0,1
TARACO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,1,0,0,0,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,3,5,9,8,25
TARVITA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,0,1,0,1
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,2,7,1,1,11
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,0,0,1,1
TOCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,0,0,1,1
TOMAVE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,0,0,1,1
TOMINA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,1,0,0,1
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,0,2,1,3
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,17,9,20,12,58
TUPIZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,2,1,0,3
UMALA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,0,1,0,1
UNCIA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,0,0,1,1
UYUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,1,2,0,0,3
VALLEGRANDE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,1,0,0,1
VIACHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,4,1,4,7,16
VILLA CHARCAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,1,0,0,0,1
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,2,0,4,6
VILLA RIVERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,1,0,0,0,1
VILLA SERRANO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,0,0,1,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,7,4,1,0,12
VILLAZON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,1,1,0,0,2
VINTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,2,0,0,1,3
WARNES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,2,3,0,2,7
YACO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,0,2,1,3
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,5,8,4,17
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,1,1,1,3,6
YOCALLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,2,0,0,0,2
YOTALA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,1,0,0,1
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,1,1,1,0,3
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,4,0,1,0,5
ALTO BENI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,1,0,0,0,1
ARANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,0,1,1,2
ARBIETO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,1,1,2,3,7
ARQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,1,0,0,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,3,2,6,7,18
BATALLAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,0,1,3,4
BELLA FLOR,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,1,0,0,1
BERMEJO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,1,0,8,6,15
BETANZOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,1,0,0,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,6,0,2,4,12
CAIROMA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,1,0,0,0,1
"CAIZA ""D""",vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,2,0,0,3,5
CALAMARCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,0,0,1,1
CAMARGO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,1,0,1,2
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,1,0,0,0,1
CAMIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,3,0,0,0,3
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,2,1,1,1,5
CAQUIAVIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,1,1,0,0,2
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,0,1,0,1
CARANAVI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,1,0,0,1,2
CARMEN RIVERO TORREZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,0,1,0,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,1,4,3,8
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,1,2,2,1,6
CHARAÑA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,1,0,0,0,1
CHIMORE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,1,12,7,20
CHUA COCANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,0,1,1,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,3,2,4,1,10
CLIZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,1,1,4,2,8
COBIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,2,0,3,5
COCAPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,1,1,1,0,3
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,30,41,75,73,219
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,2,1,3,1,7
COLOMI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,1,0,2,3,6
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,1,0,4,5,10
COLQUENCHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,0,2,0,2
COMARAPA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,1,0,1,2
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,2,2,0,0,4
COPACABANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,0,1,1,2
CORIPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,2,3,4,2,11
COROICO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,1,0,0,0,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,5,7,22,16,50
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,2,1,2,1,6
CUEVO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,1,0,0,0,1
CURVA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,0,0,1,1
DESAGUADERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,1,0,0,2,3
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,31,30,41,47,149
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,2,4,2,1,9
EL TORNO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,6,1,6,9,22
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,1,0,2,3,6
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,4,3,29,32,68
FERNANDEZ ALONSO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,0,1,0,1
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,1,1,6,0,8
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,0,0,1,1
GUANAY,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,0,1,2,3
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,2,2,6,6,16
GUTIERREZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,2,3,1,0,6
HUACARETA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,1,0,0,0,1
HUACHACALLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,1,0,0,0,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,0,4,1,5
INCAHUASI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,1,0,1,0,2
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,3,1,3,0,7
JESUS DE MACHACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,1,0,0,0,1
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,4,2,5,3,14
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,14,19,8,6,47
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,25,24,1,6,56
LAJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,1,0,0,1,2
LAS CARRERAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,0,1,0,1
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,0,0,1,1
LLICA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,0,1,0,1
LORETO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,1,2,2,1,6
LURIBAY,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,1,0,0,0,1
MACHACAMARCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,0,0,1,1
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,1,1,1,1,4
MAIRANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,2,2,1,5
MAPIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,2,2,2,0,6
MECAPACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,1,0,0,1
MINEROS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,2,4,6,12
MIZQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,0,1,0,1
MONTEAGUDO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,0,1,3,4
MONTERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,2,5,12,12,31
OKINAWA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,1,2,1,4
ORURO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,13,9,22,27,71
PADCAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,1,2,0,0,3
PADILLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,1,0,0,1
PAILON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,2,2,8,5,17
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,2,2,4,8
PAMPA GRANDE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,1,0,1,1,3
PATACAMAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,0,4,2,6
POCOATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,0,2,0,2
POCONA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,0,1,1,2
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,2,0,0,1,3
POOPO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,0,1,1,2
PORCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,2,0,1,1,4
POROMA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,1,0,0,1
PORONGO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,0,1,2,3
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,1,1,0,0,2
POTOSI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,15,10,13,14,52
PUCARANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,1,0,1,0,2
PUERTO CARABUCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,0,0,1,1
PUERTO PEREZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,1,0,0,1
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,1,0,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,2,10,18,10,40
PUNATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,1,5,3,3,12
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,5,2,15,20,42
QUIME,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,1,0,0,0,1
RAQAYPAMPA(ETA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,1,0,0,0,1
REYES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,0,1,0,1
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,2,3,2,4,11
ROBORE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,1,1,2,5,9
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,1,3,0,2,6
SACABA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,7,7,31,26,71
SACABAMBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,0,0,1,1
SACACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,0,1,0,1
SAMAIPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,0,0,1,1
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,1,0,2,0,3
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,0,1,0,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,1,2,3,0,6
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,4,2,1,1,8
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,2,4,6,10,22
SAN JAVIER(STC),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,0,2,0,2
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,2,1,5,8,16
SAN JUAN DE YAPACANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,1,0,1,0,2
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,3,2,5,5,15
SAN LORENZO(PND),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,0,2,2,4
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,1,4,2,0,7
SAN LUCAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,0,1,1,2
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,1,2,1,4
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,0,0,1,1
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,0,1,0,1
SAN RAMON SCZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,1,5,10,16
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,1,2,2,4,9
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,77,85,153,140,455
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,0,2,3,5
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,1,0,2,0,3
SANTIAGO DE HUARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,1,0,0,1
SANTIVAÑES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,1,0,0,1
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,1,0,4,2,7
SENA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,1,4,5,10
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,1,5,5,11
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,0,3,0,3
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,2,1,8,7,18
SUCRE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,10,14,21,14,59
TAPACARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,1,0,0,1
TARABUCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,0,0,1,1
TARACO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,1,1,0,0,2
TARATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,1,0,0,1,2
TARIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,5,3,7,5,20
TARVITA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,1,0,0,1
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,1,0,0,1
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,5,2,4,13,24
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,1,0,4,4,9
TOCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,0,1,1,2
TOLATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,0,0,1,1
TOMAVE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,0,1,0,1
TORO TORO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,1,0,0,0,1
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,0,3,4,7
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,6,7,31,29,73
TUPIZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,1,1,0,0,2
UMALA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,1,0,0,1
UNCIA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,0,1,0,1
URIONDO (A. CONCEPCION),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,1,0,0,0,1
URUBICHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,0,0,2,2
UYUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,1,1,3,3,8
VALLEGRANDE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,1,1,0,2
VIACHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,1,3,3,2,9
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,1,1,7,4,13
VILLA RIVERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,0,1,3,4
VILLA SERRANO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,1,0,0,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,7,6,11,14,38
VILLAZON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,0,2,0,1,3
VINTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,1,0,4,1,6
WARNES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-06-01,18,15,13,16,62
