,group,variable,month,ANTIPOLIOMIELÍTICA 2DA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 2DA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 2DA DOSIS FUERA,ANTIPOLIOMIELÍTICA 2DA DOSIS FUERA,TOTALES
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-08-01,0,0,1,1,2
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-08-01,0,0,1,0,1
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-08-01,0,0,0,1,1
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-08-01,0,1,1,1,3
SAN RAFAEL,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-08-01,1,0,0,1,2
SAN RAMON BENI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-08-01,0,1,0,0,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-08-01,3,2,0,0,5
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-08-01,32,22,51,54,159
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-08-01,1,0,0,0,1
SENA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-08-01,0,0,1,2,3
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-08-01,0,0,1,0,1
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-08-01,0,0,1,0,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-08-01,0,2,2,0,4
SUCRE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-08-01,1,1,0,3,5
TARATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-08-01,0,1,1,0,2
TARIJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-08-01,0,0,0,1,1
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-08-01,0,0,2,1,3
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-08-01,1,0,2,0,3
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-08-01,1,2,2,2,7
TUPIZA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-08-01,1,1,0,0,2
UYUNI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-08-01,1,1,0,0,2
VALLEGRANDE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-08-01,0,0,0,1,1
VIACHA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-08-01,0,3,0,0,3
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-08-01,1,0,0,0,1
VILLAZON,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-08-01,1,0,0,0,1
VINTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-08-01,0,0,1,0,1
WARNES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-08-01,1,1,0,0,2
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-08-01,1,0,0,0,1
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-08-01,1,0,2,0,3
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,1,2,0,0,3
AIQUILE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,0,0,1,2,3
ARBIETO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,1,0,0,0,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,3,1,1,2,7
CAIROMA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,0,1,0,0,1
CALAMARCA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,0,1,0,0,1
CARIPUYO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,0,0,1,0,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,0,0,0,1,1
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,0,0,7,4,11
CHARAÑA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,1,0,0,0,1
CHIMORE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,0,1,1,1,3
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,0,2,0,0,2
COBIJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,0,0,1,1,2
COCAPATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,0,0,0,1,1
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,8,8,1,3,20
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,0,0,1,0,1
COLOMI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,0,3,2,0,5
COMARAPA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,1,0,0,0,1
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,0,1,0,0,1
CORIPATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,0,1,1,1,3
COTOCA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,3,1,2,0,6
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,1,0,0,0,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,7,6,12,8,33
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,0,0,3,3,6
EXALTACION,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,0,0,0,1,1
FILADELFIA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,1,0,0,0,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,1,1,0,0,2
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,0,0,1,0,1
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,2,3,0,1,6
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,1,1,0,0,2
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,3,4,0,1,8
LAJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,1,0,0,0,1
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,0,0,2,0,2
LORETO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,0,1,0,0,1
MAPIRI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,0,0,1,0,1
MONTEAGUDO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,1,0,0,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,1,0,1,3,5
ORURO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,2,1,4,4,11
PAILON,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,0,0,21,20,41
POOPO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,0,0,1,0,1
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,1,1,0,0,2
POTOSI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,5,4,0,5,14
PUERTO RICO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,0,0,1,1,2
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,0,2,0,1,3
PUNATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,0,0,0,1,1
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,1,0,2,1,4
REYES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,0,0,1,1,2
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,1,0,0,0,1
ROBORE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,0,0,0,1,1
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,1,0,0,0,1
SABAYA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,0,1,0,0,1
SACABA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,2,1,3,1,7
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,7,7,2,2,18
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,0,0,0,1,1
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,1,0,0,0,1
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,3,2,0,0,5
SAN JOAQUIN,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,0,0,0,1,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,0,0,3,6,9
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,1,0,1,0,2
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,1,0,0,0,1
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,1,0,0,0,1
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,1,0,0,0,1
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,0,1,0,2,3
SAN RAFAEL,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,0,0,1,0,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,0,1,1,0,2
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,13,18,82,67,180
SANTIAGO DE HUARI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,1,0,0,0,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,1,1,0,0,2
SORATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,0,0,1,0,1
SUCRE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,1,1,1,0,3
TARIJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,1,1,6,1,9
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,0,0,0,2,2
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,1,0,1,0,2
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,1,0,0,1,2
VIACHA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,1,0,0,0,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,2,1,0,0,3
VINTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,0,0,1,4,5
WARNES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,1,3,1,0,5
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-09-01,1,2,1,0,4
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,0,1,0,0,1
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,1,0,1,0,2
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,0,0,2,1,3
CAIROMA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,1,0,0,0,1
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,0,0,1,0,1
CARANAVI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,1,1,1,1,4
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,0,0,1,0,1
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,0,0,6,12,18
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,2,1,0,0,3
COCAPATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,0,1,0,1,2
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,8,7,11,7,33
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,0,0,0,1,1
CORIPATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,0,0,1,0,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,1,0,1,0,2
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,2,1,1,0,4
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,11,9,18,26,64
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,0,0,0,1,1
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,1,0,0,0,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,1,0,0,0,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,0,0,0,1,1
HUATAJATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,0,1,0,0,1
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,0,0,1,0,1
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,1,0,0,0,1
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,1,2,0,0,3
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,2,4,1,2,9
LICOMA PAMPA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,0,1,0,0,1
LORETO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,0,0,1,0,1
MACHARETI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,1,0,0,1,2
MAPIRI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,0,1,0,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,1,0,2,0,3
OKINAWA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,0,0,1,0,1
ORURO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,2,8,12,13,35
PAILON,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,0,1,2,0,3
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,0,1,0,0,1
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,0,0,1,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,7,4,8,8,27
PUCARANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,0,1,0,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,2,0,1,2,5
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,0,0,4,3,7
REYES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,4,1,0,1,6
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,1,0,0,1,2
SABAYA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,1,0,0,0,1
SACABA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,2,0,1,1,4
SACACA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,0,1,0,0,1
SAMAIPATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,0,3,0,0,3
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,0,0,1,0,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,2,1,8,10,21
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,1,1,0,0,2
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,1,2,5,8,16
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,0,1,2,1,4
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,1,0,2,1,4
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,0,0,1,0,1
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,0,0,1,1,2
SAN RAFAEL,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,2,0,0,0,2
SAN RAMON SCZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,1,0,0,0,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,2,0,0,3,5
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,15,12,24,18,69
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,0,0,0,1,1
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,0,0,0,2,2
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,0,0,0,4,4
SUCRE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,0,0,1,0,1
TACACOMA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,1,0,0,0,1
TAPACARI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,0,1,0,0,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,1,0,1,2,4
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,1,1,0,1,3
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,0,0,0,2,2
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,0,1,1,0,2
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,2,0,8,14,24
TUPIZA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,0,1,0,0,1
UNCIA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,0,0,1,0,1
UYUNI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,1,0,0,0,1
VIACHA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,2,0,0,0,2
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,2,2,1,0,5
VINTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,0,1,0,0,1
WARNES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,2,0,1,1,4
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,0,0,2,1,3
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-10-01,1,0,0,1,2
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-11-01,0,1,0,0,1
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-11-01,1,0,0,0,1
ARANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-11-01,0,1,0,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-11-01,0,0,3,0,3
BERMEJO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-11-01,0,1,0,0,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-11-01,0,0,1,1,2
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-11-01,0,0,0,1,1
CARANAVI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-11-01,0,0,0,1,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-11-01,0,0,0,1,1
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-11-01,0,0,6,3,9
CHARAÑA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-11-01,0,1,0,0,1
CHIMORE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-11-01,1,0,0,0,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-11-01,1,0,0,1,2
COCAPATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-11-01,1,0,0,0,1
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-11-01,7,5,11,4,27
COPACABANA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-11-01,0,0,1,0,1
CORIPATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-11-01,0,0,1,0,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-11-01,2,0,1,0,3
DESAGUADERO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-11-01,0,1,0,0,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-11-01,8,5,9,14,36
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-11-01,1,0,0,0,1
EL TORNO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-11-01,2,2,0,1,5
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-11-01,1,1,1,1,4
EXALTACION,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-11-01,0,0,1,1,2
GUANAY,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-11-01,0,1,0,0,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-11-01,2,2,0,0,4
HUACARAJE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-11-01,0,2,0,0,2
HUARINA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-11-01,0,0,0,1,1
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-11-01,0,0,0,1,1
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-11-01,0,2,0,0,2
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-11-01,0,2,0,3,5
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-11-01,4,5,0,0,9
LORETO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-11-01,1,0,0,0,1
LURIBAY,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-11-01,0,0,1,0,1
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-11-01,0,0,0,1,1
MAIRANA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-11-01,1,0,0,0,1
MAPIRI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-11-01,1,0,0,0,1
MIZQUE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-11-01,1,0,1,0,2
MONTERO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2023-11-01,0,2,2,1,5
