municipality,group,variable,month,Niños (as) de 1 año a menores de 5 años con 2da dosis vitamina A,TOTAL
CHAQUI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,61,61
CHARAGUA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,123,123
CHARAÑA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,11,11
CHAYANTA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,57,57
CHIMORE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,171,171
CHIPAYA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,5,5
CHOQUE COTA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,6,6
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,115,115
CHUMA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,41,41
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,30,30
CKOCHAS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,108,108
CLIZA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,59,59
COBIJA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,222,222
COCAPATA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,132,132
COCHABAMBA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,1142,1142
COLCAPIRHUA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,143,143
"COLCHA ""K""",micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,63,63
COLLANA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,13,13
COLOMI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,96,96
COLPA BELGICA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,66,66
COLQUECHACA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,178,178
COLQUENCHA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,39,39
COLQUIRI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,104,104
COMANCHE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,14,14
COMARAPA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,79,79
COMBAYA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,16,16
CONCEPCION,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,46,46
COPACABANA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,65,65
CORIPATA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,35,35
CORO CORO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,32,32
COROICO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,48,48
CORQUE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,37,37
COTAGAITA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,111,111
COTOCA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,423,423
CUATRO CAÑADAS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,99,99
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,16,16
CUEVO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,48,48
CULPINA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,104,104
CURAHUARA DE CARANGAS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,22,22
CURVA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,17,17
DESAGUADERO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,34,34
EL ALTO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,4750,4750
EL CHORO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,19,19
EL PUENTE(STC),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,77,77
EL PUENTE(TJA),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,60,60
EL TORNO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,257,257
EL VILLAR,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,67,67
ENTRE RIOS TRJ,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,171,171
ENTRE RIOS CBBA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,131,131
ESCARA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,1,1
ESCOMA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,18,18
EUCALIPTUS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,20,20
EUREKA (SANTOS MERCADO),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,6,6
EXALTACION,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,5,5
FERNANDEZ ALONSO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,137,137
FILADELFIA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,22,22
GENERAL SAAVEDRA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,92,92
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,54,54
GUANAY,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,42,42
GUAQUI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,50,50
GUAYARAMERIN,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,107,107
GUTIERREZ,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,75,75
HUACARETA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,103,103
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,11,11
HUACHACALLA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,3,3
HUANUNI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,43,43
HUARACAJE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,27,27
HUARINA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,26,26
HUAYLLAMARCA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,18,18
HUMANATA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,27,27
ICHOCA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,40,40
ICLA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,49,49
INCAHUASI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,136,136
INGAVI (HUMAITA),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,17,17
INQUISIVI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,63,63
IRUPANA (VILLA DE LANZA),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,64,64
IXIAMAS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,13,13
JESUS DE MACHACA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,98,98
LA ASUNTA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,129,129
LA GUARDIA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,444,444
LA PAZ,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,4200,4200
LA RIVERA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,3,3
LAGUNILLAS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,33,33
LAJA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,92,92
LAS CARRERAS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,27,27
LICOMA PAMPA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,6,6
LLALLAGUA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,111,111
LLICA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,20,20
LORETO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,36,36
LURIBAY,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,36,36
MACHACAMARCA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,19,19
MACHARETI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,70,70
MAGDALENA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,116,116
MAIRANA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,37,37
MALLA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,22,22
MAPIRI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,48,48
MECAPACA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,27,27
MINEROS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,96,96
MIZQUE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,119,119
MOCOMOCO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,94,94
MOJINETE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,5,5
MOJOCOYA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,57,57
MONTEAGUDO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,241,241
MONTERO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,372,372
MORO MORO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,12,12
MOROCHATA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,78,78
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,4,4
NAZACARA DE PACAJES,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,8,8
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,13,13
OCURI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,41,41
OKINAWA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,79,79
OMEREQUE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,53,53
ORURO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,803,803
PADCAYA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,159,159
PADILLA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,127,127
PAILON,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,181,181
PALCA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,118,118
PALOS BLANCOS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,245,245
PAMPA AULLAGAS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,6,6
PAMPA GRANDE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,54,54
PAPEL PAMPA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,30,30
PASORAPA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,8,8
PATACAMAYA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,13,13
PAZÑA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,14,14
PELECHUCO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,51,51
POCOATA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,137,137
POCONA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,45,45
POJO (CBBA),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,59,59
POOPO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,19,19
PORCO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,102,102
POROMA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,125,125
PORONGO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,74,74
PORTACHUELO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,622,622
PORVENIR,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,28,28
POSTRER VALLE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,6,6
POTOSI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,1800,1800
PRESTO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,74,74
PUCARA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,19,19
PUCARANI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,245,245
PUERTO ACOSTA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,46,46
PUERTO CARABUCO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,97,97
PUERTO GONZALO MORENO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,40,40
PUERTO PEREZ,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,19,19
PUERTO QUIJARRO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,38,38
PUERTO RICO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,43,43
PUERTO SILES,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,8,8
PUERTO SUAREZ,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,150,150
PUERTO VILLARROEL,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,214,214
PUNA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,118,118
PUNATA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,89,89
QUIABAYA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,24,24
QUILLACOLLO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,1339,1339
QUIME,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,36,36
QUIRUSILLAS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,8,8
RAVELO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,119,119
REYES,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,81,81
RIBERALTA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,1039,1039
ROBORE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,50,50
RURRENABAQUE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,76,76
SABAYA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,12,12
SACABA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,357,357
SACABAMBA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,32,32
SACACA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,64,64
SAIPINA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,46,46
SALINAS DE GARCI MENDOZA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,29,29
SAMAIPATA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,66,66
SAN AGUSTIN,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,17,17
SAN ANDRES,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,32,32
SAN ANDRES DE MACHACA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,20,20
SAN ANTONIO DE ESMORUCO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,9,9
SAN ANTONIO DE LOMERIO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,63,63
SAN BENITO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,51,51
SAN BORJA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,258,258
SAN BUENA VENTURA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,52,52
SAN CARLOS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,122,122
SAN IGNACIO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,177,177
SAN IGNACIO DE VELASCO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,803,803
SAN JAVIER(BNI),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,27,27
SAN JAVIER(STC),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,67,67
SAN JOAQUIN,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,27,27
SAN JOSE DE CHIQUITOS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,382,382
SAN JUAN DE YAPACANI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,65,65
SAN JULIAN,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,334,334
SAN LORENZO(PND),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,69,69
SAN LORENZO(TJA),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,184,184
SAN LUCAS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,260,260
SAN MATIAS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,118,118
SAN MIGUEL DE VELASCO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,36,36
SAN PABLO DE LIPEZ,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,13,13
SAN PEDRO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,132,132
SAN PEDRO DE BUENA VISTA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,215,215
SAN PEDRO DE CURAHUARA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,36,36
SAN PEDRO DE QUEMES,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,1,1
SAN PEDRO DE TIQUINA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,15,15
SAN PEDRO(PND),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,50,50
SAN RAFAEL,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,91,91
SAN RAMON BENI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,13,13
SAN RAMON SCZ,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,44,44
SANTA ANA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,103,103
SANTA CRUZ DE LA SIERRA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,2705,2705
SANTA ROSA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,32,32
SANTA ROSA DEL SARA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,121,121
SANTIAGO DE CALLAPA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,1,1
SANTIAGO DE HUARI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,34,34
SANTIAGO DE HUATA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,27,27
SANTIAGO DE MACHACA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,19,19
SANTIVAÑES,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,9,9
SANTUARIO DE QUILLACAS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,16,16
SAPAHAQUI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,32,32
SENA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,18,18
SHINAOTA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,185,185
SICA SICA (VILLA AROMA),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,70,70
SICAYA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,20,20
SIPE SIPE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,162,162
SOPACHUY,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,48,48
SORACACHI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,56,56
SORATA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,216,216
SUCRE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,2922,2922
TACACHI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,15,15
TACACOMA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,28,28
TACOBAMBA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,16,16
TACOPAYA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,51,51
TAHUA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,2,2
TAPACARI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,48,48
TARABUCO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,137,137
TARACO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-10-01,13,13
