,group,variable,month,Nº DE MUJERES EMBARAZADAS CON PRUEBA RÁPIDA CANTIDAD,Nº DE MUJERES EMBARAZADAS CON PRUEBA RÁPIDA CANTIDAD,TOTALES
YUNCHARA,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,16,16
ZUDAÑEZ,vih,no de mujeres embarazadas con prueba rapida,2016-09-01,0,16,16
ACACIO,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,6,6
ACHACACHI,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,38,38
AIQUILE,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,56,56
ALCALA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,2,2
ANCORAIMES,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,3,3
ANTEQUERA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,2,2
APOLO,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,12,12
ARBIETO,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,39,39
ASCENCION DE GUARAYOS,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,155,155
ATOCHA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,9,9
AYATA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,3,3
AYOPAYA (V. DE INDEPENDENCIA),vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,22,22
AZURDUY,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,11,11
BELLA FLOR,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,3,3
BERMEJO,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,118,118
BETANZOS,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,65,65
BOLPEBRA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,5,5
BOYUIBE,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,10,10
BUENA VISTA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,30,30
CABEZAS,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,43,43
"CAIZA ""D""",vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,11,11
CAJUATA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,10,10
CAMARGO,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,20,20
CAMATAQUI (C. VILLA ABECIA),vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,2,2
CAMIRI,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,191,191
CAPINOTA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,58,58
CARACOLLO,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,22,22
CARANAVI,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,138,138
CARIPUYO,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,7,7
CARMEN RIVERO TORREZ,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,13,13
CHALLAPATA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,153,153
CHAQUI,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,5,5
CHARAGUA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,83,83
CHAYANTA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,26,26
CHIMORE,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,62,62
CHIPAYA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,3,3
CHOQUE COTA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,1,1
CHULUMANI (V. DE LA LIBERTAD),vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,31,31
CHUMA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,15,15
CHUQUIHUTA AYLLU JUCUMANI,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,2,2
CKOCHAS,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,17,17
COBIJA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,203,203
COCAPATA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,46,46
COCHABAMBA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,1075,1075
COLCAPIRHUA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,181,181
"COLCHA ""K""",vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,15,15
COLOMI,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,25,25
COLPA BELGICA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,13,13
COLQUECHACA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,1,1
COLQUIRI,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,25,25
COMARAPA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,67,67
CORIPATA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,6,6
COROICO,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,47,47
CORQUE,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,4,4
COTAGAITA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,11,11
COTOCA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,238,238
CRUZ DE MACHACAMARCA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,1,1
CUATRO CAÑADAS,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,51,51
CUEVO,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,5,5
CULPINA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,23,23
CURAHUARA DE CARANGAS,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,1,1
DESAGUADERO,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,10,10
EL ALTO,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,2216,2216
EL CHORO,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,1,1
EL PUENTE(STC),vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,19,19
EL PUENTE(TJA),vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,12,12
EL TORNO,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,278,278
EL VILLAR,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,1,1
ENTRE RIOS TRJ,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,18,18
ENTRE RIOS CBBA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,99,99
ESCOMA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,17,17
EUCALIPTUS,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,2,2
EUREKA (SANTOS MERCADO),vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,1,1
FERNANDEZ ALONSO,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,34,34
FILADELFIA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,10,10
GENERAL SAAVEDRA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,34,34
GRAL. J.J. PEREZ (CHARAZANI),vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,12,12
GUANAY,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,21,21
GUAQUI,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,12,12
GUAYARAMERIN,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,231,231
HUACARETA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,16,16
HUACAYA (VILLA DE HUACAYA),vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,2,2
HUACHACALLA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,4,4
HUANUNI,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,57,57
HUAYLLAMARCA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,6,6
ICLA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,2,2
INCAHUASI,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,15,15
INGAVI (HUMAITA),vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,11,11
IRUPANA (VILLA DE LANZA),vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,25,25
IXIAMAS,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,10,10
JESUS DE MACHACA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,1,1
LA ASUNTA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,129,129
LA GUARDIA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,220,220
LA PAZ,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,2110,2110
LAGUNILLAS,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,9,9
LAJA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,26,26
LAS CARRERAS,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,2,2
MACHACAMARCA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,10,10
MACHARETI,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,19,19
MAIRANA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,33,33
MAPIRI,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,33,33
MINEROS,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,73,73
MIZQUE,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,71,71
MOJOCOYA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,6,6
MONTEAGUDO,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,52,52
MONTERO,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,524,524
NACEBE (SANTA ROSA DEL ABUNA),vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,5,5
NUEVO MANOA (NUEVA ESPERANZA),vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,3,3
OCURI,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,34,34
OMEREQUE,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,6,6
ORURO,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,1096,1096
PADCAYA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,37,37
PADILLA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,11,11
PAILON,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,124,124
PALOS BLANCOS,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,67,67
PAMPA GRANDE,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,28,28
PASORAPA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,3,3
PAZÑA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,13,13
POCOATA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,19,19
PORCO,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,5,5
POROMA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,16,16
PORONGO,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,10,10
PORTACHUELO,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,90,90
PORVENIR,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,21,21
POSTRER VALLE,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,2,2
POTOSI,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,450,450
PRESTO,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,7,7
PUCARANI,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,14,14
PUERTO GONZALO MORENO,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,21,21
PUERTO QUIJARRO,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,45,45
PUERTO RICO,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,14,14
PUERTO SUAREZ,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,33,33
PUERTO VILLARROEL,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,220,220
PUNA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,12,12
PUNATA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,109,109
QUILLACOLLO,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,479,479
QUIME,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,13,13
RAVELO,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,24,24
REYES,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,8,8
RIBERALTA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,662,662
ROBORE,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,27,27
RURRENABAQUE,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,40,40
SABAYA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,11,11
SACABA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,562,562
SACABAMBA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,2,2
SACACA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,26,26
SAIPINA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,22,22
SALINAS DE GARCI MENDOZA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,8,8
SAMAIPATA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,14,14
SAN BENITO,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,19,19
SAN BORJA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,55,55
SAN BUENA VENTURA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,9,9
SAN CARLOS,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,59,59
SAN IGNACIO,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,43,43
SAN IGNACIO DE VELASCO,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,175,175
SAN JAVIER(STC),vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,37,37
SAN JOSE DE CHIQUITOS,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,69,69
SAN JUAN DE YAPACANI,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,21,21
SAN JULIAN,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,95,95
SAN LORENZO(PND),vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,10,10
SAN LORENZO(TJA),vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,22,22
SAN LUCAS,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,41,41
SAN MATIAS,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,48,48
SAN MIGUEL DE VELASCO,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,23,23
SAN PEDRO,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,40,40
SAN PEDRO DE BUENA VISTA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,20,20
SAN PEDRO(PND),vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,1,1
SAN RAFAEL,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,15,15
SAN RAMON SCZ,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,20,20
SANTA ANA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,48,48
SANTA CRUZ DE LA SIERRA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,3240,3240
SANTA ROSA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,5,5
SANTA ROSA DEL SARA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,30,30
SANTIAGO DE HUARI,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,7,7
SANTIVAÑES,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,3,3
SANTUARIO DE QUILLACAS,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,2,2
SENA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,32,32
SHINAOTA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,32,32
SICAYA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,4,4
SIPE SIPE,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,107,107
SOPACHUY,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,9,9
SORACACHI,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,4,4
SORATA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,28,28
SUCRE,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,690,690
TACACOMA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,1,1
TACOBAMBA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,11,11
TACOPAYA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,7,7
TAPACARI,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,13,13
TARABUCO,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,12,12
TARATA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,10,10
TARIJA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,1470,1470
TARVITA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,13,13
TEOPONTE,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,16,16
TIAWANACU,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,15,15
TIPUANI,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,16,16
TIQUIPAYA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,295,295
TIRAQUE (CBBA),vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,26,26
TOCO,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,21,21
TODOS SANTOS,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,2,2
TOLATA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,18,18
TOLEDO,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,10,10
TOMAVE,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,5,5
TOMINA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,9,9
TORO TORO,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,9,9
TOTORA(CBBA),vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,58,58
TOTORA(ORR),vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,5,5
TRINIDAD,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,156,156
TUPIZA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,67,67
TURCO,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,4,4
UNCIA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,19,19
URIONDO (A. CONCEPCION),vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,25,25
URUBICHA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,26,26
UYUNI,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,49,49
VALLEGRANDE,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,74,74
VIACHA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,14,14
VILLA CHARCAS,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,20,20
VILLA MONTES,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,134,134
VILLA NUEVA (LOMA ALTA),vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,4,4
VILLA SERRANO,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,15,15
VILLA TUNARI,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,335,335
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,15,15
VILLAZON,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,142,142
VINTO,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,181,181
WARNES,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,261,261
YACUIBA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,120,120
YAMPARAEZ,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,3,3
YAPACANI,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,90,90
YOTALA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,8,8
YUNCHARA,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,6,6
ZUDAÑEZ,vih,no de mujeres embarazadas con prueba rapida,2016-10-01,0,12,12
ACACIO,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,2,2
ACHACACHI,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,71,71
AIQUILE,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,55,55
ALCALA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,1,1
ANCORAIMES,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,5,5
ANDAMARCA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,3,3
ANTEQUERA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,4,4
APOLO,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,27,27
ARANI,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,26,26
ARBIETO,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,24,24
ASCENCION DE GUARAYOS,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,125,125
AYOPAYA (V. DE INDEPENDENCIA),vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,35,35
AZURDUY,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,8,8
BELLA FLOR,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,6,6
BERMEJO,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,16,16
BETANZOS,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,56,56
BOLPEBRA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,4,4
BOYUIBE,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,11,11
BUENA VISTA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,41,41
CABEZAS,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,37,37
"CAIZA ""D""",vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,14,14
CAJUATA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,12,12
CALAMARCA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,16,16
CAMARGO,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,25,25
CAMATAQUI (C. VILLA ABECIA),vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,4,4
CAMIRI,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,207,207
CAPINOTA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,65,65
CARACOLLO,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,21,21
CARANAVI,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,125,125
CARAPARI,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,3,3
CARMEN RIVERO TORREZ,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,12,12
CHALLAPATA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,5,5
CHAQUI,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,13,13
CHARAGUA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,53,53
CHAYANTA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,7,7
CHIMORE,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,45,45
CHIPAYA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,3,3
CHULUMANI (V. DE LA LIBERTAD),vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,37,37
CHUMA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,9,9
CHUQUIHUTA AYLLU JUCUMANI,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,8,8
CKOCHAS,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,13,13
CLIZA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,73,73
COBIJA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,226,226
COCAPATA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,9,9
COCHABAMBA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,1103,1103
COIPASA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,2,2
COLCAPIRHUA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,160,160
"COLCHA ""K""",vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,9,9
COLOMI,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,3,3
COLPA BELGICA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,14,14
COLQUECHACA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,14,14
COLQUIRI,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,32,32
COMARAPA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,55,55
CONCEPCION,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,40,40
CORIPATA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,8,8
COROICO,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,63,63
CORQUE,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,6,6
COTOCA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,184,184
CUATRO CAÑADAS,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,57,57
CUEVO,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,5,5
CULPINA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,26,26
DESAGUADERO,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,12,12
EL ALTO,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,2494,2494
EL PUENTE(STC),vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,16,16
EL PUENTE(TJA),vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,5,5
EL TORNO,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,178,178
EL VILLAR,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,2,2
ENTRE RIOS TRJ,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,39,39
ENTRE RIOS CBBA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,95,95
ESCARA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,1,1
ESCOMA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,19,19
FERNANDEZ ALONSO,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,36,36
FILADELFIA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,9,9
GENERAL SAAVEDRA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,15,15
GRAL. J.J. PEREZ (CHARAZANI),vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,11,11
GUANAY,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,11,11
GUAQUI,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,12,12
GUAYARAMERIN,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,191,191
GUTIERREZ,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,3,3
HUACARETA,vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,19,19
HUACAYA (VILLA DE HUACAYA),vih,no de mujeres embarazadas con prueba rapida,2016-11-01,0,2,2
