,group,variable,month,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,TOTALES
ICLA,vih,no de personas con prueba rapida,2016-07-01,0,2,2
INCAHUASI,vih,no de personas con prueba rapida,2016-07-01,3,6,9
IRUPANA (VILLA DE LANZA),vih,no de personas con prueba rapida,2016-07-01,3,0,3
IXIAMAS,vih,no de personas con prueba rapida,2016-07-01,2,24,26
LA ASUNTA,vih,no de personas con prueba rapida,2016-07-01,10,3,13
LA GUARDIA,vih,no de personas con prueba rapida,2016-07-01,25,47,72
LA PAZ,vih,no de personas con prueba rapida,2016-07-01,621,660,1281
LAGUNILLAS,vih,no de personas con prueba rapida,2016-07-01,1,1,2
LAS CARRERAS,vih,no de personas con prueba rapida,2016-07-01,4,7,11
LLICA,vih,no de personas con prueba rapida,2016-07-01,1,0,1
MACHACAMARCA,vih,no de personas con prueba rapida,2016-07-01,10,7,17
MACHARETI,vih,no de personas con prueba rapida,2016-07-01,142,104,246
MAIRANA,vih,no de personas con prueba rapida,2016-07-01,4,3,7
MINEROS,vih,no de personas con prueba rapida,2016-07-01,12,30,42
MIZQUE,vih,no de personas con prueba rapida,2016-07-01,9,14,23
MONTEAGUDO,vih,no de personas con prueba rapida,2016-07-01,23,27,50
MONTERO,vih,no de personas con prueba rapida,2016-07-01,787,1308,2095
NACEBE (SANTA ROSA DEL ABUNA),vih,no de personas con prueba rapida,2016-07-01,7,1,8
NUEVO MANOA (NUEVA ESPERANZA),vih,no de personas con prueba rapida,2016-07-01,0,1,1
OCURI,vih,no de personas con prueba rapida,2016-07-01,0,18,18
OMEREQUE,vih,no de personas con prueba rapida,2016-07-01,2,2,4
ORURO,vih,no de personas con prueba rapida,2016-07-01,89,291,380
PADILLA,vih,no de personas con prueba rapida,2016-07-01,2,5,7
PAILON,vih,no de personas con prueba rapida,2016-07-01,5,50,55
PALOS BLANCOS,vih,no de personas con prueba rapida,2016-07-01,3,9,12
PAMPA AULLAGAS,vih,no de personas con prueba rapida,2016-07-01,0,6,6
PAZÑA,vih,no de personas con prueba rapida,2016-07-01,3,9,12
POCOATA,vih,no de personas con prueba rapida,2016-07-01,0,1,1
POCONA,vih,no de personas con prueba rapida,2016-07-01,16,25,41
POJO (CBBA),vih,no de personas con prueba rapida,2016-07-01,1,0,1
PORCO,vih,no de personas con prueba rapida,2016-07-01,0,9,9
POROMA,vih,no de personas con prueba rapida,2016-07-01,0,2,2
PORONGO,vih,no de personas con prueba rapida,2016-07-01,4,8,12
PORTACHUELO,vih,no de personas con prueba rapida,2016-07-01,3,2,5
POSTRER VALLE,vih,no de personas con prueba rapida,2016-07-01,3,0,3
POTOSI,vih,no de personas con prueba rapida,2016-07-01,23,12,35
PUCARANI,vih,no de personas con prueba rapida,2016-07-01,1,0,1
PUERTO GONZALO MORENO,vih,no de personas con prueba rapida,2016-07-01,0,5,5
PUERTO QUIJARRO,vih,no de personas con prueba rapida,2016-07-01,21,43,64
PUERTO RICO,vih,no de personas con prueba rapida,2016-07-01,1,9,10
PUERTO VILLARROEL,vih,no de personas con prueba rapida,2016-07-01,66,144,210
PUNA,vih,no de personas con prueba rapida,2016-07-01,0,3,3
PUNATA,vih,no de personas con prueba rapida,2016-07-01,30,160,190
QUILLACOLLO,vih,no de personas con prueba rapida,2016-07-01,20,28,48
QUIME,vih,no de personas con prueba rapida,2016-07-01,2,3,5
RIBERALTA,vih,no de personas con prueba rapida,2016-07-01,18,22,40
ROBORE,vih,no de personas con prueba rapida,2016-07-01,7,4,11
RURRENABAQUE,vih,no de personas con prueba rapida,2016-07-01,16,71,87
SABAYA,vih,no de personas con prueba rapida,2016-07-01,11,14,25
SACABA,vih,no de personas con prueba rapida,2016-07-01,30,68,98
SACACA,vih,no de personas con prueba rapida,2016-07-01,1,5,6
SAIPINA,vih,no de personas con prueba rapida,2016-07-01,2,1,3
SAN BENITO,vih,no de personas con prueba rapida,2016-07-01,1,1,2
SAN BORJA,vih,no de personas con prueba rapida,2016-07-01,0,7,7
SAN BUENA VENTURA,vih,no de personas con prueba rapida,2016-07-01,1,4,5
SAN CARLOS,vih,no de personas con prueba rapida,2016-07-01,68,136,204
SAN IGNACIO,vih,no de personas con prueba rapida,2016-07-01,0,21,21
SAN IGNACIO DE VELASCO,vih,no de personas con prueba rapida,2016-07-01,33,70,103
SAN JAVIER(BNI),vih,no de personas con prueba rapida,2016-07-01,0,3,3
SAN JAVIER(STC),vih,no de personas con prueba rapida,2016-07-01,4,2,6
SAN JOSE DE CHIQUITOS,vih,no de personas con prueba rapida,2016-07-01,158,32,190
SAN JUAN DE YAPACANI,vih,no de personas con prueba rapida,2016-07-01,7,23,30
SAN JULIAN,vih,no de personas con prueba rapida,2016-07-01,13,6,19
SAN LORENZO(PND),vih,no de personas con prueba rapida,2016-07-01,0,1,1
SAN LORENZO(TJA),vih,no de personas con prueba rapida,2016-07-01,0,1,1
SAN LUCAS,vih,no de personas con prueba rapida,2016-07-01,0,7,7
SAN MATIAS,vih,no de personas con prueba rapida,2016-07-01,5,48,53
SAN PEDRO,vih,no de personas con prueba rapida,2016-07-01,9,29,38
SAN PEDRO DE BUENA VISTA,vih,no de personas con prueba rapida,2016-07-01,1,1,2
SAN RAMON SCZ,vih,no de personas con prueba rapida,2016-07-01,2,4,6
SANTA ANA,vih,no de personas con prueba rapida,2016-07-01,22,35,57
SANTA CRUZ DE LA SIERRA,vih,no de personas con prueba rapida,2016-07-01,746,1676,2422
SANTA ROSA,vih,no de personas con prueba rapida,2016-07-01,1,1,2
SANTA ROSA DEL SARA,vih,no de personas con prueba rapida,2016-07-01,5,1,6
SANTIVAÑES,vih,no de personas con prueba rapida,2016-07-01,1,2,3
SICAYA,vih,no de personas con prueba rapida,2016-07-01,1,2,3
SIPE SIPE,vih,no de personas con prueba rapida,2016-07-01,1,23,24
SOPACHUY,vih,no de personas con prueba rapida,2016-07-01,35,25,60
SORATA,vih,no de personas con prueba rapida,2016-07-01,1,10,11
SUCRE,vih,no de personas con prueba rapida,2016-07-01,179,1239,1418
TACOPAYA,vih,no de personas con prueba rapida,2016-07-01,2,15,17
TAPACARI,vih,no de personas con prueba rapida,2016-07-01,10,10,20
TARABUCO,vih,no de personas con prueba rapida,2016-07-01,21,79,100
TARIJA,vih,no de personas con prueba rapida,2016-07-01,46,157,203
TARVITA,vih,no de personas con prueba rapida,2016-07-01,11,45,56
TEOPONTE,vih,no de personas con prueba rapida,2016-07-01,1,0,1
TIAWANACU,vih,no de personas con prueba rapida,2016-07-01,0,2,2
TIQUIPAYA,vih,no de personas con prueba rapida,2016-07-01,47,73,120
TOCO,vih,no de personas con prueba rapida,2016-07-01,1,3,4
TOLATA,vih,no de personas con prueba rapida,2016-07-01,2,1,3
TOLEDO,vih,no de personas con prueba rapida,2016-07-01,43,59,102
TOMINA,vih,no de personas con prueba rapida,2016-07-01,0,3,3
TORO TORO,vih,no de personas con prueba rapida,2016-07-01,1,1,2
TOTORA(CBBA),vih,no de personas con prueba rapida,2016-07-01,3,17,20
TOTORA(ORR),vih,no de personas con prueba rapida,2016-07-01,0,5,5
TRINIDAD,vih,no de personas con prueba rapida,2016-07-01,22,73,95
TUPIZA,vih,no de personas con prueba rapida,2016-07-01,2,25,27
URUBICHA,vih,no de personas con prueba rapida,2016-07-01,25,23,48
UYUNI,vih,no de personas con prueba rapida,2016-07-01,4,37,41
VALLEGRANDE,vih,no de personas con prueba rapida,2016-07-01,51,30,81
VIACHA,vih,no de personas con prueba rapida,2016-07-01,53,662,715
VILLA CHARCAS,vih,no de personas con prueba rapida,2016-07-01,5,25,30
VILLA MONTES,vih,no de personas con prueba rapida,2016-07-01,11,15,26
VILLA RIVERO,vih,no de personas con prueba rapida,2016-07-01,2,1,3
VILLA SERRANO,vih,no de personas con prueba rapida,2016-07-01,0,2,2
VILLA TUNARI,vih,no de personas con prueba rapida,2016-07-01,62,36,98
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de personas con prueba rapida,2016-07-01,39,13,52
VILLAZON,vih,no de personas con prueba rapida,2016-07-01,34,188,222
VINTO,vih,no de personas con prueba rapida,2016-07-01,5,45,50
VITICHI,vih,no de personas con prueba rapida,2016-07-01,0,9,9
WARNES,vih,no de personas con prueba rapida,2016-07-01,8,56,64
YACUIBA,vih,no de personas con prueba rapida,2016-07-01,33,84,117
YAMPARAEZ,vih,no de personas con prueba rapida,2016-07-01,0,1,1
YAPACANI,vih,no de personas con prueba rapida,2016-07-01,28,58,86
YOTALA,vih,no de personas con prueba rapida,2016-07-01,0,4,4
YUNCHARA,vih,no de personas con prueba rapida,2016-07-01,4,4,8
ZUDAÑEZ,vih,no de personas con prueba rapida,2016-07-01,2,3,5
ACACIO,vih,no de personas con prueba rapida,2016-08-01,0,15,15
AIQUILE,vih,no de personas con prueba rapida,2016-08-01,2,14,16
ALCALA,vih,no de personas con prueba rapida,2016-08-01,6,10,16
ALTO BENI,vih,no de personas con prueba rapida,2016-08-01,3,0,3
ANCORAIMES,vih,no de personas con prueba rapida,2016-08-01,3,0,3
ANDAMARCA,vih,no de personas con prueba rapida,2016-08-01,2,6,8
ANTEQUERA,vih,no de personas con prueba rapida,2016-08-01,1,2,3
APOLO,vih,no de personas con prueba rapida,2016-08-01,1,23,24
ARBIETO,vih,no de personas con prueba rapida,2016-08-01,4,3,7
ASCENCION DE GUARAYOS,vih,no de personas con prueba rapida,2016-08-01,49,98,147
AYOPAYA (V. DE INDEPENDENCIA),vih,no de personas con prueba rapida,2016-08-01,1,5,6
AZURDUY,vih,no de personas con prueba rapida,2016-08-01,0,16,16
BERMEJO,vih,no de personas con prueba rapida,2016-08-01,9,97,106
BETANZOS,vih,no de personas con prueba rapida,2016-08-01,2,0,2
BOLPEBRA,vih,no de personas con prueba rapida,2016-08-01,0,1,1
BOYUIBE,vih,no de personas con prueba rapida,2016-08-01,1,0,1
BUENA VISTA,vih,no de personas con prueba rapida,2016-08-01,1,1,2
CABEZAS,vih,no de personas con prueba rapida,2016-08-01,8,11,19
CALAMARCA,vih,no de personas con prueba rapida,2016-08-01,2,7,9
CAMARGO,vih,no de personas con prueba rapida,2016-08-01,12,67,79
CAMATAQUI (C. VILLA ABECIA),vih,no de personas con prueba rapida,2016-08-01,0,2,2
CAMIRI,vih,no de personas con prueba rapida,2016-08-01,22,14,36
CAPINOTA,vih,no de personas con prueba rapida,2016-08-01,5,9,14
CARACOLLO,vih,no de personas con prueba rapida,2016-08-01,9,34,43
CARANAVI,vih,no de personas con prueba rapida,2016-08-01,56,21,77
CARANGAS,vih,no de personas con prueba rapida,2016-08-01,0,5,5
CARIPUYO,vih,no de personas con prueba rapida,2016-08-01,0,1,1
CARMEN RIVERO TORREZ,vih,no de personas con prueba rapida,2016-08-01,1,1,2
CHALLAPATA,vih,no de personas con prueba rapida,2016-08-01,11,148,159
CHARAGUA,vih,no de personas con prueba rapida,2016-08-01,0,17,17
CHIPAYA,vih,no de personas con prueba rapida,2016-08-01,13,34,47
CHOQUE COTA,vih,no de personas con prueba rapida,2016-08-01,2,1,3
CHULUMANI (V. DE LA LIBERTAD),vih,no de personas con prueba rapida,2016-08-01,5,10,15
CHUMA,vih,no de personas con prueba rapida,2016-08-01,0,1,1
CLIZA,vih,no de personas con prueba rapida,2016-08-01,1,2,3
COBIJA,vih,no de personas con prueba rapida,2016-08-01,268,225,493
COCAPATA,vih,no de personas con prueba rapida,2016-08-01,2,2,4
COCHABAMBA,vih,no de personas con prueba rapida,2016-08-01,70,164,234
COIPASA,vih,no de personas con prueba rapida,2016-08-01,13,25,38
COLCAPIRHUA,vih,no de personas con prueba rapida,2016-08-01,33,37,70
"COLCHA ""K""",vih,no de personas con prueba rapida,2016-08-01,0,1,1
COLOMI,vih,no de personas con prueba rapida,2016-08-01,2,1,3
COLQUECHACA,vih,no de personas con prueba rapida,2016-08-01,2,2,4
COMARAPA,vih,no de personas con prueba rapida,2016-08-01,3,7,10
CONCEPCION,vih,no de personas con prueba rapida,2016-08-01,8,0,8
CORIPATA,vih,no de personas con prueba rapida,2016-08-01,1,0,1
COTOCA,vih,no de personas con prueba rapida,2016-08-01,34,44,78
CUATRO CAÑADAS,vih,no de personas con prueba rapida,2016-08-01,0,17,17
CUEVO,vih,no de personas con prueba rapida,2016-08-01,2,5,7
CULPINA,vih,no de personas con prueba rapida,2016-08-01,2,27,29
DESAGUADERO,vih,no de personas con prueba rapida,2016-08-01,18,4,22
EL ALTO,vih,no de personas con prueba rapida,2016-08-01,184,1036,1220
EL PUENTE(STC),vih,no de personas con prueba rapida,2016-08-01,45,54,99
EL PUENTE(TJA),vih,no de personas con prueba rapida,2016-08-01,0,1,1
EL TORNO,vih,no de personas con prueba rapida,2016-08-01,53,155,208
EL VILLAR,vih,no de personas con prueba rapida,2016-08-01,0,1,1
ENTRE RIOS TRJ,vih,no de personas con prueba rapida,2016-08-01,34,63,97
ENTRE RIOS CBBA,vih,no de personas con prueba rapida,2016-08-01,21,42,63
ESCOMA,vih,no de personas con prueba rapida,2016-08-01,1,1,2
EUCALIPTUS,vih,no de personas con prueba rapida,2016-08-01,1,2,3
FERNANDEZ ALONSO,vih,no de personas con prueba rapida,2016-08-01,13,26,39
GENERAL SAAVEDRA,vih,no de personas con prueba rapida,2016-08-01,1,2,3
GRAL. J.J. PEREZ (CHARAZANI),vih,no de personas con prueba rapida,2016-08-01,3,0,3
GUANAY,vih,no de personas con prueba rapida,2016-08-01,2,0,2
GUAYARAMERIN,vih,no de personas con prueba rapida,2016-08-01,363,334,697
GUTIERREZ,vih,no de personas con prueba rapida,2016-08-01,7,4,11
HUACARETA,vih,no de personas con prueba rapida,2016-08-01,0,4,4
HUANUNI,vih,no de personas con prueba rapida,2016-08-01,22,69,91
HUAYLLAMARCA,vih,no de personas con prueba rapida,2016-08-01,1,3,4
ICLA,vih,no de personas con prueba rapida,2016-08-01,1,0,1
INCAHUASI,vih,no de personas con prueba rapida,2016-08-01,1,1,2
IRUPANA (VILLA DE LANZA),vih,no de personas con prueba rapida,2016-08-01,1,1,2
IXIAMAS,vih,no de personas con prueba rapida,2016-08-01,1,0,1
LA ASUNTA,vih,no de personas con prueba rapida,2016-08-01,2,6,8
LA GUARDIA,vih,no de personas con prueba rapida,2016-08-01,72,76,148
LA PAZ,vih,no de personas con prueba rapida,2016-08-01,362,1337,1699
LAGUNILLAS,vih,no de personas con prueba rapida,2016-08-01,0,2,2
LAS CARRERAS,vih,no de personas con prueba rapida,2016-08-01,1,1,2
LLALLAGUA,vih,no de personas con prueba rapida,2016-08-01,76,116,192
MACHACAMARCA,vih,no de personas con prueba rapida,2016-08-01,45,57,102
MAIRANA,vih,no de personas con prueba rapida,2016-08-01,6,21,27
MAPIRI,vih,no de personas con prueba rapida,2016-08-01,1,1,2
MINEROS,vih,no de personas con prueba rapida,2016-08-01,13,39,52
MIZQUE,vih,no de personas con prueba rapida,2016-08-01,8,13,21
MOJOCOYA,vih,no de personas con prueba rapida,2016-08-01,16,11,27
MONTEAGUDO,vih,no de personas con prueba rapida,2016-08-01,24,27,51
MONTERO,vih,no de personas con prueba rapida,2016-08-01,1239,1804,3043
MOROCHATA,vih,no de personas con prueba rapida,2016-08-01,2,1,3
NACEBE (SANTA ROSA DEL ABUNA),vih,no de personas con prueba rapida,2016-08-01,6,5,11
OCURI,vih,no de personas con prueba rapida,2016-08-01,0,11,11
OMEREQUE,vih,no de personas con prueba rapida,2016-08-01,2,0,2
ORURO,vih,no de personas con prueba rapida,2016-08-01,202,355,557
PADILLA,vih,no de personas con prueba rapida,2016-08-01,7,7,14
PAILON,vih,no de personas con prueba rapida,2016-08-01,11,53,64
PALOS BLANCOS,vih,no de personas con prueba rapida,2016-08-01,6,4,10
PASORAPA,vih,no de personas con prueba rapida,2016-08-01,0,1,1
PAZÑA,vih,no de personas con prueba rapida,2016-08-01,3,2,5
POJO (CBBA),vih,no de personas con prueba rapida,2016-08-01,1,0,1
PORCO,vih,no de personas con prueba rapida,2016-08-01,0,7,7
POROMA,vih,no de personas con prueba rapida,2016-08-01,0,1,1
PORONGO,vih,no de personas con prueba rapida,2016-08-01,5,6,11
PORTACHUELO,vih,no de personas con prueba rapida,2016-08-01,4,8,12
POSTRER VALLE,vih,no de personas con prueba rapida,2016-08-01,1,0,1
POTOSI,vih,no de personas con prueba rapida,2016-08-01,34,180,214
PRESTO,vih,no de personas con prueba rapida,2016-08-01,1,1,2
PUERTO GONZALO MORENO,vih,no de personas con prueba rapida,2016-08-01,0,6,6
PUERTO QUIJARRO,vih,no de personas con prueba rapida,2016-08-01,5,13,18
PUERTO RICO,vih,no de personas con prueba rapida,2016-08-01,0,5,5
PUERTO VILLARROEL,vih,no de personas con prueba rapida,2016-08-01,89,124,213
PUNATA,vih,no de personas con prueba rapida,2016-08-01,25,167,192
QUILLACOLLO,vih,no de personas con prueba rapida,2016-08-01,85,49,134
QUIME,vih,no de personas con prueba rapida,2016-08-01,2,10,12
RIBERALTA,vih,no de personas con prueba rapida,2016-08-01,23,101,124
ROBORE,vih,no de personas con prueba rapida,2016-08-01,4,7,11
RURRENABAQUE,vih,no de personas con prueba rapida,2016-08-01,13,74,87
SABAYA,vih,no de personas con prueba rapida,2016-08-01,14,25,39
SACABA,vih,no de personas con prueba rapida,2016-08-01,45,79,124
SACACA,vih,no de personas con prueba rapida,2016-08-01,2,2,4
SAMAIPATA,vih,no de personas con prueba rapida,2016-08-01,30,37,67
SAN BENITO,vih,no de personas con prueba rapida,2016-08-01,1,0,1
SAN BORJA,vih,no de personas con prueba rapida,2016-08-01,2,0,2
SAN BUENA VENTURA,vih,no de personas con prueba rapida,2016-08-01,3,8,11
SAN CARLOS,vih,no de personas con prueba rapida,2016-08-01,26,43,69
SAN IGNACIO,vih,no de personas con prueba rapida,2016-08-01,1,40,41
SAN IGNACIO DE VELASCO,vih,no de personas con prueba rapida,2016-08-01,20,24,44
SAN JAVIER(STC),vih,no de personas con prueba rapida,2016-08-01,1,48,49
SAN JOSE DE CHIQUITOS,vih,no de personas con prueba rapida,2016-08-01,17,22,39
SAN JULIAN,vih,no de personas con prueba rapida,2016-08-01,7,15,22
SAN LORENZO(PND),vih,no de personas con prueba rapida,2016-08-01,0,17,17
SAN LORENZO(TJA),vih,no de personas con prueba rapida,2016-08-01,0,1,1
SAN LUCAS,vih,no de personas con prueba rapida,2016-08-01,1,3,4
SAN MATIAS,vih,no de personas con prueba rapida,2016-08-01,8,60,68
SAN PEDRO,vih,no de personas con prueba rapida,2016-08-01,66,35,101
SAN PEDRO DE BUENA VISTA,vih,no de personas con prueba rapida,2016-08-01,0,1,1
SAN RAMON SCZ,vih,no de personas con prueba rapida,2016-08-01,3,2,5
SANTA ANA,vih,no de personas con prueba rapida,2016-08-01,12,33,45
SANTA CRUZ DE LA SIERRA,vih,no de personas con prueba rapida,2016-08-01,630,1805,2435
SANTA ROSA,vih,no de personas con prueba rapida,2016-08-01,2,0,2
SANTA ROSA DEL SARA,vih,no de personas con prueba rapida,2016-08-01,0,1,1
SANTIVAÑES,vih,no de personas con prueba rapida,2016-08-01,0,13,13
SICAYA,vih,no de personas con prueba rapida,2016-08-01,3,7,10
SIPE SIPE,vih,no de personas con prueba rapida,2016-08-01,16,6,22
SOPACHUY,vih,no de personas con prueba rapida,2016-08-01,13,34,47
SORATA,vih,no de personas con prueba rapida,2016-08-01,19,21,40
SUCRE,vih,no de personas con prueba rapida,2016-08-01,481,850,1331
TACACOMA,vih,no de personas con prueba rapida,2016-08-01,1,0,1
TACOPAYA,vih,no de personas con prueba rapida,2016-08-01,4,10,14
TAPACARI,vih,no de personas con prueba rapida,2016-08-01,1,3,4
TARABUCO,vih,no de personas con prueba rapida,2016-08-01,8,157,165
TARIJA,vih,no de personas con prueba rapida,2016-08-01,61,174,235
TARVITA,vih,no de personas con prueba rapida,2016-08-01,6,27,33
TIAWANACU,vih,no de personas con prueba rapida,2016-08-01,1,6,7
TIPUANI,vih,no de personas con prueba rapida,2016-08-01,7,15,22
TIQUIPAYA,vih,no de personas con prueba rapida,2016-08-01,40,58,98
TOCO,vih,no de personas con prueba rapida,2016-08-01,1,1,2
TODOS SANTOS,vih,no de personas con prueba rapida,2016-08-01,18,24,42
TOLEDO,vih,no de personas con prueba rapida,2016-08-01,12,16,28
TOMAVE,vih,no de personas con prueba rapida,2016-08-01,0,1,1
TOMINA,vih,no de personas con prueba rapida,2016-08-01,1,2,3
TOTORA(CBBA),vih,no de personas con prueba rapida,2016-08-01,9,9,18
TOTORA(ORR),vih,no de personas con prueba rapida,2016-08-01,1,0,1
TRINIDAD,vih,no de personas con prueba rapida,2016-08-01,7,20,27
TUPIZA,vih,no de personas con prueba rapida,2016-08-01,1,13,14
URUBICHA,vih,no de personas con prueba rapida,2016-08-01,7,16,23
UYUNI,vih,no de personas con prueba rapida,2016-08-01,3,35,38
VACAS,vih,no de personas con prueba rapida,2016-08-01,0,1,1
VALLEGRANDE,vih,no de personas con prueba rapida,2016-08-01,42,38,80
VIACHA,vih,no de personas con prueba rapida,2016-08-01,16,21,37
VILLA CHARCAS,vih,no de personas con prueba rapida,2016-08-01,3,11,14
VILLA MONTES,vih,no de personas con prueba rapida,2016-08-01,16,22,38
VILLA SERRANO,vih,no de personas con prueba rapida,2016-08-01,0,4,4
VILLA TUNARI,vih,no de personas con prueba rapida,2016-08-01,40,37,77
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de personas con prueba rapida,2016-08-01,42,4,46
VILLAZON,vih,no de personas con prueba rapida,2016-08-01,21,145,166
VINTO,vih,no de personas con prueba rapida,2016-08-01,21,45,66
VITICHI,vih,no de personas con prueba rapida,2016-08-01,0,1,1
WARNES,vih,no de personas con prueba rapida,2016-08-01,36,38,74
YACUIBA,vih,no de personas con prueba rapida,2016-08-01,69,74,143
YAMPARAEZ,vih,no de personas con prueba rapida,2016-08-01,0,3,3
YAPACANI,vih,no de personas con prueba rapida,2016-08-01,13,36,49
YOTALA,vih,no de personas con prueba rapida,2016-08-01,0,4,4
YUNCHARA,vih,no de personas con prueba rapida,2016-08-01,4,4,8
ZUDAÑEZ,vih,no de personas con prueba rapida,2016-08-01,2,2,4
ACACIO,vih,no de personas con prueba rapida,2016-09-01,1,4,5
ACHACACHI,vih,no de personas con prueba rapida,2016-09-01,8,14,22
AIQUILE,vih,no de personas con prueba rapida,2016-09-01,6,13,19
ALCALA,vih,no de personas con prueba rapida,2016-09-01,6,7,13
ANDAMARCA,vih,no de personas con prueba rapida,2016-09-01,0,3,3
ANTEQUERA,vih,no de personas con prueba rapida,2016-09-01,1,9,10
APOLO,vih,no de personas con prueba rapida,2016-09-01,1,14,15
ARBIETO,vih,no de personas con prueba rapida,2016-09-01,3,3,6
ASCENCION DE GUARAYOS,vih,no de personas con prueba rapida,2016-09-01,47,172,219
AYOPAYA (V. DE INDEPENDENCIA),vih,no de personas con prueba rapida,2016-09-01,7,3,10
AZURDUY,vih,no de personas con prueba rapida,2016-09-01,0,10,10
BELLA FLOR,vih,no de personas con prueba rapida,2016-09-01,3,3,6
BERMEJO,vih,no de personas con prueba rapida,2016-09-01,10,20,30
BETANZOS,vih,no de personas con prueba rapida,2016-09-01,1,0,1
BOLIVAR,vih,no de personas con prueba rapida,2016-09-01,3,0,3
BOYUIBE,vih,no de personas con prueba rapida,2016-09-01,1,1,2
BUENA VISTA,vih,no de personas con prueba rapida,2016-09-01,0,3,3
CABEZAS,vih,no de personas con prueba rapida,2016-09-01,6,14,20
"CAIZA ""D""",vih,no de personas con prueba rapida,2016-09-01,1,0,1
CALAMARCA,vih,no de personas con prueba rapida,2016-09-01,10,14,24
CAMARGO,vih,no de personas con prueba rapida,2016-09-01,2,16,18
CAMATAQUI (C. VILLA ABECIA),vih,no de personas con prueba rapida,2016-09-01,0,4,4
CAMIRI,vih,no de personas con prueba rapida,2016-09-01,16,27,43
CAPINOTA,vih,no de personas con prueba rapida,2016-09-01,7,9,16
CARACOLLO,vih,no de personas con prueba rapida,2016-09-01,3,12,15
CARANAVI,vih,no de personas con prueba rapida,2016-09-01,61,34,95
CARIPUYO,vih,no de personas con prueba rapida,2016-09-01,30,18,48
CARMEN RIVERO TORREZ,vih,no de personas con prueba rapida,2016-09-01,0,1,1
CHALLAPATA,vih,no de personas con prueba rapida,2016-09-01,5,131,136
CHAQUI,vih,no de personas con prueba rapida,2016-09-01,0,7,7
CHARAGUA,vih,no de personas con prueba rapida,2016-09-01,16,14,30
CHAYANTA,vih,no de personas con prueba rapida,2016-09-01,1,0,1
CHIMORE,vih,no de personas con prueba rapida,2016-09-01,30,4,34
CHULUMANI (V. DE LA LIBERTAD),vih,no de personas con prueba rapida,2016-09-01,6,5,11
CHUMA,vih,no de personas con prueba rapida,2016-09-01,6,10,16
CKOCHAS,vih,no de personas con prueba rapida,2016-09-01,2,8,10
CLIZA,vih,no de personas con prueba rapida,2016-09-01,0,1,1
COBIJA,vih,no de personas con prueba rapida,2016-09-01,363,321,684
COCAPATA,vih,no de personas con prueba rapida,2016-09-01,1,1,2
COCHABAMBA,vih,no de personas con prueba rapida,2016-09-01,140,337,477
COLCAPIRHUA,vih,no de personas con prueba rapida,2016-09-01,6,34,40
COLOMI,vih,no de personas con prueba rapida,2016-09-01,2,1,3
COLPA BELGICA,vih,no de personas con prueba rapida,2016-09-01,1,0,1
COLQUECHACA,vih,no de personas con prueba rapida,2016-09-01,0,3,3
COLQUIRI,vih,no de personas con prueba rapida,2016-09-01,2,2,4
COMARAPA,vih,no de personas con prueba rapida,2016-09-01,6,51,57
CONCEPCION,vih,no de personas con prueba rapida,2016-09-01,8,0,8
CORIPATA,vih,no de personas con prueba rapida,2016-09-01,2,1,3
COROICO,vih,no de personas con prueba rapida,2016-09-01,6,14,20
COTAGAITA,vih,no de personas con prueba rapida,2016-09-01,6,10,16
COTOCA,vih,no de personas con prueba rapida,2016-09-01,1886,5736,7622
CUATRO CAÑADAS,vih,no de personas con prueba rapida,2016-09-01,3,4,7
CULPINA,vih,no de personas con prueba rapida,2016-09-01,2,30,32
CURVA,vih,no de personas con prueba rapida,2016-09-01,1,0,1
DESAGUADERO,vih,no de personas con prueba rapida,2016-09-01,15,3,18
EL ALTO,vih,no de personas con prueba rapida,2016-09-01,736,1237,1973
EL PUENTE(STC),vih,no de personas con prueba rapida,2016-09-01,38,55,93
EL PUENTE(TJA),vih,no de personas con prueba rapida,2016-09-01,0,1,1
EL TORNO,vih,no de personas con prueba rapida,2016-09-01,53,170,223
ENTRE RIOS TRJ,vih,no de personas con prueba rapida,2016-09-01,17,38,55
ENTRE RIOS CBBA,vih,no de personas con prueba rapida,2016-09-01,18,44,62
ESCOMA,vih,no de personas con prueba rapida,2016-09-01,2,1,3
EUCALIPTUS,vih,no de personas con prueba rapida,2016-09-01,9,11,20
FERNANDEZ ALONSO,vih,no de personas con prueba rapida,2016-09-01,65,72,137
FILADELFIA,vih,no de personas con prueba rapida,2016-09-01,0,8,8
GENERAL SAAVEDRA,vih,no de personas con prueba rapida,2016-09-01,2,1,3
GRAL. J.J. PEREZ (CHARAZANI),vih,no de personas con prueba rapida,2016-09-01,1,3,4
GUANAY,vih,no de personas con prueba rapida,2016-09-01,2,3,5
GUAQUI,vih,no de personas con prueba rapida,2016-09-01,1,2,3
GUAYARAMERIN,vih,no de personas con prueba rapida,2016-09-01,52,118,170
GUTIERREZ,vih,no de personas con prueba rapida,2016-09-01,5,0,5
HUACARETA,vih,no de personas con prueba rapida,2016-09-01,0,1,1
HUACAYA (VILLA DE HUACAYA),vih,no de personas con prueba rapida,2016-09-01,6,10,16
HUANUNI,vih,no de personas con prueba rapida,2016-09-01,17,26,43
