,group,variable,month,ANTIROTAVIRÍCA 2DA DOSIS DENTRO,ANTIROTAVIRÍCA 2DA DOSIS DENTRO,ANTIROTAVIRÍCA 2DA DOSIS FUERA,ANTIROTAVIRÍCA 2DA DOSIS FUERA,TOTALES
LA ASUNTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,29,41,5,1,76
LA GUARDIA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,35,39,0,2,76
LA PAZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,495,509,12,9,1025
LAGUNILLAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,3,1,2,3,9
LAJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,14,9,1,1,25
LAS CARRERAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,0,2,0,0,2
LICOMA PAMPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,3,1,0,0,4
LLALLAGUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,13,18,21,16,68
LLICA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,2,1,0,1,4
LORETO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,1,1,0,0,2
LURIBAY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,3,1,0,0,4
MACHACAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,3,1,0,0,4
MACHARETI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,4,2,3,2,11
MAGDALENA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,8,8,0,1,17
MAIRANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,10,5,0,0,15
MALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,0,1,2,2,5
MAPIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,11,18,0,0,29
MECAPACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,5,6,1,2,14
MINEROS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,24,22,1,2,49
MIZQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,8,9,0,0,17
MOCOMOCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,6,7,1,2,16
MOJOCOYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,1,5,0,1,7
MONTEAGUDO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,26,15,0,0,41
MONTERO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,93,122,11,6,232
MORO MORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,0,4,1,1,6
MOROCHATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,0,1,5,5,11
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,1,1,1,0,3
NAZACARA DE PACAJES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,0,3,0,0,3
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,1,1,1,3,6
OCURI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,11,3,2,4,20
OKINAWA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,9,10,0,0,19
OMEREQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,3,4,2,3,12
ORURO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,254,245,18,24,541
PADCAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,7,7,0,0,14
PADILLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,7,5,2,0,14
PAILON,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,20,15,6,3,44
PALCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,11,18,4,4,37
PALOS BLANCOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,14,16,5,5,40
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,1,2,0,0,3
PAMPA GRANDE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,4,2,0,0,6
PAPEL PAMPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,1,0,0,2,3
PASORAPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,1,1,2,2,6
PATACAMAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,14,10,3,1,28
PAZÑA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,3,2,0,0,5
PELECHUCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,1,6,0,3,10
POCOATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,7,11,8,14,40
POCONA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,6,1,6,4,17
POJO (CBBA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,4,3,4,4,15
POOPO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,4,0,0,1,5
PORCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,6,13,2,5,26
POROMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,4,3,0,6,13
PORONGO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,6,3,6,3,18
PORTACHUELO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,26,18,1,0,45
PORVENIR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,4,2,5,4,15
POSTRER VALLE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,0,0,0,1,1
POTOSI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,154,159,41,39,393
PRESTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,1,1,1,0,3
PUCARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,0,3,0,0,3
PUCARANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,12,10,4,12,38
PUERTO ACOSTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,3,1,3,4,11
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,4,4,6,13,27
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,1,1,1,0,3
PUERTO PEREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,0,3,6,0,9
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,12,13,1,0,26
PUERTO RICO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,0,0,1,0,1
PUERTO SILES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,1,0,2,0,3
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,10,10,18,8,46
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,41,61,8,8,118
PUNA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,6,1,5,6,18
PUNATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,20,25,5,4,54
QUIABAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,2,1,0,1,4
QUILLACOLLO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,47,33,12,16,108
QUIME,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,8,4,1,1,14
QUIRUSILLAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,1,0,0,0,1
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,5,5,0,0,10
RAVELO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,2,4,4,9,19
REYES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,11,5,3,2,21
RIBERALTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,95,80,8,10,193
ROBORE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,10,10,0,0,20
RURRENABAQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,19,18,1,1,39
SABAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,1,1,0,0,2
SACABA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,122,97,19,22,260
SACABAMBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,2,3,2,0,7
SACACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,5,8,7,6,26
SAIPINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,5,2,1,1,9
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,4,4,2,7,17
SAMAIPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,7,4,0,0,11
SAN AGUSTIN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,2,0,0,0,2
SAN ANDRES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,9,7,6,9,31
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,1,1,0,0,2
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,2,1,1,5,9
SAN BENITO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,3,7,3,0,13
SAN BORJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,58,27,1,4,90
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,7,11,0,2,20
SAN CARLOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,11,13,0,1,25
SAN IGNACIO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,24,16,7,5,52
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,56,53,6,4,119
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,0,1,1,6,8
SAN JAVIER(STC),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,14,18,0,3,35
SAN JOAQUIN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,5,4,0,0,9
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,14,15,8,7,44
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,11,5,1,0,17
SAN JULIAN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,39,25,9,6,79
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,1,1,3,7,12
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,7,12,2,1,22
SAN LUCAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,17,16,13,9,55
SAN MATIAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,5,3,1,0,9
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,9,6,4,0,19
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,2,4,1,1,8
SAN PEDRO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,13,13,4,1,31
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,12,21,8,10,51
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,4,1,1,1,7
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,1,0,0,0,1
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,1,2,0,2,5
SAN PEDRO(PND),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,0,0,2,0,2
SAN RAFAEL,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,4,3,0,0,7
SAN RAMON BENI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,1,0,1,2,4
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,10,8,0,2,20
SANTA ANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,14,20,1,0,35
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,1268,1245,29,35,2577
SANTA ROSA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,10,6,0,0,16
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,15,9,0,2,26
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,0,1,1,4,6
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,5,2,1,1,9
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,3,2,0,0,5
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,3,1,0,0,4
SANTIVAÑES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,6,4,1,1,12
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,3,1,1,1,6
SAPAHAQUI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,4,5,2,2,13
SENA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,12,10,0,0,22
SHINAOTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,27,27,1,1,56
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,14,5,2,1,22
SICAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,1,1,1,1,4
SIPE SIPE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,12,16,0,3,31
SOPACHUY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,3,1,2,2,8
SORACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,3,6,1,3,13
SORATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,12,11,4,3,30
SUCRE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,241,202,5,4,452
TACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,0,2,0,1,3
TACACOMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,7,3,1,0,11
TACOBAMBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,3,2,1,1,7
TACOPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,3,2,1,2,8
TAPACARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,9,7,6,5,27
TARABUCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,6,5,2,2,15
TARACO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,1,0,0,0,1
TARATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,6,10,1,2,19
TARIJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,148,145,9,5,307
TARVITA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,5,11,5,3,24
TEOPONTE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,7,1,2,0,10
TIAWANACU,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,4,7,0,1,12
TINGUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,0,3,22,16,41
TIPUANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,4,4,1,2,11
TIQUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,33,24,8,4,69
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,8,8,11,4,31
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,0,0,1,1,2
TOCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,1,4,2,0,7
TOLATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,2,2,1,0,5
TOLEDO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,1,2,1,0,4
TOMAVE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,6,4,3,4,17
TOMINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,2,1,0,0,3
TORO TORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,7,5,6,8,26
TOTORA(CBBA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,6,5,6,1,18
TOTORA(ORR),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,2,1,0,0,3
TRIGAL,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,0,0,2,0,2
TRINIDAD,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,126,105,19,17,267
TUPIZA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,26,24,5,3,58
TURCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,0,1,0,1,2
UMALA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,2,2,1,1,6
UNCIA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,17,10,1,1,29
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,14,4,1,1,20
URUBICHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,9,8,0,0,17
UYUNI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,31,34,1,4,70
VACAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,4,7,3,1,15
VALLEGRANDE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,11,16,2,3,32
VIACHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,49,51,13,7,120
VILA VILA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,1,3,1,1,6
VILLA CHARCAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,8,4,4,5,21
VILLA MONTES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,26,34,1,4,65
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,0,0,3,2,5
VILLA RIVERO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,7,2,0,0,9
VILLA SERRANO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,5,6,2,4,17
VILLA TUNARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,86,77,1,2,166
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,8,7,0,0,15
VILLAZON,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,31,29,4,2,66
VINTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,34,33,14,20,101
VITICHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,4,1,2,1,8
WARNES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,114,105,1,11,231
YACO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,2,2,1,0,5
YACUIBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,68,78,10,10,166
YAMPARAEZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,0,1,1,0,2
YANACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,3,1,0,0,4
YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,35,23,11,9,78
YOCALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,5,1,1,0,7
YOTALA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,0,2,2,0,4
YUNCHARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,2,1,2,2,7
ZUDAÑEZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-11-01,1,2,3,0,6
ACACIO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-12-01,1,1,4,2,8
ACHACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-12-01,18,13,1,5,37
ACHOCALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-12-01,10,10,0,0,20
AIQUILE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-12-01,10,8,3,4,25
ALCALA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-12-01,0,2,0,0,2
ALTO BENI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-12-01,6,5,0,0,11
ANCORAIMES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-12-01,0,5,1,0,6
ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-12-01,3,2,0,0,5
ANTEQUERA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-12-01,1,1,0,0,2
ANZALDO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-12-01,2,1,0,2,5
APOLO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-12-01,12,9,3,1,25
ARAMPAMPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-12-01,1,1,1,3,6
ARANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-12-01,6,6,2,1,15
ARBIETO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-12-01,10,12,2,5,29
ARQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-12-01,4,0,5,1,10
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-12-01,25,31,0,1,57
ATOCHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-12-01,5,6,3,3,17
AUCAPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-12-01,2,4,0,0,6
AYATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-12-01,4,2,2,0,8
AYO AYO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-12-01,5,5,0,0,10
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-12-01,9,9,2,2,22
AZURDUY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-12-01,6,3,3,7,19
BATALLAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-12-01,9,11,1,0,21
BAURES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-12-01,4,8,0,0,12
BELLA FLOR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-12-01,1,2,2,0,5
BERMEJO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-12-01,24,24,1,0,49
BETANZOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-12-01,10,16,4,2,32
BOLIVAR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-12-01,3,3,2,4,12
BOLPEBRA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-12-01,0,0,1,1,2
BOYUIBE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-12-01,2,6,0,0,8
BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-12-01,8,8,0,3,19
CABEZAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-12-01,16,15,5,6,42
CAIROMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-12-01,4,6,1,2,13
"CAIZA ""D""",vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-12-01,7,4,1,1,13
CAJUATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-12-01,6,9,1,0,16
CALACOTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-12-01,1,1,1,1,4
CALAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-12-01,3,3,2,1,9
CAMARGO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-12-01,9,8,2,2,21
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-12-01,2,0,1,0,3
CAMIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-12-01,28,32,4,0,64
CAPINOTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-12-01,14,12,0,1,27
CAQUIAVIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-12-01,7,3,1,0,11
CARACOLLO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-12-01,6,4,7,7,24
CARANAVI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-12-01,24,29,2,2,57
CARAPARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-12-01,12,10,1,2,25
CARIPUYO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-12-01,0,4,0,2,6
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-12-01,0,1,3,4,8
CATACORA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-12-01,0,0,1,0,1
CHACARILLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-12-01,1,0,0,0,1
CHALLAPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-12-01,21,21,3,2,47
CHAQUI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-12-01,4,4,3,0,11
CHARAGUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-12-01,13,12,9,18,52
CHARAÑA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-12-01,2,0,0,1,3
CHAYANTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-12-01,4,12,2,5,23
CHIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2018-12-01,1,0,0,0,1
