,group,variable,month,ANTINEUMOCÓCICA 3RA DOSIS DENTRO,ANTINEUMOCÓCICA 3RA DOSIS DENTRO,ANTINEUMOCÓCICA 3RA DOSIS FUERA,ANTINEUMOCÓCICA 3RA DOSIS FUERA,TOTALES
PAPEL PAMPA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,3,1,5,2,11
PASORAPA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,0,0,0,1,1
PATACAMAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,6,12,3,4,25
PAZÑA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,1,2,0,0,3
PELECHUCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,4,2,1,3,10
POCOATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,6,6,11,7,30
POCONA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,3,4,4,1,12
POJO (CBBA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,9,10,0,0,19
POOPO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,5,8,5,1,19
PORCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,6,17,3,2,28
POROMA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,4,4,3,7,18
PORONGO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,7,2,5,5,19
PORTACHUELO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,14,15,1,0,30
PORVENIR,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,6,4,0,0,10
POTOSI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,163,146,20,23,352
PRESTO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,2,2,1,1,6
PUCARANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,16,12,10,5,43
PUERTO ACOSTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,1,2,4,4,11
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,4,3,1,2,10
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,3,1,3,4,11
PUERTO PEREZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,3,2,0,0,5
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,11,17,0,0,28
PUERTO RICO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,6,8,0,1,15
PUERTO SILES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,3,0,1,0,4
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,13,10,9,5,37
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,63,46,8,10,127
PUNA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,2,3,5,3,13
PUNATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,25,24,4,3,56
QUIABAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,1,1,0,1,3
QUILLACOLLO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,50,52,22,25,149
QUIME,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,4,1,1,1,7
QUIRUSILLAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,0,1,0,0,1
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,3,2,3,2,10
RAVELO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,6,4,5,7,22
REYES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,3,6,4,3,16
RIBERALTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,106,109,14,9,238
ROBORE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,22,14,4,3,43
RURRENABAQUE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,16,27,2,1,46
SABAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,2,2,0,0,4
SACABA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,94,103,30,30,257
SACABAMBA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,0,1,3,2,6
SACACA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,11,13,5,9,38
SAIPINA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,1,0,3,2,6
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,1,1,6,6,14
SAMAIPATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,5,8,0,0,13
SAN AGUSTIN,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,1,0,0,0,1
SAN ANDRES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,13,8,4,2,27
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,0,1,1,4,6
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,1,1,0,0,2
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,7,2,2,5,16
SAN BENITO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,3,4,1,1,9
SAN BORJA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,40,50,12,10,112
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,8,6,3,1,18
SAN CARLOS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,18,13,1,1,33
SAN IGNACIO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,26,17,5,5,53
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,35,55,9,9,108
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,0,1,8,6,15
SAN JAVIER(STC),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,4,11,3,3,21
SAN JOAQUIN,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,6,4,0,0,10
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,16,10,15,13,54
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,4,3,0,0,7
SAN JULIAN,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,27,43,5,10,85
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,2,4,3,2,11
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,11,14,3,1,29
SAN LUCAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,16,12,10,2,40
SAN MATIAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,3,1,0,0,4
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,10,5,0,0,15
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,1,0,0,0,1
SAN PEDRO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,12,4,0,3,19
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,20,14,14,16,64
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,2,0,1,1,4
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,0,0,1,0,1
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,1,4,0,0,5
SAN PEDRO(PND),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,1,0,0,3,4
SAN RAFAEL,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,6,2,0,2,10
SAN RAMON BENI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,10,7,0,2,19
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,7,9,1,0,17
SANTA ANA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,14,23,0,0,37
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,1179,1197,28,28,2432
SANTA ROSA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,14,8,0,0,22
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,12,17,0,1,30
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,2,1,0,3,6
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,0,3,1,2,6
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,3,3,0,0,6
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,3,0,0,0,3
SANTIVAÑES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,4,3,0,0,7
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,4,0,1,0,5
SAPAHAQUI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,3,7,2,5,17
SENA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,7,6,1,3,17
SHINAOTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,22,30,3,3,58
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,8,7,2,3,20
SICAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,7,6,0,0,13
SIPE SIPE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,15,10,1,4,30
SOPACHUY,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,1,2,4,1,8
SORACACHI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,6,1,0,1,8
SORATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,6,8,6,3,23
SUCRE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,241,239,3,9,492
TACACOMA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,9,7,3,2,21
TACOBAMBA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,1,0,4,2,7
TACOPAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,5,4,1,0,10
TAHUA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,3,0,0,0,3
TAPACARI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,10,11,4,6,31
TARABUCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,2,4,4,1,11
TARACO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,3,3,2,0,8
TARATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,5,3,1,1,10
TARIJA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,156,158,25,17,356
TARVITA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,10,3,3,2,18
TEOPONTE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,4,4,1,2,11
TIAWANACU,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,5,5,0,0,10
TINGUIPAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,3,5,16,17,41
TIPUANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,6,6,4,0,16
TIQUIPAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,7,10,4,4,25
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,5,18,5,4,32
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,0,2,1,1,4
TOCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,4,3,1,2,10
TOLATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,2,1,1,0,4
TOLEDO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,2,0,0,0,2
TOMAVE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,6,2,5,5,18
TOMINA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,3,4,3,1,11
TORO TORO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,5,3,9,9,26
TOTORA(CBBA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,13,11,2,3,29
TOTORA(ORR),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,2,0,0,0,2
TRIGAL,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,0,0,1,0,1
TRINIDAD,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,112,102,5,6,225
TUPIZA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,33,22,3,1,59
TURCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,0,0,0,1,1
UMALA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,6,4,3,1,14
UNCIA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,17,12,2,2,33
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,10,8,2,1,21
URUBICHA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,5,10,0,0,15
UYUNI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,23,18,0,3,44
VACAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,6,6,1,1,14
VALLEGRANDE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,9,8,3,5,25
VIACHA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,40,42,9,4,95
VILA VILA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,0,1,2,3,6
VILLA CHARCAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,10,2,0,3,15
VILLA MONTES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,39,43,5,9,96
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,1,1,0,0,2
VILLA RIVERO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,6,3,1,1,11
VILLA SERRANO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,4,7,2,2,15
VILLA TUNARI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,68,86,6,5,165
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,5,2,0,1,8
VILLAZON,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,29,29,1,1,60
VINTO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,15,11,12,8,46
VITICHI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,2,0,2,0,4
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,2,1,0,1,4
WARNES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,126,113,7,0,246
YACO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,0,5,2,1,8
YACUIBA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,82,84,12,8,186
YAMPARAEZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,5,5,1,2,13
YANACACHI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,1,0,0,0,1
YAPACANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,38,43,12,10,103
YOCALLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,2,6,1,1,10
YOTALA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,1,4,2,1,8
YUNCHARA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,0,1,2,1,4
ZUDAÑEZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-09-01,2,3,1,1,7
ACACIO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,1,3,0,2,6
ACHACACHI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,14,13,2,4,33
ACHOCALLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,17,11,0,0,28
AIQUILE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,14,14,5,6,39
ALCALA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,1,1,0,0,2
ALTO BENI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,7,8,0,0,15
ANCORAIMES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,2,6,1,0,9
ANDAMARCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,3,0,2,0,5
ANTEQUERA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,5,1,0,0,6
ANZALDO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,0,3,3,0,6
APOLO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,6,7,4,10,27
ARAMPAMPA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,1,1,4,0,6
ARANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,5,13,1,1,20
ARBIETO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,10,8,7,5,30
ARQUE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,10,9,2,3,24
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,9,15,4,2,30
ATOCHA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,10,9,0,0,19
AUCAPATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,2,2,2,0,6
AYATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,2,4,2,1,9
AYO AYO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,3,1,0,0,4
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,8,6,3,9,26
AZURDUY,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,3,3,3,4,13
BATALLAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,10,6,0,0,16
BAURES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,2,3,0,0,5
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,0,2,0,1,3
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,0,0,1,1,2
BELLA FLOR,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,2,1,1,3,7
BERMEJO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,40,37,5,2,84
BETANZOS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,15,14,5,2,36
BOLIVAR,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,2,4,4,3,13
BOLPEBRA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,2,1,4,8,15
BOYUIBE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,8,2,2,1,13
BUENA VISTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,8,18,2,2,30
CABEZAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,18,19,9,4,50
CAIROMA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,5,3,0,5,13
"CAIZA ""D""",vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,7,4,1,4,16
CAJUATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,9,12,0,1,22
CALACOTO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,1,2,1,0,4
CALAMARCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,7,8,1,0,16
CAMARGO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,8,9,0,1,18
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,3,1,1,0,5
CAMIRI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,38,36,3,4,81
CAPINOTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,11,17,4,3,35
CAQUIAVIRI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,3,2,0,2,7
CARACOLLO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,7,2,5,6,20
CARANAVI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,43,35,0,2,80
CARANGAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,1,0,0,0,1
CARAPARI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,17,8,0,1,26
CARIPUYO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,5,5,2,4,16
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,5,2,5,2,14
CATACORA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,1,1,0,1,3
CHALLAPATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,18,13,5,6,42
CHAQUI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,5,4,0,2,11
CHARAGUA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,10,10,11,15,46
CHARAÑA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,1,1,0,0,2
CHAYANTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,8,5,3,2,18
CHIMORE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,30,18,2,5,55
CHIPAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,3,1,0,0,4
CHOQUE COTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,0,0,1,0,1
CHUA COCANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,3,1,0,0,4
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,16,14,1,0,31
CHUMA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,4,2,2,4,12
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,6,5,1,3,15
CKOCHAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,5,6,2,0,13
CLIZA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,8,9,4,5,26
COBIJA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,52,63,35,33,183
COCAPATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,7,9,9,13,38
COCHABAMBA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,679,608,6,3,1296
COLCAPIRHUA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,52,63,3,7,125
"COLCHA ""K""",vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,7,8,3,1,19
COLLANA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,3,5,0,0,8
COLOMI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,16,14,5,3,38
COLPA BELGICA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,4,6,1,1,12
COLQUECHACA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,15,17,10,10,52
COLQUENCHA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,7,3,0,0,10
COLQUIRI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,11,8,7,3,29
COMANCHE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,1,0,0,1,2
COMARAPA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,25,16,3,4,48
COMBAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,0,0,1,0,1
CONCEPCION,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,22,15,4,1,42
COPACABANA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,5,7,7,0,19
CORIPATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,14,11,0,0,25
CORO CORO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,2,3,2,2,9
COROICO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,10,10,1,4,25
CORQUE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,2,3,0,0,5
COTAGAITA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,10,6,1,6,23
COTOCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,75,73,4,4,156
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,12,23,1,3,39
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,0,1,2,0,3
CUEVO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,2,1,1,1,5
CULPINA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,10,7,5,3,25
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,4,1,0,0,5
CURVA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,1,0,0,0,1
DESAGUADERO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2018-10-01,1,3,0,0,4
