,group,variable,month,PENTAVALENTE 2DA DOSIS DENTRO,PENTAVALENTE 2DA DOSIS DENTRO,PENTAVALENTE 2DA DOSIS FUERA,PENTAVALENTE 2DA DOSIS FUERA,TOTALES
CURVA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,2,2,2,0,6
DESAGUADERO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,2,3,3,0,8
EL ALTO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,535,542,157,147,1381
EL CHORO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,1,3,0,0,4
EL PUENTE(STC),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,9,7,0,0,16
EL PUENTE(TJA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,6,8,3,0,17
EL TORNO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,27,40,1,1,69
EL VILLAR,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,2,0,1,0,3
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,7,14,2,6,29
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,17,12,6,2,37
ESCARA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,0,2,0,0,2
ESCOMA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,6,2,0,0,8
EUCALIPTUS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,0,1,0,0,1
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,3,3,0,1,7
EXALTACION,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,1,0,0,0,1
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,3,5,0,1,9
FILADELFIA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,2,1,6,3,12
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,9,16,1,1,27
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,5,4,4,2,15
GUANAY,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,5,7,2,2,16
GUAQUI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,4,3,0,1,8
GUAYARAMERIN,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,39,31,7,4,81
GUTIERREZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,4,7,6,3,20
HUACARETA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,6,4,1,1,12
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,2,0,0,0,2
HUANUNI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,7,12,2,2,23
HUARACAJE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,2,3,0,0,5
HUARINA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,1,2,1,1,5
HUATAJATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,4,1,0,0,5
HUAYLLAMARCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,1,1,0,0,2
HUMANATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,1,0,2,2,5
ICHOCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,1,2,3,0,6
ICLA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,2,1,2,2,7
INCAHUASI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,9,7,1,1,18
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,1,2,0,0,3
INQUISIVI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,6,3,5,1,15
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,9,7,2,3,21
IXIAMAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,10,5,4,3,22
JESUS DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,5,5,1,0,11
LA ASUNTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,30,41,5,1,77
LA GUARDIA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,81,91,2,4,178
LA PAZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,501,513,11,6,1031
LAGUNILLAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,3,1,2,3,9
LAJA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,14,9,1,1,25
LAS CARRERAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,0,2,0,0,2
LICOMA PAMPA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,3,1,0,0,4
LLALLAGUA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,13,18,21,16,68
LLICA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,1,1,0,1,3
LORETO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,1,1,2,1,5
LURIBAY,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,3,1,0,0,4
MACHACAMARCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,3,1,0,0,4
MACHARETI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,4,2,4,2,12
MAGDALENA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,8,8,0,1,17
MAIRANA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,12,10,0,0,22
MALLA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,0,1,2,2,5
MAPIRI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,11,18,0,0,29
MECAPACA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,7,6,1,2,16
MINEROS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,24,21,1,2,48
MIZQUE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,8,9,0,0,17
MOCOMOCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,6,7,1,2,16
MOJOCOYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,1,5,0,1,7
MONTEAGUDO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,26,14,0,0,40
MONTERO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,91,116,11,7,225
MORO MORO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,0,4,1,1,6
MOROCHATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,0,1,5,5,11
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,1,1,1,0,3
NAZACARA DE PACAJES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,0,3,0,0,3
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,1,1,1,3,6
OCURI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,11,3,2,4,20
OKINAWA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,10,10,0,0,20
OMEREQUE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,3,4,2,3,12
ORURO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,254,248,18,24,544
PADCAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,7,7,0,0,14
PADILLA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,7,5,2,0,14
PAILON,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,17,14,24,16,71
PALCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,11,19,4,4,38
PALOS BLANCOS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,14,17,5,5,41
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,1,2,0,0,3
PAMPA GRANDE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,4,2,0,0,6
PAPEL PAMPA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,1,0,0,2,3
PASORAPA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,1,1,2,2,6
PATACAMAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,14,10,3,1,28
PAZÑA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,3,2,0,0,5
PELECHUCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,1,6,0,3,10
POCOATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,7,11,8,14,40
POCONA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,6,1,6,4,17
POJO (CBBA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,4,3,4,4,15
POOPO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,4,0,0,1,5
PORCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,6,13,2,5,26
POROMA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,4,3,0,6,13
PORONGO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,6,3,6,3,18
PORTACHUELO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,18,15,1,0,34
PORVENIR,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,4,2,5,4,15
POSTRER VALLE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,0,0,0,1,1
POTOSI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,151,155,39,39,384
PRESTO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,1,1,1,0,3
PUCARA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,0,3,0,0,3
PUCARANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,12,10,4,12,38
PUERTO ACOSTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,3,1,3,4,11
PUERTO CARABUCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,4,4,6,13,27
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,1,1,1,0,3
PUERTO PEREZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,0,3,6,0,9
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,12,13,7,6,38
PUERTO RICO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,6,2,1,0,9
PUERTO SILES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,1,0,2,0,3
PUERTO SUAREZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,10,10,19,7,46
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,41,60,8,8,117
PUNA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,6,1,5,7,19
PUNATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,20,25,5,4,54
QUIABAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,2,1,0,1,4
QUILLACOLLO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,47,33,12,16,108
QUIME,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,8,4,1,1,14
QUIRUSILLAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,1,0,0,0,1
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,5,5,0,0,10
RAVELO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,1,4,5,9,19
REYES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,10,4,3,2,19
RIBERALTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,93,82,8,12,195
ROBORE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,9,11,0,0,20
RURRENABAQUE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,19,14,1,1,35
SABAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,1,1,0,0,2
SACABA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,120,92,22,21,255
SACABAMBA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,2,3,2,0,7
SACACA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,5,8,7,6,26
SAIPINA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,5,2,1,1,9
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,4,5,2,6,17
SAMAIPATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,7,4,0,0,11
SAN AGUSTIN,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,2,0,0,0,2
SAN ANDRES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,8,7,6,9,30
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,1,1,0,0,2
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,2,1,1,5,9
SAN BENITO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,3,7,3,0,13
SAN BORJA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,52,24,1,4,81
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,7,11,0,2,20
SAN CARLOS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,11,13,0,1,25
SAN IGNACIO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,16,18,8,7,49
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,57,53,6,4,120
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,1,1,1,5,8
SAN JAVIER(STC),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,14,18,0,3,35
SAN JOAQUIN,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,5,4,0,0,9
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,10,10,8,7,35
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,11,5,1,0,17
SAN JULIAN,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,39,25,9,6,79
SAN LORENZO(PND),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,1,1,4,7,13
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,8,12,3,1,24
SAN LUCAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,17,16,13,9,55
SAN MATIAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,16,11,1,1,29
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,9,6,4,0,19
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,2,4,1,1,8
SAN PEDRO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,13,11,4,1,29
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,12,21,8,10,51
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,4,1,1,1,7
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,1,0,0,0,1
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,1,2,0,1,4
SAN PEDRO(PND),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,0,0,2,0,2
SAN RAFAEL,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,4,3,0,0,7
SAN RAMON BENI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,1,0,1,2,4
SAN RAMON SCZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,10,8,0,2,20
SANTA ANA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,12,18,1,0,31
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,1249,1192,23,31,2495
SANTA ROSA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,8,9,0,0,17
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,17,8,1,1,27
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,0,1,1,4,6
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,5,2,1,1,9
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,3,2,0,0,5
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,3,1,0,0,4
SANTIVAÑES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,6,4,1,1,12
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,3,1,1,1,6
SAPAHAQUI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,4,5,2,2,13
SENA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,12,10,0,0,22
SHINAOTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,27,27,1,1,56
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,14,5,2,1,22
SICAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,1,1,1,1,4
SIPE SIPE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,12,17,0,4,33
SOPACHUY,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,3,1,2,2,8
SORACACHI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,3,6,1,3,13
SORATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,12,12,4,4,32
SUCRE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,246,205,6,4,461
TACACHI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,0,2,0,1,3
TACACOMA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,7,3,1,0,11
TACOBAMBA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,3,2,1,1,7
TACOPAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,3,2,1,2,8
TAPACARI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,9,7,6,5,27
TARABUCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,6,5,2,2,15
TARACO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,1,0,0,0,1
TARATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,6,10,1,2,19
TARIJA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,149,143,8,5,305
TARVITA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,5,11,5,3,24
TEOPONTE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,7,1,2,0,10
TIAWANACU,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,4,7,0,1,12
TINGUIPAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,0,3,23,16,42
TIPUANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,4,5,1,2,12
TIQUIPAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,33,24,8,4,69
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,8,8,12,4,32
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,0,0,2,1,3
TOCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,1,4,2,0,7
TOLATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,2,2,1,0,5
TOLEDO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,1,2,1,0,4
TOMAVE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,6,4,3,4,17
TOMINA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,2,1,0,0,3
TORO TORO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,7,5,6,8,26
TOTORA(CBBA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,7,5,5,1,18
TOTORA(ORR),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,2,1,0,0,3
TRIGAL,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,0,0,2,0,2
TRINIDAD,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,130,98,19,19,266
TUPIZA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,26,23,5,3,57
TURCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,0,1,0,1,2
UMALA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,2,2,1,1,6
UNCIA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,17,10,1,1,29
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,14,3,2,1,20
URUBICHA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,9,8,0,0,17
UYUNI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,33,35,2,4,74
VACAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,4,7,3,1,15
VALLEGRANDE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,11,16,2,3,32
VIACHA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,50,51,13,7,121
VILA VILA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,1,3,1,1,6
VILLA CHARCAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,8,4,4,5,21
VILLA MONTES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,27,34,2,4,67
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,0,0,3,2,5
VILLA RIVERO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,7,2,0,0,9
VILLA SERRANO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,5,6,2,4,17
VILLA TUNARI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,86,77,1,2,166
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,8,7,0,0,15
VILLAZON,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,32,29,4,2,67
VINTO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,34,33,14,20,101
VITICHI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,4,1,2,1,8
WARNES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,114,107,2,11,234
YACO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,2,2,1,0,5
YACUIBA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,65,76,10,12,163
YAMPARAEZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,0,1,1,0,2
YANACACHI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,3,1,0,0,4
YAPACANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,35,25,12,9,81
YOCALLA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,5,1,1,0,7
YOTALA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,0,2,2,0,4
YUNCHARA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,2,1,2,2,7
ZUDAÑEZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-11-01,1,2,3,0,6
ACACIO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,1,1,4,2,8
ACHACACHI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,18,14,1,5,38
ACHOCALLA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,10,10,0,0,20
AIQUILE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,10,7,3,4,24
ALCALA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,0,2,0,0,2
ALTO BENI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,6,5,0,0,11
ANCORAIMES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,0,6,1,0,7
ANDAMARCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,3,2,0,0,5
ANTEQUERA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,1,1,0,0,2
ANZALDO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,2,1,0,2,5
APOLO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,12,9,3,2,26
ARAMPAMPA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,1,1,1,3,6
ARANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,6,6,2,1,15
ARBIETO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,10,12,2,5,29
ARQUE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,4,0,5,1,10
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,26,33,0,1,60
ATOCHA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,5,7,3,3,18
AUCAPATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,2,4,0,0,6
AYATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,4,2,2,0,8
AYO AYO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-12-01,5,5,0,0,10
