,group,variable,month,BCG DENTRO,BCG DENTRO,BCG FUERA,BCG FUERA,TOTALES
CORQUE,vacunaciones en menores de 1 ano,bcg,2018-10-01,2,1,0,1,4
COTAGAITA,vacunaciones en menores de 1 ano,bcg,2018-10-01,4,4,9,12,29
COTOCA,vacunaciones en menores de 1 ano,bcg,2018-10-01,71,60,0,1,132
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,bcg,2018-10-01,6,16,4,11,37
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,bcg,2018-10-01,0,0,1,1,2
CUEVO,vacunaciones en menores de 1 ano,bcg,2018-10-01,4,1,0,0,5
CULPINA,vacunaciones en menores de 1 ano,bcg,2018-10-01,11,8,1,4,24
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,bcg,2018-10-01,0,2,0,0,2
CURVA,vacunaciones en menores de 1 ano,bcg,2018-10-01,1,0,2,1,4
DESAGUADERO,vacunaciones en menores de 1 ano,bcg,2018-10-01,4,2,0,2,8
EL ALTO,vacunaciones en menores de 1 ano,bcg,2018-10-01,742,664,47,49,1502
EL CHORO,vacunaciones en menores de 1 ano,bcg,2018-10-01,0,1,1,0,2
EL PUENTE(STC),vacunaciones en menores de 1 ano,bcg,2018-10-01,7,1,1,2,11
EL PUENTE(TJA),vacunaciones en menores de 1 ano,bcg,2018-10-01,2,1,5,3,11
EL TORNO,vacunaciones en menores de 1 ano,bcg,2018-10-01,44,48,0,1,93
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,bcg,2018-10-01,8,6,2,2,18
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,bcg,2018-10-01,31,14,0,1,46
ESCOMA,vacunaciones en menores de 1 ano,bcg,2018-10-01,2,4,0,0,6
EUCALIPTUS,vacunaciones en menores de 1 ano,bcg,2018-10-01,1,0,3,0,4
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,bcg,2018-10-01,0,0,5,1,6
EXALTACION,vacunaciones en menores de 1 ano,bcg,2018-10-01,0,0,1,0,1
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,bcg,2018-10-01,4,4,1,3,12
FILADELFIA,vacunaciones en menores de 1 ano,bcg,2018-10-01,2,1,0,2,5
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,bcg,2018-10-01,7,9,0,0,16
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,bcg,2018-10-01,2,4,1,0,7
GUANAY,vacunaciones en menores de 1 ano,bcg,2018-10-01,12,6,1,1,20
GUAQUI,vacunaciones en menores de 1 ano,bcg,2018-10-01,1,0,3,4,8
GUAYARAMERIN,vacunaciones en menores de 1 ano,bcg,2018-10-01,41,39,0,0,80
GUTIERREZ,vacunaciones en menores de 1 ano,bcg,2018-10-01,4,5,5,1,15
HUACARETA,vacunaciones en menores de 1 ano,bcg,2018-10-01,7,2,3,0,12
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,bcg,2018-10-01,0,0,1,0,1
HUANUNI,vacunaciones en menores de 1 ano,bcg,2018-10-01,12,19,2,3,36
HUARACAJE,vacunaciones en menores de 1 ano,bcg,2018-10-01,4,1,0,0,5
HUARINA,vacunaciones en menores de 1 ano,bcg,2018-10-01,1,0,2,2,5
HUATAJATA,vacunaciones en menores de 1 ano,bcg,2018-10-01,0,0,1,0,1
HUAYLLAMARCA,vacunaciones en menores de 1 ano,bcg,2018-10-01,0,0,1,0,1
HUMANATA,vacunaciones en menores de 1 ano,bcg,2018-10-01,0,0,2,2,4
ICHOCA,vacunaciones en menores de 1 ano,bcg,2018-10-01,2,2,0,1,5
ICLA,vacunaciones en menores de 1 ano,bcg,2018-10-01,6,1,1,3,11
INCAHUASI,vacunaciones en menores de 1 ano,bcg,2018-10-01,2,4,0,2,8
INQUISIVI,vacunaciones en menores de 1 ano,bcg,2018-10-01,3,2,4,7,16
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,bcg,2018-10-01,11,8,2,2,23
IXIAMAS,vacunaciones en menores de 1 ano,bcg,2018-10-01,0,0,1,0,1
JESUS DE MACHACA,vacunaciones en menores de 1 ano,bcg,2018-10-01,2,2,4,2,10
LA ASUNTA,vacunaciones en menores de 1 ano,bcg,2018-10-01,22,26,1,3,52
LA GUARDIA,vacunaciones en menores de 1 ano,bcg,2018-10-01,60,60,0,1,121
LA PAZ,vacunaciones en menores de 1 ano,bcg,2018-10-01,836,818,3,4,1661
LAGUNILLAS,vacunaciones en menores de 1 ano,bcg,2018-10-01,3,3,0,0,6
LAJA,vacunaciones en menores de 1 ano,bcg,2018-10-01,2,4,2,3,11
LAS CARRERAS,vacunaciones en menores de 1 ano,bcg,2018-10-01,1,0,0,0,1
LLALLAGUA,vacunaciones en menores de 1 ano,bcg,2018-10-01,9,10,35,43,97
LLICA,vacunaciones en menores de 1 ano,bcg,2018-10-01,3,1,0,0,4
LORETO,vacunaciones en menores de 1 ano,bcg,2018-10-01,0,1,0,0,1
LURIBAY,vacunaciones en menores de 1 ano,bcg,2018-10-01,1,1,3,3,8
MACHACAMARCA,vacunaciones en menores de 1 ano,bcg,2018-10-01,2,1,0,0,3
MACHARETI,vacunaciones en menores de 1 ano,bcg,2018-10-01,0,2,1,0,3
MAGDALENA,vacunaciones en menores de 1 ano,bcg,2018-10-01,5,5,8,0,18
MAIRANA,vacunaciones en menores de 1 ano,bcg,2018-10-01,6,5,0,0,11
MALLA,vacunaciones en menores de 1 ano,bcg,2018-10-01,1,0,1,2,4
MAPIRI,vacunaciones en menores de 1 ano,bcg,2018-10-01,8,8,2,4,22
MECAPACA,vacunaciones en menores de 1 ano,bcg,2018-10-01,1,0,2,0,3
MINEROS,vacunaciones en menores de 1 ano,bcg,2018-10-01,11,15,1,0,27
MIZQUE,vacunaciones en menores de 1 ano,bcg,2018-10-01,20,14,2,3,39
MOCOMOCO,vacunaciones en menores de 1 ano,bcg,2018-10-01,1,1,6,0,8
MOJINETE,vacunaciones en menores de 1 ano,bcg,2018-10-01,0,1,0,0,1
MOJOCOYA,vacunaciones en menores de 1 ano,bcg,2018-10-01,0,0,3,1,4
MONTEAGUDO,vacunaciones en menores de 1 ano,bcg,2018-10-01,19,25,0,0,44
MONTERO,vacunaciones en menores de 1 ano,bcg,2018-10-01,172,145,1,0,318
MOROCHATA,vacunaciones en menores de 1 ano,bcg,2018-10-01,2,1,10,9,22
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,bcg,2018-10-01,1,0,0,0,1
NAZACARA DE PACAJES,vacunaciones en menores de 1 ano,bcg,2018-10-01,0,0,0,3,3
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,bcg,2018-10-01,0,0,2,0,2
OCURI,vacunaciones en menores de 1 ano,bcg,2018-10-01,3,2,10,7,22
OKINAWA,vacunaciones en menores de 1 ano,bcg,2018-10-01,2,8,0,0,10
OMEREQUE,vacunaciones en menores de 1 ano,bcg,2018-10-01,1,2,1,3,7
ORURO,vacunaciones en menores de 1 ano,bcg,2018-10-01,297,278,14,12,601
PADCAYA,vacunaciones en menores de 1 ano,bcg,2018-10-01,5,1,3,2,11
PADILLA,vacunaciones en menores de 1 ano,bcg,2018-10-01,12,13,0,0,25
PAILON,vacunaciones en menores de 1 ano,bcg,2018-10-01,14,16,21,14,65
PALCA,vacunaciones en menores de 1 ano,bcg,2018-10-01,5,2,6,6,19
PALOS BLANCOS,vacunaciones en menores de 1 ano,bcg,2018-10-01,10,15,7,8,40
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,bcg,2018-10-01,2,0,0,0,2
PAMPA GRANDE,vacunaciones en menores de 1 ano,bcg,2018-10-01,5,10,0,0,15
PAPEL PAMPA,vacunaciones en menores de 1 ano,bcg,2018-10-01,0,0,1,1,2
PATACAMAYA,vacunaciones en menores de 1 ano,bcg,2018-10-01,21,32,3,3,59
PAZÑA,vacunaciones en menores de 1 ano,bcg,2018-10-01,0,1,1,1,3
PELECHUCO,vacunaciones en menores de 1 ano,bcg,2018-10-01,2,0,2,1,5
POCOATA,vacunaciones en menores de 1 ano,bcg,2018-10-01,1,0,12,15,28
POCONA,vacunaciones en menores de 1 ano,bcg,2018-10-01,0,4,1,7,12
POJO (CBBA),vacunaciones en menores de 1 ano,bcg,2018-10-01,7,4,0,1,12
POOPO,vacunaciones en menores de 1 ano,bcg,2018-10-01,2,1,1,3,7
PORCO,vacunaciones en menores de 1 ano,bcg,2018-10-01,7,2,0,1,10
POROMA,vacunaciones en menores de 1 ano,bcg,2018-10-01,2,4,14,12,32
PORONGO,vacunaciones en menores de 1 ano,bcg,2018-10-01,2,4,2,1,9
PORTACHUELO,vacunaciones en menores de 1 ano,bcg,2018-10-01,20,14,1,0,35
PORVENIR,vacunaciones en menores de 1 ano,bcg,2018-10-01,0,2,1,2,5
POSTRER VALLE,vacunaciones en menores de 1 ano,bcg,2018-10-01,1,1,0,0,2
POTOSI,vacunaciones en menores de 1 ano,bcg,2018-10-01,237,241,14,16,508
PRESTO,vacunaciones en menores de 1 ano,bcg,2018-10-01,4,0,4,3,11
PUCARANI,vacunaciones en menores de 1 ano,bcg,2018-10-01,3,1,17,16,37
PUERTO ACOSTA,vacunaciones en menores de 1 ano,bcg,2018-10-01,2,2,0,0,4
PUERTO CARABUCO,vacunaciones en menores de 1 ano,bcg,2018-10-01,2,1,1,5,9
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,bcg,2018-10-01,3,1,4,3,11
PUERTO PEREZ,vacunaciones en menores de 1 ano,bcg,2018-10-01,0,0,5,1,6
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,bcg,2018-10-01,10,7,0,0,17
PUERTO RICO,vacunaciones en menores de 1 ano,bcg,2018-10-01,1,8,0,3,12
PUERTO SILES,vacunaciones en menores de 1 ano,bcg,2018-10-01,1,0,1,0,2
PUERTO SUAREZ,vacunaciones en menores de 1 ano,bcg,2018-10-01,19,18,0,0,37
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,bcg,2018-10-01,81,63,1,1,146
PUNA,vacunaciones en menores de 1 ano,bcg,2018-10-01,3,3,4,6,16
PUNATA,vacunaciones en menores de 1 ano,bcg,2018-10-01,27,39,1,2,69
QUILLACOLLO,vacunaciones en menores de 1 ano,bcg,2018-10-01,99,123,8,11,241
QUIME,vacunaciones en menores de 1 ano,bcg,2018-10-01,0,2,3,2,7
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,bcg,2018-10-01,2,2,3,4,11
RAVELO,vacunaciones en menores de 1 ano,bcg,2018-10-01,3,3,6,3,15
REYES,vacunaciones en menores de 1 ano,bcg,2018-10-01,14,6,17,18,55
RIBERALTA,vacunaciones en menores de 1 ano,bcg,2018-10-01,121,124,4,9,258
ROBORE,vacunaciones en menores de 1 ano,bcg,2018-10-01,16,6,1,0,23
RURRENABAQUE,vacunaciones en menores de 1 ano,bcg,2018-10-01,22,14,4,2,42
SABAYA,vacunaciones en menores de 1 ano,bcg,2018-10-01,2,3,1,0,6
SACABA,vacunaciones en menores de 1 ano,bcg,2018-10-01,144,132,2,6,284
SACABAMBA,vacunaciones en menores de 1 ano,bcg,2018-10-01,0,0,1,1,2
SACACA,vacunaciones en menores de 1 ano,bcg,2018-10-01,9,8,10,4,31
SAIPINA,vacunaciones en menores de 1 ano,bcg,2018-10-01,3,0,0,0,3
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,bcg,2018-10-01,4,2,1,0,7
SAMAIPATA,vacunaciones en menores de 1 ano,bcg,2018-10-01,3,5,0,0,8
SAN AGUSTIN,vacunaciones en menores de 1 ano,bcg,2018-10-01,1,0,1,0,2
SAN ANDRES,vacunaciones en menores de 1 ano,bcg,2018-10-01,1,3,5,2,11
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,bcg,2018-10-01,0,1,2,1,4
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,bcg,2018-10-01,0,1,0,0,1
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,bcg,2018-10-01,6,2,1,0,9
SAN BENITO,vacunaciones en menores de 1 ano,bcg,2018-10-01,6,4,1,1,12
SAN BORJA,vacunaciones en menores de 1 ano,bcg,2018-10-01,50,32,6,8,96
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,bcg,2018-10-01,11,5,2,1,19
SAN CARLOS,vacunaciones en menores de 1 ano,bcg,2018-10-01,10,14,0,0,24
SAN IGNACIO,vacunaciones en menores de 1 ano,bcg,2018-10-01,24,20,5,1,50
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,bcg,2018-10-01,64,58,7,1,130
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,bcg,2018-10-01,3,0,0,0,3
SAN JAVIER(STC),vacunaciones en menores de 1 ano,bcg,2018-10-01,24,16,0,0,40
SAN JOAQUIN,vacunaciones en menores de 1 ano,bcg,2018-10-01,2,3,0,0,5
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,bcg,2018-10-01,15,14,23,22,74
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,bcg,2018-10-01,3,4,0,0,7
SAN JULIAN,vacunaciones en menores de 1 ano,bcg,2018-10-01,37,36,0,0,73
SAN LORENZO(PND),vacunaciones en menores de 1 ano,bcg,2018-10-01,0,1,7,3,11
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,bcg,2018-10-01,8,3,1,2,14
SAN LUCAS,vacunaciones en menores de 1 ano,bcg,2018-10-01,6,9,15,10,40
SAN MATIAS,vacunaciones en menores de 1 ano,bcg,2018-10-01,17,15,2,3,37
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,bcg,2018-10-01,8,5,1,1,15
SAN PEDRO,vacunaciones en menores de 1 ano,bcg,2018-10-01,5,4,0,1,10
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,bcg,2018-10-01,10,2,15,10,37
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,bcg,2018-10-01,0,0,0,1,1
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,bcg,2018-10-01,0,2,1,0,3
SAN PEDRO(PND),vacunaciones en menores de 1 ano,bcg,2018-10-01,0,0,0,2,2
SAN RAFAEL,vacunaciones en menores de 1 ano,bcg,2018-10-01,2,2,0,1,5
SAN RAMON BENI,vacunaciones en menores de 1 ano,bcg,2018-10-01,2,1,0,1,4
SAN RAMON SCZ,vacunaciones en menores de 1 ano,bcg,2018-10-01,9,8,0,0,17
SANTA ANA,vacunaciones en menores de 1 ano,bcg,2018-10-01,18,22,0,0,40
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,bcg,2018-10-01,1768,1668,2,2,3440
SANTA ROSA,vacunaciones en menores de 1 ano,bcg,2018-10-01,11,8,4,1,24
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,bcg,2018-10-01,9,3,0,1,13
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,bcg,2018-10-01,1,0,2,3,6
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,bcg,2018-10-01,3,0,3,3,9
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,bcg,2018-10-01,0,0,3,1,4
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,bcg,2018-10-01,2,0,2,0,4
SANTIVAÑES,vacunaciones en menores de 1 ano,bcg,2018-10-01,2,0,0,0,2
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,bcg,2018-10-01,2,0,3,0,5
SAPAHAQUI,vacunaciones en menores de 1 ano,bcg,2018-10-01,0,5,3,4,12
SENA,vacunaciones en menores de 1 ano,bcg,2018-10-01,2,5,2,0,9
SHINAOTA,vacunaciones en menores de 1 ano,bcg,2018-10-01,22,15,3,0,40
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,bcg,2018-10-01,2,1,4,8,15
SICAYA,vacunaciones en menores de 1 ano,bcg,2018-10-01,1,0,4,4,9
SIPE SIPE,vacunaciones en menores de 1 ano,bcg,2018-10-01,23,32,0,1,56
SOPACHUY,vacunaciones en menores de 1 ano,bcg,2018-10-01,3,8,0,0,11
SORACACHI,vacunaciones en menores de 1 ano,bcg,2018-10-01,3,2,1,1,7
SORATA,vacunaciones en menores de 1 ano,bcg,2018-10-01,10,6,8,5,29
SUCRE,vacunaciones en menores de 1 ano,bcg,2018-10-01,315,309,3,1,628
TACACHI,vacunaciones en menores de 1 ano,bcg,2018-10-01,0,1,0,0,1
TACACOMA,vacunaciones en menores de 1 ano,bcg,2018-10-01,2,1,1,0,4
TACOBAMBA,vacunaciones en menores de 1 ano,bcg,2018-10-01,0,1,1,1,3
TACOPAYA,vacunaciones en menores de 1 ano,bcg,2018-10-01,1,0,0,0,1
TAHUA,vacunaciones en menores de 1 ano,bcg,2018-10-01,0,0,2,1,3
TAPACARI,vacunaciones en menores de 1 ano,bcg,2018-10-01,16,12,2,1,31
TARABUCO,vacunaciones en menores de 1 ano,bcg,2018-10-01,7,6,2,3,18
TARACO,vacunaciones en menores de 1 ano,bcg,2018-10-01,1,2,3,1,7
TARATA,vacunaciones en menores de 1 ano,bcg,2018-10-01,6,1,0,0,7
TARIJA,vacunaciones en menores de 1 ano,bcg,2018-10-01,219,216,0,4,439
TARVITA,vacunaciones en menores de 1 ano,bcg,2018-10-01,6,1,2,0,9
TEOPONTE,vacunaciones en menores de 1 ano,bcg,2018-10-01,5,4,0,0,9
TIAWANACU,vacunaciones en menores de 1 ano,bcg,2018-10-01,0,4,4,0,8
TINGUIPAYA,vacunaciones en menores de 1 ano,bcg,2018-10-01,1,0,9,10,20
TIPUANI,vacunaciones en menores de 1 ano,bcg,2018-10-01,3,7,0,0,10
TIQUIPAYA,vacunaciones en menores de 1 ano,bcg,2018-10-01,61,55,7,7,130
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,bcg,2018-10-01,6,6,6,7,25
TOCO,vacunaciones en menores de 1 ano,bcg,2018-10-01,4,2,0,0,6
TOLATA,vacunaciones en menores de 1 ano,bcg,2018-10-01,1,1,2,1,5
TOLEDO,vacunaciones en menores de 1 ano,bcg,2018-10-01,0,0,1,1,2
TOMAVE,vacunaciones en menores de 1 ano,bcg,2018-10-01,1,1,0,5,7
TOMINA,vacunaciones en menores de 1 ano,bcg,2018-10-01,2,5,2,0,9
TORO TORO,vacunaciones en menores de 1 ano,bcg,2018-10-01,5,1,5,7,18
TOTORA(CBBA),vacunaciones en menores de 1 ano,bcg,2018-10-01,9,13,4,3,29
TOTORA(ORR),vacunaciones en menores de 1 ano,bcg,2018-10-01,2,1,2,1,6
TRIGAL,vacunaciones en menores de 1 ano,bcg,2018-10-01,2,2,1,0,5
TRINIDAD,vacunaciones en menores de 1 ano,bcg,2018-10-01,161,151,8,10,330
TUPIZA,vacunaciones en menores de 1 ano,bcg,2018-10-01,4,2,3,6,15
TURCO,vacunaciones en menores de 1 ano,bcg,2018-10-01,0,0,1,2,3
UMALA,vacunaciones en menores de 1 ano,bcg,2018-10-01,0,1,6,3,10
UNCIA,vacunaciones en menores de 1 ano,bcg,2018-10-01,22,11,5,3,41
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,bcg,2018-10-01,4,1,1,0,6
URUBICHA,vacunaciones en menores de 1 ano,bcg,2018-10-01,1,4,0,0,5
UYUNI,vacunaciones en menores de 1 ano,bcg,2018-10-01,27,24,1,4,56
VACAS,vacunaciones en menores de 1 ano,bcg,2018-10-01,1,3,5,5,14
VALLEGRANDE,vacunaciones en menores de 1 ano,bcg,2018-10-01,17,18,0,1,36
VIACHA,vacunaciones en menores de 1 ano,bcg,2018-10-01,41,50,3,8,102
VILA VILA,vacunaciones en menores de 1 ano,bcg,2018-10-01,2,3,0,0,5
VILLA CHARCAS,vacunaciones en menores de 1 ano,bcg,2018-10-01,8,4,4,2,18
VILLA MONTES,vacunaciones en menores de 1 ano,bcg,2018-10-01,47,49,0,1,97
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,bcg,2018-10-01,0,1,0,1,2
VILLA RIVERO,vacunaciones en menores de 1 ano,bcg,2018-10-01,4,1,1,1,7
VILLA SERRANO,vacunaciones en menores de 1 ano,bcg,2018-10-01,4,1,0,0,5
VILLA TUNARI,vacunaciones en menores de 1 ano,bcg,2018-10-01,67,64,10,10,151
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,bcg,2018-10-01,3,3,2,2,10
VILLAZON,vacunaciones en menores de 1 ano,bcg,2018-10-01,36,35,4,0,75
VINTO,vacunaciones en menores de 1 ano,bcg,2018-10-01,35,33,4,1,73
VITICHI,vacunaciones en menores de 1 ano,bcg,2018-10-01,0,0,1,1,2
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,bcg,2018-10-01,2,2,0,0,4
WARNES,vacunaciones en menores de 1 ano,bcg,2018-10-01,75,75,0,0,150
YACO,vacunaciones en menores de 1 ano,bcg,2018-10-01,1,1,2,3,7
YACUIBA,vacunaciones en menores de 1 ano,bcg,2018-10-01,90,88,5,10,193
YAMPARAEZ,vacunaciones en menores de 1 ano,bcg,2018-10-01,2,2,0,0,4
YANACACHI,vacunaciones en menores de 1 ano,bcg,2018-10-01,2,0,0,1,3
YAPACANI,vacunaciones en menores de 1 ano,bcg,2018-10-01,52,63,0,0,115
YOCALLA,vacunaciones en menores de 1 ano,bcg,2018-10-01,0,1,0,0,1
YOTALA,vacunaciones en menores de 1 ano,bcg,2018-10-01,3,1,0,0,4
YUNCHARA,vacunaciones en menores de 1 ano,bcg,2018-10-01,0,1,1,2,4
ZUDAÑEZ,vacunaciones en menores de 1 ano,bcg,2018-10-01,6,6,0,0,12
ACACIO,vacunaciones en menores de 1 ano,bcg,2018-11-01,2,1,1,2,6
ACHACACHI,vacunaciones en menores de 1 ano,bcg,2018-11-01,15,15,14,13,57
ACHOCALLA,vacunaciones en menores de 1 ano,bcg,2018-11-01,9,2,1,1,13
AIQUILE,vacunaciones en menores de 1 ano,bcg,2018-11-01,15,11,0,0,26
ALALAY,vacunaciones en menores de 1 ano,bcg,2018-11-01,2,2,0,1,5
ALCALA,vacunaciones en menores de 1 ano,bcg,2018-11-01,1,1,0,0,2
ALTO BENI,vacunaciones en menores de 1 ano,bcg,2018-11-01,4,1,1,0,6
ANCORAIMES,vacunaciones en menores de 1 ano,bcg,2018-11-01,0,0,5,2,7
ANDAMARCA,vacunaciones en menores de 1 ano,bcg,2018-11-01,0,0,1,0,1
ANTEQUERA,vacunaciones en menores de 1 ano,bcg,2018-11-01,1,1,0,0,2
ANZALDO,vacunaciones en menores de 1 ano,bcg,2018-11-01,0,0,3,2,5
APOLO,vacunaciones en menores de 1 ano,bcg,2018-11-01,6,2,7,4,19
ARAMPAMPA,vacunaciones en menores de 1 ano,bcg,2018-11-01,0,0,2,1,3
ARANI,vacunaciones en menores de 1 ano,bcg,2018-11-01,4,5,0,0,9
ARBIETO,vacunaciones en menores de 1 ano,bcg,2018-11-01,10,6,3,1,20
ARQUE,vacunaciones en menores de 1 ano,bcg,2018-11-01,13,3,5,7,28
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,bcg,2018-11-01,28,18,0,0,46
ATOCHA,vacunaciones en menores de 1 ano,bcg,2018-11-01,4,9,2,1,16
AUCAPATA,vacunaciones en menores de 1 ano,bcg,2018-11-01,1,0,0,0,1
AYATA,vacunaciones en menores de 1 ano,bcg,2018-11-01,2,4,2,1,9
AYO AYO,vacunaciones en menores de 1 ano,bcg,2018-11-01,1,2,3,3,9
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,bcg,2018-11-01,11,12,6,3,32
AZURDUY,vacunaciones en menores de 1 ano,bcg,2018-11-01,4,4,4,4,16
BATALLAS,vacunaciones en menores de 1 ano,bcg,2018-11-01,5,4,6,10,25
BAURES,vacunaciones en menores de 1 ano,bcg,2018-11-01,2,6,1,1,10
BELLA FLOR,vacunaciones en menores de 1 ano,bcg,2018-11-01,2,1,0,0,3
BERMEJO,vacunaciones en menores de 1 ano,bcg,2018-11-01,36,26,0,1,63
BETANZOS,vacunaciones en menores de 1 ano,bcg,2018-11-01,11,12,7,8,38
BOLIVAR,vacunaciones en menores de 1 ano,bcg,2018-11-01,0,0,6,5,11
BOYUIBE,vacunaciones en menores de 1 ano,bcg,2018-11-01,1,3,0,0,4
BUENA VISTA,vacunaciones en menores de 1 ano,bcg,2018-11-01,7,1,0,0,8
CABEZAS,vacunaciones en menores de 1 ano,bcg,2018-11-01,12,10,12,8,42
CAIROMA,vacunaciones en menores de 1 ano,bcg,2018-11-01,6,3,2,2,13
"CAIZA ""D""",vacunaciones en menores de 1 ano,bcg,2018-11-01,1,3,1,4,9
CAJUATA,vacunaciones en menores de 1 ano,bcg,2018-11-01,7,11,0,2,20
CALACOTO,vacunaciones en menores de 1 ano,bcg,2018-11-01,0,0,1,3,4
CALAMARCA,vacunaciones en menores de 1 ano,bcg,2018-11-01,1,3,4,2,10
CAMARGO,vacunaciones en menores de 1 ano,bcg,2018-11-01,9,9,1,0,19
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,bcg,2018-11-01,0,1,0,1,2
CAMIRI,vacunaciones en menores de 1 ano,bcg,2018-11-01,35,43,0,0,78
CAPINOTA,vacunaciones en menores de 1 ano,bcg,2018-11-01,9,11,1,0,21
CAQUIAVIRI,vacunaciones en menores de 1 ano,bcg,2018-11-01,1,2,3,6,12
CARACOLLO,vacunaciones en menores de 1 ano,bcg,2018-11-01,4,12,0,1,17
CARANAVI,vacunaciones en menores de 1 ano,bcg,2018-11-01,34,34,2,2,72
CARAPARI,vacunaciones en menores de 1 ano,bcg,2018-11-01,4,4,4,1,13
CARIPUYO,vacunaciones en menores de 1 ano,bcg,2018-11-01,0,0,2,3,5
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,bcg,2018-11-01,1,1,2,6,10
CATACORA,vacunaciones en menores de 1 ano,bcg,2018-11-01,1,0,1,0,2
CHACARILLA,vacunaciones en menores de 1 ano,bcg,2018-11-01,0,0,1,1,2
CHALLAPATA,vacunaciones en menores de 1 ano,bcg,2018-11-01,29,25,4,3,61
CHAQUI,vacunaciones en menores de 1 ano,bcg,2018-11-01,2,1,2,3,8
CHARAGUA,vacunaciones en menores de 1 ano,bcg,2018-11-01,18,10,21,15,64
CHAYANTA,vacunaciones en menores de 1 ano,bcg,2018-11-01,5,0,1,6,12
CHIMORE,vacunaciones en menores de 1 ano,bcg,2018-11-01,9,8,2,3,22
CHIPAYA,vacunaciones en menores de 1 ano,bcg,2018-11-01,0,0,0,4,4
CHOQUE COTA,vacunaciones en menores de 1 ano,bcg,2018-11-01,0,1,0,0,1
CHUA COCANI,vacunaciones en menores de 1 ano,bcg,2018-11-01,2,0,1,1,4
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,bcg,2018-11-01,16,11,0,0,27
CHUMA,vacunaciones en menores de 1 ano,bcg,2018-11-01,2,1,2,0,5
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,bcg,2018-11-01,0,2,3,6,11
CKOCHAS,vacunaciones en menores de 1 ano,bcg,2018-11-01,4,0,4,2,10
CLIZA,vacunaciones en menores de 1 ano,bcg,2018-11-01,24,18,4,4,50
COBIJA,vacunaciones en menores de 1 ano,bcg,2018-11-01,76,66,1,2,145
COCAPATA,vacunaciones en menores de 1 ano,bcg,2018-11-01,10,3,13,6,32
COCHABAMBA,vacunaciones en menores de 1 ano,bcg,2018-11-01,826,749,8,5,1588
COLCAPIRHUA,vacunaciones en menores de 1 ano,bcg,2018-11-01,32,28,0,0,60
