municipality,group,variable,month,Restauraciones,TOTAL
GENERAL SAAVEDRA,consultas odontologicas,restauraciones,2005-10-01,87,87
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,restauraciones,2005-10-01,32,32
GUANAY,consultas odontologicas,restauraciones,2005-10-01,86,86
GUAQUI,consultas odontologicas,restauraciones,2005-10-01,47,47
GUAYARAMERIN,consultas odontologicas,restauraciones,2005-10-01,331,331
GUTIERREZ,consultas odontologicas,restauraciones,2005-10-01,36,36
HUACARETA,consultas odontologicas,restauraciones,2005-10-01,39,39
HUACHACALLA,consultas odontologicas,restauraciones,2005-10-01,16,16
HUANUNI,consultas odontologicas,restauraciones,2005-10-01,23,23
HUARACAJE,consultas odontologicas,restauraciones,2005-10-01,29,29
HUAYLLAMARCA,consultas odontologicas,restauraciones,2005-10-01,18,18
ICLA,consultas odontologicas,restauraciones,2005-10-01,24,24
INCAHUASI,consultas odontologicas,restauraciones,2005-10-01,72,72
INGAVI (HUMAITA),consultas odontologicas,restauraciones,2005-10-01,6,6
INQUISIVI,consultas odontologicas,restauraciones,2005-10-01,13,13
IRUPANA (VILLA DE LANZA),consultas odontologicas,restauraciones,2005-10-01,73,73
IXIAMAS,consultas odontologicas,restauraciones,2005-10-01,72,72
JESUS DE MACHACA,consultas odontologicas,restauraciones,2005-10-01,51,51
LA ASUNTA,consultas odontologicas,restauraciones,2005-10-01,72,72
LA GUARDIA,consultas odontologicas,restauraciones,2005-10-01,291,291
LA PAZ,consultas odontologicas,restauraciones,2005-10-01,10370,10370
LAGUNILLAS,consultas odontologicas,restauraciones,2005-10-01,10,10
LAJA,consultas odontologicas,restauraciones,2005-10-01,12,12
LICOMA PAMPA,consultas odontologicas,restauraciones,2005-10-01,1,1
LLALLAGUA,consultas odontologicas,restauraciones,2005-10-01,239,239
LLICA,consultas odontologicas,restauraciones,2005-10-01,16,16
LURIBAY,consultas odontologicas,restauraciones,2005-10-01,9,9
MACHACAMARCA,consultas odontologicas,restauraciones,2005-10-01,13,13
MACHARETI,consultas odontologicas,restauraciones,2005-10-01,59,59
MAGDALENA,consultas odontologicas,restauraciones,2005-10-01,13,13
MAIRANA,consultas odontologicas,restauraciones,2005-10-01,66,66
MAPIRI,consultas odontologicas,restauraciones,2005-10-01,77,77
MECAPACA,consultas odontologicas,restauraciones,2005-10-01,36,36
MINEROS,consultas odontologicas,restauraciones,2005-10-01,31,31
MIZQUE,consultas odontologicas,restauraciones,2005-10-01,93,93
MOCOMOCO,consultas odontologicas,restauraciones,2005-10-01,2,2
MOJOCOYA,consultas odontologicas,restauraciones,2005-10-01,58,58
MONTEAGUDO,consultas odontologicas,restauraciones,2005-10-01,70,70
MONTERO,consultas odontologicas,restauraciones,2005-10-01,476,476
MORO MORO,consultas odontologicas,restauraciones,2005-10-01,36,36
MOROCHATA,consultas odontologicas,restauraciones,2005-10-01,8,8
NACEBE (SANTA ROSA DEL ABUNA),consultas odontologicas,restauraciones,2005-10-01,11,11
OCURI,consultas odontologicas,restauraciones,2005-10-01,3,3
OKINAWA,consultas odontologicas,restauraciones,2005-10-01,121,121
OMEREQUE,consultas odontologicas,restauraciones,2005-10-01,70,70
ORURO,consultas odontologicas,restauraciones,2005-10-01,1789,1789
PADCAYA,consultas odontologicas,restauraciones,2005-10-01,51,51
PADILLA,consultas odontologicas,restauraciones,2005-10-01,108,108
PALCA,consultas odontologicas,restauraciones,2005-10-01,7,7
PALOS BLANCOS,consultas odontologicas,restauraciones,2005-10-01,29,29
PAMPA AULLAGAS,consultas odontologicas,restauraciones,2005-10-01,12,12
PAMPA GRANDE,consultas odontologicas,restauraciones,2005-10-01,6,6
PAPEL PAMPA,consultas odontologicas,restauraciones,2005-10-01,7,7
PASORAPA,consultas odontologicas,restauraciones,2005-10-01,7,7
PATACAMAYA,consultas odontologicas,restauraciones,2005-10-01,38,38
PAZÑA,consultas odontologicas,restauraciones,2005-10-01,12,12
POCOATA,consultas odontologicas,restauraciones,2005-10-01,2,2
POCONA,consultas odontologicas,restauraciones,2005-10-01,38,38
POJO (CBBA),consultas odontologicas,restauraciones,2005-10-01,50,50
POOPO,consultas odontologicas,restauraciones,2005-10-01,56,56
PORCO,consultas odontologicas,restauraciones,2005-10-01,9,9
POROMA,consultas odontologicas,restauraciones,2005-10-01,27,27
PORONGO,consultas odontologicas,restauraciones,2005-10-01,25,25
PORTACHUELO,consultas odontologicas,restauraciones,2005-10-01,99,99
PORVENIR,consultas odontologicas,restauraciones,2005-10-01,22,22
POSTRER VALLE,consultas odontologicas,restauraciones,2005-10-01,9,9
POTOSI,consultas odontologicas,restauraciones,2005-10-01,1126,1126
PRESTO,consultas odontologicas,restauraciones,2005-10-01,13,13
PUCARA,consultas odontologicas,restauraciones,2005-10-01,20,20
PUCARANI,consultas odontologicas,restauraciones,2005-10-01,114,114
PUERTO ACOSTA,consultas odontologicas,restauraciones,2005-10-01,198,198
PUERTO CARABUCO,consultas odontologicas,restauraciones,2005-10-01,58,58
PUERTO GONZALO MORENO,consultas odontologicas,restauraciones,2005-10-01,44,44
PUERTO QUIJARRO,consultas odontologicas,restauraciones,2005-10-01,63,63
PUERTO RICO,consultas odontologicas,restauraciones,2005-10-01,24,24
PUERTO SUAREZ,consultas odontologicas,restauraciones,2005-10-01,142,142
PUERTO VILLARROEL,consultas odontologicas,restauraciones,2005-10-01,211,211
PUNA,consultas odontologicas,restauraciones,2005-10-01,105,105
PUNATA,consultas odontologicas,restauraciones,2005-10-01,272,272
QUILLACOLLO,consultas odontologicas,restauraciones,2005-10-01,450,450
QUIME,consultas odontologicas,restauraciones,2005-10-01,15,15
QUIRUSILLAS,consultas odontologicas,restauraciones,2005-10-01,29,29
RAVELO,consultas odontologicas,restauraciones,2005-10-01,41,41
REYES,consultas odontologicas,restauraciones,2005-10-01,10,10
RIBERALTA,consultas odontologicas,restauraciones,2005-10-01,40,40
ROBORE,consultas odontologicas,restauraciones,2005-10-01,10,10
RURRENABAQUE,consultas odontologicas,restauraciones,2005-10-01,68,68
SABAYA,consultas odontologicas,restauraciones,2005-10-01,4,4
SACABA,consultas odontologicas,restauraciones,2005-10-01,837,837
SACACA,consultas odontologicas,restauraciones,2005-10-01,112,112
SALINAS DE GARCI MENDOZA,consultas odontologicas,restauraciones,2005-10-01,7,7
SAMAIPATA,consultas odontologicas,restauraciones,2005-10-01,233,233
SAN AGUSTIN,consultas odontologicas,restauraciones,2005-10-01,1,1
SAN ANTONIO DE LOMERIO,consultas odontologicas,restauraciones,2005-10-01,27,27
SAN BENITO,consultas odontologicas,restauraciones,2005-10-01,57,57
SAN BORJA,consultas odontologicas,restauraciones,2005-10-01,109,109
SAN BUENA VENTURA,consultas odontologicas,restauraciones,2005-10-01,59,59
SAN CARLOS,consultas odontologicas,restauraciones,2005-10-01,43,43
SAN IGNACIO,consultas odontologicas,restauraciones,2005-10-01,100,100
SAN IGNACIO DE VELASCO,consultas odontologicas,restauraciones,2005-10-01,256,256
SAN JAVIER(STC),consultas odontologicas,restauraciones,2005-10-01,13,13
SAN JOAQUIN,consultas odontologicas,restauraciones,2005-10-01,22,22
SAN JUAN DE YAPACANI,consultas odontologicas,restauraciones,2005-10-01,36,36
SAN JULIAN,consultas odontologicas,restauraciones,2005-10-01,173,173
SAN LORENZO(PND),consultas odontologicas,restauraciones,2005-10-01,40,40
SAN LORENZO(TJA),consultas odontologicas,restauraciones,2005-10-01,143,143
SAN LUCAS,consultas odontologicas,restauraciones,2005-10-01,54,54
SAN MIGUEL DE VELASCO,consultas odontologicas,restauraciones,2005-10-01,115,115
SAN PEDRO,consultas odontologicas,restauraciones,2005-10-01,81,81
SAN PEDRO DE BUENA VISTA,consultas odontologicas,restauraciones,2005-10-01,9,9
SAN PEDRO DE TIQUINA,consultas odontologicas,restauraciones,2005-10-01,7,7
SAN PEDRO(PND),consultas odontologicas,restauraciones,2005-10-01,13,13
SAN RAFAEL,consultas odontologicas,restauraciones,2005-10-01,29,29
SAN RAMON,consultas odontologicas,restauraciones,2005-10-01,26,26
SAN RAMON,consultas odontologicas,restauraciones,2005-10-01,47,47
SANTA ANA,consultas odontologicas,restauraciones,2005-10-01,4,4
SANTA CRUZ DE LA SIERRA,consultas odontologicas,restauraciones,2005-10-01,4716,4716
SANTA ROSA,consultas odontologicas,restauraciones,2005-10-01,17,17
SANTA ROSA DEL SARA,consultas odontologicas,restauraciones,2005-10-01,57,57
SANTIAGO DE CALLAPA,consultas odontologicas,restauraciones,2005-10-01,9,9
SANTIAGO DE HUARI,consultas odontologicas,restauraciones,2005-10-01,50,50
SANTIAGO DE MACHACA,consultas odontologicas,restauraciones,2005-10-01,10,10
SANTIVAÑES,consultas odontologicas,restauraciones,2005-10-01,22,22
SANTUARIO DE QUILLACAS,consultas odontologicas,restauraciones,2005-10-01,5,5
SAPAHAQUI,consultas odontologicas,restauraciones,2005-10-01,6,6
SENA,consultas odontologicas,restauraciones,2005-10-01,24,24
SICA SICA (VILLA AROMA),consultas odontologicas,restauraciones,2005-10-01,17,17
SIPE SIPE,consultas odontologicas,restauraciones,2005-10-01,268,268
SOPACHUY,consultas odontologicas,restauraciones,2005-10-01,65,65
SORACACHI,consultas odontologicas,restauraciones,2005-10-01,6,6
SORATA,consultas odontologicas,restauraciones,2005-10-01,29,29
SUCRE,consultas odontologicas,restauraciones,2005-10-01,3020,3020
TACACOMA,consultas odontologicas,restauraciones,2005-10-01,18,18
TACOPAYA,consultas odontologicas,restauraciones,2005-10-01,60,60
TAPACARI,consultas odontologicas,restauraciones,2005-10-01,4,4
TARABUCO,consultas odontologicas,restauraciones,2005-10-01,25,25
TARACO,consultas odontologicas,restauraciones,2005-10-01,20,20
TARIJA,consultas odontologicas,restauraciones,2005-10-01,619,619
TARVITA,consultas odontologicas,restauraciones,2005-10-01,35,35
TEOPONTE,consultas odontologicas,restauraciones,2005-10-01,28,28
TIAWANACU,consultas odontologicas,restauraciones,2005-10-01,93,93
TINGUIPAYA,consultas odontologicas,restauraciones,2005-10-01,19,19
TIPUANI,consultas odontologicas,restauraciones,2005-10-01,48,48
TIQUIPAYA,consultas odontologicas,restauraciones,2005-10-01,342,342
TIRAQUE (CBBA),consultas odontologicas,restauraciones,2005-10-01,315,315
TOLATA,consultas odontologicas,restauraciones,2005-10-01,31,31
TOLEDO,consultas odontologicas,restauraciones,2005-10-01,40,40
TOMAVE,consultas odontologicas,restauraciones,2005-10-01,20,20
TOMINA,consultas odontologicas,restauraciones,2005-10-01,127,127
TORO TORO,consultas odontologicas,restauraciones,2005-10-01,34,34
TOTORA(CBBA),consultas odontologicas,restauraciones,2005-10-01,86,86
TRIGAL,consultas odontologicas,restauraciones,2005-10-01,6,6
TRINIDAD,consultas odontologicas,restauraciones,2005-10-01,274,274
UNCIA,consultas odontologicas,restauraciones,2005-10-01,114,114
URIONDO (A. CONCEPCION),consultas odontologicas,restauraciones,2005-10-01,41,41
URUBICHA,consultas odontologicas,restauraciones,2005-10-01,19,19
UYUNI,consultas odontologicas,restauraciones,2005-10-01,82,82
VALLEGRANDE,consultas odontologicas,restauraciones,2005-10-01,283,283
VIACHA,consultas odontologicas,restauraciones,2005-10-01,255,255
VILA VILA,consultas odontologicas,restauraciones,2005-10-01,11,11
VILLA MONTES,consultas odontologicas,restauraciones,2005-10-01,36,36
VILLA NUEVA (LOMA ALTA),consultas odontologicas,restauraciones,2005-10-01,7,7
VILLA RIVERO,consultas odontologicas,restauraciones,2005-10-01,25,25
VILLA SERRANO,consultas odontologicas,restauraciones,2005-10-01,128,128
VILLA TUNARI,consultas odontologicas,restauraciones,2005-10-01,330,330
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,restauraciones,2005-10-01,100,100
VILLAZON,consultas odontologicas,restauraciones,2005-10-01,105,105
VINTO,consultas odontologicas,restauraciones,2005-10-01,323,323
VITICHI,consultas odontologicas,restauraciones,2005-10-01,9,9
WARNES,consultas odontologicas,restauraciones,2005-10-01,151,151
YACUIBA,consultas odontologicas,restauraciones,2005-10-01,287,287
YAMPARAEZ,consultas odontologicas,restauraciones,2005-10-01,26,26
YANACACHI,consultas odontologicas,restauraciones,2005-10-01,8,8
YAPACANI,consultas odontologicas,restauraciones,2005-10-01,85,85
YOCALLA,consultas odontologicas,restauraciones,2005-10-01,20,20
YOTALA,consultas odontologicas,restauraciones,2005-10-01,66,66
YUNCHARA,consultas odontologicas,restauraciones,2005-10-01,59,59
ZUDAÑEZ,consultas odontologicas,restauraciones,2005-10-01,25,25
ACACIO,consultas odontologicas,restauraciones,2005-11-01,16,16
ACHACACHI,consultas odontologicas,restauraciones,2005-11-01,69,69
AIQUILE,consultas odontologicas,restauraciones,2005-11-01,172,172
ALALAY,consultas odontologicas,restauraciones,2005-11-01,34,34
ALCALA,consultas odontologicas,restauraciones,2005-11-01,53,53
ANCORAIMES,consultas odontologicas,restauraciones,2005-11-01,17,17
ANDAMARCA,consultas odontologicas,restauraciones,2005-11-01,12,12
ANTEQUERA,consultas odontologicas,restauraciones,2005-11-01,11,11
APOLO,consultas odontologicas,restauraciones,2005-11-01,82,82
ARAMPAMPA,consultas odontologicas,restauraciones,2005-11-01,16,16
ARANI,consultas odontologicas,restauraciones,2005-11-01,78,78
ARBIETO,consultas odontologicas,restauraciones,2005-11-01,60,60
ARQUE,consultas odontologicas,restauraciones,2005-11-01,5,5
ASCENCION DE GUARAYOS,consultas odontologicas,restauraciones,2005-11-01,45,45
AUCAPATA,consultas odontologicas,restauraciones,2005-11-01,18,18
AYATA,consultas odontologicas,restauraciones,2005-11-01,2,2
AYO AYO,consultas odontologicas,restauraciones,2005-11-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,restauraciones,2005-11-01,76,76
AZURDUY,consultas odontologicas,restauraciones,2005-11-01,57,57
BATALLAS,consultas odontologicas,restauraciones,2005-11-01,35,35
BAURES,consultas odontologicas,restauraciones,2005-11-01,5,5
BELLA FLOR,consultas odontologicas,restauraciones,2005-11-01,18,18
BERMEJO,consultas odontologicas,restauraciones,2005-11-01,153,153
BETANZOS,consultas odontologicas,restauraciones,2005-11-01,10,10
BOLIVAR,consultas odontologicas,restauraciones,2005-11-01,39,39
BOYUIBE,consultas odontologicas,restauraciones,2005-11-01,65,65
CABEZAS,consultas odontologicas,restauraciones,2005-11-01,17,17
CAIROMA,consultas odontologicas,restauraciones,2005-11-01,3,3
"CAIZA ""D""",consultas odontologicas,restauraciones,2005-11-01,5,5
CAJUATA,consultas odontologicas,restauraciones,2005-11-01,7,7
CALACOTO,consultas odontologicas,restauraciones,2005-11-01,24,24
CALAMARCA,consultas odontologicas,restauraciones,2005-11-01,26,26
CAMARGO,consultas odontologicas,restauraciones,2005-11-01,234,234
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,restauraciones,2005-11-01,50,50
CAMIRI,consultas odontologicas,restauraciones,2005-11-01,503,503
CAPINOTA,consultas odontologicas,restauraciones,2005-11-01,45,45
CAQUIAVIRI,consultas odontologicas,restauraciones,2005-11-01,4,4
CARACOLLO,consultas odontologicas,restauraciones,2005-11-01,20,20
CARANAVI,consultas odontologicas,restauraciones,2005-11-01,144,144
CARAPARI,consultas odontologicas,restauraciones,2005-11-01,26,26
CARIPUYO,consultas odontologicas,restauraciones,2005-11-01,81,81
CHALLAPATA,consultas odontologicas,restauraciones,2005-11-01,62,62
CHAQUI,consultas odontologicas,restauraciones,2005-11-01,15,15
CHARAGUA,consultas odontologicas,restauraciones,2005-11-01,39,39
CHAYANTA,consultas odontologicas,restauraciones,2005-11-01,22,22
CHIMORE,consultas odontologicas,restauraciones,2005-11-01,108,108
CHOQUE COTA,consultas odontologicas,restauraciones,2005-11-01,24,24
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,restauraciones,2005-11-01,71,71
CHUMA,consultas odontologicas,restauraciones,2005-11-01,38,38
CLIZA,consultas odontologicas,restauraciones,2005-11-01,25,25
COBIJA,consultas odontologicas,restauraciones,2005-11-01,158,158
COCHABAMBA,consultas odontologicas,restauraciones,2005-11-01,5883,5883
COLCAPIRHUA,consultas odontologicas,restauraciones,2005-11-01,140,140
"COLCHA ""K""",consultas odontologicas,restauraciones,2005-11-01,2,2
COLLANA,consultas odontologicas,restauraciones,2005-11-01,16,16
COLOMI,consultas odontologicas,restauraciones,2005-11-01,112,112
COLPA BELGICA,consultas odontologicas,restauraciones,2005-11-01,44,44
COLQUECHACA,consultas odontologicas,restauraciones,2005-11-01,5,5
COLQUENCHA,consultas odontologicas,restauraciones,2005-11-01,4,4
COLQUIRI,consultas odontologicas,restauraciones,2005-11-01,124,124
COMARAPA,consultas odontologicas,restauraciones,2005-11-01,361,361
CONCEPCION,consultas odontologicas,restauraciones,2005-11-01,40,40
COPACABANA,consultas odontologicas,restauraciones,2005-11-01,48,48
CORIPATA,consultas odontologicas,restauraciones,2005-11-01,64,64
CORO CORO,consultas odontologicas,restauraciones,2005-11-01,26,26
COROICO,consultas odontologicas,restauraciones,2005-11-01,186,186
CORQUE,consultas odontologicas,restauraciones,2005-11-01,18,18
COTAGAITA,consultas odontologicas,restauraciones,2005-11-01,6,6
COTOCA,consultas odontologicas,restauraciones,2005-11-01,72,72
CUEVO,consultas odontologicas,restauraciones,2005-11-01,30,30
CULPINA,consultas odontologicas,restauraciones,2005-11-01,111,111
CURAHUARA DE CARANGAS,consultas odontologicas,restauraciones,2005-11-01,22,22
CURVA,consultas odontologicas,restauraciones,2005-11-01,1,1
DESAGUADERO,consultas odontologicas,restauraciones,2005-11-01,26,26
EL ALTO,consultas odontologicas,restauraciones,2005-11-01,5468,5468
EL PUENTE(STC),consultas odontologicas,restauraciones,2005-11-01,18,18
EL PUENTE(TJA),consultas odontologicas,restauraciones,2005-11-01,20,20
EL TORNO,consultas odontologicas,restauraciones,2005-11-01,181,181
EL VILLAR,consultas odontologicas,restauraciones,2005-11-01,28,28
ENTRE RIOS,consultas odontologicas,restauraciones,2005-11-01,59,59
ENTRE RIOS,consultas odontologicas,restauraciones,2005-11-01,96,96
EUCALIPTUS,consultas odontologicas,restauraciones,2005-11-01,22,22
EUREKA (SANTOS MERCADO),consultas odontologicas,restauraciones,2005-11-01,3,3
EXALTACION,consultas odontologicas,restauraciones,2005-11-01,22,22
FERNANDEZ ALONSO,consultas odontologicas,restauraciones,2005-11-01,127,127
FILADELFIA,consultas odontologicas,restauraciones,2005-11-01,11,11
GENERAL SAAVEDRA,consultas odontologicas,restauraciones,2005-11-01,72,72
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,restauraciones,2005-11-01,34,34
GUANAY,consultas odontologicas,restauraciones,2005-11-01,51,51
GUAQUI,consultas odontologicas,restauraciones,2005-11-01,17,17
GUAYARAMERIN,consultas odontologicas,restauraciones,2005-11-01,306,306
GUTIERREZ,consultas odontologicas,restauraciones,2005-11-01,5,5
HUACARETA,consultas odontologicas,restauraciones,2005-11-01,50,50
HUACHACALLA,consultas odontologicas,restauraciones,2005-11-01,13,13
HUANUNI,consultas odontologicas,restauraciones,2005-11-01,17,17
HUARACAJE,consultas odontologicas,restauraciones,2005-11-01,37,37
HUAYLLAMARCA,consultas odontologicas,restauraciones,2005-11-01,11,11
ICLA,consultas odontologicas,restauraciones,2005-11-01,44,44
INCAHUASI,consultas odontologicas,restauraciones,2005-11-01,26,26
INQUISIVI,consultas odontologicas,restauraciones,2005-11-01,14,14
IRUPANA (VILLA DE LANZA),consultas odontologicas,restauraciones,2005-11-01,96,96
IXIAMAS,consultas odontologicas,restauraciones,2005-11-01,83,83
JESUS DE MACHACA,consultas odontologicas,restauraciones,2005-11-01,47,47
LA ASUNTA,consultas odontologicas,restauraciones,2005-11-01,107,107
LA GUARDIA,consultas odontologicas,restauraciones,2005-11-01,207,207
LA PAZ,consultas odontologicas,restauraciones,2005-11-01,9919,9919
LAGUNILLAS,consultas odontologicas,restauraciones,2005-11-01,14,14
LAJA,consultas odontologicas,restauraciones,2005-11-01,16,16
LICOMA PAMPA,consultas odontologicas,restauraciones,2005-11-01,2,2
LLALLAGUA,consultas odontologicas,restauraciones,2005-11-01,130,130
LLICA,consultas odontologicas,restauraciones,2005-11-01,5,5
LURIBAY,consultas odontologicas,restauraciones,2005-11-01,11,11
MACHACAMARCA,consultas odontologicas,restauraciones,2005-11-01,16,16
MACHARETI,consultas odontologicas,restauraciones,2005-11-01,56,56
MAGDALENA,consultas odontologicas,restauraciones,2005-11-01,7,7
MAIRANA,consultas odontologicas,restauraciones,2005-11-01,13,13
MAPIRI,consultas odontologicas,restauraciones,2005-11-01,86,86
MECAPACA,consultas odontologicas,restauraciones,2005-11-01,42,42
MINEROS,consultas odontologicas,restauraciones,2005-11-01,36,36
MIZQUE,consultas odontologicas,restauraciones,2005-11-01,66,66
MOCOMOCO,consultas odontologicas,restauraciones,2005-11-01,34,34
MOJOCOYA,consultas odontologicas,restauraciones,2005-11-01,48,48
MONTEAGUDO,consultas odontologicas,restauraciones,2005-11-01,60,60
MONTERO,consultas odontologicas,restauraciones,2005-11-01,248,248
MORO MORO,consultas odontologicas,restauraciones,2005-11-01,19,19
NACEBE (SANTA ROSA DEL ABUNA),consultas odontologicas,restauraciones,2005-11-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),consultas odontologicas,restauraciones,2005-11-01,3,3
OKINAWA,consultas odontologicas,restauraciones,2005-11-01,110,110
OMEREQUE,consultas odontologicas,restauraciones,2005-11-01,65,65
ORURO,consultas odontologicas,restauraciones,2005-11-01,1750,1750
PADCAYA,consultas odontologicas,restauraciones,2005-11-01,62,62
PADILLA,consultas odontologicas,restauraciones,2005-11-01,113,113
PALCA,consultas odontologicas,restauraciones,2005-11-01,7,7
PALOS BLANCOS,consultas odontologicas,restauraciones,2005-11-01,35,35
PAMPA AULLAGAS,consultas odontologicas,restauraciones,2005-11-01,6,6
PAPEL PAMPA,consultas odontologicas,restauraciones,2005-11-01,4,4
PATACAMAYA,consultas odontologicas,restauraciones,2005-11-01,68,68
PAZÑA,consultas odontologicas,restauraciones,2005-11-01,8,8
PELECHUCO,consultas odontologicas,restauraciones,2005-11-01,3,3
POCOATA,consultas odontologicas,restauraciones,2005-11-01,6,6
POCONA,consultas odontologicas,restauraciones,2005-11-01,26,26
POJO (CBBA),consultas odontologicas,restauraciones,2005-11-01,38,38
POOPO,consultas odontologicas,restauraciones,2005-11-01,42,42
PORCO,consultas odontologicas,restauraciones,2005-11-01,2,2
POROMA,consultas odontologicas,restauraciones,2005-11-01,54,54
PORTACHUELO,consultas odontologicas,restauraciones,2005-11-01,199,199
PORVENIR,consultas odontologicas,restauraciones,2005-11-01,27,27
POSTRER VALLE,consultas odontologicas,restauraciones,2005-11-01,28,28
POTOSI,consultas odontologicas,restauraciones,2005-11-01,538,538
PRESTO,consultas odontologicas,restauraciones,2005-11-01,51,51
PUCARA,consultas odontologicas,restauraciones,2005-11-01,4,4
PUCARANI,consultas odontologicas,restauraciones,2005-11-01,143,143
PUERTO ACOSTA,consultas odontologicas,restauraciones,2005-11-01,108,108
PUERTO CARABUCO,consultas odontologicas,restauraciones,2005-11-01,41,41
PUERTO GONZALO MORENO,consultas odontologicas,restauraciones,2005-11-01,137,137
PUERTO QUIJARRO,consultas odontologicas,restauraciones,2005-11-01,31,31
PUERTO RICO,consultas odontologicas,restauraciones,2005-11-01,45,45
PUERTO SILES,consultas odontologicas,restauraciones,2005-11-01,25,25
PUERTO SUAREZ,consultas odontologicas,restauraciones,2005-11-01,2,2
PUERTO VILLARROEL,consultas odontologicas,restauraciones,2005-11-01,250,250
PUNA,consultas odontologicas,restauraciones,2005-11-01,97,97
PUNATA,consultas odontologicas,restauraciones,2005-11-01,208,208
QUILLACOLLO,consultas odontologicas,restauraciones,2005-11-01,396,396
QUIME,consultas odontologicas,restauraciones,2005-11-01,30,30
QUIRUSILLAS,consultas odontologicas,restauraciones,2005-11-01,41,41
RAVELO,consultas odontologicas,restauraciones,2005-11-01,61,61
REYES,consultas odontologicas,restauraciones,2005-11-01,28,28
RIBERALTA,consultas odontologicas,restauraciones,2005-11-01,31,31
RURRENABAQUE,consultas odontologicas,restauraciones,2005-11-01,92,92
SABAYA,consultas odontologicas,restauraciones,2005-11-01,12,12
SACABA,consultas odontologicas,restauraciones,2005-11-01,663,663
SACACA,consultas odontologicas,restauraciones,2005-11-01,13,13
SAIPINA,consultas odontologicas,restauraciones,2005-11-01,98,98
SALINAS DE GARCI MENDOZA,consultas odontologicas,restauraciones,2005-11-01,25,25
SAMAIPATA,consultas odontologicas,restauraciones,2005-11-01,242,242
SAN AGUSTIN,consultas odontologicas,restauraciones,2005-11-01,16,16
SAN BENITO,consultas odontologicas,restauraciones,2005-11-01,16,16
SAN BORJA,consultas odontologicas,restauraciones,2005-11-01,40,40
SAN BUENA VENTURA,consultas odontologicas,restauraciones,2005-11-01,30,30
SAN CARLOS,consultas odontologicas,restauraciones,2005-11-01,77,77
SAN IGNACIO,consultas odontologicas,restauraciones,2005-11-01,77,77
SAN IGNACIO DE VELASCO,consultas odontologicas,restauraciones,2005-11-01,297,297
SAN JOAQUIN,consultas odontologicas,restauraciones,2005-11-01,25,25
SAN JOSE DE CHIQUITOS,consultas odontologicas,restauraciones,2005-11-01,35,35
SAN JUAN DE YAPACANI,consultas odontologicas,restauraciones,2005-11-01,59,59
SAN LORENZO(PND),consultas odontologicas,restauraciones,2005-11-01,9,9
SAN LORENZO(TJA),consultas odontologicas,restauraciones,2005-11-01,118,118
SAN LUCAS,consultas odontologicas,restauraciones,2005-11-01,66,66
SAN MIGUEL DE VELASCO,consultas odontologicas,restauraciones,2005-11-01,89,89
SAN PEDRO,consultas odontologicas,restauraciones,2005-11-01,84,84
SAN PEDRO DE BUENA VISTA,consultas odontologicas,restauraciones,2005-11-01,9,9
SAN RAFAEL,consultas odontologicas,restauraciones,2005-11-01,50,50
SAN RAMON,consultas odontologicas,restauraciones,2005-11-01,31,31
SANTA ANA,consultas odontologicas,restauraciones,2005-11-01,35,35
SANTA CRUZ DE LA SIERRA,consultas odontologicas,restauraciones,2005-11-01,4396,4396
SANTA ROSA,consultas odontologicas,restauraciones,2005-11-01,17,17
SANTA ROSA DEL SARA,consultas odontologicas,restauraciones,2005-11-01,51,51
SANTIAGO DE CALLAPA,consultas odontologicas,restauraciones,2005-11-01,1,1
SANTIAGO DE HUARI,consultas odontologicas,restauraciones,2005-11-01,59,59
SANTIAGO DE MACHACA,consultas odontologicas,restauraciones,2005-11-01,17,17
SANTIVAÑES,consultas odontologicas,restauraciones,2005-11-01,58,58
SANTUARIO DE QUILLACAS,consultas odontologicas,restauraciones,2005-11-01,30,30
SAPAHAQUI,consultas odontologicas,restauraciones,2005-11-01,4,4
SENA,consultas odontologicas,restauraciones,2005-11-01,54,54
SICA SICA (VILLA AROMA),consultas odontologicas,restauraciones,2005-11-01,48,48
SIPE SIPE,consultas odontologicas,restauraciones,2005-11-01,226,226
SOPACHUY,consultas odontologicas,restauraciones,2005-11-01,32,32
SORACACHI,consultas odontologicas,restauraciones,2005-11-01,11,11
SORATA,consultas odontologicas,restauraciones,2005-11-01,36,36
SUCRE,consultas odontologicas,restauraciones,2005-11-01,2409,2409
TACACOMA,consultas odontologicas,restauraciones,2005-11-01,28,28
TACOPAYA,consultas odontologicas,restauraciones,2005-11-01,15,15
TAPACARI,consultas odontologicas,restauraciones,2005-11-01,10,10
TARABUCO,consultas odontologicas,restauraciones,2005-11-01,12,12
TARACO,consultas odontologicas,restauraciones,2005-11-01,15,15
TARIJA,consultas odontologicas,restauraciones,2005-11-01,841,841
TARVITA,consultas odontologicas,restauraciones,2005-11-01,69,69
TEOPONTE,consultas odontologicas,restauraciones,2005-11-01,40,40
TIAWANACU,consultas odontologicas,restauraciones,2005-11-01,52,52
