municipality,group,variable,month,Periodoncias,TOTAL
BETANZOS,consultas odontologicas,periodoncias,2005-10-01,1,1
BUENA VISTA,consultas odontologicas,periodoncias,2005-10-01,7,7
CAJUATA,consultas odontologicas,periodoncias,2005-10-01,1,1
CAMARGO,consultas odontologicas,periodoncias,2005-10-01,1,1
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,periodoncias,2005-10-01,2,2
CAMIRI,consultas odontologicas,periodoncias,2005-10-01,40,40
CAPINOTA,consultas odontologicas,periodoncias,2005-10-01,23,23
CARACOLLO,consultas odontologicas,periodoncias,2005-10-01,1,1
CARANAVI,consultas odontologicas,periodoncias,2005-10-01,5,5
CARAPARI,consultas odontologicas,periodoncias,2005-10-01,2,2
CARMEN RIVERO TORREZ,consultas odontologicas,periodoncias,2005-10-01,10,10
CHALLAPATA,consultas odontologicas,periodoncias,2005-10-01,10,10
CHAQUI,consultas odontologicas,periodoncias,2005-10-01,3,3
CHIMORE,consultas odontologicas,periodoncias,2005-10-01,5,5
CLIZA,consultas odontologicas,periodoncias,2005-10-01,60,60
COBIJA,consultas odontologicas,periodoncias,2005-10-01,21,21
COCHABAMBA,consultas odontologicas,periodoncias,2005-10-01,602,602
COLCAPIRHUA,consultas odontologicas,periodoncias,2005-10-01,28,28
COLOMI,consultas odontologicas,periodoncias,2005-10-01,6,6
COLPA BELGICA,consultas odontologicas,periodoncias,2005-10-01,3,3
COLQUENCHA,consultas odontologicas,periodoncias,2005-10-01,1,1
COLQUIRI,consultas odontologicas,periodoncias,2005-10-01,10,10
COMARAPA,consultas odontologicas,periodoncias,2005-10-01,10,10
COPACABANA,consultas odontologicas,periodoncias,2005-10-01,8,8
CORIPATA,consultas odontologicas,periodoncias,2005-10-01,1,1
CORO CORO,consultas odontologicas,periodoncias,2005-10-01,14,14
CORQUE,consultas odontologicas,periodoncias,2005-10-01,3,3
COTAGAITA,consultas odontologicas,periodoncias,2005-10-01,8,8
COTOCA,consultas odontologicas,periodoncias,2005-10-01,22,22
CUEVO,consultas odontologicas,periodoncias,2005-10-01,1,1
CURAHUARA DE CARANGAS,consultas odontologicas,periodoncias,2005-10-01,1,1
EL ALTO,consultas odontologicas,periodoncias,2005-10-01,391,391
EL PUENTE(TJA),consultas odontologicas,periodoncias,2005-10-01,10,10
EL TORNO,consultas odontologicas,periodoncias,2005-10-01,15,15
EL VILLAR,consultas odontologicas,periodoncias,2005-10-01,10,10
ENTRE RIOS,consultas odontologicas,periodoncias,2005-10-01,47,47
ENTRE RIOS,consultas odontologicas,periodoncias,2005-10-01,48,48
EUCALIPTUS,consultas odontologicas,periodoncias,2005-10-01,4,4
FERNANDEZ ALONSO,consultas odontologicas,periodoncias,2005-10-01,13,13
GENERAL SAAVEDRA,consultas odontologicas,periodoncias,2005-10-01,4,4
GUANAY,consultas odontologicas,periodoncias,2005-10-01,8,8
GUAYARAMERIN,consultas odontologicas,periodoncias,2005-10-01,110,110
GUTIERREZ,consultas odontologicas,periodoncias,2005-10-01,2,2
HUACHACALLA,consultas odontologicas,periodoncias,2005-10-01,3,3
HUANUNI,consultas odontologicas,periodoncias,2005-10-01,15,15
HUARACAJE,consultas odontologicas,periodoncias,2005-10-01,39,39
ICHOCA,consultas odontologicas,periodoncias,2005-10-01,24,24
INQUISIVI,consultas odontologicas,periodoncias,2005-10-01,2,2
IRUPANA (VILLA DE LANZA),consultas odontologicas,periodoncias,2005-10-01,7,7
IXIAMAS,consultas odontologicas,periodoncias,2005-10-01,31,31
JESUS DE MACHACA,consultas odontologicas,periodoncias,2005-10-01,23,23
LA GUARDIA,consultas odontologicas,periodoncias,2005-10-01,388,388
LA PAZ,consultas odontologicas,periodoncias,2005-10-01,1677,1677
LAGUNILLAS,consultas odontologicas,periodoncias,2005-10-01,8,8
LAJA,consultas odontologicas,periodoncias,2005-10-01,1,1
LICOMA PAMPA,consultas odontologicas,periodoncias,2005-10-01,1,1
LLALLAGUA,consultas odontologicas,periodoncias,2005-10-01,14,14
LURIBAY,consultas odontologicas,periodoncias,2005-10-01,1,1
MACHARETI,consultas odontologicas,periodoncias,2005-10-01,10,10
MAIRANA,consultas odontologicas,periodoncias,2005-10-01,16,16
MINEROS,consultas odontologicas,periodoncias,2005-10-01,7,7
MIZQUE,consultas odontologicas,periodoncias,2005-10-01,29,29
MOJOCOYA,consultas odontologicas,periodoncias,2005-10-01,5,5
MONTERO,consultas odontologicas,periodoncias,2005-10-01,6,6
OKINAWA,consultas odontologicas,periodoncias,2005-10-01,46,46
OMEREQUE,consultas odontologicas,periodoncias,2005-10-01,8,8
ORURO,consultas odontologicas,periodoncias,2005-10-01,267,267
PADCAYA,consultas odontologicas,periodoncias,2005-10-01,9,9
PADILLA,consultas odontologicas,periodoncias,2005-10-01,5,5
PALCA,consultas odontologicas,periodoncias,2005-10-01,6,6
PAPEL PAMPA,consultas odontologicas,periodoncias,2005-10-01,11,11
PASORAPA,consultas odontologicas,periodoncias,2005-10-01,84,84
PATACAMAYA,consultas odontologicas,periodoncias,2005-10-01,1,1
PAZÑA,consultas odontologicas,periodoncias,2005-10-01,2,2
POJO (CBBA),consultas odontologicas,periodoncias,2005-10-01,7,7
POOPO,consultas odontologicas,periodoncias,2005-10-01,5,5
PORCO,consultas odontologicas,periodoncias,2005-10-01,1,1
POROMA,consultas odontologicas,periodoncias,2005-10-01,15,15
PORTACHUELO,consultas odontologicas,periodoncias,2005-10-01,9,9
PORVENIR,consultas odontologicas,periodoncias,2005-10-01,4,4
POTOSI,consultas odontologicas,periodoncias,2005-10-01,38,38
PUCARA,consultas odontologicas,periodoncias,2005-10-01,4,4
PUCARANI,consultas odontologicas,periodoncias,2005-10-01,7,7
PUERTO ACOSTA,consultas odontologicas,periodoncias,2005-10-01,53,53
PUERTO CARABUCO,consultas odontologicas,periodoncias,2005-10-01,154,154
PUERTO GONZALO MORENO,consultas odontologicas,periodoncias,2005-10-01,2,2
PUERTO RICO,consultas odontologicas,periodoncias,2005-10-01,8,8
PUERTO SUAREZ,consultas odontologicas,periodoncias,2005-10-01,5,5
PUERTO VILLARROEL,consultas odontologicas,periodoncias,2005-10-01,12,12
PUNA,consultas odontologicas,periodoncias,2005-10-01,14,14
PUNATA,consultas odontologicas,periodoncias,2005-10-01,386,386
QUILLACOLLO,consultas odontologicas,periodoncias,2005-10-01,34,34
RAVELO,consultas odontologicas,periodoncias,2005-10-01,64,64
REYES,consultas odontologicas,periodoncias,2005-10-01,3,3
RIBERALTA,consultas odontologicas,periodoncias,2005-10-01,7,7
ROBORE,consultas odontologicas,periodoncias,2005-10-01,11,11
RURRENABAQUE,consultas odontologicas,periodoncias,2005-10-01,20,20
SACABA,consultas odontologicas,periodoncias,2005-10-01,83,83
SACACA,consultas odontologicas,periodoncias,2005-10-01,209,209
SAMAIPATA,consultas odontologicas,periodoncias,2005-10-01,15,15
SAN BENITO,consultas odontologicas,periodoncias,2005-10-01,8,8
SAN BORJA,consultas odontologicas,periodoncias,2005-10-01,19,19
SAN CARLOS,consultas odontologicas,periodoncias,2005-10-01,7,7
SAN IGNACIO,consultas odontologicas,periodoncias,2005-10-01,20,20
SAN JUAN DE YAPACANI,consultas odontologicas,periodoncias,2005-10-01,14,14
SAN LORENZO(PND),consultas odontologicas,periodoncias,2005-10-01,1,1
SAN LORENZO(TJA),consultas odontologicas,periodoncias,2005-10-01,2,2
SAN MIGUEL DE VELASCO,consultas odontologicas,periodoncias,2005-10-01,11,11
SAN PEDRO DE BUENA VISTA,consultas odontologicas,periodoncias,2005-10-01,1,1
SAN PEDRO DE TIQUINA,consultas odontologicas,periodoncias,2005-10-01,1,1
SAN RAFAEL,consultas odontologicas,periodoncias,2005-10-01,26,26
SANTA CRUZ DE LA SIERRA,consultas odontologicas,periodoncias,2005-10-01,1202,1202
SANTA ROSA DEL SARA,consultas odontologicas,periodoncias,2005-10-01,2,2
SANTIAGO DE CALLAPA,consultas odontologicas,periodoncias,2005-10-01,4,4
SANTIAGO DE HUARI,consultas odontologicas,periodoncias,2005-10-01,5,5
SANTIVAÑES,consultas odontologicas,periodoncias,2005-10-01,1,1
SENA,consultas odontologicas,periodoncias,2005-10-01,27,27
SICA SICA (VILLA AROMA),consultas odontologicas,periodoncias,2005-10-01,5,5
SIPE SIPE,consultas odontologicas,periodoncias,2005-10-01,24,24
SORACACHI,consultas odontologicas,periodoncias,2005-10-01,2,2
SORATA,consultas odontologicas,periodoncias,2005-10-01,57,57
SUCRE,consultas odontologicas,periodoncias,2005-10-01,182,182
TARACO,consultas odontologicas,periodoncias,2005-10-01,1,1
TARIJA,consultas odontologicas,periodoncias,2005-10-01,128,128
TARVITA,consultas odontologicas,periodoncias,2005-10-01,9,9
TEOPONTE,consultas odontologicas,periodoncias,2005-10-01,3,3
TIAWANACU,consultas odontologicas,periodoncias,2005-10-01,20,20
TIPUANI,consultas odontologicas,periodoncias,2005-10-01,7,7
TIQUIPAYA,consultas odontologicas,periodoncias,2005-10-01,55,55
TIRAQUE (CBBA),consultas odontologicas,periodoncias,2005-10-01,44,44
TOLEDO,consultas odontologicas,periodoncias,2005-10-01,1,1
TOMINA,consultas odontologicas,periodoncias,2005-10-01,84,84
TORO TORO,consultas odontologicas,periodoncias,2005-10-01,1,1
TOTORA(CBBA),consultas odontologicas,periodoncias,2005-10-01,4,4
TRINIDAD,consultas odontologicas,periodoncias,2005-10-01,68,68
UNCIA,consultas odontologicas,periodoncias,2005-10-01,24,24
URUBICHA,consultas odontologicas,periodoncias,2005-10-01,7,7
UYUNI,consultas odontologicas,periodoncias,2005-10-01,1,1
VACAS,consultas odontologicas,periodoncias,2005-10-01,27,27
VIACHA,consultas odontologicas,periodoncias,2005-10-01,12,12
VILA VILA,consultas odontologicas,periodoncias,2005-10-01,10,10
VILLA RIVERO,consultas odontologicas,periodoncias,2005-10-01,15,15
VILLA SERRANO,consultas odontologicas,periodoncias,2005-10-01,2,2
VILLA TUNARI,consultas odontologicas,periodoncias,2005-10-01,164,164
VILLAZON,consultas odontologicas,periodoncias,2005-10-01,5,5
VINTO,consultas odontologicas,periodoncias,2005-10-01,44,44
VITICHI,consultas odontologicas,periodoncias,2005-10-01,1,1
WARNES,consultas odontologicas,periodoncias,2005-10-01,24,24
YACUIBA,consultas odontologicas,periodoncias,2005-10-01,64,64
YAMPARAEZ,consultas odontologicas,periodoncias,2005-10-01,29,29
YANACACHI,consultas odontologicas,periodoncias,2005-10-01,1,1
YAPACANI,consultas odontologicas,periodoncias,2005-10-01,4,4
YOCALLA,consultas odontologicas,periodoncias,2005-10-01,3,3
YUNCHARA,consultas odontologicas,periodoncias,2005-10-01,10,10
ACACIO,consultas odontologicas,periodoncias,2005-11-01,8,8
ACHACACHI,consultas odontologicas,periodoncias,2005-11-01,34,34
AIQUILE,consultas odontologicas,periodoncias,2005-11-01,326,326
ALALAY,consultas odontologicas,periodoncias,2005-11-01,15,15
ANCORAIMES,consultas odontologicas,periodoncias,2005-11-01,71,71
ARAMPAMPA,consultas odontologicas,periodoncias,2005-11-01,5,5
ARANI,consultas odontologicas,periodoncias,2005-11-01,296,296
ARBIETO,consultas odontologicas,periodoncias,2005-11-01,33,33
ASCENCION DE GUARAYOS,consultas odontologicas,periodoncias,2005-11-01,2,2
AYO AYO,consultas odontologicas,periodoncias,2005-11-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,periodoncias,2005-11-01,272,272
BATALLAS,consultas odontologicas,periodoncias,2005-11-01,3,3
BERMEJO,consultas odontologicas,periodoncias,2005-11-01,43,43
BETANZOS,consultas odontologicas,periodoncias,2005-11-01,1,1
BOYUIBE,consultas odontologicas,periodoncias,2005-11-01,1,1
CABEZAS,consultas odontologicas,periodoncias,2005-11-01,2,2
CAIROMA,consultas odontologicas,periodoncias,2005-11-01,1,1
CALAMARCA,consultas odontologicas,periodoncias,2005-11-01,14,14
CAMARGO,consultas odontologicas,periodoncias,2005-11-01,3,3
CAMIRI,consultas odontologicas,periodoncias,2005-11-01,19,19
CAPINOTA,consultas odontologicas,periodoncias,2005-11-01,23,23
CAQUIAVIRI,consultas odontologicas,periodoncias,2005-11-01,9,9
CARANAVI,consultas odontologicas,periodoncias,2005-11-01,3,3
CARIPUYO,consultas odontologicas,periodoncias,2005-11-01,17,17
CHALLAPATA,consultas odontologicas,periodoncias,2005-11-01,27,27
CHAYANTA,consultas odontologicas,periodoncias,2005-11-01,1,1
CHIMORE,consultas odontologicas,periodoncias,2005-11-01,39,39
CHUMA,consultas odontologicas,periodoncias,2005-11-01,10,10
CLIZA,consultas odontologicas,periodoncias,2005-11-01,7,7
COBIJA,consultas odontologicas,periodoncias,2005-11-01,16,16
COCHABAMBA,consultas odontologicas,periodoncias,2005-11-01,518,518
COLCAPIRHUA,consultas odontologicas,periodoncias,2005-11-01,9,9
COLOMI,consultas odontologicas,periodoncias,2005-11-01,6,6
COLQUECHACA,consultas odontologicas,periodoncias,2005-11-01,16,16
COMARAPA,consultas odontologicas,periodoncias,2005-11-01,30,30
COPACABANA,consultas odontologicas,periodoncias,2005-11-01,13,13
CORIPATA,consultas odontologicas,periodoncias,2005-11-01,1,1
CORO CORO,consultas odontologicas,periodoncias,2005-11-01,4,4
COROICO,consultas odontologicas,periodoncias,2005-11-01,6,6
CORQUE,consultas odontologicas,periodoncias,2005-11-01,6,6
COTOCA,consultas odontologicas,periodoncias,2005-11-01,16,16
CUEVO,consultas odontologicas,periodoncias,2005-11-01,35,35
DESAGUADERO,consultas odontologicas,periodoncias,2005-11-01,2,2
EL ALTO,consultas odontologicas,periodoncias,2005-11-01,306,306
EL PUENTE(STC),consultas odontologicas,periodoncias,2005-11-01,54,54
EL PUENTE(TJA),consultas odontologicas,periodoncias,2005-11-01,30,30
EL TORNO,consultas odontologicas,periodoncias,2005-11-01,13,13
EL VILLAR,consultas odontologicas,periodoncias,2005-11-01,2,2
ENTRE RIOS,consultas odontologicas,periodoncias,2005-11-01,94,94
ENTRE RIOS,consultas odontologicas,periodoncias,2005-11-01,19,19
EUCALIPTUS,consultas odontologicas,periodoncias,2005-11-01,5,5
EXALTACION,consultas odontologicas,periodoncias,2005-11-01,3,3
FERNANDEZ ALONSO,consultas odontologicas,periodoncias,2005-11-01,17,17
GENERAL SAAVEDRA,consultas odontologicas,periodoncias,2005-11-01,3,3
GUAYARAMERIN,consultas odontologicas,periodoncias,2005-11-01,71,71
GUTIERREZ,consultas odontologicas,periodoncias,2005-11-01,17,17
HUACHACALLA,consultas odontologicas,periodoncias,2005-11-01,1,1
HUANUNI,consultas odontologicas,periodoncias,2005-11-01,6,6
HUARACAJE,consultas odontologicas,periodoncias,2005-11-01,36,36
HUAYLLAMARCA,consultas odontologicas,periodoncias,2005-11-01,6,6
ICLA,consultas odontologicas,periodoncias,2005-11-01,40,40
INQUISIVI,consultas odontologicas,periodoncias,2005-11-01,5,5
IRUPANA (VILLA DE LANZA),consultas odontologicas,periodoncias,2005-11-01,2,2
IXIAMAS,consultas odontologicas,periodoncias,2005-11-01,30,30
LA GUARDIA,consultas odontologicas,periodoncias,2005-11-01,39,39
LA PAZ,consultas odontologicas,periodoncias,2005-11-01,1468,1468
LAGUNILLAS,consultas odontologicas,periodoncias,2005-11-01,4,4
LLALLAGUA,consultas odontologicas,periodoncias,2005-11-01,17,17
MACHARETI,consultas odontologicas,periodoncias,2005-11-01,6,6
MAPIRI,consultas odontologicas,periodoncias,2005-11-01,3,3
MINEROS,consultas odontologicas,periodoncias,2005-11-01,7,7
MIZQUE,consultas odontologicas,periodoncias,2005-11-01,19,19
MOCOMOCO,consultas odontologicas,periodoncias,2005-11-01,39,39
MOJOCOYA,consultas odontologicas,periodoncias,2005-11-01,5,5
MONTERO,consultas odontologicas,periodoncias,2005-11-01,80,80
OKINAWA,consultas odontologicas,periodoncias,2005-11-01,18,18
OMEREQUE,consultas odontologicas,periodoncias,2005-11-01,5,5
ORURO,consultas odontologicas,periodoncias,2005-11-01,208,208
PADCAYA,consultas odontologicas,periodoncias,2005-11-01,40,40
PADILLA,consultas odontologicas,periodoncias,2005-11-01,7,7
PALCA,consultas odontologicas,periodoncias,2005-11-01,1,1
PALOS BLANCOS,consultas odontologicas,periodoncias,2005-11-01,7,7
PAMPA AULLAGAS,consultas odontologicas,periodoncias,2005-11-01,1,1
PAPEL PAMPA,consultas odontologicas,periodoncias,2005-11-01,3,3
PATACAMAYA,consultas odontologicas,periodoncias,2005-11-01,4,4
PAZÑA,consultas odontologicas,periodoncias,2005-11-01,3,3
POCOATA,consultas odontologicas,periodoncias,2005-11-01,20,20
POJO (CBBA),consultas odontologicas,periodoncias,2005-11-01,90,90
POOPO,consultas odontologicas,periodoncias,2005-11-01,16,16
PORTACHUELO,consultas odontologicas,periodoncias,2005-11-01,22,22
PORVENIR,consultas odontologicas,periodoncias,2005-11-01,1,1
POTOSI,consultas odontologicas,periodoncias,2005-11-01,32,32
PUCARA,consultas odontologicas,periodoncias,2005-11-01,1,1
PUCARANI,consultas odontologicas,periodoncias,2005-11-01,36,36
PUERTO ACOSTA,consultas odontologicas,periodoncias,2005-11-01,3,3
PUERTO CARABUCO,consultas odontologicas,periodoncias,2005-11-01,22,22
PUERTO RICO,consultas odontologicas,periodoncias,2005-11-01,10,10
PUERTO VILLARROEL,consultas odontologicas,periodoncias,2005-11-01,27,27
PUNA,consultas odontologicas,periodoncias,2005-11-01,4,4
PUNATA,consultas odontologicas,periodoncias,2005-11-01,319,319
QUILLACOLLO,consultas odontologicas,periodoncias,2005-11-01,23,23
REYES,consultas odontologicas,periodoncias,2005-11-01,5,5
RIBERALTA,consultas odontologicas,periodoncias,2005-11-01,5,5
SABAYA,consultas odontologicas,periodoncias,2005-11-01,5,5
SACABA,consultas odontologicas,periodoncias,2005-11-01,78,78
SACACA,consultas odontologicas,periodoncias,2005-11-01,20,20
SAMAIPATA,consultas odontologicas,periodoncias,2005-11-01,7,7
SAN BORJA,consultas odontologicas,periodoncias,2005-11-01,16,16
SAN CARLOS,consultas odontologicas,periodoncias,2005-11-01,25,25
SAN IGNACIO,consultas odontologicas,periodoncias,2005-11-01,84,84
SAN IGNACIO DE VELASCO,consultas odontologicas,periodoncias,2005-11-01,2,2
SAN JUAN DE YAPACANI,consultas odontologicas,periodoncias,2005-11-01,15,15
SAN LUCAS,consultas odontologicas,periodoncias,2005-11-01,1,1
SAN PEDRO DE BUENA VISTA,consultas odontologicas,periodoncias,2005-11-01,5,5
SAN RAFAEL,consultas odontologicas,periodoncias,2005-11-01,21,21
SANTA CRUZ DE LA SIERRA,consultas odontologicas,periodoncias,2005-11-01,911,911
SANTA ROSA,consultas odontologicas,periodoncias,2005-11-01,2,2
SANTA ROSA DEL SARA,consultas odontologicas,periodoncias,2005-11-01,9,9
SANTIAGO DE HUARI,consultas odontologicas,periodoncias,2005-11-01,3,3
SANTIVAÑES,consultas odontologicas,periodoncias,2005-11-01,8,8
SAPAHAQUI,consultas odontologicas,periodoncias,2005-11-01,105,105
SENA,consultas odontologicas,periodoncias,2005-11-01,13,13
SICA SICA (VILLA AROMA),consultas odontologicas,periodoncias,2005-11-01,2,2
SIPE SIPE,consultas odontologicas,periodoncias,2005-11-01,31,31
SOPACHUY,consultas odontologicas,periodoncias,2005-11-01,1,1
SORACACHI,consultas odontologicas,periodoncias,2005-11-01,5,5
SUCRE,consultas odontologicas,periodoncias,2005-11-01,255,255
TACACOMA,consultas odontologicas,periodoncias,2005-11-01,1,1
TACOPAYA,consultas odontologicas,periodoncias,2005-11-01,1,1
TAPACARI,consultas odontologicas,periodoncias,2005-11-01,7,7
TARACO,consultas odontologicas,periodoncias,2005-11-01,1,1
TARIJA,consultas odontologicas,periodoncias,2005-11-01,173,173
TARVITA,consultas odontologicas,periodoncias,2005-11-01,6,6
TEOPONTE,consultas odontologicas,periodoncias,2005-11-01,1,1
TIAWANACU,consultas odontologicas,periodoncias,2005-11-01,2,2
TIPUANI,consultas odontologicas,periodoncias,2005-11-01,67,67
TIQUIPAYA,consultas odontologicas,periodoncias,2005-11-01,31,31
TIRAQUE (CBBA),consultas odontologicas,periodoncias,2005-11-01,77,77
TOCO,consultas odontologicas,periodoncias,2005-11-01,42,42
TOMINA,consultas odontologicas,periodoncias,2005-11-01,1,1
TORO TORO,consultas odontologicas,periodoncias,2005-11-01,4,4
TOTORA(CBBA),consultas odontologicas,periodoncias,2005-11-01,11,11
TRINIDAD,consultas odontologicas,periodoncias,2005-11-01,66,66
TURCO,consultas odontologicas,periodoncias,2005-11-01,6,6
UNCIA,consultas odontologicas,periodoncias,2005-11-01,16,16
URUBICHA,consultas odontologicas,periodoncias,2005-11-01,24,24
UYUNI,consultas odontologicas,periodoncias,2005-11-01,6,6
VACAS,consultas odontologicas,periodoncias,2005-11-01,9,9
VALLEGRANDE,consultas odontologicas,periodoncias,2005-11-01,8,8
VIACHA,consultas odontologicas,periodoncias,2005-11-01,14,14
VILA VILA,consultas odontologicas,periodoncias,2005-11-01,41,41
VILLA MONTES,consultas odontologicas,periodoncias,2005-11-01,9,9
VILLA RIVERO,consultas odontologicas,periodoncias,2005-11-01,6,6
VILLA SERRANO,consultas odontologicas,periodoncias,2005-11-01,174,174
VILLA TUNARI,consultas odontologicas,periodoncias,2005-11-01,106,106
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,periodoncias,2005-11-01,5,5
VILLAZON,consultas odontologicas,periodoncias,2005-11-01,26,26
VINTO,consultas odontologicas,periodoncias,2005-11-01,4,4
VITICHI,consultas odontologicas,periodoncias,2005-11-01,2,2
WARNES,consultas odontologicas,periodoncias,2005-11-01,24,24
YACUIBA,consultas odontologicas,periodoncias,2005-11-01,19,19
YANACACHI,consultas odontologicas,periodoncias,2005-11-01,1,1
YAPACANI,consultas odontologicas,periodoncias,2005-11-01,4,4
YOCALLA,consultas odontologicas,periodoncias,2005-11-01,1,1
YUNCHARA,consultas odontologicas,periodoncias,2005-11-01,27,27
ZUDAÑEZ,consultas odontologicas,periodoncias,2005-11-01,4,4
ACACIO,consultas odontologicas,periodoncias,2005-12-01,7,7
ACHACACHI,consultas odontologicas,periodoncias,2005-12-01,10,10
AIQUILE,consultas odontologicas,periodoncias,2005-12-01,221,221
ANCORAIMES,consultas odontologicas,periodoncias,2005-12-01,77,77
ARANI,consultas odontologicas,periodoncias,2005-12-01,2,2
ARQUE,consultas odontologicas,periodoncias,2005-12-01,3,3
AYO AYO,consultas odontologicas,periodoncias,2005-12-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,periodoncias,2005-12-01,91,91
BAURES,consultas odontologicas,periodoncias,2005-12-01,4,4
BERMEJO,consultas odontologicas,periodoncias,2005-12-01,12,12
BETANZOS,consultas odontologicas,periodoncias,2005-12-01,4,4
BOYUIBE,consultas odontologicas,periodoncias,2005-12-01,2,2
BUENA VISTA,consultas odontologicas,periodoncias,2005-12-01,1,1
"CAIZA ""D""",consultas odontologicas,periodoncias,2005-12-01,4,4
CAJUATA,consultas odontologicas,periodoncias,2005-12-01,1,1
CALACOTO,consultas odontologicas,periodoncias,2005-12-01,4,4
CAMARGO,consultas odontologicas,periodoncias,2005-12-01,4,4
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,periodoncias,2005-12-01,1,1
CAMIRI,consultas odontologicas,periodoncias,2005-12-01,60,60
CAPINOTA,consultas odontologicas,periodoncias,2005-12-01,28,28
CARACOLLO,consultas odontologicas,periodoncias,2005-12-01,15,15
CARANAVI,consultas odontologicas,periodoncias,2005-12-01,17,17
CARIPUYO,consultas odontologicas,periodoncias,2005-12-01,82,82
CHALLAPATA,consultas odontologicas,periodoncias,2005-12-01,12,12
CHIMORE,consultas odontologicas,periodoncias,2005-12-01,4,4
CHUMA,consultas odontologicas,periodoncias,2005-12-01,1,1
CLIZA,consultas odontologicas,periodoncias,2005-12-01,7,7
COBIJA,consultas odontologicas,periodoncias,2005-12-01,11,11
COCHABAMBA,consultas odontologicas,periodoncias,2005-12-01,440,440
COLCAPIRHUA,consultas odontologicas,periodoncias,2005-12-01,9,9
"COLCHA ""K""",consultas odontologicas,periodoncias,2005-12-01,1,1
COLOMI,consultas odontologicas,periodoncias,2005-12-01,15,15
COLQUIRI,consultas odontologicas,periodoncias,2005-12-01,12,12
COMARAPA,consultas odontologicas,periodoncias,2005-12-01,9,9
COPACABANA,consultas odontologicas,periodoncias,2005-12-01,11,11
COROICO,consultas odontologicas,periodoncias,2005-12-01,9,9
COTAGAITA,consultas odontologicas,periodoncias,2005-12-01,6,6
COTOCA,consultas odontologicas,periodoncias,2005-12-01,36,36
CURAHUARA DE CARANGAS,consultas odontologicas,periodoncias,2005-12-01,4,4
EL ALTO,consultas odontologicas,periodoncias,2005-12-01,474,474
EL PUENTE(TJA),consultas odontologicas,periodoncias,2005-12-01,18,18
EL TORNO,consultas odontologicas,periodoncias,2005-12-01,4,4
ENTRE RIOS,consultas odontologicas,periodoncias,2005-12-01,40,40
ENTRE RIOS,consultas odontologicas,periodoncias,2005-12-01,16,16
EUCALIPTUS,consultas odontologicas,periodoncias,2005-12-01,5,5
FERNANDEZ ALONSO,consultas odontologicas,periodoncias,2005-12-01,18,18
FILADELFIA,consultas odontologicas,periodoncias,2005-12-01,1,1
GUANAY,consultas odontologicas,periodoncias,2005-12-01,3,3
GUAYARAMERIN,consultas odontologicas,periodoncias,2005-12-01,57,57
GUTIERREZ,consultas odontologicas,periodoncias,2005-12-01,2,2
HUANUNI,consultas odontologicas,periodoncias,2005-12-01,3,3
HUARACAJE,consultas odontologicas,periodoncias,2005-12-01,38,38
HUAYLLAMARCA,consultas odontologicas,periodoncias,2005-12-01,3,3
ICLA,consultas odontologicas,periodoncias,2005-12-01,39,39
INCAHUASI,consultas odontologicas,periodoncias,2005-12-01,1,1
IRUPANA (VILLA DE LANZA),consultas odontologicas,periodoncias,2005-12-01,4,4
IXIAMAS,consultas odontologicas,periodoncias,2005-12-01,9,9
JESUS DE MACHACA,consultas odontologicas,periodoncias,2005-12-01,1,1
LA GUARDIA,consultas odontologicas,periodoncias,2005-12-01,41,41
LA PAZ,consultas odontologicas,periodoncias,2005-12-01,1068,1068
LLALLAGUA,consultas odontologicas,periodoncias,2005-12-01,6,6
MACHARETI,consultas odontologicas,periodoncias,2005-12-01,5,5
MECAPACA,consultas odontologicas,periodoncias,2005-12-01,7,7
MIZQUE,consultas odontologicas,periodoncias,2005-12-01,32,32
MOJOCOYA,consultas odontologicas,periodoncias,2005-12-01,3,3
MONTERO,consultas odontologicas,periodoncias,2005-12-01,116,116
MOROCHATA,consultas odontologicas,periodoncias,2005-12-01,9,9
OCURI,consultas odontologicas,periodoncias,2005-12-01,33,33
OKINAWA,consultas odontologicas,periodoncias,2005-12-01,21,21
OMEREQUE,consultas odontologicas,periodoncias,2005-12-01,10,10
ORURO,consultas odontologicas,periodoncias,2005-12-01,281,281
PADCAYA,consultas odontologicas,periodoncias,2005-12-01,28,28
PADILLA,consultas odontologicas,periodoncias,2005-12-01,13,13
PALCA,consultas odontologicas,periodoncias,2005-12-01,2,2
PAMPA AULLAGAS,consultas odontologicas,periodoncias,2005-12-01,1,1
PASORAPA,consultas odontologicas,periodoncias,2005-12-01,97,97
PATACAMAYA,consultas odontologicas,periodoncias,2005-12-01,5,5
PAZÑA,consultas odontologicas,periodoncias,2005-12-01,4,4
POJO (CBBA),consultas odontologicas,periodoncias,2005-12-01,5,5
POOPO,consultas odontologicas,periodoncias,2005-12-01,16,16
PORONGO,consultas odontologicas,periodoncias,2005-12-01,28,28
PORVENIR,consultas odontologicas,periodoncias,2005-12-01,5,5
POTOSI,consultas odontologicas,periodoncias,2005-12-01,40,40
PUCARANI,consultas odontologicas,periodoncias,2005-12-01,15,15
