municipality,group,variable,month,Consultas repetidas en menores de 5 años,TOTAL
CUEVO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,3,3
CULPINA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,11,11
CURAHUARA DE CARANGAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,92,92
CURVA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,1,1
EL ALTO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,648,648
EL PUENTE(STC),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,287,287
EL PUENTE(TJA),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,6,6
EL TORNO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,12,12
EL VILLAR,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,1,1
ENTRE RIOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,34,34
ENTRE RIOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,75,75
EUCALIPTUS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,5,5
FERNANDEZ ALONSO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,6,6
GENERAL SAAVEDRA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,10,10
GUANAY,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,17,17
GUAQUI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,4,4
GUAYARAMERIN,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,25,25
GUTIERREZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,2,2
HUACARETA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,5,5
HUACHACALLA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,12,12
HUANUNI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,10,10
HUARACAJE,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,1,1
ICLA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,43,43
INCAHUASI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,203,203
INGAVI (HUMAITA),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,35,35
IRUPANA (VILLA DE LANZA),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,13,13
JESUS DE MACHACA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,5,5
LA ASUNTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,3,3
LA GUARDIA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,27,27
LA PAZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,2295,2295
LAJA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,3,3
LLALLAGUA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,26,26
LLICA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,1,1
MACHARETI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,110,110
MAGDALENA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,35,35
MAIRANA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,8,8
MAPIRI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,5,5
MIZQUE,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,123,123
MOCOMOCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,1,1
MONTEAGUDO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,48,48
MONTERO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,52,52
MOROCHATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,8,8
NACEBE (SANTA ROSA DEL ABUNA),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,4,4
OCURI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,5,5
OKINAWA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,9,9
ORURO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,542,542
PADILLA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,7,7
PAILON,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,58,58
PALCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,9,9
PALOS BLANCOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,9,9
PAMPA AULLAGAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,1,1
PAZÑA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,7,7
PELECHUCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,13,13
POCONA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,1,1
POJO (CBBA),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,8,8
POOPO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,3,3
PORCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,6,6
POROMA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,1,1
PORONGO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,30,30
PORTACHUELO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,3,3
PORVENIR,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,3,3
POSTRER VALLE,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,2,2
POTOSI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,402,402
PUCARA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,18,18
PUCARANI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,52,52
PUERTO ACOSTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,1,1
PUERTO GONZALO MORENO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,1,1
PUERTO QUIJARRO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,17,17
PUERTO SUAREZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,142,142
PUERTO VILLARROEL,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,39,39
PUNA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,2,2
PUNATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,40,40
QUILLACOLLO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,121,121
QUIRUSILLAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,7,7
RAVELO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,190,190
ROBORE,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,6,6
RURRENABAQUE,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,36,36
SACABA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,387,387
SAMAIPATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,13,13
SAN AGUSTIN,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,12,12
SAN ANDRES,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,6,6
SAN BENITO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,12,12
SAN BORJA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,11,11
SAN CARLOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,7,7
SAN IGNACIO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,7,7
SAN IGNACIO DE VELASCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,8,8
SAN JOAQUIN,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,8,8
SAN JUAN DE YAPACANI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,24,24
SAN LORENZO(PND),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,76,76
SAN LORENZO(TJA),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,146,146
SAN LUCAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,5,5
SAN MATIAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,11,11
SAN MIGUEL DE VELASCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,10,10
SAN PEDRO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,2,2
SAN RAFAEL,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,17,17
SAN RAMON,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,1,1
SAN RAMON,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,5,5
SANTA ANA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,11,11
SANTA CRUZ DE LA SIERRA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,2147,2147
SANTA ROSA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,22,22
SANTA ROSA DEL SARA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,31,31
SICA SICA (VILLA AROMA),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,2,2
SICAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,6,6
SIPE SIPE,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,218,218
SOPACHUY,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,29,29
SORATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,6,6
SUCRE,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,589,589
TACACOMA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,2,2
TACOPAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,202,202
TARATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,12,12
TARIJA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,218,218
TARVITA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,1,1
TEOPONTE,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,1,1
TIAWANACU,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,1,1
TINGUIPAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,15,15
TIQUIPAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,55,55
TIRAQUE (CBBA),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,10,10
TOLATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,6,6
TOLEDO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,23,23
TOMAVE,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,4,4
TOMINA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,349,349
TORO TORO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,2,2
TOTORA(CBBA),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,7,7
TRINIDAD,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,64,64
TUPIZA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,6,6
TURCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,17,17
UMALA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,35,35
UNCIA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,32,32
URIONDO (A. CONCEPCION),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,32,32
URUBICHA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,76,76
UYUNI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,6,6
VACAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,2,2
VALLEGRANDE,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,11,11
VIACHA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,75,75
VILA VILA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,38,38
VILLA MONTES,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,11,11
VILLA RIVERO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,6,6
VILLA SERRANO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,12,12
VILLA TUNARI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,19,19
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,50,50
VILLAZON,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,30,30
VINTO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,26,26
VITICHI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,1,1
WARNES,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,72,72
YACUIBA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,80,80
YAMPARAEZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,5,5
YANACACHI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,1,1
YAPACANI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,18,18
YOTALA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,6,6
YUNCHARA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,16,16
ZUDAÑEZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-10-01,3,3
ACACIO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,4,4
ACHACACHI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,14,14
ACHOCALLA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,1,1
AIQUILE,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,215,215
ALCALA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,1,1
ANCORAIMES,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,1,1
ARAMPAMPA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,1,1
ARBIETO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,2,2
ARQUE,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,38,38
ASCENCION DE GUARAYOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,10,10
ATOCHA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,20,20
AUCAPATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,125,125
AYATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,31,31
AZURDUY,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,4,4
BATALLAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,2,2
BELLA FLOR,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,110,110
BERMEJO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,185,185
BETANZOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,1,1
BOLIVAR,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,35,35
BUENA VISTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,1,1
"CAIZA ""D""",consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,1,1
CAJUATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,6,6
CAMARGO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,78,78
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,36,36
CAMIRI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,75,75
CAPINOTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,52,52
CARACOLLO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,6,6
CARANAVI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,122,122
CARAPARI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,16,16
CHACARILLA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,52,52
CHALLAPATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,28,28
CHARAGUA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,37,37
CHAYANTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,4,4
CHOQUE COTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,6,6
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,2,2
CLIZA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,32,32
COBIJA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,33,33
COCHABAMBA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,1656,1656
COLCAPIRHUA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,53,53
COLOMI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,2,2
COLPA BELGICA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,7,7
COLQUECHACA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,5,5
COLQUENCHA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,3,3
COLQUIRI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,4,4
COMARAPA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,4,4
CONCEPCION,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,12,12
CORIPATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,3,3
CORO CORO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,6,6
COROICO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,2,2
COTOCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,29,29
CUEVO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,7,7
CULPINA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,8,8
CURAHUARA DE CARANGAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,10,10
EL ALTO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,826,826
EL PUENTE(STC),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,1,1
EL PUENTE(TJA),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,7,7
EL TORNO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,19,19
EL VILLAR,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,1,1
ENTRE RIOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,93,93
ENTRE RIOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,64,64
EUCALIPTUS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,2,2
FERNANDEZ ALONSO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,8,8
GENERAL SAAVEDRA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,22,22
GUANAY,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,1,1
GUAQUI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,11,11
GUAYARAMERIN,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,122,122
HUACARETA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,1,1
HUACHACALLA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,2,2
HUANUNI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,22,22
HUARACAJE,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,3,3
HUAYLLAMARCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,25,25
ICLA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,16,16
INCAHUASI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,3,3
IRUPANA (VILLA DE LANZA),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,16,16
IXIAMAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,2,2
JESUS DE MACHACA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,3,3
LA GUARDIA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,47,47
LA PAZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,1899,1899
LA RIVERA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,2,2
LAJA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,5,5
LLALLAGUA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,30,30
LLICA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,2,2
LURIBAY,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,4,4
MACHARETI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,77,77
MAGDALENA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,52,52
MAIRANA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,1,1
MIZQUE,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,91,91
MOCOMOCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,7,7
MONTEAGUDO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,6,6
MONTERO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,115,115
MORO MORO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,4,4
MOROCHATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,161,161
OKINAWA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,18,18
ORURO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,1340,1340
PADILLA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,10,10
PALOS BLANCOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,7,7
PAMPA AULLAGAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,10,10
PAZÑA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,2,2
POCOATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,194,194
POJO (CBBA),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,6,6
POOPO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,3,3
PORCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,1,1
PORONGO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,12,12
PORTACHUELO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,5,5
PORVENIR,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,3,3
POTOSI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,383,383
PRESTO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,295,295
PUCARA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,6,6
PUCARANI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,2,2
PUERTO ACOSTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,28,28
PUERTO CARABUCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,1,1
PUERTO PEREZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,1,1
PUERTO QUIJARRO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,20,20
PUERTO SILES,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,32,32
PUERTO SUAREZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,252,252
PUERTO VILLARROEL,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,93,93
PUNA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,5,5
PUNATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,27,27
QUILLACOLLO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,63,63
QUIRUSILLAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,5,5
RAVELO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,2,2
RIBERALTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,2,2
ROBORE,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,12,12
RURRENABAQUE,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,30,30
SABAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,11,11
SACABA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,295,295
SACABAMBA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,13,13
SACACA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,1,1
SAIPINA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,48,48
SALINAS DE GARCI MENDOZA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,57,57
SAMAIPATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,20,20
SAN AGUSTIN,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,4,4
SAN ANDRES,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,5,5
SAN BENITO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,64,64
SAN BORJA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,2,2
SAN BUENA VENTURA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,26,26
SAN CARLOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,20,20
SAN IGNACIO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,44,44
SAN IGNACIO DE VELASCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,20,20
SAN JOAQUIN,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,22,22
SAN JOSE DE CHIQUITOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,33,33
SAN JUAN DE YAPACANI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,54,54
SAN JULIAN,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,59,59
SAN LORENZO(TJA),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,150,150
SAN LUCAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,2,2
SAN MATIAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,7,7
SAN MIGUEL DE VELASCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,15,15
SAN RAFAEL,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,62,62
SAN RAMON,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,4,4
SAN RAMON,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,15,15
SANTA ANA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,5,5
SANTA CRUZ DE LA SIERRA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-11-01,1884,1884
