municipality,group,variable,month,Consultas nuevas en menores de 5 años,TOTAL
TARACO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,35,35
TARATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,37,37
TARIJA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,498,498
TARVITA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,497,497
TEOPONTE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,28,28
TIAWANACU,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,281,281
TINGUIPAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,86,86
TIPUANI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,111,111
TIQUIPAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,292,292
TIRAQUE (CBBA),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,30,30
TITO YUPANQUI (PARQUIPUJIO),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,7,7
TOCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,2,2
TOLATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,4,4
TOMAVE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,85,85
TOMINA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,49,49
TOTORA(CBBA),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,56,56
TRIGAL,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,1,1
TRINIDAD,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,346,346
TUPIZA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,81,81
TURCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,16,16
UNCIA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,30,30
URIONDO (A. CONCEPCION),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,250,250
URUBICHA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,1,1
UYUNI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,127,127
VACAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,69,69
VALLEGRANDE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,178,178
VIACHA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,141,141
VILA VILA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,25,25
VILLA MONTES,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,22,22
VILLA NUEVA (LOMA ALTA),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,30,30
VILLA RIVERO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,32,32
VILLA SERRANO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,101,101
VILLA TUNARI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,135,135
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,306,306
VILLAZON,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,98,98
VINTO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,46,46
VITICHI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,4,4
WARNES,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,159,159
YACO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,29,29
YACUIBA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,85,85
YAMPARAEZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,62,62
YAPACANI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,30,30
YOTALA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,97,97
ZUDAÑEZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-09-01,24,24
ACACIO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,167,167
ACHACACHI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,122,122
ACHOCALLA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,40,40
AIQUILE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,143,143
ALCALA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,86,86
ANCORAIMES,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,86,86
ANDAMARCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,102,102
ANTEQUERA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,11,11
ANZALDO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,24,24
APOLO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,204,204
ARAMPAMPA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,11,11
ARANI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,27,27
ARBIETO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,105,105
ARQUE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,1,1
ATOCHA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,80,80
AUCAPATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,8,8
AYATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,9,9
AYO AYO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,30,30
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,201,201
AZURDUY,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,576,576
BATALLAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,14,14
BAURES,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,46,46
BELEN DE ANDAMARCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,4,4
BELLA FLOR,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,11,11
BERMEJO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,101,101
BETANZOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,14,14
BOLIVAR,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,1,1
BOYUIBE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,57,57
BUENA VISTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,91,91
CAIROMA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,47,47
"CAIZA ""D""",consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,33,33
CAJUATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,5,5
CALACOTO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,17,17
CALAMARCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,16,16
CAMARGO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,158,158
CAMIRI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,379,379
CAPINOTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,12,12
CAQUIAVIRI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,1,1
CARACOLLO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,84,84
CARANAVI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,58,58
CARAPARI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,75,75
CARMEN RIVERO TORREZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,46,46
CHALLAPATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,158,158
CHAQUI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,30,30
CHARAGUA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,30,30
CHIMORE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,50,50
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,1,1
CHUMA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,32,32
CLIZA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,31,31
COBIJA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,179,179
COCHABAMBA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,2395,2395
COIPASA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,3,3
COLCAPIRHUA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,65,65
"COLCHA ""K""",consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,42,42
COLLANA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,10,10
COLOMI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,19,19
COLPA BELGICA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,166,166
COLQUECHACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,4,4
COLQUENCHA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,5,5
COLQUIRI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,175,175
COMARAPA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,97,97
CONCEPCION,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,191,191
COPACABANA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,67,67
CORIPATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,24,24
CORO CORO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,24,24
COROICO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,9,9
CORQUE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,15,15
COTAGAITA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,90,90
COTOCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,1680,1680
CUEVO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,31,31
CULPINA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,13,13
CURAHUARA DE CARANGAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,35,35
CURVA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,14,14
DESAGUADERO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,26,26
EL ALTO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,2571,2571
EL PUENTE(TJA),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,37,37
EL TORNO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,36,36
EL VILLAR,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,181,181
ENTRE RIOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,78,78
ENTRE RIOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,128,128
EUCALIPTUS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,10,10
EXALTACION,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,15,15
FERNANDEZ ALONSO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,89,89
FILADELFIA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,6,6
GENERAL SAAVEDRA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,300,300
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,34,34
GUANAY,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,104,104
GUAQUI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,51,51
GUAYARAMERIN,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,471,471
GUTIERREZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,36,36
HUACARETA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,98,98
HUACHACALLA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,8,8
HUANUNI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,36,36
HUARACAJE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,29,29
HUAYLLAMARCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,20,20
ICHOCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,29,29
ICLA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,98,98
INCAHUASI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,148,148
INQUISIVI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,9,9
IRUPANA (VILLA DE LANZA),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,37,37
IXIAMAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,174,174
JESUS DE MACHACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,73,73
LA ASUNTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,14,14
LA GUARDIA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,234,234
LA PAZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,4283,4283
LAGUNILLAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,77,77
LAJA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,22,22
LICOMA PAMPA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,8,8
LLALLAGUA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,129,129
LLICA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,20,20
LORETO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,51,51
LURIBAY,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,5,5
MACHACAMARCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,1,1
MACHARETI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,21,21
MAGDALENA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,2,2
MAIRANA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,80,80
MALLA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,4,4
MAPIRI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,109,109
MECAPACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,22,22
MINEROS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,48,48
MIZQUE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,39,39
MOCOMOCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,23,23
MOJOCOYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,140,140
MONTEAGUDO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,300,300
MONTERO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,196,196
MORO MORO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,52,52
MOROCHATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,69,69
NACEBE (SANTA ROSA DEL ABUNA),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,44,44
OKINAWA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,154,154
OMEREQUE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,123,123
ORURO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,798,798
PADCAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,116,116
PADILLA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,40,40
PAILON,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,283,283
PALCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,34,34
PALOS BLANCOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,113,113
PAMPA AULLAGAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,66,66
PAMPA GRANDE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,22,22
PAPEL PAMPA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,92,92
PASORAPA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,45,45
PATACAMAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,157,157
PAZÑA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,31,31
PELECHUCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,237,237
POCONA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,78,78
POJO (CBBA),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,43,43
POOPO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,41,41
PORCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,8,8
POROMA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,70,70
PORONGO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,90,90
PORTACHUELO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,91,91
PORVENIR,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,35,35
POSTRER VALLE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,14,14
POTOSI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,1085,1085
PRESTO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,158,158
PUCARA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,81,81
PUCARANI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,130,130
PUERTO ACOSTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,135,135
PUERTO CARABUCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,44,44
PUERTO GONZALO MORENO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,72,72
PUERTO PEREZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,13,13
PUERTO QUIJARRO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,76,76
PUERTO RICO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,81,81
PUERTO SUAREZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,216,216
PUERTO VILLARROEL,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,146,146
PUNA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,521,521
PUNATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,46,46
QUILLACOLLO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,538,538
QUIME,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,32,32
QUIRUSILLAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,50,50
REYES,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,219,219
RIBERALTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,290,290
ROBORE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,93,93
RURRENABAQUE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,69,69
SABAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,38,38
SACABA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,454,454
SACACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,331,331
SALINAS DE GARCI MENDOZA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,9,9
SAMAIPATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,152,152
SAN AGUSTIN,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,22,22
SAN ANDRES,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,131,131
SAN ANDRES DE MACHACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,13,13
SAN BENITO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,92,92
SAN BORJA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,68,68
SAN BUENA VENTURA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,64,64
SAN CARLOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,8,8
SAN IGNACIO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,141,141
SAN IGNACIO DE VELASCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,112,112
SAN JAVIER(STC),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,6,6
SAN JOAQUIN,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,110,110
SAN JOSE DE CHIQUITOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,73,73
SAN JUAN DE YAPACANI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,39,39
SAN LORENZO(PND),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,49,49
SAN LORENZO(TJA),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,171,171
SAN LUCAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,50,50
SAN MATIAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,84,84
SAN MIGUEL DE VELASCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,8,8
SAN PEDRO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,16,16
SAN PEDRO DE BUENA VISTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,14,14
SAN PEDRO DE CURAHUARA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,95,95
SAN PEDRO DE TIQUINA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,1,1
SAN PEDRO(PND),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,61,61
SAN RAFAEL,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,12,12
SAN RAMON,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,6,6
SAN RAMON,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,100,100
SANTA ANA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,5,5
SANTA CRUZ DE LA SIERRA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,7056,7056
SANTA ROSA DEL SARA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,123,123
SANTIAGO DE CALLAPA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,32,32
SANTIAGO DE HUARI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,55,55
SANTIVAÑES,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,7,7
SANTUARIO DE QUILLACAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,15,15
SAPAHAQUI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,168,168
SENA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,71,71
SICA SICA (VILLA AROMA),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,66,66
SICAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,1,1
SIPE SIPE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,98,98
SOPACHUY,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,53,53
SORACACHI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,8,8
SORATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,63,63
SUCRE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,769,769
TACACOMA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,12,12
TACOPAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,121,121
TAPACARI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,6,6
TARABUCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,776,776
TARACO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,60,60
TARATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,55,55
TARIJA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,284,284
TARVITA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,3,3
TEOPONTE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,56,56
TIAWANACU,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,154,154
TINGUIPAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,69,69
TIPUANI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,76,76
TIQUIPAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,290,290
TIRAQUE (CBBA),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,67,67
TITO YUPANQUI (PARQUIPUJIO),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,1,1
TOLATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,28,28
TOLEDO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,48,48
TOMAVE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,63,63
TOMINA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,101,101
TORO TORO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,9,9
TOTORA(CBBA),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,35,35
TRIGAL,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,3,3
TRINIDAD,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,393,393
TUPIZA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,48,48
TURCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,20,20
UMALA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,22,22
UNCIA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,49,49
URIONDO (A. CONCEPCION),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,58,58
URUBICHA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,3,3
UYUNI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,29,29
VACAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,86,86
VALLEGRANDE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,150,150
VIACHA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,142,142
VILA VILA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,30,30
VILLA MONTES,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,21,21
VILLA NUEVA (LOMA ALTA),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,23,23
VILLA RIVERO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,60,60
VILLA SERRANO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,56,56
VILLA TUNARI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-10-01,357,357
