municipality,group,variable,month,Consultas repetidas en personas de 5 años y más,TOTAL
MAGDALENA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,43,43
MAIRANA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,32,32
MAPIRI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,5,5
MECAPACA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,4,4
MINEROS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,2,2
MIZQUE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,63,63
MOCOMOCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,41,41
MOJOCOYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,12,12
MONTEAGUDO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,145,145
MONTERO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,287,287
NACEBE (SANTA ROSA DEL ABUNA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,8,8
OKINAWA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,8,8
OMEREQUE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,17,17
ORURO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,2912,2912
PADCAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,13,13
PADILLA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,107,107
PAILON,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,225,225
PALCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,8,8
PALOS BLANCOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,22,22
PAMPA AULLAGAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,4,4
PAPEL PAMPA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,1,1
PATACAMAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,2,2
PAZÑA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,36,36
PELECHUCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,224,224
POCONA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,1,1
POJO (CBBA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,26,26
POOPO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,95,95
PORCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,3,3
POROMA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,1,1
PORONGO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,18,18
PORTACHUELO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,115,115
POSTRER VALLE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,14,14
POTOSI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,1182,1182
PRESTO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,3,3
PUCARA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,44,44
PUCARANI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,36,36
PUERTO ACOSTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,132,132
PUERTO CARABUCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,4,4
PUERTO GONZALO MORENO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,1,1
PUERTO PEREZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,15,15
PUERTO QUIJARRO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,33,33
PUERTO RICO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,15,15
PUERTO SUAREZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,184,184
PUERTO VILLARROEL,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,111,111
PUNA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,10,10
PUNATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,189,189
QUILLACOLLO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,139,139
QUIRUSILLAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,8,8
RAVELO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,34,34
REYES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,2,2
RIBERALTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,8,8
ROBORE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,146,146
RURRENABAQUE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,102,102
SACABA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,793,793
SACACA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,21,21
SAMAIPATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,63,63
SAN AGUSTIN,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,3,3
SAN ANTONIO DE LOMERIO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,6,6
SAN BENITO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,65,65
SAN BORJA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,123,123
SAN BUENA VENTURA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,21,21
SAN CARLOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,81,81
SAN IGNACIO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,36,36
SAN IGNACIO DE VELASCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,139,139
SAN JOAQUIN,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,1,1
SAN JOSE DE CHIQUITOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,46,46
SAN JUAN DE YAPACANI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,21,21
SAN JULIAN,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,156,156
SAN LORENZO(PND),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,10,10
SAN LORENZO(TJA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,108,108
SAN LUCAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,10,10
SAN MATIAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,9,9
SAN MIGUEL DE VELASCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,49,49
SAN PEDRO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,70,70
SAN PEDRO DE BUENA VISTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,8,8
SAN PEDRO DE TIQUINA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,7,7
SAN RAFAEL,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,105,105
SAN RAMON,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,35,35
SAN RAMON,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,21,21
SANTA ANA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,4,4
SANTA CRUZ DE LA SIERRA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,6413,6413
SANTA ROSA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,8,8
SANTA ROSA DEL SARA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,89,89
SANTIAGO DE CALLAPA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,2,2
SANTIAGO DE HUARI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,31,31
SANTIAGO DE MACHACA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,7,7
SANTIVAÑES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,37,37
SANTUARIO DE QUILLACAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,1,1
SAPAHAQUI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,3,3
SENA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,4,4
SICA SICA (VILLA AROMA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,1,1
SIPE SIPE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,363,363
SOPACHUY,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,156,156
SORACACHI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,50,50
SORATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,16,16
SUCRE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,4138,4138
TACACOMA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,50,50
TACOPAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,84,84
TARATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,32,32
TARIJA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,1500,1500
TARVITA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,8,8
TEOPONTE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,4,4
TIAWANACU,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,33,33
TINGUIPAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,5,5
TIPUANI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,2,2
TIQUIPAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,80,80
TIRAQUE (CBBA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,98,98
TOLATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,3,3
TOLEDO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,5,5
TOMAVE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,3,3
TOMINA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,149,149
TORO TORO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,43,43
TOTORA(CBBA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,32,32
TRIGAL,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,29,29
TRINIDAD,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,235,235
TUPIZA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,77,77
TURCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,13,13
UMALA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,24,24
UNCIA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,154,154
URIONDO (A. CONCEPCION),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,40,40
URUBICHA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,19,19
UYUNI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,48,48
VACAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,37,37
VALLEGRANDE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,212,212
VIACHA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,313,313
VILA VILA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,23,23
VILLA MONTES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,59,59
VILLA RIVERO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,15,15
VILLA SERRANO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,58,58
VILLA TUNARI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,116,116
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,106,106
VILLAZON,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,192,192
VINTO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,383,383
WARNES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,104,104
YACUIBA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,458,458
YAMPARAEZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,22,22
YANACACHI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,5,5
YAPACANI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,52,52
YOCALLA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,1,1
YOTALA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,53,53
YUNCHARA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,3,3
ZUDAÑEZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-10-01,25,25
ACACIO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,9,9
ACHACACHI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,23,23
AIQUILE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,32,32
ALCALA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,4,4
ANCORAIMES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,9,9
ANDAMARCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,2,2
ANTEQUERA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,5,5
ANZALDO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,4,4
ARANI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,7,7
ARBIETO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,2,2
ARQUE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,12,12
ASCENCION DE GUARAYOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,18,18
ATOCHA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,288,288
AUCAPATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,75,75
AYATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,53,53
AZURDUY,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,61,61
BAURES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,5,5
BERMEJO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,149,149
BETANZOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,1,1
BOLIVAR,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,15,15
BOYUIBE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,23,23
BUENA VISTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,22,22
CABEZAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,27,27
CAIROMA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,1,1
"CAIZA ""D""",consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,1,1
CAJUATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,70,70
CAMARGO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,108,108
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,102,102
CAMIRI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,280,280
CAPINOTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,89,89
CAQUIAVIRI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,6,6
CARACOLLO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,20,20
CARANAVI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,204,204
CARAPARI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,41,41
CHACARILLA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,37,37
CHALLAPATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,152,152
CHARAGUA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,59,59
CHAYANTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,18,18
CHIMORE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,5,5
CHOQUE COTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,8,8
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,43,43
CHUMA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,5,5
CLIZA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,48,48
COBIJA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,70,70
COCHABAMBA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,5752,5752
COLCAPIRHUA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,111,111
COLLANA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,7,7
COLOMI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,11,11
COLPA BELGICA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,5,5
COLQUECHACA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,44,44
COLQUENCHA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,3,3
COLQUIRI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,8,8
COMARAPA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,289,289
CONCEPCION,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,34,34
COPACABANA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,2,2
CORIPATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,18,18
CORO CORO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,40,40
COROICO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,61,61
CORQUE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,18,18
COTAGAITA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,25,25
COTOCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,41,41
CUEVO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,70,70
CULPINA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,21,21
CURAHUARA DE CARANGAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,4,4
CURVA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,1,1
EL ALTO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,2379,2379
EL PUENTE(STC),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,87,87
EL PUENTE(TJA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,20,20
EL TORNO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,92,92
EL VILLAR,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,14,14
ENTRE RIOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,274,274
ENTRE RIOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,41,41
EUCALIPTUS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,18,18
FERNANDEZ ALONSO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,101,101
GENERAL SAAVEDRA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,24,24
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,11,11
GUANAY,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,8,8
GUAQUI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,32,32
GUAYARAMERIN,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,90,90
GUTIERREZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,10,10
HUACARETA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,20,20
HUACHACALLA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,12,12
HUANUNI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,47,47
HUAYLLAMARCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,12,12
ICLA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,2,2
INCAHUASI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,15,15
INQUISIVI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,9,9
IRUPANA (VILLA DE LANZA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,116,116
IXIAMAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,53,53
JESUS DE MACHACA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,56,56
LA GUARDIA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,96,96
LA PAZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,8800,8800
LA RIVERA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,2,2
LAGUNILLAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,21,21
LAJA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,287,287
LLALLAGUA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,134,134
LLICA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,2,2
MACHACAMARCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,25,25
MACHARETI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,89,89
MAGDALENA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,52,52
MAIRANA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,19,19
MAPIRI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,4,4
MECAPACA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,5,5
MINEROS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,27,27
MIZQUE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,66,66
MOCOMOCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,18,18
MOJOCOYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,6,6
MONTEAGUDO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,149,149
MONTERO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,473,473
MORO MORO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,13,13
OKINAWA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,26,26
OMEREQUE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,18,18
ORURO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,1995,1995
PADCAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,15,15
PADILLA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,105,105
PALCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,8,8
PALOS BLANCOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,15,15
PAMPA AULLAGAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,4,4
PAPEL PAMPA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,1,1
PATACAMAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,3,3
PAZÑA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,9,9
POCOATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,194,194
POCONA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,2,2
POJO (CBBA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,22,22
POOPO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,77,77
PORCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,2,2
POROMA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,1,1
PORONGO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,63,63
PORTACHUELO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,57,57
PORVENIR,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,6,6
POSTRER VALLE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,20,20
POTOSI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,1062,1062
PRESTO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,11,11
PUCARANI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,37,37
PUERTO ACOSTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,801,801
PUERTO CARABUCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,4,4
PUERTO GONZALO MORENO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,2,2
PUERTO PEREZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,8,8
PUERTO QUIJARRO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,27,27
PUERTO RICO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,16,16
PUERTO SILES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,11,11
PUERTO SUAREZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-11-01,4,4
