municipality,group,variable,month,Consultas nuevas en personas de 5 años y más,TOTAL
SALINAS DE GARCI MENDOZA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,242,242
SAMAIPATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,473,473
SAN AGUSTIN,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,22,22
SAN ANDRES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,163,163
SAN ANDRES DE MACHACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,16,16
SAN ANTONIO DE LOMERIO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,67,67
SAN BENITO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,138,138
SAN BORJA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,130,130
SAN BUENA VENTURA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,151,151
SAN CARLOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,114,114
SAN IGNACIO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,345,345
SAN IGNACIO DE VELASCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,357,357
SAN JAVIER(STC),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,1302,1302
SAN JOAQUIN,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,481,481
SAN JOSE DE CHIQUITOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,110,110
SAN JUAN DE YAPACANI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,53,53
SAN JULIAN,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,378,378
SAN LORENZO(PND),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,150,150
SAN LORENZO(TJA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,397,397
SAN LUCAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,239,239
SAN MATIAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,50,50
SAN MIGUEL DE VELASCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,383,383
SAN PEDRO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,114,114
SAN PEDRO DE BUENA VISTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,92,92
SAN PEDRO DE CURAHUARA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,28,28
SAN PEDRO DE TIQUINA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,20,20
SAN PEDRO(PND),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,152,152
SAN RAFAEL,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,81,81
SAN RAMON,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,23,23
SAN RAMON,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,387,387
SANTA ANA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,35,35
SANTA CRUZ DE LA SIERRA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,9905,9905
SANTA ROSA DEL SARA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,602,602
SANTIAGO DE CALLAPA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,54,54
SANTIAGO DE HUARI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,195,195
SANTIAGO DE MACHACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,15,15
SANTIVAÑES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,51,51
SANTUARIO DE QUILLACAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,94,94
SAPAHAQUI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,138,138
SENA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,91,91
SICA SICA (VILLA AROMA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,127,127
SICAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,5,5
SIPE SIPE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,267,267
SOPACHUY,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,98,98
SORACACHI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,88,88
SORATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,208,208
SUCRE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,3065,3065
TACACOMA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,109,109
TACOPAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,167,167
TAPACARI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,22,22
TARABUCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,845,845
TARACO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,80,80
TARATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,82,82
TARIJA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,843,843
TARVITA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,97,97
TEOPONTE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,77,77
TIAWANACU,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,662,662
TINGUIPAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,68,68
TIPUANI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,72,72
TIQUIPAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,309,309
TIRAQUE (CBBA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,374,374
TOLATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,16,16
TOLEDO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,61,61
TOMAVE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,22,22
TOMINA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,55,55
TORO TORO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,94,94
TOTORA(CBBA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,110,110
TRIGAL,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,81,81
TRINIDAD,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,1014,1014
TUPIZA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,299,299
TURCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,29,29
UMALA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,126,126
UNCIA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,128,128
URIONDO (A. CONCEPCION),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,108,108
UYUNI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,428,428
VACAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,103,103
VALLEGRANDE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,493,493
VIACHA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,245,245
VILA VILA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,77,77
VILLA MONTES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,251,251
VILLA NUEVA (LOMA ALTA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,48,48
VILLA RIVERO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,67,67
VILLA SERRANO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,455,455
VILLA TUNARI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,662,662
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,754,754
VILLAZON,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,317,317
VINTO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,140,140
VITICHI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,40,40
WARNES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,151,151
YACO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,24,24
YACUIBA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,462,462
YAMPARAEZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,616,616
YANACACHI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,97,97
YAPACANI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,156,156
YOCALLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,61,61
YOTALA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,140,140
YUNCHARA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,424,424
ZUDAÑEZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-10-01,68,68
ACACIO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,81,81
ACHACACHI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,546,546
ACHOCALLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,32,32
AIQUILE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,353,353
ALALAY,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,31,31
ALCALA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,210,210
ANCORAIMES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,120,120
ANDAMARCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,23,23
ANTEQUERA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,71,71
ANZALDO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,136,136
APOLO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,644,644
ARAMPAMPA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,18,18
ARANI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,177,177
ARBIETO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,25,25
ARQUE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,41,41
ASCENCION DE GUARAYOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,61,61
ATOCHA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,815,815
AUCAPATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,93,93
AYATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,41,41
AYO AYO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,54,54
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,259,259
AZURDUY,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,121,121
BATALLAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,123,123
BAURES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,28,28
BELLA FLOR,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,173,173
BERMEJO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,201,201
BETANZOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,25,25
BOLIVAR,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,360,360
BOYUIBE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,112,112
BUENA VISTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,78,78
CABEZAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,131,131
CAIROMA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,219,219
"CAIZA ""D""",consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,143,143
CALACOTO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,44,44
CALAMARCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,57,57
CAMARGO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,191,191
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,7,7
CAMIRI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,464,464
CAPINOTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,94,94
CAQUIAVIRI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,62,62
CARACOLLO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,164,164
CARANAVI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,581,581
CARAPARI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,210,210
CARIPUYO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,363,363
CHACARILLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,22,22
CHALLAPATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,373,373
CHAQUI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,24,24
CHARAGUA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,140,140
CHAYANTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,70,70
CHIMORE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,302,302
CHIPAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,1,1
CHOQUE COTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,130,130
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,241,241
CHUMA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,200,200
CLIZA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,302,302
COBIJA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,595,595
COCHABAMBA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,5505,5505
COLCAPIRHUA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,282,282
"COLCHA ""K""",consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,150,150
COLLANA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,47,47
COLOMI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,122,122
COLPA BELGICA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,63,63
COLQUECHACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,112,112
COLQUENCHA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,23,23
COLQUIRI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,86,86
COMARAPA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,610,610
COMBAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,10,10
CONCEPCION,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,50,50
COPACABANA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,152,152
CORIPATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,251,251
CORO CORO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,84,84
COROICO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,458,458
CORQUE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,211,211
COTAGAITA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,148,148
COTOCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,133,133
CUEVO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,167,167
CULPINA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,393,393
CURAHUARA DE CARANGAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,275,275
CURVA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,29,29
DESAGUADERO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,109,109
EL ALTO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,7729,7729
EL PUENTE(STC),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,151,151
EL PUENTE(TJA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,132,132
EL TORNO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,139,139
EL VILLAR,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,68,68
ENTRE RIOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,176,176
ENTRE RIOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,20,20
EUCALIPTUS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,147,147
EUREKA (SANTOS MERCADO),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,20,20
EXALTACION,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,47,47
FERNANDEZ ALONSO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,212,212
FILADELFIA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,94,94
GENERAL SAAVEDRA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,338,338
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,394,394
GUANAY,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,202,202
GUAQUI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,300,300
GUAYARAMERIN,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,430,430
GUTIERREZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,122,122
HUACARETA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,47,47
HUACAYA (VILLA DE HUACAYA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,57,57
HUACHACALLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,22,22
HUANUNI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,83,83
HUARACAJE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,40,40
HUAYLLAMARCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,16,16
ICLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,251,251
INCAHUASI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,331,331
INQUISIVI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,639,639
IRUPANA (VILLA DE LANZA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,133,133
IXIAMAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,316,316
JESUS DE MACHACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,107,107
LA ASUNTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,227,227
LA GUARDIA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,283,283
LA PAZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,11372,11372
LA RIVERA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,49,49
LAGUNILLAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,101,101
LAJA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,660,660
LLALLAGUA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,291,291
LLICA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,51,51
LURIBAY,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,52,52
MACHACAMARCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,127,127
MACHARETI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,48,48
MAGDALENA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,68,68
MAIRANA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,81,81
MALLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,13,13
MAPIRI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,76,76
MECAPACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,175,175
MINEROS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,109,109
MIZQUE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,39,39
MOCOMOCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,550,550
MOJINETE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,4,4
MOJOCOYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,242,242
MONTEAGUDO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,129,129
MONTERO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,379,379
MORO MORO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,43,43
MOROCHATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,10,10
NACEBE (SANTA ROSA DEL ABUNA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,26,26
NUEVO MANOA (NUEVA ESPERANZA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,26,26
OKINAWA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,210,210
OMEREQUE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,79,79
ORURO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,4003,4003
PADCAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,606,606
PADILLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,146,146
PALCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,116,116
PALOS BLANCOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,114,114
PAMPA AULLAGAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,21,21
PAPEL PAMPA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,79,79
PATACAMAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,188,188
PAZÑA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,389,389
POCOATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,178,178
POCONA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,41,41
POJO (CBBA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,160,160
POOPO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,123,123
PORCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,21,21
POROMA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,587,587
PORONGO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,551,551
PORTACHUELO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,421,421
PORVENIR,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,87,87
POSTRER VALLE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,115,115
POTOSI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,1041,1041
PRESTO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,4,4
PUCARA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,35,35
PUCARANI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,288,288
PUERTO ACOSTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,475,475
PUERTO CARABUCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,371,371
PUERTO GONZALO MORENO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,45,45
PUERTO PEREZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,226,226
PUERTO QUIJARRO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,770,770
PUERTO RICO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,177,177
PUERTO SUAREZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,166,166
PUERTO VILLARROEL,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,196,196
PUNA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,282,282
PUNATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,297,297
QUILLACOLLO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,647,647
QUIME,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,122,122
QUIRUSILLAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,43,43
RAVELO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,53,53
REYES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,64,64
RIBERALTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,230,230
ROBORE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,216,216
RURRENABAQUE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,78,78
SABAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,73,73
SACABA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,509,509
SACABAMBA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,101,101
SACACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,496,496
SAIPINA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,292,292
SALINAS DE GARCI MENDOZA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-11-01,397,397
