municipality,group,variable,month,Acciones preventivas,TOTAL
SAN AGUSTIN,consultas odontologicas,acciones preventivas,2005-07-01,28,28
SAN ANDRES,consultas odontologicas,acciones preventivas,2005-07-01,177,177
SAN ANDRES DE MACHACA,consultas odontologicas,acciones preventivas,2005-07-01,9,9
SAN BENITO,consultas odontologicas,acciones preventivas,2005-07-01,360,360
SAN BORJA,consultas odontologicas,acciones preventivas,2005-07-01,47,47
SAN BUENA VENTURA,consultas odontologicas,acciones preventivas,2005-07-01,194,194
SAN CARLOS,consultas odontologicas,acciones preventivas,2005-07-01,2,2
SAN IGNACIO,consultas odontologicas,acciones preventivas,2005-07-01,77,77
SAN IGNACIO DE VELASCO,consultas odontologicas,acciones preventivas,2005-07-01,118,118
SAN JOAQUIN,consultas odontologicas,acciones preventivas,2005-07-01,291,291
SAN JUAN DE YAPACANI,consultas odontologicas,acciones preventivas,2005-07-01,1775,1775
SAN LORENZO(TJA),consultas odontologicas,acciones preventivas,2005-07-01,117,117
SAN LUCAS,consultas odontologicas,acciones preventivas,2005-07-01,122,122
SAN MIGUEL DE VELASCO,consultas odontologicas,acciones preventivas,2005-07-01,683,683
SAN PEDRO DE BUENA VISTA,consultas odontologicas,acciones preventivas,2005-07-01,104,104
SAN PEDRO DE TIQUINA,consultas odontologicas,acciones preventivas,2005-07-01,102,102
SAN RAFAEL,consultas odontologicas,acciones preventivas,2005-07-01,99,99
SAN RAMON,consultas odontologicas,acciones preventivas,2005-07-01,496,496
SANTA ANA,consultas odontologicas,acciones preventivas,2005-07-01,24,24
SANTA CRUZ DE LA SIERRA,consultas odontologicas,acciones preventivas,2005-07-01,3638,3638
SANTA ROSA,consultas odontologicas,acciones preventivas,2005-07-01,42,42
SANTA ROSA DEL SARA,consultas odontologicas,acciones preventivas,2005-07-01,215,215
SANTIAGO DE CALLAPA,consultas odontologicas,acciones preventivas,2005-07-01,5,5
SANTIAGO DE HUARI,consultas odontologicas,acciones preventivas,2005-07-01,244,244
SANTIAGO DE MACHACA,consultas odontologicas,acciones preventivas,2005-07-01,28,28
SANTIVAÑES,consultas odontologicas,acciones preventivas,2005-07-01,12,12
SANTUARIO DE QUILLACAS,consultas odontologicas,acciones preventivas,2005-07-01,30,30
SAPAHAQUI,consultas odontologicas,acciones preventivas,2005-07-01,65,65
SENA,consultas odontologicas,acciones preventivas,2005-07-01,124,124
SICA SICA (VILLA AROMA),consultas odontologicas,acciones preventivas,2005-07-01,29,29
SICAYA,consultas odontologicas,acciones preventivas,2005-07-01,31,31
SIPE SIPE,consultas odontologicas,acciones preventivas,2005-07-01,137,137
SOPACHUY,consultas odontologicas,acciones preventivas,2005-07-01,1,1
SORACACHI,consultas odontologicas,acciones preventivas,2005-07-01,39,39
SORATA,consultas odontologicas,acciones preventivas,2005-07-01,63,63
SUCRE,consultas odontologicas,acciones preventivas,2005-07-01,533,533
TACACOMA,consultas odontologicas,acciones preventivas,2005-07-01,52,52
TAPACARI,consultas odontologicas,acciones preventivas,2005-07-01,182,182
TARABUCO,consultas odontologicas,acciones preventivas,2005-07-01,691,691
TARACO,consultas odontologicas,acciones preventivas,2005-07-01,3,3
TARATA,consultas odontologicas,acciones preventivas,2005-07-01,129,129
TARIJA,consultas odontologicas,acciones preventivas,2005-07-01,327,327
TARVITA,consultas odontologicas,acciones preventivas,2005-07-01,290,290
TEOPONTE,consultas odontologicas,acciones preventivas,2005-07-01,2,2
TIAWANACU,consultas odontologicas,acciones preventivas,2005-07-01,62,62
TIPUANI,consultas odontologicas,acciones preventivas,2005-07-01,60,60
TIQUIPAYA,consultas odontologicas,acciones preventivas,2005-07-01,230,230
TIRAQUE (CBBA),consultas odontologicas,acciones preventivas,2005-07-01,184,184
TOLEDO,consultas odontologicas,acciones preventivas,2005-07-01,3,3
TOMINA,consultas odontologicas,acciones preventivas,2005-07-01,262,262
TOTORA(CBBA),consultas odontologicas,acciones preventivas,2005-07-01,395,395
TRINIDAD,consultas odontologicas,acciones preventivas,2005-07-01,778,778
TURCO,consultas odontologicas,acciones preventivas,2005-07-01,11,11
UNCIA,consultas odontologicas,acciones preventivas,2005-07-01,167,167
URIONDO (A. CONCEPCION),consultas odontologicas,acciones preventivas,2005-07-01,76,76
UYUNI,consultas odontologicas,acciones preventivas,2005-07-01,35,35
VACAS,consultas odontologicas,acciones preventivas,2005-07-01,19,19
VALLEGRANDE,consultas odontologicas,acciones preventivas,2005-07-01,104,104
VIACHA,consultas odontologicas,acciones preventivas,2005-07-01,333,333
VILA VILA,consultas odontologicas,acciones preventivas,2005-07-01,36,36
VILLA MONTES,consultas odontologicas,acciones preventivas,2005-07-01,29,29
VILLA RIVERO,consultas odontologicas,acciones preventivas,2005-07-01,86,86
VILLA SERRANO,consultas odontologicas,acciones preventivas,2005-07-01,101,101
VILLA TUNARI,consultas odontologicas,acciones preventivas,2005-07-01,243,243
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,acciones preventivas,2005-07-01,664,664
VILLAZON,consultas odontologicas,acciones preventivas,2005-07-01,23,23
VINTO,consultas odontologicas,acciones preventivas,2005-07-01,600,600
VITICHI,consultas odontologicas,acciones preventivas,2005-07-01,1,1
WARNES,consultas odontologicas,acciones preventivas,2005-07-01,238,238
YACO,consultas odontologicas,acciones preventivas,2005-07-01,28,28
YACUIBA,consultas odontologicas,acciones preventivas,2005-07-01,97,97
YAPACANI,consultas odontologicas,acciones preventivas,2005-07-01,210,210
YOCALLA,consultas odontologicas,acciones preventivas,2005-07-01,14,14
YOTALA,consultas odontologicas,acciones preventivas,2005-07-01,34,34
ACACIO,consultas odontologicas,acciones preventivas,2005-08-01,92,92
ACHACACHI,consultas odontologicas,acciones preventivas,2005-08-01,565,565
ACHOCALLA,consultas odontologicas,acciones preventivas,2005-08-01,234,234
AIQUILE,consultas odontologicas,acciones preventivas,2005-08-01,493,493
ALCALA,consultas odontologicas,acciones preventivas,2005-08-01,93,93
ANCORAIMES,consultas odontologicas,acciones preventivas,2005-08-01,755,755
ANDAMARCA,consultas odontologicas,acciones preventivas,2005-08-01,15,15
ANZALDO,consultas odontologicas,acciones preventivas,2005-08-01,101,101
APOLO,consultas odontologicas,acciones preventivas,2005-08-01,411,411
ARANI,consultas odontologicas,acciones preventivas,2005-08-01,106,106
ARBIETO,consultas odontologicas,acciones preventivas,2005-08-01,401,401
ARQUE,consultas odontologicas,acciones preventivas,2005-08-01,18,18
AUCAPATA,consultas odontologicas,acciones preventivas,2005-08-01,16,16
AYATA,consultas odontologicas,acciones preventivas,2005-08-01,29,29
AYO AYO,consultas odontologicas,acciones preventivas,2005-08-01,7,7
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,acciones preventivas,2005-08-01,677,677
AZURDUY,consultas odontologicas,acciones preventivas,2005-08-01,180,180
BATALLAS,consultas odontologicas,acciones preventivas,2005-08-01,105,105
BAURES,consultas odontologicas,acciones preventivas,2005-08-01,48,48
BELEN DE ANDAMARCA,consultas odontologicas,acciones preventivas,2005-08-01,7,7
BELLA FLOR,consultas odontologicas,acciones preventivas,2005-08-01,16,16
BERMEJO,consultas odontologicas,acciones preventivas,2005-08-01,249,249
BOLIVAR,consultas odontologicas,acciones preventivas,2005-08-01,48,48
BUENA VISTA,consultas odontologicas,acciones preventivas,2005-08-01,111,111
CABEZAS,consultas odontologicas,acciones preventivas,2005-08-01,5,5
CAIROMA,consultas odontologicas,acciones preventivas,2005-08-01,205,205
"CAIZA ""D""",consultas odontologicas,acciones preventivas,2005-08-01,1,1
CAJUATA,consultas odontologicas,acciones preventivas,2005-08-01,379,379
CALACOTO,consultas odontologicas,acciones preventivas,2005-08-01,9,9
CAMARGO,consultas odontologicas,acciones preventivas,2005-08-01,206,206
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,acciones preventivas,2005-08-01,24,24
CAMIRI,consultas odontologicas,acciones preventivas,2005-08-01,2014,2014
CAPINOTA,consultas odontologicas,acciones preventivas,2005-08-01,140,140
CAQUIAVIRI,consultas odontologicas,acciones preventivas,2005-08-01,6,6
CARACOLLO,consultas odontologicas,acciones preventivas,2005-08-01,181,181
CARANAVI,consultas odontologicas,acciones preventivas,2005-08-01,977,977
CARAPARI,consultas odontologicas,acciones preventivas,2005-08-01,24,24
CATACORA,consultas odontologicas,acciones preventivas,2005-08-01,30,30
CHALLAPATA,consultas odontologicas,acciones preventivas,2005-08-01,25,25
CHARAGUA,consultas odontologicas,acciones preventivas,2005-08-01,230,230
CHAYANTA,consultas odontologicas,acciones preventivas,2005-08-01,193,193
CHIMORE,consultas odontologicas,acciones preventivas,2005-08-01,70,70
CHIPAYA,consultas odontologicas,acciones preventivas,2005-08-01,199,199
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,acciones preventivas,2005-08-01,463,463
CHUMA,consultas odontologicas,acciones preventivas,2005-08-01,660,660
CLIZA,consultas odontologicas,acciones preventivas,2005-08-01,58,58
COBIJA,consultas odontologicas,acciones preventivas,2005-08-01,246,246
COCHABAMBA,consultas odontologicas,acciones preventivas,2005-08-01,7354,7354
COLCAPIRHUA,consultas odontologicas,acciones preventivas,2005-08-01,10,10
"COLCHA ""K""",consultas odontologicas,acciones preventivas,2005-08-01,2,2
COLOMI,consultas odontologicas,acciones preventivas,2005-08-01,3944,3944
COLQUECHACA,consultas odontologicas,acciones preventivas,2005-08-01,8,8
COLQUIRI,consultas odontologicas,acciones preventivas,2005-08-01,933,933
COMARAPA,consultas odontologicas,acciones preventivas,2005-08-01,1631,1631
COMBAYA,consultas odontologicas,acciones preventivas,2005-08-01,207,207
COPACABANA,consultas odontologicas,acciones preventivas,2005-08-01,170,170
CORIPATA,consultas odontologicas,acciones preventivas,2005-08-01,422,422
CORO CORO,consultas odontologicas,acciones preventivas,2005-08-01,10,10
COROICO,consultas odontologicas,acciones preventivas,2005-08-01,30,30
CORQUE,consultas odontologicas,acciones preventivas,2005-08-01,16,16
COTAGAITA,consultas odontologicas,acciones preventivas,2005-08-01,366,366
COTOCA,consultas odontologicas,acciones preventivas,2005-08-01,390,390
CUEVO,consultas odontologicas,acciones preventivas,2005-08-01,52,52
CULPINA,consultas odontologicas,acciones preventivas,2005-08-01,21,21
CURAHUARA DE CARANGAS,consultas odontologicas,acciones preventivas,2005-08-01,254,254
CURVA,consultas odontologicas,acciones preventivas,2005-08-01,15,15
DESAGUADERO,consultas odontologicas,acciones preventivas,2005-08-01,109,109
EL ALTO,consultas odontologicas,acciones preventivas,2005-08-01,2187,2187
EL PUENTE(TJA),consultas odontologicas,acciones preventivas,2005-08-01,7,7
EL TORNO,consultas odontologicas,acciones preventivas,2005-08-01,216,216
EL VILLAR,consultas odontologicas,acciones preventivas,2005-08-01,45,45
ENTRE RIOS,consultas odontologicas,acciones preventivas,2005-08-01,36,36
ENTRE RIOS,consultas odontologicas,acciones preventivas,2005-08-01,335,335
EUCALIPTUS,consultas odontologicas,acciones preventivas,2005-08-01,12,12
FILADELFIA,consultas odontologicas,acciones preventivas,2005-08-01,10,10
GENERAL SAAVEDRA,consultas odontologicas,acciones preventivas,2005-08-01,4,4
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,acciones preventivas,2005-08-01,192,192
GUANAY,consultas odontologicas,acciones preventivas,2005-08-01,52,52
GUAQUI,consultas odontologicas,acciones preventivas,2005-08-01,39,39
GUAYARAMERIN,consultas odontologicas,acciones preventivas,2005-08-01,527,527
GUTIERREZ,consultas odontologicas,acciones preventivas,2005-08-01,299,299
HUACARETA,consultas odontologicas,acciones preventivas,2005-08-01,11,11
HUANUNI,consultas odontologicas,acciones preventivas,2005-08-01,624,624
ICHOCA,consultas odontologicas,acciones preventivas,2005-08-01,29,29
ICLA,consultas odontologicas,acciones preventivas,2005-08-01,167,167
INCAHUASI,consultas odontologicas,acciones preventivas,2005-08-01,19,19
INGAVI (HUMAITA),consultas odontologicas,acciones preventivas,2005-08-01,46,46
INQUISIVI,consultas odontologicas,acciones preventivas,2005-08-01,462,462
IRUPANA (VILLA DE LANZA),consultas odontologicas,acciones preventivas,2005-08-01,182,182
IXIAMAS,consultas odontologicas,acciones preventivas,2005-08-01,100,100
JESUS DE MACHACA,consultas odontologicas,acciones preventivas,2005-08-01,704,704
LA GUARDIA,consultas odontologicas,acciones preventivas,2005-08-01,1067,1067
LA PAZ,consultas odontologicas,acciones preventivas,2005-08-01,4019,4019
LAGUNILLAS,consultas odontologicas,acciones preventivas,2005-08-01,92,92
LAJA,consultas odontologicas,acciones preventivas,2005-08-01,327,327
LICOMA PAMPA,consultas odontologicas,acciones preventivas,2005-08-01,4,4
LLALLAGUA,consultas odontologicas,acciones preventivas,2005-08-01,5,5
LLICA,consultas odontologicas,acciones preventivas,2005-08-01,4,4
LURIBAY,consultas odontologicas,acciones preventivas,2005-08-01,1,1
MACHACAMARCA,consultas odontologicas,acciones preventivas,2005-08-01,45,45
MACHARETI,consultas odontologicas,acciones preventivas,2005-08-01,125,125
MAGDALENA,consultas odontologicas,acciones preventivas,2005-08-01,10,10
MAPIRI,consultas odontologicas,acciones preventivas,2005-08-01,414,414
MECAPACA,consultas odontologicas,acciones preventivas,2005-08-01,188,188
MINEROS,consultas odontologicas,acciones preventivas,2005-08-01,11,11
MIZQUE,consultas odontologicas,acciones preventivas,2005-08-01,213,213
MOCOMOCO,consultas odontologicas,acciones preventivas,2005-08-01,343,343
MOJOCOYA,consultas odontologicas,acciones preventivas,2005-08-01,34,34
MONTEAGUDO,consultas odontologicas,acciones preventivas,2005-08-01,303,303
MONTERO,consultas odontologicas,acciones preventivas,2005-08-01,171,171
MORO MORO,consultas odontologicas,acciones preventivas,2005-08-01,1,1
MOROCHATA,consultas odontologicas,acciones preventivas,2005-08-01,425,425
NACEBE (SANTA ROSA DEL ABUNA),consultas odontologicas,acciones preventivas,2005-08-01,43,43
OKINAWA,consultas odontologicas,acciones preventivas,2005-08-01,975,975
OMEREQUE,consultas odontologicas,acciones preventivas,2005-08-01,666,666
ORURO,consultas odontologicas,acciones preventivas,2005-08-01,3233,3233
PADCAYA,consultas odontologicas,acciones preventivas,2005-08-01,500,500
PADILLA,consultas odontologicas,acciones preventivas,2005-08-01,120,120
PALCA,consultas odontologicas,acciones preventivas,2005-08-01,180,180
PALOS BLANCOS,consultas odontologicas,acciones preventivas,2005-08-01,592,592
PAMPA AULLAGAS,consultas odontologicas,acciones preventivas,2005-08-01,112,112
PAPEL PAMPA,consultas odontologicas,acciones preventivas,2005-08-01,15,15
PASORAPA,consultas odontologicas,acciones preventivas,2005-08-01,67,67
PATACAMAYA,consultas odontologicas,acciones preventivas,2005-08-01,5,5
PAZÑA,consultas odontologicas,acciones preventivas,2005-08-01,13,13
PELECHUCO,consultas odontologicas,acciones preventivas,2005-08-01,63,63
POCONA,consultas odontologicas,acciones preventivas,2005-08-01,266,266
POJO (CBBA),consultas odontologicas,acciones preventivas,2005-08-01,484,484
POOPO,consultas odontologicas,acciones preventivas,2005-08-01,2,2
PORCO,consultas odontologicas,acciones preventivas,2005-08-01,9,9
PORONGO,consultas odontologicas,acciones preventivas,2005-08-01,615,615
PORTACHUELO,consultas odontologicas,acciones preventivas,2005-08-01,212,212
PORVENIR,consultas odontologicas,acciones preventivas,2005-08-01,164,164
POTOSI,consultas odontologicas,acciones preventivas,2005-08-01,807,807
PRESTO,consultas odontologicas,acciones preventivas,2005-08-01,84,84
PUCARA,consultas odontologicas,acciones preventivas,2005-08-01,55,55
PUCARANI,consultas odontologicas,acciones preventivas,2005-08-01,680,680
PUERTO ACOSTA,consultas odontologicas,acciones preventivas,2005-08-01,800,800
PUERTO CARABUCO,consultas odontologicas,acciones preventivas,2005-08-01,206,206
PUERTO GONZALO MORENO,consultas odontologicas,acciones preventivas,2005-08-01,3,3
PUERTO PEREZ,consultas odontologicas,acciones preventivas,2005-08-01,135,135
PUERTO QUIJARRO,consultas odontologicas,acciones preventivas,2005-08-01,1305,1305
PUERTO RICO,consultas odontologicas,acciones preventivas,2005-08-01,41,41
PUERTO SUAREZ,consultas odontologicas,acciones preventivas,2005-08-01,6,6
PUERTO VILLARROEL,consultas odontologicas,acciones preventivas,2005-08-01,173,173
PUNA,consultas odontologicas,acciones preventivas,2005-08-01,1108,1108
PUNATA,consultas odontologicas,acciones preventivas,2005-08-01,621,621
QUILLACOLLO,consultas odontologicas,acciones preventivas,2005-08-01,660,660
QUIME,consultas odontologicas,acciones preventivas,2005-08-01,29,29
QUIRUSILLAS,consultas odontologicas,acciones preventivas,2005-08-01,15,15
REYES,consultas odontologicas,acciones preventivas,2005-08-01,60,60
RIBERALTA,consultas odontologicas,acciones preventivas,2005-08-01,120,120
RURRENABAQUE,consultas odontologicas,acciones preventivas,2005-08-01,7,7
SACABA,consultas odontologicas,acciones preventivas,2005-08-01,198,198
SACABAMBA,consultas odontologicas,acciones preventivas,2005-08-01,84,84
SACACA,consultas odontologicas,acciones preventivas,2005-08-01,234,234
SAIPINA,consultas odontologicas,acciones preventivas,2005-08-01,5,5
SAMAIPATA,consultas odontologicas,acciones preventivas,2005-08-01,2,2
SAN AGUSTIN,consultas odontologicas,acciones preventivas,2005-08-01,2,2
SAN ANDRES,consultas odontologicas,acciones preventivas,2005-08-01,52,52
SAN ANDRES DE MACHACA,consultas odontologicas,acciones preventivas,2005-08-01,15,15
SAN BENITO,consultas odontologicas,acciones preventivas,2005-08-01,173,173
SAN BORJA,consultas odontologicas,acciones preventivas,2005-08-01,90,90
SAN BUENA VENTURA,consultas odontologicas,acciones preventivas,2005-08-01,52,52
SAN IGNACIO,consultas odontologicas,acciones preventivas,2005-08-01,266,266
SAN IGNACIO DE VELASCO,consultas odontologicas,acciones preventivas,2005-08-01,601,601
SAN JAVIER(BNI),consultas odontologicas,acciones preventivas,2005-08-01,61,61
SAN JOAQUIN,consultas odontologicas,acciones preventivas,2005-08-01,334,334
SAN LORENZO(PND),consultas odontologicas,acciones preventivas,2005-08-01,71,71
SAN LORENZO(TJA),consultas odontologicas,acciones preventivas,2005-08-01,122,122
SAN LUCAS,consultas odontologicas,acciones preventivas,2005-08-01,97,97
SAN MIGUEL DE VELASCO,consultas odontologicas,acciones preventivas,2005-08-01,307,307
SAN PEDRO DE BUENA VISTA,consultas odontologicas,acciones preventivas,2005-08-01,4,4
SAN PEDRO DE TIQUINA,consultas odontologicas,acciones preventivas,2005-08-01,198,198
SAN PEDRO(PND),consultas odontologicas,acciones preventivas,2005-08-01,69,69
SAN RAFAEL,consultas odontologicas,acciones preventivas,2005-08-01,14,14
SANTA ANA,consultas odontologicas,acciones preventivas,2005-08-01,23,23
SANTA CRUZ DE LA SIERRA,consultas odontologicas,acciones preventivas,2005-08-01,2324,2324
SANTA ROSA,consultas odontologicas,acciones preventivas,2005-08-01,29,29
SANTA ROSA DEL SARA,consultas odontologicas,acciones preventivas,2005-08-01,154,154
SANTIAGO DE CALLAPA,consultas odontologicas,acciones preventivas,2005-08-01,26,26
SANTIAGO DE HUARI,consultas odontologicas,acciones preventivas,2005-08-01,124,124
SANTIAGO DE MACHACA,consultas odontologicas,acciones preventivas,2005-08-01,4,4
SANTUARIO DE QUILLACAS,consultas odontologicas,acciones preventivas,2005-08-01,170,170
SENA,consultas odontologicas,acciones preventivas,2005-08-01,141,141
SICA SICA (VILLA AROMA),consultas odontologicas,acciones preventivas,2005-08-01,130,130
SICAYA,consultas odontologicas,acciones preventivas,2005-08-01,25,25
SIPE SIPE,consultas odontologicas,acciones preventivas,2005-08-01,253,253
SOPACHUY,consultas odontologicas,acciones preventivas,2005-08-01,74,74
SORACACHI,consultas odontologicas,acciones preventivas,2005-08-01,73,73
SORATA,consultas odontologicas,acciones preventivas,2005-08-01,98,98
SUCRE,consultas odontologicas,acciones preventivas,2005-08-01,620,620
TACACOMA,consultas odontologicas,acciones preventivas,2005-08-01,155,155
TACOPAYA,consultas odontologicas,acciones preventivas,2005-08-01,211,211
TAPACARI,consultas odontologicas,acciones preventivas,2005-08-01,46,46
TARABUCO,consultas odontologicas,acciones preventivas,2005-08-01,204,204
TARACO,consultas odontologicas,acciones preventivas,2005-08-01,23,23
TARATA,consultas odontologicas,acciones preventivas,2005-08-01,43,43
TARIJA,consultas odontologicas,acciones preventivas,2005-08-01,350,350
TARVITA,consultas odontologicas,acciones preventivas,2005-08-01,20,20
TEOPONTE,consultas odontologicas,acciones preventivas,2005-08-01,43,43
TIAWANACU,consultas odontologicas,acciones preventivas,2005-08-01,33,33
TINGUIPAYA,consultas odontologicas,acciones preventivas,2005-08-01,50,50
TIPUANI,consultas odontologicas,acciones preventivas,2005-08-01,81,81
TIQUIPAYA,consultas odontologicas,acciones preventivas,2005-08-01,465,465
TIRAQUE (CBBA),consultas odontologicas,acciones preventivas,2005-08-01,165,165
TOLEDO,consultas odontologicas,acciones preventivas,2005-08-01,5,5
TOMINA,consultas odontologicas,acciones preventivas,2005-08-01,181,181
TORO TORO,consultas odontologicas,acciones preventivas,2005-08-01,4,4
TOTORA(CBBA),consultas odontologicas,acciones preventivas,2005-08-01,307,307
TOTORA(ORR),consultas odontologicas,acciones preventivas,2005-08-01,38,38
TRIGAL,consultas odontologicas,acciones preventivas,2005-08-01,1,1
TRINIDAD,consultas odontologicas,acciones preventivas,2005-08-01,857,857
TURCO,consultas odontologicas,acciones preventivas,2005-08-01,576,576
UMALA,consultas odontologicas,acciones preventivas,2005-08-01,27,27
UNCIA,consultas odontologicas,acciones preventivas,2005-08-01,30,30
URIONDO (A. CONCEPCION),consultas odontologicas,acciones preventivas,2005-08-01,65,65
VALLEGRANDE,consultas odontologicas,acciones preventivas,2005-08-01,909,909
VIACHA,consultas odontologicas,acciones preventivas,2005-08-01,84,84
VILA VILA,consultas odontologicas,acciones preventivas,2005-08-01,35,35
VILLA MONTES,consultas odontologicas,acciones preventivas,2005-08-01,31,31
VILLA NUEVA (LOMA ALTA),consultas odontologicas,acciones preventivas,2005-08-01,24,24
VILLA RIVERO,consultas odontologicas,acciones preventivas,2005-08-01,74,74
VILLA SERRANO,consultas odontologicas,acciones preventivas,2005-08-01,19,19
VILLA TUNARI,consultas odontologicas,acciones preventivas,2005-08-01,574,574
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,acciones preventivas,2005-08-01,165,165
VILLAZON,consultas odontologicas,acciones preventivas,2005-08-01,16,16
VINTO,consultas odontologicas,acciones preventivas,2005-08-01,500,500
VITICHI,consultas odontologicas,acciones preventivas,2005-08-01,41,41
WALDO BALLIVIAN,consultas odontologicas,acciones preventivas,2005-08-01,12,12
WARNES,consultas odontologicas,acciones preventivas,2005-08-01,301,301
YACO,consultas odontologicas,acciones preventivas,2005-08-01,91,91
YACUIBA,consultas odontologicas,acciones preventivas,2005-08-01,255,255
YAMPARAEZ,consultas odontologicas,acciones preventivas,2005-08-01,79,79
YAPACANI,consultas odontologicas,acciones preventivas,2005-08-01,808,808
YOTALA,consultas odontologicas,acciones preventivas,2005-08-01,59,59
YUNCHARA,consultas odontologicas,acciones preventivas,2005-08-01,66,66
ACACIO,consultas odontologicas,acciones preventivas,2005-09-01,193,193
ACHACACHI,consultas odontologicas,acciones preventivas,2005-09-01,625,625
ACHOCALLA,consultas odontologicas,acciones preventivas,2005-09-01,138,138
AIQUILE,consultas odontologicas,acciones preventivas,2005-09-01,511,511
ALALAY,consultas odontologicas,acciones preventivas,2005-09-01,53,53
ALCALA,consultas odontologicas,acciones preventivas,2005-09-01,81,81
ANCORAIMES,consultas odontologicas,acciones preventivas,2005-09-01,570,570
ANDAMARCA,consultas odontologicas,acciones preventivas,2005-09-01,6,6
ANZALDO,consultas odontologicas,acciones preventivas,2005-09-01,16,16
APOLO,consultas odontologicas,acciones preventivas,2005-09-01,571,571
ARAMPAMPA,consultas odontologicas,acciones preventivas,2005-09-01,9,9
ARANI,consultas odontologicas,acciones preventivas,2005-09-01,628,628
ARBIETO,consultas odontologicas,acciones preventivas,2005-09-01,8,8
AUCAPATA,consultas odontologicas,acciones preventivas,2005-09-01,8,8
AYATA,consultas odontologicas,acciones preventivas,2005-09-01,34,34
AYO AYO,consultas odontologicas,acciones preventivas,2005-09-01,54,54
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,acciones preventivas,2005-09-01,516,516
AZURDUY,consultas odontologicas,acciones preventivas,2005-09-01,277,277
BAURES,consultas odontologicas,acciones preventivas,2005-09-01,74,74
BELLA FLOR,consultas odontologicas,acciones preventivas,2005-09-01,61,61
BERMEJO,consultas odontologicas,acciones preventivas,2005-09-01,252,252
BETANZOS,consultas odontologicas,acciones preventivas,2005-09-01,20,20
BOLIVAR,consultas odontologicas,acciones preventivas,2005-09-01,48,48
BOYUIBE,consultas odontologicas,acciones preventivas,2005-09-01,447,447
BUENA VISTA,consultas odontologicas,acciones preventivas,2005-09-01,30,30
CABEZAS,consultas odontologicas,acciones preventivas,2005-09-01,2,2
"CAIZA ""D""",consultas odontologicas,acciones preventivas,2005-09-01,189,189
CAJUATA,consultas odontologicas,acciones preventivas,2005-09-01,157,157
CALACOTO,consultas odontologicas,acciones preventivas,2005-09-01,108,108
CAMARGO,consultas odontologicas,acciones preventivas,2005-09-01,238,238
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,acciones preventivas,2005-09-01,263,263
CAMIRI,consultas odontologicas,acciones preventivas,2005-09-01,958,958
CAPINOTA,consultas odontologicas,acciones preventivas,2005-09-01,300,300
CAQUIAVIRI,consultas odontologicas,acciones preventivas,2005-09-01,17,17
CARANAVI,consultas odontologicas,acciones preventivas,2005-09-01,89,89
CARAPARI,consultas odontologicas,acciones preventivas,2005-09-01,120,120
CHALLAPATA,consultas odontologicas,acciones preventivas,2005-09-01,5,5
CHARAGUA,consultas odontologicas,acciones preventivas,2005-09-01,193,193
CHARAÑA,consultas odontologicas,acciones preventivas,2005-09-01,40,40
CHIMORE,consultas odontologicas,acciones preventivas,2005-09-01,225,225
CHIPAYA,consultas odontologicas,acciones preventivas,2005-09-01,3,3
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,acciones preventivas,2005-09-01,185,185
CHUMA,consultas odontologicas,acciones preventivas,2005-09-01,435,435
CLIZA,consultas odontologicas,acciones preventivas,2005-09-01,333,333
COBIJA,consultas odontologicas,acciones preventivas,2005-09-01,290,290
COCHABAMBA,consultas odontologicas,acciones preventivas,2005-09-01,7775,7775
COLCAPIRHUA,consultas odontologicas,acciones preventivas,2005-09-01,29,29
"COLCHA ""K""",consultas odontologicas,acciones preventivas,2005-09-01,10,10
COLOMI,consultas odontologicas,acciones preventivas,2005-09-01,2564,2564
COLPA BELGICA,consultas odontologicas,acciones preventivas,2005-09-01,408,408
COLQUIRI,consultas odontologicas,acciones preventivas,2005-09-01,408,408
COMARAPA,consultas odontologicas,acciones preventivas,2005-09-01,1500,1500
COMBAYA,consultas odontologicas,acciones preventivas,2005-09-01,33,33
COPACABANA,consultas odontologicas,acciones preventivas,2005-09-01,283,283
CORIPATA,consultas odontologicas,acciones preventivas,2005-09-01,15,15
CORO CORO,consultas odontologicas,acciones preventivas,2005-09-01,61,61
COROICO,consultas odontologicas,acciones preventivas,2005-09-01,27,27
CORQUE,consultas odontologicas,acciones preventivas,2005-09-01,1,1
COTAGAITA,consultas odontologicas,acciones preventivas,2005-09-01,182,182
COTOCA,consultas odontologicas,acciones preventivas,2005-09-01,102,102
CUEVO,consultas odontologicas,acciones preventivas,2005-09-01,108,108
CULPINA,consultas odontologicas,acciones preventivas,2005-09-01,25,25
CURAHUARA DE CARANGAS,consultas odontologicas,acciones preventivas,2005-09-01,421,421
DESAGUADERO,consultas odontologicas,acciones preventivas,2005-09-01,2,2
EL ALTO,consultas odontologicas,acciones preventivas,2005-09-01,7695,7695
EL PUENTE(TJA),consultas odontologicas,acciones preventivas,2005-09-01,92,92
