municipality,group,variable,month,Endodoncias,TOTAL
PUCARANI,consultas odontologicas,endodoncias,2005-10-01,12,12
PUERTO ACOSTA,consultas odontologicas,endodoncias,2005-10-01,13,13
PUERTO CARABUCO,consultas odontologicas,endodoncias,2005-10-01,1,1
PUERTO GONZALO MORENO,consultas odontologicas,endodoncias,2005-10-01,1,1
PUERTO RICO,consultas odontologicas,endodoncias,2005-10-01,9,9
PUERTO SUAREZ,consultas odontologicas,endodoncias,2005-10-01,15,15
PUERTO VILLARROEL,consultas odontologicas,endodoncias,2005-10-01,49,49
PUNA,consultas odontologicas,endodoncias,2005-10-01,1,1
PUNATA,consultas odontologicas,endodoncias,2005-10-01,65,65
QUILLACOLLO,consultas odontologicas,endodoncias,2005-10-01,67,67
QUIME,consultas odontologicas,endodoncias,2005-10-01,3,3
RAVELO,consultas odontologicas,endodoncias,2005-10-01,178,178
REYES,consultas odontologicas,endodoncias,2005-10-01,1,1
RIBERALTA,consultas odontologicas,endodoncias,2005-10-01,12,12
RURRENABAQUE,consultas odontologicas,endodoncias,2005-10-01,3,3
SACABA,consultas odontologicas,endodoncias,2005-10-01,265,265
SACACA,consultas odontologicas,endodoncias,2005-10-01,10,10
SAMAIPATA,consultas odontologicas,endodoncias,2005-10-01,2,2
SAN BENITO,consultas odontologicas,endodoncias,2005-10-01,4,4
SAN BORJA,consultas odontologicas,endodoncias,2005-10-01,14,14
SAN BUENA VENTURA,consultas odontologicas,endodoncias,2005-10-01,2,2
SAN CARLOS,consultas odontologicas,endodoncias,2005-10-01,12,12
SAN IGNACIO,consultas odontologicas,endodoncias,2005-10-01,6,6
SAN IGNACIO DE VELASCO,consultas odontologicas,endodoncias,2005-10-01,72,72
SAN JOAQUIN,consultas odontologicas,endodoncias,2005-10-01,6,6
SAN LORENZO(TJA),consultas odontologicas,endodoncias,2005-10-01,22,22
SAN LUCAS,consultas odontologicas,endodoncias,2005-10-01,7,7
SAN PEDRO DE BUENA VISTA,consultas odontologicas,endodoncias,2005-10-01,2,2
SAN PEDRO DE TIQUINA,consultas odontologicas,endodoncias,2005-10-01,3,3
SAN RAFAEL,consultas odontologicas,endodoncias,2005-10-01,18,18
SAN RAMON,consultas odontologicas,endodoncias,2005-10-01,21,21
SANTA CRUZ DE LA SIERRA,consultas odontologicas,endodoncias,2005-10-01,1387,1387
SANTA ROSA,consultas odontologicas,endodoncias,2005-10-01,1,1
SANTA ROSA DEL SARA,consultas odontologicas,endodoncias,2005-10-01,5,5
SANTIAGO DE CALLAPA,consultas odontologicas,endodoncias,2005-10-01,1,1
SANTIAGO DE HUARI,consultas odontologicas,endodoncias,2005-10-01,3,3
SANTIAGO DE MACHACA,consultas odontologicas,endodoncias,2005-10-01,5,5
SANTIVAÑES,consultas odontologicas,endodoncias,2005-10-01,4,4
SICA SICA (VILLA AROMA),consultas odontologicas,endodoncias,2005-10-01,1,1
SICAYA,consultas odontologicas,endodoncias,2005-10-01,3,3
SIPE SIPE,consultas odontologicas,endodoncias,2005-10-01,32,32
SOPACHUY,consultas odontologicas,endodoncias,2005-10-01,10,10
SORACACHI,consultas odontologicas,endodoncias,2005-10-01,1,1
SUCRE,consultas odontologicas,endodoncias,2005-10-01,611,611
TACACOMA,consultas odontologicas,endodoncias,2005-10-01,1,1
TARIJA,consultas odontologicas,endodoncias,2005-10-01,505,505
TARVITA,consultas odontologicas,endodoncias,2005-10-01,1,1
TEOPONTE,consultas odontologicas,endodoncias,2005-10-01,1,1
TIAWANACU,consultas odontologicas,endodoncias,2005-10-01,17,17
TIPUANI,consultas odontologicas,endodoncias,2005-10-01,5,5
TIQUIPAYA,consultas odontologicas,endodoncias,2005-10-01,32,32
TIRAQUE (CBBA),consultas odontologicas,endodoncias,2005-10-01,45,45
TOMINA,consultas odontologicas,endodoncias,2005-10-01,4,4
TOTORA(CBBA),consultas odontologicas,endodoncias,2005-10-01,7,7
TRINIDAD,consultas odontologicas,endodoncias,2005-10-01,133,133
UNCIA,consultas odontologicas,endodoncias,2005-10-01,86,86
URIONDO (A. CONCEPCION),consultas odontologicas,endodoncias,2005-10-01,11,11
URUBICHA,consultas odontologicas,endodoncias,2005-10-01,56,56
UYUNI,consultas odontologicas,endodoncias,2005-10-01,16,16
VACAS,consultas odontologicas,endodoncias,2005-10-01,29,29
VIACHA,consultas odontologicas,endodoncias,2005-10-01,17,17
VILA VILA,consultas odontologicas,endodoncias,2005-10-01,8,8
VILLA MONTES,consultas odontologicas,endodoncias,2005-10-01,14,14
VILLA RIVERO,consultas odontologicas,endodoncias,2005-10-01,12,12
VILLA SERRANO,consultas odontologicas,endodoncias,2005-10-01,11,11
VILLA TUNARI,consultas odontologicas,endodoncias,2005-10-01,44,44
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,endodoncias,2005-10-01,4,4
VILLAZON,consultas odontologicas,endodoncias,2005-10-01,8,8
VINTO,consultas odontologicas,endodoncias,2005-10-01,10,10
WARNES,consultas odontologicas,endodoncias,2005-10-01,21,21
YACUIBA,consultas odontologicas,endodoncias,2005-10-01,78,78
YAMPARAEZ,consultas odontologicas,endodoncias,2005-10-01,12,12
YANACACHI,consultas odontologicas,endodoncias,2005-10-01,2,2
YAPACANI,consultas odontologicas,endodoncias,2005-10-01,2,2
YOTALA,consultas odontologicas,endodoncias,2005-10-01,2,2
ZUDAÑEZ,consultas odontologicas,endodoncias,2005-10-01,2,2
ACHACACHI,consultas odontologicas,endodoncias,2005-11-01,3,3
AIQUILE,consultas odontologicas,endodoncias,2005-11-01,14,14
ALCALA,consultas odontologicas,endodoncias,2005-11-01,3,3
ANCORAIMES,consultas odontologicas,endodoncias,2005-11-01,1,1
ANDAMARCA,consultas odontologicas,endodoncias,2005-11-01,1,1
ANTEQUERA,consultas odontologicas,endodoncias,2005-11-01,1,1
ARANI,consultas odontologicas,endodoncias,2005-11-01,3,3
ASCENCION DE GUARAYOS,consultas odontologicas,endodoncias,2005-11-01,11,11
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,endodoncias,2005-11-01,8,8
AZURDUY,consultas odontologicas,endodoncias,2005-11-01,18,18
BATALLAS,consultas odontologicas,endodoncias,2005-11-01,1,1
BERMEJO,consultas odontologicas,endodoncias,2005-11-01,20,20
BETANZOS,consultas odontologicas,endodoncias,2005-11-01,2,2
BOLIVAR,consultas odontologicas,endodoncias,2005-11-01,2,2
BUENA VISTA,consultas odontologicas,endodoncias,2005-11-01,1,1
"CAIZA ""D""",consultas odontologicas,endodoncias,2005-11-01,1,1
CAJUATA,consultas odontologicas,endodoncias,2005-11-01,38,38
CAMARGO,consultas odontologicas,endodoncias,2005-11-01,31,31
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,endodoncias,2005-11-01,4,4
CAMIRI,consultas odontologicas,endodoncias,2005-11-01,26,26
CAPINOTA,consultas odontologicas,endodoncias,2005-11-01,16,16
CARANAVI,consultas odontologicas,endodoncias,2005-11-01,33,33
CHALLAPATA,consultas odontologicas,endodoncias,2005-11-01,13,13
CHAYANTA,consultas odontologicas,endodoncias,2005-11-01,1,1
CHIMORE,consultas odontologicas,endodoncias,2005-11-01,13,13
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,endodoncias,2005-11-01,12,12
CLIZA,consultas odontologicas,endodoncias,2005-11-01,1,1
COBIJA,consultas odontologicas,endodoncias,2005-11-01,77,77
COCHABAMBA,consultas odontologicas,endodoncias,2005-11-01,1472,1472
COLCAPIRHUA,consultas odontologicas,endodoncias,2005-11-01,38,38
COLOMI,consultas odontologicas,endodoncias,2005-11-01,3,3
COLPA BELGICA,consultas odontologicas,endodoncias,2005-11-01,4,4
COLQUECHACA,consultas odontologicas,endodoncias,2005-11-01,2,2
COLQUENCHA,consultas odontologicas,endodoncias,2005-11-01,1,1
COMARAPA,consultas odontologicas,endodoncias,2005-11-01,53,53
COPACABANA,consultas odontologicas,endodoncias,2005-11-01,5,5
CORIPATA,consultas odontologicas,endodoncias,2005-11-01,3,3
CORO CORO,consultas odontologicas,endodoncias,2005-11-01,1,1
COROICO,consultas odontologicas,endodoncias,2005-11-01,12,12
CORQUE,consultas odontologicas,endodoncias,2005-11-01,10,10
COTAGAITA,consultas odontologicas,endodoncias,2005-11-01,2,2
COTOCA,consultas odontologicas,endodoncias,2005-11-01,18,18
CUEVO,consultas odontologicas,endodoncias,2005-11-01,4,4
CULPINA,consultas odontologicas,endodoncias,2005-11-01,8,8
CURAHUARA DE CARANGAS,consultas odontologicas,endodoncias,2005-11-01,3,3
DESAGUADERO,consultas odontologicas,endodoncias,2005-11-01,5,5
EL ALTO,consultas odontologicas,endodoncias,2005-11-01,834,834
EL PUENTE(STC),consultas odontologicas,endodoncias,2005-11-01,3,3
EL PUENTE(TJA),consultas odontologicas,endodoncias,2005-11-01,6,6
EL TORNO,consultas odontologicas,endodoncias,2005-11-01,7,7
EL VILLAR,consultas odontologicas,endodoncias,2005-11-01,5,5
ENTRE RIOS,consultas odontologicas,endodoncias,2005-11-01,15,15
ENTRE RIOS,consultas odontologicas,endodoncias,2005-11-01,6,6
EXALTACION,consultas odontologicas,endodoncias,2005-11-01,2,2
FERNANDEZ ALONSO,consultas odontologicas,endodoncias,2005-11-01,21,21
GENERAL SAAVEDRA,consultas odontologicas,endodoncias,2005-11-01,15,15
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,endodoncias,2005-11-01,4,4
GUANAY,consultas odontologicas,endodoncias,2005-11-01,2,2
GUAYARAMERIN,consultas odontologicas,endodoncias,2005-11-01,50,50
HUACARETA,consultas odontologicas,endodoncias,2005-11-01,6,6
HUANUNI,consultas odontologicas,endodoncias,2005-11-01,10,10
HUARACAJE,consultas odontologicas,endodoncias,2005-11-01,6,6
HUAYLLAMARCA,consultas odontologicas,endodoncias,2005-11-01,4,4
ICLA,consultas odontologicas,endodoncias,2005-11-01,2,2
INCAHUASI,consultas odontologicas,endodoncias,2005-11-01,12,12
INQUISIVI,consultas odontologicas,endodoncias,2005-11-01,2,2
IRUPANA (VILLA DE LANZA),consultas odontologicas,endodoncias,2005-11-01,3,3
IXIAMAS,consultas odontologicas,endodoncias,2005-11-01,10,10
LA GUARDIA,consultas odontologicas,endodoncias,2005-11-01,8,8
LA PAZ,consultas odontologicas,endodoncias,2005-11-01,1151,1151
LAGUNILLAS,consultas odontologicas,endodoncias,2005-11-01,7,7
LAJA,consultas odontologicas,endodoncias,2005-11-01,2,2
LLALLAGUA,consultas odontologicas,endodoncias,2005-11-01,94,94
LURIBAY,consultas odontologicas,endodoncias,2005-11-01,3,3
MACHACAMARCA,consultas odontologicas,endodoncias,2005-11-01,10,10
MACHARETI,consultas odontologicas,endodoncias,2005-11-01,4,4
MAGDALENA,consultas odontologicas,endodoncias,2005-11-01,31,31
MAIRANA,consultas odontologicas,endodoncias,2005-11-01,1,1
MAPIRI,consultas odontologicas,endodoncias,2005-11-01,2,2
MINEROS,consultas odontologicas,endodoncias,2005-11-01,3,3
MIZQUE,consultas odontologicas,endodoncias,2005-11-01,4,4
MOJOCOYA,consultas odontologicas,endodoncias,2005-11-01,5,5
MONTEAGUDO,consultas odontologicas,endodoncias,2005-11-01,19,19
MONTERO,consultas odontologicas,endodoncias,2005-11-01,94,94
MOROCHATA,consultas odontologicas,endodoncias,2005-11-01,3,3
OKINAWA,consultas odontologicas,endodoncias,2005-11-01,8,8
OMEREQUE,consultas odontologicas,endodoncias,2005-11-01,6,6
ORURO,consultas odontologicas,endodoncias,2005-11-01,629,629
PADILLA,consultas odontologicas,endodoncias,2005-11-01,7,7
PALCA,consultas odontologicas,endodoncias,2005-11-01,25,25
PALOS BLANCOS,consultas odontologicas,endodoncias,2005-11-01,1,1
PATACAMAYA,consultas odontologicas,endodoncias,2005-11-01,1,1
PAZÑA,consultas odontologicas,endodoncias,2005-11-01,2,2
POOPO,consultas odontologicas,endodoncias,2005-11-01,22,22
PORCO,consultas odontologicas,endodoncias,2005-11-01,1,1
POROMA,consultas odontologicas,endodoncias,2005-11-01,2,2
PORONGO,consultas odontologicas,endodoncias,2005-11-01,12,12
PORTACHUELO,consultas odontologicas,endodoncias,2005-11-01,5,5
PORVENIR,consultas odontologicas,endodoncias,2005-11-01,2,2
POSTRER VALLE,consultas odontologicas,endodoncias,2005-11-01,2,2
POTOSI,consultas odontologicas,endodoncias,2005-11-01,129,129
PUCARA,consultas odontologicas,endodoncias,2005-11-01,4,4
PUCARANI,consultas odontologicas,endodoncias,2005-11-01,7,7
PUERTO ACOSTA,consultas odontologicas,endodoncias,2005-11-01,13,13
PUERTO QUIJARRO,consultas odontologicas,endodoncias,2005-11-01,9,9
PUERTO RICO,consultas odontologicas,endodoncias,2005-11-01,1,1
PUERTO VILLARROEL,consultas odontologicas,endodoncias,2005-11-01,50,50
PUNA,consultas odontologicas,endodoncias,2005-11-01,2,2
PUNATA,consultas odontologicas,endodoncias,2005-11-01,52,52
QUILLACOLLO,consultas odontologicas,endodoncias,2005-11-01,38,38
QUIME,consultas odontologicas,endodoncias,2005-11-01,1,1
RAVELO,consultas odontologicas,endodoncias,2005-11-01,66,66
REYES,consultas odontologicas,endodoncias,2005-11-01,3,3
RIBERALTA,consultas odontologicas,endodoncias,2005-11-01,7,7
RURRENABAQUE,consultas odontologicas,endodoncias,2005-11-01,2,2
SACABA,consultas odontologicas,endodoncias,2005-11-01,192,192
SALINAS DE GARCI MENDOZA,consultas odontologicas,endodoncias,2005-11-01,11,11
SAMAIPATA,consultas odontologicas,endodoncias,2005-11-01,1,1
SAN BENITO,consultas odontologicas,endodoncias,2005-11-01,2,2
SAN BORJA,consultas odontologicas,endodoncias,2005-11-01,33,33
SAN BUENA VENTURA,consultas odontologicas,endodoncias,2005-11-01,5,5
SAN CARLOS,consultas odontologicas,endodoncias,2005-11-01,15,15
SAN IGNACIO,consultas odontologicas,endodoncias,2005-11-01,15,15
SAN IGNACIO DE VELASCO,consultas odontologicas,endodoncias,2005-11-01,71,71
SAN LORENZO(PND),consultas odontologicas,endodoncias,2005-11-01,2,2
SAN LORENZO(TJA),consultas odontologicas,endodoncias,2005-11-01,15,15
SAN LUCAS,consultas odontologicas,endodoncias,2005-11-01,16,16
SAN MIGUEL DE VELASCO,consultas odontologicas,endodoncias,2005-11-01,20,20
SAN RAFAEL,consultas odontologicas,endodoncias,2005-11-01,12,12
SAN RAMON,consultas odontologicas,endodoncias,2005-11-01,31,31
SANTA CRUZ DE LA SIERRA,consultas odontologicas,endodoncias,2005-11-01,1344,1344
SANTA ROSA,consultas odontologicas,endodoncias,2005-11-01,5,5
SANTA ROSA DEL SARA,consultas odontologicas,endodoncias,2005-11-01,2,2
SANTIAGO DE HUARI,consultas odontologicas,endodoncias,2005-11-01,4,4
SANTIAGO DE MACHACA,consultas odontologicas,endodoncias,2005-11-01,9,9
SANTIVAÑES,consultas odontologicas,endodoncias,2005-11-01,5,5
SENA,consultas odontologicas,endodoncias,2005-11-01,1,1
SICA SICA (VILLA AROMA),consultas odontologicas,endodoncias,2005-11-01,25,25
SIPE SIPE,consultas odontologicas,endodoncias,2005-11-01,54,54
SOPACHUY,consultas odontologicas,endodoncias,2005-11-01,12,12
SORATA,consultas odontologicas,endodoncias,2005-11-01,8,8
SUCRE,consultas odontologicas,endodoncias,2005-11-01,509,509
TACACOMA,consultas odontologicas,endodoncias,2005-11-01,56,56
TACOPAYA,consultas odontologicas,endodoncias,2005-11-01,1,1
TARACO,consultas odontologicas,endodoncias,2005-11-01,1,1
TARIJA,consultas odontologicas,endodoncias,2005-11-01,554,554
TARVITA,consultas odontologicas,endodoncias,2005-11-01,2,2
TEOPONTE,consultas odontologicas,endodoncias,2005-11-01,3,3
TIAWANACU,consultas odontologicas,endodoncias,2005-11-01,7,7
TIQUIPAYA,consultas odontologicas,endodoncias,2005-11-01,23,23
TIRAQUE (CBBA),consultas odontologicas,endodoncias,2005-11-01,43,43
TOLEDO,consultas odontologicas,endodoncias,2005-11-01,10,10
TOMINA,consultas odontologicas,endodoncias,2005-11-01,15,15
TOTORA(CBBA),consultas odontologicas,endodoncias,2005-11-01,2,2
TRINIDAD,consultas odontologicas,endodoncias,2005-11-01,441,441
UNCIA,consultas odontologicas,endodoncias,2005-11-01,43,43
URIONDO (A. CONCEPCION),consultas odontologicas,endodoncias,2005-11-01,6,6
URUBICHA,consultas odontologicas,endodoncias,2005-11-01,9,9
UYUNI,consultas odontologicas,endodoncias,2005-11-01,21,21
VACAS,consultas odontologicas,endodoncias,2005-11-01,5,5
VALLEGRANDE,consultas odontologicas,endodoncias,2005-11-01,101,101
VIACHA,consultas odontologicas,endodoncias,2005-11-01,11,11
VILA VILA,consultas odontologicas,endodoncias,2005-11-01,5,5
VILLA MONTES,consultas odontologicas,endodoncias,2005-11-01,6,6
VILLA RIVERO,consultas odontologicas,endodoncias,2005-11-01,5,5
VILLA SERRANO,consultas odontologicas,endodoncias,2005-11-01,13,13
VILLA TUNARI,consultas odontologicas,endodoncias,2005-11-01,67,67
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,endodoncias,2005-11-01,3,3
VILLAZON,consultas odontologicas,endodoncias,2005-11-01,120,120
VINTO,consultas odontologicas,endodoncias,2005-11-01,40,40
WARNES,consultas odontologicas,endodoncias,2005-11-01,27,27
YACUIBA,consultas odontologicas,endodoncias,2005-11-01,15,15
YAMPARAEZ,consultas odontologicas,endodoncias,2005-11-01,4,4
YANACACHI,consultas odontologicas,endodoncias,2005-11-01,2,2
YAPACANI,consultas odontologicas,endodoncias,2005-11-01,6,6
ZUDAÑEZ,consultas odontologicas,endodoncias,2005-11-01,1,1
AIQUILE,consultas odontologicas,endodoncias,2005-12-01,20,20
ANCORAIMES,consultas odontologicas,endodoncias,2005-12-01,5,5
ARANI,consultas odontologicas,endodoncias,2005-12-01,3,3
ARQUE,consultas odontologicas,endodoncias,2005-12-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,endodoncias,2005-12-01,1,1
AZURDUY,consultas odontologicas,endodoncias,2005-12-01,13,13
BAURES,consultas odontologicas,endodoncias,2005-12-01,6,6
BERMEJO,consultas odontologicas,endodoncias,2005-12-01,14,14
BETANZOS,consultas odontologicas,endodoncias,2005-12-01,2,2
BOYUIBE,consultas odontologicas,endodoncias,2005-12-01,5,5
CAMARGO,consultas odontologicas,endodoncias,2005-12-01,8,8
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,endodoncias,2005-12-01,1,1
CAMIRI,consultas odontologicas,endodoncias,2005-12-01,28,28
CAPINOTA,consultas odontologicas,endodoncias,2005-12-01,21,21
CAQUIAVIRI,consultas odontologicas,endodoncias,2005-12-01,3,3
CARANAVI,consultas odontologicas,endodoncias,2005-12-01,9,9
CARAPARI,consultas odontologicas,endodoncias,2005-12-01,1,1
CHALLAPATA,consultas odontologicas,endodoncias,2005-12-01,16,16
CHAYANTA,consultas odontologicas,endodoncias,2005-12-01,7,7
CHIMORE,consultas odontologicas,endodoncias,2005-12-01,18,18
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,endodoncias,2005-12-01,11,11
CLIZA,consultas odontologicas,endodoncias,2005-12-01,3,3
COBIJA,consultas odontologicas,endodoncias,2005-12-01,79,79
COCHABAMBA,consultas odontologicas,endodoncias,2005-12-01,815,815
COLCAPIRHUA,consultas odontologicas,endodoncias,2005-12-01,16,16
COLOMI,consultas odontologicas,endodoncias,2005-12-01,1,1
COLPA BELGICA,consultas odontologicas,endodoncias,2005-12-01,1,1
COMARAPA,consultas odontologicas,endodoncias,2005-12-01,29,29
COPACABANA,consultas odontologicas,endodoncias,2005-12-01,2,2
COROICO,consultas odontologicas,endodoncias,2005-12-01,16,16
CORQUE,consultas odontologicas,endodoncias,2005-12-01,6,6
COTAGAITA,consultas odontologicas,endodoncias,2005-12-01,12,12
COTOCA,consultas odontologicas,endodoncias,2005-12-01,23,23
CUEVO,consultas odontologicas,endodoncias,2005-12-01,2,2
CULPINA,consultas odontologicas,endodoncias,2005-12-01,2,2
CURAHUARA DE CARANGAS,consultas odontologicas,endodoncias,2005-12-01,2,2
EL ALTO,consultas odontologicas,endodoncias,2005-12-01,1085,1085
EL PUENTE(TJA),consultas odontologicas,endodoncias,2005-12-01,39,39
EL TORNO,consultas odontologicas,endodoncias,2005-12-01,3,3
EL VILLAR,consultas odontologicas,endodoncias,2005-12-01,10,10
ENTRE RIOS,consultas odontologicas,endodoncias,2005-12-01,13,13
ENTRE RIOS,consultas odontologicas,endodoncias,2005-12-01,13,13
EUCALIPTUS,consultas odontologicas,endodoncias,2005-12-01,9,9
FERNANDEZ ALONSO,consultas odontologicas,endodoncias,2005-12-01,25,25
GENERAL SAAVEDRA,consultas odontologicas,endodoncias,2005-12-01,13,13
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,endodoncias,2005-12-01,10,10
GUANAY,consultas odontologicas,endodoncias,2005-12-01,12,12
GUAYARAMERIN,consultas odontologicas,endodoncias,2005-12-01,49,49
GUTIERREZ,consultas odontologicas,endodoncias,2005-12-01,1,1
HUACARETA,consultas odontologicas,endodoncias,2005-12-01,10,10
HUANUNI,consultas odontologicas,endodoncias,2005-12-01,45,45
HUARACAJE,consultas odontologicas,endodoncias,2005-12-01,8,8
ICLA,consultas odontologicas,endodoncias,2005-12-01,15,15
INCAHUASI,consultas odontologicas,endodoncias,2005-12-01,4,4
IRUPANA (VILLA DE LANZA),consultas odontologicas,endodoncias,2005-12-01,8,8
IXIAMAS,consultas odontologicas,endodoncias,2005-12-01,9,9
JESUS DE MACHACA,consultas odontologicas,endodoncias,2005-12-01,33,33
LA GUARDIA,consultas odontologicas,endodoncias,2005-12-01,20,20
LA PAZ,consultas odontologicas,endodoncias,2005-12-01,1056,1056
LAGUNILLAS,consultas odontologicas,endodoncias,2005-12-01,2,2
LAJA,consultas odontologicas,endodoncias,2005-12-01,6,6
LICOMA PAMPA,consultas odontologicas,endodoncias,2005-12-01,1,1
LLALLAGUA,consultas odontologicas,endodoncias,2005-12-01,76,76
MACHACAMARCA,consultas odontologicas,endodoncias,2005-12-01,8,8
MAIRANA,consultas odontologicas,endodoncias,2005-12-01,3,3
MECAPACA,consultas odontologicas,endodoncias,2005-12-01,24,24
MIZQUE,consultas odontologicas,endodoncias,2005-12-01,12,12
MOJOCOYA,consultas odontologicas,endodoncias,2005-12-01,8,8
MONTEAGUDO,consultas odontologicas,endodoncias,2005-12-01,14,14
MONTERO,consultas odontologicas,endodoncias,2005-12-01,35,35
MORO MORO,consultas odontologicas,endodoncias,2005-12-01,2,2
OCURI,consultas odontologicas,endodoncias,2005-12-01,1,1
OKINAWA,consultas odontologicas,endodoncias,2005-12-01,8,8
OMEREQUE,consultas odontologicas,endodoncias,2005-12-01,8,8
ORURO,consultas odontologicas,endodoncias,2005-12-01,743,743
PADILLA,consultas odontologicas,endodoncias,2005-12-01,3,3
PALCA,consultas odontologicas,endodoncias,2005-12-01,3,3
PAMPA AULLAGAS,consultas odontologicas,endodoncias,2005-12-01,3,3
PATACAMAYA,consultas odontologicas,endodoncias,2005-12-01,11,11
PAZÑA,consultas odontologicas,endodoncias,2005-12-01,8,8
POOPO,consultas odontologicas,endodoncias,2005-12-01,24,24
PORCO,consultas odontologicas,endodoncias,2005-12-01,3,3
POROMA,consultas odontologicas,endodoncias,2005-12-01,1,1
PORONGO,consultas odontologicas,endodoncias,2005-12-01,48,48
PORVENIR,consultas odontologicas,endodoncias,2005-12-01,5,5
POTOSI,consultas odontologicas,endodoncias,2005-12-01,97,97
PUCARA,consultas odontologicas,endodoncias,2005-12-01,15,15
PUCARANI,consultas odontologicas,endodoncias,2005-12-01,8,8
PUERTO ACOSTA,consultas odontologicas,endodoncias,2005-12-01,3,3
PUERTO SUAREZ,consultas odontologicas,endodoncias,2005-12-01,9,9
PUERTO VILLARROEL,consultas odontologicas,endodoncias,2005-12-01,28,28
PUNA,consultas odontologicas,endodoncias,2005-12-01,9,9
PUNATA,consultas odontologicas,endodoncias,2005-12-01,57,57
QUILLACOLLO,consultas odontologicas,endodoncias,2005-12-01,26,26
QUIME,consultas odontologicas,endodoncias,2005-12-01,2,2
REYES,consultas odontologicas,endodoncias,2005-12-01,1,1
RURRENABAQUE,consultas odontologicas,endodoncias,2005-12-01,32,32
SABAYA,consultas odontologicas,endodoncias,2005-12-01,12,12
SACABA,consultas odontologicas,endodoncias,2005-12-01,189,189
SACACA,consultas odontologicas,endodoncias,2005-12-01,3,3
SAIPINA,consultas odontologicas,endodoncias,2005-12-01,12,12
SAN AGUSTIN,consultas odontologicas,endodoncias,2005-12-01,1,1
SAN ANDRES DE MACHACA,consultas odontologicas,endodoncias,2005-12-01,5,5
SAN BENITO,consultas odontologicas,endodoncias,2005-12-01,8,8
SAN BORJA,consultas odontologicas,endodoncias,2005-12-01,42,42
SAN BUENA VENTURA,consultas odontologicas,endodoncias,2005-12-01,2,2
SAN CARLOS,consultas odontologicas,endodoncias,2005-12-01,27,27
SAN IGNACIO,consultas odontologicas,endodoncias,2005-12-01,11,11
SAN IGNACIO DE VELASCO,consultas odontologicas,endodoncias,2005-12-01,114,114
SAN JOAQUIN,consultas odontologicas,endodoncias,2005-12-01,3,3
SAN LORENZO(PND),consultas odontologicas,endodoncias,2005-12-01,24,24
SAN LORENZO(TJA),consultas odontologicas,endodoncias,2005-12-01,5,5
SAN LUCAS,consultas odontologicas,endodoncias,2005-12-01,19,19
SAN MIGUEL DE VELASCO,consultas odontologicas,endodoncias,2005-12-01,9,9
SAN PEDRO DE TIQUINA,consultas odontologicas,endodoncias,2005-12-01,1,1
SAN RAFAEL,consultas odontologicas,endodoncias,2005-12-01,7,7
SAN RAMON,consultas odontologicas,endodoncias,2005-12-01,10,10
SANTA ANA,consultas odontologicas,endodoncias,2005-12-01,1,1
SANTA CRUZ DE LA SIERRA,consultas odontologicas,endodoncias,2005-12-01,1529,1529
SANTA ROSA,consultas odontologicas,endodoncias,2005-12-01,2,2
SANTA ROSA DEL SARA,consultas odontologicas,endodoncias,2005-12-01,5,5
SANTIAGO DE HUARI,consultas odontologicas,endodoncias,2005-12-01,274,274
SANTIAGO DE MACHACA,consultas odontologicas,endodoncias,2005-12-01,18,18
SANTIVAÑES,consultas odontologicas,endodoncias,2005-12-01,10,10
SICA SICA (VILLA AROMA),consultas odontologicas,endodoncias,2005-12-01,11,11
SIPE SIPE,consultas odontologicas,endodoncias,2005-12-01,39,39
SOPACHUY,consultas odontologicas,endodoncias,2005-12-01,14,14
SUCRE,consultas odontologicas,endodoncias,2005-12-01,498,498
TARATA,consultas odontologicas,endodoncias,2005-12-01,2,2
TARIJA,consultas odontologicas,endodoncias,2005-12-01,386,386
TARVITA,consultas odontologicas,endodoncias,2005-12-01,3,3
TIAWANACU,consultas odontologicas,endodoncias,2005-12-01,2,2
TINGUIPAYA,consultas odontologicas,endodoncias,2005-12-01,5,5
TIQUIPAYA,consultas odontologicas,endodoncias,2005-12-01,34,34
TIRAQUE (CBBA),consultas odontologicas,endodoncias,2005-12-01,16,16
TOMINA,consultas odontologicas,endodoncias,2005-12-01,2,2
TRINIDAD,consultas odontologicas,endodoncias,2005-12-01,253,253
TUPIZA,consultas odontologicas,endodoncias,2005-12-01,103,103
TURCO,consultas odontologicas,endodoncias,2005-12-01,3,3
UNCIA,consultas odontologicas,endodoncias,2005-12-01,24,24
URIONDO (A. CONCEPCION),consultas odontologicas,endodoncias,2005-12-01,8,8
UYUNI,consultas odontologicas,endodoncias,2005-12-01,1,1
VACAS,consultas odontologicas,endodoncias,2005-12-01,13,13
VALLEGRANDE,consultas odontologicas,endodoncias,2005-12-01,1,1
VIACHA,consultas odontologicas,endodoncias,2005-12-01,19,19
VILLA MONTES,consultas odontologicas,endodoncias,2005-12-01,11,11
