municipality,group,variable,month,Nº de actividades educativas en Salud,TOTAL
CARANAVI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,21,21
CARAPARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,6,6
CARIPUYO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,46,46
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,16,16
CATACORA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,6,6
CHACARILLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,2,2
CHALLAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,135,135
CHAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,60,60
CHARAGUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,1,1
CHARAÑA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,6,6
CHAYANTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,14,14
CHIMORE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,18,18
CHIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,17,17
CHOQUE COTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,7,7
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,9,9
CHUMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,6,6
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,6,6
CKOCHAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,46,46
CLIZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,14,14
COBIJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,20,20
COCAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,16,16
COCHABAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,88,88
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,4,4
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,42,42
COLLANA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,1,1
COLOMI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,6,6
COLPA BELGICA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,16,16
COLQUECHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,128,128
COLQUENCHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,8,8
COLQUIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,14,14
COMANCHE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,1,1
COMARAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,30,30
CONCEPCION,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,13,13
CORIPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,1,1
CORO CORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,9,9
COROICO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,6,6
CORQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,59,59
COTAGAITA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,139,139
COTOCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,9,9
CRUZ DE MACHACAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,7,7
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,15,15
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,8,8
CUEVO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,1,1
CULPINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,40,40
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,5,5
CURVA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,2,2
DESAGUADERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,908,908
EL CHORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,29,29
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,8,8
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,126,126
EL TORNO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,80,80
EL VILLAR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,16,16
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,26,26
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,62,62
ESCARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,6,6
ESMERALDA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,1,1
EUCALIPTUS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,19,19
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,39,39
FILADELFIA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,2,2
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,18,18
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,8,8
GUANAY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,7,7
GUAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,6,6
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,18,18
GUTIERREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,6,6
HUACARETA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,10,10
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,13,13
HUACHACALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,2,2
HUANUNI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,153,153
HUARINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,4,4
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,5,5
HUMANATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,1,1
ICHOCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,17,17
ICLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,35,35
INCAHUASI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,5,5
INQUISIVI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,50,50
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,16,16
IXIAMAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,1,1
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,19,19
LA ASUNTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,8,8
LA GUARDIA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,83,83
LA PAZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,225,225
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,6,6
LAJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,42,42
LICOMA PAMPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,6,6
LLALLAGUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,4,4
LLICA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,15,15
LORETO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,14,14
LURIBAY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,9,9
MACHACAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,17,17
MACHARETI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,10,10
MAGDALENA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,3,3
MAIRANA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,3,3
MALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,1,1
MAPIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,1,1
MECAPACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,35,35
MINEROS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,8,8
MIZQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,12,12
MOCOMOCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,7,7
MOJINETE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,20,20
MOJOCOYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,30,30
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,22,22
MONTERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,229,229
MOROCHATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,13,13
NAZACARA DE PACAJES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,1,1
OCURI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,31,31
OKINAWA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,5,5
OMEREQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,22,22
ORURO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,1222,1222
PADCAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,20,20
PADILLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,32,32
PAILON,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,14,14
PALCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,10,10
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,50,50
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,3,3
PAMPA GRANDE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,3,3
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,3,3
PASORAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,4,4
PATACAMAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,23,23
PAZÑA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,13,13
PELECHUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,14,14
POCOATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,59,59
POCONA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,9,9
POJO (CBBA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,2,2
POOPO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,4,4
PORCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,21,21
POROMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,15,15
PORONGO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,14,14
PORTACHUELO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,5,5
POSTRER VALLE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,1,1
POTOSI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,209,209
PRESTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,55,55
PUCARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,4,4
PUCARANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,134,134
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,1,1
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,4,4
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,19,19
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,70,70
PUERTO QUIJARRO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,3,3
PUERTO RICO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,1,1
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,2,2
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,37,37
PUNA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,94,94
PUNATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,394,394
QUIABAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,1,1
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,16,16
QUIME,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,11,11
RAVELO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,33,33
REYES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,8,8
RIBERALTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,53,53
ROBORE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,12,12
RURRENABAQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,8,8
SABAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,43,43
SACABA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,28,28
SACABAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,3,3
SACACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,61,61
SAIPINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,63,63
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,69,69
SAMAIPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,4,4
SAN AGUSTIN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,1,1
SAN ANDRES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,6,6
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,6,6
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,4,4
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,33,33
SAN BENITO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,13,13
SAN BORJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,204,204
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,12,12
SAN CARLOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,7,7
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,86,86
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,2,2
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,4,4
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,11,11
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,5,5
SAN JULIAN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,199,199
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,25,25
SAN LUCAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,21,21
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,26,26
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,8,8
SAN PEDRO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,93,93
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,130,130
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,15,15
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,29,29
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,449,449
SANTA ROSA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,11,11
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,7,7
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,63,63
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,3,3
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,5,5
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,7,7
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,6,6
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,12,12
SHINAOTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,31,31
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,37,37
SICAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,1,1
SIPE SIPE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,35,35
SOPACHUY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,6,6
SORACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,70,70
SORATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,2,2
SUCRE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,91,91
TACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,1,1
TACACOMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,9,9
TACOBAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,1,1
TACOPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,47,47
TAHUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,14,14
TAPACARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,10,10
TARABUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,73,73
TARATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,7,7
TARIJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,215,215
TARVITA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,61,61
TEOPONTE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,6,6
TIAHUANACU,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,13,13
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,9,9
TIPUANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,3,3
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,63,63
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,58,58
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,3,3
TOCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,11,11
TODOS SANTOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,1,1
TOLATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,8,8
TOLEDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,10,10
TOMAVE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,18,18
TOMINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,27,27
TORO TORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,32,32
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,33,33
TRIGAL,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,4,4
TRINIDAD,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,233,233
TUPIZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,93,93
TURCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,10,10
UMALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,13,13
UNCIA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,13,13
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,63,63
URUBICHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,30,30
UYUNI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,13,13
VACAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,6,6
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,24,24
VIACHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,142,142
VILA VILA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,12,12
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,25,25
VILLA MONTES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,18,18
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,11,11
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,16,16
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,70,70
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,16,16
VILLAZON,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,201,201
VINTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,148,148
VITICHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,20,20
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,1,1
WARNES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,47,47
YACO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,6,6
YACUIBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,107,107
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,46,46
YANACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,13,13
YAPACANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,638,638
YOCALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,1,1
YOTALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,33,33
YUNCHARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,4,4
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-10-01,37,37
ACACIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-11-01,4,4
ACHACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-11-01,30,30
ACHOCALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-11-01,43,43
AIQUILE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-11-01,3,3
ALCALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-11-01,17,17
ALTO BENI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-11-01,8,8
ANCORAIMES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-11-01,2,2
ANDAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-11-01,43,43
ANTEQUERA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-11-01,5,5
ANZALDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-11-01,9,9
APOLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-11-01,6,6
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-11-01,20,20
ARBIETO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-11-01,1,1
ARQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-11-01,10,10
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-11-01,50,50
ATOCHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-11-01,12,12
AUCAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-11-01,8,8
AYATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-11-01,2,2
AYO AYO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-11-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-11-01,9,9
AZURDUY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-11-01,24,24
BATALLAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-11-01,5,5
BAURES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-11-01,25,25
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-11-01,24,24
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-11-01,2,2
BELLA FLOR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-11-01,1,1
