municipality,group,variable,month,Nº de visitas familiares realizadas,TOTAL
PAMPA GRANDE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,92,92
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,70,70
PASORAPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,65,65
PATACAMAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,212,212
PAZÑA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,123,123
PELECHUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,109,109
POCOATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,481,481
POCONA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,304,304
POJO (CBBA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,114,114
POOPO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,145,145
PORCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,154,154
POROMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,376,376
PORONGO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,204,204
PORTACHUELO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,31,31
PORVENIR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,31,31
POSTRER VALLE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,6,6
POTOSI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,2890,2890
PRESTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,258,258
PUCARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,40,40
PUCARANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,447,447
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,10,10
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,246,246
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,139,139
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,325,325
PUERTO QUIJARRO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,12,12
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,77,77
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,647,647
PUNA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,302,302
PUNATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,639,639
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,753,753
QUIME,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,63,63
QUIRUSILLAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,130,130
RAQAYPAMPA(ETA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,68,68
RAVELO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,400,400
REYES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,69,69
RIBERALTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,1373,1373
ROBORE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,11,11
RURRENABAQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,168,168
SABAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,98,98
SACABA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,628,628
SACABAMBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,124,124
SACACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,317,317
SAIPINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,359,359
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,405,405
SAMAIPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,236,236
SAN AGUSTIN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,29,29
SAN ANDRES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,153,153
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,159,159
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,8,8
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,72,72
SAN BENITO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,47,47
SAN BORJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,323,323
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,60,60
SAN CARLOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,663,663
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,127,127
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,107,107
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,12,12
SAN JOAQUIN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,6,6
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,81,81
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,334,334
SAN JULIAN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,2434,2434
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,227,227
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,233,233
SAN LUCAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,1522,1522
SAN MATIAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,38,38
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,88,88
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,44,44
SAN PEDRO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,962,962
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,139,139
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,25,25
SAN PEDRO DE QUEMES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,29,29
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,229,229
SAN RAFAEL,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,20,20
SAN RAMON BENI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,53,53
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,27,27
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,531,531
SANTA ROSA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,192,192
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,30,30
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,408,408
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,70,70
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,52,52
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,222,222
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,250,250
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,98,98
SHINAOTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,152,152
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,229,229
SICAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,42,42
SIPE SIPE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,156,156
SOPACHUY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,243,243
SORACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,453,453
SORATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,248,248
SUCRE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,4074,4074
TACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,83,83
TACACOMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,95,95
TACOBAMBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,9,9
TACOPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,209,209
TAHUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,102,102
TAPACARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,13,13
TARABUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,553,553
TARACO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,43,43
TARATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,302,302
TARIJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,1596,1596
TARVITA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,368,368
TEOPONTE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,66,66
TIAHUANACU,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,73,73
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,227,227
TIPUANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,10,10
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,406,406
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,1187,1187
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,111,111
TOCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,97,97
TOLATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,72,72
TOLEDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,336,336
TOMAVE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,45,45
TOMINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,307,307
TORO TORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,75,75
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,205,205
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,107,107
TRIGAL,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,114,114
TRINIDAD,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,235,235
TUPIZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,1230,1230
TURCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,40,40
UMALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,149,149
UNCIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,233,233
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,369,369
URUBICHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,215,215
UYUNI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,86,86
VACAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,81,81
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,369,369
VIACHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,298,298
VILA VILA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,197,197
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,233,233
VILLA MONTES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,362,362
VILLA NUEVA (LOMA ALTA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,17,17
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,104,104
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,310,310
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,653,653
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,361,361
VILLAZON,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,1535,1535
VINTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,686,686
VITICHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,247,247
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,8,8
WARNES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,666,666
YACO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,159,159
YACUIBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,821,821
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,396,396
YANACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,95,95
YAPACANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,1874,1874
YOTALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,505,505
YUNCHARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,13,13
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-10-01,156,156
ACACIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,184,184
ACHACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,577,577
ACHOCALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,106,106
AIQUILE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,225,225
ALALAY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,72,72
ALCALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,49,49
ALTO BENI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,172,172
ANCORAIMES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,32,32
ANDAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,149,149
ANTEQUERA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,161,161
ANZALDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,451,451
APOLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,15,15
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,101,101
ARANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,73,73
ARBIETO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,395,395
ARQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,23,23
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,187,187
ATOCHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,355,355
AUCAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,34,34
AYATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,9,9
AYO AYO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,82,82
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,145,145
AZURDUY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,160,160
BATALLAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,94,94
BAURES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,116,116
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,65,65
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,93,93
BELLA FLOR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,78,78
BERMEJO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,161,161
BETANZOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,427,427
BOLIVAR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,106,106
BOYUIBE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,85,85
BUENA VISTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,184,184
CABEZAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,193,193
CAIROMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,22,22
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,491,491
CAJUATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,28,28
CALACOTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,188,188
CALAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,104,104
CAMARGO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,915,915
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,94,94
CAMIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,889,889
CAPINOTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,222,222
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,122,122
CARACOLLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,570,570
CARANAVI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,192,192
CARAPARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,35,35
CARIPUYO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,65,65
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,70,70
CHACARILLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,128,128
CHALLAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,989,989
CHAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,213,213
CHARAGUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,108,108
CHAYANTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,128,128
CHIMORE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,174,174
CHIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,19,19
CHOQUE COTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,38,38
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,40,40
CHUMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,354,354
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,116,116
CKOCHAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,228,228
CLIZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,496,496
COBIJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,123,123
COCAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,36,36
COCHABAMBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,205,205
COIPASA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,6,6
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,462,462
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,377,377
COLLANA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,20,20
COLOMI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,95,95
COLPA BELGICA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,53,53
COLQUECHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,102,102
COLQUENCHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,71,71
COLQUIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,42,42
COMANCHE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,11,11
COMARAPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,544,544
COMBAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,29,29
CONCEPCION,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,71,71
COPACABANA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,116,116
CORO CORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,56,56
COROICO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,115,115
CORQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,189,189
COTAGAITA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,983,983
COTOCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,110,110
CRUZ DE MACHACAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,6,6
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,246,246
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,16,16
CUEVO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,16,16
CULPINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,184,184
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,101,101
CURVA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,28,28
DESAGUADERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,32,32
EL ALTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,2442,2442
EL CHORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,157,157
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,137,137
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,516,516
EL TORNO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,410,410
EL VILLAR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,117,117
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,539,539
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,231,231
ESCOMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,17,17
ESMERALDA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,30,30
EUCALIPTUS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,174,174
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,255,255
FILADELFIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,33,33
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,88,88
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,134,134
GUAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,5,5
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,313,313
GUTIERREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,106,106
HUACARETA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,194,194
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,176,176
HUACHACALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,18,18
HUANUNI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,524,524
HUARINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,196,196
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,172,172
HUMANATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,20,20
ICHOCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,42,42
ICLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,25,25
INCAHUASI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,260,260
INGAVI (HUMAITA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,5,5
INQUISIVI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,103,103
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,280,280
IXIAMAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,99,99
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-11-01,393,393
