,group,variable,month,ANTIROTAVIRICA 1RA. DOSIS,ANTIROTAVIRICA 1RA. DOSIS,TOTALES
VILLA RIVERO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-09-01,6,0,6
VILLA SERRANO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-09-01,12,2,14
VILLA TUNARI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-09-01,153,17,170
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-09-01,14,2,16
VILLAZON,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-09-01,73,7,80
VINTO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-09-01,84,5,89
VITICHI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-09-01,12,4,16
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-09-01,3,0,3
WARNES,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-09-01,165,15,180
YACO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-09-01,2,4,6
YACUIBA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-09-01,122,10,132
YAMPARAEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-09-01,7,4,11
YANACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-09-01,10,2,12
YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-09-01,101,9,110
YOCALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-09-01,6,3,9
YOTALA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-09-01,4,3,7
YUNCHARA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-09-01,2,7,9
ZUDAÑEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-09-01,3,4,7
ACACIO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,8,2,10
ACHACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,28,13,41
ACHOCALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,7,4,11
AIQUILE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,38,17,55
ALALAY,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,2,7,9
ALCALA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,4,0,4
ALTO BENI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,18,4,22
ANCORAIMES,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,14,7,21
ANTEQUERA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,2,1,3
ANZALDO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,1,8,9
APOLO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,22,24,46
ARAMPAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,2,4,6
ARANI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,20,3,23
ARBIETO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,13,13,26
ARQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,27,5,32
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,69,0,69
ATOCHA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,5,3,8
AUCAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,3,3,6
AYATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,5,6,11
AYO AYO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,8,2,10
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,28,17,45
AZURDUY,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,5,12,17
BATALLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,17,10,27
BAURES,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,6,4,10
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,1,2,3
BELLA FLOR,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,0,8,8
BERMEJO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,57,20,77
BETANZOS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,36,28,64
BOLIVAR,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,4,6,10
BOLPEBRA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,2,4,6
BOYUIBE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,3,3,6
BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,19,6,25
CABEZAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,9,7,16
CAIROMA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,9,7,16
"CAIZA ""D""",vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,8,4,12
CAJUATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,12,3,15
CALACOTO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,4,3,7
CALAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,11,5,16
CAMARGO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,14,6,20
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,4,0,4
CAMIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,52,5,57
CAPINOTA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,42,5,47
CAQUIAVIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,6,7,13
CARACOLLO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,20,21,41
CARANAVI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,82,28,110
CARAPARI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,12,7,19
CARIPUYO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,6,17,23
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,4,0,4
CHALLAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,48,19,67
CHAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,9,9,18
CHARAGUA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,24,51,75
CHARAÑA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,3,0,3
CHAYANTA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,15,18,33
CHIMORE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,53,14,67
CHIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,4,1,5
CHOQUE COTA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,3,0,3
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,19,7,26
CHUMA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,8,9,17
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,1,13,14
CKOCHAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,19,14,33
CLIZA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,31,7,38
COBIJA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,124,6,130
COCAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,10,34,44
COCHABAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,1317,9,1326
COIPASA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,0,1,1
COLCAPIRHUA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,86,3,89
"COLCHA ""K""",vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,24,2,26
COLOMI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,38,6,44
COLPA BELGICA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,11,4,15
COLQUECHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,18,54,72
COLQUENCHA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,21,1,22
COLQUIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,16,39,55
COMANCHE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,1,3,4
COMARAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,23,4,27
COMBAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,0,1,1
CONCEPCION,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,29,9,38
COPACABANA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,13,7,20
CORIPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,19,9,28
CORO CORO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,10,1,11
COROICO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,24,9,33
CORQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,5,5,10
COTAGAITA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,20,25,45
COTOCA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,67,14,81
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,22,9,31
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,2,0,2
CUEVO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,5,4,9
CULPINA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,16,17,33
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,6,4,10
CURVA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,0,2,2
DESAGUADERO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,7,3,10
EL ALTO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,1435,47,1482
EL CHORO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,1,3,4
EL PUENTE(STC),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,39,0,39
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,17,2,19
EL TORNO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,81,3,84
EL VILLAR,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,4,3,7
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,25,20,45
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,72,7,79
ESCOMA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,7,2,9
ESMERALDA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,1,0,1
EUCALIPTUS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,6,0,6
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,0,3,3
EXALTACION,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,4,8,12
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,15,4,19
FILADELFIA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,7,4,11
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,26,0,26
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,1,18,19
GUANAY,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,16,9,25
GUAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,4,5,9
GUAYARAMERIN,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,102,9,111
GUTIERREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,19,12,31
HUACARETA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,18,3,21
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,1,8,9
HUANUNI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,49,1,50
HUARACAJE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,2,4,6
HUARINA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,8,0,8
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,3,1,4
HUMANATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,2,3,5
ICHOCA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,4,7,11
ICLA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,10,16,26
INCAHUASI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,16,14,30
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,0,11,11
INQUISIVI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,8,9,17
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,11,11,22
IXIAMAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,14,0,14
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,10,4,14
LA ASUNTA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,83,12,95
LA GUARDIA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,116,3,119
LA PAZ,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,1242,9,1251
LA RIVERA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,1,1,2
LAGUNILLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,5,1,6
LAJA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,19,9,28
LAS CARRERAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,3,2,5
LICOMA PAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,4,0,4
LLALLAGUA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,89,26,115
LLICA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,3,0,3
LORETO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,0,1,1
LURIBAY,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,11,8,19
MACHACAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,4,2,6
MACHARETI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,7,7,14
MAGDALENA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,22,8,30
MAIRANA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,21,1,22
MALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,0,2,2
MAPIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,29,6,35
MECAPACA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,17,12,29
MINEROS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,37,9,46
MIZQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,46,26,72
MOCOMOCO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,16,16,32
MOJINETE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,3,0,3
MOJOCOYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,4,4,8
MONTEAGUDO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,40,9,49
MONTERO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,252,11,263
MORO MORO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,4,0,4
MOROCHATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,11,15,26
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,3,2,5
NAZACARA DE PACAJES,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,0,3,3
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,0,2,2
OCURI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,17,22,39
OKINAWA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,24,4,28
OMEREQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,11,4,15
ORURO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,550,3,553
PADCAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,23,5,28
PADILLA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,12,4,16
PAILON,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,36,14,50
PALCA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,14,19,33
PALOS BLANCOS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,45,14,59
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,3,3,6
PAMPA GRANDE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,13,4,17
PAPEL PAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,5,3,8
PASORAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,2,1,3
PATACAMAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,26,1,27
PAZÑA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,6,1,7
PELECHUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,11,8,19
POCOATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,7,47,54
POCONA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,13,9,22
POJO (CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,17,8,25
POOPO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,9,2,11
PORCO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,26,0,26
POROMA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,13,19,32
PORONGO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,10,3,13
PORTACHUELO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,32,5,37
PORVENIR,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,14,0,14
POSTRER VALLE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,2,0,2
POTOSI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,393,14,407
PRESTO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,5,10,15
PUCARA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,2,3,5
PUCARANI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,24,11,35
PUERTO ACOSTA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,9,10,19
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,3,23,26
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,2,5,7
PUERTO PEREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,2,8,10
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,30,10,40
PUERTO RICO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,18,10,28
PUERTO SILES,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,1,0,1
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,40,5,45
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,102,8,110
PUNA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,23,15,38
PUNATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,52,0,52
QUIABAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,4,2,6
QUILLACOLLO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,211,3,214
QUIME,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,6,8,14
QUIRUSILLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,0,1,1
RAVELO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,10,23,33
REYES,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,24,15,39
RIBERALTA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,234,37,271
ROBORE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,26,0,26
RURRENABAQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,34,10,44
SABAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,1,1,2
SACABA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,230,36,266
SACABAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,4,1,5
SACACA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,22,14,36
SAIPINA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,3,2,5
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,5,8,13
SAMAIPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,15,2,17
SAN ANDRES,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,18,12,30
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,3,6,9
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,0,1,1
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,9,2,11
SAN BENITO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,12,6,18
SAN BORJA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,83,31,114
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,22,8,30
SAN CARLOS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,50,2,52
SAN IGNACIO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,38,20,58
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,103,32,135
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,6,4,10
SAN JOAQUIN,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,11,0,11
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,28,10,38
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,11,3,14
SAN JULIAN,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,66,28,94
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,8,22,30
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,20,3,23
SAN LUCAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,29,39,68
SAN MATIAS,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,27,12,39
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,15,6,21
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,9,1,10
SAN PEDRO,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,37,0,37
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,27,41,68
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,1,4,5
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,6,3,9
SAN PEDRO(PND),vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,1,2,3
SAN RAFAEL,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,8,4,12
SAN RAMON BENI,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,3,12,15
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antirotavirica 1ra. dosis,2011-10-01,8,0,8
