,group,variable,month,BCG DENTRO,BCG DENTRO,BCG FUERA,BCG FUERA,TOTALES
TORO TORO,vacunaciones en menores de 1 ano,bcg,2019-09-01,3,2,8,2,15
TOTORA(CBBA),vacunaciones en menores de 1 ano,bcg,2019-09-01,12,11,1,3,27
TOTORA(ORR),vacunaciones en menores de 1 ano,bcg,2019-09-01,0,2,1,2,5
TRIGAL,vacunaciones en menores de 1 ano,bcg,2019-09-01,0,1,0,0,1
TRINIDAD,vacunaciones en menores de 1 ano,bcg,2019-09-01,154,162,7,10,333
TUPIZA,vacunaciones en menores de 1 ano,bcg,2019-09-01,43,39,1,4,87
UMALA,vacunaciones en menores de 1 ano,bcg,2019-09-01,2,1,1,5,9
UNCIA,vacunaciones en menores de 1 ano,bcg,2019-09-01,21,18,8,4,51
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,bcg,2019-09-01,2,3,1,1,7
URUBICHA,vacunaciones en menores de 1 ano,bcg,2019-09-01,1,2,2,0,5
UYUNI,vacunaciones en menores de 1 ano,bcg,2019-09-01,16,19,3,7,45
VACAS,vacunaciones en menores de 1 ano,bcg,2019-09-01,2,0,4,4,10
VALLEGRANDE,vacunaciones en menores de 1 ano,bcg,2019-09-01,21,17,0,0,38
VIACHA,vacunaciones en menores de 1 ano,bcg,2019-09-01,33,57,2,4,96
VILA VILA,vacunaciones en menores de 1 ano,bcg,2019-09-01,0,0,2,2,4
VILLA CHARCAS,vacunaciones en menores de 1 ano,bcg,2019-09-01,1,4,1,2,8
VILLA MONTES,vacunaciones en menores de 1 ano,bcg,2019-09-01,44,32,2,0,78
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,bcg,2019-09-01,0,1,0,0,1
VILLA RIVERO,vacunaciones en menores de 1 ano,bcg,2019-09-01,1,0,2,3,6
VILLA SERRANO,vacunaciones en menores de 1 ano,bcg,2019-09-01,1,3,1,1,6
VILLA TUNARI,vacunaciones en menores de 1 ano,bcg,2019-09-01,70,73,8,7,158
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,bcg,2019-09-01,2,2,0,0,4
VILLAZON,vacunaciones en menores de 1 ano,bcg,2019-09-01,20,16,1,1,38
VINTO,vacunaciones en menores de 1 ano,bcg,2019-09-01,29,37,2,0,68
VITICHI,vacunaciones en menores de 1 ano,bcg,2019-09-01,0,0,4,2,6
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,bcg,2019-09-01,2,2,1,3,8
WARNES,vacunaciones en menores de 1 ano,bcg,2019-09-01,72,77,0,1,150
YACO,vacunaciones en menores de 1 ano,bcg,2019-09-01,0,1,5,3,9
YACUIBA,vacunaciones en menores de 1 ano,bcg,2019-09-01,73,71,4,6,154
YAMPARAEZ,vacunaciones en menores de 1 ano,bcg,2019-09-01,4,0,0,0,4
YANACACHI,vacunaciones en menores de 1 ano,bcg,2019-09-01,1,2,1,0,4
YAPACANI,vacunaciones en menores de 1 ano,bcg,2019-09-01,40,51,1,0,92
YOCALLA,vacunaciones en menores de 1 ano,bcg,2019-09-01,2,0,5,0,7
YOTALA,vacunaciones en menores de 1 ano,bcg,2019-09-01,2,3,0,0,5
YUNCHARA,vacunaciones en menores de 1 ano,bcg,2019-09-01,0,2,1,6,9
ZUDAÑEZ,vacunaciones en menores de 1 ano,bcg,2019-09-01,1,2,0,0,3
ACACIO,vacunaciones en menores de 1 ano,bcg,2019-10-01,1,1,2,3,7
ACHACACHI,vacunaciones en menores de 1 ano,bcg,2019-10-01,10,14,7,9,40
ACHOCALLA,vacunaciones en menores de 1 ano,bcg,2019-10-01,4,1,1,1,7
AIQUILE,vacunaciones en menores de 1 ano,bcg,2019-10-01,10,14,1,1,26
ALCALA,vacunaciones en menores de 1 ano,bcg,2019-10-01,0,1,0,0,1
ALTO BENI,vacunaciones en menores de 1 ano,bcg,2019-10-01,2,2,0,0,4
ANCORAIMES,vacunaciones en menores de 1 ano,bcg,2019-10-01,3,1,2,2,8
ANDAMARCA,vacunaciones en menores de 1 ano,bcg,2019-10-01,0,2,2,0,4
ANTEQUERA,vacunaciones en menores de 1 ano,bcg,2019-10-01,1,0,2,0,3
ANZALDO,vacunaciones en menores de 1 ano,bcg,2019-10-01,2,0,2,2,6
APOLO,vacunaciones en menores de 1 ano,bcg,2019-10-01,9,6,3,2,20
ARAMPAMPA,vacunaciones en menores de 1 ano,bcg,2019-10-01,2,1,1,1,5
ARANI,vacunaciones en menores de 1 ano,bcg,2019-10-01,2,2,3,1,8
ARBIETO,vacunaciones en menores de 1 ano,bcg,2019-10-01,7,6,3,2,18
ARQUE,vacunaciones en menores de 1 ano,bcg,2019-10-01,6,6,6,6,24
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,bcg,2019-10-01,40,27,0,0,67
ATOCHA,vacunaciones en menores de 1 ano,bcg,2019-10-01,3,5,0,0,8
AUCAPATA,vacunaciones en menores de 1 ano,bcg,2019-10-01,0,0,0,5,5
AYATA,vacunaciones en menores de 1 ano,bcg,2019-10-01,1,4,1,1,7
AYO AYO,vacunaciones en menores de 1 ano,bcg,2019-10-01,2,2,6,5,15
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,bcg,2019-10-01,4,6,1,0,11
AZURDUY,vacunaciones en menores de 1 ano,bcg,2019-10-01,4,6,1,3,14
BATALLAS,vacunaciones en menores de 1 ano,bcg,2019-10-01,4,5,6,3,18
BAURES,vacunaciones en menores de 1 ano,bcg,2019-10-01,3,3,1,0,7
BELEN DE URMIRI,vacunaciones en menores de 1 ano,bcg,2019-10-01,0,0,1,0,1
BELLA FLOR,vacunaciones en menores de 1 ano,bcg,2019-10-01,1,1,1,0,3
BERMEJO,vacunaciones en menores de 1 ano,bcg,2019-10-01,29,27,0,1,57
BETANZOS,vacunaciones en menores de 1 ano,bcg,2019-10-01,14,7,7,6,34
BOLIVAR,vacunaciones en menores de 1 ano,bcg,2019-10-01,0,4,1,1,6
BOLPEBRA,vacunaciones en menores de 1 ano,bcg,2019-10-01,0,0,0,1,1
BOYUIBE,vacunaciones en menores de 1 ano,bcg,2019-10-01,1,2,0,0,3
BUENA VISTA,vacunaciones en menores de 1 ano,bcg,2019-10-01,3,3,2,0,8
CABEZAS,vacunaciones en menores de 1 ano,bcg,2019-10-01,17,6,9,11,43
CAIROMA,vacunaciones en menores de 1 ano,bcg,2019-10-01,1,5,0,2,8
"CAIZA ""D""",vacunaciones en menores de 1 ano,bcg,2019-10-01,1,1,3,1,6
CAJUATA,vacunaciones en menores de 1 ano,bcg,2019-10-01,10,8,0,1,19
CALACOTO,vacunaciones en menores de 1 ano,bcg,2019-10-01,0,0,1,2,3
CALAMARCA,vacunaciones en menores de 1 ano,bcg,2019-10-01,5,3,0,4,12
CAMARGO,vacunaciones en menores de 1 ano,bcg,2019-10-01,13,15,0,0,28
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,bcg,2019-10-01,3,0,1,0,4
CAMIRI,vacunaciones en menores de 1 ano,bcg,2019-10-01,39,37,2,2,80
CAPINOTA,vacunaciones en menores de 1 ano,bcg,2019-10-01,10,11,0,0,21
CAQUIAVIRI,vacunaciones en menores de 1 ano,bcg,2019-10-01,3,0,4,3,10
CARACOLLO,vacunaciones en menores de 1 ano,bcg,2019-10-01,11,9,2,3,25
CARANAVI,vacunaciones en menores de 1 ano,bcg,2019-10-01,46,35,1,3,85
CARAPARI,vacunaciones en menores de 1 ano,bcg,2019-10-01,5,3,3,1,12
CARIPUYO,vacunaciones en menores de 1 ano,bcg,2019-10-01,1,3,2,0,6
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,bcg,2019-10-01,1,1,1,0,3
CATACORA,vacunaciones en menores de 1 ano,bcg,2019-10-01,0,0,0,1,1
CHACARILLA,vacunaciones en menores de 1 ano,bcg,2019-10-01,0,0,0,2,2
CHALLAPATA,vacunaciones en menores de 1 ano,bcg,2019-10-01,26,17,10,8,61
CHAQUI,vacunaciones en menores de 1 ano,bcg,2019-10-01,3,5,0,1,9
CHARAGUA,vacunaciones en menores de 1 ano,bcg,2019-10-01,19,15,28,29,91
CHARAÑA,vacunaciones en menores de 1 ano,bcg,2019-10-01,0,0,0,1,1
CHAYANTA,vacunaciones en menores de 1 ano,bcg,2019-10-01,2,4,3,2,11
CHIMORE,vacunaciones en menores de 1 ano,bcg,2019-10-01,15,18,0,0,33
CHUA COCANI,vacunaciones en menores de 1 ano,bcg,2019-10-01,1,0,0,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,bcg,2019-10-01,12,20,0,0,32
CHUMA,vacunaciones en menores de 1 ano,bcg,2019-10-01,3,0,1,4,8
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,bcg,2019-10-01,2,4,0,0,6
CKOCHAS,vacunaciones en menores de 1 ano,bcg,2019-10-01,3,1,4,6,14
CLIZA,vacunaciones en menores de 1 ano,bcg,2019-10-01,10,16,1,0,27
COBIJA,vacunaciones en menores de 1 ano,bcg,2019-10-01,64,59,6,4,133
COCAPATA,vacunaciones en menores de 1 ano,bcg,2019-10-01,5,6,5,8,24
COCHABAMBA,vacunaciones en menores de 1 ano,bcg,2019-10-01,683,708,10,4,1405
COLCAPIRHUA,vacunaciones en menores de 1 ano,bcg,2019-10-01,41,29,1,0,71
"COLCHA ""K""",vacunaciones en menores de 1 ano,bcg,2019-10-01,4,4,6,3,17
COLLANA,vacunaciones en menores de 1 ano,bcg,2019-10-01,0,0,1,2,3
COLOMI,vacunaciones en menores de 1 ano,bcg,2019-10-01,9,6,1,2,18
COLPA BELGICA,vacunaciones en menores de 1 ano,bcg,2019-10-01,4,3,0,0,7
COLQUECHACA,vacunaciones en menores de 1 ano,bcg,2019-10-01,13,12,11,20,56
COLQUENCHA,vacunaciones en menores de 1 ano,bcg,2019-10-01,1,1,7,7,16
COLQUIRI,vacunaciones en menores de 1 ano,bcg,2019-10-01,3,2,3,5,13
COMANCHE,vacunaciones en menores de 1 ano,bcg,2019-10-01,0,0,0,1,1
COMARAPA,vacunaciones en menores de 1 ano,bcg,2019-10-01,16,19,0,1,36
CONCEPCION,vacunaciones en menores de 1 ano,bcg,2019-10-01,14,11,0,1,26
COPACABANA,vacunaciones en menores de 1 ano,bcg,2019-10-01,6,4,1,1,12
CORIPATA,vacunaciones en menores de 1 ano,bcg,2019-10-01,11,7,0,0,18
CORO CORO,vacunaciones en menores de 1 ano,bcg,2019-10-01,0,1,0,5,6
COROICO,vacunaciones en menores de 1 ano,bcg,2019-10-01,16,10,2,1,29
CORQUE,vacunaciones en menores de 1 ano,bcg,2019-10-01,0,0,0,1,1
COTAGAITA,vacunaciones en menores de 1 ano,bcg,2019-10-01,6,5,2,5,18
COTOCA,vacunaciones en menores de 1 ano,bcg,2019-10-01,45,32,1,0,78
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,bcg,2019-10-01,15,20,12,20,67
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,bcg,2019-10-01,2,5,0,0,7
CUEVO,vacunaciones en menores de 1 ano,bcg,2019-10-01,1,2,0,1,4
CULPINA,vacunaciones en menores de 1 ano,bcg,2019-10-01,6,6,2,4,18
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,bcg,2019-10-01,1,0,0,0,1
DESAGUADERO,vacunaciones en menores de 1 ano,bcg,2019-10-01,3,2,0,1,6
EL ALTO,vacunaciones en menores de 1 ano,bcg,2019-10-01,729,672,62,60,1523
EL CHORO,vacunaciones en menores de 1 ano,bcg,2019-10-01,0,0,0,3,3
EL PUENTE(STC),vacunaciones en menores de 1 ano,bcg,2019-10-01,2,1,0,1,4
EL PUENTE(TJA),vacunaciones en menores de 1 ano,bcg,2019-10-01,3,2,2,1,8
EL TORNO,vacunaciones en menores de 1 ano,bcg,2019-10-01,54,31,10,5,100
EL VILLAR,vacunaciones en menores de 1 ano,bcg,2019-10-01,0,1,0,0,1
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,bcg,2019-10-01,9,5,0,0,14
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,bcg,2019-10-01,18,14,8,7,47
ESCARA,vacunaciones en menores de 1 ano,bcg,2019-10-01,1,0,0,0,1
ESCOMA,vacunaciones en menores de 1 ano,bcg,2019-10-01,5,4,3,0,12
EUCALIPTUS,vacunaciones en menores de 1 ano,bcg,2019-10-01,1,0,3,2,6
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,bcg,2019-10-01,0,0,2,1,3
EXALTACION,vacunaciones en menores de 1 ano,bcg,2019-10-01,0,2,1,0,3
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,bcg,2019-10-01,9,5,0,0,14
FILADELFIA,vacunaciones en menores de 1 ano,bcg,2019-10-01,1,0,0,0,1
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,bcg,2019-10-01,5,4,0,1,10
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,bcg,2019-10-01,1,2,8,4,15
GUANAY,vacunaciones en menores de 1 ano,bcg,2019-10-01,5,6,2,2,15
GUAQUI,vacunaciones en menores de 1 ano,bcg,2019-10-01,1,2,4,1,8
GUAYARAMERIN,vacunaciones en menores de 1 ano,bcg,2019-10-01,36,49,0,0,85
GUTIERREZ,vacunaciones en menores de 1 ano,bcg,2019-10-01,13,5,0,1,19
HUACARETA,vacunaciones en menores de 1 ano,bcg,2019-10-01,5,0,1,0,6
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,bcg,2019-10-01,0,1,1,0,2
HUACHACALLA,vacunaciones en menores de 1 ano,bcg,2019-10-01,1,0,0,0,1
HUANUNI,vacunaciones en menores de 1 ano,bcg,2019-10-01,9,15,1,1,26
HUARACAJE,vacunaciones en menores de 1 ano,bcg,2019-10-01,0,2,0,0,2
HUARINA,vacunaciones en menores de 1 ano,bcg,2019-10-01,0,1,4,1,6
HUAYLLAMARCA,vacunaciones en menores de 1 ano,bcg,2019-10-01,0,0,0,3,3
HUMANATA,vacunaciones en menores de 1 ano,bcg,2019-10-01,0,0,2,2,4
ICHOCA,vacunaciones en menores de 1 ano,bcg,2019-10-01,0,0,5,3,8
ICLA,vacunaciones en menores de 1 ano,bcg,2019-10-01,1,5,2,0,8
INCAHUASI,vacunaciones en menores de 1 ano,bcg,2019-10-01,4,7,1,3,15
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,bcg,2019-10-01,1,1,0,0,2
INQUISIVI,vacunaciones en menores de 1 ano,bcg,2019-10-01,0,2,4,5,11
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,bcg,2019-10-01,5,11,1,3,20
IXIAMAS,vacunaciones en menores de 1 ano,bcg,2019-10-01,8,0,1,2,11
JESUS DE MACHACA,vacunaciones en menores de 1 ano,bcg,2019-10-01,3,2,2,0,7
LA ASUNTA,vacunaciones en menores de 1 ano,bcg,2019-10-01,37,25,3,3,68
LA GUARDIA,vacunaciones en menores de 1 ano,bcg,2019-10-01,52,53,3,2,110
LA PAZ,vacunaciones en menores de 1 ano,bcg,2019-10-01,730,694,21,9,1454
LA RIVERA,vacunaciones en menores de 1 ano,bcg,2019-10-01,1,0,1,0,2
LAGUNILLAS,vacunaciones en menores de 1 ano,bcg,2019-10-01,2,2,0,0,4
LAJA,vacunaciones en menores de 1 ano,bcg,2019-10-01,5,10,6,2,23
LAS CARRERAS,vacunaciones en menores de 1 ano,bcg,2019-10-01,0,0,1,0,1
LICOMA PAMPA,vacunaciones en menores de 1 ano,bcg,2019-10-01,1,0,0,0,1
LLALLAGUA,vacunaciones en menores de 1 ano,bcg,2019-10-01,4,4,20,22,50
LLICA,vacunaciones en menores de 1 ano,bcg,2019-10-01,1,0,0,0,1
LORETO,vacunaciones en menores de 1 ano,bcg,2019-10-01,1,0,1,2,4
LURIBAY,vacunaciones en menores de 1 ano,bcg,2019-10-01,3,3,1,1,8
MACHACAMARCA,vacunaciones en menores de 1 ano,bcg,2019-10-01,1,4,0,1,6
MACHARETI,vacunaciones en menores de 1 ano,bcg,2019-10-01,2,1,0,0,3
MAGDALENA,vacunaciones en menores de 1 ano,bcg,2019-10-01,2,4,2,6,14
MAIRANA,vacunaciones en menores de 1 ano,bcg,2019-10-01,13,10,0,0,23
MALLA,vacunaciones en menores de 1 ano,bcg,2019-10-01,0,1,3,1,5
MAPIRI,vacunaciones en menores de 1 ano,bcg,2019-10-01,7,4,2,1,14
MECAPACA,vacunaciones en menores de 1 ano,bcg,2019-10-01,3,2,4,0,9
MINEROS,vacunaciones en menores de 1 ano,bcg,2019-10-01,11,17,0,1,29
MIZQUE,vacunaciones en menores de 1 ano,bcg,2019-10-01,15,10,0,1,26
MOCOMOCO,vacunaciones en menores de 1 ano,bcg,2019-10-01,2,0,5,4,11
MOJINETE,vacunaciones en menores de 1 ano,bcg,2019-10-01,0,0,0,1,1
MOJOCOYA,vacunaciones en menores de 1 ano,bcg,2019-10-01,3,4,1,1,9
MONTEAGUDO,vacunaciones en menores de 1 ano,bcg,2019-10-01,23,21,0,0,44
MONTERO,vacunaciones en menores de 1 ano,bcg,2019-10-01,124,157,1,0,282
MOROCHATA,vacunaciones en menores de 1 ano,bcg,2019-10-01,4,1,3,5,13
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,bcg,2019-10-01,0,2,0,0,2
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,bcg,2019-10-01,0,0,0,2,2
OCURI,vacunaciones en menores de 1 ano,bcg,2019-10-01,2,3,7,6,18
OKINAWA,vacunaciones en menores de 1 ano,bcg,2019-10-01,6,8,1,0,15
OMEREQUE,vacunaciones en menores de 1 ano,bcg,2019-10-01,3,3,1,0,7
ORURO,vacunaciones en menores de 1 ano,bcg,2019-10-01,342,313,5,5,665
PADCAYA,vacunaciones en menores de 1 ano,bcg,2019-10-01,5,1,1,1,8
PADILLA,vacunaciones en menores de 1 ano,bcg,2019-10-01,6,12,0,0,18
PAILON,vacunaciones en menores de 1 ano,bcg,2019-10-01,16,12,0,1,29
PALCA,vacunaciones en menores de 1 ano,bcg,2019-10-01,5,6,11,5,27
PALOS BLANCOS,vacunaciones en menores de 1 ano,bcg,2019-10-01,12,15,3,4,34
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,bcg,2019-10-01,0,0,1,1,2
PAMPA GRANDE,vacunaciones en menores de 1 ano,bcg,2019-10-01,5,7,0,0,12
PAPEL PAMPA,vacunaciones en menores de 1 ano,bcg,2019-10-01,2,3,4,0,9
PASORAPA,vacunaciones en menores de 1 ano,bcg,2019-10-01,1,0,0,0,1
PATACAMAYA,vacunaciones en menores de 1 ano,bcg,2019-10-01,21,19,3,1,44
PAZÑA,vacunaciones en menores de 1 ano,bcg,2019-10-01,0,0,0,1,1
PELECHUCO,vacunaciones en menores de 1 ano,bcg,2019-10-01,2,2,1,1,6
POCOATA,vacunaciones en menores de 1 ano,bcg,2019-10-01,2,0,14,13,29
POCONA,vacunaciones en menores de 1 ano,bcg,2019-10-01,5,0,3,2,10
POJO (CBBA),vacunaciones en menores de 1 ano,bcg,2019-10-01,4,8,1,1,14
POOPO,vacunaciones en menores de 1 ano,bcg,2019-10-01,2,1,1,1,5
PORCO,vacunaciones en menores de 1 ano,bcg,2019-10-01,4,2,0,2,8
POROMA,vacunaciones en menores de 1 ano,bcg,2019-10-01,5,1,3,3,12
PORONGO,vacunaciones en menores de 1 ano,bcg,2019-10-01,2,2,2,5,11
PORTACHUELO,vacunaciones en menores de 1 ano,bcg,2019-10-01,17,10,0,0,27
PORVENIR,vacunaciones en menores de 1 ano,bcg,2019-10-01,2,1,0,0,3
POTOSI,vacunaciones en menores de 1 ano,bcg,2019-10-01,259,245,23,9,536
PRESTO,vacunaciones en menores de 1 ano,bcg,2019-10-01,2,2,6,5,15
PUCARANI,vacunaciones en menores de 1 ano,bcg,2019-10-01,1,2,16,25,44
PUERTO ACOSTA,vacunaciones en menores de 1 ano,bcg,2019-10-01,3,1,4,3,11
PUERTO CARABUCO,vacunaciones en menores de 1 ano,bcg,2019-10-01,0,3,4,7,14
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,bcg,2019-10-01,2,2,0,1,5
PUERTO PEREZ,vacunaciones en menores de 1 ano,bcg,2019-10-01,0,0,4,1,5
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,bcg,2019-10-01,8,6,2,0,16
PUERTO RICO,vacunaciones en menores de 1 ano,bcg,2019-10-01,4,4,0,1,9
PUERTO SILES,vacunaciones en menores de 1 ano,bcg,2019-10-01,0,0,0,1,1
PUERTO SUAREZ,vacunaciones en menores de 1 ano,bcg,2019-10-01,8,12,1,3,24
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,bcg,2019-10-01,66,84,2,3,155
PUNA,vacunaciones en menores de 1 ano,bcg,2019-10-01,4,2,2,3,11
PUNATA,vacunaciones en menores de 1 ano,bcg,2019-10-01,47,40,0,0,87
QUIABAYA,vacunaciones en menores de 1 ano,bcg,2019-10-01,0,0,0,1,1
QUILLACOLLO,vacunaciones en menores de 1 ano,bcg,2019-10-01,111,87,11,15,224
QUIME,vacunaciones en menores de 1 ano,bcg,2019-10-01,4,2,5,6,17
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,bcg,2019-10-01,2,1,3,6,12
RAVELO,vacunaciones en menores de 1 ano,bcg,2019-10-01,2,7,2,5,16
REYES,vacunaciones en menores de 1 ano,bcg,2019-10-01,4,3,4,4,15
RIBERALTA,vacunaciones en menores de 1 ano,bcg,2019-10-01,126,114,6,5,251
ROBORE,vacunaciones en menores de 1 ano,bcg,2019-10-01,13,10,0,0,23
RURRENABAQUE,vacunaciones en menores de 1 ano,bcg,2019-10-01,12,19,2,3,36
SABAYA,vacunaciones en menores de 1 ano,bcg,2019-10-01,2,1,2,0,5
SACABA,vacunaciones en menores de 1 ano,bcg,2019-10-01,145,147,3,4,299
SACABAMBA,vacunaciones en menores de 1 ano,bcg,2019-10-01,3,1,0,1,5
SACACA,vacunaciones en menores de 1 ano,bcg,2019-10-01,12,7,8,15,42
SAIPINA,vacunaciones en menores de 1 ano,bcg,2019-10-01,3,2,0,0,5
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,bcg,2019-10-01,5,4,4,0,13
SAMAIPATA,vacunaciones en menores de 1 ano,bcg,2019-10-01,4,7,1,0,12
SAN AGUSTIN,vacunaciones en menores de 1 ano,bcg,2019-10-01,1,0,1,0,2
SAN ANDRES,vacunaciones en menores de 1 ano,bcg,2019-10-01,2,7,2,1,12
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,bcg,2019-10-01,0,0,1,1,2
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,bcg,2019-10-01,1,0,0,0,1
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,bcg,2019-10-01,1,3,1,0,5
SAN BENITO,vacunaciones en menores de 1 ano,bcg,2019-10-01,3,1,1,1,6
SAN BORJA,vacunaciones en menores de 1 ano,bcg,2019-10-01,41,42,8,4,95
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,bcg,2019-10-01,11,18,0,1,30
SAN CARLOS,vacunaciones en menores de 1 ano,bcg,2019-10-01,20,13,2,1,36
SAN IGNACIO,vacunaciones en menores de 1 ano,bcg,2019-10-01,16,7,4,1,28
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,bcg,2019-10-01,49,59,3,3,114
SAN JAVIER(STC),vacunaciones en menores de 1 ano,bcg,2019-10-01,17,13,0,0,30
SAN JOAQUIN,vacunaciones en menores de 1 ano,bcg,2019-10-01,1,3,0,0,4
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,bcg,2019-10-01,23,19,26,19,87
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,bcg,2019-10-01,1,6,0,0,7
SAN JULIAN,vacunaciones en menores de 1 ano,bcg,2019-10-01,26,25,4,2,57
SAN LORENZO(PND),vacunaciones en menores de 1 ano,bcg,2019-10-01,0,0,0,4,4
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,bcg,2019-10-01,3,3,0,0,6
SAN LUCAS,vacunaciones en menores de 1 ano,bcg,2019-10-01,14,18,5,6,43
SAN MATIAS,vacunaciones en menores de 1 ano,bcg,2019-10-01,13,10,2,1,26
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,bcg,2019-10-01,2,4,1,2,9
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,bcg,2019-10-01,0,0,0,1,1
SAN PEDRO,vacunaciones en menores de 1 ano,bcg,2019-10-01,2,4,0,0,6
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,bcg,2019-10-01,11,17,12,8,48
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,bcg,2019-10-01,0,2,1,2,5
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,bcg,2019-10-01,2,2,0,0,4
SAN RAFAEL,vacunaciones en menores de 1 ano,bcg,2019-10-01,2,3,0,0,5
SAN RAMON BENI,vacunaciones en menores de 1 ano,bcg,2019-10-01,5,2,1,2,10
SAN RAMON SCZ,vacunaciones en menores de 1 ano,bcg,2019-10-01,3,3,0,0,6
SANTA ANA,vacunaciones en menores de 1 ano,bcg,2019-10-01,17,16,0,0,33
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,bcg,2019-10-01,1401,1379,2,1,2783
SANTA ROSA,vacunaciones en menores de 1 ano,bcg,2019-10-01,12,7,5,6,30
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,bcg,2019-10-01,11,12,0,0,23
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,bcg,2019-10-01,0,1,2,0,3
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,bcg,2019-10-01,1,1,2,0,4
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,bcg,2019-10-01,0,0,3,4,7
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,bcg,2019-10-01,0,1,1,2,4
SANTIVAÑES,vacunaciones en menores de 1 ano,bcg,2019-10-01,1,0,2,3,6
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,bcg,2019-10-01,0,1,4,2,7
SAPAHAQUI,vacunaciones en menores de 1 ano,bcg,2019-10-01,1,4,4,2,11
SENA,vacunaciones en menores de 1 ano,bcg,2019-10-01,5,5,0,3,13
SHINAOTA,vacunaciones en menores de 1 ano,bcg,2019-10-01,9,16,0,0,25
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,bcg,2019-10-01,7,7,4,4,22
SICAYA,vacunaciones en menores de 1 ano,bcg,2019-10-01,1,1,0,0,2
SIPE SIPE,vacunaciones en menores de 1 ano,bcg,2019-10-01,23,30,0,0,53
SOPACHUY,vacunaciones en menores de 1 ano,bcg,2019-10-01,3,3,1,0,7
SORACACHI,vacunaciones en menores de 1 ano,bcg,2019-10-01,1,2,1,1,5
SORATA,vacunaciones en menores de 1 ano,bcg,2019-10-01,6,4,2,1,13
SUCRE,vacunaciones en menores de 1 ano,bcg,2019-10-01,260,260,1,3,524
TACACOMA,vacunaciones en menores de 1 ano,bcg,2019-10-01,5,3,0,3,11
TACOBAMBA,vacunaciones en menores de 1 ano,bcg,2019-10-01,0,0,5,4,9
TACOPAYA,vacunaciones en menores de 1 ano,bcg,2019-10-01,1,0,3,3,7
TAHUA,vacunaciones en menores de 1 ano,bcg,2019-10-01,1,0,0,0,1
TAPACARI,vacunaciones en menores de 1 ano,bcg,2019-10-01,7,9,11,6,33
TARABUCO,vacunaciones en menores de 1 ano,bcg,2019-10-01,12,9,0,2,23
