,group,variable,month,ANTINEUMOCÓCICA 1RA DOSIS DENTRO,ANTINEUMOCÓCICA 1RA DOSIS DENTRO,ANTINEUMOCÓCICA 1RA DOSIS FUERA,ANTINEUMOCÓCICA 1RA DOSIS FUERA,TOTALES
HUACARETA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,11,5,2,0,18
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,2,1,0,0,3
HUACHACALLA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,1,0,0,0,1
HUANUNI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,9,6,10,7,32
HUARACAJE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,1,3,0,0,4
HUARINA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,2,5,0,0,7
HUATAJATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,2,6,0,0,8
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,1,0,0,0,1
HUMANATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,3,3,0,1,7
ICHOCA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,1,1,1,1,4
ICLA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,3,4,0,4,11
INCAHUASI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,7,7,1,6,21
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,2,0,0,0,2
INQUISIVI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,8,4,8,6,26
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,6,7,0,5,18
IXIAMAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,7,1,1,0,9
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,11,4,0,1,16
LA ASUNTA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,30,25,4,4,63
LA GUARDIA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,97,96,2,0,195
LA PAZ,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,498,482,20,12,1012
LA RIVERA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,1,0,0,0,1
LAGUNILLAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,1,4,4,2,11
LAJA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,11,15,1,1,28
LAS CARRERAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,0,2,0,0,2
LICOMA PAMPA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,1,2,0,0,3
LLALLAGUA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,19,19,25,27,90
LLICA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,3,0,0,1,4
LORETO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,3,3,0,1,7
LURIBAY,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,5,2,1,0,8
MACHACAMARCA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,3,1,0,0,4
MACHARETI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,3,1,0,0,4
MAGDALENA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,10,7,0,3,20
MAIRANA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,11,10,0,0,21
MAPIRI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,12,17,0,1,30
MECAPACA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,5,9,1,1,16
MINEROS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,19,20,0,1,40
MIZQUE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,12,12,4,2,30
MOCOMOCO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,4,5,2,0,11
MOJINETE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,1,0,0,0,1
MOJOCOYA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,1,5,0,1,7
MONTEAGUDO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,20,18,0,0,38
MONTERO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,121,111,5,8,245
MORO MORO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,1,1,0,0,2
MOROCHATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,4,1,1,6,12
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,4,1,1,2,8
OCURI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,1,5,5,1,12
OKINAWA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,15,9,0,0,24
OMEREQUE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,3,6,2,3,14
ORURO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,302,267,25,11,605
PADCAYA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,8,4,1,1,14
PADILLA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,6,3,0,0,9
PAILON,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,24,29,10,8,71
PALCA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,11,13,9,2,35
PALOS BLANCOS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,23,17,3,3,46
PAMPA GRANDE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,12,6,0,0,18
PAPEL PAMPA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,3,2,0,1,6
PASORAPA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,1,1,1,1,4
PATACAMAYA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,27,20,5,1,53
PAZÑA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,3,2,1,2,8
PELECHUCO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,5,4,0,0,9
POCOATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,10,4,10,4,28
POCONA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,6,2,4,7,19
POJO (CBBA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,9,6,2,6,23
POOPO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,2,2,0,1,5
PORCO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,13,9,2,1,25
POROMA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,10,3,7,5,25
PORONGO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,5,4,2,1,12
PORTACHUELO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,8,14,0,0,22
PORVENIR,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,4,0,0,2,6
POSTRER VALLE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,0,0,0,1,1
POTOSI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,168,157,47,41,413
PRESTO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,2,0,2,2,6
PUCARANI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,26,13,6,4,49
PUERTO ACOSTA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,1,1,3,1,6
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,4,4,2,3,13
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,5,2,2,2,11
PUERTO PEREZ,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,0,1,4,0,5
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,8,9,1,0,18
PUERTO RICO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,8,7,1,1,17
PUERTO SILES,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,1,0,0,0,1
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,7,11,7,8,33
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,59,59,7,7,132
PUNA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,5,9,10,5,29
PUNATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,22,17,4,1,44
QUIABAYA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,1,1,0,0,2
QUILLACOLLO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,69,78,65,59,271
QUIME,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,2,2,0,0,4
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,5,7,2,0,14
RAVELO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,11,4,6,5,26
REYES,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,8,6,1,2,17
RIBERALTA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,108,108,9,5,230
ROBORE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,8,8,4,0,20
RURRENABAQUE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,15,17,1,5,38
SABAYA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,2,4,1,3,10
SACABA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,96,100,30,32,258
SACABAMBA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,0,1,1,0,2
SACACA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,6,7,8,7,28
SAIPINA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,1,4,0,0,5
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,4,3,0,2,9
SAMAIPATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,11,9,2,0,22
SAN AGUSTIN,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,3,0,0,0,3
SAN ANDRES,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,10,11,1,1,23
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,1,0,0,0,1
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,2,0,1,0,3
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,6,3,0,4,13
SAN BENITO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,5,4,1,0,10
SAN BORJA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,47,39,9,8,103
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,7,13,3,1,24
SAN CARLOS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,13,22,1,0,36
SAN IGNACIO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,13,17,1,0,31
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,40,45,13,18,116
SAN JAVIER(STC),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,15,14,0,1,30
SAN JOAQUIN,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,5,2,0,0,7
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,16,25,18,19,78
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,5,6,0,2,13
SAN JULIAN,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,39,46,8,10,103
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,3,3,3,3,12
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,15,16,0,2,33
SAN LUCAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,9,11,8,6,34
SAN MATIAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,7,11,3,2,23
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,1,10,2,0,13
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,1,1,0,0,2
SAN PEDRO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,10,6,2,1,19
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,11,15,10,10,46
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,7,4,0,0,11
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,4,4,1,0,9
SAN PEDRO(PND),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,0,0,0,3,3
SAN RAFAEL,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,9,6,0,1,16
SAN RAMON BENI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,3,2,0,2,7
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,11,8,0,0,19
SANTA ANA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,16,13,1,1,31
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,1068,1010,11,9,2098
SANTA ROSA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,13,7,11,11,42
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,8,6,0,0,14
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,0,1,2,0,3
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,7,3,2,2,14
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,1,2,3,1,7
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,3,4,0,0,7
SANTIVAÑES,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,5,2,0,1,8
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,1,2,2,3,8
SAPAHAQUI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,6,6,0,2,14
SENA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,11,10,3,7,31
SHINAOTA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,19,18,1,5,43
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,16,10,2,3,31
SICAYA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,1,1,0,1,3
SIPE SIPE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,39,39,3,2,83
SOPACHUY,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,1,2,1,5,9
SORACACHI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,8,1,1,1,11
SORATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,8,10,7,5,30
SUCRE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,250,219,8,3,480
TACACOMA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,5,7,2,3,17
TACOBAMBA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,3,5,4,5,17
TACOPAYA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,2,1,0,0,3
TAPACARI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,13,10,4,5,32
TARABUCO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,3,6,3,1,13
TARACO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,3,2,0,0,5
TARATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,8,6,1,2,17
TARIJA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,132,132,9,5,278
TARVITA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,5,5,4,2,16
TEOPONTE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,5,4,1,0,10
TIAHUANACU,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,5,6,1,0,12
TINGUIPAYA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,3,3,3,4,13
TIPUANI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,5,5,1,0,11
TIQUIPAYA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,32,34,20,15,101
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,7,6,5,8,26
TOCO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,6,2,0,1,9
TOLATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,2,2,2,1,7
TOLEDO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,2,2,0,0,4
TOMAVE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,8,3,5,1,17
TOMINA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,3,4,1,2,10
TORO TORO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,5,4,4,4,17
TOTORA(CBBA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,12,10,4,3,29
TOTORA(ORR),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,0,2,0,0,2
TRIGAL,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,1,0,1,1,3
TRINIDAD,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,117,97,5,11,230
TUPIZA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,32,28,6,2,68
TURCO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,3,0,0,0,3
UMALA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,9,2,0,2,13
UNCIA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,28,17,3,3,51
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,6,7,1,0,14
URUBICHA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,6,7,1,0,14
UYUNI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,28,26,0,1,55
VACAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,3,2,0,1,6
VALLEGRANDE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,18,7,2,0,27
VIACHA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,50,47,14,10,121
VILA VILA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,0,0,4,0,4
VILLA CHARCAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,3,5,6,2,16
VILLA MONTES,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,29,37,6,3,75
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,2,0,0,0,2
VILLA RIVERO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,2,3,2,3,10
VILLA SERRANO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,6,6,0,0,12
VILLA TUNARI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,59,80,10,11,160
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,10,3,0,0,13
VILLAZON,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,29,23,0,0,52
VINTO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,32,33,20,11,96
VITICHI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,6,3,1,1,11
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,2,3,0,0,5
WARNES,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,128,117,2,5,252
YACO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,4,3,0,1,8
YACUIBA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,64,70,2,5,141
YAMPARAEZ,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,0,3,0,1,4
YANACACHI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,1,2,0,0,3
YAPACANI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,28,34,25,12,99
YOCALLA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,3,2,2,1,8
YOTALA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,2,0,1,1,4
YUNCHARA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,1,0,1,5,7
ZUDAÑEZ,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-10-01,5,2,4,3,14
ACACIO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-11-01,1,3,5,4,13
ACHACACHI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-11-01,16,14,8,6,44
ACHOCALLA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-11-01,17,12,0,0,29
AIQUILE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-11-01,15,17,3,4,39
ALALAY,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-11-01,0,0,0,1,1
ALCALA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-11-01,2,1,0,0,3
ALTO BENI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-11-01,5,10,0,0,15
ANCORAIMES,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-11-01,3,3,2,2,10
ANDAMARCA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-11-01,2,1,2,0,5
ANTEQUERA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-11-01,2,1,2,0,5
ANZALDO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-11-01,1,1,1,2,5
APOLO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-11-01,3,12,2,5,22
ARAMPAMPA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-11-01,1,1,1,1,4
ARANI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-11-01,2,5,0,3,10
ARBIETO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-11-01,19,11,6,4,40
ARQUE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-11-01,3,2,2,2,9
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-11-01,29,32,0,0,61
ATOCHA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-11-01,7,5,4,3,19
AUCAPATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-11-01,2,3,0,0,5
AYATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-11-01,5,0,2,0,7
AYO AYO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-11-01,3,7,0,0,10
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-11-01,18,10,4,5,37
AZURDUY,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-11-01,2,9,5,6,22
BATALLAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-11-01,8,11,2,3,24
BAURES,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-11-01,2,4,2,0,8
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-11-01,1,0,0,0,1
BELLA FLOR,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-11-01,2,1,3,1,7
BERMEJO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-11-01,26,30,1,0,57
BETANZOS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-11-01,18,16,4,3,41
BOLIVAR,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-11-01,3,8,1,1,13
BOLPEBRA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-11-01,0,4,1,0,5
BOYUIBE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-11-01,2,6,1,1,10
BUENA VISTA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-11-01,12,9,2,1,24
CABEZAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-11-01,21,17,15,11,64
CAIROMA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-11-01,6,6,2,0,14
"CAIZA ""D""",vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-11-01,6,8,0,0,14
CAJUATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-11-01,11,8,0,2,21
CALAMARCA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-11-01,9,6,0,2,17
CAMARGO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-11-01,9,5,3,3,20
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-11-01,3,0,1,0,4
CAMIRI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-11-01,24,30,0,4,58
CAPINOTA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-11-01,12,15,0,0,27
CAQUIAVIRI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-11-01,7,2,1,0,10
CARACOLLO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-11-01,6,11,3,6,26
