,group,variable,month,ANTINEUMOCÓCICA 3RA DOSIS DENTRO,ANTINEUMOCÓCICA 3RA DOSIS DENTRO,ANTINEUMOCÓCICA 3RA DOSIS FUERA,ANTINEUMOCÓCICA 3RA DOSIS FUERA,TOTALES
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,2,2,1,6,11
GUANAY,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,6,6,6,3,21
GUAQUI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,2,0,0,1,3
GUAYARAMERIN,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,44,39,8,9,100
GUTIERREZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,15,11,6,2,34
HUACARETA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,9,3,0,0,12
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,0,2,1,1,4
HUACHACALLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,0,1,0,0,1
HUANUNI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,12,5,9,7,33
HUARACAJE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,9,1,0,0,10
HUARINA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,1,2,0,1,4
HUATAJATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,3,2,0,0,5
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,1,1,0,0,2
HUMANATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,2,2,2,0,6
ICHOCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,1,2,0,2,5
ICLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,0,0,1,2,3
INCAHUASI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,7,5,1,3,16
INQUISIVI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,7,6,5,4,22
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,6,6,4,3,19
IXIAMAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,8,3,6,8,25
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,8,1,3,1,13
LA ASUNTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,28,28,2,3,61
LA GUARDIA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,118,115,2,0,235
LA PAZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,491,464,7,6,968
LAGUNILLAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,1,3,1,4,9
LAJA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,7,10,0,0,17
LAS CARRERAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,0,2,0,0,2
LICOMA PAMPA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,2,3,0,0,5
LLALLAGUA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,12,14,28,23,77
LLICA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,3,1,0,0,4
LORETO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,3,0,1,2,6
LURIBAY,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,6,3,0,0,9
MACHACAMARCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,0,0,1,1,2
MACHARETI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,4,5,0,0,9
MAGDALENA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,7,9,1,2,19
MAIRANA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,8,8,0,0,16
MALLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,0,1,1,0,2
MAPIRI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,18,15,0,0,33
MECAPACA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,4,8,3,1,16
MINEROS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,14,15,3,1,33
MIZQUE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,10,4,4,3,21
MOCOMOCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,2,1,10,2,15
MOJOCOYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,7,2,0,1,10
MONTEAGUDO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,13,17,1,1,32
MONTERO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,131,131,11,10,283
MORO MORO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,4,3,0,0,7
MOROCHATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,3,1,9,6,19
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,1,1,1,0,3
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,0,0,3,5,8
OCURI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,6,7,4,6,23
OKINAWA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,11,13,1,0,25
OMEREQUE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,0,1,0,0,1
ORURO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,239,220,11,5,475
PADCAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,12,9,8,5,34
PADILLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,9,6,0,0,15
PAILON,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,13,19,17,15,64
PALCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,5,7,2,4,18
PALOS BLANCOS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,21,12,3,5,41
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,5,2,0,0,7
PAMPA GRANDE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,6,12,0,1,19
PAPEL PAMPA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,1,1,2,1,5
PASORAPA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,0,0,1,0,1
PATACAMAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,9,7,1,2,19
PAZÑA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,1,1,0,0,2
PELECHUCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,4,4,0,0,8
POCOATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,6,2,7,6,21
POCONA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,3,4,0,2,9
POJO (CBBA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,4,2,0,0,6
POOPO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,1,3,1,2,7
PORCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,13,10,0,5,28
POROMA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,10,6,2,7,25
PORONGO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,6,16,4,1,27
PORTACHUELO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,21,16,0,1,38
PORVENIR,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,4,2,11,3,20
POTOSI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,181,146,32,46,405
PRESTO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,2,3,1,1,7
PUCARA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,1,0,0,0,1
PUCARANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,11,20,6,4,41
PUERTO ACOSTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,2,1,1,4,8
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,3,3,2,3,11
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,4,0,1,3,8
PUERTO PEREZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,1,0,2,1,4
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,10,16,5,4,35
PUERTO RICO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,6,7,3,0,16
PUERTO SILES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,0,1,2,1,4
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,7,7,4,12,30
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,49,21,3,9,82
PUNA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,7,7,5,7,26
PUNATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,23,25,7,6,61
QUIABAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,2,2,0,0,4
QUILLACOLLO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,48,57,71,66,242
QUIME,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,3,2,0,1,6
QUIRUSILLAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,1,0,0,0,1
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,7,3,0,2,12
RAVELO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,1,6,8,3,18
REYES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,6,5,0,0,11
RIBERALTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,90,87,11,11,199
ROBORE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,23,16,3,1,43
RURRENABAQUE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,12,11,5,2,30
SACABA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,72,91,31,24,218
SACABAMBA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,1,3,1,1,6
SACACA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,8,5,4,6,23
SAIPINA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,2,6,0,1,9
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,4,1,0,1,6
SAMAIPATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,4,2,0,0,6
SAN ANDRES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,3,8,0,0,11
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,3,2,2,0,7
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,1,0,0,1,2
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,4,4,2,0,10
SAN BENITO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,5,8,1,0,14
SAN BORJA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,40,50,1,1,92
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,6,3,9,2,20
SAN CARLOS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,17,13,2,5,37
SAN IGNACIO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,22,17,2,3,44
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,51,62,15,13,141
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,1,2,0,0,3
SAN JAVIER(STC),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,20,11,1,0,32
SAN JOAQUIN,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,5,5,0,0,10
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,22,29,0,0,51
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,5,7,2,0,14
SAN JULIAN,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,32,38,13,13,96
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,4,10,3,1,18
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,25,11,1,3,40
SAN LUCAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,12,11,7,8,38
SAN MATIAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,15,11,3,1,30
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,6,5,0,2,13
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,3,2,0,0,5
SAN PEDRO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,10,14,0,0,24
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,15,23,9,12,59
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,2,1,1,0,4
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,5,0,0,0,5
SAN PEDRO(PND),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,0,0,3,1,4
SAN RAFAEL,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,6,3,0,2,11
SAN RAMON BENI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,3,3,2,3,11
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,12,6,0,1,19
SANTA ANA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,9,11,4,5,29
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,1548,1506,27,40,3121
SANTA ROSA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,7,7,0,1,15
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,7,20,5,1,33
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,0,3,2,1,6
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,2,0,0,4,6
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,1,4,0,0,5
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,1,1,0,0,2
SANTIVAÑES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,5,2,2,0,9
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,4,1,2,0,7
SAPAHAQUI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,4,4,1,1,10
SENA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,4,7,1,0,12
SHINAOTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,15,13,1,3,32
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,12,10,2,1,25
SICAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,3,3,0,1,7
SIPE SIPE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,26,24,6,9,65
SOPACHUY,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,4,4,4,3,15
SORACACHI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,3,4,2,0,9
SORATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,7,6,7,4,24
SUCRE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,277,272,4,7,560
TACACHI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,0,0,1,1,2
TACACOMA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,4,4,2,0,10
TACOBAMBA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,2,1,1,1,5
TACOPAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,4,0,4,2,10
TAPACARI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,3,7,3,6,19
TARABUCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,5,4,3,2,14
TARACO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,3,0,0,0,3
TARATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,3,4,1,3,11
TARIJA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,181,195,15,13,404
TARVITA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,3,8,3,2,16
TEOPONTE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,7,5,1,1,14
TIAHUANACU,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,8,7,1,1,17
TINGUIPAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,5,2,3,8,18
TIPUANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,8,5,0,1,14
TIQUIPAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,32,29,18,15,94
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,4,9,4,7,24
TOCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,1,2,2,1,6
TOLATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,1,3,3,4,11
TOLEDO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,2,2,0,0,4
TOMAVE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,1,3,3,0,7
TOMINA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,5,1,1,1,8
TORO TORO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,2,1,4,2,9
TOTORA(CBBA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,2,3,1,1,7
TOTORA(ORR),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,5,1,1,2,9
TRIGAL,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,1,0,0,1,2
TRINIDAD,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,118,109,5,5,237
TUPIZA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,29,31,1,2,63
TURCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,1,0,1,0,2
UMALA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,3,1,0,3,7
UNCIA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,14,16,0,1,31
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,10,7,1,1,19
URUBICHA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,6,7,0,0,13
UYUNI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,25,24,4,1,54
VACAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,2,2,4,4,12
VALLEGRANDE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,10,13,0,1,24
VIACHA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,37,31,9,8,85
VILA VILA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,0,1,4,5,10
VILLA CHARCAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,8,5,5,3,21
VILLA MONTES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,33,30,6,4,73
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,0,0,2,1,3
VILLA RIVERO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,5,3,0,0,8
VILLA SERRANO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,3,8,3,0,14
VILLA TUNARI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,46,54,12,3,115
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,6,6,0,0,12
VILLAZON,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,30,26,5,5,66
VINTO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,38,30,26,14,108
VITICHI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,1,2,0,2,5
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,0,1,0,0,1
WARNES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,138,144,2,4,288
YACO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,5,3,1,2,11
YACUIBA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,62,55,7,10,134
YAMPARAEZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,1,2,2,2,7
YANACACHI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,5,2,0,0,7
YAPACANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,26,27,14,21,88
YOCALLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,5,8,1,0,14
YOTALA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,9,3,0,1,13
YUNCHARA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,0,0,1,2,3
ZUDAÑEZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-11-01,3,0,3,0,6
ACACIO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-12-01,0,1,0,1,2
ACHACACHI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-12-01,8,8,9,5,30
ACHOCALLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-12-01,10,15,2,2,29
AIQUILE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-12-01,7,9,6,5,27
ALALAY,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-12-01,0,1,0,0,1
ALCALA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-12-01,2,2,0,1,5
ALTO BENI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-12-01,9,8,0,0,17
ANCORAIMES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-12-01,4,5,2,3,14
ANDAMARCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-12-01,2,1,1,1,5
ANTEQUERA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-12-01,1,2,0,0,3
ANZALDO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-12-01,1,0,1,0,2
APOLO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-12-01,12,7,4,10,33
ARAMPAMPA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-12-01,2,0,2,3,7
ARANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-12-01,3,0,0,1,4
ARBIETO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-12-01,13,10,8,3,34
ARQUE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-12-01,5,4,2,2,13
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-12-01,27,26,0,0,53
ATOCHA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-12-01,7,7,0,0,14
AUCAPATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-12-01,1,4,0,0,5
AYATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-12-01,3,3,3,1,10
AYO AYO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-12-01,4,7,1,0,12
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-12-01,10,10,3,6,29
AZURDUY,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-12-01,4,3,2,1,10
BATALLAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-12-01,14,11,2,7,34
BAURES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-12-01,1,5,0,0,6
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-12-01,0,0,0,2,2
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-12-01,0,0,1,1,2
BELLA FLOR,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-12-01,2,2,0,1,5
BERMEJO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-12-01,33,25,2,2,62
BETANZOS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-12-01,13,19,10,5,47
BOLIVAR,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-12-01,3,0,1,1,5
BOLPEBRA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-12-01,0,0,2,3,5
BOYUIBE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-12-01,1,3,2,2,8
BUENA VISTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-12-01,7,7,1,0,15
CABEZAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-12-01,11,12,5,8,36
CAIROMA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-12-01,6,1,2,3,12
"CAIZA ""D""",vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-12-01,2,4,4,0,10
CAJUATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-12-01,9,8,0,2,19
