,group,variable,month,ANTIROTAVIRÍCA 1RA DOSIS DENTRO,ANTIROTAVIRÍCA 1RA DOSIS DENTRO,ANTIROTAVIRÍCA 1RA DOSIS FUERA,ANTIROTAVIRÍCA 1RA DOSIS FUERA,TOTALES
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,4,4,2,3,13
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,5,2,2,2,11
PUERTO PEREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,0,1,4,0,5
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,8,9,1,0,18
PUERTO RICO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,8,7,1,1,17
PUERTO SILES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,1,0,0,0,1
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,9,8,7,8,32
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,59,59,7,7,132
PUNA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,5,9,10,5,29
PUNATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,22,17,4,1,44
QUIABAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,1,1,0,0,2
QUILLACOLLO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,69,78,65,59,271
QUIME,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,2,2,0,0,4
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,4,7,3,0,14
RAVELO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,11,4,6,5,26
REYES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,8,6,1,2,17
RIBERALTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,105,108,5,4,222
ROBORE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,8,8,4,0,20
RURRENABAQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,13,17,1,5,36
SABAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,2,4,1,3,10
SACABA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,96,100,30,32,258
SACABAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,0,1,1,0,2
SACACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,6,7,8,7,28
SAIPINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,1,4,0,0,5
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,4,3,0,2,9
SAMAIPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,11,9,2,0,22
SAN AGUSTIN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,3,0,0,0,3
SAN ANDRES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,10,10,1,1,22
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,1,0,0,0,1
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,2,0,1,0,3
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,6,3,0,4,13
SAN BENITO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,5,4,1,0,10
SAN BORJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,47,38,9,8,102
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,7,13,3,1,24
SAN CARLOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,13,22,1,0,36
SAN IGNACIO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,12,17,1,0,30
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,40,43,13,18,114
SAN JAVIER(STC),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,15,14,0,1,30
SAN JOAQUIN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,5,2,0,0,7
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,16,25,21,16,78
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,4,6,0,2,12
SAN JULIAN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,39,46,8,10,103
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,3,3,3,3,12
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,15,17,0,2,34
SAN LUCAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,9,11,8,6,34
SAN MATIAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,7,11,3,2,23
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,1,10,2,0,13
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,1,1,0,0,2
SAN PEDRO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,10,6,2,1,19
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,11,15,10,10,46
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,7,4,0,0,11
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,4,4,1,0,9
SAN PEDRO(PND),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,0,0,0,3,3
SAN RAFAEL,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,9,6,0,1,16
SAN RAMON BENI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,2,3,0,2,7
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,13,8,0,0,21
SANTA ANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,16,13,1,1,31
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,1073,1017,11,9,2110
SANTA ROSA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,13,7,12,11,43
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,8,6,0,0,14
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,0,1,2,0,3
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,7,3,2,2,14
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,1,2,3,1,7
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,3,4,0,0,7
SANTIVAÑES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,5,2,0,1,8
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,1,2,2,3,8
SAPAHAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,6,6,0,2,14
SENA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,11,10,3,7,31
SHINAOTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,19,18,1,5,43
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,16,10,2,3,31
SICAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,1,1,0,1,3
SIPE SIPE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,40,39,3,2,84
SOPACHUY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,1,2,1,5,9
SORACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,8,1,1,1,11
SORATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,8,10,7,5,30
SUCRE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,247,218,7,3,475
TACACOMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,5,7,2,3,17
TACOBAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,3,5,4,5,17
TACOPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,2,1,0,0,3
TAPACARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,13,10,4,5,32
TARABUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,3,6,3,1,13
TARACO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,3,2,0,0,5
TARATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,8,6,1,2,17
TARIJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,132,132,9,5,278
TARVITA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,5,5,4,2,16
TEOPONTE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,5,4,1,0,10
TIAHUANACU,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,5,6,1,0,12
TINGUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,3,3,3,4,13
TIPUANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,5,5,1,0,11
TIQUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,32,34,20,15,101
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,7,6,5,8,26
TOCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,6,2,0,1,9
TODOS SANTOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,0,0,0,1,1
TOLATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,2,2,2,1,7
TOLEDO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,2,2,0,0,4
TOMAVE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,8,3,5,1,17
TOMINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,1,2,1,2,6
TORO TORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,4,4,4,4,16
TOTORA(CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,12,10,4,3,29
TOTORA(ORR),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,0,2,0,0,2
TRIGAL,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,1,0,1,1,3
TRINIDAD,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,118,95,5,11,229
TUPIZA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,32,28,6,2,68
TURCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,3,0,0,0,3
UMALA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,9,2,0,2,13
UNCIA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,28,17,3,3,51
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,5,7,2,0,14
URUBICHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,6,7,1,0,14
UYUNI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,26,24,0,1,51
VACAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,3,2,0,1,6
VALLEGRANDE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,18,7,2,0,27
VIACHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,50,47,14,10,121
VILA VILA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,0,0,4,0,4
VILLA CHARCAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,2,5,6,2,15
VILLA MONTES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,29,37,6,2,74
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,2,0,0,0,2
VILLA RIVERO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,2,3,2,3,10
VILLA SERRANO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,6,6,0,0,12
VILLA TUNARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,59,80,10,11,160
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,10,3,0,0,13
VILLAZON,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,29,23,0,0,52
VINTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,32,33,20,11,96
VITICHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,5,3,1,1,10
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,2,3,0,0,5
WARNES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,128,117,2,5,252
YACO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,3,3,0,1,7
YACUIBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,65,69,2,6,142
YAMPARAEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,0,3,0,1,4
YANACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,1,2,0,0,3
YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,29,36,25,12,102
YOCALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,3,2,2,1,8
YOTALA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,2,0,1,1,4
YUNCHARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,1,0,1,5,7
ZUDAÑEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-10-01,5,2,4,3,14
ACACIO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,1,3,5,4,13
ACHACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,16,14,8,6,44
ACHOCALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,17,12,0,0,29
AIQUILE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,15,17,3,4,39
ALALAY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,0,0,0,1,1
ALCALA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,2,1,0,0,3
ALTO BENI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,5,9,0,0,14
ANCORAIMES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,3,3,2,2,10
ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,2,1,2,0,5
ANTEQUERA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,2,1,2,0,5
ANZALDO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,1,1,1,2,5
APOLO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,3,12,2,5,22
ARAMPAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,1,1,1,1,4
ARANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,2,5,0,3,10
ARBIETO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,19,11,6,4,40
ARQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,3,2,2,2,9
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,29,32,0,0,61
ATOCHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,8,6,4,2,20
AUCAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,2,3,0,0,5
AYATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,5,0,2,0,7
AYO AYO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,3,7,0,0,10
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,18,10,4,5,37
AZURDUY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,2,9,5,6,22
BATALLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,8,11,2,3,24
BAURES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,2,4,2,0,8
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,1,0,0,0,1
BELLA FLOR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,2,1,3,1,7
BERMEJO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,27,30,0,0,57
BETANZOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,18,16,4,3,41
BOLIVAR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,3,8,1,1,13
BOLPEBRA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,0,4,1,0,5
BOYUIBE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,2,6,1,1,10
BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,12,9,2,1,24
CABEZAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,21,17,12,3,53
CAIROMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,6,6,2,0,14
"CAIZA ""D""",vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,6,8,0,0,14
CAJUATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,11,8,0,2,21
CALAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,9,6,0,2,17
CAMARGO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,9,5,2,3,19
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,3,0,1,0,4
CAMIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,24,30,0,4,58
CAPINOTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,12,15,0,0,27
CAQUIAVIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,7,2,1,0,10
CARACOLLO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,6,11,3,6,26
CARANAVI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,26,26,3,6,61
CARAPARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,8,10,0,0,18
CARIPUYO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,1,5,1,2,9
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,3,4,1,1,9
CATACORA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,0,1,0,2,3
CHACARILLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,1,0,0,0,1
CHALLAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,18,10,5,2,35
CHAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,5,4,2,1,12
CHARAGUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,38,11,23,9,81
CHARAÑA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,1,1,0,1,3
CHAYANTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,6,4,2,1,13
CHIMORE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,18,12,1,1,32
CHIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,2,0,1,0,3
CHOQUE COTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,0,0,0,2,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,17,12,1,0,30
CHUMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,1,1,1,1,4
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,2,3,2,2,9
CKOCHAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,8,6,1,2,17
CLIZA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,18,8,3,4,33
COBIJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,40,42,12,14,108
COCAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,7,7,3,4,21
COCHABAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,576,568,7,5,1156
COLCAPIRHUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,34,36,2,1,73
"COLCHA ""K""",vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,12,5,0,1,18
COLLANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,0,1,1,0,2
COLOMI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,8,13,1,0,22
COLPA BELGICA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,3,2,2,0,7
COLQUECHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,19,8,6,7,40
COLQUENCHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,5,6,0,0,11
COLQUIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,10,6,6,2,24
COMANCHE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,2,1,0,0,3
COMARAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,14,19,0,1,34
COMBAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,1,0,0,0,1
CONCEPCION,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,24,18,2,2,46
COPACABANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,3,9,5,1,18
CORIPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,14,19,0,0,33
CORO CORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,2,3,2,1,8
COROICO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,7,10,0,0,17
CORQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,2,3,1,0,6
COTAGAITA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,16,16,3,2,37
COTOCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,71,72,4,4,151
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,12,21,0,0,33
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,0,2,0,0,2
CUEVO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,3,2,0,0,5
CULPINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,8,12,3,2,25
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,3,1,0,0,4
CURVA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,2,1,0,1,4
DESAGUADERO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,3,3,0,0,6
EL ALTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,530,535,171,162,1398
EL CHORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,0,1,2,0,3
EL PUENTE(STC),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,6,2,0,2,10
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,4,5,0,0,9
EL TORNO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,59,43,1,2,105
EL VILLAR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,2,1,1,0,4
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,8,14,0,4,26
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,17,24,3,1,45
ESCOMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,3,2,3,1,9
EUCALIPTUS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,2,2,1,0,5
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,0,3,0,0,3
EXALTACION,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,1,1,0,0,2
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,6,2,0,0,8
FILADELFIA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,1,3,3,0,7
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,10,13,0,3,26
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,1,5,2,2,10
GUANAY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,11,7,2,2,22
GUAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,1,4,0,0,5
GUAYARAMERIN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2019-11-01,43,21,1,5,70
