,group,variable,month,N° DE SINTOMÁTICOS RESPIRATORIOS CANTIDAD,N° DE SINTOMÁTICOS RESPIRATORIOS CANTIDAD,TOTALES
VILLA MONTES,tuberculosis y lepra,n de sintomaticos respiratorios,2018-09-01,40,34,74
VILLA NUEVA (LOMA ALTA),tuberculosis y lepra,n de sintomaticos respiratorios,2018-09-01,0,1,1
VILLA RIVERO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-09-01,1,7,8
VILLA SERRANO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-09-01,4,3,7
VILLA TUNARI,tuberculosis y lepra,n de sintomaticos respiratorios,2018-09-01,74,53,127
VILLA VACA GUZMAN (MUYUPAMPA),tuberculosis y lepra,n de sintomaticos respiratorios,2018-09-01,5,4,9
VILLAZON,tuberculosis y lepra,n de sintomaticos respiratorios,2018-09-01,17,9,26
VINTO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-09-01,6,3,9
VITICHI,tuberculosis y lepra,n de sintomaticos respiratorios,2018-09-01,6,8,14
WALDO BALLIVIAN,tuberculosis y lepra,n de sintomaticos respiratorios,2018-09-01,1,1,2
WARNES,tuberculosis y lepra,n de sintomaticos respiratorios,2018-09-01,42,40,82
YACUIBA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-09-01,86,95,181
YAMPARAEZ,tuberculosis y lepra,n de sintomaticos respiratorios,2018-09-01,2,6,8
YANACACHI,tuberculosis y lepra,n de sintomaticos respiratorios,2018-09-01,0,1,1
YAPACANI,tuberculosis y lepra,n de sintomaticos respiratorios,2018-09-01,43,66,109
YOCALLA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-09-01,1,3,4
YOTALA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-09-01,13,3,16
YUNCHARA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-09-01,1,2,3
ZUDAÑEZ,tuberculosis y lepra,n de sintomaticos respiratorios,2018-09-01,3,5,8
ACACIO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,1,3,4
ACHACACHI,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,12,11,23
ACHOCALLA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,2,2,4
AIQUILE,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,7,5,12
ALCALA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,1,4,5
ALTO BENI,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,7,6,13
ANCORAIMES,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,5,4,9
ANDAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,1,2,3
ANTEQUERA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,1,0,1
ANZALDO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,5,7,12
APOLO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,1,0,1
ARAMPAMPA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,0,2,2
ARBIETO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,6,8,14
ARQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,2,0,2
ASCENCION DE GUARAYOS,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,6,4,10
ATOCHA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,1,1,2
AYATA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,1,2,3
AYO AYO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,2,2,4
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,9,7,16
AZURDUY,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,1,2,3
BATALLAS,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,6,3,9
BELLA FLOR,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,1,2,3
BERMEJO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,8,20,28
BETANZOS,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,9,4,13
BOLIVAR,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,1,2,3
BOLPEBRA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,1,0,1
BOYUIBE,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,1,1,2
BUENA VISTA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,8,5,13
CABEZAS,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,12,18,30
CAIROMA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,3,0,3
"CAIZA ""D""",tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,4,1,5
CAJUATA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,3,1,4
CALACOTO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,0,3,3
CALAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,3,0,3
CAMARGO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,4,7,11
CAMATAQUI (C. VILLA ABECIA),tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,1,3,4
CAMIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,15,20,35
CAPINOTA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,6,7,13
CARACOLLO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,8,7,15
CARANAVI,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,48,50,98
CARAPARI,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,5,9,14
CARIPUYO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,6,2,8
CARMEN RIVERO TORREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,3,1,4
CHALLAPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,14,11,25
CHAQUI,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,3,2,5
CHARAGUA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,9,10,19
CHAYANTA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,4,0,4
CHIMORE,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,11,10,21
CHIPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,1,0,1
CHOQUE COTA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,1,0,1
CHUA COCANI,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,1,0,1
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,9,9,18
CHUQUIHUTA AYLLU JUCUMANI,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,2,3,5
CKOCHAS,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,1,2,3
CLIZA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,4,13,17
COBIJA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,46,37,83
COCAPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,4,6,10
COCHABAMBA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,306,237,543
COIPASA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,0,2,2
COLCAPIRHUA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,27,23,50
"COLCHA ""K""",tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,3,1,4
COLLANA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,2,0,2
COLOMI,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,5,3,8
COLPA BELGICA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,1,2,3
COLQUECHACA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,7,3,10
COLQUENCHA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,1,0,1
COLQUIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,6,1,7
COMARAPA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,5,4,9
CONCEPCION,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,13,7,20
COPACABANA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,0,1,1
CORIPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,15,7,22
CORO CORO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,1,1,2
COROICO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,5,10,15
CORQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,2,1,3
COTAGAITA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,13,6,19
COTOCA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,28,25,53
CRUZ DE MACHACAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,0,2,2
CUATRO CAÑADAS,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,13,14,27
CUCHUMUELA (V. G. VILLARROEL),tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,0,1,1
CUEVO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,0,1,1
CULPINA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,7,11,18
CURAHUARA DE CARANGAS,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,7,0,7
CURVA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,0,1,1
EL ALTO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,283,249,532
EL CHORO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,3,1,4
EL PUENTE(STC),tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,1,0,1
EL PUENTE(TJA),tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,3,5,8
EL TORNO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,29,26,55
EL VILLAR,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,2,2,4
ENTRE RIOS TRJ,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,13,19,32
ENTRE RIOS CBBA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,32,34,66
EUCALIPTUS,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,4,1,5
EUREKA (SANTOS MERCADO),tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,0,1,1
FERNANDEZ ALONSO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,5,7,12
FILADELFIA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,3,1,4
GENERAL SAAVEDRA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,4,5,9
GRAL. J.J. PEREZ (CHARAZANI),tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,1,2,3
GUANAY,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,9,7,16
GUAYARAMERIN,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,12,4,16
GUTIERREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,3,1,4
HUACARETA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,2,4,6
HUACAYA (VILLA DE HUACAYA),tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,1,0,1
HUANUNI,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,35,31,66
HUARINA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,1,3,4
HUATAJATA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,1,0,1
HUAYLLAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,3,1,4
ICLA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,3,1,4
INCAHUASI,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,9,8,17
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,5,5,10
IXIAMAS,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,2,7,9
JESUS DE MACHACA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,5,2,7
LA ASUNTA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,38,25,63
LA GUARDIA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,63,65,128
LA PAZ,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,418,301,719
LAGUNILLAS,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,4,0,4
LAJA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,3,1,4
LAS CARRERAS,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,1,1,2
LICOMA PAMPA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,0,1,1
LLALLAGUA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,14,11,25
LLICA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,0,3,3
LORETO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,1,0,1
MACHACAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,3,5,8
MACHARETI,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,3,1,4
MAGDALENA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,1,0,1
MAIRANA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,5,2,7
MAPIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,17,7,24
MECAPACA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,2,4,6
MINEROS,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,8,5,13
MIZQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,8,9,17
MOCOMOCO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,0,2,2
MOJOCOYA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,4,5,9
MONTEAGUDO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,16,26,42
MONTERO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,78,86,164
MOROCHATA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,2,0,2
NACEBE (SANTA ROSA DEL ABUNA),tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,3,2,5
OCURI,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,3,1,4
OKINAWA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,7,4,11
OMEREQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,2,6,8
ORURO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,151,151,302
PADCAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,2,8,10
PADILLA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,9,2,11
PAILON,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,4,11,15
PALCA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,10,4,14
PALOS BLANCOS,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,39,19,58
PAMPA AULLAGAS,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,1,3,4
PAMPA GRANDE,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,1,5,6
PASORAPA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,1,1,2
PATACAMAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,4,4,8
PAZÑA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,1,0,1
PELECHUCO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,5,3,8
POCOATA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,12,9,21
POCONA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,1,3,4
POJO (CBBA),tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,1,0,1
POOPO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,5,4,9
PORCO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,4,2,6
POROMA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,7,7,14
PORONGO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,3,4,7
PORTACHUELO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,4,7,11
PORVENIR,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,1,1,2
POSTRER VALLE,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,1,0,1
POTOSI,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,51,47,98
PRESTO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,4,6,10
PUCARANI,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,3,2,5
PUERTO ACOSTA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,1,0,1
PUERTO CARABUCO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,5,2,7
PUERTO GONZALO MORENO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,2,4,6
PUERTO PEREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,1,0,1
PUERTO QUIJARRO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,11,13,24
PUERTO RICO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,4,4,8
PUERTO SUAREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,4,2,6
PUERTO VILLARROEL,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,42,33,75
PUNA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,4,6,10
PUNATA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,7,12,19
QUILLACOLLO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,48,61,109
QUIME,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,1,2,3
RAQAYPAMPA(ETA),tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,1,0,1
RAVELO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,4,4,8
REYES,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,1,1,2
RIBERALTA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,48,33,81
ROBORE,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,2,9,11
RURRENABAQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,15,8,23
SACABA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,45,40,85
SACABAMBA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,0,1,1
SACACA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,6,3,9
SAIPINA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,2,2,4
SALINAS DE GARCI MENDOZA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,3,5,8
SAMAIPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,3,5,8
SAN AGUSTIN,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,1,0,1
SAN ANDRES,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,1,1,2
SAN ANTONIO DE LOMERIO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,1,0,1
SAN BENITO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,3,1,4
SAN BORJA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,15,16,31
SAN BUENA VENTURA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,4,2,6
SAN CARLOS,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,13,5,18
SAN IGNACIO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,6,4,10
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,15,11,26
SAN JAVIER(STC),tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,5,4,9
SAN JOAQUIN,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,4,4,8
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,4,3,7
SAN JUAN DE YAPACANI,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,6,4,10
SAN JULIAN,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,21,25,46
SAN LORENZO(TJA),tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,8,7,15
SAN LUCAS,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,16,22,38
SAN MATIAS,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,4,3,7
SAN PABLO DE LIPEZ,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,2,0,2
SAN PEDRO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,10,12,22
SAN PEDRO DE BUENA VISTA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,14,13,27
SAN PEDRO DE QUEMES,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,2,0,2
SAN RAMON BENI,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,1,0,1
SAN RAMON SCZ,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,5,2,7
SANTA ANA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,4,4,8
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,614,523,1137
SANTA ROSA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,2,1,3
SANTA ROSA DEL SARA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,11,14,25
SANTIAGO DE CALLAPA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,1,0,1
SANTIAGO DE HUARI,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,2,4,6
SANTIAGO DE MACHACA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,0,1,1
SANTIVAÑES,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,1,1,2
SANTUARIO DE QUILLACAS,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,0,4,4
SAPAHAQUI,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,1,1,2
SENA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,2,2,4
SHINAOTA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,32,24,56
SICA SICA (VILLA AROMA),tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,6,2,8
SICAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,1,3,4
SIPE SIPE,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,6,3,9
SOPACHUY,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,1,2,3
SORACACHI,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,4,3,7
SORATA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,5,3,8
SUCRE,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,156,205,361
TACACOMA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,5,1,6
TACOBAMBA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,5,3,8
TACOPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,1,2,3
TAHUA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,0,1,1
TAPACARI,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,11,7,18
TARABUCO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,11,8,19
TARACO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,1,1,2
TARATA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,2,1,3
TARIJA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,70,54,124
TARVITA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,10,18,28
TEOPONTE,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,6,10,16
TIAWANACU,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,1,1,2
TINGUIPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,5,3,8
TIPUANI,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,19,3,22
TIQUIPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,17,20,37
TIRAQUE (CBBA),tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,5,9,14
TOLATA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,0,7,7
TOLEDO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,4,6,10
TOMAVE,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,3,1,4
TOMINA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,7,1,8
TORO TORO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,3,1,4
TOTORA(CBBA),tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,2,2,4
TOTORA(ORR),tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,4,11,15
TRIGAL,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,2,0,2
TRINIDAD,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,69,38,107
TUPIZA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,8,13,21
TURCO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,3,1,4
UMALA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,0,2,2
UNCIA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,26,10,36
URIONDO (A. CONCEPCION),tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,0,1,1
URUBICHA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,1,3,4
UYUNI,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,8,5,13
VACAS,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,7,1,8
VALLEGRANDE,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,7,5,12
VIACHA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,13,15,28
VILLA CHARCAS,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,3,8,11
VILLA MONTES,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,41,24,65
VILLA RIVERO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,3,4,7
VILLA SERRANO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,5,6,11
VILLA TUNARI,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,66,77,143
VILLA VACA GUZMAN (MUYUPAMPA),tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,4,6,10
VILLAZON,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,19,17,36
VINTO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,13,13,26
VITICHI,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,0,3,3
WARNES,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,48,59,107
YACUIBA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-10-01,77,63,140
