,group,variable,month,TRATAMIENTOS INICIADOS CON ESQUEMA I CANTIDAD,TRATAMIENTOS INICIADOS CON ESQUEMA I CANTIDAD,TOTALES
LA PAZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,46,23,69
LLALLAGUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,1,1,2
MAGDALENA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,1,0,1
MAIRANA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,1,0,1
MALLA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,1,0,1
MAPIRI,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,3,1,4
MINEROS,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,3,0,3
MONTERO,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,9,3,12
ORURO,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,8,6,14
PAILON,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,1,0,1
PALCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,0,1,1
PALOS BLANCOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,7,0,7
PAMPA GRANDE,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,1,0,1
PATACAMAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,1,0,1
POCONA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,0,1,1
POOPO,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,1,0,1
PORONGO,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,1,0,1
PORTACHUELO,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,1,0,1
POTOSI,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,85,10,95
PRESTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,1,0,1
PUERTO ACOSTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,0,1,1
PUERTO SUAREZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,3,0,3
PUERTO VILLARROEL,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,2,2,4
PUNATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,1,1,2
QUIABAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,1,0,1
QUILLACOLLO,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,7,4,11
RIBERALTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,2,1,3
SACABA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,4,1,5
SAN BORJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,2,0,2
SAN BUENA VENTURA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,2,0,2
SAN CARLOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,0,3,3
SAN IGNACIO,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,1,0,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,3,0,3
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,0,1,1
SAN JULIAN,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,2,2,4
SAN RAMON SCZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,1,0,1
SANTA ANA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,91,60,151
SANTA ROSA DEL SARA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,1,0,1
SENA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,1,0,1
SHINAOTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,4,0,4
SIPE SIPE,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,0,2,2
SORATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,1,0,1
SUCRE,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,4,3,7
TACACOMA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,2,0,2
TAHUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,1,0,1
TAPACARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,0,1,1
TARABUCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,1,0,1
TARATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,1,0,1
TARIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,6,3,9
TEOPONTE,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,0,1,1
TIPUANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,2,0,2
TIQUIPAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,0,1,1
TOLATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,1,0,1
TOMAVE,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,1,0,1
TORO TORO,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,1,0,1
TRINIDAD,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,7,7,14
TUPIZA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,1,0,1
UYUNI,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,0,1,1
VIACHA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,2,0,2
VILLA CHARCAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,2,0,2
VILLA MONTES,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,1,1,2
VILLA SERRANO,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,1,1,2
VILLA TUNARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,7,5,12
VILLAZON,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,0,1,1
VINTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,1,1,2
WARNES,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,10,1,11
YACUIBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,5,8,13
YOTALA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-09-01,1,0,1
ACHACACHI,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,2,0,2
ALTO BENI,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,1,1,2
ANZALDO,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,0,1,1
ARBIETO,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,1,0,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,2,0,2
AYO AYO,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,1,0,1
BELLA FLOR,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,0,1,1
BERMEJO,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,0,1,1
BOLIVAR,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,1,0,1
CABEZAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,2,0,2
CAJUATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,1,0,1
CAMIRI,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,1,0,1
CAPINOTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,1,0,1
CARANAVI,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,4,3,7
CHARAGUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,0,2,2
CHIMORE,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,1,0,1
CKOCHAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,1,0,1
COBIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,3,3,6
COCHABAMBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,34,23,57
COLCAPIRHUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,1,0,1
COLOMI,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,1,0,1
COMARAPA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,0,1,1
CONCEPCION,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,1,0,1
CORIPATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,2,3,5
COROICO,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,0,2,2
COTAGAITA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,3,0,3
COTOCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,3,2,5
CURAHUARA DE CARANGAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,2,0,2
EL ALTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,43,19,62
EL TORNO,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,0,2,2
ENTRE RIOS TRJ,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,1,0,1
ENTRE RIOS CBBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,1,1,2
EUCALIPTUS,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,1,1,2
FERNANDEZ ALONSO,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,0,1,1
GUANAY,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,1,0,1
GUTIERREZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,2,0,2
HUANUNI,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,1,0,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,2,0,2
LA ASUNTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,7,3,10
LA GUARDIA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,6,1,7
LA PAZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,35,23,58
LLALLAGUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,4,0,4
LURIBAY,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,1,0,1
MAIRANA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,0,1,1
MAPIRI,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,2,0,2
MINEROS,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,1,1,2
MIZQUE,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,1,0,1
MONTEAGUDO,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,1,0,1
MONTERO,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,12,7,19
OMEREQUE,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,1,1,2
ORURO,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,9,5,14
PAILON,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,0,2,2
PALCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,0,2,2
PALOS BLANCOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,3,3,6
PAMPA GRANDE,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,0,1,1
PATACAMAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,1,0,1
POCONA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,1,0,1
PORTACHUELO,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,1,1,2
PORVENIR,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,0,1,1
POTOSI,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,12,1,13
PUERTO QUIJARRO,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,0,1,1
PUERTO RICO,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,1,0,1
PUERTO VILLARROEL,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,5,4,9
QUILLACOLLO,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,3,7,10
RAQAYPAMPA(ETA),tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,0,1,1
RIBERALTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,4,7,11
SACABA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,2,2,4
SAMAIPATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,0,1,1
SAN BENITO,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,1,1,2
SAN BORJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,2,1,3
SAN BUENA VENTURA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,1,0,1
SAN CARLOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,2,0,2
SAN IGNACIO,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,0,1,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,1,0,1
SAN JULIAN,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,1,1,2
SAN LORENZO(TJA),tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,1,0,1
SAN LUCAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,1,2,3
SAN PEDRO DE BUENA VISTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,0,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,85,77,162
SANTA ROSA DEL SARA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,2,1,3
SENA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,0,1,1
SHINAOTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,0,2,2
SIPE SIPE,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,2,0,2
SORACACHI,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,0,1,1
SORATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,0,2,2
SUCRE,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,10,7,17
TACACOMA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,2,0,2
TARABUCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,1,0,1
TARATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,1,0,1
TARIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,7,8,15
TIPUANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,3,2,5
TIQUIPAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,2,1,3
TOLATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,0,1,1
TRINIDAD,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,6,2,8
UNCIA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,2,1,3
UYUNI,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,1,0,1
VIACHA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,2,1,3
VILLA MONTES,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,2,0,2
VILLA TUNARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,5,3,8
VINTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,2,0,2
VITICHI,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,1,1,2
WARNES,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,10,6,16
YACUIBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,5,2,7
YANACACHI,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,1,1,2
YAPACANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-10-01,7,2,9
ALTO BENI,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,2,2,4
ARQUE,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,0,1,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,2,1,3
BERMEJO,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,0,1,1
BUENA VISTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,1,0,1
CALAMARCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,1,0,1
CAMARGO,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,1,0,1
CAMIRI,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,2,1,3
CAPINOTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,0,1,1
CARACOLLO,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,2,0,2
CARANAVI,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,3,3,6
CARAPARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,1,0,1
CHARAGUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,4,0,4
CHIMORE,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,6,3,9
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,3,2,5
CKOCHAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,1,0,1
CLIZA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,1,1,2
COBIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,4,4,8
COCHABAMBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,58,14,72
COLCAPIRHUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,2,2,4
COLOMI,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,1,0,1
COLQUECHACA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,2,0,2
CONCEPCION,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,0,1,1
CORIPATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,2,0,2
COTOCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,4,2,6
CULPINA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,1,0,1
EL ALTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,25,11,36
EL TORNO,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,1,0,1
ENTRE RIOS CBBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,6,2,8
FERNANDEZ ALONSO,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,1,1,2
GENERAL SAAVEDRA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,1,1,2
GUTIERREZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,0,1,1
HUANUNI,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,2,0,2
ICLA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,1,0,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,0,1,1
LA ASUNTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,2,2,4
LA GUARDIA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,6,3,9
LA PAZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,26,17,43
LLALLAGUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,3,1,4
MAIRANA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,0,1,1
MINEROS,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,2,1,3
MONTERO,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,13,5,18
NACEBE (SANTA ROSA DEL ABUNA),tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,0,1,1
ORURO,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,7,2,9
PAILON,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,1,0,1
PALCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,0,1,1
PALOS BLANCOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,5,0,5
PAMPA AULLAGAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,0,1,1
POCOATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,1,0,1
PORCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,1,0,1
POROMA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,1,0,1
PORONGO,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,1,0,1
PORTACHUELO,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,0,1,1
POTOSI,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,87,17,104
PUCARANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,1,0,1
PUERTO QUIJARRO,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,1,0,1
PUERTO RICO,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,1,0,1
PUERTO SUAREZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,2,0,2
PUERTO VILLARROEL,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,6,3,9
PUNATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,0,1,1
QUILLACOLLO,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,4,1,5
RIBERALTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,6,5,11
ROBORE,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,0,1,1
SACABA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,4,2,6
SACACA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,0,1,1
SAN BORJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,2,5,7
SAN CARLOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,1,0,1
SAN IGNACIO,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,1,1,2
SAN IGNACIO DE VELASCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,2,0,2
SAN JAVIER(STC),tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,0,2,2
SAN JULIAN,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,0,1,1
SAN LORENZO(TJA),tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,1,0,1
SAN LUCAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,2,1,3
SAN MATIAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,0,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,92,67,159
SANTA ROSA DEL SARA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,0,1,1
SANTIVAÑES,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,0,1,1
SHINAOTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,2,1,3
SIPE SIPE,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,1,1,2
SORATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,4,0,4
SUCRE,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,6,5,11
TACACOMA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,2,0,2
TARIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,7,2,9
TEOPONTE,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,0,1,1
TIAWANACU,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,1,0,1
TIPUANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,3,1,4
TIQUIPAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,1,1,2
TIRAQUE (CBBA),tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,1,0,1
TOTORA(CBBA),tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,1,0,1
TRINIDAD,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,0,3,3
UMALA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,1,0,1
UNCIA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,0,1,1
URIONDO (A. CONCEPCION),tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,1,0,1
VACAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,0,1,1
VIACHA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,0,1,1
VILLA RIVERO,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,2,2,4
VINTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,4,4,8
WARNES,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,3,10,13
YACUIBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,4,7,11
YAMPARAEZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,1,0,1
YANACACHI,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,1,1,2
YAPACANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,4,1,5
ZUDAÑEZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-11-01,1,0,1
ACHACACHI,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,2,0,2
ANZALDO,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,1,0,1
ARQUE,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,1,0,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,0,2,2
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,0,1,1
AZURDUY,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,1,0,1
BERMEJO,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,2,1,3
BOYUIBE,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,1,0,1
CABEZAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,1,1,2
CAIROMA,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,1,0,1
"CAIZA ""D""",tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,1,1,2
CAMIRI,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,0,1,1
CARANAVI,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,7,0,7
CARAPARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2018-12-01,0,1,1
