,group,variable,month,Nº DE PERSONAS CON TB EN TSF CON PRUEBA RÁPIDA CANTIDAD,Nº DE PERSONAS CON TB EN TSF CON PRUEBA RÁPIDA CANTIDAD,TOTALES
MAPIRI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,2,0,2
MINEROS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,1,1,2
MONTEAGUDO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,1,0,1
MONTERO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,16,6,22
ORURO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,6,5,11
PALOS BLANCOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,5,2,7
PAMPA GRANDE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,0,1,1
POCONA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,1,0,1
PORTACHUELO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,1,1,2
PORVENIR,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,1,1,2
POTOSI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,9,1,10
PUERTO QUIJARRO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,0,1,1
PUERTO RICO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,1,0,1
PUERTO VILLARROEL,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,6,2,8
QUILLACOLLO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,4,7,11
RAQAYPAMPA(ETA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,0,1,1
RIBERALTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,4,5,9
SACABA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,2,2,4
SAMAIPATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,0,1,1
SAN BENITO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,1,1,2
SAN BORJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,2,1,3
SAN CARLOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,2,0,2
SAN IGNACIO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,0,1,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,2,0,2
SAN JULIAN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,1,1,2
SAN LUCAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,1,2,3
SAN RAFAEL,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,64,69,133
SANTA ROSA DEL SARA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,2,1,3
SHINAOTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,1,2,3
SUCRE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,13,7,20
TARABUCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,1,0,1
TARATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,1,0,1
TARIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,2,5,7
TIPUANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,3,2,5
TIQUIPAYA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,2,1,3
TOLATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,0,1,1
TRINIDAD,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,2,2,4
UNCIA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,1,1,2
VIACHA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,2,1,3
VILLA CHARCAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,0,1,1
VILLA MONTES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,3,0,3
VILLA TUNARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,4,3,7
VINTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,1,1,2
VITICHI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,1,0,1
WARNES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,12,6,18
YACUIBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,3,3,6
YANACACHI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,1,1,2
YAPACANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-10-01,8,2,10
ALTO BENI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,2,2,4
ARQUE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,0,1,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,1,1,2
BUENA VISTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,1,0,1
CAMARGO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,1,0,1
CAMIRI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,1,0,1
CAPINOTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,0,1,1
CARACOLLO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,2,0,2
CARANAVI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,2,4,6
CARAPARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,1,0,1
CHARAGUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,3,0,3
CHIMORE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,5,3,8
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,2,2,4
CKOCHAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,1,0,1
COBIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,6,2,8
COCHABAMBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,50,14,64
COLCAPIRHUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,2,2,4
COLOMI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,1,0,1
CONCEPCION,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,0,1,1
CORIPATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,3,0,3
COTAGAITA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,1,0,1
COTOCA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,3,2,5
CULPINA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,1,0,1
EL ALTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,20,8,28
EL TORNO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,1,0,1
ENTRE RIOS CBBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,6,2,8
EUCALIPTUS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,1,0,1
GENERAL SAAVEDRA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,1,1,2
GUAYARAMERIN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,0,2,2
HUANUNI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,2,0,2
ICLA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,1,0,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,1,0,1
LA ASUNTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,2,2,4
LA GUARDIA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,5,4,9
LA PAZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,13,3,16
LLALLAGUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,2,1,3
MINEROS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,2,1,3
MONTERO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,16,6,22
NACEBE (SANTA ROSA DEL ABUNA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,0,1,1
ORURO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,6,1,7
PALOS BLANCOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,4,0,4
PAMPA AULLAGAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,0,1,1
POROMA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,1,0,1
PORONGO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,1,0,1
PORTACHUELO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,0,1,1
POTOSI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,6,1,7
PUERTO QUIJARRO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,1,0,1
PUERTO RICO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,1,0,1
PUERTO SUAREZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,2,0,2
PUERTO VILLARROEL,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,6,3,9
PUNATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,0,1,1
QUILLACOLLO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,3,1,4
RIBERALTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,5,6,11
RURRENABAQUE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,2,0,2
SACABA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,4,2,6
SAN BORJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,5,2,7
SAN IGNACIO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,1,1,2
SAN IGNACIO DE VELASCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,1,0,1
SAN JAVIER(STC),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,0,2,2
SAN JULIAN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,0,1,1
SAN LUCAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,2,2,4
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,93,57,150
SANTA ROSA DEL SARA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,0,1,1
SANTIVAÑES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,0,1,1
SENA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,0,1,1
SHINAOTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,2,0,2
SIPE SIPE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,1,1,2
SORATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,2,1,3
SUCRE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,8,5,13
TARIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,6,2,8
TIAWANACU,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,1,0,1
TIPUANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,3,1,4
TIQUIPAYA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,1,1,2
TIRAQUE (CBBA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,1,0,1
TOTORA(CBBA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,1,0,1
TRINIDAD,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,3,1,4
UNCIA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,0,1,1
VACAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,0,1,1
VIACHA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,1,0,1
VILLA RIVERO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,3,2,5
VINTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,3,6,9
WARNES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,3,9,12
YACUIBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,6,4,10
YAMPARAEZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,1,0,1
YANACACHI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,1,1,2
YAPACANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,4,1,5
ZUDAÑEZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-11-01,1,0,1
ACHACACHI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,1,0,1
ANZALDO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,1,0,1
ARQUE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,1,0,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,2,2,4
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,0,1,1
AZURDUY,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,1,0,1
BOYUIBE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,1,0,1
CABEZAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,1,1,2
"CAIZA ""D""",tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,0,1,1
CAMATAQUI (C. VILLA ABECIA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,0,1,1
CAMIRI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,0,1,1
CARANAVI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,5,2,7
CARAPARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,0,1,1
CARMEN RIVERO TORREZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,1,0,1
CHARAGUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,2,0,2
CHIMORE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,1,1,2
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,6,0,6
COBIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,6,2,8
COCHABAMBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,35,15,50
COLCAPIRHUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,0,1,1
CONCEPCION,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,1,1,2
CORIPATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,4,2,6
COROICO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,2,0,2
COTOCA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,4,1,5
CUATRO CAÑADAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,2,0,2
EL ALTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,19,16,35
EL TORNO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,3,1,4
ENTRE RIOS CBBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,2,1,3
GUAYARAMERIN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,0,1,1
HUACARETA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,1,0,1
HUANUNI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,2,0,2
ICLA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,1,0,1
INCAHUASI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,1,1,2
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,1,0,1
LA ASUNTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,0,3,3
LA GUARDIA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,6,5,11
LA PAZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,18,10,28
LLALLAGUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,2,1,3
MINEROS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,0,1,1
MONTERO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,11,3,14
OMEREQUE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,1,0,1
ORURO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,6,2,8
PALOS BLANCOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,2,1,3
PAMPA AULLAGAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,1,0,1
POOPO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,1,0,1
POROMA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,1,0,1
PORTACHUELO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,0,2,2
POTOSI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,1,2,3
PUCARANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,1,1,2
PUERTO VILLARROEL,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,3,0,3
PUNATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,0,1,1
QUILLACOLLO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,9,3,12
REYES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,1,0,1
RIBERALTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,3,5,8
ROBORE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,1,0,1
RURRENABAQUE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,0,3,3
SACABA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,7,1,8
SAIPINA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,1,0,1
SAN BORJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,2,0,2
SAN IGNACIO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,1,0,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,1,0,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,1,0,1
SAN JULIAN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,2,2,4
SAN LUCAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,3,0,3
SAN MIGUEL DE VELASCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,1,0,1
SANTA ANA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,88,46,134
SAPAHAQUI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,0,1,1
SHINAOTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,4,0,4
SORATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,2,0,2
SUCRE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,6,4,10
TARIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,1,3,4
TARVITA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,1,0,1
TIPUANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,2,0,2
TIQUIPAYA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,1,0,1
TOMAVE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,1,0,1
TRINIDAD,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,2,3,5
UNCIA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,1,0,1
VACAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,2,1,3
VIACHA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,3,1,4
VILLA CHARCAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,0,1,1
VILLA MONTES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,3,1,4
VINTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,2,0,2
WARNES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,5,3,8
YACUIBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,6,5,11
YAMPARAEZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,1,0,1
YANACACHI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,1,0,1
YAPACANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,2,4,6
YOTALA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2018-12-01,1,0,1
