,group,variable,month,N° DE TBP BAAR (+) NUEVOS CANTIDAD,N° DE TBP BAAR (+) NUEVOS CANTIDAD,TOTALES
SHINAOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,3,0,3
SIPE SIPE,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,0,2,2
SOPACHUY,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,1,0,1
SORATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,2,0,2
SUCRE,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,1,3,4
TACACOMA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,2,0,2
TAHUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,1,0,1
TAPACARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,0,1,1
TARIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,3,0,3
TEOPONTE,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,0,1,1
TIPUANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,2,0,2
TOLATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,1,0,1
TORO TORO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,1,0,1
TRINIDAD,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,8,6,14
TUPIZA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,1,0,1
VIACHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,2,0,2
VILLA CHARCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,2,0,2
VILLA MONTES,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,1,0,1
VILLA SERRANO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,1,1,2
VILLA TUNARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,5,3,8
VILLAZON,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,1,1,2
VINTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,1,0,1
WARNES,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,8,0,8
YACUIBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,6,6,12
YOTALA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-09-01,1,0,1
ACHACACHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,1,0,1
ALTO BENI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,1,1,2
ANZALDO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,0,1,1
ARBIETO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,1,0,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,2,0,2
BATALLAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,0,1,1
BELLA FLOR,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,0,1,1
BERMEJO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,1,1,2
BOLIVAR,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,1,0,1
CABEZAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,3,0,3
CAJUATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,1,0,1
CAMIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,1,0,1
CAPINOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,1,0,1
CARANAVI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,2,3,5
CHARAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,0,2,2
CKOCHAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,1,0,1
COBIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,3,2,5
COCHABAMBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,22,11,33
COLOMI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,1,0,1
COLQUECHACA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,1,0,1
COMARAPA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,0,1,1
CONCEPCION,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,1,0,1
CORIPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,1,0,1
COTAGAITA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,1,0,1
COTOCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,1,2,3
CURAHUARA DE CARANGAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,1,0,1
EL ALTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,19,8,27
EL TORNO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,0,2,2
ENTRE RIOS CBBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,1,1,2
EUCALIPTUS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,1,0,1
FERNANDEZ ALONSO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,0,1,1
GUANAY,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,1,0,1
GUAYARAMERIN,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,3,2,5
HUANUNI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,1,0,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,1,0,1
LA ASUNTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,6,3,9
LA GUARDIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,5,1,6
LA PAZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,17,9,26
LLALLAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,1,0,1
LURIBAY,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,1,0,1
MAIRANA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,0,1,1
MAPIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,2,0,2
MINEROS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,1,1,2
MIZQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,1,0,1
MONTEAGUDO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,1,0,1
MONTERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,11,7,18
NACEBE (SANTA ROSA DEL ABUNA),tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,0,1,1
OMEREQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,1,1,2
ORURO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,4,3,7
PAILON,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,0,2,2
PALCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,0,2,2
PALOS BLANCOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,3,3,6
PAMPA GRANDE,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,0,1,1
POCONA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,1,0,1
PORTACHUELO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,1,1,2
PORVENIR,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,0,1,1
POTOSI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,8,1,9
PUERTO QUIJARRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,0,1,1
PUERTO RICO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,1,0,1
PUERTO VILLARROEL,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,5,4,9
QUILLACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,2,4,6
REYES,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,1,0,1
RIBERALTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,4,6,10
SACABA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,1,1,2
SAMAIPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,0,1,1
SAN BORJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,2,2,4
SAN BUENA VENTURA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,1,0,1
SAN CARLOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,2,0,2
SAN IGNACIO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,0,1,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,2,0,2
SAN JULIAN,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,0,1,1
SAN LUCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,1,2,3
SAN PEDRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,71,66,137
SANTA ROSA DEL SARA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,2,1,3
SENA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,0,1,1
SHINAOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,1,0,1
SIPE SIPE,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,2,0,2
SORACACHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,0,1,1
SORATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,0,2,2
SUCRE,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,8,6,14
TACACOMA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,2,0,2
TARATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,1,0,1
TARIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,3,6,9
TIPUANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,3,2,5
TIQUIPAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,2,1,3
TRINIDAD,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,2,7,9
UNCIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,2,1,3
UYUNI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,2,0,2
VIACHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,1,1,2
VILLA CHARCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,0,1,1
VILLA MONTES,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,3,0,3
VILLA TUNARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,3,3,6
VILLAZON,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,1,0,1
VINTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,1,0,1
VITICHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,1,1,2
WARNES,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,8,5,13
YACUIBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,3,2,5
YANACACHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,1,1,2
YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-10-01,8,2,10
ALTO BENI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,2,1,3
ARQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,0,1,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,3,1,4
BERMEJO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,1,1,2
CAMARGO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,1,0,1
CAMIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,1,1,2
CAPINOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,0,1,1
CARACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,1,0,1
CARANAVI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,2,3,5
CARAPARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,1,0,1
CHARAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,3,1,4
CHIMORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,6,3,9
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,1,2,3
CKOCHAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,1,0,1
CLIZA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,1,1,2
COBIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,4,2,6
COCHABAMBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,26,13,39
COLCAPIRHUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,0,2,2
COLOMI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,1,0,1
COLQUECHACA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,1,0,1
CONCEPCION,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,0,1,1
CORIPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,2,0,2
COTOCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,3,2,5
CULPINA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,1,0,1
EL ALTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,7,5,12
ENTRE RIOS CBBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,5,2,7
FERNANDEZ ALONSO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,2,1,3
GENERAL SAAVEDRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,1,1,2
GUAYARAMERIN,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,0,2,2
ICLA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,1,0,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,0,1,1
LA ASUNTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,2,2,4
LA GUARDIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,5,1,6
LA PAZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,13,12,25
LLALLAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,2,1,3
MAIRANA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,0,1,1
MAPIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,1,0,1
MINEROS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,2,1,3
MONTERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,13,4,17
ORURO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,5,1,6
PAILON,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,1,1,2
PALCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,0,1,1
PALOS BLANCOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,4,0,4
PAMPA AULLAGAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,0,1,1
PORCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,1,0,1
POROMA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,2,0,2
PORONGO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,1,0,1
PORTACHUELO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,0,1,1
POTOSI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,4,0,4
PUERTO QUIJARRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,1,0,1
PUERTO RICO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,1,0,1
PUERTO SUAREZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,2,0,2
PUERTO VILLARROEL,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,5,3,8
PUNATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,0,1,1
QUILLACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,3,0,3
RIBERALTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,5,5,10
ROBORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,0,1,1
RURRENABAQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,2,1,3
SACABA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,5,2,7
SACACA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,0,1,1
SAN BORJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,2,4,6
SAN IGNACIO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,1,1,2
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,1,0,1
SAN JAVIER(STC),tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,0,1,1
SAN JULIAN,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,0,1,1
SAN LORENZO(TJA),tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,1,0,1
SAN LUCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,2,1,3
SAN MATIAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,0,1,1
SAN PEDRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,1,0,1
SANTA ANA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,3,0,3
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,95,64,159
SANTA ROSA DEL SARA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,0,1,1
SHINAOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,1,0,1
SIPE SIPE,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,0,1,1
SORATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,3,0,3
SUCRE,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,4,4,8
TACACOMA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,2,0,2
TARIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,6,0,6
TIPUANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,2,1,3
TIQUIPAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,3,0,3
TOTORA(CBBA),tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,1,0,1
TRINIDAD,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,2,2,4
UMALA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,1,0,1
UNCIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,0,1,1
URIONDO (A. CONCEPCION),tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,1,0,1
VACAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,0,1,1
VILLA MONTES,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,2,2,4
VINTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,3,2,5
WARNES,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,3,9,12
YACUIBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,3,4,7
YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-11-01,4,1,5
ACHACACHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,2,0,2
ANZALDO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,1,0,1
ARQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,1,0,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,0,2,2
AZURDUY,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,1,0,1
BERMEJO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,1,1,2
BOYUIBE,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,1,0,1
CABEZAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,1,1,2
CAIROMA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,1,0,1
"CAIZA ""D""",tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,1,1,2
CAMIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,0,1,1
CARANAVI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,4,2,6
CARAPARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,0,1,1
CARMEN RIVERO TORREZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,1,0,1
CHARAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,2,0,2
CHIMORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,0,1,1
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,2,0,2
CHUQUIHUTA AYLLU JUCUMANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,0,1,1
COBIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,6,1,7
COCHABAMBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,24,12,36
COLCAPIRHUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,0,1,1
COLQUIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,1,0,1
COMBAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,0,1,1
CONCEPCION,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,1,1,2
CORIPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,4,1,5
COROICO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,2,0,2
COTOCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,3,1,4
CUATRO CAÑADAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,2,0,2
EL ALTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,5,8,13
EL PUENTE(TJA),tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,1,0,1
EL TORNO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,3,1,4
ENTRE RIOS CBBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,2,1,3
FERNANDEZ ALONSO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,1,0,1
HUACARETA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,1,0,1
ICHOCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,0,1,1
ICLA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,1,1,2
INCAHUASI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,1,1,2
INQUISIVI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,2,0,2
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,1,0,1
LA ASUNTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,4,1,5
LA GUARDIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,6,5,11
LA PAZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,14,13,27
LLALLAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,1,1,2
LORETO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,0,1,1
MINEROS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,1,1,2
MONTERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,10,4,14
OMEREQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,1,0,1
ORURO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,2,1,3
PALOS BLANCOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,1,1,2
PATACAMAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,3,0,3
PORTACHUELO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,0,1,1
POTOSI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,6,0,6
PUCARANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,1,0,1
PUERTO ACOSTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,0,1,1
PUERTO CARABUCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,1,0,1
PUERTO VILLARROEL,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,2,0,2
PUNATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,0,1,1
QUILLACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,8,3,11
RAVELO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,0,1,1
RIBERALTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,3,6,9
ROBORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,1,0,1
RURRENABAQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,1,1,2
SACABA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,2,2,4
SAIPINA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,1,0,1
SAN BORJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,2,1,3
SAN CARLOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,0,2,2
SAN IGNACIO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,1,0,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,1,0,1
SAN JULIAN,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,2,2,4
SAN LUCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,2,0,2
SAN MIGUEL DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,1,0,1
SANTA ANA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,85,65,150
SAPAHAQUI,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,0,1,1
SHINAOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2018-12-01,4,0,4
