,group,variable,month,TRATAMIENTOS INICIADOS CON ESQUEMA I CANTIDAD,TRATAMIENTOS INICIADOS CON ESQUEMA I CANTIDAD,TOTALES
PAMPA GRANDE,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,1,0,1
PORCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,2,0,2
POROMA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,1,0,1
POTOSI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,7,3,10
PUERTO RICO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,0,1,1
PUERTO VILLARROEL,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,3,6,9
PUNATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,1,1,2
QUILLACOLLO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,1,3,4
RIBERALTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,5,6,11
RURRENABAQUE,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,1,0,1
SACABA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,2,6,8
SAN BORJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,4,1,5
SAN BUENA VENTURA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,1,1,2
SAN CARLOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,0,1,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,4,0,4
SAN JAVIER(BNI),tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,1,0,1
SAN JOAQUIN,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,1,1,2
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,1,1,2
SAN JULIAN,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,3,2,5
SAN LORENZO(TJA),tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,1,0,1
SAN LUCAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,0,2,2
SAN PEDRO DE BUENA VISTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,1,0,1
SAN RAMON SCZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,131,65,196
SANTIAGO DE HUATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,1,0,1
SENA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,1,0,1
SHINAOTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,6,1,7
SIPE SIPE,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,3,0,3
SORATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,1,0,1
SUCRE,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,4,7,11
TACACOMA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,1,0,1
TACOBAMBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,1,0,1
TARIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,7,4,11
TEOPONTE,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,1,0,1
TIPUANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,5,1,6
TIQUIPAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,3,2,5
TOCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,0,1,1
TRINIDAD,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,7,3,10
VIACHA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,5,1,6
VILLA MONTES,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,3,0,3
VILLA RIVERO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,4,5,9
VILLAZON,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,0,1,1
VINTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,1,1,2
WARNES,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,8,1,9
YACUIBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,6,2,8
YAPACANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,7,1,8
YUNCHARA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-09-01,1,0,1
ACHOCALLA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,1,1,2
ARBIETO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,1,0,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,2,1,3
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,1,0,1
BERMEJO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,1,1,2
CAJUATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,2,1,3
CAMIRI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,2,0,2
CARANAVI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,7,7,14
CARAPARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,0,2,2
CHALLAPATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,1,0,1
CHARAGUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,2,0,2
CHIMORE,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,5,0,5
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,1,1,2
CHUQUIHUTA AYLLU JUCUMANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,1,0,1
COBIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,6,3,9
COCHABAMBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,27,10,37
COLCAPIRHUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,2,2,4
CORIPATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,3,0,3
COROICO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,0,2,2
COTAGAITA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,1,0,1
COTOCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,3,1,4
CUEVO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,1,0,1
CULPINA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,1,0,1
EL ALTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,20,16,36
EL TORNO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,6,2,8
ENTRE RIOS CBBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,1,4,5
FERNANDEZ ALONSO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,2,0,2
GUANAY,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,2,1,3
GUAYARAMERIN,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,3,1,4
HUANUNI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,3,0,3
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,2,0,2
LA ASUNTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,1,0,1
LA GUARDIA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,6,7,13
LA PAZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,31,17,48
LAJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,1,0,1
LLALLAGUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,1,0,1
MAPIRI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,4,0,4
MECAPACA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,1,0,1
MINEROS,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,0,1,1
MIZQUE,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,1,0,1
MOCOMOCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,1,0,1
MONTEAGUDO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,0,1,1
MONTERO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,7,6,13
ORURO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,5,0,5
PALOS BLANCOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,2,1,3
PORTACHUELO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,1,0,1
POTOSI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,5,2,7
PRESTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,0,2,2
PUERTO GONZALO MORENO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,0,1,1
PUERTO QUIJARRO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,3,0,3
PUERTO RICO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,0,1,1
PUERTO SUAREZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,2,0,2
PUERTO VILLARROEL,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,6,5,11
QUILLACOLLO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,4,2,6
RAQAYPAMPA(ETA),tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,1,1,2
REYES,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,1,0,1
RIBERALTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,6,6,12
RURRENABAQUE,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,2,2,4
SACABA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,5,3,8
SAN BORJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,2,1,3
SAN BUENA VENTURA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,3,2,5
SAN IGNACIO DE VELASCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,3,1,4
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,1,0,1
SAN JULIAN,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,4,0,4
SAN LUCAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,3,0,3
SAN RAMON BENI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,0,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,101,67,168
SANTA ROSA DEL SARA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,1,0,1
SENA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,0,1,1
SHINAOTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,2,0,2
SIPE SIPE,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,2,1,3
SORATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,1,1,2
SUCRE,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,7,6,13
TACACOMA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,1,0,1
TACOBAMBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,1,0,1
TARIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,9,2,11
TEOPONTE,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,1,0,1
TIPUANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,1,0,1
TIQUIPAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,5,2,7
TOLEDO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,1,0,1
TORO TORO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,1,0,1
TOTORA(CBBA),tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,1,0,1
TRINIDAD,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,5,2,7
VIACHA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,4,2,6
VILLA MONTES,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,1,4,5
VILLA TUNARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,3,3,6
VILLAZON,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,2,0,2
VINTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,2,1,3
WARNES,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,8,4,12
YACUIBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,3,9,12
YANACACHI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,1,0,1
YAPACANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-10-01,7,3,10
ACHACACHI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,1,0,1
ACHOCALLA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,1,0,1
ALTO BENI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,1,1,2
ASCENCION DE GUARAYOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,2,0,2
AUCAPATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,1,0,1
AYATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,0,1,1
BERMEJO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,1,1,2
BUENA VISTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,1,0,1
CAMIRI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,0,3,3
CAPINOTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,1,0,1
CARANAVI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,8,8,16
CHARAGUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,1,0,1
CHIMORE,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,1,2,3
CHUQUIHUTA AYLLU JUCUMANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,1,0,1
COBIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,2,2,4
COCHABAMBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,29,17,46
COLCAPIRHUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,0,2,2
COLQUECHACA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,1,1,2
COROICO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,2,0,2
CORQUE,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,1,0,1
COTAGAITA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,0,2,2
COTOCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,3,2,5
CUATRO CAÑADAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,1,1,2
EL ALTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,28,16,44
EL TORNO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,1,0,1
ENTRE RIOS CBBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,2,1,3
GAIOC JATUN AYLLU YURA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,2,0,2
GUANAY,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,2,0,2
GUAYARAMERIN,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,2,0,2
HUANUNI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,3,0,3
INCAHUASI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,0,1,1
INQUISIVI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,1,0,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,1,0,1
IXIAMAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,0,1,1
LA ASUNTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,4,1,5
LA GUARDIA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,3,5,8
LA PAZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,28,16,44
MACHACAMARCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,0,1,1
MAIRANA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,1,0,1
MAPIRI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,2,0,2
MECAPACA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,0,1,1
MINEROS,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,1,0,1
MIZQUE,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,1,1,2
MONTERO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,9,5,14
OKINAWA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,1,0,1
ORURO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,4,4,8
PADCAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,1,0,1
PAILON,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,4,0,4
PALCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,2,0,2
PALOS BLANCOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,1,2,3
PATACAMAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,0,1,1
POJO (CBBA),tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,1,0,1
POTOSI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,8,1,9
PRESTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,1,0,1
PUERTO VILLARROEL,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,2,4,6
PUNATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,2,2,4
QUILLACOLLO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,0,6,6
REYES,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,0,2,2
RIBERALTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,11,3,14
ROBORE,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,0,1,1
RURRENABAQUE,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,1,2,3
SACABA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,3,2,5
SACACA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,0,1,1
SALINAS DE GARCI MENDOZA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,0,1,1
SAN BORJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,2,1,3
SAN IGNACIO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,1,0,1
SAN JOAQUIN,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,0,1,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,0,1,1
SAN JULIAN,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,1,2,3
SAN MIGUEL DE VELASCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,1,3,4
SAN PEDRO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,0,1,1
SAN RAMON SCZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,1,1,2
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,106,45,151
SANTA ROSA DEL SARA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,1,0,1
SHINAOTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,2,1,3
SIPE SIPE,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,2,0,2
SUCRE,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,10,7,17
TARIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,7,3,10
TIAHUANACU,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,0,1,1
TIPUANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,1,1,2
TIQUIPAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,2,0,2
TIRAQUE (CBBA),tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,1,0,1
TRINIDAD,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,6,2,8
TUPIZA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,2,0,2
URUBICHA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,1,0,1
VALLEGRANDE,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,1,0,1
VIACHA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,2,0,2
VILLA MONTES,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,3,0,3
VILLA TUNARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,6,1,7
VILLAZON,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,1,0,1
VINTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,5,0,5
WARNES,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,4,4,8
YACUIBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,7,2,9
YAMPARAEZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,1,0,1
YANACACHI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,1,0,1
YAPACANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,7,6,13
ZUDAÑEZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-11-01,1,0,1
ACHACACHI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,1,2,3
ACHOCALLA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,1,1,2
ARBIETO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,1,0,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,1,2,3
BERMEJO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,1,0,1
CABEZAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,1,1,2
CAJUATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,0,1,1
CAMIRI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,1,1,2
CAPINOTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,1,1,2
CARANAVI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,4,2,6
CARAPARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,1,1,2
CHARAGUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,1,0,1
CHIMORE,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,3,2,5
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,3,2,5
COBIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,2,0,2
COCHABAMBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,22,11,33
COLCAPIRHUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,2,2,4
COMARAPA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,1,0,1
CORIPATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,0,2,2
COROICO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,1,1,2
COTOCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,7,1,8
CUATRO CAÑADAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,3,1,4
CULPINA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,0,1,1
EL ALTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,23,16,39
EL PUENTE(STC),tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,1,0,1
EL TORNO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,4,1,5
ENTRE RIOS CBBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,2,1,3
FERNANDEZ ALONSO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,0,1,1
GENERAL SAAVEDRA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,1,0,1
GUANAY,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,1,0,1
GUAYARAMERIN,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,1,0,1
GUTIERREZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,1,0,1
HUANUNI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,2,0,2
INCAHUASI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,1,0,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,1,1,2
LA ASUNTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,2,1,3
LA GUARDIA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,13,4,17
LA PAZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,51,19,70
LAJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,0,1,1
MACHARETI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,0,1,1
MECAPACA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,1,1,2
MINEROS,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,1,2,3
MIZQUE,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,2,0,2
MONTERO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,20,5,25
ORURO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,9,2,11
PALCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,1,0,1
PALOS BLANCOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,2,2,4
PORVENIR,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,1,0,1
POTOSI,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,5,2,7
PUERTO VILLARROEL,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,4,1,5
QUILLACOLLO,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,8,2,10
RIBERALTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,3,1,4
ROBORE,tuberculosis y lepra,tratamientos iniciados con esquema i,2022-12-01,1,0,1
