,group,variable,month,Nº DE PERSONAS CON TB EN TSF CON PRUEBA RÁPIDA CANTIDAD,Nº DE PERSONAS CON TB EN TSF CON PRUEBA RÁPIDA CANTIDAD,TOTALES
POTOSI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-09-01,6,1,7
PUERTO QUIJARRO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-09-01,1,0,1
PUERTO VILLARROEL,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-09-01,3,6,9
PUNATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-09-01,1,1,2
QUILLACOLLO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-09-01,3,3,6
RIBERALTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-09-01,5,5,10
RURRENABAQUE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-09-01,1,0,1
SACABA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-09-01,2,5,7
SAMAIPATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-09-01,1,0,1
SAN BORJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-09-01,4,1,5
SAN BUENA VENTURA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-09-01,1,1,2
SAN CARLOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-09-01,0,1,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-09-01,5,0,5
SAN JAVIER(BNI),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-09-01,1,0,1
SAN JOAQUIN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-09-01,1,1,2
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-09-01,1,1,2
SAN JULIAN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-09-01,2,3,5
SAN LORENZO(TJA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-09-01,1,0,1
SAN LUCAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-09-01,0,2,2
SAN PEDRO(PND),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-09-01,1,0,1
SAN RAMON BENI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-09-01,1,0,1
SAN RAMON SCZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-09-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-09-01,125,70,195
SANTIAGO DE HUATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-09-01,2,0,2
SENA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-09-01,2,0,2
SHINAOTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-09-01,6,1,7
SIPE SIPE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-09-01,3,0,3
SUCRE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-09-01,4,7,11
TACACOMA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-09-01,1,0,1
TACOBAMBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-09-01,1,0,1
TARIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-09-01,7,3,10
TEOPONTE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-09-01,1,0,1
TIPUANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-09-01,5,1,6
TIQUIPAYA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-09-01,3,2,5
TOCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-09-01,0,1,1
TRINIDAD,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-09-01,5,3,8
VIACHA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-09-01,2,2,4
VILLA MONTES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-09-01,3,0,3
VILLA RIVERO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-09-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-09-01,5,5,10
VINTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-09-01,1,1,2
WARNES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-09-01,6,1,7
YACUIBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-09-01,6,3,9
YAPACANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-09-01,8,1,9
ACHOCALLA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,1,4,5
ANZALDO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,2,1,3
ARBIETO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,1,0,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,4,1,5
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,1,0,1
BERMEJO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,1,1,2
CAJUATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,2,1,3
CAMIRI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,2,0,2
CARANAVI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,7,9,16
CARAPARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,1,1,2
CHALLAPATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,1,0,1
CHARAGUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,2,0,2
CHIMORE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,4,0,4
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,1,1,2
COBIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,6,3,9
COCHABAMBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,24,9,33
COLCAPIRHUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,2,2,4
CORIPATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,3,0,3
COROICO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,0,2,2
COTOCA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,3,1,4
CUEVO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,1,0,1
CULPINA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,1,0,1
EL ALTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,17,12,29
EL TORNO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,6,2,8
ENTRE RIOS CBBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,0,1,1
GUANAY,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,2,1,3
GUAYARAMERIN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,2,1,3
HUANUNI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,3,0,3
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,2,0,2
LA ASUNTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,4,0,4
LA GUARDIA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,5,8,13
LA PAZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,28,12,40
LICOMA PAMPA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,0,1,1
MAPIRI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,4,0,4
MINEROS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,0,1,1
MIZQUE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,1,0,1
MONTEAGUDO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,0,1,1
MONTERO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,6,7,13
ORURO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,5,0,5
PALCA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,2,2,4
PALOS BLANCOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,3,1,4
PAMPA GRANDE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,1,0,1
PORTACHUELO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,1,0,1
POTOSI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,1,0,1
PRESTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,0,2,2
PUERTO GONZALO MORENO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,0,1,1
PUERTO QUIJARRO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,3,0,3
PUERTO RICO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,0,1,1
PUERTO VILLARROEL,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,6,5,11
QUILLACOLLO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,4,2,6
RAQAYPAMPA(ETA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,0,1,1
RIBERALTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,4,6,10
RURRENABAQUE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,2,2,4
SACABA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,6,3,9
SAN BORJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,3,1,4
SAN BUENA VENTURA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,3,1,4
SAN CARLOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,1,0,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,3,1,4
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,1,0,1
SAN JULIAN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,4,0,4
SAN LUCAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,2,0,2
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,95,63,158
SENA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,0,1,1
SHINAOTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,3,0,3
SIPE SIPE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,2,0,2
SORATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,2,0,2
SUCRE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,7,7,14
TACACOMA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,1,0,1
TACOBAMBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,1,0,1
TARIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,9,4,13
TEOPONTE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,1,0,1
TIPUANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,1,0,1
TIQUIPAYA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,5,3,8
TOLEDO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,1,0,1
TRINIDAD,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,2,2,4
VIACHA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,2,2,4
VILLA MONTES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,1,4,5
VILLA TUNARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,4,3,7
VILLAZON,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,2,0,2
VINTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,2,1,3
WARNES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,8,4,12
YACUIBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,3,10,13
YANACACHI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,1,0,1
YAPACANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-10-01,7,3,10
ACHACACHI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,1,0,1
ALTO BENI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,1,1,2
ASCENCION DE GUARAYOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,2,0,2
AUCAPATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,1,0,1
AYATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,0,1,1
BERMEJO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,2,1,3
BUENA VISTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,2,0,2
CAMIRI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,0,3,3
CAPINOTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,1,0,1
CARANAVI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,4,3,7
CHIMORE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,1,2,3
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,0,1,1
COBIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,3,2,5
COCHABAMBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,29,24,53
COLCAPIRHUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,0,2,2
COMARAPA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,1,0,1
COROICO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,2,1,3
CORQUE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,1,0,1
COTOCA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,3,4,7
CUATRO CAÑADAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,1,1,2
CULPINA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,0,1,1
EL ALTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,25,15,40
EL TORNO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,1,1,2
ENTRE RIOS TRJ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,0,1,1
ENTRE RIOS CBBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,2,2,4
GUANAY,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,2,0,2
GUAYARAMERIN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,3,0,3
HUANUNI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,3,0,3
INCAHUASI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,0,1,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,1,0,1
IXIAMAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,1,1,2
LA ASUNTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,4,1,5
LA GUARDIA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,3,5,8
LA PAZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,23,11,34
MACHACAMARCA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,0,1,1
MAPIRI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,1,0,1
MIZQUE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,1,1,2
MONTERO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,15,1,16
ORURO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,4,4,8
PADCAYA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,1,0,1
PAILON,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,1,0,1
PALOS BLANCOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,1,2,3
POJO (CBBA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,1,0,1
PRESTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,1,0,1
PUERTO QUIJARRO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,3,0,3
PUERTO VILLARROEL,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,2,4,6
PUNATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,3,2,5
QUILLACOLLO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,0,6,6
RIBERALTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,11,3,14
ROBORE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,0,1,1
RURRENABAQUE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,1,3,4
SACABA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,3,3,6
SALINAS DE GARCI MENDOZA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,0,1,1
SAN BORJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,2,1,3
SAN BUENA VENTURA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,1,0,1
SAN JOAQUIN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,0,1,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,0,1,1
SAN JUAN DE YAPACANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,0,1,1
SAN JULIAN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,2,2,4
SAN MIGUEL DE VELASCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,1,2,3
SAN PEDRO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,0,1,1
SAN RAMON BENI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,0,1,1
SAN RAMON SCZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,0,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,95,44,139
SANTA ROSA DEL SARA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,1,0,1
SENA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,2,1,3
SHINAOTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,2,2,4
SIPE SIPE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,2,0,2
SUCRE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,10,7,17
TARIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,7,4,11
TIPUANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,1,1,2
TIQUIPAYA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,2,1,3
TIRAQUE (CBBA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,1,0,1
TRINIDAD,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,4,1,5
URUBICHA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,1,0,1
VIACHA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,2,1,3
VILLA MONTES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,3,1,4
VILLA TUNARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,6,1,7
VILLAZON,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,1,0,1
VINTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,5,1,6
WARNES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,3,2,5
YACUIBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,7,3,10
YAMPARAEZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,1,0,1
YANACACHI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,1,0,1
YAPACANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,7,6,13
ZUDAÑEZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-11-01,1,0,1
ACHACACHI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,1,2,3
ACHOCALLA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,1,1,2
ASCENCION DE GUARAYOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,1,2,3
BERMEJO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,3,0,3
CABEZAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,1,1,2
"CAIZA ""D""",tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,1,0,1
CAJUATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,0,1,1
CAMIRI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,0,1,1
CAPINOTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,1,1,2
CARANAVI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,6,6,12
CARAPARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,1,2,3
CHARAGUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,1,0,1
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,3,2,5
CLIZA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,0,1,1
COBIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,2,0,2
COCHABAMBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,30,15,45
COLCAPIRHUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,2,2,4
COMARAPA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,1,0,1
CONCEPCION,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,1,0,1
COROICO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,1,1,2
COTAGAITA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,0,1,1
COTOCA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,7,1,8
CUATRO CAÑADAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,3,1,4
CULPINA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,0,1,1
EL ALTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,25,13,38
EL PUENTE(STC),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,1,0,1
EL TORNO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,4,1,5
ENTRE RIOS CBBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,1,1,2
FERNANDEZ ALONSO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,0,1,1
GENERAL SAAVEDRA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,1,0,1
GUANAY,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,1,0,1
GUAYARAMERIN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,1,0,1
GUTIERREZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,1,0,1
HUANUNI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,2,0,2
INCAHUASI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,1,0,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,2,1,3
LA ASUNTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,1,0,1
LA GUARDIA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,12,4,16
LA PAZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,42,14,56
MACHARETI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,0,1,1
MAPIRI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,1,1,2
MINEROS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,1,1,2
MIZQUE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,2,0,2
MONTERO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,19,4,23
ORURO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,9,1,10
PALCA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,1,0,1
PALOS BLANCOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,2,2,4
POROMA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,0,1,1
PORONGO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,2,0,2
PORVENIR,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,1,0,1
POTOSI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,1,0,1
PUERTO QUIJARRO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,2,0,2
PUERTO VILLARROEL,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2022-12-01,4,0,4
