,group,variable,month,N° DE TBP BAAR (+) NUEVOS CANTIDAD,N° DE TBP BAAR (+) NUEVOS CANTIDAD,TOTALES
SAN PEDRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,1,0,1
SAN PEDRO DE BUENA VISTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,1,0,1
SAN PEDRO(PND),tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,1,0,1
SAN RAMON SCZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,117,60,177
SANTIAGO DE HUATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,1,0,1
SENA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,2,0,2
SHINAOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,4,1,5
SIPE SIPE,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,3,0,3
SORATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,1,0,1
SUCRE,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,2,3,5
TACACOMA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,1,0,1
TACOBAMBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,1,0,1
TARIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,6,3,9
TEOPONTE,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,1,0,1
TIPUANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,5,1,6
TIQUIPAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,2,1,3
TOCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,0,1,1
TRINIDAD,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,7,4,11
TUPIZA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,2,0,2
VIACHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,3,0,3
VILLA MONTES,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,3,0,3
VILLA TUNARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,3,5,8
VILLAZON,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,0,1,1
VINTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,1,0,1
WARNES,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,5,1,6
YACUIBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,5,2,7
YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-09-01,8,1,9
ACHOCALLA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,0,1,1
ANZALDO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,0,2,2
ARBIETO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,1,0,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,2,1,3
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,1,0,1
BERMEJO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,1,1,2
CAJUATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,2,1,3
CAMIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,1,0,1
CARANAVI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,7,6,13
CARAPARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,1,1,2
CHALLAPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,1,0,1
CHARAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,2,0,2
CHIMORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,5,0,5
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,0,1,1
COBIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,5,2,7
COCHABAMBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,20,7,27
COLCAPIRHUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,3,1,4
COLQUECHACA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,0,1,1
COMARAPA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,0,1,1
CORIPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,2,0,2
COROICO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,0,2,2
COTAGAITA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,1,0,1
COTOCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,2,1,3
CUEVO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,1,0,1
EL ALTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,9,7,16
EL TORNO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,5,1,6
ENTRE RIOS TRJ,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,0,1,1
ENTRE RIOS CBBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,1,4,5
FERNANDEZ ALONSO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,2,0,2
GUANAY,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,2,1,3
GUAYARAMERIN,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,3,2,5
HUANUNI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,2,0,2
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,2,0,2
LA ASUNTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,1,0,1
LA GUARDIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,6,6,12
LA PAZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,13,11,24
LLALLAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,1,0,1
MAPIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,3,0,3
MECAPACA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,0,1,1
MINEROS,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,0,1,1
MIZQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,1,0,1
MONTEAGUDO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,0,1,1
MONTERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,8,7,15
ORURO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,3,0,3
PAILON,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,1,1,2
PALOS BLANCOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,2,1,3
PORTACHUELO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,1,0,1
POTOSI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,3,2,5
PRESTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,0,2,2
PUERTO GONZALO MORENO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,0,1,1
PUERTO QUIJARRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,3,0,3
PUERTO RICO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,0,1,1
PUERTO SUAREZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,2,0,2
PUERTO VILLARROEL,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,3,5,8
QUILLACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,2,2,4
RAQAYPAMPA(ETA),tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,0,1,1
REYES,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,0,1,1
RIBERALTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,7,6,13
RURRENABAQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,4,2,6
SACABA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,6,1,7
SAN BORJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,2,1,3
SAN BUENA VENTURA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,2,2,4
SAN CARLOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,1,0,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,3,1,4
SAN JULIAN,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,4,0,4
SAN LUCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,3,0,3
SAN PEDRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,1,0,1
SAN RAMON BENI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,0,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,78,59,137
SHINAOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,3,0,3
SIPE SIPE,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,2,0,2
SORATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,0,1,1
SUCRE,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,3,3,6
TACACOMA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,1,0,1
TACOBAMBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,1,0,1
TARIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,8,1,9
TEOPONTE,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,1,0,1
TIQUIPAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,4,2,6
TOLEDO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,1,0,1
TORO TORO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,1,0,1
TRINIDAD,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,4,3,7
VIACHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,1,2,3
VILLA MONTES,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,1,2,3
VILLA TUNARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,5,2,7
VILLAZON,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,1,0,1
VINTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,2,1,3
WARNES,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,7,4,11
YACUIBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,3,7,10
YANACACHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,1,0,1
YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,7,2,9
YOCALLA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-10-01,0,1,1
ACHACACHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,1,0,1
ACHOCALLA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,1,0,1
ALTO BENI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,1,1,2
ASCENCION DE GUARAYOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,2,0,2
AUCAPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,1,0,1
BERMEJO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,1,1,2
BUENA VISTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,2,0,2
CAMIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,0,3,3
CAPINOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,1,0,1
CARANAVI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,7,6,13
CARAPARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,0,1,1
CARMEN RIVERO TORREZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,0,1,1
CHARAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,1,0,1
CHIMORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,0,2,2
CHUQUIHUTA AYLLU JUCUMANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,1,0,1
COBIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,1,2,3
COCHABAMBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,26,12,38
COLCAPIRHUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,0,2,2
COLQUECHACA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,1,0,1
COROICO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,2,1,3
CORQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,1,0,1
COTAGAITA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,0,2,2
COTOCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,3,3,6
CUATRO CAÑADAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,1,2,3
CULPINA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,0,1,1
EL ALTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,17,7,24
EL TORNO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,1,1,2
ENTRE RIOS CBBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,0,2,2
GAIOC JATUN AYLLU YURA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,1,0,1
GENERAL SAAVEDRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,0,1,1
GUANAY,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,2,0,2
GUAYARAMERIN,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,4,0,4
HUANUNI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,1,0,1
INCAHUASI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,0,1,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,1,0,1
IXIAMAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,1,1,2
LA ASUNTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,3,1,4
LA GUARDIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,2,6,8
LA PAZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,15,7,22
MACHACAMARCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,0,1,1
MAIRANA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,1,0,1
MAPIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,2,0,2
MECAPACA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,0,1,1
MIZQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,2,1,3
MONTERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,15,6,21
OKINAWA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,1,0,1
ORURO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,1,4,5
PADCAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,1,0,1
PAILON,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,3,0,3
PALCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,2,0,2
PALOS BLANCOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,1,2,3
PATACAMAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,0,1,1
POJO (CBBA),tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,1,0,1
POTOSI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,5,1,6
PRESTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,1,0,1
PUERTO QUIJARRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,3,0,3
PUERTO VILLARROEL,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,2,5,7
PUNATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,3,2,5
QUILLACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,0,5,5
RAVELO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,1,0,1
REYES,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,0,1,1
RIBERALTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,9,3,12
ROBORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,0,1,1
RURRENABAQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,0,1,1
SACABA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,4,2,6
SACACA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,0,1,1
SAN BORJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,2,1,3
SAN CARLOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,1,0,1
SAN JUAN DE YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,0,1,1
SAN JULIAN,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,1,2,3
SAN MIGUEL DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,1,2,3
SAN PEDRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,1,1,2
SAN RAMON SCZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,1,1,2
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,93,38,131
SANTA ROSA DEL SARA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,1,0,1
SENA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,3,1,4
SHINAOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,0,1,1
SIPE SIPE,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,2,0,2
SUCRE,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,7,6,13
TARIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,5,3,8
TIPUANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,1,0,1
TIQUIPAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,1,1,2
TIRAQUE (CBBA),tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,1,0,1
TRINIDAD,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,8,3,11
TUPIZA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,2,0,2
URUBICHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,1,0,1
VALLEGRANDE,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,1,0,1
VIACHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,2,0,2
VILLA MONTES,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,3,1,4
VILLA TUNARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,4,1,5
VINTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,3,0,3
WARNES,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,5,2,7
YACUIBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,6,2,8
YAMPARAEZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,1,0,1
YANACACHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,2,0,2
YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,6,5,11
ZUDAÑEZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-11-01,1,0,1
ACHACACHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,1,0,1
ACHOCALLA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,1,1,2
ARBIETO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,1,0,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,1,2,3
BERMEJO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,2,1,3
CABEZAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,0,1,1
"CAIZA ""D""",tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,1,0,1
CAJUATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,0,1,1
CAMIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,1,0,1
CAPINOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,0,1,1
CARANAVI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,4,3,7
CARAPARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,0,1,1
CHARAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,1,0,1
CHIMORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,3,2,5
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,2,2,4
COBIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,1,0,1
COCHABAMBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,16,10,26
COLCAPIRHUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,2,2,4
COMARAPA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,1,0,1
CONCEPCION,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,1,0,1
CORIPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,0,2,2
COROICO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,1,1,2
COTOCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,6,1,7
CUATRO CAÑADAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,1,0,1
CULPINA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,0,1,1
EL ALTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,9,8,17
EL PUENTE(STC),tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,1,0,1
EL TORNO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,4,0,4
ENTRE RIOS CBBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,2,0,2
FERNANDEZ ALONSO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,0,1,1
GAIOC JATUN AYLLU YURA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,1,0,1
GUANAY,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,1,0,1
GUAYARAMERIN,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,3,0,3
GUTIERREZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,1,0,1
ICLA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,1,0,1
INCAHUASI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,1,0,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,2,1,3
LA ASUNTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,1,2,3
LA GUARDIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,10,3,13
LA PAZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,24,6,30
LAJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,0,1,1
MAPIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,0,1,1
MECAPACA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,0,1,1
MINEROS,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,1,2,3
MONTERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,24,5,29
ORURO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,7,1,8
PAILON,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,0,1,1
PALCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,1,0,1
PALOS BLANCOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,0,2,2
PORONGO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,1,0,1
PORTACHUELO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,0,1,1
PORVENIR,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,1,0,1
POTOSI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,2,0,2
PUERTO QUIJARRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,2,0,2
PUERTO VILLARROEL,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,1,2,3
QUILLACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,5,1,6
RIBERALTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,1,1,2
ROBORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,1,0,1
SACABA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,4,3,7
SAN BORJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,1,1,2
SAN BUENA VENTURA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,0,2,2
SAN CARLOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,1,0,1
SAN IGNACIO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,1,0,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,0,1,1
SAN JOAQUIN,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,1,0,1
SAN JULIAN,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,4,1,5
SAN LUCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,1,0,1
SAN PEDRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,1,0,1
SAN RAMON BENI,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,106,48,154
SANTA ROSA DEL SARA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,1,1,2
SENA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,3,0,3
SHINAOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,1,3,4
SIPE SIPE,tuberculosis y lepra,n de tbp baar (+) nuevos,2022-12-01,0,3,3
