municipality,group,variable,month,Repetidas,TOTAL
TIRAQUE (CBBA),consultas prenatales,repetidas,2009-09-01,359,359
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,repetidas,2009-09-01,6,6
TOCO,consultas prenatales,repetidas,2009-09-01,20,20
TODOS SANTOS,consultas prenatales,repetidas,2009-09-01,1,1
TOLATA,consultas prenatales,repetidas,2009-09-01,37,37
TOLEDO,consultas prenatales,repetidas,2009-09-01,20,20
TOMAVE,consultas prenatales,repetidas,2009-09-01,41,41
TOMINA,consultas prenatales,repetidas,2009-09-01,50,50
TORO TORO,consultas prenatales,repetidas,2009-09-01,66,66
TOTORA(CBBA),consultas prenatales,repetidas,2009-09-01,156,156
TOTORA(ORR),consultas prenatales,repetidas,2009-09-01,25,25
TRIGAL,consultas prenatales,repetidas,2009-09-01,7,7
TRINIDAD,consultas prenatales,repetidas,2009-09-01,970,970
TUPIZA,consultas prenatales,repetidas,2009-09-01,315,315
TURCO,consultas prenatales,repetidas,2009-09-01,22,22
UMALA,consultas prenatales,repetidas,2009-09-01,13,13
UNCIA,consultas prenatales,repetidas,2009-09-01,163,163
URIONDO (A. CONCEPCION),consultas prenatales,repetidas,2009-09-01,86,86
URUBICHA,consultas prenatales,repetidas,2009-09-01,44,44
UYUNI,consultas prenatales,repetidas,2009-09-01,146,146
VACAS,consultas prenatales,repetidas,2009-09-01,59,59
VALLEGRANDE,consultas prenatales,repetidas,2009-09-01,98,98
VIACHA,consultas prenatales,repetidas,2009-09-01,317,317
VILA VILA,consultas prenatales,repetidas,2009-09-01,16,16
VILLA MONTES,consultas prenatales,repetidas,2009-09-01,196,196
VILLA NUEVA (LOMA ALTA),consultas prenatales,repetidas,2009-09-01,17,17
VILLA RIVERO,consultas prenatales,repetidas,2009-09-01,27,27
VILLA SERRANO,consultas prenatales,repetidas,2009-09-01,76,76
VILLA TUNARI,consultas prenatales,repetidas,2009-09-01,540,540
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,repetidas,2009-09-01,65,65
VILLAZON,consultas prenatales,repetidas,2009-09-01,419,419
VINTO,consultas prenatales,repetidas,2009-09-01,309,309
VITICHI,consultas prenatales,repetidas,2009-09-01,74,74
WALDO BALLIVIAN,consultas prenatales,repetidas,2009-09-01,21,21
WARNES,consultas prenatales,repetidas,2009-09-01,573,573
YACO,consultas prenatales,repetidas,2009-09-01,30,30
YACUIBA,consultas prenatales,repetidas,2009-09-01,559,559
YAMPARAEZ,consultas prenatales,repetidas,2009-09-01,49,49
YANACACHI,consultas prenatales,repetidas,2009-09-01,20,20
YAPACANI,consultas prenatales,repetidas,2009-09-01,404,404
YOCALLA,consultas prenatales,repetidas,2009-09-01,45,45
YOTALA,consultas prenatales,repetidas,2009-09-01,57,57
YUNCHARA,consultas prenatales,repetidas,2009-09-01,29,29
ZUDAÑEZ,consultas prenatales,repetidas,2009-09-01,31,31
ACACIO,consultas prenatales,repetidas,2009-10-01,36,36
ACHACACHI,consultas prenatales,repetidas,2009-10-01,273,273
ACHOCALLA,consultas prenatales,repetidas,2009-10-01,56,56
AIQUILE,consultas prenatales,repetidas,2009-10-01,190,190
ALALAY,consultas prenatales,repetidas,2009-10-01,6,6
ALCALA,consultas prenatales,repetidas,2009-10-01,10,10
ANCORAIMES,consultas prenatales,repetidas,2009-10-01,46,46
ANDAMARCA,consultas prenatales,repetidas,2009-10-01,7,7
ANTEQUERA,consultas prenatales,repetidas,2009-10-01,16,16
ANZALDO,consultas prenatales,repetidas,2009-10-01,22,22
APOLO,consultas prenatales,repetidas,2009-10-01,117,117
ARAMPAMPA,consultas prenatales,repetidas,2009-10-01,28,28
ARANI,consultas prenatales,repetidas,2009-10-01,105,105
ARBIETO,consultas prenatales,repetidas,2009-10-01,49,49
ARQUE,consultas prenatales,repetidas,2009-10-01,53,53
ASCENCION DE GUARAYOS,consultas prenatales,repetidas,2009-10-01,316,316
ATOCHA,consultas prenatales,repetidas,2009-10-01,71,71
AUCAPATA,consultas prenatales,repetidas,2009-10-01,3,3
AYATA,consultas prenatales,repetidas,2009-10-01,26,26
AYO AYO,consultas prenatales,repetidas,2009-10-01,23,23
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,repetidas,2009-10-01,95,95
AZURDUY,consultas prenatales,repetidas,2009-10-01,75,75
BATALLAS,consultas prenatales,repetidas,2009-10-01,71,71
BAURES,consultas prenatales,repetidas,2009-10-01,29,29
BELEN DE ANDAMARCA,consultas prenatales,repetidas,2009-10-01,3,3
BELEN DE URMIRI,consultas prenatales,repetidas,2009-10-01,7,7
BELLA FLOR,consultas prenatales,repetidas,2009-10-01,1,1
BERMEJO,consultas prenatales,repetidas,2009-10-01,374,374
BETANZOS,consultas prenatales,repetidas,2009-10-01,221,221
BOLIVAR,consultas prenatales,repetidas,2009-10-01,4,4
BOLPEBRA,consultas prenatales,repetidas,2009-10-01,6,6
BOYUIBE,consultas prenatales,repetidas,2009-10-01,33,33
BUENA VISTA,consultas prenatales,repetidas,2009-10-01,75,75
CABEZAS,consultas prenatales,repetidas,2009-10-01,154,154
CAIROMA,consultas prenatales,repetidas,2009-10-01,32,32
"CAIZA ""D""",consultas prenatales,repetidas,2009-10-01,49,49
CAJUATA,consultas prenatales,repetidas,2009-10-01,51,51
CALACOTO,consultas prenatales,repetidas,2009-10-01,16,16
CALAMARCA,consultas prenatales,repetidas,2009-10-01,59,59
CAMARGO,consultas prenatales,repetidas,2009-10-01,139,139
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,repetidas,2009-10-01,20,20
CAMIRI,consultas prenatales,repetidas,2009-10-01,365,365
CAPINOTA,consultas prenatales,repetidas,2009-10-01,25,25
CAQUIAVIRI,consultas prenatales,repetidas,2009-10-01,17,17
CARACOLLO,consultas prenatales,repetidas,2009-10-01,103,103
CARANAVI,consultas prenatales,repetidas,2009-10-01,449,449
CARANGAS,consultas prenatales,repetidas,2009-10-01,1,1
CARAPARI,consultas prenatales,repetidas,2009-10-01,97,97
CARIPUYO,consultas prenatales,repetidas,2009-10-01,60,60
CARMEN RIVERO TORREZ,consultas prenatales,repetidas,2009-10-01,29,29
CATACORA,consultas prenatales,repetidas,2009-10-01,1,1
CHACARILLA,consultas prenatales,repetidas,2009-10-01,4,4
CHALLAPATA,consultas prenatales,repetidas,2009-10-01,265,265
CHAQUI,consultas prenatales,repetidas,2009-10-01,35,35
CHARAGUA,consultas prenatales,repetidas,2009-10-01,201,201
CHARAÑA,consultas prenatales,repetidas,2009-10-01,10,10
CHAYANTA,consultas prenatales,repetidas,2009-10-01,62,62
CHIMORE,consultas prenatales,repetidas,2009-10-01,132,132
CHIPAYA,consultas prenatales,repetidas,2009-10-01,8,8
CHOQUE COTA,consultas prenatales,repetidas,2009-10-01,4,4
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,repetidas,2009-10-01,172,172
CHUMA,consultas prenatales,repetidas,2009-10-01,28,28
CLIZA,consultas prenatales,repetidas,2009-10-01,267,267
COBIJA,consultas prenatales,repetidas,2009-10-01,588,588
COCHABAMBA,consultas prenatales,repetidas,2009-10-01,7328,7328
COIPASA,consultas prenatales,repetidas,2009-10-01,8,8
COLCAPIRHUA,consultas prenatales,repetidas,2009-10-01,629,629
"COLCHA ""K""",consultas prenatales,repetidas,2009-10-01,42,42
COLLANA,consultas prenatales,repetidas,2009-10-01,8,8
COLOMI,consultas prenatales,repetidas,2009-10-01,135,135
COLPA BELGICA,consultas prenatales,repetidas,2009-10-01,14,14
COLQUECHACA,consultas prenatales,repetidas,2009-10-01,156,156
COLQUENCHA,consultas prenatales,repetidas,2009-10-01,38,38
COLQUIRI,consultas prenatales,repetidas,2009-10-01,103,103
COMANCHE,consultas prenatales,repetidas,2009-10-01,9,9
COMARAPA,consultas prenatales,repetidas,2009-10-01,147,147
COMBAYA,consultas prenatales,repetidas,2009-10-01,8,8
CONCEPCION,consultas prenatales,repetidas,2009-10-01,118,118
COPACABANA,consultas prenatales,repetidas,2009-10-01,87,87
CORIPATA,consultas prenatales,repetidas,2009-10-01,91,91
CORO CORO,consultas prenatales,repetidas,2009-10-01,38,38
COROICO,consultas prenatales,repetidas,2009-10-01,108,108
CORQUE,consultas prenatales,repetidas,2009-10-01,31,31
COTAGAITA,consultas prenatales,repetidas,2009-10-01,133,133
COTOCA,consultas prenatales,repetidas,2009-10-01,374,374
CUATRO CAÑADAS,consultas prenatales,repetidas,2009-10-01,144,144
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,repetidas,2009-10-01,5,5
CUEVO,consultas prenatales,repetidas,2009-10-01,24,24
CULPINA,consultas prenatales,repetidas,2009-10-01,112,112
CURAHUARA DE CARANGAS,consultas prenatales,repetidas,2009-10-01,53,53
CURVA,consultas prenatales,repetidas,2009-10-01,20,20
DESAGUADERO,consultas prenatales,repetidas,2009-10-01,30,30
EL ALTO,consultas prenatales,repetidas,2009-10-01,6871,6871
EL CHORO,consultas prenatales,repetidas,2009-10-01,21,21
EL PUENTE(STC),consultas prenatales,repetidas,2009-10-01,106,106
EL PUENTE(TJA),consultas prenatales,repetidas,2009-10-01,79,79
EL TORNO,consultas prenatales,repetidas,2009-10-01,250,250
EL VILLAR,consultas prenatales,repetidas,2009-10-01,28,28
ENTRE RIOS,consultas prenatales,repetidas,2009-10-01,197,197
ENTRE RIOS,consultas prenatales,repetidas,2009-10-01,126,126
ESMERALDA,consultas prenatales,repetidas,2009-10-01,1,1
EUCALIPTUS,consultas prenatales,repetidas,2009-10-01,40,40
EUREKA (SANTOS MERCADO),consultas prenatales,repetidas,2009-10-01,3,3
EXALTACION,consultas prenatales,repetidas,2009-10-01,17,17
FERNANDEZ ALONSO,consultas prenatales,repetidas,2009-10-01,82,82
FILADELFIA,consultas prenatales,repetidas,2009-10-01,20,20
GENERAL SAAVEDRA,consultas prenatales,repetidas,2009-10-01,48,48
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,repetidas,2009-10-01,63,63
GUANAY,consultas prenatales,repetidas,2009-10-01,85,85
GUAQUI,consultas prenatales,repetidas,2009-10-01,33,33
GUAYARAMERIN,consultas prenatales,repetidas,2009-10-01,426,426
GUTIERREZ,consultas prenatales,repetidas,2009-10-01,73,73
HUACARETA,consultas prenatales,repetidas,2009-10-01,86,86
HUACAYA (VILLA DE HUACAYA),consultas prenatales,repetidas,2009-10-01,15,15
HUACHACALLA,consultas prenatales,repetidas,2009-10-01,6,6
HUANUNI,consultas prenatales,repetidas,2009-10-01,358,358
HUARACAJE,consultas prenatales,repetidas,2009-10-01,20,20
HUAYLLAMARCA,consultas prenatales,repetidas,2009-10-01,9,9
ICHOCA,consultas prenatales,repetidas,2009-10-01,19,19
ICLA,consultas prenatales,repetidas,2009-10-01,57,57
INCAHUASI,consultas prenatales,repetidas,2009-10-01,215,215
INGAVI (HUMAITA),consultas prenatales,repetidas,2009-10-01,9,9
INQUISIVI,consultas prenatales,repetidas,2009-10-01,42,42
IRUPANA (VILLA DE LANZA),consultas prenatales,repetidas,2009-10-01,90,90
IXIAMAS,consultas prenatales,repetidas,2009-10-01,61,61
JESUS DE MACHACA,consultas prenatales,repetidas,2009-10-01,67,67
LA ASUNTA,consultas prenatales,repetidas,2009-10-01,260,260
LA GUARDIA,consultas prenatales,repetidas,2009-10-01,905,905
LA PAZ,consultas prenatales,repetidas,2009-10-01,8626,8626
LA RIVERA,consultas prenatales,repetidas,2009-10-01,1,1
LAGUNILLAS,consultas prenatales,repetidas,2009-10-01,37,37
LAJA,consultas prenatales,repetidas,2009-10-01,70,70
LAS CARRERAS,consultas prenatales,repetidas,2009-10-01,24,24
LICOMA PAMPA,consultas prenatales,repetidas,2009-10-01,9,9
LLALLAGUA,consultas prenatales,repetidas,2009-10-01,219,219
LLICA,consultas prenatales,repetidas,2009-10-01,35,35
LORETO,consultas prenatales,repetidas,2009-10-01,21,21
LURIBAY,consultas prenatales,repetidas,2009-10-01,21,21
MACHACAMARCA,consultas prenatales,repetidas,2009-10-01,26,26
MACHARETI,consultas prenatales,repetidas,2009-10-01,73,73
MAGDALENA,consultas prenatales,repetidas,2009-10-01,83,83
MAIRANA,consultas prenatales,repetidas,2009-10-01,91,91
MALLA,consultas prenatales,repetidas,2009-10-01,5,5
MAPIRI,consultas prenatales,repetidas,2009-10-01,122,122
MECAPACA,consultas prenatales,repetidas,2009-10-01,35,35
MINEROS,consultas prenatales,repetidas,2009-10-01,155,155
MIZQUE,consultas prenatales,repetidas,2009-10-01,149,149
MOCOMOCO,consultas prenatales,repetidas,2009-10-01,44,44
MOJINETE,consultas prenatales,repetidas,2009-10-01,4,4
MOJOCOYA,consultas prenatales,repetidas,2009-10-01,44,44
MONTEAGUDO,consultas prenatales,repetidas,2009-10-01,294,294
MONTERO,consultas prenatales,repetidas,2009-10-01,1043,1043
MORO MORO,consultas prenatales,repetidas,2009-10-01,12,12
MOROCHATA,consultas prenatales,repetidas,2009-10-01,126,126
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,repetidas,2009-10-01,22,22
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,repetidas,2009-10-01,2,2
OCURI,consultas prenatales,repetidas,2009-10-01,116,116
OKINAWA,consultas prenatales,repetidas,2009-10-01,121,121
OMEREQUE,consultas prenatales,repetidas,2009-10-01,41,41
ORURO,consultas prenatales,repetidas,2009-10-01,2746,2746
PADCAYA,consultas prenatales,repetidas,2009-10-01,95,95
PADILLA,consultas prenatales,repetidas,2009-10-01,101,101
PAILON,consultas prenatales,repetidas,2009-10-01,146,146
PALCA,consultas prenatales,repetidas,2009-10-01,43,43
PALOS BLANCOS,consultas prenatales,repetidas,2009-10-01,221,221
PAMPA AULLAGAS,consultas prenatales,repetidas,2009-10-01,11,11
PAMPA GRANDE,consultas prenatales,repetidas,2009-10-01,58,58
PAPEL PAMPA,consultas prenatales,repetidas,2009-10-01,14,14
PASORAPA,consultas prenatales,repetidas,2009-10-01,10,10
PATACAMAYA,consultas prenatales,repetidas,2009-10-01,118,118
PAZÑA,consultas prenatales,repetidas,2009-10-01,20,20
PELECHUCO,consultas prenatales,repetidas,2009-10-01,14,14
POCOATA,consultas prenatales,repetidas,2009-10-01,117,117
POCONA,consultas prenatales,repetidas,2009-10-01,70,70
POJO (CBBA),consultas prenatales,repetidas,2009-10-01,90,90
POOPO,consultas prenatales,repetidas,2009-10-01,18,18
PORCO,consultas prenatales,repetidas,2009-10-01,83,83
POROMA,consultas prenatales,repetidas,2009-10-01,120,120
PORONGO,consultas prenatales,repetidas,2009-10-01,50,50
PORTACHUELO,consultas prenatales,repetidas,2009-10-01,212,212
PORVENIR,consultas prenatales,repetidas,2009-10-01,45,45
POSTRER VALLE,consultas prenatales,repetidas,2009-10-01,4,4
POTOSI,consultas prenatales,repetidas,2009-10-01,1864,1864
PRESTO,consultas prenatales,repetidas,2009-10-01,51,51
PUCARA,consultas prenatales,repetidas,2009-10-01,8,8
PUCARANI,consultas prenatales,repetidas,2009-10-01,143,143
PUERTO ACOSTA,consultas prenatales,repetidas,2009-10-01,109,109
PUERTO CARABUCO,consultas prenatales,repetidas,2009-10-01,43,43
PUERTO GONZALO MORENO,consultas prenatales,repetidas,2009-10-01,38,38
PUERTO PEREZ,consultas prenatales,repetidas,2009-10-01,18,18
PUERTO QUIJARRO,consultas prenatales,repetidas,2009-10-01,89,89
PUERTO RICO,consultas prenatales,repetidas,2009-10-01,51,51
PUERTO SILES,consultas prenatales,repetidas,2009-10-01,6,6
PUERTO SUAREZ,consultas prenatales,repetidas,2009-10-01,125,125
PUERTO VILLARROEL,consultas prenatales,repetidas,2009-10-01,471,471
PUNA,consultas prenatales,repetidas,2009-10-01,206,206
PUNATA,consultas prenatales,repetidas,2009-10-01,313,313
QUIABAYA,consultas prenatales,repetidas,2009-10-01,17,17
QUILLACOLLO,consultas prenatales,repetidas,2009-10-01,660,660
QUIME,consultas prenatales,repetidas,2009-10-01,36,36
QUIRUSILLAS,consultas prenatales,repetidas,2009-10-01,4,4
RAVELO,consultas prenatales,repetidas,2009-10-01,102,102
REYES,consultas prenatales,repetidas,2009-10-01,70,70
RIBERALTA,consultas prenatales,repetidas,2009-10-01,1026,1026
ROBORE,consultas prenatales,repetidas,2009-10-01,75,75
RURRENABAQUE,consultas prenatales,repetidas,2009-10-01,151,151
SABAYA,consultas prenatales,repetidas,2009-10-01,18,18
SACABA,consultas prenatales,repetidas,2009-10-01,1003,1003
SACABAMBA,consultas prenatales,repetidas,2009-10-01,28,28
SACACA,consultas prenatales,repetidas,2009-10-01,127,127
SAIPINA,consultas prenatales,repetidas,2009-10-01,38,38
SALINAS DE GARCI MENDOZA,consultas prenatales,repetidas,2009-10-01,40,40
SAMAIPATA,consultas prenatales,repetidas,2009-10-01,66,66
SAN AGUSTIN,consultas prenatales,repetidas,2009-10-01,12,12
SAN ANDRES,consultas prenatales,repetidas,2009-10-01,46,46
SAN ANDRES DE MACHACA,consultas prenatales,repetidas,2009-10-01,17,17
SAN ANTONIO DE ESMORUCO,consultas prenatales,repetidas,2009-10-01,9,9
SAN ANTONIO DE LOMERIO,consultas prenatales,repetidas,2009-10-01,56,56
SAN BENITO,consultas prenatales,repetidas,2009-10-01,102,102
SAN BORJA,consultas prenatales,repetidas,2009-10-01,348,348
SAN BUENA VENTURA,consultas prenatales,repetidas,2009-10-01,118,118
SAN CARLOS,consultas prenatales,repetidas,2009-10-01,134,134
SAN IGNACIO,consultas prenatales,repetidas,2009-10-01,176,176
SAN IGNACIO DE VELASCO,consultas prenatales,repetidas,2009-10-01,472,472
SAN JAVIER(BNI),consultas prenatales,repetidas,2009-10-01,16,16
SAN JAVIER(STC),consultas prenatales,repetidas,2009-10-01,121,121
SAN JOAQUIN,consultas prenatales,repetidas,2009-10-01,15,15
SAN JOSE DE CHIQUITOS,consultas prenatales,repetidas,2009-10-01,93,93
SAN JUAN DE YAPACANI,consultas prenatales,repetidas,2009-10-01,67,67
SAN JULIAN,consultas prenatales,repetidas,2009-10-01,225,225
SAN LORENZO(PND),consultas prenatales,repetidas,2009-10-01,9,9
SAN LORENZO(TJA),consultas prenatales,repetidas,2009-10-01,131,131
SAN LUCAS,consultas prenatales,repetidas,2009-10-01,314,314
SAN MATIAS,consultas prenatales,repetidas,2009-10-01,98,98
SAN MIGUEL DE VELASCO,consultas prenatales,repetidas,2009-10-01,70,70
SAN PABLO DE LIPEZ,consultas prenatales,repetidas,2009-10-01,21,21
SAN PEDRO,consultas prenatales,repetidas,2009-10-01,98,98
SAN PEDRO DE BUENA VISTA,consultas prenatales,repetidas,2009-10-01,91,91
SAN PEDRO DE CURAHUARA,consultas prenatales,repetidas,2009-10-01,13,13
SAN PEDRO DE QUEMES,consultas prenatales,repetidas,2009-10-01,3,3
SAN PEDRO DE TIQUINA,consultas prenatales,repetidas,2009-10-01,22,22
SAN PEDRO(PND),consultas prenatales,repetidas,2009-10-01,1,1
SAN RAFAEL,consultas prenatales,repetidas,2009-10-01,65,65
SAN RAMON,consultas prenatales,repetidas,2009-10-01,94,94
SAN RAMON,consultas prenatales,repetidas,2009-10-01,16,16
SANTA ANA,consultas prenatales,repetidas,2009-10-01,177,177
SANTA CRUZ DE LA SIERRA,consultas prenatales,repetidas,2009-10-01,9141,9141
SANTA ROSA,consultas prenatales,repetidas,2009-10-01,89,89
SANTA ROSA DEL SARA,consultas prenatales,repetidas,2009-10-01,119,119
SANTIAGO DE CALLAPA,consultas prenatales,repetidas,2009-10-01,26,26
SANTIAGO DE HUARI,consultas prenatales,repetidas,2009-10-01,36,36
SANTIAGO DE MACHACA,consultas prenatales,repetidas,2009-10-01,13,13
SANTUARIO DE QUILLACAS,consultas prenatales,repetidas,2009-10-01,18,18
SAPAHAQUI,consultas prenatales,repetidas,2009-10-01,41,41
SENA,consultas prenatales,repetidas,2009-10-01,42,42
SICA SICA (VILLA AROMA),consultas prenatales,repetidas,2009-10-01,101,101
SICAYA,consultas prenatales,repetidas,2009-10-01,13,13
SIPE SIPE,consultas prenatales,repetidas,2009-10-01,290,290
SOPACHUY,consultas prenatales,repetidas,2009-10-01,56,56
SORACACHI,consultas prenatales,repetidas,2009-10-01,58,58
SORATA,consultas prenatales,repetidas,2009-10-01,98,98
SUCRE,consultas prenatales,repetidas,2009-10-01,2863,2863
TACACHI,consultas prenatales,repetidas,2009-10-01,5,5
TACACOMA,consultas prenatales,repetidas,2009-10-01,25,25
TACOBAMBA,consultas prenatales,repetidas,2009-10-01,40,40
TACOPAYA,consultas prenatales,repetidas,2009-10-01,44,44
TAHUA,consultas prenatales,repetidas,2009-10-01,2,2
TAPACARI,consultas prenatales,repetidas,2009-10-01,165,165
TARABUCO,consultas prenatales,repetidas,2009-10-01,164,164
TARACO,consultas prenatales,repetidas,2009-10-01,16,16
TARATA,consultas prenatales,repetidas,2009-10-01,64,64
TARIJA,consultas prenatales,repetidas,2009-10-01,1758,1758
TARVITA,consultas prenatales,repetidas,2009-10-01,111,111
TEOPONTE,consultas prenatales,repetidas,2009-10-01,43,43
TIAWANACU,consultas prenatales,repetidas,2009-10-01,55,55
TINGUIPAYA,consultas prenatales,repetidas,2009-10-01,75,75
TIPUANI,consultas prenatales,repetidas,2009-10-01,146,146
TIQUIPAYA,consultas prenatales,repetidas,2009-10-01,548,548
TIRAQUE (CBBA),consultas prenatales,repetidas,2009-10-01,449,449
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,repetidas,2009-10-01,6,6
TOCO,consultas prenatales,repetidas,2009-10-01,31,31
TODOS SANTOS,consultas prenatales,repetidas,2009-10-01,2,2
TOLATA,consultas prenatales,repetidas,2009-10-01,28,28
TOLEDO,consultas prenatales,repetidas,2009-10-01,21,21
TOMAVE,consultas prenatales,repetidas,2009-10-01,50,50
TOMINA,consultas prenatales,repetidas,2009-10-01,55,55
TORO TORO,consultas prenatales,repetidas,2009-10-01,55,55
TOTORA(CBBA),consultas prenatales,repetidas,2009-10-01,152,152
TOTORA(ORR),consultas prenatales,repetidas,2009-10-01,28,28
TRIGAL,consultas prenatales,repetidas,2009-10-01,6,6
TRINIDAD,consultas prenatales,repetidas,2009-10-01,1047,1047
TUPIZA,consultas prenatales,repetidas,2009-10-01,303,303
TURCO,consultas prenatales,repetidas,2009-10-01,20,20
UMALA,consultas prenatales,repetidas,2009-10-01,27,27
UNCIA,consultas prenatales,repetidas,2009-10-01,159,159
URIONDO (A. CONCEPCION),consultas prenatales,repetidas,2009-10-01,96,96
URUBICHA,consultas prenatales,repetidas,2009-10-01,41,41
UYUNI,consultas prenatales,repetidas,2009-10-01,205,205
VACAS,consultas prenatales,repetidas,2009-10-01,48,48
VALLEGRANDE,consultas prenatales,repetidas,2009-10-01,106,106
VIACHA,consultas prenatales,repetidas,2009-10-01,352,352
VILA VILA,consultas prenatales,repetidas,2009-10-01,16,16
VILLA MONTES,consultas prenatales,repetidas,2009-10-01,351,351
VILLA NUEVA (LOMA ALTA),consultas prenatales,repetidas,2009-10-01,17,17
VILLA RIVERO,consultas prenatales,repetidas,2009-10-01,32,32
VILLA SERRANO,consultas prenatales,repetidas,2009-10-01,73,73
VILLA TUNARI,consultas prenatales,repetidas,2009-10-01,606,606
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,repetidas,2009-10-01,64,64
VILLAZON,consultas prenatales,repetidas,2009-10-01,356,356
VINTO,consultas prenatales,repetidas,2009-10-01,326,326
VITICHI,consultas prenatales,repetidas,2009-10-01,75,75
WALDO BALLIVIAN,consultas prenatales,repetidas,2009-10-01,15,15
WARNES,consultas prenatales,repetidas,2009-10-01,564,564
YACO,consultas prenatales,repetidas,2009-10-01,26,26
YACUIBA,consultas prenatales,repetidas,2009-10-01,635,635
YAMPARAEZ,consultas prenatales,repetidas,2009-10-01,51,51
YANACACHI,consultas prenatales,repetidas,2009-10-01,27,27
YAPACANI,consultas prenatales,repetidas,2009-10-01,401,401
YOCALLA,consultas prenatales,repetidas,2009-10-01,37,37
YOTALA,consultas prenatales,repetidas,2009-10-01,58,58
YUNCHARA,consultas prenatales,repetidas,2009-10-01,28,28
ZUDAÑEZ,consultas prenatales,repetidas,2009-10-01,42,42
ACACIO,consultas prenatales,repetidas,2009-11-01,43,43
ACHACACHI,consultas prenatales,repetidas,2009-11-01,275,275
ACHOCALLA,consultas prenatales,repetidas,2009-11-01,58,58
AIQUILE,consultas prenatales,repetidas,2009-11-01,246,246
ALALAY,consultas prenatales,repetidas,2009-11-01,20,20
ALCALA,consultas prenatales,repetidas,2009-11-01,9,9
ANCORAIMES,consultas prenatales,repetidas,2009-11-01,49,49
ANDAMARCA,consultas prenatales,repetidas,2009-11-01,11,11
ANTEQUERA,consultas prenatales,repetidas,2009-11-01,13,13
ANZALDO,consultas prenatales,repetidas,2009-11-01,28,28
APOLO,consultas prenatales,repetidas,2009-11-01,116,116
ARAMPAMPA,consultas prenatales,repetidas,2009-11-01,21,21
ARANI,consultas prenatales,repetidas,2009-11-01,71,71
ARBIETO,consultas prenatales,repetidas,2009-11-01,72,72
ARQUE,consultas prenatales,repetidas,2009-11-01,74,74
ASCENCION DE GUARAYOS,consultas prenatales,repetidas,2009-11-01,281,281
ATOCHA,consultas prenatales,repetidas,2009-11-01,29,29
AUCAPATA,consultas prenatales,repetidas,2009-11-01,13,13
AYATA,consultas prenatales,repetidas,2009-11-01,28,28
AYO AYO,consultas prenatales,repetidas,2009-11-01,27,27
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,repetidas,2009-11-01,127,127
AZURDUY,consultas prenatales,repetidas,2009-11-01,65,65
BATALLAS,consultas prenatales,repetidas,2009-11-01,76,76
BAURES,consultas prenatales,repetidas,2009-11-01,36,36
BELEN DE ANDAMARCA,consultas prenatales,repetidas,2009-11-01,3,3
BELEN DE URMIRI,consultas prenatales,repetidas,2009-11-01,4,4
BELLA FLOR,consultas prenatales,repetidas,2009-11-01,6,6
BERMEJO,consultas prenatales,repetidas,2009-11-01,327,327
BETANZOS,consultas prenatales,repetidas,2009-11-01,206,206
BOLIVAR,consultas prenatales,repetidas,2009-11-01,36,36
BOLPEBRA,consultas prenatales,repetidas,2009-11-01,5,5
BOYUIBE,consultas prenatales,repetidas,2009-11-01,23,23
BUENA VISTA,consultas prenatales,repetidas,2009-11-01,96,96
CABEZAS,consultas prenatales,repetidas,2009-11-01,118,118
CAIROMA,consultas prenatales,repetidas,2009-11-01,46,46
"CAIZA ""D""",consultas prenatales,repetidas,2009-11-01,48,48
CAJUATA,consultas prenatales,repetidas,2009-11-01,52,52
CALACOTO,consultas prenatales,repetidas,2009-11-01,20,20
CALAMARCA,consultas prenatales,repetidas,2009-11-01,64,64
CAMARGO,consultas prenatales,repetidas,2009-11-01,155,155
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,repetidas,2009-11-01,21,21
CAMIRI,consultas prenatales,repetidas,2009-11-01,409,409
CAPINOTA,consultas prenatales,repetidas,2009-11-01,202,202
CAQUIAVIRI,consultas prenatales,repetidas,2009-11-01,37,37
CARACOLLO,consultas prenatales,repetidas,2009-11-01,75,75
CARANAVI,consultas prenatales,repetidas,2009-11-01,416,416
CARAPARI,consultas prenatales,repetidas,2009-11-01,110,110
CARIPUYO,consultas prenatales,repetidas,2009-11-01,71,71
CARMEN RIVERO TORREZ,consultas prenatales,repetidas,2009-11-01,29,29
CATACORA,consultas prenatales,repetidas,2009-11-01,2,2
CHACARILLA,consultas prenatales,repetidas,2009-11-01,3,3
CHALLAPATA,consultas prenatales,repetidas,2009-11-01,285,285
CHAQUI,consultas prenatales,repetidas,2009-11-01,39,39
CHARAGUA,consultas prenatales,repetidas,2009-11-01,132,132
CHARAÑA,consultas prenatales,repetidas,2009-11-01,8,8
CHAYANTA,consultas prenatales,repetidas,2009-11-01,92,92
