municipality,group,variable,month,Nuevas a partir del 5to mes de embarazo,TOTAL
LLICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,1,1
LORETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,5,5
LURIBAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,5,5
MACHACAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,5,5
MAGDALENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,3,3
MAIRANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,7,7
MALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,1,1
MAPIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,2,2
MECAPACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,4,4
MINEROS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,15,15
MIZQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,18,18
MOCOMOCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,8,8
MOJINETE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,1,1
MOJOCOYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,3,3
MONTEAGUDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,11,11
MONTERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,132,132
MORO MORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,1,1
MOROCHATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,41,41
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,2,2
OCURI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,13,13
OKINAWA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,17,17
OMEREQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,2,2
ORURO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,504,504
PADCAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,7,7
PADILLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,9,9
PAILON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,31,31
PALCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,13,13
PALOS BLANCOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,19,19
PAMPA AULLAGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,5,5
PAMPA GRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,6,6
PAPEL PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,9,9
PASORAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,1,1
PATACAMAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,19,19
PAZÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,4,4
PELECHUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,4,4
POCOATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,25,25
POCONA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,12,12
POJO (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,8,8
POOPO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,5,5
PORCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,5,5
POROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,13,13
PORONGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,7,7
PORTACHUELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,3,3
PORVENIR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,2,2
POSTRER VALLE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,3,3
POTOSI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,622,622
PRESTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,4,4
PUCARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,1,1
PUCARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,19,19
PUERTO ACOSTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,30,30
PUERTO CARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,7,7
PUERTO GONZALO MORENO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,1,1
PUERTO QUIJARRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,10,10
PUERTO RICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,2,2
PUERTO SILES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,2,2
PUERTO SUAREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,14,14
PUERTO VILLARROEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,66,66
PUNA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,26,26
PUNATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,21,21
QUIABAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,1,1
QUILLACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,101,101
QUIME,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,5,5
RAVELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,13,13
REYES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,7,7
RIBERALTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,140,140
ROBORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,3,3
RURRENABAQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,15,15
SABAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,2,2
SACABA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,160,160
SACABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,5,5
SACACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,15,15
SAIPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,7,7
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,5,5
SAMAIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,7,7
SAN AGUSTIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,1,1
SAN ANDRES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,8,8
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,5,5
SAN BENITO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,9,9
SAN BORJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,46,46
SAN BUENA VENTURA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,19,19
SAN CARLOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,14,14
SAN IGNACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,18,18
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,51,51
SAN JAVIER(BNI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,3,3
SAN JAVIER(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,14,14
SAN JOAQUIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,2,2
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,23,23
SAN JUAN DE YAPACANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,14,14
SAN JULIAN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,41,41
SAN LORENZO(PND),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,3,3
SAN LORENZO(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,17,17
SAN LUCAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,41,41
SAN MATIAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,11,11
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,7,7
SAN PABLO DE LIPEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,1,1
SAN PEDRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,5,5
SAN PEDRO DE BUENA VISTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,36,36
SAN PEDRO DE CURAHUARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,3,3
SAN PEDRO DE TIQUINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,3,3
SAN PEDRO(PND),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,2,2
SAN RAFAEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,4,4
SAN RAMON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,6,6
SAN RAMON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,4,4
SANTA ANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,18,18
SANTA CRUZ DE LA SIERRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,2196,2196
SANTA ROSA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,4,4
SANTA ROSA DEL SARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,8,8
SANTIAGO DE CALLAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,2,2
SANTIAGO DE HUARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,4,4
SANTUARIO DE QUILLACAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,1,1
SAPAHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,8,8
SENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,4,4
SICA SICA (VILLA AROMA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,18,18
SIPE SIPE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,48,48
SOPACHUY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,5,5
SORACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,10,10
SORATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,12,12
SUCRE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,233,233
TACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,1,1
TACACOMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,11,11
TACOBAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,8,8
TACOPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,9,9
TAPACARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,17,17
TARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,8,8
TARACO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,3,3
TARATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,8,8
TARIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,212,212
TARVITA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,2,2
TEOPONTE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,1,1
TIAWANACU,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,3,3
TINGUIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,22,22
TIPUANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,9,9
TIQUIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,50,50
TIRAQUE (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,54,54
TOCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,5,5
TODOS SANTOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,1,1
TOLATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,2,2
TOLEDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,2,2
TOMAVE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,3,3
TOMINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,3,3
TORO TORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,9,9
TOTORA(CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,40,40
TOTORA(ORR),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,3,3
TRINIDAD,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,97,97
TUPIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,17,17
TURCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,1,1
UMALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,5,5
UNCIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,19,19
URIONDO (A. CONCEPCION),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,7,7
URUBICHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,5,5
UYUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,34,34
VACAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,9,9
VALLEGRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,11,11
VIACHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,49,49
VILA VILA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,5,5
VILLA MONTES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,31,31
VILLA RIVERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,3,3
VILLA SERRANO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,2,2
VILLA TUNARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,76,76
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,1,1
VILLAZON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,13,13
VINTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,63,63
VITICHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,1,1
WALDO BALLIVIAN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,1,1
WARNES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,64,64
YACO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,6,6
YACUIBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,145,145
YAMPARAEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,4,4
YAPACANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,26,26
YOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,3,3
YOTALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,4,4
YUNCHARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,1,1
ZUDAÑEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-10-01,3,3
ACACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,5,5
ACHACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,45,45
ACHOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,3,3
AIQUILE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,44,44
ALALAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,6,6
ALCALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,2,2
ANCORAIMES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,9,9
ANTEQUERA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,2,2
ANZALDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,7,7
APOLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,12,12
ARAMPAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,3,3
ARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,10,10
ARBIETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,5,5
ARQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,19,19
ASCENCION DE GUARAYOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,16,16
ATOCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,4,4
AUCAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,4,4
AYATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,12,12
AYO AYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,15,15
AZURDUY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,5,5
BATALLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,15,15
BELLA FLOR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,1,1
BERMEJO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,22,22
BETANZOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,20,20
BOLIVAR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,6,6
BOLPEBRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,2,2
BOYUIBE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,2,2
BUENA VISTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,4,4
CABEZAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,10,10
CAIROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,12,12
"CAIZA ""D""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,8,8
CAJUATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,2,2
CALACOTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,2,2
CALAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,5,5
CAMARGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,5,5
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,1,1
CAMIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,52,52
CAPINOTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,11,11
CAQUIAVIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,7,7
CARACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,12,12
CARANAVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,60,60
CARAPARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,2,2
CARIPUYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,8,8
CHALLAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,33,33
CHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,2,2
CHARAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,20,20
CHARAÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,4,4
CHAYANTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,15,15
CHIMORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,36,36
CHIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,2,2
CHOQUE COTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,1,1
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,15,15
CHUMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,9,9
CLIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,15,15
COBIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,49,49
COCHABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,1221,1221
COLCAPIRHUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,61,61
"COLCHA ""K""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,16,16
COLOMI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,19,19
COLPA BELGICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,13,13
COLQUECHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,34,34
COLQUENCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,3,3
COLQUIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,6,6
COMANCHE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,4,4
COMARAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,9,9
COMBAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,3,3
CONCEPCION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,13,13
COPACABANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,13,13
CORIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,9,9
CORO CORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,7,7
COROICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,2,2
CORQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,3,3
COTAGAITA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,18,18
COTOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,48,48
CUATRO CAÑADAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,10,10
CUEVO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,3,3
CULPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,2,2
CURVA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,2,2
DESAGUADERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,2,2
EL ALTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,888,888
EL PUENTE(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,5,5
EL PUENTE(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,8,8
EL TORNO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,31,31
EL VILLAR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,2,2
ENTRE RIOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,17,17
ENTRE RIOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,7,7
EUCALIPTUS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,3,3
EXALTACION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,3,3
FERNANDEZ ALONSO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,10,10
FILADELFIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,1,1
GENERAL SAAVEDRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,14,14
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,7,7
GUANAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,6,6
GUAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,7,7
GUAYARAMERIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,64,64
GUTIERREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,10,10
HUACARETA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,6,6
HUANUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,17,17
HUARACAJE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,4,4
HUAYLLAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,2,2
ICHOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,11,11
ICLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,7,7
INCAHUASI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,15,15
INGAVI (HUMAITA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,2,2
INQUISIVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,9,9
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,3,3
IXIAMAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,6,6
LA ASUNTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,36,36
LA GUARDIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,102,102
LA PAZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,1392,1392
LAGUNILLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,5,5
LAJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,11,11
LAS CARRERAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,1,1
LICOMA PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,1,1
LLALLAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,41,41
LLICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,1,1
LURIBAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,2,2
MACHACAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,3,3
MACHARETI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,2,2
MAGDALENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,4,4
MAIRANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,5,5
MALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,1,1
MAPIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,5,5
MECAPACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2009-11-01,5,5
