municipality,group,variable,month,Mujeres con 4ta consulta prenatal,TOTAL
VILLA RIVERO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-10-01,9,9
VILLA SERRANO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-10-01,16,16
VILLA TUNARI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-10-01,78,78
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,mujeres con 4ta consulta prenatal,2009-10-01,14,14
VILLAZON,consultas prenatales,mujeres con 4ta consulta prenatal,2009-10-01,52,52
VINTO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-10-01,57,57
VITICHI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-10-01,15,15
WALDO BALLIVIAN,consultas prenatales,mujeres con 4ta consulta prenatal,2009-10-01,2,2
WARNES,consultas prenatales,mujeres con 4ta consulta prenatal,2009-10-01,105,105
YACO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-10-01,5,5
YACUIBA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-10-01,99,99
YAMPARAEZ,consultas prenatales,mujeres con 4ta consulta prenatal,2009-10-01,13,13
YANACACHI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-10-01,5,5
YAPACANI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-10-01,66,66
YOCALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-10-01,13,13
YOTALA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-10-01,8,8
YUNCHARA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-10-01,10,10
ZUDAÑEZ,consultas prenatales,mujeres con 4ta consulta prenatal,2009-10-01,6,6
ACACIO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,10,10
ACHACACHI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,68,68
ACHOCALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,3,3
AIQUILE,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,25,25
ALALAY,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,5,5
ALCALA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,2,2
ANCORAIMES,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,15,15
ANDAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,1,1
ANTEQUERA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,1,1
ANZALDO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,11,11
APOLO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,27,27
ARAMPAMPA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,8,8
ARANI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,7,7
ARBIETO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,13,13
ARQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,18,18
ASCENCION DE GUARAYOS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,56,56
ATOCHA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,14,14
AUCAPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,4,4
AYATA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,1,1
AYO AYO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,7,7
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,37,37
AZURDUY,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,11,11
BATALLAS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,16,16
BAURES,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,10,10
BELEN DE ANDAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,2,2
BELEN DE URMIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,2,2
BELLA FLOR,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,3,3
BERMEJO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,65,65
BETANZOS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,44,44
BOLIVAR,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,13,13
BOLPEBRA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,2,2
BOYUIBE,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,6,6
BUENA VISTA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,29,29
CABEZAS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,31,31
CAIROMA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,5,5
"CAIZA ""D""",consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,13,13
CAJUATA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,11,11
CALACOTO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,3,3
CALAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,7,7
CAMARGO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,30,30
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,8,8
CAMIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,50,50
CAPINOTA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,18,18
CAQUIAVIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,3,3
CARACOLLO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,20,20
CARANAVI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,88,88
CARAPARI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,21,21
CARIPUYO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,16,16
CARMEN RIVERO TORREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,4,4
CHACARILLA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,1,1
CHALLAPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,31,31
CHAQUI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,4,4
CHARAGUA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,26,26
CHARAÑA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,2,2
CHAYANTA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,25,25
CHIMORE,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,20,20
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,30,30
CHUMA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,4,4
CLIZA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,24,24
COBIJA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,105,105
COCHABAMBA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,1155,1155
COLCAPIRHUA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,90,90
"COLCHA ""K""",consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,11,11
COLOMI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,21,21
COLPA BELGICA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,9,9
COLQUECHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,42,42
COLQUENCHA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,10,10
COLQUIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,17,17
COMANCHE,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,3,3
COMARAPA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,29,29
COMBAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,1,1
CONCEPCION,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,22,22
COPACABANA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,26,26
CORIPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,13,13
CORO CORO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,3,3
COROICO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,4,4
CORQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,6,6
COTAGAITA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,35,35
COTOCA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,58,58
CUATRO CAÑADAS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,27,27
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,1,1
CUEVO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,4,4
CULPINA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,20,20
CURAHUARA DE CARANGAS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,8,8
CURVA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,4,4
DESAGUADERO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,9,9
EL ALTO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,1185,1185
EL CHORO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,7,7
EL PUENTE(STC),consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,18,18
EL PUENTE(TJA),consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,16,16
EL TORNO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,66,66
EL VILLAR,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,2,2
ENTRE RIOS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,41,41
ENTRE RIOS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,31,31
EUCALIPTUS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,3,3
FERNANDEZ ALONSO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,23,23
GENERAL SAAVEDRA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,16,16
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,11,11
GUANAY,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,15,15
GUAQUI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,4,4
GUAYARAMERIN,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,75,75
GUTIERREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,25,25
HUACARETA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,20,20
HUACAYA (VILLA DE HUACAYA),consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,7,7
HUACHACALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,1,1
HUANUNI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,40,40
HUARACAJE,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,11,11
HUAYLLAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,9,9
ICHOCA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,3,3
ICLA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,12,12
INCAHUASI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,48,48
INGAVI (HUMAITA),consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,2,2
INQUISIVI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,6,6
IRUPANA (VILLA DE LANZA),consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,9,9
IXIAMAS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,8,8
JESUS DE MACHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,20,20
LA ASUNTA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,53,53
LA GUARDIA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,91,91
LA PAZ,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,1165,1165
LAGUNILLAS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,6,6
LAJA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,20,20
LAS CARRERAS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,5,5
LICOMA PAMPA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,1,1
LLALLAGUA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,69,69
LLICA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,11,11
LORETO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,4,4
LURIBAY,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,6,6
MACHACAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,11,11
MACHARETI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,16,16
MAGDALENA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,23,23
MAIRANA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,14,14
MALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,2,2
MAPIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,17,17
MECAPACA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,13,13
MINEROS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,35,35
MIZQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,32,32
MOCOMOCO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,12,12
MOJINETE,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,1,1
MOJOCOYA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,9,9
MONTEAGUDO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,106,106
MONTERO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,224,224
MORO MORO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,2,2
MOROCHATA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,55,55
OCURI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,27,27
OKINAWA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,28,28
OMEREQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,8,8
ORURO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,413,413
PADCAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,21,21
PADILLA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,19,19
PAILON,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,20,20
PALCA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,22,22
PALOS BLANCOS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,39,39
PAMPA AULLAGAS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,2,2
PAMPA GRANDE,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,7,7
PAPEL PAMPA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,2,2
PATACAMAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,24,24
PAZÑA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,5,5
PELECHUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,5,5
POCOATA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,29,29
POCONA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,15,15
POJO (CBBA),consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,14,14
POOPO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,3,3
PORCO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,19,19
POROMA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,30,30
PORONGO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,25,25
PORTACHUELO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,35,35
PORVENIR,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,12,12
POSTRER VALLE,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,1,1
POTOSI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,363,363
PRESTO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,11,11
PUCARA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,2,2
PUCARANI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,38,38
PUERTO ACOSTA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,15,15
PUERTO CARABUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,9,9
PUERTO GONZALO MORENO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,6,6
PUERTO PEREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,4,4
PUERTO QUIJARRO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,20,20
PUERTO RICO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,10,10
PUERTO SILES,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,2,2
PUERTO SUAREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,34,34
PUERTO VILLARROEL,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,89,89
PUNA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,50,50
PUNATA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,38,38
QUILLACOLLO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,107,107
QUIME,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,8,8
RAVELO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,18,18
REYES,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,20,20
RIBERALTA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,211,211
ROBORE,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,15,15
RURRENABAQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,22,22
SABAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,1,1
SACABA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,196,196
SACABAMBA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,6,6
SACACA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,31,31
SAIPINA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,11,11
SALINAS DE GARCI MENDOZA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,17,17
SAMAIPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,8,8
SAN AGUSTIN,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,2,2
SAN ANDRES,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,7,7
SAN ANDRES DE MACHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,2,2
SAN ANTONIO DE ESMORUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,1,1
SAN ANTONIO DE LOMERIO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,14,14
SAN BENITO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,18,18
SAN BORJA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,59,59
SAN BUENA VENTURA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,17,17
SAN CARLOS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,21,21
SAN IGNACIO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,50,50
SAN IGNACIO DE VELASCO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,66,66
SAN JAVIER(BNI),consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,4,4
SAN JAVIER(STC),consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,21,21
SAN JOAQUIN,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,9,9
SAN JOSE DE CHIQUITOS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,24,24
SAN JUAN DE YAPACANI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,24,24
SAN JULIAN,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,52,52
SAN LORENZO(PND),consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,6,6
SAN LORENZO(TJA),consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,34,34
SAN LUCAS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,62,62
SAN MATIAS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,19,19
SAN MIGUEL DE VELASCO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,9,9
SAN PABLO DE LIPEZ,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,6,6
SAN PEDRO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,19,19
SAN PEDRO DE BUENA VISTA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,12,12
SAN PEDRO DE CURAHUARA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,1,1
SAN PEDRO DE TIQUINA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,2,2
SAN PEDRO(PND),consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,1,1
SAN RAFAEL,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,10,10
SAN RAMON,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,21,21
SAN RAMON,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,8,8
SANTA ANA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,26,26
SANTA CRUZ DE LA SIERRA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,1706,1706
SANTA ROSA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,27,27
SANTA ROSA DEL SARA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,18,18
SANTIAGO DE CALLAPA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,2,2
SANTIAGO DE HUARI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,8,8
SANTIAGO DE MACHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,1,1
SANTIVAÑES,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,3,3
SANTUARIO DE QUILLACAS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,3,3
SAPAHAQUI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,4,4
SENA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,6,6
SICA SICA (VILLA AROMA),consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,16,16
SICAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,1,1
SIPE SIPE,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,46,46
SOPACHUY,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,11,11
SORACACHI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,8,8
SORATA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,15,15
SUCRE,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,719,719
TACACHI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,1,1
TACACOMA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,12,12
TACOBAMBA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,2,2
TACOPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,16,16
TAHUA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,2,2
TAPACARI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,36,36
TARABUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,32,32
TARACO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,1,1
TARATA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,3,3
TARIJA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,355,355
TARVITA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,28,28
TEOPONTE,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,17,17
TIAWANACU,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,11,11
TINGUIPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,24,24
TIPUANI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,24,24
TIQUIPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,80,80
TIRAQUE (CBBA),consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,67,67
TOCO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,3,3
TOLATA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,7,7
TOLEDO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,2,2
TOMAVE,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,10,10
TOMINA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,18,18
TORO TORO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,19,19
TOTORA(CBBA),consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,43,43
TOTORA(ORR),consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,3,3
TRINIDAD,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,177,177
TUPIZA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,46,46
TURCO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,6,6
UMALA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,6,6
UNCIA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,31,31
URIONDO (A. CONCEPCION),consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,20,20
URUBICHA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,5,5
UYUNI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,24,24
VACAS,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,6,6
VALLEGRANDE,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,20,20
VIACHA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,73,73
VILA VILA,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,2,2
VILLA MONTES,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,67,67
VILLA NUEVA (LOMA ALTA),consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,3,3
VILLA RIVERO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,7,7
VILLA SERRANO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,18,18
VILLA TUNARI,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,50,50
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,12,12
VILLAZON,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,63,63
VINTO,consultas prenatales,mujeres con 4ta consulta prenatal,2009-11-01,73,73
