municipality,group,variable,month,Nuevas antes del 5to mes de embarazo,TOTAL
BELEN DE URMIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,2,2
BELLA FLOR,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,5,5
BERMEJO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,83,83
BETANZOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,45,45
BOLPEBRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,3,3
BOYUIBE,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,5,5
BUENA VISTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,18,18
CABEZAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,59,59
CAIROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,10,10
"CAIZA ""D""",consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,18,18
CAJUATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,7,7
CALACOTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,6,6
CALAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,9,9
CAMARGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,26,26
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,3,3
CAMIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,76,76
CAPINOTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,4,4
CAQUIAVIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,5,5
CARACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,30,30
CARANAVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,117,117
CARAPARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,20,20
CARIPUYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,16,16
CARMEN RIVERO TORREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,7,7
CATACORA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,1,1
CHALLAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,47,47
CHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,11,11
CHARAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,43,43
CHARAÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,1,1
CHAYANTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,13,13
CHIMORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,56,56
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,42,42
CHUMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,5,5
CLIZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,44,44
COBIJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,128,128
COCHABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,1858,1858
COIPASA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,1,1
COLCAPIRHUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,131,131
"COLCHA ""K""",consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,7,7
COLLANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,2,2
COLOMI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,36,36
COLPA BELGICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,20,20
COLQUECHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,37,37
COLQUENCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,15,15
COLQUIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,29,29
COMANCHE,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,2,2
COMARAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,22,22
COMBAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,2,2
CONCEPCION,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,28,28
COPACABANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,15,15
CORIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,13,13
CORO CORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,8,8
COROICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,18,18
CORQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,6,6
COTAGAITA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,20,20
COTOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,121,121
CUATRO CAÑADAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,48,48
CUEVO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,7,7
CULPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,37,37
CURAHUARA DE CARANGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,6,6
CURVA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,3,3
DESAGUADERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,12,12
EL ALTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,1771,1771
EL CHORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,5,5
EL PUENTE(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,23,23
EL PUENTE(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,10,10
EL TORNO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,115,115
EL VILLAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,6,6
ENTRE RIOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,60,60
ENTRE RIOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,17,17
ESMERALDA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,1,1
EUCALIPTUS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,11,11
EUREKA (SANTOS MERCADO),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,1,1
EXALTACION,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,9,9
FERNANDEZ ALONSO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,24,24
FILADELFIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,13,13
GENERAL SAAVEDRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,20,20
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,14,14
GUANAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,26,26
GUAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,3,3
GUAYARAMERIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,135,135
GUTIERREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,21,21
HUACARETA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,22,22
HUACAYA (VILLA DE HUACAYA),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,2,2
HUANUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,52,52
HUARACAJE,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,5,5
HUAYLLAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,3,3
ICHOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,5,5
ICLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,5,5
INCAHUASI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,40,40
INGAVI (HUMAITA),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,6,6
INQUISIVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,13,13
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,14,14
IXIAMAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,28,28
JESUS DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,18,18
LA ASUNTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,76,76
LA GUARDIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,172,172
LA PAZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,1583,1583
LA RIVERA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,1,1
LAGUNILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,12,12
LAJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,8,8
LAS CARRERAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,2,2
LICOMA PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,2,2
LLALLAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,73,73
LLICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,8,8
LORETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,8,8
LURIBAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,1,1
MACHACAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,5,5
MACHARETI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,13,13
MAGDALENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,22,22
MAIRANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,23,23
MALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,1,1
MAPIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,29,29
MECAPACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,9,9
MINEROS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,49,49
MIZQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,27,27
MOCOMOCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,11,11
MOJINETE,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,1,1
MOJOCOYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,14,14
MONTEAGUDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,53,53
MONTERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,272,272
MORO MORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,4,4
MOROCHATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,38,38
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,5,5
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,4,4
OCURI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,32,32
OKINAWA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,42,42
OMEREQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,13,13
ORURO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,808,808
PADCAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,29,29
PADILLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,19,19
PAILON,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,58,58
PALCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,20,20
PALOS BLANCOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,58,58
PAMPA AULLAGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,2,2
PAMPA GRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,17,17
PAPEL PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,7,7
PASORAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,6,6
PATACAMAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,28,28
PAZÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,6,6
PELECHUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,9,9
POCOATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,33,33
POCONA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,16,16
POJO (CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,27,27
POOPO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,9,9
PORCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,21,21
POROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,21,21
PORONGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,16,16
PORTACHUELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,55,55
PORVENIR,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,9,9
POSTRER VALLE,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,2,2
POTOSI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,456,456
PRESTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,8,8
PUCARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,1,1
PUCARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,25,25
PUERTO ACOSTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,22,22
PUERTO CARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,9,9
PUERTO GONZALO MORENO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,5,5
PUERTO PEREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,5,5
PUERTO QUIJARRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,26,26
PUERTO RICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,11,11
PUERTO SILES,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,5,5
PUERTO SUAREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,48,48
PUERTO VILLARROEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,127,127
PUNA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,54,54
PUNATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,66,66
QUIABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,2,2
QUILLACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,190,190
QUIME,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,9,9
RAVELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,25,25
REYES,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,28,28
RIBERALTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,227,227
ROBORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,42,42
RURRENABAQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,53,53
SABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,2,2
SACABA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,240,240
SACABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,7,7
SACACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,38,38
SAIPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,16,16
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,14,14
SAMAIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,10,10
SAN ANDRES,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,22,22
SAN ANDRES DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,3,3
SAN ANTONIO DE ESMORUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,3,3
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,7,7
SAN BENITO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,16,16
SAN BORJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,109,109
SAN BUENA VENTURA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,29,29
SAN CARLOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,46,46
SAN IGNACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,59,59
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,115,115
SAN JAVIER(BNI),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,2,2
SAN JAVIER(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,22,22
SAN JOAQUIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,7,7
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,36,36
SAN JUAN DE YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,22,22
SAN JULIAN,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,147,147
SAN LORENZO(PND),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,4,4
SAN LORENZO(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,23,23
SAN LUCAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,64,64
SAN MATIAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,23,23
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,31,31
SAN PABLO DE LIPEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,4,4
SAN PEDRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,25,25
SAN PEDRO DE BUENA VISTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,41,41
SAN PEDRO DE CURAHUARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,3,3
SAN PEDRO DE QUEMES,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,1,1
SAN PEDRO DE TIQUINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,7,7
SAN PEDRO(PND),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,2,2
SAN RAFAEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,12,12
SAN RAMON,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,31,31
SAN RAMON,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,9,9
SANTA ANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,37,37
SANTA CRUZ DE LA SIERRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,3714,3714
SANTA ROSA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,24,24
SANTA ROSA DEL SARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,50,50
SANTIAGO DE CALLAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,2,2
SANTIAGO DE HUARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,4,4
SANTUARIO DE QUILLACAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,5,5
SAPAHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,9,9
SENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,8,8
SICA SICA (VILLA AROMA),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,26,26
SICAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,4,4
SIPE SIPE,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,64,64
SOPACHUY,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,12,12
SORACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,6,6
SORATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,27,27
SUCRE,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,762,762
TACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,2,2
TACACOMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,10,10
TACOBAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,8,8
TACOPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,7,7
TAHUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,1,1
TAPACARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,31,31
TARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,26,26
TARACO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,1,1
TARATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,29,29
TARIJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,543,543
TARVITA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,17,17
TEOPONTE,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,16,16
TIAWANACU,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,22,22
TINGUIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,25,25
TIPUANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,20,20
TIQUIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,106,106
TIRAQUE (CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,111,111
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,2,2
TOCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,10,10
TOLATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,8,8
TOLEDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,4,4
TOMAVE,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,14,14
TOMINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,11,11
TORO TORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,10,10
TOTORA(CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,74,74
TOTORA(ORR),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,2,2
TRIGAL,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,1,1
TRINIDAD,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,270,270
TUPIZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,69,69
TURCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,4,4
UMALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,6,6
UNCIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,40,40
URIONDO (A. CONCEPCION),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,16,16
URUBICHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,9,9
UYUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,48,48
VACAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,12,12
VALLEGRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,25,25
VIACHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,80,80
VILA VILA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,6,6
VILLA MONTES,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,86,86
VILLA NUEVA (LOMA ALTA),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,3,3
VILLA RIVERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,5,5
VILLA SERRANO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,21,21
VILLA TUNARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,243,243
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,19,19
VILLAZON,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,52,52
VINTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,80,80
VITICHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,9,9
WARNES,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,131,131
YACO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,9,9
YACUIBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,191,191
YAMPARAEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,13,13
YANACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,6,6
YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,114,114
YOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,10,10
YOTALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,6,6
YUNCHARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,10,10
ZUDAÑEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-10-01,12,12
ACACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-11-01,17,17
ACHACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-11-01,67,67
ACHOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-11-01,12,12
AIQUILE,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-11-01,72,72
ALALAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-11-01,1,1
ALCALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-11-01,4,4
ANCORAIMES,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-11-01,10,10
ANDAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-11-01,5,5
ANTEQUERA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-11-01,5,5
ANZALDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-11-01,6,6
APOLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-11-01,23,23
ARAMPAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-11-01,4,4
ARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-11-01,12,12
ARBIETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-11-01,13,13
ARQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-11-01,11,11
ASCENCION DE GUARAYOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-11-01,42,42
ATOCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2009-11-01,13,13
