municipality,group,variable,month,N° de reuniones realizadas con Comités Loc. De Salud/Consejo Mun. De Salud,TOTAL
SAN PEDRO,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-09-01,2,2
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-09-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-09-01,35,35
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-09-01,1,1
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-09-01,1,1
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-09-01,2,2
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-09-01,1,1
SANTIVAÑES,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-09-01,1,1
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-09-01,2,2
SENA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-09-01,2,2
SHINAOTA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-09-01,19,19
SIPE SIPE,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-09-01,2,2
SORATA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-09-01,2,2
SUCRE,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-09-01,22,22
TACOBAMBA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-09-01,1,1
TACOPAYA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-09-01,1,1
TAPACARI,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-09-01,1,1
TARABUCO,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-09-01,1,1
TARACO,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-09-01,1,1
TARVITA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-09-01,3,3
TINGUIPAYA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-09-01,6,6
TIQUIPAYA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-09-01,6,6
TOMINA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-09-01,1,1
TOTORA(ORR),actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-09-01,1,1
TRIGAL,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-09-01,2,2
TRINIDAD,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-09-01,6,6
TUPIZA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-09-01,7,7
TURCO,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-09-01,3,3
UMALA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-09-01,1,1
UNCIA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-09-01,1,1
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-09-01,1,1
URUBICHA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-09-01,1,1
UYUNI,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-09-01,1,1
VACAS,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-09-01,5,5
VALLEGRANDE,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-09-01,2,2
VIACHA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-09-01,4,4
VILLA MONTES,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-09-01,1,1
VILLA RIVERO,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-09-01,1,1
VILLA TUNARI,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-09-01,2,2
VILLAZON,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-09-01,5,5
VINTO,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-09-01,1,1
VITICHI,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-09-01,17,17
WARNES,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-09-01,2,2
YACO,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-09-01,1,1
YAMPARAEZ,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-09-01,6,6
YAPACANI,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-09-01,3,3
ZUDAÑEZ,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-09-01,3,3
ACHACACHI,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
ACHOCALLA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
ALTO BENI,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,2,2
ANDAMARCA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,2,2
ARANI,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,2,2
ATOCHA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,3,3
AYATA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,2,2
AZURDUY,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,6,6
BERMEJO,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,6,6
BETANZOS,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,10,10
BOLIVAR,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
BUENA VISTA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,3,3
CAIROMA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
CAJUATA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
CAMARGO,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
CAMIRI,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
CAQUIAVIRI,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
CARACOLLO,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,2,2
CARAPARI,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
CATACORA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,2,2
CHALLAPATA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,4,4
CHAQUI,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,3,3
CHARAGUA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,4,4
CHAYANTA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
CHIMORE,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,2,2
CHUMA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
CKOCHAS,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,7,7
COCAPATA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,2,2
COCHABAMBA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,21,21
"COLCHA ""K""",actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,3,3
COLQUECHACA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,2,2
COPACABANA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
CORO CORO,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
COTAGAITA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,5,5
COTOCA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
CULPINA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,4,4
EL ALTO,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,13,13
EL CHORO,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,3,3
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
EL TORNO,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,5,5
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,4,4
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,9,9
ESCOMA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
EUCALIPTUS,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
FILADELFIA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,2,2
GUANAY,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
GUAQUI,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
GUAYARAMERIN,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
HUANUNI,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
INCAHUASI,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
LA PAZ,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,19,19
LAGUNILLAS,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,2,2
LAJA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,3,3
LLALLAGUA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,3,3
LLICA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
LORETO,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,4,4
MACHARETI,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
MAGDALENA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,3,3
MAIRANA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,2,2
MECAPACA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
MIZQUE,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
MOJINETE,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
MONTEAGUDO,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,9,9
MONTERO,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,8,8
MOROCHATA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
OMEREQUE,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
ORURO,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
PADCAYA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,2,2
PALCA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,2,2
PALOS BLANCOS,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,2,2
PAMPA GRANDE,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
PAPEL PAMPA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
PATACAMAYA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,2,2
POCOATA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
POCONA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,6,6
POJO (CBBA),actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
PORONGO,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
POTOSI,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,18,18
PUCARANI,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,2,2
PUERTO SILES,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,12,12
PUNA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,9,9
PUNATA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,3,3
QUILLACOLLO,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
QUIRUSILLAS,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
RIBERALTA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,4,4
RURRENABAQUE,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
SABAYA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
SACABA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,4,4
SACACA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
SAN ANDRES,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
SAN BORJA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,6,6
SAN CARLOS,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
SAN IGNACIO,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,2,2
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,11,11
SAN JOAQUIN,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,2,2
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
SAN JULIAN,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,2,2
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
SAN LUCAS,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,23,23
SAN MATIAS,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,3,3
SAN PEDRO,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,2,2
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
SAN RAFAEL,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,10,10
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,2,2
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,2,2
SENA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,3,3
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
SIPE SIPE,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,2,2
SOPACHUY,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
SUCRE,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,14,14
TACOPAYA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,2,2
TAPACARI,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,2,2
TARABUCO,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,18,18
TARIJA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,19,19
TARVITA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,3,3
TIAWANACU,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
TINGUIPAYA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
TIPUANI,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
TIQUIPAYA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,2,2
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,2,2
TOLATA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,2,2
TOMAVE,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
TOMINA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,3,3
TOTORA(ORR),actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,5,5
TRIGAL,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,2,2
TRINIDAD,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,7,7
TUPIZA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,10,10
TURCO,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,2,2
UMALA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
URUBICHA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
UYUNI,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
VACAS,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,3,3
VILLA CHARCAS,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
VILLA RIVERO,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
VILLA SERRANO,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
VILLA TUNARI,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,2,2
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
VILLAZON,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
VINTO,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,3,3
VITICHI,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,14,14
WARNES,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
YACO,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
YACUIBA,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,2,2
YAPACANI,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,1,1
ZUDAÑEZ,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-10-01,2,2
ACHACACHI,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-11-01,1,1
ALTO BENI,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-11-01,1,1
ARQUE,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-11-01,1,1
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,n de reuniones realizadas con comites loc. de salud/consejo mun. de salud,2010-11-01,1,1
