municipality,group,variable,month,Nº. De actividades educativas en Salud,TOTAL
CHACARILLA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,2,2
CHALLAPATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,46,46
CHAQUI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,7,7
CHARAGUA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,3,3
CHARAÑA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,2,2
CHAYANTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,3,3
CHIMORE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,4,4
CHIPAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,5,5
CHOQUE COTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,1,1
CHUMA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,22,22
CKOCHAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,36,36
CLIZA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,4,4
COBIJA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,1,1
COCAPATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,9,9
COCHABAMBA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,1903,1903
COIPASA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,3,3
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,17,17
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,7,7
COLLANA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,4,4
COLOMI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,14,14
COLQUECHACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,10,10
COLQUIRI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,10,10
COMANCHE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,3,3
COMARAPA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,26,26
COMBAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,1,1
CONCEPCION,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,1,1
CORO CORO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,23,23
COROICO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,10,10
CORQUE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,41,41
COTAGAITA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,63,63
COTOCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,2,2
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,19,19
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,1,1
CUEVO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,6,6
CULPINA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,17,17
CURVA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,1,1
DESAGUADERO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,6,6
EL ALTO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,271,271
EL CHORO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,10,10
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,1,1
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,25,25
EL TORNO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,12,12
EL VILLAR,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,23,23
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,27,27
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,8,8
ESCARA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,1,1
ESMERALDA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,2,2
EUCALIPTUS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,19,19
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,31,31
FILADELFIA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,1,1
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,279,279
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,4,4
GUAQUI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,12,12
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,15,15
GUTIERREZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,10,10
HUACARETA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,17,17
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,8,8
HUACHACALLA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,1,1
HUANUNI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,9,9
HUARINA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,11,11
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,18,18
ICHOCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,8,8
ICLA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,16,16
INCAHUASI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,1,1
INQUISIVI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,19,19
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,8,8
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,6,6
LA ASUNTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,7,7
LA GUARDIA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,23,23
LA PAZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,343,343
LA RIVERA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,1,1
LAGUNILLAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,2,2
LAJA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,4,4
LAS CARRERAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,6,6
LICOMA PAMPA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,5,5
LLALLAGUA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,26,26
LLICA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,1,1
LORETO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,12,12
MACHACAMARCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,2,2
MACHARETI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,34,34
MAGDALENA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,18,18
MAIRANA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,1,1
MAPIRI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,3,3
MECAPACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,18,18
MINEROS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,1,1
MIZQUE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,10,10
MOCOMOCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,3,3
MOJINETE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,1,1
MOJOCOYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,10,10
MONTEAGUDO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,71,71
MONTERO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,277,277
MORO MORO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,3,3
MOROCHATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,11,11
NUEVO MANOA (NUEVA ESPERANZA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,2,2
OCURI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,27,27
OKINAWA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,29,29
OMEREQUE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,6,6
ORURO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,496,496
PADCAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,18,18
PADILLA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,22,22
PALCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,11,11
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,11,11
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,1,1
PAMPA GRANDE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,25,25
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,5,5
PASORAPA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,7,7
PATACAMAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,14,14
PAZÑA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,4,4
PELECHUCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,1,1
POCOATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,4,4
POCONA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,11,11
POJO (CBBA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,5,5
POOPO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,8,8
PORCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,1,1
POROMA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,14,14
PORONGO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,4,4
PORTACHUELO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,23,23
POSTRER VALLE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,2,2
POTOSI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,124,124
PRESTO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,3,3
PUCARA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,1,1
PUCARANI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,7,7
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,7,7
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,6,6
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,3,3
PUERTO QUIJARRO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,3,3
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,11,11
PUNA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,45,45
PUNATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,361,361
QUIABAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,14,14
QUILLACOLLO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,244,244
QUIME,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,1,1
QUIRUSILLAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,5,5
RAVELO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,33,33
REYES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,809,809
RIBERALTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,33,33
ROBORE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,12,12
RURRENABAQUE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,1,1
SABAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,13,13
SACABA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,120,120
SACABAMBA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,4,4
SACACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,21,21
SAIPINA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,15,15
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,26,26
SAMAIPATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,1,1
SAN ANDRES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,7,7
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,10,10
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,1,1
SAN BENITO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,2,2
SAN BORJA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,31,31
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,4,4
SAN CARLOS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,74,74
SAN IGNACIO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,19,19
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,151,151
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,21,21
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,38,38
SAN JULIAN,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,11,11
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,1,1
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,19,19
SAN LUCAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,39,39
SAN MATIAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,2,2
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,257,257
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,6,6
SAN PEDRO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,6,6
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,28,28
SAN RAFAEL,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,3,3
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,3,3
SANTA ANA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,5,5
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,575,575
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,2,2
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,2,2
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,12,12
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,12,12
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,12,12
SANTIVAÑES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,10,10
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,7,7
SAPAHAQUI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,13,13
SENA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,2,2
SHINAOTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,20,20
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,26,26
SIPE SIPE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,6,6
SOPACHUY,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,3,3
SORACACHI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,33,33
SORATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,19,19
SUCRE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,1663,1663
TACACHI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,1,1
TACOBAMBA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,8,8
TACOPAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,22,22
TAPACARI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,29,29
TARABUCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,44,44
TARATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,4,4
TARIJA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,721,721
TARVITA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,40,40
TEOPONTE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,9,9
TIAWANACU,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,3,3
TINGUIPAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,20,20
TIPUANI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,10,10
TIQUIPAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,13,13
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,21,21
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,13,13
TODOS SANTOS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,8,8
TOLATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,114,114
TOMAVE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,5,5
TOMINA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,22,22
TORO TORO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,13,13
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,6,6
TOTORA(ORR),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,20,20
TRIGAL,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,8,8
TRINIDAD,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,141,141
TUPIZA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,104,104
TURCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,15,15
UMALA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,5,5
UNCIA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,1,1
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,3,3
UYUNI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,21,21
VACAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,4,4
VALLEGRANDE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,30,30
VIACHA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,75,75
VILA VILA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,5,5
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,17,17
VILLA MONTES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,2,2
VILLA RIVERO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,1,1
VILLA SERRANO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,21,21
VILLA TUNARI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,56,56
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,20,20
VILLAZON,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,97,97
VINTO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,5,5
VITICHI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,38,38
WARNES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,2,2
YACO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,5,5
YACUIBA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,63,63
YAMPARAEZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,31,31
YAPACANI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,187,187
YOCALLA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,11,11
YOTALA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,41,41
YUNCHARA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,21,21
YUNGUYO DE LITORAL,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,1,1
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-10-01,25,25
ACHACACHI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,47,47
ACHOCALLA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,20,20
AIQUILE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,11,11
ALALAY,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,7,7
ALCALA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,12,12
ALTO BENI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,8,8
ANCORAIMES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,4,4
ANDAMARCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,9,9
ANZALDO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,5,5
ARANI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,4,4
ARQUE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,14,14
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,2,2
ATOCHA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,6,6
AYATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,2,2
AYO AYO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,5,5
AZURDUY,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,28,28
BAURES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,5,5
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,18,18
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,1,1
BERMEJO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,4,4
BETANZOS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,43,43
BOLIVAR,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,9,9
BOLPEBRA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,8,8
BOYUIBE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,2,2
BUENA VISTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,10,10
CABEZAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,12,12
CAIROMA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,17,17
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,10,10
CALACOTO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,17,17
CALAMARCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,7,7
CAMARGO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,29,29
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,2,2
CAMIRI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,4,4
CAPINOTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,9,9
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,15,15
CARACOLLO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,18,18
CARANAVI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,31,31
CARAPARI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,9,9
CARIPUYO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,16,16
CATACORA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2010-11-01,3,3
