municipality,group,variable,month,Nº de CAI de establecimiento,TOTAL
BATALLAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,3,3
BERMEJO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,8,8
BETANZOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,4,4
BOYUIBE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,2,2
BUENA VISTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,2,2
CABEZAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,4,4
CAJUATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,3,3
CALAMARCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,2,2
CAMARGO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,2,2
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
CAPINOTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
CARANAVI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,4,4
CARAPARI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,2,2
CHARAGUA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,4,4
CHAYANTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,2,2
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
CKOCHAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,6,6
COBIJA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
COCAPATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,2,2
COCHABAMBA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,6,6
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
COLLANA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,3,3
COLPA BELGICA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
COLQUENCHA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,3,3
COMANCHE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
COMBAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
CONCEPCION,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,2,2
COPACABANA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
CORIPATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
CORO CORO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,2,2
COROICO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
COTAGAITA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,4,4
COTOCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,2,2
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
CUEVO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
CULPINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,6,6
CURVA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
DESAGUADERO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,42,42
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
EL TORNO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,2,2
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,5,5
EUCALIPTUS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,5,5
FILADELFIA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,3,3
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,4,4
GUANAY,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,2,2
GUAQUI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
GUTIERREZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,2,2
HUANUNI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
HUARINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
LA GUARDIA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
LA PAZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,40,40
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,2,2
LAJA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
LICOMA PAMPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
LLALLAGUA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
MAIRANA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
MINEROS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,2,2
MONTERO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,8,8
MORO MORO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
MOROCHATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
OKINAWA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
ORURO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,12,12
PADCAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,8,8
PALCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
PASORAPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
PATACAMAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,2,2
POCOATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
POCONA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,7,7
POJO (CBBA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
PORONGO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
PORTACHUELO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
POTOSI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,8,8
PUCARA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
PUCARANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,5,5
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
PUNA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,3,3
PUNATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
QUIABAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,3,3
QUIRUSILLAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
RIBERALTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,2,2
ROBORE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
SACABA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,4,4
SACABAMBA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
SACACA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,2,2
SAIPINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,3,3
SAN BENITO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,3,3
SAN BORJA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
SAN CARLOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,2,2
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,2,2
SAN JAVIER(STC),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
SAN JULIAN,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,10,10
SAN LUCAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,2,2
SAN MATIAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
SAN PEDRO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,3,3
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
SAN PEDRO(PND),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,22,22
SANTA ROSA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,4,4
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,2,2
SHINAOTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,2,2
SORATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
SUCRE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,11,11
TACACOMA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
TACOBAMBA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,3,3
TAPACARI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
TARACO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
TARIJA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,111,111
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,4,4
TIPUANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,2,2
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,2,2
TRINIDAD,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,12,12
TUPIZA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,5,5
UNCIA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,2,2
UYUNI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
VACAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,2,2
VIACHA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,8,8
VILA VILA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,3,3
VILLA MONTES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,4,4
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,2,2
VILLAZON,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,7,7
VINTO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,2,2
VITICHI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
WARNES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,8,8
YACUIBA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
YAPACANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
YOTALA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-10-01,1,1
ACHACACHI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,6,6
ACHOCALLA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
AIQUILE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
ALTO BENI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,3,3
ANCORAIMES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,4,4
APOLO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
ARANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
ARQUE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
ATOCHA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
AYATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
AYO AYO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
BERMEJO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,2,2
BETANZOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,20,20
BOLIVAR,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,2,2
BOYUIBE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,2,2
BUENA VISTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,5,5
CABEZAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,2,2
CAJUATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,2,2
CALAMARCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,2,2
CAPINOTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
CARANAVI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,3,3
CARAPARI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
CHARAGUA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,2,2
CHAYANTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
CHIMORE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,3,3
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
CHUMA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,2,2
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
COBIJA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
COCAPATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,2,2
COCHABAMBA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,5,5
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
COLLANA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,3,3
COLPA BELGICA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
COLQUENCHA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,2,2
COMBAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
COPACABANA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,2,2
CORO CORO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
COROICO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
COTOCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
CUEVO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
CURVA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,3,3
EL ALTO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,38,38
EL TORNO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
EL VILLAR,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,2,2
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,2,2
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,2,2
GUANAY,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
GUAQUI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,2,2
GUTIERREZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,4,4
HUANUNI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
HUARINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,2,2
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
ICHOCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
ICLA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
INGAVI (HUMAITA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,2,2
LA GUARDIA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,2,2
LA PAZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,36,36
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,3,3
LICOMA PAMPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
LLALLAGUA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
MACHARETI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,2,2
MAIRANA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
MECAPACA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
MINEROS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
MIZQUE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,8,8
MOCOMOCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,2,2
MONTERO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,7,7
MORO MORO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
MOROCHATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,2,2
NACEBE (SANTA ROSA DEL ABUNA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
OKINAWA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
OMEREQUE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,4,4
ORURO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,4,4
PALCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,2,2
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,2,2
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,2,2
PASORAPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,5,5
PATACAMAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,3,3
POCONA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,3,3
POJO (CBBA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
PORONGO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,4,4
POTOSI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,3,3
PUCARA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
PUCARANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,4,4
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,3,3
PUNA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,6,6
QUIABAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,3,3
QUIME,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,2,2
RAVELO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
RIBERALTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,2,2
ROBORE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,2,2
RURRENABAQUE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
SACABA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,2,2
SACABAMBA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
SAIPINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,3,3
SAN BENITO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,2,2
SAN BORJA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,2,2
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
SAN CARLOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,3,3
SAN JAVIER(STC),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
SAN JULIAN,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,15,15
SAN LUCAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,19,19
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
SAN PEDRO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,3,3
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,2,2
SAN PEDRO(PND),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,53,53
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,2,2
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,3,3
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,2,2
SENA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,5,5
SIPE SIPE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,4,4
SORATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
TACOBAMBA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
TACOPAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
TAPACARI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
TARABUCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
TARATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,1,1
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,3,3
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2010-11-01,8,8
