municipality,group,variable,month,Nacidos vivos con peso menor a 2500g,TOTAL
PAMPA AULLAGAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,1,1
POJO (CBBA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,1,1
PORCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,1,1
PORTACHUELO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,3,3
POTOSI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,33,33
PRESTO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,1,1
PUERTO GONZALO MORENO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,1,1
PUERTO SUAREZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,7,7
PUNATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,8,8
QUILLACOLLO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,7,7
RAVELO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,1,1
REYES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,5,5
RIBERALTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,41,41
ROBORE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,2,2
RURRENABAQUE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,3,3
SACABA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,3,3
SACACA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,1,1
SAN ANDRES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,3,3
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,1,1
SAN BORJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,5,5
SAN BUENA VENTURA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,7,7
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,29,29
SAN JULIAN,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,6,6
SAN MATIAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,1,1
SAN MIGUEL DE VELASCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,1,1
SAN RAMON BENI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,107,107
SAPAHAQUI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,2,2
SOPACHUY,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,1,1
SUCRE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,35,35
TARACO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,1,1
TARATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,2,2
TARIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,23,23
TEOPONTE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,2,2
TIQUIPAYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,1,1
TOMINA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,8,8
TUPIZA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,2,2
UYUNI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,5,5
VIACHA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,6,6
VILLA CHARCAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,2,2
VILLA TUNARI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,7,7
VILLAZON,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,9,9
WARNES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,4,4
YACUIBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,8,8
YAPACANI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,1,1
YOTALA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2015-12-01,1,1
