municipality,group,variable,month,RN con apego precoz,TOTAL
ESCOMA,atencion de partos en servicios,rn con apego precoz,2015-10-01,4,4
EUCALIPTUS,atencion de partos en servicios,rn con apego precoz,2015-10-01,3,3
EXALTACION,atencion de partos en servicios,rn con apego precoz,2015-10-01,1,1
FERNANDEZ ALONSO,atencion de partos en servicios,rn con apego precoz,2015-10-01,6,6
FILADELFIA,atencion de partos en servicios,rn con apego precoz,2015-10-01,1,1
GENERAL SAAVEDRA,atencion de partos en servicios,rn con apego precoz,2015-10-01,5,5
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,rn con apego precoz,2015-10-01,1,1
GUANAY,atencion de partos en servicios,rn con apego precoz,2015-10-01,17,17
GUAQUI,atencion de partos en servicios,rn con apego precoz,2015-10-01,2,2
GUTIERREZ,atencion de partos en servicios,rn con apego precoz,2015-10-01,11,11
HUACARETA,atencion de partos en servicios,rn con apego precoz,2015-10-01,8,8
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,rn con apego precoz,2015-10-01,2,2
HUANUNI,atencion de partos en servicios,rn con apego precoz,2015-10-01,24,24
HUARACAJE,atencion de partos en servicios,rn con apego precoz,2015-10-01,2,2
HUARINA,atencion de partos en servicios,rn con apego precoz,2015-10-01,1,1
HUAYLLAMARCA,atencion de partos en servicios,rn con apego precoz,2015-10-01,3,3
ICLA,atencion de partos en servicios,rn con apego precoz,2015-10-01,7,7
INCAHUASI,atencion de partos en servicios,rn con apego precoz,2015-10-01,9,9
INGAVI (HUMAITA),atencion de partos en servicios,rn con apego precoz,2015-10-01,2,2
INQUISIVI,atencion de partos en servicios,rn con apego precoz,2015-10-01,3,3
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,rn con apego precoz,2015-10-01,2,2
IXIAMAS,atencion de partos en servicios,rn con apego precoz,2015-10-01,10,10
JESUS DE MACHACA,atencion de partos en servicios,rn con apego precoz,2015-10-01,6,6
LA ASUNTA,atencion de partos en servicios,rn con apego precoz,2015-10-01,45,45
LA GUARDIA,atencion de partos en servicios,rn con apego precoz,2015-10-01,57,57
LA PAZ,atencion de partos en servicios,rn con apego precoz,2015-10-01,360,360
LAGUNILLAS,atencion de partos en servicios,rn con apego precoz,2015-10-01,2,2
LAJA,atencion de partos en servicios,rn con apego precoz,2015-10-01,9,9
LAS CARRERAS,atencion de partos en servicios,rn con apego precoz,2015-10-01,3,3
LICOMA PAMPA,atencion de partos en servicios,rn con apego precoz,2015-10-01,2,2
LLALLAGUA,atencion de partos en servicios,rn con apego precoz,2015-10-01,76,76
LLICA,atencion de partos en servicios,rn con apego precoz,2015-10-01,2,2
LURIBAY,atencion de partos en servicios,rn con apego precoz,2015-10-01,4,4
MACHACAMARCA,atencion de partos en servicios,rn con apego precoz,2015-10-01,3,3
MACHARETI,atencion de partos en servicios,rn con apego precoz,2015-10-01,2,2
MAGDALENA,atencion de partos en servicios,rn con apego precoz,2015-10-01,8,8
MAPIRI,atencion de partos en servicios,rn con apego precoz,2015-10-01,18,18
MECAPACA,atencion de partos en servicios,rn con apego precoz,2015-10-01,1,1
MIZQUE,atencion de partos en servicios,rn con apego precoz,2015-10-01,32,32
MOCOMOCO,atencion de partos en servicios,rn con apego precoz,2015-10-01,1,1
MOJOCOYA,atencion de partos en servicios,rn con apego precoz,2015-10-01,4,4
MONTEAGUDO,atencion de partos en servicios,rn con apego precoz,2015-10-01,4,4
MONTERO,atencion de partos en servicios,rn con apego precoz,2015-10-01,29,29
MORO MORO,atencion de partos en servicios,rn con apego precoz,2015-10-01,1,1
MOROCHATA,atencion de partos en servicios,rn con apego precoz,2015-10-01,7,7
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,rn con apego precoz,2015-10-01,1,1
OCURI,atencion de partos en servicios,rn con apego precoz,2015-10-01,8,8
OKINAWA,atencion de partos en servicios,rn con apego precoz,2015-10-01,5,5
OMEREQUE,atencion de partos en servicios,rn con apego precoz,2015-10-01,4,4
ORURO,atencion de partos en servicios,rn con apego precoz,2015-10-01,377,377
PADCAYA,atencion de partos en servicios,rn con apego precoz,2015-10-01,4,4
PADILLA,atencion de partos en servicios,rn con apego precoz,2015-10-01,16,16
PAILON,atencion de partos en servicios,rn con apego precoz,2015-10-01,25,25
PALCA,atencion de partos en servicios,rn con apego precoz,2015-10-01,2,2
PALOS BLANCOS,atencion de partos en servicios,rn con apego precoz,2015-10-01,23,23
PAMPA GRANDE,atencion de partos en servicios,rn con apego precoz,2015-10-01,14,14
PAPEL PAMPA,atencion de partos en servicios,rn con apego precoz,2015-10-01,1,1
PASORAPA,atencion de partos en servicios,rn con apego precoz,2015-10-01,2,2
PATACAMAYA,atencion de partos en servicios,rn con apego precoz,2015-10-01,25,25
PAZÑA,atencion de partos en servicios,rn con apego precoz,2015-10-01,2,2
POCOATA,atencion de partos en servicios,rn con apego precoz,2015-10-01,8,8
POCONA,atencion de partos en servicios,rn con apego precoz,2015-10-01,15,15
POJO (CBBA),atencion de partos en servicios,rn con apego precoz,2015-10-01,17,17
POOPO,atencion de partos en servicios,rn con apego precoz,2015-10-01,4,4
PORCO,atencion de partos en servicios,rn con apego precoz,2015-10-01,15,15
POROMA,atencion de partos en servicios,rn con apego precoz,2015-10-01,10,10
PORONGO,atencion de partos en servicios,rn con apego precoz,2015-10-01,1,1
PORTACHUELO,atencion de partos en servicios,rn con apego precoz,2015-10-01,34,34
PORVENIR,atencion de partos en servicios,rn con apego precoz,2015-10-01,4,4
POTOSI,atencion de partos en servicios,rn con apego precoz,2015-10-01,57,57
PRESTO,atencion de partos en servicios,rn con apego precoz,2015-10-01,4,4
PUCARANI,atencion de partos en servicios,rn con apego precoz,2015-10-01,14,14
PUERTO ACOSTA,atencion de partos en servicios,rn con apego precoz,2015-10-01,1,1
PUERTO CARABUCO,atencion de partos en servicios,rn con apego precoz,2015-10-01,7,7
PUERTO GONZALO MORENO,atencion de partos en servicios,rn con apego precoz,2015-10-01,4,4
PUERTO QUIJARRO,atencion de partos en servicios,rn con apego precoz,2015-10-01,5,5
PUERTO RICO,atencion de partos en servicios,rn con apego precoz,2015-10-01,9,9
PUERTO SUAREZ,atencion de partos en servicios,rn con apego precoz,2015-10-01,30,30
PUERTO VILLARROEL,atencion de partos en servicios,rn con apego precoz,2015-10-01,135,135
PUNA,atencion de partos en servicios,rn con apego precoz,2015-10-01,1,1
PUNATA,atencion de partos en servicios,rn con apego precoz,2015-10-01,51,51
QUIABAYA,atencion de partos en servicios,rn con apego precoz,2015-10-01,3,3
QUILLACOLLO,atencion de partos en servicios,rn con apego precoz,2015-10-01,135,135
QUIME,atencion de partos en servicios,rn con apego precoz,2015-10-01,5,5
RAVELO,atencion de partos en servicios,rn con apego precoz,2015-10-01,7,7
REYES,atencion de partos en servicios,rn con apego precoz,2015-10-01,11,11
RIBERALTA,atencion de partos en servicios,rn con apego precoz,2015-10-01,179,179
ROBORE,atencion de partos en servicios,rn con apego precoz,2015-10-01,24,24
RURRENABAQUE,atencion de partos en servicios,rn con apego precoz,2015-10-01,24,24
SACABA,atencion de partos en servicios,rn con apego precoz,2015-10-01,153,153
SACABAMBA,atencion de partos en servicios,rn con apego precoz,2015-10-01,5,5
SACACA,atencion de partos en servicios,rn con apego precoz,2015-10-01,13,13
SAIPINA,atencion de partos en servicios,rn con apego precoz,2015-10-01,1,1
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,rn con apego precoz,2015-10-01,10,10
SAMAIPATA,atencion de partos en servicios,rn con apego precoz,2015-10-01,8,8
SAN AGUSTIN,atencion de partos en servicios,rn con apego precoz,2015-10-01,2,2
SAN ANDRES,atencion de partos en servicios,rn con apego precoz,2015-10-01,3,3
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con apego precoz,2015-10-01,6,6
SAN BENITO,atencion de partos en servicios,rn con apego precoz,2015-10-01,4,4
SAN BORJA,atencion de partos en servicios,rn con apego precoz,2015-10-01,15,15
SAN BUENA VENTURA,atencion de partos en servicios,rn con apego precoz,2015-10-01,15,15
SAN CARLOS,atencion de partos en servicios,rn con apego precoz,2015-10-01,32,32
SAN IGNACIO,atencion de partos en servicios,rn con apego precoz,2015-10-01,43,43
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con apego precoz,2015-10-01,49,49
SAN JAVIER(STC),atencion de partos en servicios,rn con apego precoz,2015-10-01,24,24
SAN JOAQUIN,atencion de partos en servicios,rn con apego precoz,2015-10-01,8,8
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,rn con apego precoz,2015-10-01,19,19
SAN JUAN DE YAPACANI,atencion de partos en servicios,rn con apego precoz,2015-10-01,3,3
SAN JULIAN,atencion de partos en servicios,rn con apego precoz,2015-10-01,62,62
SAN LORENZO(PND),atencion de partos en servicios,rn con apego precoz,2015-10-01,4,4
SAN LUCAS,atencion de partos en servicios,rn con apego precoz,2015-10-01,31,31
SAN MATIAS,atencion de partos en servicios,rn con apego precoz,2015-10-01,21,21
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con apego precoz,2015-10-01,11,11
SAN PEDRO,atencion de partos en servicios,rn con apego precoz,2015-10-01,11,11
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,rn con apego precoz,2015-10-01,15,15
SAN PEDRO DE TIQUINA,atencion de partos en servicios,rn con apego precoz,2015-10-01,4,4
SAN RAFAEL,atencion de partos en servicios,rn con apego precoz,2015-10-01,6,6
SAN RAMON BENI,atencion de partos en servicios,rn con apego precoz,2015-10-01,6,6
SAN RAMON SCZ,atencion de partos en servicios,rn con apego precoz,2015-10-01,9,9
SANTA ANA,atencion de partos en servicios,rn con apego precoz,2015-10-01,35,35
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con apego precoz,2015-10-01,915,915
SANTA ROSA,atencion de partos en servicios,rn con apego precoz,2015-10-01,20,20
SANTA ROSA DEL SARA,atencion de partos en servicios,rn con apego precoz,2015-10-01,11,11
SANTIAGO DE CALLAPA,atencion de partos en servicios,rn con apego precoz,2015-10-01,2,2
SANTIAGO DE HUARI,atencion de partos en servicios,rn con apego precoz,2015-10-01,5,5
SANTIAGO DE MACHACA,atencion de partos en servicios,rn con apego precoz,2015-10-01,2,2
SANTIVAÑES,atencion de partos en servicios,rn con apego precoz,2015-10-01,3,3
SANTUARIO DE QUILLACAS,atencion de partos en servicios,rn con apego precoz,2015-10-01,3,3
SAPAHAQUI,atencion de partos en servicios,rn con apego precoz,2015-10-01,5,5
SENA,atencion de partos en servicios,rn con apego precoz,2015-10-01,9,9
SHINAOTA,atencion de partos en servicios,rn con apego precoz,2015-10-01,40,40
SICA SICA (VILLA AROMA),atencion de partos en servicios,rn con apego precoz,2015-10-01,9,9
SIPE SIPE,atencion de partos en servicios,rn con apego precoz,2015-10-01,41,41
SOPACHUY,atencion de partos en servicios,rn con apego precoz,2015-10-01,9,9
SORACACHI,atencion de partos en servicios,rn con apego precoz,2015-10-01,2,2
SORATA,atencion de partos en servicios,rn con apego precoz,2015-10-01,5,5
SUCRE,atencion de partos en servicios,rn con apego precoz,2015-10-01,203,203
TACACHI,atencion de partos en servicios,rn con apego precoz,2015-10-01,1,1
TACACOMA,atencion de partos en servicios,rn con apego precoz,2015-10-01,5,5
TACOPAYA,atencion de partos en servicios,rn con apego precoz,2015-10-01,5,5
TAPACARI,atencion de partos en servicios,rn con apego precoz,2015-10-01,4,4
TARABUCO,atencion de partos en servicios,rn con apego precoz,2015-10-01,16,16
TARACO,atencion de partos en servicios,rn con apego precoz,2015-10-01,5,5
TARATA,atencion de partos en servicios,rn con apego precoz,2015-10-01,8,8
TARIJA,atencion de partos en servicios,rn con apego precoz,2015-10-01,445,445
TARVITA,atencion de partos en servicios,rn con apego precoz,2015-10-01,14,14
TEOPONTE,atencion de partos en servicios,rn con apego precoz,2015-10-01,12,12
TIAWANACU,atencion de partos en servicios,rn con apego precoz,2015-10-01,4,4
TINGUIPAYA,atencion de partos en servicios,rn con apego precoz,2015-10-01,3,3
TIPUANI,atencion de partos en servicios,rn con apego precoz,2015-10-01,11,11
TIQUIPAYA,atencion de partos en servicios,rn con apego precoz,2015-10-01,96,96
TIRAQUE (CBBA),atencion de partos en servicios,rn con apego precoz,2015-10-01,21,21
TOCO,atencion de partos en servicios,rn con apego precoz,2015-10-01,2,2
TOLATA,atencion de partos en servicios,rn con apego precoz,2015-10-01,3,3
TOLEDO,atencion de partos en servicios,rn con apego precoz,2015-10-01,5,5
TOMAVE,atencion de partos en servicios,rn con apego precoz,2015-10-01,2,2
TOMINA,atencion de partos en servicios,rn con apego precoz,2015-10-01,7,7
TORO TORO,atencion de partos en servicios,rn con apego precoz,2015-10-01,4,4
TOTORA(CBBA),atencion de partos en servicios,rn con apego precoz,2015-10-01,26,26
TRINIDAD,atencion de partos en servicios,rn con apego precoz,2015-10-01,6,6
TURCO,atencion de partos en servicios,rn con apego precoz,2015-10-01,1,1
UMALA,atencion de partos en servicios,rn con apego precoz,2015-10-01,4,4
UNCIA,atencion de partos en servicios,rn con apego precoz,2015-10-01,12,12
URIONDO (A. CONCEPCION),atencion de partos en servicios,rn con apego precoz,2015-10-01,5,5
URUBICHA,atencion de partos en servicios,rn con apego precoz,2015-10-01,5,5
VACAS,atencion de partos en servicios,rn con apego precoz,2015-10-01,8,8
VALLEGRANDE,atencion de partos en servicios,rn con apego precoz,2015-10-01,18,18
VIACHA,atencion de partos en servicios,rn con apego precoz,2015-10-01,4,4
VILA VILA,atencion de partos en servicios,rn con apego precoz,2015-10-01,1,1
VILLA CHARCAS,atencion de partos en servicios,rn con apego precoz,2015-10-01,17,17
VILLA MONTES,atencion de partos en servicios,rn con apego precoz,2015-10-01,61,61
VILLA RIVERO,atencion de partos en servicios,rn con apego precoz,2015-10-01,8,8
VILLA SERRANO,atencion de partos en servicios,rn con apego precoz,2015-10-01,4,4
VILLA TUNARI,atencion de partos en servicios,rn con apego precoz,2015-10-01,121,121
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,rn con apego precoz,2015-10-01,9,9
VILLAZON,atencion de partos en servicios,rn con apego precoz,2015-10-01,53,53
VINTO,atencion de partos en servicios,rn con apego precoz,2015-10-01,61,61
VITICHI,atencion de partos en servicios,rn con apego precoz,2015-10-01,2,2
WARNES,atencion de partos en servicios,rn con apego precoz,2015-10-01,40,40
YACO,atencion de partos en servicios,rn con apego precoz,2015-10-01,3,3
YACUIBA,atencion de partos en servicios,rn con apego precoz,2015-10-01,154,154
YAMPARAEZ,atencion de partos en servicios,rn con apego precoz,2015-10-01,7,7
YANACACHI,atencion de partos en servicios,rn con apego precoz,2015-10-01,4,4
YAPACANI,atencion de partos en servicios,rn con apego precoz,2015-10-01,12,12
YOTALA,atencion de partos en servicios,rn con apego precoz,2015-10-01,12,12
YUNCHARA,atencion de partos en servicios,rn con apego precoz,2015-10-01,2,2
ZUDAÑEZ,atencion de partos en servicios,rn con apego precoz,2015-10-01,6,6
ACACIO,atencion de partos en servicios,rn con apego precoz,2015-11-01,5,5
ACHACACHI,atencion de partos en servicios,rn con apego precoz,2015-11-01,1,1
ACHOCALLA,atencion de partos en servicios,rn con apego precoz,2015-11-01,4,4
AIQUILE,atencion de partos en servicios,rn con apego precoz,2015-11-01,38,38
ALCALA,atencion de partos en servicios,rn con apego precoz,2015-11-01,3,3
ALTO BENI,atencion de partos en servicios,rn con apego precoz,2015-11-01,9,9
ANCORAIMES,atencion de partos en servicios,rn con apego precoz,2015-11-01,2,2
ANDAMARCA,atencion de partos en servicios,rn con apego precoz,2015-11-01,2,2
ANTEQUERA,atencion de partos en servicios,rn con apego precoz,2015-11-01,2,2
ANZALDO,atencion de partos en servicios,rn con apego precoz,2015-11-01,8,8
APOLO,atencion de partos en servicios,rn con apego precoz,2015-11-01,12,12
ARAMPAMPA,atencion de partos en servicios,rn con apego precoz,2015-11-01,2,2
ARANI,atencion de partos en servicios,rn con apego precoz,2015-11-01,13,13
ARBIETO,atencion de partos en servicios,rn con apego precoz,2015-11-01,15,15
ARQUE,atencion de partos en servicios,rn con apego precoz,2015-11-01,3,3
ASCENCION DE GUARAYOS,atencion de partos en servicios,rn con apego precoz,2015-11-01,20,20
ATOCHA,atencion de partos en servicios,rn con apego precoz,2015-11-01,7,7
AYATA,atencion de partos en servicios,rn con apego precoz,2015-11-01,2,2
AYO AYO,atencion de partos en servicios,rn con apego precoz,2015-11-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con apego precoz,2015-11-01,18,18
AZURDUY,atencion de partos en servicios,rn con apego precoz,2015-11-01,10,10
BATALLAS,atencion de partos en servicios,rn con apego precoz,2015-11-01,13,13
BAURES,atencion de partos en servicios,rn con apego precoz,2015-11-01,3,3
BELLA FLOR,atencion de partos en servicios,rn con apego precoz,2015-11-01,1,1
BERMEJO,atencion de partos en servicios,rn con apego precoz,2015-11-01,27,27
BETANZOS,atencion de partos en servicios,rn con apego precoz,2015-11-01,20,20
BOLIVAR,atencion de partos en servicios,rn con apego precoz,2015-11-01,2,2
BOYUIBE,atencion de partos en servicios,rn con apego precoz,2015-11-01,5,5
BUENA VISTA,atencion de partos en servicios,rn con apego precoz,2015-11-01,8,8
CABEZAS,atencion de partos en servicios,rn con apego precoz,2015-11-01,33,33
CAIROMA,atencion de partos en servicios,rn con apego precoz,2015-11-01,5,5
"CAIZA ""D""",atencion de partos en servicios,rn con apego precoz,2015-11-01,8,8
CAJUATA,atencion de partos en servicios,rn con apego precoz,2015-11-01,16,16
CALAMARCA,atencion de partos en servicios,rn con apego precoz,2015-11-01,7,7
CAMARGO,atencion de partos en servicios,rn con apego precoz,2015-11-01,17,17
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,rn con apego precoz,2015-11-01,2,2
CAMIRI,atencion de partos en servicios,rn con apego precoz,2015-11-01,24,24
CAPINOTA,atencion de partos en servicios,rn con apego precoz,2015-11-01,25,25
CAQUIAVIRI,atencion de partos en servicios,rn con apego precoz,2015-11-01,2,2
CARACOLLO,atencion de partos en servicios,rn con apego precoz,2015-11-01,13,13
CARANAVI,atencion de partos en servicios,rn con apego precoz,2015-11-01,82,82
CARAPARI,atencion de partos en servicios,rn con apego precoz,2015-11-01,11,11
CARMEN RIVERO TORREZ,atencion de partos en servicios,rn con apego precoz,2015-11-01,6,6
CHALLAPATA,atencion de partos en servicios,rn con apego precoz,2015-11-01,42,42
CHAQUI,atencion de partos en servicios,rn con apego precoz,2015-11-01,5,5
CHARAGUA,atencion de partos en servicios,rn con apego precoz,2015-11-01,38,38
CHAYANTA,atencion de partos en servicios,rn con apego precoz,2015-11-01,2,2
CHIMORE,atencion de partos en servicios,rn con apego precoz,2015-11-01,20,20
CHIPAYA,atencion de partos en servicios,rn con apego precoz,2015-11-01,2,2
CHOQUE COTA,atencion de partos en servicios,rn con apego precoz,2015-11-01,1,1
CHUA COCANI,atencion de partos en servicios,rn con apego precoz,2015-11-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con apego precoz,2015-11-01,17,17
CHUMA,atencion de partos en servicios,rn con apego precoz,2015-11-01,1,1
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,rn con apego precoz,2015-11-01,7,7
CKOCHAS,atencion de partos en servicios,rn con apego precoz,2015-11-01,3,3
CLIZA,atencion de partos en servicios,rn con apego precoz,2015-11-01,25,25
COBIJA,atencion de partos en servicios,rn con apego precoz,2015-11-01,99,99
COCAPATA,atencion de partos en servicios,rn con apego precoz,2015-11-01,8,8
COCHABAMBA,atencion de partos en servicios,rn con apego precoz,2015-11-01,656,656
COLCAPIRHUA,atencion de partos en servicios,rn con apego precoz,2015-11-01,20,20
"COLCHA ""K""",atencion de partos en servicios,rn con apego precoz,2015-11-01,1,1
COLOMI,atencion de partos en servicios,rn con apego precoz,2015-11-01,14,14
COLPA BELGICA,atencion de partos en servicios,rn con apego precoz,2015-11-01,2,2
COLQUECHACA,atencion de partos en servicios,rn con apego precoz,2015-11-01,25,25
COLQUENCHA,atencion de partos en servicios,rn con apego precoz,2015-11-01,9,9
COLQUIRI,atencion de partos en servicios,rn con apego precoz,2015-11-01,7,7
COMARAPA,atencion de partos en servicios,rn con apego precoz,2015-11-01,29,29
COMBAYA,atencion de partos en servicios,rn con apego precoz,2015-11-01,1,1
CONCEPCION,atencion de partos en servicios,rn con apego precoz,2015-11-01,22,22
COPACABANA,atencion de partos en servicios,rn con apego precoz,2015-11-01,10,10
CORIPATA,atencion de partos en servicios,rn con apego precoz,2015-11-01,8,8
CORO CORO,atencion de partos en servicios,rn con apego precoz,2015-11-01,3,3
CORQUE,atencion de partos en servicios,rn con apego precoz,2015-11-01,3,3
COTAGAITA,atencion de partos en servicios,rn con apego precoz,2015-11-01,9,9
COTOCA,atencion de partos en servicios,rn con apego precoz,2015-11-01,65,65
CUATRO CAÑADAS,atencion de partos en servicios,rn con apego precoz,2015-11-01,24,24
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicios,rn con apego precoz,2015-11-01,1,1
CUEVO,atencion de partos en servicios,rn con apego precoz,2015-11-01,1,1
CULPINA,atencion de partos en servicios,rn con apego precoz,2015-11-01,28,28
CURAHUARA DE CARANGAS,atencion de partos en servicios,rn con apego precoz,2015-11-01,2,2
DESAGUADERO,atencion de partos en servicios,rn con apego precoz,2015-11-01,3,3
EL ALTO,atencion de partos en servicios,rn con apego precoz,2015-11-01,795,795
EL CHORO,atencion de partos en servicios,rn con apego precoz,2015-11-01,2,2
EL PUENTE(STC),atencion de partos en servicios,rn con apego precoz,2015-11-01,7,7
EL PUENTE(TJA),atencion de partos en servicios,rn con apego precoz,2015-11-01,9,9
EL TORNO,atencion de partos en servicios,rn con apego precoz,2015-11-01,50,50
EL VILLAR,atencion de partos en servicios,rn con apego precoz,2015-11-01,3,3
ENTRE RIOS TRJ,atencion de partos en servicios,rn con apego precoz,2015-11-01,15,15
ENTRE RIOS CBBA,atencion de partos en servicios,rn con apego precoz,2015-11-01,26,26
ESCOMA,atencion de partos en servicios,rn con apego precoz,2015-11-01,11,11
EUCALIPTUS,atencion de partos en servicios,rn con apego precoz,2015-11-01,1,1
EXALTACION,atencion de partos en servicios,rn con apego precoz,2015-11-01,1,1
FERNANDEZ ALONSO,atencion de partos en servicios,rn con apego precoz,2015-11-01,2,2
FILADELFIA,atencion de partos en servicios,rn con apego precoz,2015-11-01,5,5
GENERAL SAAVEDRA,atencion de partos en servicios,rn con apego precoz,2015-11-01,2,2
GUANAY,atencion de partos en servicios,rn con apego precoz,2015-11-01,21,21
GUAQUI,atencion de partos en servicios,rn con apego precoz,2015-11-01,4,4
GUAYARAMERIN,atencion de partos en servicios,rn con apego precoz,2015-11-01,1,1
GUTIERREZ,atencion de partos en servicios,rn con apego precoz,2015-11-01,14,14
HUACARETA,atencion de partos en servicios,rn con apego precoz,2015-11-01,9,9
HUANUNI,atencion de partos en servicios,rn con apego precoz,2015-11-01,26,26
HUARACAJE,atencion de partos en servicios,rn con apego precoz,2015-11-01,4,4
HUARINA,atencion de partos en servicios,rn con apego precoz,2015-11-01,1,1
HUAYLLAMARCA,atencion de partos en servicios,rn con apego precoz,2015-11-01,3,3
HUMANATA,atencion de partos en servicios,rn con apego precoz,2015-11-01,1,1
ICLA,atencion de partos en servicios,rn con apego precoz,2015-11-01,5,5
INCAHUASI,atencion de partos en servicios,rn con apego precoz,2015-11-01,6,6
INQUISIVI,atencion de partos en servicios,rn con apego precoz,2015-11-01,2,2
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,rn con apego precoz,2015-11-01,12,12
IXIAMAS,atencion de partos en servicios,rn con apego precoz,2015-11-01,8,8
JESUS DE MACHACA,atencion de partos en servicios,rn con apego precoz,2015-11-01,4,4
LA ASUNTA,atencion de partos en servicios,rn con apego precoz,2015-11-01,53,53
LA GUARDIA,atencion de partos en servicios,rn con apego precoz,2015-11-01,54,54
LA PAZ,atencion de partos en servicios,rn con apego precoz,2015-11-01,392,392
LAGUNILLAS,atencion de partos en servicios,rn con apego precoz,2015-11-01,7,7
LAJA,atencion de partos en servicios,rn con apego precoz,2015-11-01,5,5
LAS CARRERAS,atencion de partos en servicios,rn con apego precoz,2015-11-01,8,8
LLALLAGUA,atencion de partos en servicios,rn con apego precoz,2015-11-01,76,76
LLICA,atencion de partos en servicios,rn con apego precoz,2015-11-01,4,4
LORETO,atencion de partos en servicios,rn con apego precoz,2015-11-01,1,1
LURIBAY,atencion de partos en servicios,rn con apego precoz,2015-11-01,3,3
MACHACAMARCA,atencion de partos en servicios,rn con apego precoz,2015-11-01,2,2
MACHARETI,atencion de partos en servicios,rn con apego precoz,2015-11-01,6,6
MAGDALENA,atencion de partos en servicios,rn con apego precoz,2015-11-01,17,17
MAIRANA,atencion de partos en servicios,rn con apego precoz,2015-11-01,16,16
MALLA,atencion de partos en servicios,rn con apego precoz,2015-11-01,1,1
MAPIRI,atencion de partos en servicios,rn con apego precoz,2015-11-01,18,18
MECAPACA,atencion de partos en servicios,rn con apego precoz,2015-11-01,1,1
MIZQUE,atencion de partos en servicios,rn con apego precoz,2015-11-01,28,28
MOCOMOCO,atencion de partos en servicios,rn con apego precoz,2015-11-01,4,4
MOJOCOYA,atencion de partos en servicios,rn con apego precoz,2015-11-01,9,9
MONTERO,atencion de partos en servicios,rn con apego precoz,2015-11-01,51,51
MOROCHATA,atencion de partos en servicios,rn con apego precoz,2015-11-01,8,8
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,rn con apego precoz,2015-11-01,4,4
OCURI,atencion de partos en servicios,rn con apego precoz,2015-11-01,5,5
OKINAWA,atencion de partos en servicios,rn con apego precoz,2015-11-01,10,10
OMEREQUE,atencion de partos en servicios,rn con apego precoz,2015-11-01,7,7
ORURO,atencion de partos en servicios,rn con apego precoz,2015-11-01,320,320
PADCAYA,atencion de partos en servicios,rn con apego precoz,2015-11-01,10,10
PADILLA,atencion de partos en servicios,rn con apego precoz,2015-11-01,20,20
PAILON,atencion de partos en servicios,rn con apego precoz,2015-11-01,33,33
PALCA,atencion de partos en servicios,rn con apego precoz,2015-11-01,1,1
PALOS BLANCOS,atencion de partos en servicios,rn con apego precoz,2015-11-01,24,24
PAMPA AULLAGAS,atencion de partos en servicios,rn con apego precoz,2015-11-01,2,2
PAMPA GRANDE,atencion de partos en servicios,rn con apego precoz,2015-11-01,10,10
PAPEL PAMPA,atencion de partos en servicios,rn con apego precoz,2015-11-01,1,1
PASORAPA,atencion de partos en servicios,rn con apego precoz,2015-11-01,1,1
PATACAMAYA,atencion de partos en servicios,rn con apego precoz,2015-11-01,20,20
PAZÑA,atencion de partos en servicios,rn con apego precoz,2015-11-01,4,4
PELECHUCO,atencion de partos en servicios,rn con apego precoz,2015-11-01,1,1
POCOATA,atencion de partos en servicios,rn con apego precoz,2015-11-01,8,8
POCONA,atencion de partos en servicios,rn con apego precoz,2015-11-01,11,11
POJO (CBBA),atencion de partos en servicios,rn con apego precoz,2015-11-01,11,11
POOPO,atencion de partos en servicios,rn con apego precoz,2015-11-01,1,1
PORCO,atencion de partos en servicios,rn con apego precoz,2015-11-01,3,3
POROMA,atencion de partos en servicios,rn con apego precoz,2015-11-01,13,13
PORTACHUELO,atencion de partos en servicios,rn con apego precoz,2015-11-01,26,26
PORVENIR,atencion de partos en servicios,rn con apego precoz,2015-11-01,8,8
POSTRER VALLE,atencion de partos en servicios,rn con apego precoz,2015-11-01,2,2
POTOSI,atencion de partos en servicios,rn con apego precoz,2015-11-01,367,367
PRESTO,atencion de partos en servicios,rn con apego precoz,2015-11-01,7,7
PUCARANI,atencion de partos en servicios,rn con apego precoz,2015-11-01,8,8
PUERTO ACOSTA,atencion de partos en servicios,rn con apego precoz,2015-11-01,3,3
