,group,variable,month,CONDÓN MASCULINO: USUARIAS (OS) NUEVAS (OS) < 15,CONDÓN MASCULINO: USUARIAS (OS) NUEVAS (OS) 15 - 19,CONDÓN MASCULINO: USUARIAS (OS) NUEVAS (OS) 20 - 34,CONDÓN MASCULINO: USUARIAS (OS) NUEVAS (OS) 35 - 49,CONDÓN MASCULINO: USUARIAS (OS) NUEVAS (OS) 50 Y +,TOTALES
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,4,37,96,29,2,168
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,0,5,0,0,5
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,0,0,2,0,2
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,10,32,9,0,51
SACABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,1,0,0,0,1
SACACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,2,5,2,0,9
SAIPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,0,1,2,0,3
SALINAS DE GARCI MENDOZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,2,6,1,0,9
SAMAIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,0,2,1,0,3
SAN AGUSTIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,1,0,0,0,1
SAN ANDRES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,0,1,1,0,2
SAN ANTONIO DE LOMERIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,1,1,1,0,0,3
SAN BENITO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,0,1,1,0,2
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,0,4,2,0,6
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,1,0,0,0,1
SAN CARLOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,3,4,0,0,7
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,1,3,0,0,4
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,0,3,1,0,4
SAN JAVIER(BNI),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,3,1,0,0,4
SAN JAVIER(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,0,4,1,0,5
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,1,6,1,0,8
SAN JUAN DE YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,0,2,0,0,2
SAN JULIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,8,13,1,0,22
SAN LORENZO(PND),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,1,0,1,0,0,2
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,0,7,3,0,10
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,3,5,1,0,9
SAN MATIAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,1,2,0,0,0,3
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,3,5,2,0,10
SAN PABLO DE LIPEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,0,1,0,0,1
SAN PEDRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,0,5,1,0,6
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,1,3,5,0,9
SAN PEDRO DE CURAHUARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,0,1,0,0,1
SAN PEDRO DE QUEMES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,1,1,1,0,0,3
SAN RAFAEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,1,8,3,0,12
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,1,2,0,0,3
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,43,102,129,2,276
SANTA ROSA DEL SARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,2,2,0,0,4
SANTIAGO DE CALLAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,0,1,0,0,1
SANTIAGO DE HUARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,0,2,1,0,3
SANTIAGO DE HUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,1,1,0,0,2
SANTIAGO DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,0,1,0,0,1
SANTIVAÑES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,0,1,0,0,1
SANTUARIO DE QUILLACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,1,7,0,1,0,9
SAPAHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,1,2,0,0,3
SENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,0,1,0,0,1
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,0,7,0,0,7
SICA SICA (VILLA AROMA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,2,4,0,0,6
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,2,5,3,0,10
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,0,2,0,0,2
SORACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,0,2,1,0,3
SORATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,1,1,0,0,2
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,17,72,23,0,112
TACACOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,0,5,1,0,6
TACOBAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,1,3,5,2,0,11
TACOPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,0,1,0,0,1
TAPACARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,0,3,1,0,4
TARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,1,2,0,0,3
TARACO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,3,0,1,0,4
TARATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,0,1,0,0,1
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,44,511,183,0,738
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,4,8,3,0,0,15
TIAWANACU,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,0,3,0,0,3
TINGUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,6,6,0,0,12
TIPUANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,0,1,0,0,1
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,4,27,7,0,38
TIRAQUE (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,1,2,0,0,3
TOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,1,0,3,0,0,4
TODOS SANTOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,1,0,0,0,1
TOLATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,0,3,2,0,5
TOLEDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,0,1,0,0,1
TOMAVE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,6,3,1,0,10
TOMINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,1,1,0,0,2
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,0,2,0,0,2
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,1,5,0,0,6
TOTORA(ORR),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,1,5,4,1,0,11
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,45,169,34,12,260
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,7,9,4,0,20
TURCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,0,0,1,0,1
UNCIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,0,6,1,0,7
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,1,2,1,0,4
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,2,3,1,0,6
VACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,1,0,1,0,0,2
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,1,19,5,0,25
VILLA CHARCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,0,6,1,0,7
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,1,0,4,1,0,6
VILLA NUEVA (LOMA ALTA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,1,2,1,0,4
VILLA RIVERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,0,4,0,0,4
VILLA SERRANO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,2,1,1,0,4
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,14,24,1,0,39
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,2,1,1,0,4
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,3,5,1,0,9
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,3,16,4,0,23
VITICHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,3,1,1,0,5
WALDO BALLIVIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,0,1,0,0,1
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,16,32,3,1,52
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,2,8,5,0,15
YAMPARAEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,1,2,0,0,3
YANACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,2,1,0,0,3
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,0,13,0,0,13
YOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,1,2,1,0,4
YUNCHARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-11-01,0,0,1,0,0,1
ACACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,1,0,1,0,0,2
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,0,2,0,0,2
ACHOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,2,3,1,0,6
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,3,2,2,0,7
ALALAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,1,1,1,0,3
ANCORAIMES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,0,2,1,0,3
ANDAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,0,3,0,0,3
ANZALDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,0,2,1,0,3
APOLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,0,1,1,0,2
ARAMPAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,0,1,1,0,2
ARBIETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,2,4,1,0,7
ARQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,1,3,0,0,4
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,3,6,1,0,10
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,0,2,0,0,2
AUCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,1,0,0,0,1
AYATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,1,3,0,0,4
AYO AYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,1,4,1,0,6
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,0,3,1,0,4
AZURDUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,0,1,0,0,1
BATALLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,1,1,0,0,2
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,0,4,3,0,7
BETANZOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,2,5,0,0,7
BOLPEBRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,1,1,0,0,0,2
BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,4,8,1,0,13
CABEZAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,1,6,2,0,9
"CAIZA ""D""","anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,2,2,1,0,5
CAJUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,1,4,2,0,7
CALACOTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,0,2,0,0,2
CALAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,0,3,0,0,3
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,1,0,0,0,1
CAMATAQUI (C. VILLA ABECIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,0,0,1,0,1
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,5,10,1,0,16
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,1,8,1,0,10
CAQUIAVIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,0,1,0,0,1
CARACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,0,1,0,0,1
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,4,17,0,0,21
CARIPUYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,1,3,0,0,4
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,1,6,2,0,9
CHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,1,0,0,0,1
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,1,2,0,0,3
CHAYANTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,0,5,0,0,5
CHIMORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,1,11,1,0,13
CHUA COCANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,0,2,0,0,2
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,0,3,2,0,5
CKOCHAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,1,0,0,2,0,3
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,2,6,1,0,9
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,4,2,0,0,6
COCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,1,5,1,0,7
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,1,13,228,615,0,857
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,2,9,1,0,12
"COLCHA ""K""","anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,0,1,1,0,2
COLLANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,0,1,0,0,1
COLOMI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,1,4,0,0,5
COLQUECHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,1,4,2,0,7
COLQUENCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,1,1,0,0,2
COLQUIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,2,3,1,0,6
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,1,3,2,0,6
CONCEPCION,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,0,3,0,0,3
CORIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,0,2,1,0,3
CORO CORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,0,2,0,0,2
COROICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,0,1,0,0,1
CORQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,0,1,1,0,2
COTAGAITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,1,3,0,0,4
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,4,5,0,0,9
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,1,1,2,0,4
CURVA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,2,3,0,0,5
DESAGUADERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,0,1,0,0,1
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,10,136,60,3,209
EL CHORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,0,1,1,0,2
EL PUENTE(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,0,2,0,0,2
EL PUENTE(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,0,6,2,1,9
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,7,33,5,0,45
EL VILLAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,0,0,1,0,1
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,2,1,1,0,4
ENTRE RIOS CBBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,4,18,3,0,25
EXALTACION,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,0,0,1,0,1
FERNANDEZ ALONSO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,0,1,1,0,2
GENERAL SAAVEDRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,0,1,0,0,1
GUANAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon masculino: usuarias (os) nuevas (os),2018-12-01,0,0,1,0,0,1
