,group,variable,month,IMPLANTE SUBDÉRMICO: USUARIAS NUEVAS < 15,IMPLANTE SUBDÉRMICO: USUARIAS NUEVAS 15 - 19,IMPLANTE SUBDÉRMICO: USUARIAS NUEVAS 20 - 34,IMPLANTE SUBDÉRMICO: USUARIAS NUEVAS 35 - 49,IMPLANTE SUBDÉRMICO: USUARIAS NUEVAS 50 Y +,TOTALES
GUANAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,2,10,2,0,14
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,5,13,5,0,0,23
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,3,6,2,0,11
HUACAYA (VILLA DE HUACAYA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,0,2,0,0,2
HUACHACALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,0,1,0,0,1
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,1,9,0,0,10
HUAYLLAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,1,1,0,0,2
ICLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,1,0,0,0,1
INCAHUASI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,0,3,0,0,3
INGAVI (HUMAITA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,3,0,0,0,3
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,1,8,1,0,10
IXIAMAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,1,0,0,0,1
JESUS DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,1,0,0,0,1
LA ASUNTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,0,4,0,0,4
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,1,23,39,3,0,66
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,1,36,286,38,1,362
LAJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,1,3,1,0,5
LICOMA PAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,0,3,1,0,4
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,17,51,10,0,78
LLICA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,2,1,0,0,3
LURIBAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,1,3,1,0,5
MACHACAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,0,4,0,0,4
MACHARETI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,1,3,0,0,4
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,0,3,0,0,3
MAPIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,0,2,0,0,2
MECAPACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,0,1,1,0,2
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,1,9,1,0,11
MOJOCOYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,1,2,2,0,5
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,9,11,1,0,21
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,5,75,107,1,0,188
MORO MORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,1,1,0,0,2
MOROCHATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,0,1,0,0,1
NUEVO MANOA (NUEVA ESPERANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,1,0,0,0,1
OCURI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,1,0,2,0,3
OKINAWA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,3,11,0,0,14
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,9,73,13,0,95
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,1,8,2,0,11
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,0,1,0,0,1
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,3,13,0,0,16
PALOS BLANCOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,5,22,4,0,31
PAMPA AULLAGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,0,2,0,0,2
PASORAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,1,0,0,0,1
PATACAMAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,0,4,0,0,4
PAZÑA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,0,3,0,0,3
POCOATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,2,4,0,0,6
POCONA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,1,5,1,0,7
POOPO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,1,3,0,0,4
PORCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,5,9,2,0,16
POROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,4,2,2,0,8
PORTACHUELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,2,3,4,1,0,10
PORVENIR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,0,1,0,0,1
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,16,59,6,0,81
PRESTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,0,0,1,0,1
PUERTO GONZALO MORENO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,3,1,1,0,5
PUERTO QUIJARRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,1,7,1,0,9
PUERTO RICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,1,2,0,0,3
PUERTO SUAREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,0,2,0,0,2
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,4,9,1,0,14
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,1,3,0,0,4
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,10,56,4,0,70
QUIME,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,1,4,7,0,0,12
RAVELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,0,3,2,0,5
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,7,60,83,2,0,152
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,3,2,1,0,6
SABAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,1,1,0,0,2
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,1,18,74,7,0,100
SAIPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,0,1,0,0,1
SALINAS DE GARCI MENDOZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,1,6,0,0,7
SAN ANDRES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,3,9,0,0,12
SAN ANTONIO DE ESMORUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,0,1,0,0,1
SAN BENITO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,1,1,2,0,4
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,2,5,2,0,9
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,0,1,1,0,2
SAN CARLOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,0,7,0,0,7
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,1,1,4,1,0,7
SAN JOAQUIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,0,5,1,0,6
SAN JUAN DE YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,1,16,18,0,0,35
SAN JULIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,7,20,2,0,29
SAN LORENZO(PND),"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,2,4,0,0,6
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,5,13,4,0,22
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,2,4,0,0,6
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,1,0,0,0,1
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,0,9,2,0,11
SAN RAFAEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,0,2,0,0,2
SAN RAMON SCZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,0,3,0,0,3
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,0,5,0,0,5
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,1,13,70,20,0,104
SANTA ROSA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,1,15,32,0,0,48
SANTIAGO DE HUARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,1,5,0,0,6
SANTUARIO DE QUILLACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,0,4,0,0,4
SAPAHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,2,2,10,0,0,14
SENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,1,4,6,1,0,12
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,0,6,0,0,6
SICA SICA (VILLA AROMA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,0,1,0,0,1
SICAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,0,1,0,0,1
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,0,3,0,0,3
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,0,3,1,0,4
SORACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,0,2,0,0,2
SORATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,1,10,0,0,11
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,48,148,19,0,215
TACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,0,2,0,0,2
TACACOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,0,5,0,0,5
TACOBAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,1,1,1,0,3
TACOPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,0,2,0,0,2
TAPACARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,1,0,3,0,0,4
TARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,0,2,1,0,3
TARATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,0,1,0,0,1
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,16,132,49,0,197
TIPUANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,0,1,0,0,1
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,7,36,2,0,45
TIRAQUE (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,1,3,1,0,5
TOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,0,2,0,0,2
TOLATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,1,2,0,0,3
TOLEDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,1,1,0,0,2
TOMAVE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,0,4,2,0,6
TOMINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,2,2,0,0,4
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,5,5,0,0,10
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,0,6,3,0,9
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,1,14,56,8,0,79
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,2,9,1,0,12
UNCIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,0,8,0,0,8
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,1,5,2,0,8
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,1,2,0,0,3
VACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,1,12,5,0,18
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,2,10,2,0,14
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,3,14,1,0,18
VILLA CHARCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,0,7,0,0,7
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,0,6,0,0,6
VILLA NUEVA (LOMA ALTA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,1,1,0,0,0,2
VILLA RIVERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,1,1,0,0,2
VILLA SERRANO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,1,1,6,1,0,9
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,9,36,2,0,47
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,1,0,0,0,1
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,5,13,2,0,20
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,2,8,0,0,10
VITICHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,1,3,0,0,4
WALDO BALLIVIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,1,0,1,0,2
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,9,29,5,0,43
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,16,58,9,0,83
YAMPARAEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,4,2,0,0,6
YANACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,0,0,1,0,1
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,1,5,0,0,6
YOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,0,2,0,0,2
YOTALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-10-01,0,1,2,0,0,3
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-11-01,0,0,10,1,0,11
ACHOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-11-01,0,3,5,3,0,11
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-11-01,1,4,17,2,0,24
ALCALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-11-01,0,1,1,1,0,3
ALTO BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-11-01,0,1,0,0,0,1
ANDAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-11-01,0,0,1,0,0,1
ANTEQUERA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-11-01,0,1,2,1,0,4
APOLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-11-01,0,1,3,1,0,5
ARBIETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-11-01,0,2,8,1,0,11
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-11-01,0,1,7,6,0,14
AUCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-11-01,0,0,1,0,0,1
AYATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-11-01,0,2,0,1,0,3
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-11-01,0,1,5,0,0,6
BATALLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-11-01,0,0,3,0,0,3
BAURES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-11-01,0,1,3,0,0,4
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-11-01,0,1,6,1,0,8
"CAIZA ""D""","anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-11-01,0,2,2,0,0,4
CAJUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-11-01,0,7,19,3,0,29
CALAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-11-01,0,2,10,0,0,12
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-11-01,0,1,5,1,0,7
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-11-01,0,7,0,0,0,7
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-11-01,0,3,7,1,0,11
CARACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-11-01,0,1,7,2,0,10
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-11-01,0,1,9,1,0,11
CARAPARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-11-01,0,3,13,3,0,19
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-11-01,0,0,5,1,0,6
CHAYANTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-11-01,0,1,4,2,0,7
CHIMORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-11-01,0,2,6,1,0,9
CHOQUE COTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-11-01,0,0,3,0,0,3
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-11-01,0,1,5,1,0,7
CHUMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-11-01,0,2,2,1,0,5
CHUQUIHUTA AYLLU JUCUMANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-11-01,0,1,1,1,0,3
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-11-01,0,0,3,0,0,3
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-11-01,1,24,37,2,0,64
COCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-11-01,0,2,4,0,0,6
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-11-01,0,25,126,85,0,236
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-11-01,0,5,25,1,0,31
COLLANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-11-01,0,1,0,1,0,2
COLOMI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-11-01,0,0,4,0,0,4
COLQUECHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-11-01,0,1,6,1,0,8
COLQUENCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-11-01,0,1,2,1,0,4
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-11-01,0,1,4,1,0,6
CONCEPCION,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-11-01,0,8,20,0,0,28
CORIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-11-01,0,1,4,1,0,6
COROICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-11-01,0,8,12,2,0,22
COTAGAITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-11-01,0,2,6,2,0,10
CUATRO CAÑADAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2018-11-01,0,0,2,0,0,2
