,group,variable,month,NÚMERO DE PERSONAS QUE RECIBIERON ORIENTACIÓN EN ANTICONCEPCIÓN < 15,NÚMERO DE PERSONAS QUE RECIBIERON ORIENTACIÓN EN ANTICONCEPCIÓN 15 - 19,NÚMERO DE PERSONAS QUE RECIBIERON ORIENTACIÓN EN ANTICONCEPCIÓN 20 - 34,NÚMERO DE PERSONAS QUE RECIBIERON ORIENTACIÓN EN ANTICONCEPCIÓN 35 - 49,NÚMERO DE PERSONAS QUE RECIBIERON ORIENTACIÓN EN ANTICONCEPCIÓN 50 Y +,TOTALES
COLQUECHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,13,26,10,0,49
COLQUENCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,3,10,5,0,18
COLQUIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,1,5,39,11,0,56
COMANCHE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,0,1,1,0,2
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,1,15,40,8,1,65
COMBAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,0,3,2,0,5
CONCEPCION,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,8,30,16,0,54
COPACABANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,0,6,6,1,13
CORIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,3,12,2,0,17
CORO CORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,1,6,1,0,8
COROICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,14,38,6,4,62
CORQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,1,3,4,0,8
COTAGAITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,18,54,27,2,101
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,15,24,4,0,43
CRUZ DE MACHACAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,0,2,2,1,5
CUATRO CAÑADAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,10,33,18,6,67
CUCHUMUELA (V. G. VILLARROEL),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,1,1,1,0,3
CUEVO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,0,7,11,0,18
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,59,78,40,25,3,205
CURAHUARA DE CARANGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,2,7,5,1,15
CURVA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,0,6,0,0,6
DESAGUADERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,1,5,1,0,7
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,41,282,1832,909,334,3398
EL CHORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,1,10,5,0,16
EL PUENTE(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,16,34,17,2,69
EL PUENTE(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,4,21,19,1,45
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,10,32,116,44,12,214
EL VILLAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,59,82,6,3,0,150
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,7,17,5,1,30
ENTRE RIOS CBBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,27,82,23,0,132
ESCOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,4,7,0,0,11
EUCALIPTUS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,0,2,2,0,4
EUREKA (SANTOS MERCADO),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,1,4,0,0,5
EXALTACION,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,1,4,1,0,6
FERNANDEZ ALONSO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,4,23,6,1,34
FILADELFIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,1,4,9,2,0,16
GENERAL SAAVEDRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,17,83,29,1,130
GRAL. J.J. PEREZ (CHARAZANI),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,1,36,13,0,50
GUANAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,2,11,2,0,15
GUAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,0,4,0,0,4
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,71,848,391,80,20,1410
GUTIERREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,2,9,52,34,14,111
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,45,63,55,26,1,190
HUACAYA (VILLA DE HUACAYA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,99,60,8,4,0,171
HUACHACALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,0,1,2,0,3
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,4,23,22,6,55
HUARACAJE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,9,16,0,0,25
HUARINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,1,5,0,0,6
HUATAJATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,0,1,1,0,2
HUAYLLAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,0,10,3,0,13
HUMANATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,2,9,1,2,14
ICHOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,1,6,2,0,9
ICLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,100,83,10,7,0,200
INCAHUASI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,45,107,54,33,0,239
INGAVI (HUMAITA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,1,2,0,0,3
INQUISIVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,8,29,4,0,41
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,6,30,10,0,46
IXIAMAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,2,6,2,0,10
JESUS DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,1,7,5,0,13
LA ASUNTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,13,58,10,0,81
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,2,51,283,68,21,425
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,7,229,1820,628,76,2760
LAGUNILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,4,23,5,0,32
LAJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,8,22,19,5,54
LAS CARRERAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,36,38,18,13,3,108
LICOMA PAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,2,6,1,0,9
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,1,54,302,69,2,428
LLICA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,1,4,9,0,0,14
LORETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,8,21,14,1,44
LURIBAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,2,12,8,0,22
MACHACAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,0,3,2,0,5
MACHARETI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,105,121,28,14,6,274
MAGDALENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,3,11,59,13,0,86
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,18,21,9,1,49
MALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,0,1,0,0,1
MAPIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,3,7,0,0,10
MECAPACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,0,12,5,0,17
MINEROS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,1,13,67,22,4,107
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,27,99,41,0,167
MOCOMOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,5,18,12,10,45
MOJOCOYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,91,107,20,20,1,239
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,56,94,77,54,13,294
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,2,68,425,164,32,691
MORO MORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,0,1,1,0,2
MOROCHATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,9,14,15,0,38
NACEBE (SANTA ROSA DEL ABUNA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,1,8,24,6,0,39
NAZACARA DE PACAJES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,1,0,0,0,1
NUEVO MANOA (NUEVA ESPERANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,2,7,1,0,10
OCURI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,11,14,10,0,35
OKINAWA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,20,45,22,8,95
OMEREQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,3,20,8,2,33
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,3,182,1551,221,19,1976
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,14,75,44,2,135
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,64,226,43,21,1,355
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,1,5,31,7,0,44
PALCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,10,33,6,2,51
PALOS BLANCOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,3,10,29,14,0,56
PAMPA AULLAGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,1,1,1,0,3
PAMPA GRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,2,3,1,0,6
PAPEL PAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,0,4,1,0,5
PASORAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,0,5,3,0,8
PATACAMAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,9,38,8,1,56
PAZÑA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,2,13,2,0,17
PELECHUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,4,16,2,0,22
POCOATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,17,47,12,0,76
POCONA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,2,7,12,4,0,25
POJO (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,5,11,4,0,20
POOPO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,0,3,0,0,3
PORCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,3,14,61,7,0,85
POROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,231,262,21,26,9,549
PORONGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,7,27,11,0,45
PORTACHUELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,6,18,2,0,26
PORVENIR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,2,3,0,0,5
POSTRER VALLE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,1,8,1,0,10
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,85,360,105,11,561
PRESTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,73,158,45,24,2,302
PUCARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,7,66,21,4,98
PUERTO ACOSTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,2,10,10,17,39
PUERTO CARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,5,8,7,0,20
PUERTO GONZALO MORENO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,4,8,13,4,1,30
PUERTO PEREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,3,15,9,1,28
PUERTO QUIJARRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,4,9,30,13,0,56
PUERTO RICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,5,6,1,0,12
PUERTO SILES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,0,6,0,0,6
PUERTO SUAREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,2,4,1,0,7
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,3,21,99,24,3,150
PUNA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,11,19,8,0,38
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,29,125,32,1,187
QUIABAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,0,2,0,0,2
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,40,301,76,10,427
QUIME,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,2,22,9,0,33
QUIRUSILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,1,12,2,0,15
RAQAYPAMPA(ETA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,8,20,25,0,53
RAVELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,8,14,10,1,33
REYES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,1,29,23,11,0,64
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,42,308,871,202,35,1458
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,2,20,4,0,26
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,1,7,22,7,0,37
SABAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,2,3,0,1,6
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,92,369,135,31,627
SACABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,2,18,5,1,26
SACACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,14,39,12,0,65
SAIPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,3,19,16,0,38
SALINAS DE GARCI MENDOZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,5,22,7,0,34
SAMAIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,2,15,5,0,22
SAN AGUSTIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,1,0,0,0,1
SAN ANDRES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,11,43,22,0,76
SAN ANDRES DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,2,4,1,0,7
SAN ANTONIO DE ESMORUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,0,9,4,0,13
SAN ANTONIO DE LOMERIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,1,5,13,4,1,24
SAN BENITO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,2,6,37,20,6,71
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,2,46,60,8,0,116
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,1,9,12,5,0,27
SAN CARLOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,30,97,64,3,194
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,1,21,107,31,0,160
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,2,31,199,91,0,323
SAN JAVIER(BNI),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,3,11,19,4,0,37
SAN JAVIER(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,4,10,15,2,0,31
SAN JOAQUIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,1,6,4,0,11
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,7,74,24,0,105
SAN JUAN DE YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,1,6,26,4,1,38
SAN JULIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,2,56,225,89,2,374
SAN LORENZO(PND),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,1,2,10,1,0,14
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,15,48,19,0,82
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,56,152,87,61,16,372
SAN MATIAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,3,15,29,5,0,52
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,2,19,115,50,2,188
SAN PABLO DE LIPEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,0,6,4,0,10
SAN PEDRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,7,39,26,5,77
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,11,25,23,0,59
SAN PEDRO DE CURAHUARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,0,2,10,2,0,14
SAN PEDRO DE QUEMES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de personas que recibieron orientacion en anticoncepcion,2018-11-01,1,2,1,0,0,4
