,group,variable,month,NÚMERO DE MUJERES CON EXÁMEN CLÍNICO DE MAMA POSITIVOS (SOSPECHOSO DE NÓDULO NEOPLÁSICO) < 15,NÚMERO DE MUJERES CON EXÁMEN CLÍNICO DE MAMA POSITIVOS (SOSPECHOSO DE NÓDULO NEOPLÁSICO) 15 - 19,NÚMERO DE MUJERES CON EXÁMEN CLÍNICO DE MAMA POSITIVOS (SOSPECHOSO DE NÓDULO NEOPLÁSICO) 20 - 34,NÚMERO DE MUJERES CON EXÁMEN CLÍNICO DE MAMA POSITIVOS (SOSPECHOSO DE NÓDULO NEOPLÁSICO) 35 - 49,NÚMERO DE MUJERES CON EXÁMEN CLÍNICO DE MAMA POSITIVOS (SOSPECHOSO DE NÓDULO NEOPLÁSICO) 50 Y +,TOTALES
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2018-11-01,0,0,2,1,4,7
TAPACARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2018-11-01,0,1,0,0,0,1
TARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2018-11-01,0,15,0,0,0,15
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2018-11-01,0,1,4,4,1,10
TINGUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2018-11-01,0,0,1,0,0,1
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2018-11-01,0,0,1,0,0,1
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2018-11-01,0,0,1,0,0,1
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2018-11-01,0,1,4,0,0,5
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2018-11-01,0,1,5,0,0,6
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2018-11-01,0,0,1,0,0,1
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2018-11-01,0,0,1,0,0,1
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2018-11-01,0,1,3,0,0,4
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2018-12-01,0,1,0,0,0,1
"CAIZA ""D""","anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2018-12-01,0,1,0,0,0,1
COCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2018-12-01,1,0,2,0,0,3
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2018-12-01,4,100,322,53,5,484
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2018-12-01,0,2,16,0,0,18
COMANCHE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2018-12-01,0,1,0,1,0,2
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2018-12-01,0,0,1,0,0,1
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2018-12-01,0,0,1,1,3,5
FERNANDEZ ALONSO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2018-12-01,0,1,13,2,0,16
HUAYLLAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2018-12-01,0,0,0,1,0,1
INCAHUASI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2018-12-01,0,0,0,1,0,1
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2018-12-01,0,0,2,23,3,28
MINEROS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2018-12-01,1,7,29,2,0,39
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2018-12-01,0,0,1,0,0,1
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2018-12-01,0,0,1,0,0,1
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2018-12-01,0,3,6,9,2,20
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2018-12-01,0,0,0,1,0,1
PASORAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2018-12-01,0,0,1,0,0,1
POJO (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2018-12-01,0,1,6,2,0,9
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2018-12-01,0,0,0,3,0,3
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2018-12-01,0,11,35,8,0,54
RAQAYPAMPA(ETA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2018-12-01,0,1,0,0,0,1
RAVELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2018-12-01,0,0,1,0,0,1
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2018-12-01,0,3,18,4,0,25
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2018-12-01,0,0,1,0,0,1
SAN RAMON SCZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2018-12-01,0,1,1,0,0,2
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2018-12-01,0,1,1,0,0,2
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2018-12-01,0,0,19,69,68,156
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2018-12-01,0,0,4,0,0,4
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2018-12-01,0,7,28,4,1,40
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2018-12-01,0,0,4,6,5,15
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2018-12-01,1,2,3,0,1,7
TIRAQUE (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2018-12-01,0,0,1,0,0,1
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2018-12-01,0,0,1,0,0,1
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2018-12-01,0,0,0,1,0,1
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2018-12-01,0,0,1,0,0,1
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2018-12-01,0,1,1,0,0,2
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2018-12-01,0,3,5,1,0,9
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2018-12-01,0,0,2,0,0,2
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de mujeres con examen clinico de mama positivos (sospechoso de nodulo neoplasico),2018-12-01,0,1,3,0,0,4
