,group,variable,month,NÚMERO DE CONDONES ENTREGADOS < 15,NÚMERO DE CONDONES ENTREGADOS 15 - 19,NÚMERO DE CONDONES ENTREGADOS 20 - 34,NÚMERO DE CONDONES ENTREGADOS 35 - 49,NÚMERO DE CONDONES ENTREGADOS 50 Y +,TOTALES
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,12,132,336,60,0,540
GUTIERREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,12,12,12,0,36
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,12,48,24,0,84
HUACAYA (VILLA DE HUACAYA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,12,0,0,12
HUACHACALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,12,12,0,0,24
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,96,48,0,144
HUARACAJE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,48,0,0,48
HUATAJATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,0,12,0,12
HUAYLLAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,24,0,0,24
ICHOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,48,24,12,84
ICLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,60,24,12,0,96
INCAHUASI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,12,36,12,0,60
INQUISIVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,12,96,36,0,144
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,144,36,0,180
IXIAMAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,12,36,12,0,60
JESUS DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,12,36,0,0,48
LA ASUNTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,36,228,72,12,348
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,60,480,60,0,600
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,3408,10408,9780,324,23920
LA RIVERA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,12,0,0,12
LAGUNILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,12,12,0,0,24
LAJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,12,24,48,0,84
LAS CARRERAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,36,0,0,36
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,408,540,84,120,1152
LLICA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,24,12,0,0,36
LORETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,3,0,0,3
LURIBAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,36,96,36,12,180
MACHACAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,12,36,24,0,72
MACHARETI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,29,24,0,53
MAGDALENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,12,0,96,12,0,120
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,84,0,0,84
MALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,0,12,0,12
MAPIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,72,12,0,84
MECAPACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,12,36,0,0,48
MINEROS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,12,0,63,12,0,87
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,36,204,48,0,288
MOCOMOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,12,24,0,0,36
MOJOCOYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,84,36,0,120
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,84,204,96,0,384
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,36,228,72,0,336
MORO MORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,24,12,0,36
MOROCHATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,12,72,12,0,96
NACEBE (SANTA ROSA DEL ABUNA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,48,72,24,0,144
NUEVO MANOA (NUEVA ESPERANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,0,24,0,24
OCURI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,72,156,120,0,348
OKINAWA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,24,72,36,0,132
OMEREQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,120,24,0,144
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,984,7452,3647,2112,14195
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,72,180,184,40,476
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,12,24,0,36
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,168,133,60,0,361
PALCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,12,60,0,0,72
PALOS BLANCOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,132,144,24,0,300
PAMPA AULLAGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,12,24,36,0,72
PAMPA GRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,12,24,12,0,48
PAPEL PAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,12,0,0,12
PASORAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,0,24,0,24
PATACAMAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,24,48,24,0,96
PAZÑA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,36,12,0,48
PELECHUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,13,36,0,0,49
POCOATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,60,96,36,0,192
POCONA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,12,108,36,0,156
POJO (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,36,192,12,0,240
POOPO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,12,24,12,0,48
PORCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,12,36,84,36,0,168
POROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,2,46,46,0,94
PORONGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,12,132,12,0,156
PORTACHUELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,12,12,84,12,0,120
PORVENIR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,24,48,0,0,72
POSTRER VALLE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,12,36,0,0,48
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,12,180,1289,492,0,1973
PRESTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,24,36,24,0,84
PUCARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,13,0,0,13
PUCARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,108,36,0,144
PUERTO ACOSTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,12,12,24,0,48
PUERTO CARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,0,12,0,12
PUERTO GONZALO MORENO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,120,348,120,12,600
PUERTO PEREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,12,36,12,12,72
PUERTO QUIJARRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,4,4,2,0,10
PUERTO RICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,12,36,0,0,48
PUERTO SILES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,12,0,12,0,24
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,60,406,156,0,622
PUNA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,12,12,120,96,0,240
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,36,168,48,0,252
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,48,373,73,0,494
QUIME,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,24,12,0,36
QUIRUSILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,12,72,0,0,84
RAQAYPAMPA(ETA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,24,60,25,0,109
RAVELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,48,12,0,60
REYES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,100,0,0,100
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,60,1797,1821,321,12,4011
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,84,48,0,132
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,84,12,0,96
SABAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,12,12,0,24
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,120,1272,120,0,1512
SACABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,12,0,0,12
SACACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,120,96,24,0,240
SAIPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,36,0,0,36
SALINAS DE GARCI MENDOZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,12,84,36,0,132
SAMAIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,12,12,0,24
SAN AGUSTIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,12,0,0,12
SAN ANDRES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,12,48,36,0,96
SAN ANTONIO DE ESMORUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,12,12,0,24
SAN ANTONIO DE LOMERIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,36,12,0,48
SAN BENITO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,24,14,0,38
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,48,168,48,0,264
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,24,12,0,0,36
SAN CARLOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,96,228,48,0,372
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,24,132,60,0,216
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,24,108,12,0,144
SAN JAVIER(BNI),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,24,36,0,0,60
SAN JAVIER(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,12,36,0,0,48
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,24,48,12,0,84
SAN JUAN DE YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,60,12,0,72
SAN JULIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,108,252,12,0,372
SAN LORENZO(PND),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,12,12,120,24,0,168
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,12,79,261,91,0,443
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,12,120,108,72,12,324
SAN MATIAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,12,12,48,0,0,72
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,48,60,60,0,168
SAN PABLO DE LIPEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,120,12,0,132
SAN PEDRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,84,60,0,144
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,36,84,84,12,216
SAN PEDRO DE CURAHUARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,12,36,0,0,48
SAN PEDRO DE QUEMES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,12,24,0,0,36
SAN PEDRO DE TIQUINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,0,24,0,24
SAN RAFAEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,120,12,0,132
SAN RAMON BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,12,0,0,12
SAN RAMON SCZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,60,12,0,72
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,12,0,36,12,0,60
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,339,1987,602,5,2933
SANTA ROSA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,12,108,84,12,0,216
SANTA ROSA DEL SARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,72,144,84,0,300
SANTIAGO DE CALLAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,12,0,0,12
SANTIAGO DE HUARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,27,0,0,27
SANTIAGO DE HUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,24,0,0,24
SANTIAGO DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,0,12,0,12
SANTIVAÑES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,48,12,0,60
SANTUARIO DE QUILLACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,12,0,0,12
SAPAHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,12,36,24,0,72
SENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,12,72,36,0,120
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,12,99,48,0,159
SICA SICA (VILLA AROMA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,12,36,120,12,0,180
SICAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,12,36,0,48
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,12,168,36,0,216
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,12,12,48,0,72
SORACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,12,72,36,0,120
SORATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,36,168,48,0,252
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,2753,5199,2521,60,10533
TACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,12,0,0,12
TACACOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,72,48,0,120
TACOBAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,12,72,84,0,168
TACOPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,24,24,0,0,48
TAHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,24,0,0,24
TAPACARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,36,36,48,0,120
TARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,12,36,0,12,60
TARACO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,36,12,0,48
TARATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,36,12,0,48
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,93,1363,738,0,2194
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,36,144,48,0,228
TEOPONTE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,12,12,0,0,24
TIAWANACU,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,12,12,24,0,48
TINGUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,48,60,0,108
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,72,411,36,0,519
TIRAQUE (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,48,132,48,0,228
TITO YUPANQUI (PARQUIPUJIO),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,0,24,0,24
TOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,24,48,12,0,84
TOLATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,12,36,12,0,60
TOLEDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,12,72,12,0,96
TOMAVE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,24,72,60,0,156
TOMINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,12,48,78,0,138
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,48,12,0,60
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,48,24,0,72
TOTORA(ORR),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,24,0,0,24
TRIGAL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,24,12,0,36
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,228,2175,484,78,2965
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,60,396,84,12,552
TURCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,24,0,0,24
UMALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,24,0,0,24
UNCIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,12,48,216,24,0,300
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,12,83,72,0,167
URUBICHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,24,0,0,24
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,12,108,12,0,132
VACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,12,12,96,0,0,120
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,36,144,48,0,228
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,36,243,72,0,351
VILA VILA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,12,12,0,0,24
VILLA CHARCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,24,24,0,48
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,164,56,0,220
VILLA NUEVA (LOMA ALTA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,24,0,12,0,36
VILLA RIVERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,12,48,0,0,60
VILLA SERRANO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,36,12,0,48
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,122,1209,289,0,1620
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,48,84,36,0,168
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,36,312,60,0,408
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,108,421,84,0,613
VITICHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,72,36,24,0,132
WALDO BALLIVIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,12,0,0,0,12
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,99,369,84,0,552
YACO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,24,0,0,0,24
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,108,326,84,24,542
YAMPARAEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,12,0,0,12
YANACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,36,48,24,12,120
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,84,264,132,0,480
YOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,12,36,12,0,60
YOTALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,36,0,0,36
YUNCHARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,20,96,13,0,129
ZUDAÑEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-10-01,0,0,0,48,0,48
ACACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-11-01,0,0,48,12,0,60
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-11-01,0,24,36,36,0,96
ACHOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2018-11-01,0,0,120,0,0,120
