,group,variable,month,ANTIPOLIOMIELÍTICA 5TA. DOSIS DENTRO,ANTIPOLIOMIELÍTICA 5TA. DOSIS DENTRO,ANTIPOLIOMIELÍTICA 5TA. DOSIS FUERA,ANTIPOLIOMIELÍTICA 5TA. DOSIS FUERA,TOTALES
EL TORNO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,35,35,18,13,101
EL VILLAR,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,0,2,0,0,2
ENTRE RIOS TRJ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,8,7,2,3,20
ENTRE RIOS CBBA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,13,18,14,15,60
ESCARA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,0,1,1,0,2
ESCOMA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,0,0,3,3,6
ESMERALDA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,1,0,0,0,1
EUCALIPTUS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,3,2,1,0,6
EXALTACION,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,0,2,4,4,10
FERNANDEZ ALONSO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,7,3,6,11,27
FILADELFIA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,4,0,0,1,5
GENERAL SAAVEDRA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,8,6,14,13,41
GRAL. J.J. PEREZ (CHARAZANI),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,3,3,3,4,13
GUANAY,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,2,4,9,8,23
GUAQUI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,2,1,2,4,9
GUAYARAMERIN,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,14,23,31,25,93
GUTIERREZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,12,13,2,1,28
HUACARETA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,1,4,1,1,7
HUACAYA (VILLA DE HUACAYA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,1,0,1,1,3
HUANUNI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,4,5,9,8,26
HUARACAJE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,2,0,0,0,2
HUARINA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,0,2,5,3,10
HUATAJATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,0,1,9,5,15
HUAYLLAMARCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,1,1,1,0,3
HUMANATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,0,0,4,1,5
ICHOCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,0,1,1,2,4
ICLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,2,1,3,4,10
INCAHUASI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,4,5,5,6,20
INGAVI (HUMAITA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,0,0,2,1,3
INQUISIVI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,2,1,0,3,6
IRUPANA (VILLA DE LANZA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,10,8,11,6,35
IXIAMAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,4,5,11,8,28
JESUS DE MACHACA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,4,1,2,0,7
LA ASUNTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,10,11,9,7,37
LA GUARDIA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,75,60,10,17,162
LA PAZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,355,315,195,200,1065
LA RIVERA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,0,0,1,2,3
LAGUNILLAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,3,5,4,2,14
LAJA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,7,7,0,1,15
LAS CARRERAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,4,1,0,1,6
LICOMA PAMPA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,1,2,0,0,3
LLALLAGUA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,7,11,46,46,110
LLICA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,2,4,1,0,7
LURIBAY,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,2,2,5,1,10
MACHACAMARCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,1,1,1,0,3
MACHARETI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,1,0,3,1,5
MAGDALENA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,1,3,17,5,26
MAIRANA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,6,11,13,6,36
MALLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,0,0,1,0,1
MAPIRI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,17,8,9,14,48
MECAPACA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,3,7,4,6,20
MINEROS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,10,7,19,18,54
MIZQUE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,0,5,3,4,12
MOCOMOCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,3,1,10,8,22
MOJOCOYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,2,3,0,1,6
MONTEAGUDO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,16,23,1,1,41
MONTERO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,63,54,97,93,307
MORO MORO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,2,0,0,0,2
NACEBE (SANTA ROSA DEL ABUNA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,0,2,2,1,5
NAZACARA DE PACAJES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,2,4,0,0,6
NUEVO MANOA (NUEVA ESPERANZA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,2,0,7,3,12
OCURI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,3,2,3,2,10
OKINAWA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,5,3,20,16,44
OMEREQUE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,0,0,1,4,5
ORURO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,83,91,60,55,289
PADCAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,7,7,2,1,17
PADILLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,7,5,2,3,17
PAILON,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,12,9,23,20,64
PALCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,3,2,8,6,19
PALOS BLANCOS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,13,12,12,4,41
PAMPA AULLAGAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,1,1,0,0,2
PAMPA GRANDE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,2,3,6,4,15
PAPEL PAMPA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,3,1,2,2,8
PASORAPA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,0,0,2,0,2
PATACAMAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,7,7,3,0,17
PAZÑA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,1,0,0,0,1
PELECHUCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,1,4,0,0,5
POCOATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,2,4,4,8,18
POCONA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,1,5,4,4,14
POJO (CBBA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,5,6,4,2,17
POOPO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,0,2,0,0,2
PORCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,3,2,4,6,15
POROMA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,3,4,1,3,11
PORONGO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,6,7,7,3,23
PORTACHUELO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,13,9,0,1,23
PORVENIR,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,1,1,3,1,6
POTOSI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,101,88,114,123,426
PRESTO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,0,1,4,3,8
PUCARA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,0,1,0,0,1
PUCARANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,13,15,17,16,61
PUERTO ACOSTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,1,3,2,0,6
PUERTO CARABUCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,3,7,5,3,18
PUERTO GONZALO MORENO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,3,5,2,1,11
PUERTO PEREZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,0,4,10,6,20
PUERTO QUIJARRO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,5,6,0,0,11
PUERTO RICO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,1,0,9,7,17
PUERTO SILES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,5,1,0,0,6
PUERTO SUAREZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,12,8,3,3,26
PUERTO VILLARROEL,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,19,18,25,18,80
PUNA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,7,2,3,5,17
PUNATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,15,7,10,9,41
QUIABAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,1,1,2,0,4
QUILLACOLLO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,21,18,74,77,190
QUIME,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,2,1,0,0,3
QUIRUSILLAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,0,0,0,1,1
RAQAYPAMPA(ETA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,4,1,0,0,5
RAVELO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,2,2,6,7,17
REYES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,5,6,4,3,18
RIBERALTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,20,25,29,30,104
ROBORE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,2,9,7,4,22
RURRENABAQUE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,2,4,8,9,23
SABAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,2,0,0,0,2
SACABA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,77,51,75,76,279
SACABAMBA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,1,1,0,2,4
SACACA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,5,3,8,10,26
SAIPINA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,4,1,2,4,11
SALINAS DE GARCI MENDOZA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,4,1,4,2,11
SAMAIPATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,6,2,3,5,16
SAN AGUSTIN,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,1,1,0,0,2
SAN ANDRES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,6,5,5,7,23
SAN ANDRES DE MACHACA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,0,1,0,0,1
SAN ANTONIO DE ESMORUCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,1,4,0,0,5
SAN ANTONIO DE LOMERIO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,4,0,3,0,7
SAN BENITO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,1,2,4,6,13
SAN BORJA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,13,21,13,16,63
SAN BUENA VENTURA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,1,5,14,12,32
SAN CARLOS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,10,17,7,5,39
SAN IGNACIO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,7,13,20,20,60
SAN IGNACIO DE VELASCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,22,18,28,27,95
SAN JAVIER(BNI),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,0,1,0,0,1
SAN JAVIER(STC),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,18,2,8,8,36
SAN JOAQUIN,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,15,9,0,0,24
SAN JOSE DE CHIQUITOS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,10,11,41,38,100
SAN JUAN DE YAPACANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,0,1,7,5,13
SAN JULIAN,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,20,23,50,44,137
SAN LORENZO(PND),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,12,4,7,10,33
SAN LORENZO(TJA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,7,11,3,2,23
SAN LUCAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,11,9,14,6,40
SAN MATIAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,18,13,30,27,88
SAN MIGUEL DE VELASCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,8,6,6,4,24
SAN PABLO DE LIPEZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,2,0,1,1,4
SAN PEDRO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,10,10,2,5,27
SAN PEDRO DE BUENA VISTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,1,11,12,18,42
SAN PEDRO DE CURAHUARA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,4,2,2,0,8
SAN PEDRO DE MACHA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,5,2,9,5,21
SAN PEDRO DE QUEMES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,0,1,0,1,2
SAN PEDRO DE TIQUINA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,1,3,1,2,7
SAN PEDRO(PND),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,0,0,2,1,3
SAN RAFAEL,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,0,1,2,0,3
SAN RAMON BENI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,1,6,16,14,37
SAN RAMON SCZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,2,0,0,0,2
SANTA ANA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,1,5,9,4,19
SANTA CRUZ DE LA SIERRA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,662,623,385,455,2125
SANTA ROSA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,7,8,4,4,23
SANTA ROSA DEL SARA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,15,3,9,8,35
SANTIAGO DE CALLAPA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,1,0,0,0,1
SANTIAGO DE HUARI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,1,4,2,3,10
SANTIAGO DE HUATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,0,0,2,0,2
SANTIAGO DE MACHACA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,4,0,0,0,4
SANTIVAÑES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,4,2,3,1,10
SANTUARIO DE QUILLACAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,1,1,2,3,7
SAPAHAQUI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,5,3,1,2,11
SENA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,3,3,7,4,17
SHINAOTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,16,18,11,10,55
SICA SICA (VILLA AROMA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,3,4,4,7,18
SICAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,2,1,6,3,12
SIPE SIPE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,12,12,4,12,40
SOPACHUY,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,2,0,3,7,12
SORACACHI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,3,1,2,2,8
SORATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,6,2,9,13,30
SUCRE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,125,114,111,103,453
TACACOMA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,1,1,0,0,2
TACOBAMBA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,0,2,4,2,8
TACOPAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,1,1,3,0,5
TAPACARI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,7,3,8,12,30
TARABUCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,5,5,1,5,16
TARACO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,3,4,0,0,7
TARATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,3,2,6,1,12
TARIJA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,96,90,87,71,344
TARVITA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,1,3,2,3,9
TEOPONTE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,3,3,2,1,9
TIAHUANACU,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,0,9,2,1,12
TINGUIPAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,2,0,14,10,26
TIPUANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,5,2,5,2,14
TIQUIPAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,26,17,14,16,73
TIRAQUE (CBBA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,7,4,9,9,29
TOCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,2,2,0,3,7
TOLATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,0,4,2,4,10
TOLEDO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,1,2,0,0,3
TOMAVE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,6,5,5,10,26
TOMINA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,6,5,5,4,20
TORO TORO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,0,1,9,8,18
TOTORA(CBBA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,6,3,0,2,11
TOTORA(ORR),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,4,3,0,0,7
TRIGAL,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,1,0,0,0,1
TRINIDAD,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,32,33,36,43,144
TUPIZA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,29,16,9,5,59
TURCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,1,1,3,1,6
UMALA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,1,1,1,0,3
UNCIA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,6,3,11,6,26
URIONDO (A. CONCEPCION),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,5,12,5,3,25
URUBICHA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,3,4,0,0,7
UYUNI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,11,10,21,36,78
VACAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,1,1,1,3,6
VALLEGRANDE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,8,8,1,2,19
VIACHA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,21,23,6,6,56
VILA VILA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,0,1,1,4,6
VILLA CHARCAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,2,1,2,4,9
VILLA MONTES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,14,23,26,23,86
VILLA NUEVA (LOMA ALTA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,1,0,4,3,8
VILLA RIVERO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,1,1,5,4,11
VILLA SERRANO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,7,6,0,3,16
VILLA TUNARI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,46,46,42,41,175
VILLA VACA GUZMAN (MUYUPAMPA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,5,6,1,2,14
VILLAZON,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,18,17,23,17,75
VINTO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,14,11,13,28,66
VITICHI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,4,7,4,4,19
WALDO BALLIVIAN,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,1,0,0,0,1
WARNES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,99,94,111,118,422
YACO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,2,1,2,2,7
YACUIBA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,35,28,21,15,99
YAMPARAEZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,3,4,0,1,8
YANACACHI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,2,7,0,1,10
YAPACANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,14,6,42,56,118
YOCALLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,0,3,2,0,5
YOTALA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,0,0,2,2,4
YUNCHARA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,0,0,6,3,9
ZUDAÑEZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-10-01,0,0,2,3,5
ACACIO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-11-01,0,3,0,1,4
ACHACACHI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-11-01,3,5,1,1,10
ACHOCALLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-11-01,15,11,0,0,26
AIQUILE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-11-01,5,2,10,8,25
ALALAY,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2021-11-01,0,0,2,2,4
